https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CREDI,Volume USDT
1644451200,2022-02-10 00:00:00,CREDI/USDT,0.0216,0.0219,0.0186,0.0193,8644080.27815414,173855.817785729505
1644364800,2022-02-09 00:00:00,CREDI/USDT,0.0209,0.0228,0.0209,0.0217,5523681.77934218,119660.656169280154
1644278400,2022-02-08 00:00:00,CREDI/USDT,0.0211,0.0221,0.0204,0.021,4132830.05681274,87189.741734423406
1644192000,2022-02-07 00:00:00,CREDI/USDT,0.0205,0.0224,0.0199,0.0211,5878944.34763284,124127.122834013277
1644105600,2022-02-06 00:00:00,CREDI/USDT,0.0231,0.0231,0.0201,0.0205,4753638.06874583,102398.680275315817
1644019200,2022-02-05 00:00:00,CREDI/USDT,0.0214,0.0267,0.0203,0.0231,9926196.97756482,228802.92064426333
1643932800,2022-02-04 00:00:00,CREDI/USDT,0.0196,0.0222,0.0196,0.0213,4786569.07110479,99561.625920632243
1643846400,2022-02-03 00:00:00,CREDI/USDT,0.0219,0.0224,0.0191,0.0196,4251628.83998047,87259.717703517639
1643760000,2022-02-02 00:00:00,CREDI/USDT,0.0244,0.0245,0.0212,0.0219,4457183.57711265,101094.197851517814
1643673600,2022-02-01 00:00:00,CREDI/USDT,0.0244,0.0264,0.0234,0.0244,7581433.90522206,188693.367844941054
1643587200,2022-01-31 00:00:00,CREDI/USDT,0.0345,0.04,0.0231,0.0244,54723534.70311127,1727066.221067673629
1643500800,2022-01-30 00:00:00,CREDI/USDT,0.019,0.045,0.019,0.0345,20975258.3201402,633279.227559004314
1643414400,2022-01-29 00:00:00,CREDI/USDT,0.0191,0.0203,0.0186,0.019,3220490.62535965,62206.998991419639
1643328000,2022-01-28 00:00:00,CREDI/USDT,0.0202,0.0216,0.0168,0.0191,5639858.95051249,106411.087245867835
1643241600,2022-01-27 00:00:00,CREDI/USDT,0.0214,0.0215,0.0193,0.0201,2586414.8029768,52712.662294016694
1643155200,2022-01-26 00:00:00,CREDI/USDT,0.0215,0.0244,0.021,0.0214,2389359.00261986,52677.00119431055
1643068800,2022-01-25 00:00:00,CREDI/USDT,0.0224,0.0226,0.0201,0.0214,2713987.50888308,57135.895036700997
1642982400,2022-01-24 00:00:00,CREDI/USDT,0.0236,0.0236,0.0208,0.0224,1491040.07006788,32955.285646261336
1642896000,2022-01-23 00:00:00,CREDI/USDT,0.0219,0.0245,0.0219,0.0236,1607532.41080398,36774.984555792823
1642809600,2022-01-22 00:00:00,CREDI/USDT,0.0265,0.0267,0.0215,0.0219,3626181.30222662,88204.728022611835
1642723200,2022-01-21 00:00:00,CREDI/USDT,0.0286,0.0296,0.0255,0.0266,3729161.17372138,101472.17079410996
1642636800,2022-01-20 00:00:00,CREDI/USDT,0.0275,0.0304,0.0275,0.0286,3042300.72957261,87350.305281077719
1642550400,2022-01-19 00:00:00,CREDI/USDT,0.029,0.0303,0.0271,0.0275,2836640.96401779,80585.247401214974
1642464000,2022-01-18 00:00:00,CREDI/USDT,0.0256,0.031,0.0247,0.029,9741161.28625722,273201.298485250767
1642377600,2022-01-17 00:00:00,CREDI/USDT,0.0272,0.0275,0.0254,0.0256,2494103.5478715,64646.285949226359
1642291200,2022-01-16 00:00:00,CREDI/USDT,0.0319,0.0321,0.0256,0.0272,3874124.32182798,110586.213722090208
1642204800,2022-01-15 00:00:00,CREDI/USDT,0.0298,0.0323,0.0251,0.0318,8174040.2360841,229399.754432669145
1642118400,2022-01-14 00:00:00,CREDI/USDT,0.026,0.032,0.0245,0.03,7549284.58685094,213179.095025346676
1642032000,2022-01-13 00:00:00,CREDI/USDT,0.0253,0.0275,0.025,0.0261,3029405.40135978,78537.20468295714
1641945600,2022-01-12 00:00:00,CREDI/USDT,0.0273,0.0281,0.025,0.0252,4316087.39311672,113158.689249317758
1641859200,2022-01-11 00:00:00,CREDI/USDT,0.0306,0.0306,0.0255,0.0273,4490130.17782084,125152.507807963981
1641772800,2022-01-10 00:00:00,CREDI/USDT,0.0329,0.0338,0.0298,0.0305,4172978.35238246,132355.095308083766
1641686400,2022-01-09 00:00:00,CREDI/USDT,0.0328,0.0334,0.0321,0.033,2328289.43768022,76530.982228871308
1641600000,2022-01-08 00:00:00,CREDI/USDT,0.033,0.0353,0.0326,0.0329,2905599.97179704,97093.327490766082
1641513600,2022-01-07 00:00:00,CREDI/USDT,0.0346,0.035,0.0328,0.0331,2895653.68538088,97328.958133144946
1641427200,2022-01-06 00:00:00,CREDI/USDT,0.0357,0.0374,0.0329,0.0346,5092088.88868621,180879.728688022659
1641340800,2022-01-05 00:00:00,CREDI/USDT,0.0357,0.0398,0.0355,0.0357,5164517.9358538,193763.924422256125
1641254400,2022-01-04 00:00:00,CREDI/USDT,0.0368,0.0373,0.035,0.0359,3380178.87589883,122151.055685256675
1641168000,2022-01-03 00:00:00,CREDI/USDT,0.0402,0.0406,0.0367,0.0368,3688185.60643903,142800.659098014801
1641081600,2022-01-02 00:00:00,CREDI/USDT,0.0407,0.0416,0.0387,0.0402,4293118.72861614,172246.45052595411
1640995200,2022-01-01 00:00:00,CREDI/USDT,0.0389,0.0422,0.0378,0.0407,6395076.64356785,256944.32860378392
1640908800,2021-12-31 00:00:00,CREDI/USDT,0.0383,0.0432,0.0368,0.039,7006491.24252457,278286.001319924812
1640822400,2021-12-30 00:00:00,CREDI/USDT,0.039,0.0395,0.0368,0.0383,3950047.38925334,149443.144770968127
1640736000,2021-12-29 00:00:00,CREDI/USDT,0.0391,0.04,0.0383,0.039,1419004.15114393,55426.262607717329
1640649600,2021-12-28 00:00:00,CREDI/USDT,0.044,0.0441,0.0376,0.0391,3303525.88667185,132413.360578863407
