https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PEL,Volume USDT
1643846400,2022-02-03 00:00:00,PEL/USDT,0.1111,0.1159,0.1038,0.1075,966363.41295336,107948.88042602674
1643760000,2022-02-02 00:00:00,PEL/USDT,0.1282,0.1298,0.111,0.1111,1079083.31374121,130317.314746972099
1643673600,2022-02-01 00:00:00,PEL/USDT,0.1199,0.1537,0.1187,0.1288,1763129.92072302,234367.13644112486
1643587200,2022-01-31 00:00:00,PEL/USDT,0.118,0.1246,0.1125,0.1203,898264.55290986,105380.828109994701
1643500800,2022-01-30 00:00:00,PEL/USDT,0.1151,0.1577,0.1121,0.1185,1920589.41871765,240937.993282717471
1643414400,2022-01-29 00:00:00,PEL/USDT,0.1108,0.1285,0.1092,0.1155,1375102.14646121,156141.080676093719
1643328000,2022-01-28 00:00:00,PEL/USDT,0.1087,0.115,0.1056,0.1112,1236546.12329715,136156.839718536739
1643241600,2022-01-27 00:00:00,PEL/USDT,0.1101,0.135,0.1035,0.1091,1505305.78260451,169466.03870855304
1643155200,2022-01-26 00:00:00,PEL/USDT,0.0969,0.2,0.094,0.1102,3352328.88258651,417586.389359831025
1643068800,2022-01-25 00:00:00,PEL/USDT,0.0934,0.0985,0.0911,0.0971,1287645.58514817,121650.029342301186
1642982400,2022-01-24 00:00:00,PEL/USDT,0.1137,0.1143,0.088,0.0938,1554822.99821278,160278.310625510439
1642896000,2022-01-23 00:00:00,PEL/USDT,0.1056,0.1192,0.1051,0.1141,1107782.15213069,123238.512821744347
1642809600,2022-01-22 00:00:00,PEL/USDT,0.1481,0.1498,0.1017,0.106,1547925.09641996,179419.695981508011
1642723200,2022-01-21 00:00:00,PEL/USDT,0.166,0.1686,0.1455,0.1482,1237592.69325336,193222.983709762849
1642636800,2022-01-20 00:00:00,PEL/USDT,0.197,0.2023,0.164,0.1666,1323353.2405062,246922.482996489922
1642550400,2022-01-19 00:00:00,PEL/USDT,0.1988,0.2063,0.1951,0.1961,952310.32877915,189019.275333539887
1642464000,2022-01-18 00:00:00,PEL/USDT,0.2205,0.2221,0.1961,0.1997,1441610.97732099,295782.32130498344
1642377600,2022-01-17 00:00:00,PEL/USDT,0.201,0.225,0.1952,0.2209,1300106.91921142,267088.168269523075
1642291200,2022-01-16 00:00:00,PEL/USDT,0.197,0.227,0.1935,0.2018,1038129.70036659,208986.328582821485
1642204800,2022-01-15 00:00:00,PEL/USDT,0.1814,0.292,0.18,0.1973,3476676.26030489,791681.471684034108
1642118400,2022-01-14 00:00:00,PEL/USDT,0.1556,0.2225,0.1542,0.1821,1532834.80888859,268999.052891384941
1642032000,2022-01-13 00:00:00,PEL/USDT,0.1592,0.172,0.153,0.1555,828533.98864576,133926.234125397331
1641945600,2022-01-12 00:00:00,PEL/USDT,0.1609,0.1678,0.152,0.1591,750022.29845112,118671.398093590654
1641859200,2022-01-11 00:00:00,PEL/USDT,0.1535,0.1634,0.1517,0.1615,579104.02378369,90502.627501861544
1641772800,2022-01-10 00:00:00,PEL/USDT,0.1592,0.1605,0.15,0.1535,661586.21128633,102888.33961704509
1641686400,2022-01-09 00:00:00,PEL/USDT,0.1501,0.1623,0.15,0.1598,1286523.34743292,203587.881359838476
1641600000,2022-01-08 00:00:00,PEL/USDT,0.17,0.1748,0.15,0.15,1267718.58759539,214029.090161509941
1641513600,2022-01-07 00:00:00,PEL/USDT,0.1876,0.189,0.1681,0.171,1133528.2125188,204730.974923510161
1641427200,2022-01-06 00:00:00,PEL/USDT,0.2054,0.2085,0.1871,0.1883,626962.73302812,121057.435398884169
1641340800,2022-01-05 00:00:00,PEL/USDT,0.209,0.395,0.1934,0.2052,1671565.99536467,414195.989823330158
1641254400,2022-01-04 00:00:00,PEL/USDT,0.225,0.2292,0.206,0.2094,609058.78093599,130494.581765108186
1641168000,2022-01-03 00:00:00,PEL/USDT,0.2121,0.2394,0.211,0.2252,556844.97915023,124537.054168658145
1641081600,2022-01-02 00:00:00,PEL/USDT,0.2122,0.2318,0.21,0.2121,525301.43779324,112826.127677882553
1640995200,2022-01-01 00:00:00,PEL/USDT,0.2107,0.2327,0.2059,0.2128,516003.98059251,111333.778294645318
1640908800,2021-12-31 00:00:00,PEL/USDT,0.213,0.2269,0.2022,0.211,580354.4090079,125354.28960557254
1640822400,2021-12-30 00:00:00,PEL/USDT,0.244,0.2452,0.2082,0.213,888373.84495469,197008.105525147064
1640736000,2021-12-29 00:00:00,PEL/USDT,0.2425,0.2735,0.2402,0.244,817201.99978241,200798.065531997113
1640649600,2021-12-28 00:00:00,PEL/USDT,0.2595,0.2735,0.24,0.2431,852839.15549954,216273.490368336836
