https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CBC,Volume USDT
1644105600,2022-02-06 00:00:00,CBC/USDT,0.045682,0.046912,0.045232,0.04625,493858.62355048,22836.81097524754663
1644019200,2022-02-05 00:00:00,CBC/USDT,0.046243,0.0488,0.04475,0.045545,979506.74151476,45758.14328168078979
1643932800,2022-02-04 00:00:00,CBC/USDT,0.041975,0.052984,0.0416,0.046243,3111781.83260587,145571.0962273693349
1643846400,2022-02-03 00:00:00,CBC/USDT,0.042197,0.0425,0.040016,0.041815,351573.43876887,14576.30118953756607
1643760000,2022-02-02 00:00:00,CBC/USDT,0.045168,0.045168,0.041001,0.042184,483310.70650408,20899.80669713074403
1643673600,2022-02-01 00:00:00,CBC/USDT,0.045168,0.046167,0.043905,0.04533,459123.36840701,20576.08016964063608
1643587200,2022-01-31 00:00:00,CBC/USDT,0.044542,0.045559,0.042167,0.045331,488022.96219807,21626.88482881647503
1643500800,2022-01-30 00:00:00,CBC/USDT,0.045161,0.047123,0.04369,0.0444,579034.60938786,26201.67188090117388
1643414400,2022-01-29 00:00:00,CBC/USDT,0.045445,0.045635,0.044,0.045015,224764.47417621,10099.10050555341831
1643328000,2022-01-28 00:00:00,CBC/USDT,0.042855,0.045586,0.042004,0.045445,453725.93059964,19891.84788107351292
1643241600,2022-01-27 00:00:00,CBC/USDT,0.040582,0.045041,0.040353,0.043185,1237973.32600938,53136.41780596042344
1643155200,2022-01-26 00:00:00,CBC/USDT,0.044213,0.04741,0.04,0.040234,818916.34258707,36132.84246107633924
1643068800,2022-01-25 00:00:00,CBC/USDT,0.040285,0.051724,0.039674,0.044495,2431663.28842035,111746.76145212595386
1642982400,2022-01-24 00:00:00,CBC/USDT,0.040525,0.042299,0.0371,0.040204,1064834.90467541,43028.66252688512494
1642896000,2022-01-23 00:00:00,CBC/USDT,0.03808,0.044154,0.0378,0.040526,1080785.45761598,43137.43111874769409
1642809600,2022-01-22 00:00:00,CBC/USDT,0.043882,0.0447,0.037,0.0384,1067147.52196553,42651.97086394026213
1642723200,2022-01-21 00:00:00,CBC/USDT,0.049953,0.05063,0.043018,0.043865,1120016.85719765,53088.60276111465807
1642636800,2022-01-20 00:00:00,CBC/USDT,0.051913,0.053613,0.049056,0.049953,1168583.81843475,60605.27955500854267
1642550400,2022-01-19 00:00:00,CBC/USDT,0.052071,0.056986,0.0498,0.051757,2643731.25846403,141618.10350766775441
1642464000,2022-01-18 00:00:00,CBC/USDT,0.05017,0.057373,0.048961,0.052072,2515100.04733293,132523.28325770590548
1642377600,2022-01-17 00:00:00,CBC/USDT,0.056438,0.056438,0.0498,0.050427,1167424.58228017,61708.24258221353105
1642291200,2022-01-16 00:00:00,CBC/USDT,0.053584,0.059,0.052202,0.056654,3230202.48387853,177567.93671109188487
1642204800,2022-01-15 00:00:00,CBC/USDT,0.053276,0.055,0.052158,0.0536,1328546.19264289,71039.12098391971054
1642118400,2022-01-14 00:00:00,CBC/USDT,0.057325,0.0611,0.051724,0.053262,2613327.11066345,146763.37127251147556
1642032000,2022-01-13 00:00:00,CBC/USDT,0.05791,0.063049,0.055342,0.057325,1454256.76885335,85182.6929312175292
1641945600,2022-01-12 00:00:00,CBC/USDT,0.053958,0.065,0.052724,0.058101,3095667.94331328,185411.65067357490518
1641859200,2022-01-11 00:00:00,CBC/USDT,0.055425,0.05719,0.051895,0.053958,1383144.59325632,74794.86801459891493
1641772800,2022-01-10 00:00:00,CBC/USDT,0.05312,0.061774,0.049544,0.055424,2555676.21913817,142318.60818355253606
1641686400,2022-01-09 00:00:00,CBC/USDT,0.05312,0.054538,0.052061,0.05312,463814.09122801,24843.02366542798401
1641600000,2022-01-08 00:00:00,CBC/USDT,0.056333,0.057722,0.0522,0.05312,788951.85924655,43320.25076014464651
1641513600,2022-01-07 00:00:00,CBC/USDT,0.057104,0.065762,0.051549,0.056333,2749565.8309605,160424.3047466778049
1641427200,2022-01-06 00:00:00,CBC/USDT,0.05907,0.059486,0.055221,0.057104,1039432.18257279,59224.53009625313664
1641340800,2022-01-05 00:00:00,CBC/USDT,0.066196,0.067876,0.058562,0.059082,1842373.17888442,118673.94155418365024
1641254400,2022-01-04 00:00:00,CBC/USDT,0.06442,0.077243,0.063465,0.066196,4391479.87519651,302685.13379075779754
1641168000,2022-01-03 00:00:00,CBC/USDT,0.063835,0.066317,0.0625,0.06422,1096096.79141608,70700.28658103455741
1641081600,2022-01-02 00:00:00,CBC/USDT,0.065311,0.067586,0.0625,0.063835,1652935.58045172,107342.79068372764513
1640995200,2022-01-01 00:00:00,CBC/USDT,0.065539,0.065981,0.0625,0.065311,1072434.4107732,69035.70198698628702
1640908800,2021-12-31 00:00:00,CBC/USDT,0.065487,0.067381,0.063829,0.065539,677941.64413569,44603.08123687854988
1640822400,2021-12-30 00:00:00,CBC/USDT,0.065583,0.06848,0.062849,0.065481,1473762.81011739,96132.44814414939438
1640736000,2021-12-29 00:00:00,CBC/USDT,0.070889,0.071581,0.0625,0.065305,2344226.80658157,156014.33553146304736
1640649600,2021-12-28 00:00:00,CBC/USDT,0.067968,0.076067,0.067817,0.070882,6308031.32145393,451643.71776809623721
