https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SFUND,Volume USDT
1657116000,2022-07-06 14:00:00,SFUND/USDT,1.2113,1.2171,1.2033,1.2162,101343.38065151,122664.437091685776
1657112400,2022-07-06 13:00:00,SFUND/USDT,1.2079,1.2171,1.2045,1.2056,118316.88849997,143281.33979585349
1657108800,2022-07-06 12:00:00,SFUND/USDT,1.2057,1.2171,1.1979,1.2115,103010.91467894,124630.966551697404
1657105200,2022-07-06 11:00:00,SFUND/USDT,1.2102,1.2171,1.1991,1.208,128543.34483675,155557.209974598425
1657101600,2022-07-06 10:00:00,SFUND/USDT,1.2095,1.217,1.2074,1.2115,99556.3864379,120568.54863612099
1657098000,2022-07-06 09:00:00,SFUND/USDT,1.1956,1.2318,1.1857,1.2108,44742.05518803,53702.768387605354
1657094400,2022-07-06 08:00:00,SFUND/USDT,1.1904,1.2098,1.1803,1.1995,4004.96099822,4788.853537043126
1657090800,2022-07-06 07:00:00,SFUND/USDT,1.1917,1.2063,1.1799,1.1799,9517.07685743,11344.838210709855
1657087200,2022-07-06 06:00:00,SFUND/USDT,1.1917,1.2,1.1787,1.1794,1488.92193746,1769.758034888062
1657083600,2022-07-06 05:00:00,SFUND/USDT,1.1774,1.1893,1.1773,1.1855,3803.20026718,4501.21886845343
1657080000,2022-07-06 04:00:00,SFUND/USDT,1.169,1.1908,1.169,1.1885,40748.73725546,47890.337807698739
1657076400,2022-07-06 03:00:00,SFUND/USDT,1.1706,1.1766,1.1599,1.1638,36913.24656336,43022.575602047881
1657072800,2022-07-06 02:00:00,SFUND/USDT,1.1699,1.1706,1.1686,1.1688,83491.3526919,97633.11150193814
1657069200,2022-07-06 01:00:00,SFUND/USDT,1.179,1.1794,1.1706,1.1706,97120.47576999,114442.565021290294
1657065600,2022-07-06 00:00:00,SFUND/USDT,1.1705,1.18,1.1651,1.1795,33560.1836,39298.27694634
1657062000,2022-07-05 23:00:00,SFUND/USDT,1.1795,1.1795,1.1651,1.1651,65758.33681127,77106.039733142965
1657058400,2022-07-05 22:00:00,SFUND/USDT,1.178,1.18,1.1755,1.1795,17466.49820554,20575.522301106815
1657054800,2022-07-05 21:00:00,SFUND/USDT,1.1778,1.1798,1.1759,1.1779,85095.60659011,100221.754199325734
1657051200,2022-07-05 20:00:00,SFUND/USDT,1.1766,1.1843,1.1757,1.1757,55977.42046323,66042.483457624109
1657047600,2022-07-05 19:00:00,SFUND/USDT,1.1616,1.1808,1.1616,1.1794,49342.01367414,57931.006696223929
1657044000,2022-07-05 18:00:00,SFUND/USDT,1.1514,1.1639,1.1501,1.1611,54129.00492427,62498.64580348887
1657040400,2022-07-05 17:00:00,SFUND/USDT,1.1515,1.153,1.1487,1.1505,98626.5317,113463.02583976
1657036800,2022-07-05 16:00:00,SFUND/USDT,1.1549,1.1549,1.1477,1.1512,32636.98119119,37554.785961800384
1657033200,2022-07-05 15:00:00,SFUND/USDT,1.159,1.1642,1.1396,1.1531,59704.37407247,68964.331109466505
1657029600,2022-07-05 14:00:00,SFUND/USDT,1.1623,1.1631,1.1563,1.1598,14475.25938494,16799.357835910498
1657026000,2022-07-05 13:00:00,SFUND/USDT,1.158,1.1628,1.1557,1.1586,14112.07496853,16355.342333572028
1657022400,2022-07-05 12:00:00,SFUND/USDT,1.1699,1.1739,1.1619,1.1631,113256.38416677,132001.346960741303
1657018800,2022-07-05 11:00:00,SFUND/USDT,1.1714,1.1753,1.1699,1.1699,115056.13775446,134850.045867168716
1657015200,2022-07-05 10:00:00,SFUND/USDT,1.1746,1.1777,1.17,1.1713,106476.49198426,125018.820891209298
1657011600,2022-07-05 09:00:00,SFUND/USDT,1.1755,1.1843,1.173,1.1777,66374.81695281,78176.457294498893
1657008000,2022-07-05 08:00:00,SFUND/USDT,1.1946,1.2189,1.1714,1.185,59229.53157787,70447.248801291049
1657004400,2022-07-05 07:00:00,SFUND/USDT,1.1898,1.1967,1.1898,1.1946,77442.55285659,92381.834393181253
1657000800,2022-07-05 06:00:00,SFUND/USDT,1.1865,1.1967,1.1821,1.192,2312.3389219,2756.16323630381
1656997200,2022-07-05 05:00:00,SFUND/USDT,1.1934,1.1941,1.1832,1.1883,98779.52446236,117437.13472537837
1656993600,2022-07-05 04:00:00,SFUND/USDT,1.1808,1.1939,1.1787,1.1934,83199.8354991,98331.603945757192
1656990000,2022-07-05 03:00:00,SFUND/USDT,1.181,1.1823,1.1723,1.1823,58438.17311264,68610.862829664018
1656986400,2022-07-05 02:00:00,SFUND/USDT,1.1702,1.1807,1.1702,1.178,34755.02903867,40845.52336160193
1656982800,2022-07-05 01:00:00,SFUND/USDT,1.1745,1.179,1.1702,1.179,72768.72455215,85403.082457019635
1656979200,2022-07-05 00:00:00,SFUND/USDT,1.1814,1.1823,1.171,1.1729,81018.64152162,95250.153288243574
1656975600,2022-07-04 23:00:00,SFUND/USDT,1.1654,1.182,1.1649,1.182,78095.53193197,91061.655335351246
1656972000,2022-07-04 22:00:00,SFUND/USDT,1.1622,1.1664,1.1622,1.1655,16430.18498119,19126.785946575064
1656968400,2022-07-04 21:00:00,SFUND/USDT,1.1603,1.165,1.1552,1.1632,37207.8386,43185.182532924496
1656964800,2022-07-04 20:00:00,SFUND/USDT,1.158,1.1618,1.1569,1.1618,63736.26275719,73900.436171231805
1656961200,2022-07-04 19:00:00,SFUND/USDT,1.1587,1.1595,1.1568,1.1587,80425.70451414,93156.78587500533
1656957600,2022-07-04 18:00:00,SFUND/USDT,1.1618,1.1632,1.1575,1.1586,44424.78375339,51441.633545357169
1656954000,2022-07-04 17:00:00,SFUND/USDT,1.1467,1.1606,1.1442,1.1594,103132.58223104,118468.33495363152
1656950400,2022-07-04 16:00:00,SFUND/USDT,1.1509,1.1557,1.1434,1.1462,33429.86219698,38440.296837085481
1656946800,2022-07-04 15:00:00,SFUND/USDT,1.1414,1.1544,1.1414,1.1523,94297.18046047,108356.102943996568
1656943200,2022-07-04 14:00:00,SFUND/USDT,1.1415,1.1451,1.1374,1.1411,21417.03834869,24437.770011572422
1656939600,2022-07-04 13:00:00,SFUND/USDT,1.1407,1.1439,1.14,1.1424,18568.6493,21204.70577581
1656936000,2022-07-04 12:00:00,SFUND/USDT,1.135,1.1442,1.135,1.1407,89509.61247557,101993.388915317194
1656932400,2022-07-04 11:00:00,SFUND/USDT,1.1283,1.1373,1.1283,1.1362,105996.11587219,119829.017115134187
1656928800,2022-07-04 10:00:00,SFUND/USDT,1.1269,1.1316,1.1264,1.129,99558.15758062,112296.996720919423
1656925200,2022-07-04 09:00:00,SFUND/USDT,1.1221,1.1269,1.122,1.1249,72460.335,81461.78013377
1656921600,2022-07-04 08:00:00,SFUND/USDT,1.1269,1.1269,1.122,1.1241,38034.49958494,42780.610480878886
1656918000,2022-07-04 07:00:00,SFUND/USDT,1.1255,1.1269,1.122,1.125,97489.2402051,109619.969632609459
1656914400,2022-07-04 06:00:00,SFUND/USDT,1.1282,1.1291,1.1221,1.1262,5584.3395,6293.6452756
1656910800,2022-07-04 05:00:00,SFUND/USDT,1.1274,1.1316,1.1228,1.1279,128184.79992442,144512.881750179389
1656907200,2022-07-04 04:00:00,SFUND/USDT,1.1312,1.1313,1.1225,1.1259,55556.15856878,62476.634412159175
1656903600,2022-07-04 03:00:00,SFUND/USDT,1.1294,1.1312,1.1262,1.1286,64254.07134298,72520.981489528976
1656900000,2022-07-04 02:00:00,SFUND/USDT,1.1296,1.1312,1.1278,1.1312,38316.56328567,43254.185981767069
1656896400,2022-07-04 01:00:00,SFUND/USDT,1.1299,1.1306,1.128,1.1289,29637.9526,33469.4646702
1656892800,2022-07-04 00:00:00,SFUND/USDT,1.1292,1.13,1.1284,1.1294,110780.4458,125085.86745297
1656889200,2022-07-03 23:00:00,SFUND/USDT,1.1296,1.1296,1.1262,1.1287,35223.7427,39773.99827689
1656885600,2022-07-03 22:00:00,SFUND/USDT,1.1299,1.1313,1.1264,1.1289,69905.23850963,78936.090997930937
1656882000,2022-07-03 21:00:00,SFUND/USDT,1.1284,1.1307,1.127,1.1283,44379.42201699,50085.195805096387
1656878400,2022-07-03 20:00:00,SFUND/USDT,1.1176,1.1284,1.1162,1.1284,63412.05653658,71007.980147494196
1656874800,2022-07-03 19:00:00,SFUND/USDT,1.111,1.1179,1.111,1.1166,73983.5304,82303.36874375
1656871200,2022-07-03 18:00:00,SFUND/USDT,1.1124,1.1124,1.1088,1.1108,64841.11604868,72035.740166750552
1656867600,2022-07-03 17:00:00,SFUND/USDT,1.112,1.1149,1.111,1.1124,56435.57620594,62778.795602073381
1656864000,2022-07-03 16:00:00,SFUND/USDT,1.112,1.1134,1.111,1.111,53463.14482167,59459.328559547378
1656860400,2022-07-03 15:00:00,SFUND/USDT,1.1124,1.1133,1.112,1.1126,53763.6417,59821.58885546
1656856800,2022-07-03 14:00:00,SFUND/USDT,1.1131,1.1133,1.1124,1.1124,50774.1844,56509.91288567
1656853200,2022-07-03 13:00:00,SFUND/USDT,1.1152,1.1216,1.1125,1.1125,57208.3501,63978.82097291
1656849600,2022-07-03 12:00:00,SFUND/USDT,1.1176,1.1244,1.1148,1.1221,117833.44447676,132021.984469230047
1656846000,2022-07-03 11:00:00,SFUND/USDT,1.1216,1.1254,1.1142,1.12,67354.01242473,75565.905967771142
1656842400,2022-07-03 10:00:00,SFUND/USDT,1.1179,1.1249,1.1158,1.1197,142084.40807661,158938.402885218589
1656838800,2022-07-03 09:00:00,SFUND/USDT,1.1156,1.1222,1.1156,1.1186,92962.15738846,103969.143897579812
1656835200,2022-07-03 08:00:00,SFUND/USDT,1.1217,1.122,1.1159,1.122,12238.71098389,13699.056842749413
1656831600,2022-07-03 07:00:00,SFUND/USDT,1.1205,1.1295,1.1164,1.1196,66822.25074619,74925.776220345301
1656828000,2022-07-03 06:00:00,SFUND/USDT,1.1207,1.1286,1.1172,1.1286,34357.5038,38655.21141851
1656824400,2022-07-03 05:00:00,SFUND/USDT,1.1221,1.1288,1.1161,1.1288,67932.57925117,76240.419026094359
1656820800,2022-07-03 04:00:00,SFUND/USDT,1.1236,1.1285,1.1167,1.1221,64550.93461221,72636.416492910497
1656817200,2022-07-03 03:00:00,SFUND/USDT,1.1211,1.1254,1.1194,1.1222,122308.76541313,137269.700186466502
1656813600,2022-07-03 02:00:00,SFUND/USDT,1.1201,1.1275,1.1195,1.1254,42208.83299778,47389.63002390695
1656810000,2022-07-03 01:00:00,SFUND/USDT,1.1202,1.1245,1.1177,1.1218,26335.211,29527.93009528159
1656806400,2022-07-03 00:00:00,SFUND/USDT,1.1254,1.1267,1.1194,1.1203,130503.58706136,146421.171894111556
1656802800,2022-07-02 23:00:00,SFUND/USDT,1.1271,1.128,1.1206,1.1251,10524.482,11851.36959947
1656799200,2022-07-02 22:00:00,SFUND/USDT,1.1265,1.1296,1.1244,1.127,84611.4376,95303.58514942
1656795600,2022-07-02 21:00:00,SFUND/USDT,1.1237,1.1297,1.1205,1.1267,43816.7427,49295.7065974133
1656792000,2022-07-02 20:00:00,SFUND/USDT,1.1202,1.1268,1.1198,1.1224,72556.14992922,81399.917835820659
1656788400,2022-07-02 19:00:00,SFUND/USDT,1.1244,1.1261,1.1187,1.1204,82340.64802143,92410.365427501606
1656784800,2022-07-02 18:00:00,SFUND/USDT,1.118,1.1259,1.1179,1.1208,45979.67021452,51594.421954318068
1656781200,2022-07-02 17:00:00,SFUND/USDT,1.121,1.1268,1.1174,1.1211,74791.89144913,83891.240239059684
1656777600,2022-07-02 16:00:00,SFUND/USDT,1.1226,1.1271,1.1174,1.1207,70035.30861718,78519.538951957959
1656774000,2022-07-02 15:00:00,SFUND/USDT,1.1262,1.1297,1.1186,1.1208,39384.50157065,44271.736917231145
1656770400,2022-07-02 14:00:00,SFUND/USDT,1.122,1.1286,1.122,1.1253,47635.8703,53641.63613293
1656766800,2022-07-02 13:00:00,SFUND/USDT,1.1266,1.1267,1.1196,1.1229,40742.0748,45789.14676694
1656763200,2022-07-02 12:00:00,SFUND/USDT,1.1249,1.1292,1.1196,1.1259,125089.24544727,140743.587705294544
1656759600,2022-07-02 11:00:00,SFUND/USDT,1.1264,1.1297,1.1211,1.122,68545.20470118,77203.222967044249
1656756000,2022-07-02 10:00:00,SFUND/USDT,1.1254,1.1288,1.1218,1.125,133459.21855818,150089.680081093584
1656752400,2022-07-02 09:00:00,SFUND/USDT,1.1251,1.1296,1.1218,1.1247,106459.18131794,119828.904665474023
1656748800,2022-07-02 08:00:00,SFUND/USDT,1.125,1.1292,1.1218,1.1265,16060.3435109,18077.14386517828
1656745200,2022-07-02 07:00:00,SFUND/USDT,1.1305,1.131,1.1211,1.1255,58252.7576,65589.136290716999
1656741600,2022-07-02 06:00:00,SFUND/USDT,1.1344,1.1346,1.129,1.133,33795.51426078,38262.121811529548
1656738000,2022-07-02 05:00:00,SFUND/USDT,1.1312,1.1346,1.1292,1.1324,50384.76565765,57023.76496322969
1656734400,2022-07-02 04:00:00,SFUND/USDT,1.1224,1.1346,1.1222,1.1346,29539.78588313,33374.2015791394
1656730800,2022-07-02 03:00:00,SFUND/USDT,1.1317,1.1337,1.1225,1.127,46741.37824463,52761.281753367771
1656727200,2022-07-02 02:00:00,SFUND/USDT,1.1345,1.1392,1.13,1.1316,16510.15480898,18695.193107650016
1656723600,2022-07-02 01:00:00,SFUND/USDT,1.1394,1.1396,1.13,1.13,54717.1748,62236.42279041
1656720000,2022-07-02 00:00:00,SFUND/USDT,1.1455,1.1459,1.1393,1.1395,137778.0512,157060.29303102
1656716400,2022-07-01 23:00:00,SFUND/USDT,1.1519,1.1524,1.144,1.144,37618.61104316,43193.323030283364
1656712800,2022-07-01 22:00:00,SFUND/USDT,1.1527,1.1546,1.148,1.1516,95496.1647,110092.956186619843
1656709200,2022-07-01 21:00:00,SFUND/USDT,1.1526,1.1526,1.1321,1.1471,27994.76986205,32115.376456979208
1656705600,2022-07-01 20:00:00,SFUND/USDT,1.1383,1.1527,1.1301,1.1527,34286.30933023,39103.945375528339
1656702000,2022-07-01 19:00:00,SFUND/USDT,1.137,1.1439,1.1345,1.14,48800.90674112,55664.022555871397
1656698400,2022-07-01 18:00:00,SFUND/USDT,1.14,1.1457,1.1338,1.1457,31669.05976318,36101.127285072928
1656694800,2022-07-01 17:00:00,SFUND/USDT,1.1416,1.1466,1.1346,1.14,60051.16442581,68585.926955857871
1656691200,2022-07-01 16:00:00,SFUND/USDT,1.135,1.1466,1.1345,1.1431,79934.97024554,91119.378448930912
1656687600,2022-07-01 15:00:00,SFUND/USDT,1.1404,1.1439,1.1294,1.1349,153914.90230229,175154.539979229531
1656684000,2022-07-01 14:00:00,SFUND/USDT,1.1517,1.1523,1.1321,1.1385,97624.27594697,111556.576660165558
1656680400,2022-07-01 13:00:00,SFUND/USDT,1.1519,1.1557,1.1429,1.1516,36482.47680193,41933.80389508414
1656676800,2022-07-01 12:00:00,SFUND/USDT,1.1489,1.1537,1.1429,1.1536,140226.96408398,161152.784701067935
1656673200,2022-07-01 11:00:00,SFUND/USDT,1.1512,1.1537,1.1469,1.1494,29512.94676603,33950.492385908811
1656669600,2022-07-01 10:00:00,SFUND/USDT,1.1518,1.1538,1.1485,1.1525,145412.29326547,167230.687066179505
1656666000,2022-07-01 09:00:00,SFUND/USDT,1.1588,1.159,1.1502,1.1539,3565.10838904,4113.17493017736
1656662400,2022-07-01 08:00:00,SFUND/USDT,1.1558,1.16,1.1513,1.1547,85048.18006896,98317.1348524936
1656658800,2022-07-01 07:00:00,SFUND/USDT,1.1552,1.1575,1.146,1.153,107227.49089882,123379.256380872507
1656655200,2022-07-01 06:00:00,SFUND/USDT,1.1517,1.1599,1.146,1.146,40288.05407853,46384.592468645593
1656651600,2022-07-01 05:00:00,SFUND/USDT,1.1529,1.1672,1.1464,1.1464,42500.84368099,49023.85483673632
1656648000,2022-07-01 04:00:00,SFUND/USDT,1.1625,1.1704,1.1482,1.1524,50907.25522271,58837.292702834116
1656644400,2022-07-01 03:00:00,SFUND/USDT,1.1768,1.1867,1.1625,1.1625,20226.18564693,23883.670824481831
1656640800,2022-07-01 02:00:00,SFUND/USDT,1.1618,1.222,1.1515,1.1789,39380.9036563,46311.116163619966
1656637200,2022-07-01 01:00:00,SFUND/USDT,1.1508,1.159,1.149,1.159,29258.3211,33684.8756517
1656633600,2022-07-01 00:00:00,SFUND/USDT,1.1222,1.1558,1.1222,1.1558,18503.98243706,20987.660484136286
1656630000,2022-06-30 23:00:00,SFUND/USDT,1.1,1.1203,1.1,1.1203,131461.43905991,145331.878048772361
1656626400,2022-06-30 22:00:00,SFUND/USDT,1.107,1.1099,1.0989,1.1059,108544.6861,120065.17170641
1656622800,2022-06-30 21:00:00,SFUND/USDT,1.1084,1.1201,1.0997,1.1039,47817.71303263,53058.829912245466
1656619200,2022-06-30 20:00:00,SFUND/USDT,1.1084,1.1144,1.0993,1.1071,18164.97068909,20117.056388993346
1656615600,2022-06-30 19:00:00,SFUND/USDT,1.1211,1.1326,1.1037,1.1077,63434.0008078,70771.151577989318
1656612000,2022-06-30 18:00:00,SFUND/USDT,1.1203,1.1284,1.1133,1.1226,29320.09412193,32814.012733318436
1656608400,2022-06-30 17:00:00,SFUND/USDT,1.1209,1.1311,1.1122,1.125,28485.9658285,31853.269226094028
1656604800,2022-06-30 16:00:00,SFUND/USDT,1.0999,1.1234,1.088,1.1214,9806.64113845,10818.699668918277
1656601200,2022-06-30 15:00:00,SFUND/USDT,1.0975,1.1125,1.0958,1.1014,30002.58677121,33120.001050148833
1656597600,2022-06-30 14:00:00,SFUND/USDT,1.1024,1.1029,1.0992,1.1011,143652.23094923,158218.473517715767
1656594000,2022-06-30 13:00:00,SFUND/USDT,1.1004,1.1029,1.0965,1.1021,85044.75541028,93614.9381562699
1656590400,2022-06-30 12:00:00,SFUND/USDT,1.0882,1.1029,1.0836,1.1,101457.91801056,111249.306716255175
1656586800,2022-06-30 11:00:00,SFUND/USDT,1.086,1.0933,1.0835,1.0933,82191.85121828,89243.731379715524
1656583200,2022-06-30 10:00:00,SFUND/USDT,1.0905,1.0928,1.0723,1.0811,90975.41139149,98960.163732645912
1656579600,2022-06-30 09:00:00,SFUND/USDT,1.1037,1.105,1.0852,1.0898,126384.9553251,138666.617382111888
1656576000,2022-06-30 08:00:00,SFUND/USDT,1.1078,1.1098,1.1,1.1,124575.10591722,137672.130600818432
1656572400,2022-06-30 07:00:00,SFUND/USDT,1.1245,1.1246,1.1001,1.1079,97869.56510269,109066.689051314175
1656568800,2022-06-30 06:00:00,SFUND/USDT,1.1294,1.1386,1.1229,1.1251,38211.83270662,43197.349250949346
1656565200,2022-06-30 05:00:00,SFUND/USDT,1.1312,1.1398,1.1288,1.1358,38320.99827822,43450.909729061732
1656561600,2022-06-30 04:00:00,SFUND/USDT,1.1432,1.1432,1.13,1.1322,29922.47407896,34066.7862296423
1656558000,2022-06-30 03:00:00,SFUND/USDT,1.1379,1.1547,1.1379,1.1433,23210.57877319,26480.574947918119
1656554400,2022-06-30 02:00:00,SFUND/USDT,1.1424,1.1429,1.1292,1.1358,63217.43240636,72055.746152428844
1656550800,2022-06-30 01:00:00,SFUND/USDT,1.1378,1.16,1.1291,1.1424,49461.67522331,56305.587330090012
1656547200,2022-06-30 00:00:00,SFUND/USDT,1.1413,1.1416,1.1358,1.1395,46893.55807059,53443.742173907308
1656543600,2022-06-29 23:00:00,SFUND/USDT,1.1509,1.152,1.1413,1.147,51557.05518325,59024.31874176775
1656540000,2022-06-29 22:00:00,SFUND/USDT,1.1437,1.1651,1.1424,1.152,16352.66828544,18808.551951226144
1656536400,2022-06-29 21:00:00,SFUND/USDT,1.1341,1.1677,1.1309,1.1573,30853.30708683,35038.641200651391
1656532800,2022-06-29 20:00:00,SFUND/USDT,1.1395,1.1437,1.13,1.134,121813.94333517,138541.206863715517
1656529200,2022-06-29 19:00:00,SFUND/USDT,1.1317,1.1331,1.1289,1.1331,51664.6783,58490.40860249
1656525600,2022-06-29 18:00:00,SFUND/USDT,1.1315,1.167,1.1288,1.1325,15655.89482209,17850.690867568192
1656522000,2022-06-29 17:00:00,SFUND/USDT,1.1337,1.1337,1.1288,1.1315,136215.9322,154085.38238332
1656518400,2022-06-29 16:00:00,SFUND/USDT,1.1288,1.1491,1.1287,1.133,28241.60909644,31998.64861367065
1656514800,2022-06-29 15:00:00,SFUND/USDT,1.143,1.143,1.1239,1.1288,35808.9825,40475.33683023
1656511200,2022-06-29 14:00:00,SFUND/USDT,1.1427,1.1437,1.127,1.1432,375.3893,425.37950634
1656507600,2022-06-29 13:00:00,SFUND/USDT,1.126,1.1602,1.1161,1.1421,66486.39713577,74986.528849910401
1656504000,2022-06-29 12:00:00,SFUND/USDT,1.12,1.1483,1.1197,1.1253,56657.26053763,63738.799960440529
1656500400,2022-06-29 11:00:00,SFUND/USDT,1.1287,1.1556,1.111,1.1267,76990.19517027,86121.529486321778
1656496800,2022-06-29 10:00:00,SFUND/USDT,1.1248,1.1287,1.1202,1.1202,49955.03361491,56150.685478608917
1656493200,2022-06-29 09:00:00,SFUND/USDT,1.1242,1.1287,1.1201,1.1287,109159.96721409,122743.028049697319
1656489600,2022-06-29 08:00:00,SFUND/USDT,1.1212,1.1256,1.1161,1.1207,148190.01418081,166189.771541159736
1656486000,2022-06-29 07:00:00,SFUND/USDT,1.1198,1.1286,1.1149,1.1223,201432.73799296,225564.107147923664
1656482400,2022-06-29 06:00:00,SFUND/USDT,1.1395,1.1395,1.1178,1.1208,136972.63524168,154936.433269946769
1656478800,2022-06-29 05:00:00,SFUND/USDT,1.1542,1.1557,1.1309,1.1371,2946.2191,3374.010209
1656475200,2022-06-29 04:00:00,SFUND/USDT,1.1559,1.1612,1.1522,1.1555,54700.2813,63156.41204067
1656471600,2022-06-29 03:00:00,SFUND/USDT,1.1733,1.1787,1.156,1.156,35541.95890579,41611.972148151559
1656468000,2022-06-29 02:00:00,SFUND/USDT,1.1718,1.18,1.1667,1.1735,48535.65404716,56861.4500303488
1656464400,2022-06-29 01:00:00,SFUND/USDT,1.1711,1.1724,1.1706,1.1721,46529.1521,54528.61844819
1656460800,2022-06-29 00:00:00,SFUND/USDT,1.1794,1.1794,1.1702,1.1713,49310.9256,57838.06589773
1656457200,2022-06-28 23:00:00,SFUND/USDT,1.1756,1.1954,1.1704,1.1793,47494.57705017,55940.350488180176
1656453600,2022-06-28 22:00:00,SFUND/USDT,1.1948,1.1959,1.1701,1.1777,28342.2522,33606.66543157
1656450000,2022-06-28 21:00:00,SFUND/USDT,1.1803,1.2015,1.1801,1.1911,4459.17446747,5311.270542565205
1656446400,2022-06-28 20:00:00,SFUND/USDT,1.1818,1.1854,1.1801,1.183,171437.43146841,202804.306002516373
1656442800,2022-06-28 19:00:00,SFUND/USDT,1.1909,1.1953,1.1814,1.1828,52555.9255,62482.52217005
1656439200,2022-06-28 18:00:00,SFUND/USDT,1.1905,1.2068,1.1869,1.1918,7527.97500482,8973.828512364238
1656435600,2022-06-28 17:00:00,SFUND/USDT,1.2017,1.2017,1.1879,1.1948,144031.7677,171952.0893355
1656432000,2022-06-28 16:00:00,SFUND/USDT,1.2096,1.2123,1.187,1.2025,24160.83662552,29085.041565186288
1656428400,2022-06-28 15:00:00,SFUND/USDT,1.2141,1.2272,1.2099,1.2131,25385.67577436,30908.143968886736
1656424800,2022-06-28 14:00:00,SFUND/USDT,1.2203,1.2203,1.2095,1.2134,31183.1022,37800.63589122
1656421200,2022-06-28 13:00:00,SFUND/USDT,1.2194,1.2204,1.219,1.2204,48392.2268,59013.45351344
1656417600,2022-06-28 12:00:00,SFUND/USDT,1.2204,1.2207,1.2176,1.2188,103273.55240529,125940.287650425295
1656414000,2022-06-28 11:00:00,SFUND/USDT,1.2194,1.222,1.2176,1.222,48409.29429017,59054.980321798723
1656410400,2022-06-28 10:00:00,SFUND/USDT,1.228,1.2345,1.221,1.221,24924.0688723,30504.70771940355
1656406800,2022-06-28 09:00:00,SFUND/USDT,1.2189,1.2745,1.2176,1.2291,70165.24336335,86220.984211671364
1656403200,2022-06-28 08:00:00,SFUND/USDT,1.2187,1.2197,1.2176,1.2186,78911.36508717,96156.578358282532
1656399600,2022-06-28 07:00:00,SFUND/USDT,1.2098,1.2197,1.2098,1.2182,39230.99208933,47774.903216985801
1656396000,2022-06-28 06:00:00,SFUND/USDT,1.2113,1.2156,1.2016,1.2106,120613.9225,145915.80091597
1656392400,2022-06-28 05:00:00,SFUND/USDT,1.2067,1.2093,1.2039,1.2093,24633.6806,29724.49222772
1656388800,2022-06-28 04:00:00,SFUND/USDT,1.2034,1.2151,1.1961,1.2034,35531.14925626,42763.066244801526
1656385200,2022-06-28 03:00:00,SFUND/USDT,1.1933,1.2064,1.187,1.2045,122009.70034865,146058.91348024514
1656381600,2022-06-28 02:00:00,SFUND/USDT,1.206,1.2119,1.1908,1.1971,24360.36426069,29322.000201390211
1656378000,2022-06-28 01:00:00,SFUND/USDT,1.2076,1.2192,1.2014,1.2059,52639.302,63798.58417392
1656374400,2022-06-28 00:00:00,SFUND/USDT,1.2065,1.2142,1.2037,1.2135,120644.8116,145928.82723515
1656370800,2022-06-27 23:00:00,SFUND/USDT,1.2196,1.2196,1.1998,1.2097,65280.51966093,79105.457595308694
1656367200,2022-06-27 22:00:00,SFUND/USDT,1.2216,1.23,1.2194,1.2196,59140.27169679,72217.6852922917
1656363600,2022-06-27 21:00:00,SFUND/USDT,1.2239,1.2367,1.2205,1.2226,31158.18921979,38069.180917408505
1656360000,2022-06-27 20:00:00,SFUND/USDT,1.2365,1.2394,1.2194,1.2194,18754.64044576,22906.00200383387
1656356400,2022-06-27 19:00:00,SFUND/USDT,1.2189,1.2443,1.2095,1.2362,17871.87386459,21840.646591353538
1656352800,2022-06-27 18:00:00,SFUND/USDT,1.219,1.2199,1.2096,1.215,38784.76736897,47131.408078717726
1656349200,2022-06-27 17:00:00,SFUND/USDT,1.2091,1.2217,1.2004,1.219,94081.12670256,113792.334807037294
1656345600,2022-06-27 16:00:00,SFUND/USDT,1.2048,1.2134,1.2004,1.2064,43698.10050694,52709.443685913646
1656342000,2022-06-27 15:00:00,SFUND/USDT,1.2052,1.2113,1.1993,1.2062,83939.8332,101122.90499569
1656338400,2022-06-27 14:00:00,SFUND/USDT,1.2095,1.2199,1.1934,1.2041,103849.9596,125213.50901557
1656334800,2022-06-27 13:00:00,SFUND/USDT,1.2426,1.251,1.2097,1.2265,30707.1456,38115.56415223
1656331200,2022-06-27 12:00:00,SFUND/USDT,1.2414,1.2498,1.2394,1.2417,128089.5933,159186.15872324
1656327600,2022-06-27 11:00:00,SFUND/USDT,1.248,1.251,1.2408,1.2423,6646.07298826,8281.870754776224
1656324000,2022-06-27 10:00:00,SFUND/USDT,1.249,1.2507,1.2465,1.2484,6015.48724593,7512.192145724651
1656320400,2022-06-27 09:00:00,SFUND/USDT,1.251,1.2684,1.2446,1.2497,81898.96433348,102462.400909506032
1656316800,2022-06-27 08:00:00,SFUND/USDT,1.2563,1.2692,1.2478,1.2478,86764.92437266,108710.770021162238
1656313200,2022-06-27 07:00:00,SFUND/USDT,1.2442,1.2539,1.2428,1.2539,82159.6746,102557.02621156
1656309600,2022-06-27 06:00:00,SFUND/USDT,1.2444,1.249,1.2408,1.2456,121383.3031,151098.92032113
1656306000,2022-06-27 05:00:00,SFUND/USDT,1.2451,1.2453,1.2441,1.2444,52419.7725,65223.27447509
1656302400,2022-06-27 04:00:00,SFUND/USDT,1.2457,1.2458,1.2453,1.2453,637.43277518,793.837062989244
1656298800,2022-06-27 03:00:00,SFUND/USDT,1.2385,1.2581,1.2384,1.244,59196.0772,73534.0607714
