https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RENBTC,Volume USD
1620950400,2021-05-14,RENBTC/USD,49420.3,49420.3,49420.3,49420.3,0.001611,79.6161033
1620691200,2021-05-11,RENBTC/USD,56909.7,56909.7,56127.0,56127.0,0.010024,562.617048
1620518400,2021-05-09,RENBTC/USD,58780.1,58780.1,58780.1,58780.1,0.000413,24.2761813
1620432000,2021-05-08,RENBTC/USD,58431.9,58431.9,58431.9,58431.9,0.001055,61.6456545
1620345600,2021-05-07,RENBTC/USD,57283.8,58114.5,57283.8,58105.8,0.002634,153.05067720000002
1620259200,2021-05-06,RENBTC/USD,56593.6,58055.6,56593.6,58055.6,0.001895,110.015362
1620172800,2021-05-05,RENBTC/USD,56246.2,56383.7,56246.2,56383.7,0.002093,118.01108409999998
1620086400,2021-05-04,RENBTC/USD,54500.0,54500.0,54500.0,54500.0,0.001,54.5
1620000000,2021-05-03,RENBTC/USD,57643.7,58413.4,57643.7,58413.4,0.005991,349.9546794
1619913600,2021-05-02,RENBTC/USD,57264.8,57264.8,57264.8,57264.8,0.001233,70.6074984
1619827200,2021-05-01,RENBTC/USD,59465.2,59465.2,59465.2,59465.2,0.00015,8.91978
1619740800,2021-04-30,RENBTC/USD,54506.8,54506.8,54506.8,54506.8,0.001047,57.0686196
1619654400,2021-04-29,RENBTC/USD,53168.2,53564.9,53168.2,53564.9,0.004033,216.02724170000002
1619481600,2021-04-27,RENBTC/USD,55697.7,55697.7,55328.9,55328.9,0.00484,267.791876
1619395200,2021-04-26,RENBTC/USD,55183.5,55183.5,55183.5,55183.5,0.0002,11.0367
1619222400,2021-04-24,RENBTC/USD,50933.0,50933.0,50933.0,50933.0,0.0019,96.7727
1619049600,2021-04-22,RENBTC/USD,52985.4,52985.4,52985.4,52985.4,0.00175,92.72445
1618876800,2021-04-20,RENBTC/USD,54846.4,57903.7,54846.4,57821.8,0.001108,64.0665544
1618790400,2021-04-19,RENBTC/USD,57224.9,57224.9,57224.9,57224.9,0.000432,24.7211568
1618704000,2021-04-18,RENBTC/USD,57429.0,57429.0,52985.4,56753.9,0.00258,146.425062
1618617600,2021-04-17,RENBTC/USD,62295.3,62295.3,60712.7,60712.7,0.00153,92.89043099999999
1618531200,2021-04-16,RENBTC/USD,61633.2,61633.2,61633.2,61633.2,0.002901,178.79791319999998
1618444800,2021-04-15,RENBTC/USD,64598.5,64598.5,63978.3,63978.3,0.002926,187.20050580000003
1618358400,2021-04-14,RENBTC/USD,65656.1,65656.1,65656.1,65656.1,0.002901,190.46834610000002
1618272000,2021-04-13,RENBTC/USD,61421.5,65303.7,61421.5,63775.7,0.01706,1088.013442
1618185600,2021-04-12,RENBTC/USD,61760.1,62187.2,60672.1,61991.9,0.008332,516.5165108000001
1618099200,2021-04-11,RENBTC/USD,61805.1,62498.9,59782.0,61932.4,0.034354,2127.6256696
1618012800,2021-04-10,RENBTC/USD,58353.6,60855.2,58353.6,60855.2,0.002588,157.4932576
1617926400,2021-04-09,RENBTC/USD,59833.5,59833.5,58300.5,59435.9,0.012408,737.4806472
1617840000,2021-04-08,RENBTC/USD,57669.7,59879.8,57669.7,59879.8,0.016337,978.2562926
1617753600,2021-04-07,RENBTC/USD,58435.1,58435.1,57027.8,57027.8,0.000906,51.6671868
1617667200,2021-04-06,RENBTC/USD,58442.2,58442.2,58442.2,58442.2,0.002372,138.62489839999998
1617580800,2021-04-05,RENBTC/USD,58316.8,61643.8,56957.8,59503.3,0.01281,762.2372730000001
