https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HBAR,Volume EUR
1659664800,2022-08-05 02:00:00,HBAR/EUR,0.06997,0.06997,0.06997,0.06997,0.00000000,0.0
1659661200,2022-08-05 01:00:00,HBAR/EUR,0.06997,0.06997,0.06997,0.06997,0.00000000,0.0
1659657600,2022-08-05 00:00:00,HBAR/EUR,0.06997,0.06997,0.06997,0.06997,0.00000000,0.0
1659654000,2022-08-04 23:00:00,HBAR/EUR,0.06997,0.06997,0.06997,0.06997,0.00000000,0.0
1659650400,2022-08-04 22:00:00,HBAR/EUR,0.06997,0.06997,0.06997,0.06997,0.00000000,0.0
1659646800,2022-08-04 21:00:00,HBAR/EUR,0.06997,0.06997,0.06997,0.06997,245.19851258,17.1565399252226
1659643200,2022-08-04 20:00:00,HBAR/EUR,0.06978,0.06978,0.06978,0.06978,2000.00000000,139.56
1659639600,2022-08-04 19:00:00,HBAR/EUR,0.06952,0.06987,0.06952,0.06972,10601.15495010,739.1125231209721
1659636000,2022-08-04 18:00:00,HBAR/EUR,0.06967,0.06967,0.06967,0.06967,841.20812401,58.606969999776695
1659632400,2022-08-04 17:00:00,HBAR/EUR,0.06924,0.06924,0.06924,0.06924,0.00000000,0.0
1659628800,2022-08-04 16:00:00,HBAR/EUR,0.06924,0.06924,0.06924,0.06924,165.40641247,11.452739999422798
1659625200,2022-08-04 15:00:00,HBAR/EUR,0.06948,0.06992,0.06925,0.06992,5770.82335700,403.49596912144
1659621600,2022-08-04 14:00:00,HBAR/EUR,0.07040,0.07040,0.06936,0.06959,24663.69577226,1716.3465887915731
1659618000,2022-08-04 13:00:00,HBAR/EUR,0.06977,0.06977,0.06977,0.06977,0.00000000,0.0
1659614400,2022-08-04 12:00:00,HBAR/EUR,0.06976,0.07016,0.06976,0.06977,30645.05062714,2138.105182255558
1659610800,2022-08-04 11:00:00,HBAR/EUR,0.06999,0.06999,0.06999,0.06999,389.89381153,27.2886678689847
1659607200,2022-08-04 10:00:00,HBAR/EUR,0.06976,0.06976,0.06976,0.06976,0.00000000,0.0
1659603600,2022-08-04 09:00:00,HBAR/EUR,0.06976,0.06976,0.06976,0.06976,0.00000000,0.0
1659600000,2022-08-04 08:00:00,HBAR/EUR,0.06988,0.06988,0.06976,0.06976,7729.03291894,539.1773364252545
1659596400,2022-08-04 07:00:00,HBAR/EUR,0.07009,0.07015,0.07009,0.07010,7287.05360163,510.822457474263
1659592800,2022-08-04 06:00:00,HBAR/EUR,0.07132,0.07132,0.07132,0.07132,2849.25905106,203.20915552159917
1659589200,2022-08-04 05:00:00,HBAR/EUR,0.07170,0.07170,0.07127,0.07127,7992.73824638,569.6424548195026
1659585600,2022-08-04 04:00:00,HBAR/EUR,0.07048,0.07048,0.07048,0.07048,0.00000000,0.0
1659582000,2022-08-04 03:00:00,HBAR/EUR,0.07048,0.07048,0.07048,0.07048,0.00000000,0.0
1659578400,2022-08-04 02:00:00,HBAR/EUR,0.07048,0.07048,0.07048,0.07048,355.00000000,25.0204
1659574800,2022-08-04 01:00:00,HBAR/EUR,0.07017,0.07017,0.07017,0.07017,0.00000000,0.0
1659571200,2022-08-04 00:00:00,HBAR/EUR,0.07030,0.07030,0.07017,0.07017,3144.78483175,220.6695516438975
1659567600,2022-08-03 23:00:00,HBAR/EUR,0.07195,0.07195,0.07195,0.07195,0.00000000,0.0
1659564000,2022-08-03 22:00:00,HBAR/EUR,0.07195,0.07195,0.07195,0.07195,0.00000000,0.0
1659560400,2022-08-03 21:00:00,HBAR/EUR,0.07165,0.07195,0.07165,0.07195,2439.22941822,175.502556640929
1659556800,2022-08-03 20:00:00,HBAR/EUR,0.07185,0.07185,0.07152,0.07152,7511.41457389,537.2163703246127
1659553200,2022-08-03 19:00:00,HBAR/EUR,0.07229,0.07242,0.07229,0.07242,9819.24173350,711.1094863400699
1659549600,2022-08-03 18:00:00,HBAR/EUR,0.07262,0.07262,0.07206,0.07228,11320.05194406,818.2133545166568
1659546000,2022-08-03 17:00:00,HBAR/EUR,0.07210,0.07254,0.07210,0.07254,21824.52635087,1583.1511414921097
1659542400,2022-08-03 16:00:00,HBAR/EUR,0.07143,0.07174,0.07137,0.07174,7136.90313737,512.0014310749237
1659538800,2022-08-03 15:00:00,HBAR/EUR,0.07189,0.07189,0.07150,0.07150,17728.22628565,1267.5681794239747
1659535200,2022-08-03 14:00:00,HBAR/EUR,0.07204,0.07204,0.07149,0.07169,34474.57773956,2471.4824781490565
1659531600,2022-08-03 13:00:00,HBAR/EUR,0.07200,0.07221,0.07200,0.07221,29002.75027503,2094.2885973599164
1659528000,2022-08-03 12:00:00,HBAR/EUR,0.07145,0.07174,0.07145,0.07174,17949.72469285,1287.7132494650589
1659524400,2022-08-03 11:00:00,HBAR/EUR,0.07136,0.07153,0.07132,0.07151,5093.89237486,364.26424372623865
1659520800,2022-08-03 10:00:00,HBAR/EUR,0.07110,0.07110,0.07110,0.07110,0.00000000,0.0
1659517200,2022-08-03 09:00:00,HBAR/EUR,0.07101,0.07112,0.07101,0.07110,5400.66091047,383.98699073441696
1659513600,2022-08-03 08:00:00,HBAR/EUR,0.07032,0.07104,0.07032,0.07104,2595.02350889,184.3504700715456
1659510000,2022-08-03 07:00:00,HBAR/EUR,0.07055,0.07056,0.07016,0.07016,51187.23734405,3591.296572058548
1659506400,2022-08-03 06:00:00,HBAR/EUR,0.07057,0.07064,0.07032,0.07064,207461.81669675,14655.102731458419
1659502800,2022-08-03 05:00:00,HBAR/EUR,0.06976,0.07035,0.06976,0.07035,29882.98470806,2102.267974212021
1659499200,2022-08-03 04:00:00,HBAR/EUR,0.06956,0.06992,0.06956,0.06991,44979.71014319,3144.531536110413
1659495600,2022-08-03 03:00:00,HBAR/EUR,0.06946,0.06946,0.06946,0.06946,0.00000000,0.0
1659492000,2022-08-03 02:00:00,HBAR/EUR,0.06946,0.06946,0.06946,0.06946,1275.99161935,88.630377880051
1659488400,2022-08-03 01:00:00,HBAR/EUR,0.06898,0.06898,0.06898,0.06898,0.00000000,0.0
1659484800,2022-08-03 00:00:00,HBAR/EUR,0.07020,0.07020,0.06898,0.06898,27390.80061633,1889.4174265144436
1659481200,2022-08-02 23:00:00,HBAR/EUR,0.07206,0.07206,0.07206,0.07206,614.08024138,44.250622193842794
1659477600,2022-08-02 22:00:00,HBAR/EUR,0.07219,0.07219,0.07219,0.07219,0.00000000,0.0
1659474000,2022-08-02 21:00:00,HBAR/EUR,0.07221,0.07221,0.07219,0.07219,2858.81447856,206.37781720724644
1659470400,2022-08-02 20:00:00,HBAR/EUR,0.07235,0.07237,0.07235,0.07237,2054.29505446,148.6693330912702
1659466800,2022-08-02 19:00:00,HBAR/EUR,0.07327,0.07327,0.07327,0.07327,0.00000000,0.0
1659463200,2022-08-02 18:00:00,HBAR/EUR,0.07327,0.07327,0.07327,0.07327,645.06182612,47.263679999812396
1659459600,2022-08-02 17:00:00,HBAR/EUR,0.07333,0.07337,0.07333,0.07337,6782.08151706,497.60132090669225
1659456000,2022-08-02 16:00:00,HBAR/EUR,0.07398,0.07402,0.07398,0.07402,23982.31000097,1775.1705862717995
1659452400,2022-08-02 15:00:00,HBAR/EUR,0.07252,0.07252,0.07252,0.07252,845.38578014,61.3073767757528
1659448800,2022-08-02 14:00:00,HBAR/EUR,0.07167,0.07167,0.07167,0.07167,2825.00000000,202.46775
1659445200,2022-08-02 13:00:00,HBAR/EUR,0.07150,0.07150,0.07150,0.07150,1043.73244755,74.62686999982499
1659441600,2022-08-02 12:00:00,HBAR/EUR,0.07100,0.07158,0.07100,0.07158,2753.82186096,197.1185688075168
1659438000,2022-08-02 11:00:00,HBAR/EUR,0.07157,0.07217,0.07157,0.07204,27900.00000000,2009.9160000000002
1659434400,2022-08-02 10:00:00,HBAR/EUR,0.07110,0.07167,0.07110,0.07167,40430.39556265,2897.6464499751255
1659430800,2022-08-02 09:00:00,HBAR/EUR,0.07135,0.07135,0.07135,0.07135,2091.85327741,149.2537313432035
1659427200,2022-08-02 08:00:00,HBAR/EUR,0.07261,0.07261,0.07261,0.07261,186.92613400,13.572706589739997
1659423600,2022-08-02 07:00:00,HBAR/EUR,0.07313,0.07313,0.07313,0.07313,1292.59346369,94.52735999964969
1659420000,2022-08-02 06:00:00,HBAR/EUR,0.07298,0.07298,0.07298,0.07298,0.00000000,0.0
1659416400,2022-08-02 05:00:00,HBAR/EUR,0.07338,0.07338,0.07298,0.07298,13205.80405519,963.7595799477662
1659412800,2022-08-02 04:00:00,HBAR/EUR,0.07288,0.07288,0.07288,0.07288,0.00000000,0.0
1659409200,2022-08-02 03:00:00,HBAR/EUR,0.07200,0.07288,0.07200,0.07288,9567.07363390,697.2483264386319
1659405600,2022-08-02 02:00:00,HBAR/EUR,0.07369,0.07369,0.07369,0.07369,0.00000000,0.0
1659402000,2022-08-02 01:00:00,HBAR/EUR,0.07369,0.07369,0.07369,0.07369,0.00000000,0.0
1659398400,2022-08-02 00:00:00,HBAR/EUR,0.07369,0.07369,0.07369,0.07369,0.00000000,0.0
1659394800,2022-08-01 23:00:00,HBAR/EUR,0.07369,0.07369,0.07369,0.07369,0.00000000,0.0
1659391200,2022-08-01 22:00:00,HBAR/EUR,0.07390,0.07390,0.07369,0.07369,20414.35410457,1504.3337539657634
1659387600,2022-08-01 21:00:00,HBAR/EUR,0.07433,0.07433,0.07398,0.07402,19948.97910054,1476.6234330219709
1659384000,2022-08-01 20:00:00,HBAR/EUR,0.07353,0.07353,0.07352,0.07352,3536.73182437,260.0205237276824
1659380400,2022-08-01 19:00:00,HBAR/EUR,0.07369,0.07369,0.07369,0.07369,372.69955623,27.4642302985887
1659376800,2022-08-01 18:00:00,HBAR/EUR,0.07361,0.07361,0.07361,0.07361,644.68898721,47.4555563485281
1659373200,2022-08-01 17:00:00,HBAR/EUR,0.07467,0.07467,0.07377,0.07385,93455.68480702,6901.702322998427
1659369600,2022-08-01 16:00:00,HBAR/EUR,0.07496,0.07496,0.07486,0.07486,1849.73794022,138.4713822048692
1659366000,2022-08-01 15:00:00,HBAR/EUR,0.07554,0.07554,0.07494,0.07494,31710.00630189,2376.347872263637
1659362400,2022-08-01 14:00:00,HBAR/EUR,0.07554,0.07567,0.07511,0.07511,94544.05073748,7101.203650892123
1659358800,2022-08-01 13:00:00,HBAR/EUR,0.07420,0.07479,0.07382,0.07479,17005.91594948,1271.872453861609
1659355200,2022-08-01 12:00:00,HBAR/EUR,0.07397,0.07420,0.07397,0.07420,9904.41547016,734.907627885872
1659351600,2022-08-01 11:00:00,HBAR/EUR,0.07284,0.07300,0.07284,0.07300,1347.23231293,98.34795884389
1659348000,2022-08-01 10:00:00,HBAR/EUR,0.07460,0.07460,0.07399,0.07399,19111.18077175,1414.0362653017826
1659344400,2022-08-01 09:00:00,HBAR/EUR,0.07496,0.07510,0.07496,0.07503,17481.98868747,1311.673611220874
1659340800,2022-08-01 08:00:00,HBAR/EUR,0.07520,0.07521,0.07520,0.07521,13230.22522869,995.045239449775
1659337200,2022-08-01 07:00:00,HBAR/EUR,0.07423,0.07423,0.07423,0.07423,1385.85642334,102.8721223045282
1659333600,2022-08-01 06:00:00,HBAR/EUR,0.07475,0.07475,0.07475,0.07475,1864.79371237,139.3933299996575
1659330000,2022-08-01 05:00:00,HBAR/EUR,0.07535,0.07535,0.07535,0.07535,0.00000000,0.0
1659326400,2022-08-01 04:00:00,HBAR/EUR,0.07535,0.07535,0.07535,0.07535,0.00000000,0.0
1659322800,2022-08-01 03:00:00,HBAR/EUR,0.07609,0.07609,0.07535,0.07535,3505.56594504,264.144393958764
1659319200,2022-08-01 02:00:00,HBAR/EUR,0.07618,0.07618,0.07618,0.07618,0.00000000,0.0
1659315600,2022-08-01 01:00:00,HBAR/EUR,0.07594,0.07618,0.07594,0.07618,5327.69354960,405.86369460852796
1659312000,2022-08-01 00:00:00,HBAR/EUR,0.07397,0.07397,0.07397,0.07397,0.00000000,0.0
1659308400,2022-07-31 23:00:00,HBAR/EUR,0.07381,0.07397,0.07380,0.07397,9110.21692545,673.8827459755365
1659304800,2022-07-31 22:00:00,HBAR/EUR,0.07521,0.07521,0.07472,0.07472,26909.04132038,2010.6435674587935
1659301200,2022-07-31 21:00:00,HBAR/EUR,0.07678,0.07678,0.07678,0.07678,6495.87288356,498.75311999973684
1659297600,2022-07-31 20:00:00,HBAR/EUR,0.07668,0.07668,0.07667,0.07667,5464.13167151,418.9349752546717
1659294000,2022-07-31 19:00:00,HBAR/EUR,0.07689,0.07694,0.07689,0.07694,20140.56952947,1549.6154195974218
1659290400,2022-07-31 18:00:00,HBAR/EUR,0.07763,0.07804,0.07763,0.07771,13015.44888189,1011.430532611672
1659286800,2022-07-31 17:00:00,HBAR/EUR,0.07710,0.07710,0.07661,0.07661,16438.41451029,1259.346935633317
1659283200,2022-07-31 16:00:00,HBAR/EUR,0.07671,0.07746,0.07643,0.07710,34420.87173704,2653.849210925784
1659279600,2022-07-31 15:00:00,HBAR/EUR,0.07724,0.07738,0.07660,0.07738,6640.42581259,513.8361493782141
1659276000,2022-07-31 14:00:00,HBAR/EUR,0.07754,0.07770,0.07668,0.07668,29104.48737814,2231.732092155775
1659272400,2022-07-31 13:00:00,HBAR/EUR,0.07913,0.07913,0.07715,0.07715,1573.68533929,121.4098239262235
1659268800,2022-07-31 12:00:00,HBAR/EUR,0.07669,0.07750,0.07629,0.07750,10200.02042004,790.5015825531
1659265200,2022-07-31 11:00:00,HBAR/EUR,0.07626,0.07768,0.07626,0.07768,14535.07940122,1129.0849678867696
1659261600,2022-07-31 10:00:00,HBAR/EUR,0.07449,0.07576,0.07449,0.07549,4540.00000000,342.7246
1659258000,2022-07-31 09:00:00,HBAR/EUR,0.07399,0.07399,0.07399,0.07399,0.00000000,0.0
1659254400,2022-07-31 08:00:00,HBAR/EUR,0.07461,0.07461,0.07399,0.07399,36409.67765238,2693.9520494995963
1659250800,2022-07-31 07:00:00,HBAR/EUR,0.07564,0.07564,0.07541,0.07541,2684.50159511,202.43826528724512
1659247200,2022-07-31 06:00:00,HBAR/EUR,0.07484,0.07529,0.07484,0.07529,155205.88080089,11685.450765499008
1659243600,2022-07-31 05:00:00,HBAR/EUR,0.07536,0.07536,0.07485,0.07485,7841.84230598,586.961896602603
1659240000,2022-07-31 04:00:00,HBAR/EUR,0.07541,0.07541,0.07541,0.07541,16830.24136533,1269.1685013595354
1659236400,2022-07-31 03:00:00,HBAR/EUR,0.07398,0.07398,0.07398,0.07398,8030.00008030,594.059405940594
1659232800,2022-07-31 02:00:00,HBAR/EUR,0.07410,0.07410,0.07410,0.07410,0.00000000,0.0
1659229200,2022-07-31 01:00:00,HBAR/EUR,0.07410,0.07410,0.07410,0.07410,1286.43076276,95.324519520516
1659225600,2022-07-31 00:00:00,HBAR/EUR,0.07084,0.07084,0.07084,0.07084,0.00000000,0.0
1659222000,2022-07-30 23:00:00,HBAR/EUR,0.07084,0.07084,0.07084,0.07084,2572.86152553,182.2615104685452
1659218400,2022-07-30 22:00:00,HBAR/EUR,0.07250,0.07250,0.07250,0.07250,0.00000000,0.0
1659214800,2022-07-30 21:00:00,HBAR/EUR,0.07286,0.07286,0.07250,0.07250,9190.14816764,666.2857421539
1659211200,2022-07-30 20:00:00,HBAR/EUR,0.07286,0.07324,0.07286,0.07324,8392.03952786,614.6329750204665
1659207600,2022-07-30 19:00:00,HBAR/EUR,0.07541,0.07545,0.07363,0.07363,54869.04159161,4040.0075323902447
1659204000,2022-07-30 18:00:00,HBAR/EUR,0.07574,0.07618,0.07540,0.07547,22843.33708129,1723.9866495249562
1659200400,2022-07-30 17:00:00,HBAR/EUR,0.07412,0.07500,0.07412,0.07500,18365.80702195,1377.43552664625
1659196800,2022-07-30 16:00:00,HBAR/EUR,0.07419,0.07419,0.07407,0.07413,2884.53730982,213.8307507769566
1659193200,2022-07-30 15:00:00,HBAR/EUR,0.07266,0.07399,0.07266,0.07399,61953.01780092,4583.903787090071
1659189600,2022-07-30 14:00:00,HBAR/EUR,0.07298,0.07298,0.07255,0.07255,63534.94363550,4609.460160755525
1659186000,2022-07-30 13:00:00,HBAR/EUR,0.07258,0.07258,0.07258,0.07258,1448.99970324,105.1683984611592
1659182400,2022-07-30 12:00:00,HBAR/EUR,0.07195,0.07242,0.07195,0.07242,1691.91346468,122.5283731121256
1659178800,2022-07-30 11:00:00,HBAR/EUR,0.07093,0.07093,0.07093,0.07093,0.00000000,0.0
1659175200,2022-07-30 10:00:00,HBAR/EUR,0.07097,0.07097,0.07068,0.07093,17986.42436967,1275.7770805406933
1659171600,2022-07-30 09:00:00,HBAR/EUR,0.07153,0.07191,0.07140,0.07152,29799.59939025,2131.26734839068
1659168000,2022-07-30 08:00:00,HBAR/EUR,0.07131,0.07131,0.07123,0.07123,5137.23993829,365.9256008043967
1659164400,2022-07-30 07:00:00,HBAR/EUR,0.07096,0.07096,0.07096,0.07096,213.52465142,15.151709264763198
1659160800,2022-07-30 06:00:00,HBAR/EUR,0.07096,0.07096,0.07096,0.07096,0.00000000,0.0
1659157200,2022-07-30 05:00:00,HBAR/EUR,0.07096,0.07096,0.07096,0.07096,0.00000000,0.0
1659153600,2022-07-30 04:00:00,HBAR/EUR,0.07096,0.07096,0.07096,0.07096,0.00000000,0.0
1659150000,2022-07-30 03:00:00,HBAR/EUR,0.07096,0.07096,0.07096,0.07096,0.00000000,0.0
1659146400,2022-07-30 02:00:00,HBAR/EUR,0.07096,0.07096,0.07096,0.07096,0.00000000,0.0
1659142800,2022-07-30 01:00:00,HBAR/EUR,0.07126,0.07126,0.07096,0.07096,5266.69788508,373.72488192527675
1659139200,2022-07-30 00:00:00,HBAR/EUR,0.07116,0.07116,0.07116,0.07116,0.00000000,0.0
1659135600,2022-07-29 23:00:00,HBAR/EUR,0.07116,0.07116,0.07116,0.07116,0.00000000,0.0
1659132000,2022-07-29 22:00:00,HBAR/EUR,0.07018,0.07116,0.07018,0.07116,17946.62604321,1277.0819092348236
1659128400,2022-07-29 21:00:00,HBAR/EUR,0.07021,0.07021,0.07018,0.07018,2000.01075213,140.3607545844834
1659124800,2022-07-29 20:00:00,HBAR/EUR,0.07019,0.07019,0.07019,0.07019,379.76611813,26.6557838315447
1659121200,2022-07-29 19:00:00,HBAR/EUR,0.07014,0.07014,0.07011,0.07011,14000.00000000,981.5400000000001
1659117600,2022-07-29 18:00:00,HBAR/EUR,0.06973,0.07009,0.06973,0.07001,32212.33443381,2255.1855337110383
1659114000,2022-07-29 17:00:00,HBAR/EUR,0.06881,0.06881,0.06881,0.06881,0.00000000,0.0
1659110400,2022-07-29 16:00:00,HBAR/EUR,0.06849,0.06881,0.06833,0.06881,2886.90532301,198.64795527631807
1659106800,2022-07-29 15:00:00,HBAR/EUR,0.07022,0.07039,0.07020,0.07039,55216.99654285,3886.7243866512113
1659103200,2022-07-29 14:00:00,HBAR/EUR,0.07070,0.07110,0.07070,0.07097,23606.45834800,1675.35034895756
1659099600,2022-07-29 13:00:00,HBAR/EUR,0.06907,0.06961,0.06907,0.06952,22214.22015072,1544.3325848780544
1659096000,2022-07-29 12:00:00,HBAR/EUR,0.06942,0.06942,0.06942,0.06942,0.00000000,0.0
1659092400,2022-07-29 11:00:00,HBAR/EUR,0.07009,0.07009,0.06942,0.06942,341.61078613,23.7146207731446
1659088800,2022-07-29 10:00:00,HBAR/EUR,0.07151,0.07151,0.07095,0.07135,52479.44887497,3744.4086772291093
1659085200,2022-07-29 09:00:00,HBAR/EUR,0.07096,0.07121,0.07096,0.07121,1950.13986243,138.86945960364028
1659081600,2022-07-29 08:00:00,HBAR/EUR,0.07009,0.07049,0.07008,0.07049,1907.38659757,134.4516812627093
1659078000,2022-07-29 07:00:00,HBAR/EUR,0.06993,0.07018,0.06958,0.07010,26760.03305131,1875.878316896831
1659074400,2022-07-29 06:00:00,HBAR/EUR,0.07163,0.07163,0.07158,0.07160,5610.00000000,401.676
1659070800,2022-07-29 05:00:00,HBAR/EUR,0.07178,0.07179,0.07178,0.07179,2187.95916472,157.0735884352488
1659067200,2022-07-29 04:00:00,HBAR/EUR,0.07220,0.07220,0.07220,0.07220,931.97758097,67.288781346034
1659063600,2022-07-29 03:00:00,HBAR/EUR,0.07212,0.07215,0.07212,0.07215,2551.99470090,184.12641766993502
1659060000,2022-07-29 02:00:00,HBAR/EUR,0.07198,0.07198,0.07198,0.07198,417.13961407,30.025709420758602
1659056400,2022-07-29 01:00:00,HBAR/EUR,0.07048,0.07048,0.07048,0.07048,0.00000000,0.0
1659052800,2022-07-29 00:00:00,HBAR/EUR,0.07048,0.07048,0.07048,0.07048,1985.47075762,139.93597899705762
1659049200,2022-07-28 23:00:00,HBAR/EUR,0.07058,0.07058,0.07058,0.07058,315.24152800,22.249747046240003
1659045600,2022-07-28 22:00:00,HBAR/EUR,0.07104,0.07104,0.07104,0.07104,0.00000000,0.0
1659042000,2022-07-28 21:00:00,HBAR/EUR,0.07131,0.07134,0.07104,0.07104,168373.70339221,11961.2678889826
1659038400,2022-07-28 20:00:00,HBAR/EUR,0.07090,0.07090,0.07088,0.07088,1186.22400000,84.07955711999999
1659034800,2022-07-28 19:00:00,HBAR/EUR,0.06997,0.07005,0.06960,0.06960,9271.69824051,645.310197539496
1659031200,2022-07-28 18:00:00,HBAR/EUR,0.07128,0.07128,0.06982,0.06983,38741.93935228,2705.3496249697127
1659027600,2022-07-28 17:00:00,HBAR/EUR,0.07119,0.07119,0.07113,0.07113,4154.42389192,295.5041714322696
1659024000,2022-07-28 16:00:00,HBAR/EUR,0.07068,0.07080,0.07037,0.07037,1328.97987943,93.5203141154891
1659020400,2022-07-28 15:00:00,HBAR/EUR,0.06842,0.06842,0.06842,0.06842,0.00000000,0.0
1659016800,2022-07-28 14:00:00,HBAR/EUR,0.06842,0.06842,0.06842,0.06842,0.00000000,0.0
1659013200,2022-07-28 13:00:00,HBAR/EUR,0.06838,0.06896,0.06838,0.06842,3511.27675503,240.2415555791526
1659009600,2022-07-28 12:00:00,HBAR/EUR,0.06879,0.06879,0.06796,0.06796,22054.79238375,1498.84369039965
1659006000,2022-07-28 11:00:00,HBAR/EUR,0.06796,0.06826,0.06796,0.06826,17109.17667175,1167.872399613655
1659002400,2022-07-28 10:00:00,HBAR/EUR,0.06822,0.06822,0.06822,0.06822,455.51443375,31.075194670425002
1658998800,2022-07-28 09:00:00,HBAR/EUR,0.06745,0.06755,0.06745,0.06755,2116.78449454,142.98879260617701
1658995200,2022-07-28 08:00:00,HBAR/EUR,0.06745,0.06756,0.06743,0.06752,11075.93414754,747.8470736419007
1658991600,2022-07-28 07:00:00,HBAR/EUR,0.06734,0.06737,0.06733,0.06737,23048.41071217,1552.771429678893
1658988000,2022-07-28 06:00:00,HBAR/EUR,0.06802,0.06802,0.06802,0.06802,1195.35122724,81.3077904768648
1658984400,2022-07-28 05:00:00,HBAR/EUR,0.06815,0.06815,0.06815,0.06815,0.00000000,0.0
1658980800,2022-07-28 04:00:00,HBAR/EUR,0.06839,0.06839,0.06815,0.06815,1110.24690237,75.6633263965155
1658977200,2022-07-28 03:00:00,HBAR/EUR,0.06827,0.06827,0.06827,0.06827,0.00000000,0.0
1658973600,2022-07-28 02:00:00,HBAR/EUR,0.06827,0.06827,0.06827,0.06827,0.00000000,0.0
1658970000,2022-07-28 01:00:00,HBAR/EUR,0.06827,0.06827,0.06827,0.06827,1000.00000000,68.27
1658966400,2022-07-28 00:00:00,HBAR/EUR,0.06817,0.06817,0.06817,0.06817,0.00000000,0.0
1658962800,2022-07-27 23:00:00,HBAR/EUR,0.06817,0.06817,0.06817,0.06817,0.00000000,0.0
1658959200,2022-07-27 22:00:00,HBAR/EUR,0.06817,0.06817,0.06817,0.06817,0.00000000,0.0
1658955600,2022-07-27 21:00:00,HBAR/EUR,0.06817,0.06817,0.06817,0.06817,650.00000000,44.3105
1658952000,2022-07-27 20:00:00,HBAR/EUR,0.06747,0.06769,0.06741,0.06743,9026.58289780,608.6624847986541
1658948400,2022-07-27 19:00:00,HBAR/EUR,0.06747,0.06759,0.06741,0.06741,36426.92362449,2455.538921526871
1658944800,2022-07-27 18:00:00,HBAR/EUR,0.06701,0.06737,0.06698,0.06737,9029.68547425,608.3299104002225
1658941200,2022-07-27 17:00:00,HBAR/EUR,0.06558,0.06558,0.06558,0.06558,0.00000000,0.0
1658937600,2022-07-27 16:00:00,HBAR/EUR,0.06558,0.06558,0.06558,0.06558,690.09644449,45.2565248296542
1658934000,2022-07-27 15:00:00,HBAR/EUR,0.06478,0.06478,0.06478,0.06478,2188.80889163,141.7910399997914
1658930400,2022-07-27 14:00:00,HBAR/EUR,0.06497,0.06497,0.06485,0.06485,23453.87101739,1520.9835354777415
1658926800,2022-07-27 13:00:00,HBAR/EUR,0.06419,0.06419,0.06419,0.06419,0.00000000,0.0
1658923200,2022-07-27 12:00:00,HBAR/EUR,0.06419,0.06419,0.06419,0.06419,465.03738900,29.85074999991
1658919600,2022-07-27 11:00:00,HBAR/EUR,0.06345,0.06384,0.06345,0.06384,9985.23072364,637.4571293971775
1658916000,2022-07-27 10:00:00,HBAR/EUR,0.06384,0.06393,0.06384,0.06393,2753.73671567,176.0463882327831
1658912400,2022-07-27 09:00:00,HBAR/EUR,0.06398,0.06398,0.06386,0.06386,17000.00000000,1085.62
1658908800,2022-07-27 08:00:00,HBAR/EUR,0.06431,0.06431,0.06431,0.06431,0.00000000,0.0
1658905200,2022-07-27 07:00:00,HBAR/EUR,0.06477,0.06477,0.06416,0.06431,3808.47560931,244.9230664347261
1658901600,2022-07-27 06:00:00,HBAR/EUR,0.06407,0.06407,0.06383,0.06383,14020.00000000,894.8965999999999
1658898000,2022-07-27 05:00:00,HBAR/EUR,0.06442,0.06442,0.06442,0.06442,2382.02292660,153.44991693157203
1658894400,2022-07-27 04:00:00,HBAR/EUR,0.06394,0.06394,0.06394,0.06394,463.58082292,29.641357817504797
1658890800,2022-07-27 03:00:00,HBAR/EUR,0.06495,0.06495,0.06495,0.06495,0.00000000,0.0
1658887200,2022-07-27 02:00:00,HBAR/EUR,0.06495,0.06495,0.06495,0.06495,0.00000000,0.0
1658883600,2022-07-27 01:00:00,HBAR/EUR,0.06495,0.06495,0.06495,0.06495,0.00000000,0.0
1658880000,2022-07-27 00:00:00,HBAR/EUR,0.06495,0.06495,0.06495,0.06495,1769.47547975,114.92743240976249
1658876400,2022-07-26 23:00:00,HBAR/EUR,0.06494,0.06494,0.06494,0.06494,0.00000000,0.0
1658872800,2022-07-26 22:00:00,HBAR/EUR,0.06494,0.06494,0.06494,0.06494,5000.00000000,324.7
1658869200,2022-07-26 21:00:00,HBAR/EUR,0.06444,0.06444,0.06444,0.06444,2500.00000000,161.1
1658865600,2022-07-26 20:00:00,HBAR/EUR,0.06417,0.06417,0.06391,0.06391,2309.03374705,147.57034677396547
1658862000,2022-07-26 19:00:00,HBAR/EUR,0.06315,0.06315,0.06300,0.06300,35000.00000000,2205.0
1658858400,2022-07-26 18:00:00,HBAR/EUR,0.06363,0.06363,0.06363,0.06363,0.00000000,0.0
1658854800,2022-07-26 17:00:00,HBAR/EUR,0.06317,0.06363,0.06317,0.06363,10285.72795277,654.4808696347551
1658851200,2022-07-26 16:00:00,HBAR/EUR,0.06327,0.06327,0.06327,0.06327,1578.18363184,99.85167838651681
1658847600,2022-07-26 15:00:00,HBAR/EUR,0.06364,0.06364,0.06364,0.06364,0.00000000,0.0
1658844000,2022-07-26 14:00:00,HBAR/EUR,0.06364,0.06364,0.06364,0.06364,0.00000000,0.0
1658840400,2022-07-26 13:00:00,HBAR/EUR,0.06364,0.06364,0.06364,0.06364,0.00000000,0.0
1658836800,2022-07-26 12:00:00,HBAR/EUR,0.06364,0.06364,0.06364,0.06364,0.00000000,0.0
