https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DFYN,Volume USDT
1644019200,2022-02-05 00:00:00,DFYN/USDT,0.1307,0.1353,0.1303,0.1352,3671963.28317119,490648.583116458795
1643932800,2022-02-04 00:00:00,DFYN/USDT,0.12,0.1322,0.1192,0.131,3334098.75620324,419452.239400164902
1643846400,2022-02-03 00:00:00,DFYN/USDT,0.1197,0.1223,0.1167,0.12,2532493.84012013,303738.220837079814
1643760000,2022-02-02 00:00:00,DFYN/USDT,0.13,0.1306,0.1185,0.1197,2585494.26416511,324523.604291398139
1643673600,2022-02-01 00:00:00,DFYN/USDT,0.1317,0.1444,0.1292,0.13,2993615.30483964,390557.586186346659
1643587200,2022-01-31 00:00:00,DFYN/USDT,0.1491,0.1505,0.1235,0.1322,3281345.24351877,427987.417151671614
1643500800,2022-01-30 00:00:00,DFYN/USDT,0.1505,0.155,0.1464,0.1487,2947104.92409325,442478.543110610427
1643414400,2022-01-29 00:00:00,DFYN/USDT,0.1572,0.1637,0.1494,0.1509,3131212.25565309,478938.216322649627
1643328000,2022-01-28 00:00:00,DFYN/USDT,0.1476,0.1798,0.1473,0.1575,2513886.66091379,391846.065395477454
1643241600,2022-01-27 00:00:00,DFYN/USDT,0.17,0.1782,0.142,0.1476,2366138.25158676,384404.816783782951
1643155200,2022-01-26 00:00:00,DFYN/USDT,0.18,0.1899,0.1642,0.1702,2925137.66645961,519427.857075842501
1643068800,2022-01-25 00:00:00,DFYN/USDT,0.199,0.2075,0.1792,0.1801,2080191.89824262,395242.341555108244
1642982400,2022-01-24 00:00:00,DFYN/USDT,0.207,0.2205,0.18,0.1989,1929473.83334708,378156.13266401065
1642896000,2022-01-23 00:00:00,DFYN/USDT,0.19,0.2489,0.187,0.2069,2209696.66079975,470043.650155562077
1642809600,2022-01-22 00:00:00,DFYN/USDT,0.2005,0.2096,0.15,0.19,2401867.74052444,451911.105730408477
1642723200,2022-01-21 00:00:00,DFYN/USDT,0.2963,0.2974,0.198,0.1996,2128520.8032697,548760.866640388628
1642636800,2022-01-20 00:00:00,DFYN/USDT,0.2708,0.36,0.2687,0.2963,4514470.95585011,1423478.171125855599
1642550400,2022-01-19 00:00:00,DFYN/USDT,0.2534,0.3108,0.2494,0.2708,2159571.47932699,567293.161963330684
1642464000,2022-01-18 00:00:00,DFYN/USDT,0.2913,0.2941,0.241,0.2535,2050224.63075548,543290.35655425387
1642377600,2022-01-17 00:00:00,DFYN/USDT,0.3217,0.3553,0.2855,0.2912,3769747.15297769,1206968.816545160583
1642291200,2022-01-16 00:00:00,DFYN/USDT,0.2841,0.38,0.2818,0.3217,8703211.3388751,2931626.474567897976
1642204800,2022-01-15 00:00:00,DFYN/USDT,0.2472,0.288,0.2353,0.2841,3383839.93937972,874779.282949254359
1642118400,2022-01-14 00:00:00,DFYN/USDT,0.2007,0.2475,0.2001,0.2472,3193404.1858729,711045.180952742846
1642032000,2022-01-13 00:00:00,DFYN/USDT,0.2003,0.2037,0.1977,0.201,1965919.90815807,393633.15532538533
1641945600,2022-01-12 00:00:00,DFYN/USDT,0.2001,0.2033,0.195,0.2007,2016528.84878969,404346.153151675392
1641859200,2022-01-11 00:00:00,DFYN/USDT,0.19,0.2027,0.1887,0.2005,1984970.98885445,384392.293111251135
1641772800,2022-01-10 00:00:00,DFYN/USDT,0.1954,0.2023,0.1871,0.1902,1491164.93813395,285014.5214778805
1641686400,2022-01-09 00:00:00,DFYN/USDT,0.19,0.205,0.1888,0.1954,2313646.79048752,452548.778428861342
1641600000,2022-01-08 00:00:00,DFYN/USDT,0.1898,0.192,0.1877,0.1901,1652152.40590203,313711.835518628579
1641513600,2022-01-07 00:00:00,DFYN/USDT,0.19,0.1909,0.1862,0.1902,1406498.83878387,266602.145677819839
1641427200,2022-01-06 00:00:00,DFYN/USDT,0.1951,0.1957,0.1867,0.1901,1953106.75378821,372000.706074800861
1641340800,2022-01-05 00:00:00,DFYN/USDT,0.2223,0.2263,0.1948,0.1956,2570713.41268597,557570.171881283896
1641254400,2022-01-04 00:00:00,DFYN/USDT,0.2268,0.2319,0.2194,0.2232,1501102.4156878,334760.708148110907
1641168000,2022-01-03 00:00:00,DFYN/USDT,0.2503,0.253,0.2238,0.2271,1439412.70224632,341781.591388296499
1641081600,2022-01-02 00:00:00,DFYN/USDT,0.2356,0.259,0.2277,0.2509,1380764.95711044,332887.695740057773
1640995200,2022-01-01 00:00:00,DFYN/USDT,0.227,0.249,0.2249,0.2353,1563637.09234391,363237.42893167176
1640908800,2021-12-31 00:00:00,DFYN/USDT,0.224,0.245,0.2194,0.2271,1497658.03086906,339103.504013737801
1640822400,2021-12-30 00:00:00,DFYN/USDT,0.2276,0.2425,0.2193,0.224,1610597.67490787,369069.259908079163
1640736000,2021-12-29 00:00:00,DFYN/USDT,0.2295,0.2428,0.2193,0.2275,1457708.77127712,334055.377129095324
1640649600,2021-12-28 00:00:00,DFYN/USDT,0.2304,0.2518,0.2251,0.2301,1347608.80422376,319855.031074511168
