https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RSR,Volume BTC
1654128000,2022-06-02 00:00:00,RSR/BTC,0.0000002078,0.0000002363,0.0000002,0.0000002283,3790982.92299262,0.820701458544882715
1654041600,2022-06-01 00:00:00,RSR/BTC,0.0000002134,0.0000002283,0.0000002066,0.0000002091,3958730.05576514,0.863480268468446109
1653955200,2022-05-31 00:00:00,RSR/BTC,0.0000002373,0.00000025,0.0000002112,0.0000002132,7101326.74767119,1.572980357939532507
1653868800,2022-05-30 00:00:00,RSR/BTC,0.0000002376,0.000000276,0.0000002305,0.0000002377,14971727.6088623,3.64260611786083119
1653782400,2022-05-29 00:00:00,RSR/BTC,0.0000001808,0.0000002539,0.0000001708,0.0000002386,11086446.9439717,2.422062407849629803
1653696000,2022-05-28 00:00:00,RSR/BTC,0.0000001885,0.0000001958,0.0000001796,0.0000001817,1058349.41446213,0.197366329037337522
1653609600,2022-05-27 00:00:00,RSR/BTC,0.0000001704,0.000000204,0.0000001616,0.0000001873,4970172.82604678,0.875399782526345534
1653523200,2022-05-26 00:00:00,RSR/BTC,0.0000001996,0.0000002,0.0000001693,0.0000001693,5104489.82913218,0.926051931529178836
1653436800,2022-05-25 00:00:00,RSR/BTC,0.0000002155,0.0000002308,0.0000001945,0.0000001973,4762150.71628787,0.990307318275665184
1653350400,2022-05-24 00:00:00,RSR/BTC,0.0000002228,0.0000002569,0.0000001922,0.0000002169,22070192.92139493,4.813648788596555646
1653264000,2022-05-23 00:00:00,RSR/BTC,0.0000001657,0.0000002751,0.000000162,0.0000002258,17569061.55917776,3.616981542788008104
1653177600,2022-05-22 00:00:00,RSR/BTC,0.0000001468,0.0000001728,0.0000001436,0.0000001669,3357113.64028668,0.533363442059838288
1653091200,2022-05-21 00:00:00,RSR/BTC,0.000000145,0.0000001504,0.0000001437,0.0000001457,3224637.37174506,0.475998768193898322
1653004800,2022-05-20 00:00:00,RSR/BTC,0.0000001506,0.000000155,0.0000001405,0.0000001453,1121983.555,0.16309764711929
1652918400,2022-05-19 00:00:00,RSR/BTC,0.0000001484,0.0000001541,0.0000001431,0.0000001528,958771.4029604,0.142799904072666661
1652832000,2022-05-18 00:00:00,RSR/BTC,0.0000001582,0.000000169,0.0000001464,0.0000001464,2936838.87735212,0.456379741820107316
1652745600,2022-05-17 00:00:00,RSR/BTC,0.0000001512,0.0000001628,0.0000001512,0.0000001598,1492876.03306309,0.23413830531294776
1652659200,2022-05-16 00:00:00,RSR/BTC,0.0000001505,0.0000001551,0.0000001445,0.0000001489,1165900.63215422,0.172740917604606149
1652572800,2022-05-15 00:00:00,RSR/BTC,0.0000001497,0.0000001584,0.0000001357,0.0000001526,1155038.75509581,0.174808825398657823
1652486400,2022-05-14 00:00:00,RSR/BTC,0.0000001569,0.0000001646,0.00000014,0.00000015,2836045.63616661,0.429502013195038185
1652400000,2022-05-13 00:00:00,RSR/BTC,0.0000001408,0.0000001747,0.00000014,0.0000001567,14186010.33592753,2.339861072303627942
1652313600,2022-05-12 00:00:00,RSR/BTC,0.0000001521,0.0000001628,0.0000001238,0.0000001415,9234238.03122972,1.342432291211702406
1652227200,2022-05-11 00:00:00,RSR/BTC,0.0000002151,0.0000002208,0.0000001431,0.0000001518,6581686.72107615,1.096961695441703634
1652140800,2022-05-10 00:00:00,RSR/BTC,0.0000002074,0.0000002303,0.0000001988,0.0000002153,2265515.14241839,0.499735090237176044
1652054400,2022-05-09 00:00:00,RSR/BTC,0.0000002345,0.0000002422,0.000000201,0.000000201,3493918.28610039,0.758334802819666068
1651968000,2022-05-08 00:00:00,RSR/BTC,0.0000002329,0.0000002393,0.0000002271,0.0000002317,1234798.76392999,0.288268963983748633
1651881600,2022-05-07 00:00:00,RSR/BTC,0.0000002471,0.0000002471,0.0000002277,0.0000002303,446114.2371,0.10640963888444
1651795200,2022-05-06 00:00:00,RSR/BTC,0.0000002421,0.0000002476,0.0000002376,0.0000002464,358883.12428108,0.086465567335872931
1651708800,2022-05-05 00:00:00,RSR/BTC,0.0000002556,0.000000268,0.0000002342,0.0000002434,2685120.9461,0.6780078452764
1651622400,2022-05-04 00:00:00,RSR/BTC,0.0000002324,0.0000002562,0.0000002285,0.0000002562,1723199.47324648,0.41091409526274544
1651536000,2022-05-03 00:00:00,RSR/BTC,0.0000002291,0.0000002382,0.0000002267,0.0000002325,1947259.10195155,0.45471961597145921
1651449600,2022-05-02 00:00:00,RSR/BTC,0.0000002389,0.0000002428,0.0000002195,0.0000002272,959482.58096667,0.218966754579597205
1651363200,2022-05-01 00:00:00,RSR/BTC,0.0000002304,0.0000002457,0.0000002265,0.0000002382,1589080.23302539,0.374301056410915195
1651276800,2022-04-30 00:00:00,RSR/BTC,0.0000002658,0.0000002711,0.0000002133,0.0000002265,1469017.57441529,0.359454381061527654
1651190400,2022-04-29 00:00:00,RSR/BTC,0.0000002849,0.0000002907,0.00000026,0.0000002655,1102088.49926435,0.297864480556795876
1651104000,2022-04-28 00:00:00,RSR/BTC,0.0000002871,0.0000002969,0.0000002821,0.0000002838,1740864.52902576,0.505431682834292638
1651017600,2022-04-27 00:00:00,RSR/BTC,0.0000002923,0.0000002971,0.0000002828,0.0000002867,320762.67740046,0.092148061040006556
1650931200,2022-04-26 00:00:00,RSR/BTC,0.0000003064,0.0000003095,0.000000289,0.0000002914,2085035.23239926,0.616488282537352883
1650844800,2022-04-25 00:00:00,RSR/BTC,0.0000003222,0.0000003246,0.0000003042,0.0000003046,2293824.19140804,0.710448577136768128
1650758400,2022-04-24 00:00:00,RSR/BTC,0.0000003315,0.0000003328,0.000000319,0.0000003235,240054.55552127,0.077556612098078274
1650672000,2022-04-23 00:00:00,RSR/BTC,0.0000003373,0.0000003408,0.0000003283,0.00000033,690275.24588963,0.229883054303955844
1650585600,2022-04-22 00:00:00,RSR/BTC,0.0000003222,0.0000003438,0.0000003208,0.0000003372,616753.72944673,0.206068502540297458
1650499200,2022-04-21 00:00:00,RSR/BTC,0.0000003374,0.0000003444,0.0000003189,0.0000003223,2359111.55964552,0.786684924658025614
1650412800,2022-04-20 00:00:00,RSR/BTC,0.0000003358,0.0000003554,0.0000003305,0.000000335,2124672.0772768,0.728575446511791494
1650326400,2022-04-19 00:00:00,RSR/BTC,0.0000003325,0.0000003444,0.0000003271,0.0000003364,1062186.20967164,0.355332183780695406
1650240000,2022-04-18 00:00:00,RSR/BTC,0.0000003305,0.000000339,0.0000003213,0.0000003306,1240336.99646451,0.409986746981636156
1650153600,2022-04-17 00:00:00,RSR/BTC,0.0000003437,0.0000003533,0.0000003308,0.000000332,2187408.9669,0.75514448139023
1650067200,2022-04-16 00:00:00,RSR/BTC,0.0000003365,0.0000003653,0.0000003342,0.0000003444,3015259.31227631,1.055447499537505095
1649980800,2022-04-15 00:00:00,RSR/BTC,0.0000003236,0.0000003445,0.0000003149,0.0000003367,1207340.94710455,0.393247474068664257
1649894400,2022-04-14 00:00:00,RSR/BTC,0.0000003221,0.0000003371,0.0000003175,0.0000003209,883092.10212631,0.287693380510557821
1649808000,2022-04-13 00:00:00,RSR/BTC,0.0000003269,0.0000003314,0.0000003187,0.0000003219,561981.88205207,0.18173176488189808
1649721600,2022-04-12 00:00:00,RSR/BTC,0.000000312,0.0000003375,0.000000312,0.0000003278,1184577.39099659,0.382750502484261962
1649635200,2022-04-11 00:00:00,RSR/BTC,0.0000003381,0.0000003475,0.0000003088,0.0000003142,4738703.16931137,1.511742271774656314
1649548800,2022-04-10 00:00:00,RSR/BTC,0.0000003439,0.0000003481,0.0000003336,0.0000003377,487297.9962702,0.166998515640817941
1649462400,2022-04-09 00:00:00,RSR/BTC,0.000000335,0.0000003477,0.0000003325,0.0000003439,1364567.24622976,0.463724339178106848
1649376000,2022-04-08 00:00:00,RSR/BTC,0.0000003579,0.0000003658,0.0000003267,0.0000003328,5662625.94378969,1.986558217875519365
1649289600,2022-04-07 00:00:00,RSR/BTC,0.0000003535,0.0000003665,0.0000003462,0.0000003581,3239806.39554768,1.16094939622367042
1649203200,2022-04-06 00:00:00,RSR/BTC,0.0000003933,0.0000003933,0.0000003505,0.0000003527,2830034.75408909,1.040782190085163572
1649116800,2022-04-05 00:00:00,RSR/BTC,0.0000004025,0.0000004167,0.0000003921,0.0000003933,1342137.16034225,0.53889267750826745
1649030400,2022-04-04 00:00:00,RSR/BTC,0.0000004261,0.0000004319,0.0000003928,0.0000004021,2830734.38909595,1.163004719082103474
1648944000,2022-04-03 00:00:00,RSR/BTC,0.0000004268,0.0000004368,0.0000004187,0.0000004273,2130209.53501919,0.909719253464285371
1648857600,2022-04-02 00:00:00,RSR/BTC,0.0000004456,0.0000004692,0.0000004235,0.0000004263,5445796.39915229,2.446709371597080055
1648771200,2022-04-01 00:00:00,RSR/BTC,0.0000004509,0.0000005811,0.0000004321,0.000000447,14500712.91364214,6.886941105632249334
1648684800,2022-03-31 00:00:00,RSR/BTC,0.0000003912,0.0000004616,0.0000003836,0.0000004504,9563123.13319686,3.967273268745719178
1648598400,2022-03-30 00:00:00,RSR/BTC,0.0000003476,0.0000004026,0.00000034,0.0000003923,2959647.4325745,1.117012478759680743
1648512000,2022-03-29 00:00:00,RSR/BTC,0.0000003341,0.000000373,0.0000003341,0.0000003484,4063179.4996,1.44716408306157
1648425600,2022-03-28 00:00:00,RSR/BTC,0.0000003579,0.0000003746,0.0000003308,0.000000334,14005059.75208443,4.96250759173615818
1648339200,2022-03-27 00:00:00,RSR/BTC,0.0000003366,0.0000004,0.0000003356,0.000000358,9516190.16808629,3.468506312813949874
1648252800,2022-03-26 00:00:00,RSR/BTC,0.000000318,0.0000003516,0.000000318,0.000000335,808417.18669024,0.268820117684527168
1648166400,2022-03-25 00:00:00,RSR/BTC,0.0000003337,0.0000003605,0.0000003164,0.0000003183,1225001.44633167,0.418629552220134542
1648080000,2022-03-24 00:00:00,RSR/BTC,0.0000003388,0.000000348,0.0000003282,0.0000003333,1422005.84290744,0.47567754380247912
1647993600,2022-03-23 00:00:00,RSR/BTC,0.0000003332,0.0000003558,0.0000003285,0.0000003392,1920278.08487617,0.65367942526144683
1647907200,2022-03-22 00:00:00,RSR/BTC,0.0000003353,0.000000351,0.0000003276,0.0000003344,2601332.7796,0.87987912999825
1647820800,2022-03-21 00:00:00,RSR/BTC,0.0000003193,0.000000349,0.000000316,0.0000003353,699325.30357424,0.235663835178522161
1647734400,2022-03-20 00:00:00,RSR/BTC,0.0000003265,0.0000003288,0.000000316,0.0000003193,658521.5265,0.21147477994257
1647648000,2022-03-19 00:00:00,RSR/BTC,0.0000003194,0.0000003386,0.0000003192,0.0000003256,1533069.94037588,0.504051131463226684
1647561600,2022-03-18 00:00:00,RSR/BTC,0.0000003212,0.0000003305,0.000000315,0.0000003192,1464578.15143145,0.470455482700659139
1647475200,2022-03-17 00:00:00,RSR/BTC,0.0000003346,0.00000039,0.0000003204,0.0000003216,4233608.38902966,1.463938317018319552
1647388800,2022-03-16 00:00:00,RSR/BTC,0.0000003061,0.0000003425,0.0000003007,0.0000003342,1600932.9422,0.51712387428258
1647302400,2022-03-15 00:00:00,RSR/BTC,0.0000003236,0.0000003252,0.000000303,0.0000003061,914422.55789257,0.284521519165298155
1647216000,2022-03-14 00:00:00,RSR/BTC,0.000000309,0.0000003499,0.000000308,0.0000003241,2544455.81341898,0.828581515048713032
1647129600,2022-03-13 00:00:00,RSR/BTC,0.0000003094,0.0000003289,0.000000308,0.0000003091,498490.01380642,0.156604049256636657
1647043200,2022-03-12 00:00:00,RSR/BTC,0.0000003162,0.0000003217,0.000000308,0.0000003097,465652.8279,0.14550807384458
1646956800,2022-03-11 00:00:00,RSR/BTC,0.0000003054,0.0000003181,0.0000003036,0.0000003169,464093.98415391,0.142950788391508806
1646870400,2022-03-10 00:00:00,RSR/BTC,0.0000003109,0.0000003145,0.0000003051,0.0000003068,253541.2071,0.07846694053761
1646784000,2022-03-09 00:00:00,RSR/BTC,0.0000003129,0.0000003187,0.0000003048,0.0000003108,1273291.8807,0.39604256063206
1646697600,2022-03-08 00:00:00,RSR/BTC,0.0000003078,0.0000003148,0.0000003071,0.000000312,230528.81629212,0.071866751176477139
1646611200,2022-03-07 00:00:00,RSR/BTC,0.0000003006,0.0000003128,0.0000002949,0.000000309,2198548.1281,0.67840956940571
1646524800,2022-03-06 00:00:00,RSR/BTC,0.000000313,0.0000003144,0.0000003012,0.0000003012,223955.0804,0.06883523428767
1646438400,2022-03-05 00:00:00,RSR/BTC,0.000000302,0.0000003161,0.0000002975,0.0000003111,203288.30701768,0.062942446062458953
1646352000,2022-03-04 00:00:00,RSR/BTC,0.0000003064,0.0000003366,0.0000002973,0.0000003028,1126504.60151807,0.343906385138208236
1646265600,2022-03-03 00:00:00,RSR/BTC,0.0000003187,0.0000003462,0.0000002822,0.0000003063,1243578.0650718,0.389316787208501338
