https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume ETH
1643932800000,2022-02-04 00:00:00,ETH/UST,2694.4,2995.0,2672.6,2995.0,26482755.29080615,8842.32230077
1643846400000,2022-02-03 00:00:00,ETH/UST,2680.4,2725.9,2576.7,2693.4,10876196.983561639,4038.09199657
1643760000000,2022-02-02 00:00:00,ETH/UST,2788.3,2810.5,2612.3,2678.7,19684954.477775473,7348.69693425
1643673600000,2022-02-01 00:00:00,ETH/UST,2686.0,2812.7,2676.9,2788.1,14758840.06531447,5293.51173391
1643587200000,2022-01-31 00:00:00,ETH/UST,2603.1,2705.8,2477.0,2687.4,16926901.380498637,6298.61627614
1643500800000,2022-01-30 00:00:00,ETH/UST,2602.0,2637.7,2543.8,2603.7,8762802.020472456,3365.51907688
1643414400000,2022-01-29 00:00:00,ETH/UST,2545.6,2635.2,2520.0,2598.7,12157485.23154647,4678.29500579
1643328000000,2022-01-28 00:00:00,ETH/UST,2423.3,2556.7,2358.5,2546.3,18406764.638214674,7228.82796144
1643241600000,2022-01-27 00:00:00,ETH/UST,2459.4,2519.1,2317.7,2424.8,21826996.68236948,9001.56577135
1643155200000,2022-01-26 00:00:00,ETH/UST,2458.6,2719.3,2402.4,2462.2,28342268.186405107,11510.95288214
1643068800000,2022-01-25 00:00:00,ETH/UST,2441.1,2505.0,2351.1,2456.9,15912512.136985403,6476.66251658
1642982400000,2022-01-24 00:00:00,ETH/UST,2540.3,2540.3,2158.8,2441.2,51940476.77416553,21276.61673528
1642896000000,2022-01-23 00:00:00,ETH/UST,2411.2,2548.0,2371.1,2540.3,18466821.654126357,7269.54361852
1642809600000,2022-01-22 00:00:00,ETH/UST,2567.2,2624.4,2303.3,2412.1,40552487.76376652,16812.10885277
1642723200000,2022-01-21 00:00:00,ETH/UST,2999.6,3034.3,2461.4,2570.0,29404293.1584434,11441.35920562
1642636800000,2022-01-20 00:00:00,ETH/UST,3084.8,3272.4,2987.7,3005.2,13874341.50750318,4616.77808715
1642550400000,2022-01-19 00:00:00,ETH/UST,3160.8,3175.9,3047.7,3083.6,23302137.351965994,7556.79639122
1642464000000,2022-01-18 00:00:00,ETH/UST,3211.1,3244.4,3084.2,3160.9,27343574.09629926,8650.56600851
1642377600000,2022-01-17 00:00:00,ETH/UST,3352.1,3356.7,3140.3,3209.5,19207717.297041874,5984.64474125
1642291200000,2022-01-16 00:00:00,ETH/UST,3326.6,3393.0,3272.1,3347.5,14108465.0940272,4214.62736192
1642204800000,2022-01-15 00:00:00,ETH/UST,3308.4,3373.8,3263.5,3327.2,18315691.549369182,5504.83636372
1642118400000,2022-01-14 00:00:00,ETH/UST,3241.2,3340.4,3191.2,3308.5,28401489.70929992,8584.40069799
1642032000000,2022-01-13 00:00:00,ETH/UST,3370.0,3409.9,3233.3,3240.1,24975483.54911081,7708.2446681
1641945600000,2022-01-12 00:00:00,ETH/UST,3243.0,3410.7,3207.3,3369.8,21850706.794784002,6484.27408
1641859200000,2022-01-11 00:00:00,ETH/UST,3084.6,3263.3,3053.2,3239.7,26024920.493241508,8033.12667631
1641772800000,2022-01-10 00:00:00,ETH/UST,3148.7,3181.4,2928.8,3084.2,51839485.15401387,16808.08156216
1641686400000,2022-01-09 00:00:00,ETH/UST,3080.1,3210.5,3059.2,3150.2,22128526.66870795,7024.48310225
1641600000000,2022-01-08 00:00:00,ETH/UST,3199.2,3248.3,2999.1,3079.6,39107762.72423467,12698.97477732
1641513600000,2022-01-07 00:00:00,ETH/UST,3406.0,3415.5,3063.3,3196.1,64125193.13164529,20063.57533608
1641427200000,2022-01-06 00:00:00,ETH/UST,3538.5,3549.6,3297.5,3406.7,49557864.727957234,14547.17607302
1641340800000,2022-01-05 00:00:00,ETH/UST,3788.7,3847.6,3413.3,3538.5,50119715.347533196,14164.11342307
1641254400000,2022-01-04 00:00:00,ETH/UST,3764.9,3890.9,3715.1,3786.4,28096435.817924563,7420.3559629
1641168000000,2022-01-03 00:00:00,ETH/UST,3828.0,3850.3,3683.1,3763.3,23355235.0736479,6206.05188894
1641081600000,2022-01-02 00:00:00,ETH/UST,3766.6,3853.8,3718.0,3831.2,19040223.405373007,4969.78059234
1640995200000,2022-01-01 00:00:00,ETH/UST,3684.6,3775.5,3675.5,3765.2,20449633.88546386,5431.22115305
1640908800000,2021-12-31 00:00:00,ETH/UST,3709.8,3813.8,3622.9,3674.8,37766176.50306312,10277.0699094
1640822400000,2021-12-30 00:00:00,ETH/UST,3630.1,3767.0,3585.9,3711.1,25268997.300537165,6809.03163497
1640736000000,2021-12-29 00:00:00,ETH/UST,3795.0,3827.1,3605.3,3626.0,25988340.81022942,7167.22030067
1640649600000,2021-12-28 00:00:00,ETH/UST,4033.5,4033.5,3761.0,3790.7,20960422.231621735,5529.43314734
1640563200000,2021-12-27 00:00:00,ETH/UST,4066.6,4125.0,4032.9,4034.9,5616539.063115448,1391.98965603
1640476800000,2021-12-26 00:00:00,ETH/UST,4095.3,4104.5,4005.1,4060.4,15985164.33263731,3936.84472777
1640390400000,2021-12-25 00:00:00,ETH/UST,4047.2,4137.0,4020.3,4095.6,12595307.870088505,3075.32666034
1640304000000,2021-12-24 00:00:00,ETH/UST,4112.2,4133.7,4020.0,4040.4,10882536.2558367,2693.43041675
1640217600000,2021-12-23 00:00:00,ETH/UST,3984.3,4151.8,3894.9,4109.0,29821471.23106879,7257.59825531
1640131200000,2021-12-22 00:00:00,ETH/UST,4014.4,4074.5,3938.2,3978.6,16038334.664862799,4031.15032043
1640044800000,2021-12-21 00:00:00,ETH/UST,3947.2,4061.0,3914.2,4022.4,16840952.723002177,4186.79214474
1639958400000,2021-12-20 00:00:00,ETH/UST,3923.6,3981.5,3755.0,3940.0,15991646.7855366,4058.79360039
1639872000000,2021-12-19 00:00:00,ETH/UST,3957.2,4030.5,3886.1,3925.8,19666569.631939903,5009.56993019
1639785600000,2021-12-18 00:00:00,ETH/UST,3877.9,3996.8,3768.2,3958.7,14204501.55047229,3588.1732767
1639699200000,2021-12-17 00:00:00,ETH/UST,3957.3,3992.9,3699.5,3878.0,20335109.856452018,5243.71063859
1639612800000,2021-12-16 00:00:00,ETH/UST,4019.9,4114.2,3954.9,3955.1,16534225.84970776,4180.48237711
1639526400000,2021-12-15 00:00:00,ETH/UST,3860.1,4091.0,3644.1,4017.9,30845143.688387807,7676.93165295
1639440000000,2021-12-14 00:00:00,ETH/UST,3782.5,3880.0,3686.2,3861.4,22332461.903635073,5783.51424448
1639353600000,2021-12-13 00:00:00,ETH/UST,4129.6,4142.1,3672.0,3783.7,39994768.32797536,10570.27997145
1639267200000,2021-12-12 00:00:00,ETH/UST,4089.2,4173.4,3988.8,4131.2,18712097.96102672,4529.45825935
1639180800000,2021-12-11 00:00:00,ETH/UST,3895.2,4093.6,3833.3,4086.3,26158114.509024296,6401.41803319
1639094400000,2021-12-10 00:00:00,ETH/UST,4102.6,4231.8,3886.0,3901.4,25717801.949156586,6591.94185399
1639008000000,2021-12-09 00:00:00,ETH/UST,4437.6,4486.6,4076.6,4106.0,19826372.7285578,4828.6343713
1638921600000,2021-12-08 00:00:00,ETH/UST,4305.5,4450.9,4225.0,4437.1,14341026.355367223,3232.07192882
