https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LYXE,Volume USDT
1659002400,2022-07-28 10:00:00,LYXE/USDT,6.73053,6.85474,6.73053,6.80495,332.7273,2257.137641008
1658998800,2022-07-28 09:00:00,LYXE/USDT,6.7388,6.80082,6.68025,6.73,1653.7836,11227.614841067
1658995200,2022-07-28 08:00:00,LYXE/USDT,6.78492,6.78492,6.68025,6.68025,182.3798,1224.803723453
1658991600,2022-07-28 07:00:00,LYXE/USDT,6.9,6.90001,6.68025,6.78448,1015.8937,6927.253871695
1658988000,2022-07-28 06:00:00,LYXE/USDT,6.71793,6.91,6.6602,6.9,3321.1869,22729.10132233
1658984400,2022-07-28 05:00:00,LYXE/USDT,6.71,6.71794,6.68,6.71794,116.5117,781.60643989
1658980800,2022-07-28 04:00:00,LYXE/USDT,6.82644,6.82644,6.6596,6.7132,2703.2878,18105.888704538
1658977200,2022-07-28 03:00:00,LYXE/USDT,6.87277,6.90695,6.81312,6.82645,549.7449,3769.439510796
1658973600,2022-07-28 02:00:00,LYXE/USDT,6.66764,7,6.65162,6.87277,4305.9323,29111.962314278
1658970000,2022-07-28 01:00:00,LYXE/USDT,6.54019,6.67208,6.54019,6.65162,661.6372,4392.767022492
1658966400,2022-07-28 00:00:00,LYXE/USDT,6.60965,6.60965,6.4851,6.5957,1298.0313,8455.550514366
1658962800,2022-07-27 23:00:00,LYXE/USDT,6.5611,6.5611,6.56013,6.56013,24.0906,158.044093324
1658959200,2022-07-27 22:00:00,LYXE/USDT,6.51,6.61,6.4771,6.61,2069.1215,13541.901942489
1658955600,2022-07-27 21:00:00,LYXE/USDT,6.53842,6.53842,6.4817,6.51,736.581,4793.824690438
1658952000,2022-07-27 20:00:00,LYXE/USDT,6.53882,6.60143,6.49078,6.544,158.37,1036.988505083
1658948400,2022-07-27 19:00:00,LYXE/USDT,6.36122,6.67,6.335,6.48411,10900.4515,71476.282794462
1658944800,2022-07-27 18:00:00,LYXE/USDT,6.16169,6.42193,6.13178,6.36122,5417.2202,34146.429440261
1658941200,2022-07-27 17:00:00,LYXE/USDT,6.11886,6.159,6.1,6.159,1101.3548,6758.713829607
1658937600,2022-07-27 16:00:00,LYXE/USDT,6.12491,6.2127,6.1,6.13178,1570.9958,9696.558279189
1658934000,2022-07-27 15:00:00,LYXE/USDT,6.1364,6.144,6.1,6.144,277.6235,1700.35841592
1658930400,2022-07-27 14:00:00,LYXE/USDT,6.04123,6.14712,6.04123,6.126,1524.638,9311.439524732
1658926800,2022-07-27 13:00:00,LYXE/USDT,6.05764,6.09151,6.0001,6.09151,1667.8798,10064.281157688
1658923200,2022-07-27 12:00:00,LYXE/USDT,6.1018,6.14415,6.00008,6.02823,5547.3181,33436.575111749
1658919600,2022-07-27 11:00:00,LYXE/USDT,6.13178,6.1438,6.1018,6.1018,182.9497,1121.131193955
1658916000,2022-07-27 10:00:00,LYXE/USDT,6.09658,6.195,6.09658,6.13178,1194.446,7307.168192973
1658912400,2022-07-27 09:00:00,LYXE/USDT,6.11273,6.1455,6.0511,6.0511,631.0342,3847.579688918
1658908800,2022-07-27 08:00:00,LYXE/USDT,6.12,6.15,6.11273,6.15,511.85,3140.317222554
1658905200,2022-07-27 07:00:00,LYXE/USDT,6.1,6.1209,6.07221,6.1209,602.1738,3685.044232415
1658901600,2022-07-27 06:00:00,LYXE/USDT,6.1,6.1,6.09423,6.1,219.2859,1337.633758168
1658898000,2022-07-27 05:00:00,LYXE/USDT,6.01132,6.1,6,6.08076,203.5462,1228.15718906
1658894400,2022-07-27 04:00:00,LYXE/USDT,5.98841,6.0546,5.95477,6,373.8134,2245.501148647
1658890800,2022-07-27 03:00:00,LYXE/USDT,5.98694,6,5.95477,5.9999,108.3962,649.875938935
1658887200,2022-07-27 02:00:00,LYXE/USDT,6,6.03999,5.9958,6.03999,1773.8268,10659.860269907
1658883600,2022-07-27 01:00:00,LYXE/USDT,6.01133,6.08349,5.95198,6,492.6202,2956.778499702
1658880000,2022-07-27 00:00:00,LYXE/USDT,5.977,6.0811,5.95656,6.01928,1534.2969,9253.585971253
1658876400,2022-07-26 23:00:00,LYXE/USDT,5.8179,5.977,5.8179,5.977,1031.7704,6094.258128495
1658872800,2022-07-26 22:00:00,LYXE/USDT,5.76434,5.8179,5.76434,5.8179,322.1821,1869.920374165
1658869200,2022-07-26 21:00:00,LYXE/USDT,5.83363,5.85,5.741,5.76434,313.4704,1815.276992605
1658865600,2022-07-26 20:00:00,LYXE/USDT,5.80806,5.8464,5.73341,5.81469,1945.2435,11305.101695371
1658862000,2022-07-26 19:00:00,LYXE/USDT,5.76434,5.80469,5.73341,5.80469,118.5188,681.465077232
1658858400,2022-07-26 18:00:00,LYXE/USDT,5.8,5.8783,5.7078,5.76434,851.2898,4919.495864285
1658854800,2022-07-26 17:00:00,LYXE/USDT,5.74582,5.87399,5.74582,5.83,3334.3628,19477.412441828
1658851200,2022-07-26 16:00:00,LYXE/USDT,5.8058,5.80806,5.65151,5.72,3830.6488,21867.83065731
1658847600,2022-07-26 15:00:00,LYXE/USDT,5.76434,5.85331,5.73002,5.80469,1684.2613,9695.273496395
1658844000,2022-07-26 14:00:00,LYXE/USDT,5.80469,5.93447,5.73575,5.76435,867.0901,5018.021755151
1658840400,2022-07-26 13:00:00,LYXE/USDT,5.7301,5.80469,5.7301,5.73575,423.9326,2444.658800091
1658836800,2022-07-26 12:00:00,LYXE/USDT,5.80619,5.8652,5.73,5.7301,823.0975,4746.020471159
1658833200,2022-07-26 11:00:00,LYXE/USDT,5.82225,5.84682,5.77753,5.84682,412.0348,2396.866670538
1658829600,2022-07-26 10:00:00,LYXE/USDT,5.75,5.82225,5.75,5.80815,126.8589,734.340414697
1658826000,2022-07-26 09:00:00,LYXE/USDT,5.83505,5.89193,5.74035,5.75,815.1039348,4741.46855499418
1658822400,2022-07-26 08:00:00,LYXE/USDT,5.73341,5.88785,5.6508,5.83505,3540.0814,20334.714244534
1658818800,2022-07-26 07:00:00,LYXE/USDT,5.80469,5.81783,5.731,5.74619,681.9525,3945.543179543
1658815200,2022-07-26 06:00:00,LYXE/USDT,5.77589,5.8179,5.77589,5.8179,467.5316,2713.787134695
1658811600,2022-07-26 05:00:00,LYXE/USDT,5.83505,5.9439,5.7303,5.7303,1612.6771,9405.796946918
1658808000,2022-07-26 04:00:00,LYXE/USDT,5.81,5.89723,5.80618,5.8916,728.5972,4254.335657258
1658804400,2022-07-26 03:00:00,LYXE/USDT,5.71608,5.86099,5.6714,5.81,1469.0588,8456.635222829
1658800800,2022-07-26 02:00:00,LYXE/USDT,5.68425,6.19737,5.6021,5.71903,6682.2305,38884.954336428
1658797200,2022-07-26 01:00:00,LYXE/USDT,5.61,5.69251,5.5757,5.64249,2782.936,15737.077230178
1658793600,2022-07-26 00:00:00,LYXE/USDT,5.74856,5.74856,5.6,5.6,3049.0172,17318.351376513
1658790000,2022-07-25 23:00:00,LYXE/USDT,5.98159,5.98159,5.73611,5.75322,1902.6419,11114.4017702937768
1658786400,2022-07-25 22:00:00,LYXE/USDT,6.07818,6.10009,5.8856,6.02345,1258.4421,7504.527032464
1658782800,2022-07-25 21:00:00,LYXE/USDT,6.05147,6.13111,6.01133,6.07818,1554.5726,9463.596522339
1658779200,2022-07-25 20:00:00,LYXE/USDT,5.9962,6.086,5.9962,6.05147,667.5917,4028.66986089
1658775600,2022-07-25 19:00:00,LYXE/USDT,6.04029,6.04401,5.88547,5.9962,2904.50849887,17275.7204087574189
1658772000,2022-07-25 18:00:00,LYXE/USDT,6.11374,6.14179,5.98671,6.03125,2525.4624,15208.966353333
1658768400,2022-07-25 17:00:00,LYXE/USDT,6.18134,6.18134,6.05,6.11374,2589.2157,15805.89856515
1658764800,2022-07-25 16:00:00,LYXE/USDT,6.16261,6.2083,6.09,6.17778,961.1876,5917.412647816
1658761200,2022-07-25 15:00:00,LYXE/USDT,6.08402,6.17778,6.05,6.16169,1983.1222,12121.302123887
1658757600,2022-07-25 14:00:00,LYXE/USDT,6.28134,6.28134,6.0022,6.11706,2460.2996,14950.121319656
1658754000,2022-07-25 13:00:00,LYXE/USDT,6.26301,6.306,6.2418,6.27829,1929.5379,12094.289065096
1658750400,2022-07-25 12:00:00,LYXE/USDT,6.4,6.4,6.18003,6.2612,3194.4316,19944.908658428
1658746800,2022-07-25 11:00:00,LYXE/USDT,6.42243,6.424,6.3,6.4,3247.7796,20554.682039864
1658743200,2022-07-25 10:00:00,LYXE/USDT,6.45266,6.4985,6.3218,6.42405,2207.1621,14058.088174378
1658739600,2022-07-25 09:00:00,LYXE/USDT,6.47387,6.50706,6.45266,6.45266,52.5524,339.148096227
1658736000,2022-07-25 08:00:00,LYXE/USDT,6.43211,6.5169,6.35281,6.4719,1420.4856,9129.706987255
1658732400,2022-07-25 07:00:00,LYXE/USDT,6.35292,6.50368,6.35292,6.43211,404.9105,2615.154617713
1658728800,2022-07-25 06:00:00,LYXE/USDT,6.40339,6.4117,6.35292,6.35292,740.1494,4707.788577869
1658725200,2022-07-25 05:00:00,LYXE/USDT,6.4034,6.40346,6.35281,6.35407,852.8047,5441.675227195
1658721600,2022-07-25 04:00:00,LYXE/USDT,6.41181,6.4133,6.3295,6.38892,220.6199,1403.81412806
1658718000,2022-07-25 03:00:00,LYXE/USDT,6.42122,6.42404,6.3,6.37035,1111.0754,7049.073026262
1658714400,2022-07-25 02:00:00,LYXE/USDT,6.49999,6.49999,6.39585,6.43,539.9398,3468.899195376
1658710800,2022-07-25 01:00:00,LYXE/USDT,6.57813,6.57813,6.46162,6.49999,1278.5751,8300.816740306
1658707200,2022-07-25 00:00:00,LYXE/USDT,6.69776,6.69776,6.50001,6.59284,611.6691,4017.075873422
1658703600,2022-07-24 23:00:00,LYXE/USDT,6.79268,6.79268,6.57667,6.64177,2658.0423,17719.292793179
1658700000,2022-07-24 22:00:00,LYXE/USDT,6.77131,6.8862,6.71088,6.80493,2590.5955,17507.325277044
1658696400,2022-07-24 21:00:00,LYXE/USDT,6.7901,6.8254,6.77091,6.7713,90.1429,613.554138041
1658692800,2022-07-24 20:00:00,LYXE/USDT,6.77663,6.8249,6.71325,6.78492,529.9988,3583.957008762
1658689200,2022-07-24 19:00:00,LYXE/USDT,6.6101,7.05,6.59254,6.82799,3790.0572,25558.286857196
1658685600,2022-07-24 18:00:00,LYXE/USDT,6.64177,6.65491,6.60141,6.60141,75.7726,502.180210338
1658682000,2022-07-24 17:00:00,LYXE/USDT,6.60604,6.77451,6.599,6.69776,6669.7558,44583.014690589
1658678400,2022-07-24 16:00:00,LYXE/USDT,6.71929,6.7378,6.5,6.60604,7104.8832,46783.052661591
1658674800,2022-07-24 15:00:00,LYXE/USDT,6.69776,6.71929,6.67125,6.68125,62.7431,421.015718125
1658671200,2022-07-24 14:00:00,LYXE/USDT,6.65875,6.7937,6.6073,6.64281,782.7851,5219.244901491
1658667600,2022-07-24 13:00:00,LYXE/USDT,6.64221,6.71794,6.64221,6.65875,125.9329,841.651578857
1658664000,2022-07-24 12:00:00,LYXE/USDT,6.71794,6.71929,6.6419,6.64221,236.6829,1582.163895608
1658660400,2022-07-24 11:00:00,LYXE/USDT,6.61261,6.75361,6.61112,6.67218,970.3506,6455.999099396
1658656800,2022-07-24 10:00:00,LYXE/USDT,6.7532,6.7532,6.61211,6.65491,1179.7498,7886.177523875
1658653200,2022-07-24 09:00:00,LYXE/USDT,6.77031,6.81849,6.7532,6.7532,257.6658,1745.381209707
1658649600,2022-07-24 08:00:00,LYXE/USDT,6.8165,6.81799,6.77,6.7703,160.8075,1090.88196448
1658646000,2022-07-24 07:00:00,LYXE/USDT,6.78053,6.81865,6.7701,6.8165,1180.526,8031.984163652
1658642400,2022-07-24 06:00:00,LYXE/USDT,6.7999,7.02,6.75848,6.78053,4669.1171,31946.781520699
1658638800,2022-07-24 05:00:00,LYXE/USDT,6.56349,6.8,6.5007,6.8,5261.6391,35285.682918002
1658635200,2022-07-24 04:00:00,LYXE/USDT,6.55161,6.59512,6.55161,6.55706,409.1091,2692.872067831
1658631600,2022-07-24 03:00:00,LYXE/USDT,6.6036,6.6036,6.55161,6.55161,129.1891,846.56423581
1658628000,2022-07-24 02:00:00,LYXE/USDT,6.5486,6.60569,6.4943,6.58093,180.856,1191.274259932
1658624400,2022-07-24 01:00:00,LYXE/USDT,6.69,6.69,6.4842,6.5486,2374.738,15578.840104671
1658620800,2022-07-24 00:00:00,LYXE/USDT,6.67207,6.69,6.63543,6.64921,107.4459,718.1789544
1658617200,2022-07-23 23:00:00,LYXE/USDT,6.62571,6.6761,6.54163,6.67207,971.9822,6416.26297849
1658613600,2022-07-23 22:00:00,LYXE/USDT,6.53,6.6847,6.48011,6.63216,2233.7566,14848.656978942
1658610000,2022-07-23 21:00:00,LYXE/USDT,6.50706,6.53882,6.42783,6.53882,263.0062,1702.168066826
1658606400,2022-07-23 20:00:00,LYXE/USDT,6.50706,6.5082,6.42762,6.456,870.6675,5626.437490613
1658602800,2022-07-23 19:00:00,LYXE/USDT,6.41365,6.51679,6.41365,6.46331,797.4037,5176.229899569
1658599200,2022-07-23 18:00:00,LYXE/USDT,6.43198,6.5112,6.3621,6.41365,949.9094,6114.39441454
1658595600,2022-07-23 17:00:00,LYXE/USDT,6.45591,6.5209,6.4,6.43198,1344.3283,8659.698519909
1658592000,2022-07-23 16:00:00,LYXE/USDT,6.4217,6.5159,6.3,6.50706,8082.8324,51297.945581393
1658588400,2022-07-23 15:00:00,LYXE/USDT,6.43198,6.5013,6.41171,6.44754,482.7458,3123.674391299
1658584800,2022-07-23 14:00:00,LYXE/USDT,6.53604,6.6,6.4104,6.46874,1017.5932,6610.655866373
1658581200,2022-07-23 13:00:00,LYXE/USDT,6.53473,6.6389,6.48421,6.53604,2722.7871,17833.103751336
1658577600,2022-07-23 12:00:00,LYXE/USDT,6.65162,6.65162,6.51,6.53473,1819.9617,11913.995812979
1658574000,2022-07-23 11:00:00,LYXE/USDT,6.80493,6.8399,6.6,6.6001,2583.56189051,17297.624172018799
1658570400,2022-07-23 10:00:00,LYXE/USDT,6.84995,6.88639,6.79268,6.80493,418.1838,2859.043432839
1658566800,2022-07-23 09:00:00,LYXE/USDT,6.9,6.93039,6.8,6.8001,1328.7624,9071.125266971
1658563200,2022-07-23 08:00:00,LYXE/USDT,6.97547,6.99,6.87277,6.87277,407.3732,2827.109168229
1658559600,2022-07-23 07:00:00,LYXE/USDT,6.9111,6.99,6.88597,6.94702,949.2412,6613.386747523
1658556000,2022-07-23 06:00:00,LYXE/USDT,6.90258,6.93846,6.847,6.9162,214.2577,1475.308304769
1658552400,2022-07-23 05:00:00,LYXE/USDT,6.94702,6.95529,6.89111,6.95529,131.491,910.298930473
1658548800,2022-07-23 04:00:00,LYXE/USDT,6.87196,6.99931,6.84151,6.94702,483.2187,3346.846974607
1658545200,2022-07-23 03:00:00,LYXE/USDT,6.84,6.84,6.84,6.84,760.8459,5204.185956
1658541600,2022-07-23 02:00:00,LYXE/USDT,6.8494,7.164,6.80603,6.84,3076.54,21330.384372485
1658538000,2022-07-23 01:00:00,LYXE/USDT,6.80806,6.88664,6.80806,6.8494,443.9168,3042.490250164
1658534400,2022-07-23 00:00:00,LYXE/USDT,6.7519,6.80618,6.74022,6.80618,786.8006,5330.882294339
1658530800,2022-07-22 23:00:00,LYXE/USDT,6.75861,6.79381,6.7519,6.7519,854.6463,5789.801549845
1658527200,2022-07-22 22:00:00,LYXE/USDT,6.7937,6.79381,6.75,6.7519,284.4166,1930.415071898
1658523600,2022-07-22 21:00:00,LYXE/USDT,6.7388,6.79381,6.7201,6.79381,394.378,2663.489167735
1658520000,2022-07-22 20:00:00,LYXE/USDT,6.81452,6.81452,6.65876,6.71929,601.7239,4053.1716518
1658516400,2022-07-22 19:00:00,LYXE/USDT,6.93845,7.00246,6.781,6.82644,1241.2798,8557.573397854
1658512800,2022-07-22 18:00:00,LYXE/USDT,7.01234,7.02436,6.9,6.9,1325.4455,9199.429695457
1658509200,2022-07-22 17:00:00,LYXE/USDT,7.0054,7.01,6.96,6.96935,750.6145,5258.833642905
1658505600,2022-07-22 16:00:00,LYXE/USDT,6.98013,7.0053,6.9201,7.0053,1357.5574,9438.173773465
1658502000,2022-07-22 15:00:00,LYXE/USDT,7.11,7.1199,6.9701,6.9702,3122.323,22073.276383446
1658498400,2022-07-22 14:00:00,LYXE/USDT,7.1,7.11,6.97581,7.11,6272.3181,44138.366235528
1658494800,2022-07-22 13:00:00,LYXE/USDT,7.30915,7.4019,7.1,7.1,6637.8029,47604.386509713
1658491200,2022-07-22 12:00:00,LYXE/USDT,7.35111,7.4019,7.29441,7.30915,1976.043,14549.021935836
1658487600,2022-07-22 11:00:00,LYXE/USDT,7.3204,7.3969,7.2963,7.2963,1683.7709,12343.698376883
1658484000,2022-07-22 10:00:00,LYXE/USDT,7.34461,7.4019,7.3204,7.3204,670.3356,4936.61864703
1658480400,2022-07-22 09:00:00,LYXE/USDT,7.27282,7.3999,7.24,7.3898,3543.8018,25921.122269568
1658476800,2022-07-22 08:00:00,LYXE/USDT,7.2663,7.2998,7.21981,7.27282,323.8803,2347.727702354
1658473200,2022-07-22 07:00:00,LYXE/USDT,7.1418,7.35111,7.1418,7.2663,2792.9321,20233.515089082
1658469600,2022-07-22 06:00:00,LYXE/USDT,6.9156,7.21502,6.86049,7.12944,7798.099,55097.909723307
1658466000,2022-07-22 05:00:00,LYXE/USDT,6.87196,6.9156,6.82,6.9156,336.9437,2306.767941041
1658462400,2022-07-22 04:00:00,LYXE/USDT,6.87196,6.88664,6.87196,6.88664,22.4606,154.531665051
1658458800,2022-07-22 03:00:00,LYXE/USDT,7.01423,7.01423,6.82,6.8304,1819.3163,12492.449850556
1658455200,2022-07-22 02:00:00,LYXE/USDT,6.925,7.07069,6.91923,7.00216,564.6927,3938.781550352
1658451600,2022-07-22 01:00:00,LYXE/USDT,7.0055,7.02153,6.925,6.925,574.882,3993.794556537
1658448000,2022-07-22 00:00:00,LYXE/USDT,7.0809,7.0823,6.94,6.96,2410.7469,16888.75137054
1658444400,2022-07-21 23:00:00,LYXE/USDT,7.07262,7.17915,6.9992,7.0368,1778.2969,12568.597332197
1658440800,2022-07-21 22:00:00,LYXE/USDT,7.07089,7.07262,7,7.07262,561.4278,3939.770516946
1658437200,2022-07-21 21:00:00,LYXE/USDT,7.145,7.15324,7.00191,7.0724,1237.9335,8733.419027593
1658433600,2022-07-21 20:00:00,LYXE/USDT,6.9992,7.145,6.9992,7.145,2009.9416,14226.908256065
1658430000,2022-07-21 19:00:00,LYXE/USDT,6.94702,6.99931,6.94702,6.9992,2084.3855,14539.524004591
1658426400,2022-07-21 18:00:00,LYXE/USDT,6.925,6.9992,6.925,6.9992,664.9131,4616.701095051
1658422800,2022-07-21 17:00:00,LYXE/USDT,6.94295,7.05849,6.87285,6.925,1475.969,10299.715177915
1658419200,2022-07-21 16:00:00,LYXE/USDT,6.76034,6.9799,6.73776,6.93846,2084.4916,14361.102038926
1658415600,2022-07-21 15:00:00,LYXE/USDT,6.65162,6.79599,6.62049,6.79599,1031.6677,6964.747668797
1658412000,2022-07-21 14:00:00,LYXE/USDT,6.7073,6.7798,6.58775,6.65162,1682.0249,11251.901489326
1658408400,2022-07-21 13:00:00,LYXE/USDT,6.68454,6.7212,6.66312,6.70737,1095.341,7347.583017952
1658404800,2022-07-21 12:00:00,LYXE/USDT,6.60639,6.7354,6.57025,6.68454,2438.9667,16349.739616369
1658401200,2022-07-21 11:00:00,LYXE/USDT,6.63216,6.6702,6.55,6.6064,619.5895,4094.260918911
1658397600,2022-07-21 10:00:00,LYXE/USDT,6.67208,6.73579,6.63824,6.67629,1330.7163,8915.317419885
1658394000,2022-07-21 09:00:00,LYXE/USDT,6.63358,6.705,6.59927,6.62049,1013.4027,6755.843070541
1658390400,2022-07-21 08:00:00,LYXE/USDT,6.71929,6.71929,6.55,6.58,2717.9919,17977.11900663
1658386800,2022-07-21 07:00:00,LYXE/USDT,6.6002,6.75135,6.59505,6.71929,2220.1976,14875.775424845
1658383200,2022-07-21 06:00:00,LYXE/USDT,6.73829,6.74067,6.6,6.6001,1650.275,10924.476243504
1658379600,2022-07-21 05:00:00,LYXE/USDT,6.6968,6.75221,6.6301,6.75009,632.3821,4214.796361011
1658376000,2022-07-21 04:00:00,LYXE/USDT,6.6996,6.74089,6.64177,6.6419,1767.5877,11801.943577383
1658372400,2022-07-21 03:00:00,LYXE/USDT,6.78,6.79839,6.6993,6.6993,1480.2023,9960.375493054
1658368800,2022-07-21 02:00:00,LYXE/USDT,7.0645,7.07262,6.78,6.78,6573.8755,45031.130629554
1658365200,2022-07-21 01:00:00,LYXE/USDT,6.96075,7.13659,6.96075,7.0645,8127.8029,57610.714927437
1658361600,2022-07-21 00:00:00,LYXE/USDT,6.92479,7.0227,6.89718,6.92476,1443.1607,10058.664823707
1658358000,2022-07-20 23:00:00,LYXE/USDT,6.99176,6.99176,6.89,6.9676,1507.353,10437.019165377
1658354400,2022-07-20 22:00:00,LYXE/USDT,7.002,7.07261,6.99832,6.99832,1987.5836,13954.467617868
1658350800,2022-07-20 21:00:00,LYXE/USDT,7.01423,7.065,6.94,7.0013,3584.0127,25105.56443142
1658347200,2022-07-20 20:00:00,LYXE/USDT,7.25106,7.27282,6.98563,7.02,7297.6174,51388.284393302
1658343600,2022-07-20 19:00:00,LYXE/USDT,7.422,7.48,7.19,7.24355,10162.8032,73834.606397024
1658340000,2022-07-20 18:00:00,LYXE/USDT,7.25107,7.4435,7.20012,7.38385,3014.7246,22124.774721386
1658336400,2022-07-20 17:00:00,LYXE/USDT,7.4,7.4,7.2001,7.2001,2373.0357,17353.12730282
1658332800,2022-07-20 16:00:00,LYXE/USDT,7.549,7.55,7.39091,7.4,6097.0577,45642.97871562
1658329200,2022-07-20 15:00:00,LYXE/USDT,7.81338,7.81338,7.517,7.517,5239.8629,39946.149737021
1658325600,2022-07-20 14:00:00,LYXE/USDT,7.8423,7.8424,7.73034,7.801,2922.3482,22732.419537045
1658322000,2022-07-20 13:00:00,LYXE/USDT,7.82302,7.8921,7.79883,7.8423,633.0477,4956.65471521
1658318400,2022-07-20 12:00:00,LYXE/USDT,7.86369,8,7.73034,7.82303,8917.85361992,70251.5523810764792
1658314800,2022-07-20 11:00:00,LYXE/USDT,7.769,7.9,7.6741,7.86369,5180.4566,40572.440157135
1658311200,2022-07-20 10:00:00,LYXE/USDT,7.55096,7.897,7.54,7.769,4494.9457,34715.652441275
1658307600,2022-07-20 09:00:00,LYXE/USDT,7.49404,7.55,7.42001,7.55,596.7331,4460.797643058
1658304000,2022-07-20 08:00:00,LYXE/USDT,7.60645,7.62119,7.3934,7.45765,4156.9512,31082.968921805
1658300400,2022-07-20 07:00:00,LYXE/USDT,7.4223,7.6599,7.4223,7.60645,3082.3677,23364.632775167
1658296800,2022-07-20 06:00:00,LYXE/USDT,7.17823,7.50675,7.12931,7.45,10559.16998842,77890.6765867720228
1658293200,2022-07-20 05:00:00,LYXE/USDT,7.09481,7.21502,7.03322,7.21,3845.87225979,27592.2649114175914
1658289600,2022-07-20 04:00:00,LYXE/USDT,7.05,7.10794,7.02281,7.05125,352.1272703,2489.690424815047
1658286000,2022-07-20 03:00:00,LYXE/USDT,7.0731,7.17433,6.97691,7.03001,1158.45219566,8169.8612326657194
1658282400,2022-07-20 02:00:00,LYXE/USDT,6.99931,7.14959,6.98854,7.11258,1197.11003665,8454.3258154308488
1658278800,2022-07-20 01:00:00,LYXE/USDT,6.93846,7.00246,6.87673,6.99931,1950.64133112,13491.7948882006656
1658275200,2022-07-20 00:00:00,LYXE/USDT,7.11004,7.18779,6.898,6.898,4186.5332781,29124.583662260285
1658271600,2022-07-19 23:00:00,LYXE/USDT,7.21349,7.25332,7.0597,7.09067,1309.10477893,9348.1957480066497
1658268000,2022-07-19 22:00:00,LYXE/USDT,7.1277,7.33888,7.1277,7.21317,1368.07595607,9909.3537359592691
1658264400,2022-07-19 21:00:00,LYXE/USDT,7.10626,7.16592,7.0906,7.16592,381.93959406,2719.9730706624352
1658260800,2022-07-19 20:00:00,LYXE/USDT,7.2043,7.22207,7.10671,7.125,2016.82046543,14428.0332775184636
1658257200,2022-07-19 19:00:00,LYXE/USDT,7.24337,7.3496,7.2008,7.2381,3460.32210829,25208.0305500465038
1658253600,2022-07-19 18:00:00,LYXE/USDT,7.14534,7.35,7.11328,7.23218,3211.08832256,23118.9318253404432
1658250000,2022-07-19 17:00:00,LYXE/USDT,7.09781,7.19446,6.99879,7.14159,2174.7266,15429.190539703
1658246400,2022-07-19 16:00:00,LYXE/USDT,6.9993,7.26078,6.998,7.10465,8840.47579383,63458.190996154617
1658242800,2022-07-19 15:00:00,LYXE/USDT,7.00051,7.0623,6.82644,7,2515.61979111,17521.145128082526
1658239200,2022-07-19 14:00:00,LYXE/USDT,6.96974,7.0167,6.92423,6.9605,529.98867609,3699.1281623353014
1658235600,2022-07-19 13:00:00,LYXE/USDT,7.00903,7.0167,6.9193,6.97113,706.20116814,4931.970954026945
1658232000,2022-07-19 12:00:00,LYXE/USDT,6.81135,7.0168,6.81135,6.978,640.99266418,4418.0452464911139
1658228400,2022-07-19 11:00:00,LYXE/USDT,6.89186,7.06071,6.78267,6.7861,3019.96050682,20923.5749905610283
1658224800,2022-07-19 10:00:00,LYXE/USDT,6.84,6.95,6.79258,6.89186,1755.348734,12064.9294023048467
1658221200,2022-07-19 09:00:00,LYXE/USDT,6.79852,6.86427,6.7287,6.86427,1534.86839812,10432.6514821560687
1658217600,2022-07-19 08:00:00,LYXE/USDT,6.77276,6.81865,6.7491,6.80356,98.4949,668.830355506
1658214000,2022-07-19 07:00:00,LYXE/USDT,6.86329,6.86329,6.75012,6.80426,1620.49810563,11022.1320354439995
1658210400,2022-07-19 06:00:00,LYXE/USDT,6.88033,7.0024,6.81657,6.8286,2148.68205614,14907.9103520505288
1658206800,2022-07-19 05:00:00,LYXE/USDT,6.79556,6.88241,6.79556,6.86206,877.230679,6021.2268764033792
1658203200,2022-07-19 04:00:00,LYXE/USDT,6.83,6.84205,6.7271,6.8149,1383.2236,9392.063862108
1658199600,2022-07-19 03:00:00,LYXE/USDT,6.88241,7.03745,6.8291,6.83,3621.31096496,24845.8104586057824
1658196000,2022-07-19 02:00:00,LYXE/USDT,6.89,6.95067,6.8291,6.88241,1192.7609,8202.706824609
1658192400,2022-07-19 01:00:00,LYXE/USDT,7.02212,7.0267,6.8901,6.8901,430.19757107,2978.758708925569
1658188800,2022-07-19 00:00:00,LYXE/USDT,7.14748,7.368,6.9195,6.98854,5482.12364736,39324.392569942338
1658185200,2022-07-18 23:00:00,LYXE/USDT,6.73321,7.2,6.73321,7.17453,11732.84625176,81854.827139445664
1658181600,2022-07-18 22:00:00,LYXE/USDT,6.69591,6.72879,6.6488,6.72879,252.279,1687.242504285
1658178000,2022-07-18 21:00:00,LYXE/USDT,6.66439,6.7388,6.66437,6.69918,1063.0049,7122.83051898
1658174400,2022-07-18 20:00:00,LYXE/USDT,6.57691,6.6952,6.57271,6.62571,1228.14709696,8158.539135054467
1658170800,2022-07-18 19:00:00,LYXE/USDT,6.55869,6.62012,6.53,6.62012,2502.4651,16413.748347795
1658167200,2022-07-18 18:00:00,LYXE/USDT,6.59174,6.6463,6.5376,6.55869,1731.86206574,11436.9028124036496
1658163600,2022-07-18 17:00:00,LYXE/USDT,6.69283,6.70245,6.55748,6.55748,1589.2418,10566.938465155
1658160000,2022-07-18 16:00:00,LYXE/USDT,6.73663,6.75222,6.66799,6.69283,1555.12430086,10443.625381792125
1658156400,2022-07-18 15:00:00,LYXE/USDT,6.65552,6.73762,6.64163,6.71282,2239.67422088,14899.0545825033104
