https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IMX,Volume EUR
1656054000,2022-06-24 07:00:00,IMX/EUR,0.81,0.81,0.81,0.81,0.00,0.0
1656050400,2022-06-24 06:00:00,IMX/EUR,0.81,0.81,0.81,0.81,0.00,0.0
1656046800,2022-06-24 05:00:00,IMX/EUR,0.81,0.81,0.81,0.81,0.00,0.0
1656043200,2022-06-24 04:00:00,IMX/EUR,0.81,0.81,0.81,0.81,0.00,0.0
1656039600,2022-06-24 03:00:00,IMX/EUR,0.81,0.81,0.81,0.81,111.58,90.3798
1656036000,2022-06-24 02:00:00,IMX/EUR,0.81,0.81,0.81,0.81,0.00,0.0
1656032400,2022-06-24 01:00:00,IMX/EUR,0.81,0.81,0.81,0.81,0.00,0.0
1656028800,2022-06-24 00:00:00,IMX/EUR,0.80,0.81,0.80,0.81,112.68,91.27080000000001
1656025200,2022-06-23 23:00:00,IMX/EUR,0.80,0.80,0.80,0.80,108.64,86.912
1656021600,2022-06-23 22:00:00,IMX/EUR,0.80,0.80,0.80,0.80,62.33,49.864000000000004
1656018000,2022-06-23 21:00:00,IMX/EUR,0.79,0.79,0.79,0.79,206.36,163.0244
1656014400,2022-06-23 20:00:00,IMX/EUR,0.79,0.80,0.79,0.80,66.24,52.992
1656010800,2022-06-23 19:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1656007200,2022-06-23 18:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1656003600,2022-06-23 17:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1656000000,2022-06-23 16:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655996400,2022-06-23 15:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655992800,2022-06-23 14:00:00,IMX/EUR,0.76,0.77,0.75,0.77,412.42,317.5634
1655989200,2022-06-23 13:00:00,IMX/EUR,0.79,0.79,0.79,0.79,0.00,0.0
1655985600,2022-06-23 12:00:00,IMX/EUR,0.79,0.79,0.79,0.79,0.00,0.0
1655982000,2022-06-23 11:00:00,IMX/EUR,0.79,0.79,0.79,0.79,0.00,0.0
1655978400,2022-06-23 10:00:00,IMX/EUR,0.79,0.79,0.79,0.79,16.00,12.64
1655974800,2022-06-23 09:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655971200,2022-06-23 08:00:00,IMX/EUR,0.77,0.77,0.77,0.77,338.67,260.77590000000004
1655967600,2022-06-23 07:00:00,IMX/EUR,0.77,0.77,0.77,0.77,363.66,280.01820000000004
1655964000,2022-06-23 06:00:00,IMX/EUR,0.77,0.77,0.77,0.77,230.60,177.562
1655960400,2022-06-23 05:00:00,IMX/EUR,0.76,0.76,0.76,0.76,143.93,109.38680000000001
1655956800,2022-06-23 04:00:00,IMX/EUR,0.75,0.75,0.75,0.75,0.00,0.0
1655953200,2022-06-23 03:00:00,IMX/EUR,0.75,0.75,0.75,0.75,155.57,116.6775
1655949600,2022-06-23 02:00:00,IMX/EUR,0.78,0.78,0.78,0.78,0.00,0.0
1655946000,2022-06-23 01:00:00,IMX/EUR,0.78,0.78,0.78,0.78,12.75,9.945
1655942400,2022-06-23 00:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655938800,2022-06-22 23:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655935200,2022-06-22 22:00:00,IMX/EUR,0.74,0.74,0.74,0.74,197.90,146.446
1655931600,2022-06-22 21:00:00,IMX/EUR,0.75,0.75,0.75,0.75,0.00,0.0
1655928000,2022-06-22 20:00:00,IMX/EUR,0.75,0.75,0.75,0.75,0.00,0.0
1655924400,2022-06-22 19:00:00,IMX/EUR,0.75,0.75,0.75,0.75,0.00,0.0
1655920800,2022-06-22 18:00:00,IMX/EUR,0.75,0.75,0.75,0.75,0.00,0.0
1655917200,2022-06-22 17:00:00,IMX/EUR,0.75,0.75,0.75,0.75,0.00,0.0
1655913600,2022-06-22 16:00:00,IMX/EUR,0.75,0.75,0.75,0.75,0.00,0.0
1655910000,2022-06-22 15:00:00,IMX/EUR,0.75,0.75,0.75,0.75,125.82,94.365
1655906400,2022-06-22 14:00:00,IMX/EUR,0.76,0.77,0.75,0.75,1465.65,1099.2375000000002
1655902800,2022-06-22 13:00:00,IMX/EUR,0.73,0.73,0.73,0.73,0.00,0.0
1655899200,2022-06-22 12:00:00,IMX/EUR,0.73,0.73,0.73,0.73,0.00,0.0
1655895600,2022-06-22 11:00:00,IMX/EUR,0.73,0.73,0.73,0.73,0.00,0.0
1655892000,2022-06-22 10:00:00,IMX/EUR,0.73,0.73,0.73,0.73,0.00,0.0
1655888400,2022-06-22 09:00:00,IMX/EUR,0.73,0.73,0.73,0.73,324.25,236.7025
1655884800,2022-06-22 08:00:00,IMX/EUR,0.72,0.72,0.72,0.72,330.22,237.75840000000002
1655881200,2022-06-22 07:00:00,IMX/EUR,0.72,0.72,0.72,0.72,202.72,145.95839999999998
1655877600,2022-06-22 06:00:00,IMX/EUR,0.72,0.72,0.72,0.72,69.54,50.0688
1655874000,2022-06-22 05:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655870400,2022-06-22 04:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655866800,2022-06-22 03:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655863200,2022-06-22 02:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655859600,2022-06-22 01:00:00,IMX/EUR,0.74,0.74,0.74,0.74,154.96,114.6704
1655856000,2022-06-22 00:00:00,IMX/EUR,0.74,0.75,0.74,0.75,585.13,438.84749999999997
1655852400,2022-06-21 23:00:00,IMX/EUR,0.76,0.76,0.76,0.76,0.00,0.0
1655848800,2022-06-21 22:00:00,IMX/EUR,0.75,0.76,0.75,0.76,538.41,409.1916
1655845200,2022-06-21 21:00:00,IMX/EUR,0.76,0.76,0.76,0.76,0.00,0.0
1655841600,2022-06-21 20:00:00,IMX/EUR,0.76,0.76,0.76,0.76,225.92,171.6992
1655838000,2022-06-21 19:00:00,IMX/EUR,0.78,0.78,0.77,0.77,427.25,328.9825
1655834400,2022-06-21 18:00:00,IMX/EUR,0.77,0.77,0.77,0.77,179.78,138.4306
1655830800,2022-06-21 17:00:00,IMX/EUR,0.79,0.79,0.78,0.78,1037.08,808.9223999999999
1655827200,2022-06-21 16:00:00,IMX/EUR,0.79,0.80,0.79,0.80,62.49,49.992000000000004
1655823600,2022-06-21 15:00:00,IMX/EUR,0.79,0.79,0.79,0.79,178.89,141.32309999999998
1655820000,2022-06-21 14:00:00,IMX/EUR,0.80,0.81,0.80,0.81,212.49,172.11690000000002
1655816400,2022-06-21 13:00:00,IMX/EUR,0.79,0.80,0.79,0.80,145.41,116.328
1655812800,2022-06-21 12:00:00,IMX/EUR,0.76,0.76,0.76,0.76,0.00,0.0
1655809200,2022-06-21 11:00:00,IMX/EUR,0.76,0.76,0.76,0.76,118.51,90.0676
1655805600,2022-06-21 10:00:00,IMX/EUR,0.78,0.78,0.78,0.78,0.00,0.0
1655802000,2022-06-21 09:00:00,IMX/EUR,0.78,0.78,0.78,0.78,0.00,0.0
1655798400,2022-06-21 08:00:00,IMX/EUR,0.78,0.78,0.78,0.78,0.00,0.0
1655794800,2022-06-21 07:00:00,IMX/EUR,0.78,0.78,0.78,0.78,0.00,0.0
1655791200,2022-06-21 06:00:00,IMX/EUR,0.78,0.78,0.78,0.78,64.82,50.559599999999996
1655787600,2022-06-21 05:00:00,IMX/EUR,0.77,0.77,0.77,0.77,44.64,34.3728
1655784000,2022-06-21 04:00:00,IMX/EUR,0.76,0.76,0.76,0.76,0.00,0.0
1655780400,2022-06-21 03:00:00,IMX/EUR,0.76,0.76,0.76,0.76,71.87,54.6212
1655776800,2022-06-21 02:00:00,IMX/EUR,0.75,0.75,0.75,0.75,358.56,268.92
1655773200,2022-06-21 01:00:00,IMX/EUR,0.76,0.76,0.76,0.76,0.00,0.0
1655769600,2022-06-21 00:00:00,IMX/EUR,0.76,0.76,0.76,0.76,0.00,0.0
1655766000,2022-06-20 23:00:00,IMX/EUR,0.76,0.76,0.76,0.76,48.98,37.224799999999995
1655762400,2022-06-20 22:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655758800,2022-06-20 21:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655755200,2022-06-20 20:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655751600,2022-06-20 19:00:00,IMX/EUR,0.74,0.74,0.74,0.74,413.51,305.99739999999997
1655748000,2022-06-20 18:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655744400,2022-06-20 17:00:00,IMX/EUR,0.74,0.74,0.74,0.74,104.28,77.1672
1655740800,2022-06-20 16:00:00,IMX/EUR,0.75,0.75,0.75,0.75,0.00,0.0
1655737200,2022-06-20 15:00:00,IMX/EUR,0.75,0.75,0.75,0.75,0.00,0.0
1655733600,2022-06-20 14:00:00,IMX/EUR,0.75,0.75,0.75,0.75,39.15,29.362499999999997
1655730000,2022-06-20 13:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655726400,2022-06-20 12:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655722800,2022-06-20 11:00:00,IMX/EUR,0.77,0.77,0.77,0.77,17.53,13.4981
1655719200,2022-06-20 10:00:00,IMX/EUR,0.71,0.71,0.71,0.71,0.00,0.0
1655715600,2022-06-20 09:00:00,IMX/EUR,0.71,0.71,0.71,0.71,0.00,0.0
1655712000,2022-06-20 08:00:00,IMX/EUR,0.71,0.71,0.71,0.71,0.00,0.0
1655708400,2022-06-20 07:00:00,IMX/EUR,0.71,0.71,0.71,0.71,0.00,0.0
1655704800,2022-06-20 06:00:00,IMX/EUR,0.71,0.71,0.71,0.71,0.00,0.0
1655701200,2022-06-20 05:00:00,IMX/EUR,0.71,0.71,0.71,0.71,0.00,0.0
1655697600,2022-06-20 04:00:00,IMX/EUR,0.71,0.71,0.71,0.71,153.76,109.16959999999999
1655694000,2022-06-20 03:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655690400,2022-06-20 02:00:00,IMX/EUR,0.70,0.70,0.70,0.70,1384.34,969.0379999999999
1655686800,2022-06-20 01:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655683200,2022-06-20 00:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655679600,2022-06-19 23:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655676000,2022-06-19 22:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655672400,2022-06-19 21:00:00,IMX/EUR,0.74,0.74,0.74,0.74,0.00,0.0
1655668800,2022-06-19 20:00:00,IMX/EUR,0.74,0.74,0.74,0.74,41.30,30.561999999999998
1655665200,2022-06-19 19:00:00,IMX/EUR,0.73,0.73,0.73,0.73,42.92,31.3316
1655661600,2022-06-19 18:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655658000,2022-06-19 17:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655654400,2022-06-19 16:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655650800,2022-06-19 15:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655647200,2022-06-19 14:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655643600,2022-06-19 13:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655640000,2022-06-19 12:00:00,IMX/EUR,0.69,0.69,0.69,0.69,70.54,48.6726
1655636400,2022-06-19 11:00:00,IMX/EUR,0.70,0.70,0.70,0.70,683.88,478.71599999999995
1655632800,2022-06-19 10:00:00,IMX/EUR,0.70,0.71,0.70,0.71,791.47,561.9437
1655629200,2022-06-19 09:00:00,IMX/EUR,0.68,0.68,0.68,0.68,104.25,70.89
1655625600,2022-06-19 08:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655622000,2022-06-19 07:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655618400,2022-06-19 06:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655614800,2022-06-19 05:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655611200,2022-06-19 04:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655607600,2022-06-19 03:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655604000,2022-06-19 02:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655600400,2022-06-19 01:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655596800,2022-06-19 00:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655593200,2022-06-18 23:00:00,IMX/EUR,0.69,0.69,0.69,0.69,714.77,493.19129999999996
1655589600,2022-06-18 22:00:00,IMX/EUR,0.69,0.69,0.69,0.69,709.31,489.42389999999995
1655586000,2022-06-18 21:00:00,IMX/EUR,0.66,0.66,0.66,0.66,226.69,149.6154
1655582400,2022-06-18 20:00:00,IMX/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1655578800,2022-06-18 19:00:00,IMX/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1655575200,2022-06-18 18:00:00,IMX/EUR,0.65,0.65,0.63,0.64,261.06,167.07840000000002
1655571600,2022-06-18 17:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655568000,2022-06-18 16:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655564400,2022-06-18 15:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655560800,2022-06-18 14:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655557200,2022-06-18 13:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655553600,2022-06-18 12:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655550000,2022-06-18 11:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655546400,2022-06-18 10:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655542800,2022-06-18 09:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655539200,2022-06-18 08:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655535600,2022-06-18 07:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655532000,2022-06-18 06:00:00,IMX/EUR,0.70,0.70,0.70,0.70,308.29,215.803
1655528400,2022-06-18 05:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655524800,2022-06-18 04:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655521200,2022-06-18 03:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655517600,2022-06-18 02:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655514000,2022-06-18 01:00:00,IMX/EUR,0.70,0.70,0.70,0.70,1019.07,713.349
1655510400,2022-06-18 00:00:00,IMX/EUR,0.73,0.73,0.73,0.73,0.00,0.0
1655506800,2022-06-17 23:00:00,IMX/EUR,0.73,0.73,0.73,0.73,45.71,33.3683
1655503200,2022-06-17 22:00:00,IMX/EUR,0.72,0.72,0.72,0.72,201.99,145.43280000000001
1655499600,2022-06-17 21:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655496000,2022-06-17 20:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655492400,2022-06-17 19:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655488800,2022-06-17 18:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655485200,2022-06-17 17:00:00,IMX/EUR,0.72,0.72,0.72,0.72,623.58,448.9776
1655481600,2022-06-17 16:00:00,IMX/EUR,0.73,0.73,0.73,0.73,0.00,0.0
1655478000,2022-06-17 15:00:00,IMX/EUR,0.73,0.73,0.73,0.73,0.00,0.0
1655474400,2022-06-17 14:00:00,IMX/EUR,0.73,0.73,0.73,0.73,0.00,0.0
1655470800,2022-06-17 13:00:00,IMX/EUR,0.73,0.73,0.73,0.73,623.58,455.21340000000004
1655467200,2022-06-17 12:00:00,IMX/EUR,0.70,0.76,0.70,0.76,715.97,544.1372
1655463600,2022-06-17 11:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655460000,2022-06-17 10:00:00,IMX/EUR,0.69,0.70,0.69,0.70,888.62,622.034
1655456400,2022-06-17 09:00:00,IMX/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655452800,2022-06-17 08:00:00,IMX/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655449200,2022-06-17 07:00:00,IMX/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655445600,2022-06-17 06:00:00,IMX/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655442000,2022-06-17 05:00:00,IMX/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655438400,2022-06-17 04:00:00,IMX/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655434800,2022-06-17 03:00:00,IMX/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655431200,2022-06-17 02:00:00,IMX/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655427600,2022-06-17 01:00:00,IMX/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655424000,2022-06-17 00:00:00,IMX/EUR,0.65,0.65,0.65,0.65,381.87,248.21550000000002
1655420400,2022-06-16 23:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655416800,2022-06-16 22:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655413200,2022-06-16 21:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655409600,2022-06-16 20:00:00,IMX/EUR,0.67,0.67,0.67,0.67,52.64,35.268800000000006
1655406000,2022-06-16 19:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655402400,2022-06-16 18:00:00,IMX/EUR,0.67,0.67,0.67,0.67,257.40,172.458
1655398800,2022-06-16 17:00:00,IMX/EUR,0.69,0.69,0.69,0.69,14.00,9.66
1655395200,2022-06-16 16:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655391600,2022-06-16 15:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655388000,2022-06-16 14:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655384400,2022-06-16 13:00:00,IMX/EUR,0.67,0.67,0.67,0.67,100.00,67.0
1655380800,2022-06-16 12:00:00,IMX/EUR,0.67,0.67,0.67,0.67,508.03,340.3801
1655377200,2022-06-16 11:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655373600,2022-06-16 10:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655370000,2022-06-16 09:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655366400,2022-06-16 08:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655362800,2022-06-16 07:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655359200,2022-06-16 06:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655355600,2022-06-16 05:00:00,IMX/EUR,0.72,0.72,0.72,0.72,160.00,115.19999999999999
1655352000,2022-06-16 04:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655348400,2022-06-16 03:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655344800,2022-06-16 02:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655341200,2022-06-16 01:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655337600,2022-06-16 00:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655334000,2022-06-15 23:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655330400,2022-06-15 22:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655326800,2022-06-15 21:00:00,IMX/EUR,0.72,0.72,0.72,0.72,0.00,0.0
1655323200,2022-06-15 20:00:00,IMX/EUR,0.72,0.72,0.72,0.72,224.03,161.3016
1655319600,2022-06-15 19:00:00,IMX/EUR,0.68,0.70,0.68,0.70,1502.81,1051.9669999999999
1655316000,2022-06-15 18:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655312400,2022-06-15 17:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655308800,2022-06-15 16:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655305200,2022-06-15 15:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655301600,2022-06-15 14:00:00,IMX/EUR,0.68,0.68,0.68,0.68,174.63,118.7484
1655298000,2022-06-15 13:00:00,IMX/EUR,0.61,0.61,0.61,0.61,0.00,0.0
1655294400,2022-06-15 12:00:00,IMX/EUR,0.61,0.61,0.61,0.61,0.00,0.0
1655290800,2022-06-15 11:00:00,IMX/EUR,0.61,0.61,0.61,0.61,0.00,0.0
1655287200,2022-06-15 10:00:00,IMX/EUR,0.61,0.61,0.61,0.61,0.00,0.0
1655283600,2022-06-15 09:00:00,IMX/EUR,0.61,0.61,0.61,0.61,146.49,89.3589
1655280000,2022-06-15 08:00:00,IMX/EUR,0.62,0.62,0.62,0.62,51.37,31.8494
1655276400,2022-06-15 07:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655272800,2022-06-15 06:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655269200,2022-06-15 05:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655265600,2022-06-15 04:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655262000,2022-06-15 03:00:00,IMX/EUR,0.67,0.67,0.67,0.67,297.02,199.0034
1655258400,2022-06-15 02:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655254800,2022-06-15 01:00:00,IMX/EUR,0.70,0.70,0.70,0.70,406.81,284.767
1655251200,2022-06-15 00:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655247600,2022-06-14 23:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655244000,2022-06-14 22:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655240400,2022-06-14 21:00:00,IMX/EUR,0.67,0.67,0.67,0.67,89.10,59.697
1655236800,2022-06-14 20:00:00,IMX/EUR,0.69,0.69,0.69,0.69,72.10,49.748999999999995
1655233200,2022-06-14 19:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655229600,2022-06-14 18:00:00,IMX/EUR,0.69,0.69,0.69,0.69,4324.96,2984.2223999999997
1655226000,2022-06-14 17:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655222400,2022-06-14 16:00:00,IMX/EUR,0.70,0.70,0.70,0.70,3123.34,2186.3379999999997
1655218800,2022-06-14 15:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655215200,2022-06-14 14:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655211600,2022-06-14 13:00:00,IMX/EUR,0.68,0.68,0.68,0.68,710.17,482.9156
1655208000,2022-06-14 12:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655204400,2022-06-14 11:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655200800,2022-06-14 10:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655197200,2022-06-14 09:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655193600,2022-06-14 08:00:00,IMX/EUR,0.69,0.69,0.68,0.68,1091.98,742.5464000000001
1655190000,2022-06-14 07:00:00,IMX/EUR,0.70,0.70,0.69,0.69,2434.32,1679.6808
1655186400,2022-06-14 06:00:00,IMX/EUR,0.69,0.70,0.69,0.70,1387.37,971.1589999999999
1655182800,2022-06-14 05:00:00,IMX/EUR,0.69,0.70,0.69,0.70,3895.34,2726.738
1655179200,2022-06-14 04:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655175600,2022-06-14 03:00:00,IMX/EUR,0.68,0.69,0.68,0.69,802.51,553.7319
1655172000,2022-06-14 02:00:00,IMX/EUR,0.61,0.61,0.61,0.61,160.71,98.0331
1655168400,2022-06-14 01:00:00,IMX/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1655164800,2022-06-14 00:00:00,IMX/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1655161200,2022-06-13 23:00:00,IMX/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1655157600,2022-06-13 22:00:00,IMX/EUR,0.66,0.66,0.66,0.66,150.75,99.495
1655154000,2022-06-13 21:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655150400,2022-06-13 20:00:00,IMX/EUR,0.69,0.69,0.69,0.69,737.99,509.21309999999994
1655146800,2022-06-13 19:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655143200,2022-06-13 18:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655139600,2022-06-13 17:00:00,IMX/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655136000,2022-06-13 16:00:00,IMX/EUR,0.67,0.69,0.67,0.69,831.74,573.9005999999999
1655132400,2022-06-13 15:00:00,IMX/EUR,0.66,0.66,0.66,0.66,70.84,46.754400000000004
1655128800,2022-06-13 14:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655125200,2022-06-13 13:00:00,IMX/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655121600,2022-06-13 12:00:00,IMX/EUR,0.65,0.67,0.65,0.67,210.51,141.0417
1655118000,2022-06-13 11:00:00,IMX/EUR,0.65,0.65,0.64,0.64,629.37,402.7968
1655114400,2022-06-13 10:00:00,IMX/EUR,0.65,0.65,0.65,0.65,243.96,158.574
1655110800,2022-06-13 09:00:00,IMX/EUR,0.62,0.62,0.62,0.62,30.00,18.6
1655107200,2022-06-13 08:00:00,IMX/EUR,0.65,0.65,0.62,0.62,1383.60,857.832
1655103600,2022-06-13 07:00:00,IMX/EUR,0.67,0.67,0.64,0.64,1024.05,655.3919999999999
1655100000,2022-06-13 06:00:00,IMX/EUR,0.65,0.65,0.65,0.65,15.40,10.01
1655096400,2022-06-13 05:00:00,IMX/EUR,0.70,0.70,0.70,0.70,0.00,0.0
1655092800,2022-06-13 04:00:00,IMX/EUR,0.70,0.71,0.70,0.70,1453.57,1017.4989999999999
1655089200,2022-06-13 03:00:00,IMX/EUR,0.66,0.69,0.66,0.69,2266.82,1564.1058
1655085600,2022-06-13 02:00:00,IMX/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655082000,2022-06-13 01:00:00,IMX/EUR,0.69,0.69,0.68,0.68,1453.10,988.1080000000001
1655078400,2022-06-13 00:00:00,IMX/EUR,0.69,0.69,0.69,0.69,1033.64,713.2116
1655074800,2022-06-12 23:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
1655071200,2022-06-12 22:00:00,IMX/EUR,0.77,0.77,0.77,0.77,0.00,0.0
