https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume BRL,tradecount
1647129600000,2022-03-13 00:00:00,ETH/BRL,13078.95000000,13254.58000000,12730.00000000,12854.95000000,866.44280000,11282504.61925800,5370
1647043200000,2022-03-12 00:00:00,ETH/BRL,13006.74000000,13312.09000000,12998.10000000,13081.37000000,1356.40270000,17847303.77539400,6625
1646956800000,2022-03-11 00:00:00,ETH/BRL,13172.44000000,13462.17000000,12748.38000000,13002.50000000,2151.61820000,28135199.76946400,8472
1646870400000,2022-03-10 00:00:00,ETH/BRL,13749.03000000,13778.82000000,12977.69000000,13157.94000000,1775.45000000,23470547.73722400,8571
1646784000000,2022-03-09 00:00:00,ETH/BRL,13152.39000000,14073.10000000,13104.00000000,13749.03000000,2128.61960000,29216398.91040400,9939
1646697600000,2022-03-08 00:00:00,ETH/BRL,12801.28000000,13369.49000000,12756.17000000,13148.57000000,2079.55480000,27274026.79177600,8829
1646611200000,2022-03-07 00:00:00,ETH/BRL,13051.73000000,13455.00000000,12510.47000000,12818.01000000,2508.32920000,32585047.99407600,12717
1646524800000,2022-03-06 00:00:00,ETH/BRL,13621.42000000,13699.99000000,12972.78000000,13062.40000000,960.89980000,12876020.30968600,5560
1646438400000,2022-03-05 00:00:00,ETH/BRL,13397.55000000,13745.33000000,13239.83000000,13636.31000000,1157.12000000,15673212.09051800,6426
1646352000000,2022-03-04 00:00:00,ETH/BRL,14353.28000000,14353.59000000,13168.40000000,13397.16000000,2501.38200000,34246064.17386900,11597
1646265600000,2022-03-03 00:00:00,ETH/BRL,15117.16000000,15221.56000000,14140.81000000,14352.42000000,2032.31910000,29692161.53777100,9099
1646179200000,2022-03-02 00:00:00,ETH/BRL,15332.50000000,15613.39000000,14966.37000000,15117.16000000,2905.81820000,44402535.64600900,12056
1646092800000,2022-03-01 00:00:00,ETH/BRL,15060.71000000,15680.30000000,14715.95000000,15320.00000000,2325.75930000,35294003.90503000,11733
1646006400000,2022-02-28 00:00:00,ETH/BRL,13633.14000000,15236.84000000,13384.54000000,15077.45000000,2907.69250000,41380578.77883100,12527
1645920000000,2022-02-27 00:00:00,ETH/BRL,14457.04000000,14734.59000000,13348.95000000,13633.92000000,2379.18640000,33422365.12166600,9351
1645833600000,2022-02-26 00:00:00,ETH/BRL,14388.66000000,14915.82000000,14160.68000000,14442.23000000,1588.50690000,23082030.86961500,7600
1645747200000,2022-02-25 00:00:00,ETH/BRL,13392.31000000,14726.62000000,13254.40000000,14380.91000000,3145.47860000,43739510.35031100,13521
1645660800000,2022-02-24 00:00:00,ETH/BRL,13018.95000000,13963.00000000,11578.21000000,13392.31000000,6219.90544000,78346177.29731100,28538
1645574400000,2022-02-23 00:00:00,ETH/BRL,13463.69000000,13992.29000000,13010.00000000,13010.00000000,2358.13380000,31966845.75976500,11072
1645488000000,2022-02-22 00:00:00,ETH/BRL,13247.83000000,13574.89000000,12894.80000000,13459.93000000,2698.46370000,35856371.71214500,12597
1645401600000,2022-02-21 00:00:00,ETH/BRL,13614.12000000,14316.17000000,13200.00000000,13248.44000000,3181.76050000,43632811.52064500,14584
1645315200000,2022-02-20 00:00:00,ETH/BRL,14342.60000000,14353.10000000,13383.53000000,13599.34000000,1545.04630000,21199837.55437800,9039
1645228800000,2022-02-19 00:00:00,ETH/BRL,14409.78000000,14674.04000000,13987.22000000,14335.83000000,1117.32800000,16001425.17651800,6797
1645142400000,2022-02-18 00:00:00,ETH/BRL,15083.07000000,15370.12000000,14231.30000000,14422.52000000,1877.86530000,27639315.21277100,11166
1645056000000,2022-02-17 00:00:00,ETH/BRL,16117.59000000,16327.80000000,14879.28000000,15101.72000000,2063.09210000,32003859.93207300,11990
1644969600000,2022-02-16 00:00:00,ETH/BRL,16504.03000000,16530.00000000,15807.68000000,16098.97000000,1405.07940000,22719132.03925900,10018
1644883200000,2022-02-15 00:00:00,ETH/BRL,15380.90000000,16549.98000000,15292.65000000,16503.11000000,1467.43910000,23676353.01667800,10717
1644796800000,2022-02-14 00:00:00,ETH/BRL,15215.88000000,15544.23000000,14995.00000000,15371.62000000,1330.15450000,20322030.05214800,8401
1644710400000,2022-02-13 00:00:00,ETH/BRL,15462.51000000,15670.00000000,15054.21000000,15205.58000000,794.60310000,12227298.80331400,5089
1644624000000,2022-02-12 00:00:00,ETH/BRL,15492.31000000,15815.71000000,15150.02000000,15454.00000000,1138.80990000,17610667.75899500,6790
1644537600000,2022-02-11 00:00:00,ETH/BRL,16225.33000000,16482.35000000,15253.23000000,15504.12000000,1941.96510000,31030202.43403100,12158
1644451200000,2022-02-10 00:00:00,ETH/BRL,17084.89000000,17289.93000000,16141.03000000,16225.34000000,2516.70620000,42044611.85019900,16237
1644364800000,2022-02-09 00:00:00,ETH/BRL,16529.54000000,17218.00000000,16212.93000000,17084.89000000,1446.72710000,24366876.87108800,13983
1644278400000,2022-02-08 00:00:00,ETH/BRL,16661.63000000,17146.13000000,16059.03000000,16548.25000000,1928.02230000,31712725.01246700,13330
1644192000000,2022-02-07 00:00:00,ETH/BRL,16411.95000000,16899.46000000,16057.90000000,16668.52000000,1733.65560000,28743929.74513200,14406
1644105600000,2022-02-06 00:00:00,ETH/BRL,16189.39000000,16500.00000000,15860.00000000,16402.10000000,872.05180000,14076656.81798600,6897
1644019200000,2022-02-05 00:00:00,ETH/BRL,16032.00000000,16451.10000000,15879.25000000,16204.42000000,1371.78730000,22160591.28463400,10886
1643932800000,2022-02-04 00:00:00,ETH/BRL,14365.56000000,16045.12000000,14242.54000000,16032.84000000,2710.12010000,41465940.75719900,15765
1643846400000,2022-02-03 00:00:00,ETH/BRL,14246.53000000,14489.64000000,13741.02000000,14375.10000000,1921.59430000,26972198.58617100,9592
1643760000000,2022-02-02 00:00:00,ETH/BRL,14815.46000000,14909.89000000,13893.05000000,14235.98000000,1947.25500000,28146282.54713400,11588
1643673600000,2022-02-01 00:00:00,ETH/BRL,14346.66000000,14978.46000000,14282.97000000,14815.46000000,2128.77080000,31319973.86568800,14029
1643587200000,2022-01-31 00:00:00,ETH/BRL,14152.71000000,14457.00000000,13477.53000000,14354.74000000,2159.75920000,30394627.91193700,11984
1643500800000,2022-01-30 00:00:00,ETH/BRL,14127.67000000,14324.98000000,13830.75000000,14152.71000000,1260.55670000,17768091.25259600,7863
1643414400000,2022-01-29 00:00:00,ETH/BRL,13787.54000000,14302.57000000,13650.12000000,14100.00000000,1762.73080000,24578509.14592500,10376
1643328000000,2022-01-28 00:00:00,ETH/BRL,13222.86000000,13861.72000000,12849.63000000,13796.13000000,2720.82360000,36235685.91151700,13360
1643241600000,2022-01-27 00:00:00,ETH/BRL,13535.57000000,13714.91000000,12641.59000000,13237.11000000,2839.79520000,37654750.33353600,14711
1643155200000,2022-01-26 00:00:00,ETH/BRL,13554.43000000,14823.36000000,13220.00000000,13539.09000000,3597.05850000,50565393.18975200,19198
1643068800000,2022-01-25 00:00:00,ETH/BRL,13551.65000000,13792.70000000,13061.23000000,13548.35000000,2727.59160000,36745993.71563900,15848
1642982400000,2022-01-24 00:00:00,ETH/BRL,14020.71000000,14025.74000000,11948.02000000,13531.91000000,5332.30600000,68201172.09179100,26598
1642896000000,2022-01-23 00:00:00,ETH/BRL,13336.16000000,14096.60000000,13111.90000000,14037.70000000,2137.59270000,29074091.95382700,12633
1642809600000,2022-01-22 00:00:00,ETH/BRL,14148.32000000,14456.59000000,12727.58000000,13320.46000000,5602.74345000,75707415.48455700,29435
1642723200000,2022-01-21 00:00:00,ETH/BRL,16448.55000000,16633.44000000,13650.00000000,14160.57000000,4857.50314000,73367946.03363700,30473
1642636800000,2022-01-20 00:00:00,ETH/BRL,16997.38000000,17830.00000000,16387.39000000,16483.18000000,1540.32970000,26576159.42950300,11059
1642550400000,2022-01-19 00:00:00,ETH/BRL,17715.46000000,17790.00000000,16965.99000000,16970.49000000,1244.73610000,21536432.17225800,9336
1642464000000,2022-01-18 00:00:00,ETH/BRL,17873.00000000,18073.70000000,17251.76000000,17722.01000000,1195.74720000,20980033.55172000,9128
1642377600000,2022-01-17 00:00:00,ETH/BRL,18725.58000000,18759.79000000,17510.48000000,17873.90000000,1199.04180000,21603100.21993400,9829
1642291200000,2022-01-16 00:00:00,ETH/BRL,18584.83000000,18950.00000000,18318.66000000,18702.19000000,764.75230000,14248048.91328000,5968
1642204800000,2022-01-15 00:00:00,ETH/BRL,18448.62000000,18819.99000000,18233.34000000,18591.20000000,719.05960000,13360748.11594000,6162
1642118400000,2022-01-14 00:00:00,ETH/BRL,18083.53000000,18637.75000000,17777.77000000,18450.17000000,1028.62600000,18741728.33495400,9141
1642032000000,2022-01-13 00:00:00,ETH/BRL,18819.02000000,18959.16000000,18033.46000000,18108.46000000,1098.54270000,20305411.33918500,9173
1641945600000,2022-01-12 00:00:00,ETH/BRL,18258.90000000,19041.27000000,18069.07000000,18844.04000000,1525.22550000,28430917.64452700,11951
1641859200000,2022-01-11 00:00:00,ETH/BRL,17608.86000000,18435.12000000,17432.37000000,18246.56000000,1356.65090000,24327759.53054200,10949
1641772800000,2022-01-10 00:00:00,ETH/BRL,17951.22000000,18109.06000000,16752.03000000,17618.70000000,2234.95910000,38915679.28237700,14512
1641686400000,2022-01-09 00:00:00,ETH/BRL,17573.65000000,18296.53000000,17459.85000000,17962.76000000,1032.62710000,18453174.86117000,8696
1641600000000,2022-01-08 00:00:00,ETH/BRL,18204.39000000,18496.09000000,17123.96000000,17564.08000000,1243.83980000,22127820.86972300,11611
1641513600000,2022-01-07 00:00:00,ETH/BRL,19550.12000000,19603.97000000,17500.01000000,18190.38000000,2678.48950000,49080260.54736100,20549
1641427200000,2022-01-06 00:00:00,ETH/BRL,20432.39000000,20488.80000000,19090.37000000,19560.00000000,1964.50570000,38601837.74719800,19055
1641340800000,2022-01-05 00:00:00,ETH/BRL,21630.01000000,21944.44000000,19000.00000000,20415.60000000,1952.64450000,41161751.08576300,17444
1641254400000,2022-01-04 00:00:00,ETH/BRL,21447.38000000,22093.26000000,21141.38000000,21658.68000000,1477.46750000,32141999.92865400,12589
1641168000000,2022-01-03 00:00:00,ETH/BRL,21590.01000000,21794.66000000,20941.45000000,21439.75000000,1114.48220000,23859791.97516000,11253
1641081600000,2022-01-02 00:00:00,ETH/BRL,21230.77000000,21714.37000000,20962.49000000,21593.00000000,595.92750000,12712416.71437400,6823
1640995200000,2022-01-01 00:00:00,ETH/BRL,20744.65000000,21296.32000000,20697.99000000,21237.93000000,599.06560000,12592139.56107500,5464
1640908800000,2021-12-31 00:00:00,ETH/BRL,20915.22000000,21487.49000000,20455.00000000,20735.12000000,1069.70980000,22476175.90925200,9746
1640822400000,2021-12-30 00:00:00,ETH/BRL,20845.82000000,21622.28000000,20636.26000000,20915.22000000,1397.37940000,29467981.00020100,11787
1640736000000,2021-12-29 00:00:00,ETH/BRL,21575.50000000,21766.43000000,20711.58000000,20861.37000000,1280.54580000,27362070.82609500,11476
1640649600000,2021-12-28 00:00:00,ETH/BRL,22936.42000000,22954.12000000,21401.00000000,21560.47000000,1640.08980000,36216364.39389700,14571
1640563200000,2021-12-27 00:00:00,ETH/BRL,23263.93000000,23434.47000000,22916.41000000,22955.87000000,1074.80630000,24940460.19977600,10853
1640476800000,2021-12-26 00:00:00,ETH/BRL,23435.94000000,23470.49000000,22939.80000000,23206.49000000,972.95630000,22602168.42912900,7821
1640390400000,2021-12-25 00:00:00,ETH/BRL,23110.48000000,23651.14000000,22974.81000000,23440.96000000,970.84080000,22599221.87368300,7091
1640304000000,2021-12-24 00:00:00,ETH/BRL,23410.90000000,23627.98000000,22997.94000000,23102.75000000,1259.18890000,29383689.45927800,11046
1640217600000,2021-12-23 00:00:00,ETH/BRL,22700.00000000,23600.00000000,22210.53000000,23421.40000000,2107.01000000,48212873.47991300,14065
1640131200000,2021-12-22 00:00:00,ETH/BRL,23037.48000000,23342.17000000,22554.90000000,22689.07000000,1919.86510000,44122111.24106100,13891
1640044800000,2021-12-21 00:00:00,ETH/BRL,22622.39000000,23186.04000000,22406.70000000,23024.42000000,2797.72670000,64206558.69456200,17492
1639958400000,2021-12-20 00:00:00,ETH/BRL,22450.00000000,22767.69000000,21527.07000000,22610.58000000,2368.50010000,52309319.75323200,15022
1639872000000,2021-12-19 00:00:00,ETH/BRL,22597.36000000,22930.00000000,22183.83000000,22457.40000000,1474.57030000,33211114.51993100,9620
1639785600000,2021-12-18 00:00:00,ETH/BRL,22060.07000000,22778.08000000,21470.08000000,22611.62000000,1476.15520000,32891538.04435900,9704
1639699200000,2021-12-17 00:00:00,ETH/BRL,22700.21000000,22909.08000000,21257.15000000,22103.49000000,2247.10320000,49694210.03430400,14477
1639612800000,2021-12-16 00:00:00,ETH/BRL,22970.80000000,23633.76000000,22676.39000000,22702.39000000,1648.09370000,38192664.04485100,12937
1639526400000,2021-12-15 00:00:00,ETH/BRL,22055.47000000,23467.33000000,20953.00000000,22978.46000000,2722.90470000,60681978.58047600,15696
1639440000000,2021-12-14 00:00:00,ETH/BRL,21672.76000000,22242.44000000,20603.00000000,22073.01000000,1978.84720000,42920477.01003800,12227
1639353600000,2021-12-13 00:00:00,ETH/BRL,23359.31000000,23455.73000000,21000.96000000,21673.45000000,2356.98360000,52098743.82581200,14885
1639267200000,2021-12-12 00:00:00,ETH/BRL,23163.24000000,23659.76000000,22611.52000000,23395.01000000,880.33200000,20335669.07252700,6496
1639180800000,2021-12-11 00:00:00,ETH/BRL,22133.74000000,23235.03000000,21750.02000000,23143.67000000,1596.07010000,36197704.47946000,8555
1639094400000,2021-12-10 00:00:00,ETH/BRL,23215.00000000,23845.00000000,22074.90000000,22134.04000000,2081.48760000,47782871.37152000,14382
1639008000000,2021-12-09 00:00:00,ETH/BRL,24888.99000000,25150.00000000,23026.01000000,23247.95000000,1831.24330000,43774042.67392000,13170
1638921600000,2021-12-08 00:00:00,ETH/BRL,24301.73000000,24966.48000000,24000.00000000,24873.02000000,1492.39290000,36653111.55854600,12714
1638835200000,2021-12-07 00:00:00,ETH/BRL,24985.00000000,25465.99000000,24030.01000000,24289.81000000,1450.82200000,36049594.27343500,13069
1638748800000,2021-12-06 00:00:00,ETH/BRL,24126.07000000,25131.90000000,22507.53000000,24994.63000000,2922.84380000,69390449.42363700,17364
1638662400000,2021-12-05 00:00:00,ETH/BRL,23747.21000000,24526.26000000,23254.87000000,24106.10000000,1404.57800000,33577348.98259000,10371
1638576000000,2021-12-04 00:00:00,ETH/BRL,24183.79000000,24324.67000000,20400.01000000,23750.00000000,4212.47830000,96763180.56941100,31839
1638489600000,2021-12-03 00:00:00,ETH/BRL,25765.81000000,26464.91000000,23286.09000000,24217.50000000,2630.17460000,65388492.15603800,18661
1638403200000,2021-12-02 00:00:00,ETH/BRL,26265.37000000,26442.32000000,25320.36000000,25765.81000000,1607.26230000,41573799.41161000,15217
1638316800000,2021-12-01 00:00:00,ETH/BRL,26290.78000000,27050.00000000,25977.01000000,26266.96000000,2193.48977000,58378927.87963140,17934
1638230400000,2021-11-30 00:00:00,ETH/BRL,25216.90000000,26797.37000000,24642.51000000,26253.99000000,2703.73090000,70332062.67638300,19814
1638144000000,2021-11-29 00:00:00,ETH/BRL,24369.86000000,25264.67000000,24207.83000000,25216.91000000,1622.06620000,40103710.01807400,13657
1638057600000,2021-11-28 00:00:00,ETH/BRL,23260.95000000,24396.33000000,22657.17000000,24383.27000000,1001.60380000,23457970.98883500,7795
1637971200000,2021-11-27 00:00:00,ETH/BRL,22998.68000000,23758.42000000,22915.00000000,23280.26000000,993.91190000,23257238.01189100,8075
1637884800000,2021-11-26 00:00:00,ETH/BRL,25615.72000000,25739.87000000,22520.81000000,23006.21000000,3326.05490000,77958879.60497200,22886
1637798400000,2021-11-25 00:00:00,ETH/BRL,24258.13000000,25729.99000000,24132.13000000,25572.45000000,1997.92330000,50160962.37247200,16406
1637712000000,2021-11-24 00:00:00,ETH/BRL,24601.83000000,24787.54000000,23655.20000000,24260.70000000,1595.23800000,38474351.52760500,12035
1637625600000,2021-11-23 00:00:00,ETH/BRL,23201.98000000,24850.00000000,23030.55000000,24606.40000000,1971.09560000,47426517.81927600,12698
1637539200000,2021-11-22 00:00:00,ETH/BRL,24261.51000000,24320.00000000,22836.22000000,23184.50000000,2085.54050000,49340433.65361500,13541
1637452800000,2021-11-21 00:00:00,ETH/BRL,25073.54000000,25149.47000000,24167.70000000,24249.49000000,1185.75460000,29313223.54929600,8100
1637366400000,2021-11-20 00:00:00,ETH/BRL,24361.55000000,25177.07000000,23936.30000000,25053.71000000,1287.11590000,31615517.62660300,10467
1637280000000,2021-11-19 00:00:00,ETH/BRL,22584.66000000,24433.47000000,22464.77000000,24360.81000000,1834.00540000,43125829.48925000,14258
1637193600000,2021-11-18 00:00:00,ETH/BRL,23950.29000000,24298.68000000,22220.46000000,22557.22000000,2529.37030000,58504730.63043400,16447
1637107200000,2021-11-17 00:00:00,ETH/BRL,23522.03000000,23997.84000000,22768.45000000,23950.29000000,2129.47900000,49868166.73973000,14634
1637020800000,2021-11-16 00:00:00,ETH/BRL,25282.55000000,25282.55000000,23046.04000000,23515.59000000,3395.55710000,81260509.55852400,26034
1636934400000,2021-11-15 00:00:00,ETH/BRL,25544.69000000,26274.58000000,25184.00000000,25286.55000000,1705.30900000,43889584.40081500,11627
1636848000000,2021-11-14 00:00:00,ETH/BRL,25729.14000000,25963.33000000,25012.84000000,25527.81000000,1242.49000000,31640093.67961300,8660
1636761600000,2021-11-13 00:00:00,ETH/BRL,25796.14000000,26026.10000000,25392.25000000,25730.40000000,1166.16460000,29979935.72087900,9075
1636675200000,2021-11-12 00:00:00,ETH/BRL,25900.00000000,26349.99000000,24800.02000000,25795.18000000,2065.17200000,52667069.00186300,14403
1636588800000,2021-11-11 00:00:00,ETH/BRL,25877.29000000,26459.12000000,25573.92000000,25900.03000000,1951.10080000,50817353.80354400,13819
1636502400000,2021-11-10 00:00:00,ETH/BRL,26296.17000000,26877.15000000,25202.00000000,25851.34000000,2809.73840000,73492840.70915600,20206
1636416000000,2021-11-09 00:00:00,ETH/BRL,26809.27000000,26908.46000000,26028.01000000,26281.10000000,1874.90640000,49765183.64015800,17504
1636329600000,2021-11-08 00:00:00,ETH/BRL,25877.66000000,26942.62000000,25876.31000000,26815.32000000,2338.09461000,61882658.15398360,19308
1636243200000,2021-11-07 00:00:00,ETH/BRL,25401.56000000,26058.12000000,25317.94000000,25892.53000000,1413.13530000,36417581.36644100,11275
1636156800000,2021-11-06 00:00:00,ETH/BRL,25166.00000000,25476.33000000,24342.56000000,25395.41000000,1714.79200000,42712823.45842300,12168
1636070400000,2021-11-05 00:00:00,ETH/BRL,25728.99000000,25890.00000000,24962.00000000,25172.73000000,2226.82820000,56340670.04706700,16727
1635984000000,2021-11-04 00:00:00,ETH/BRL,25907.80000000,25951.14000000,25066.01000000,25730.03000000,2405.70260000,61360569.39399600,19565
1635897600000,2021-11-03 00:00:00,ETH/BRL,26178.59000000,26469.78000000,25535.50000000,25893.97000000,2412.44450000,62725769.76314700,19505
1635811200000,2021-11-02 00:00:00,ETH/BRL,24760.64000000,26270.53000000,24575.42000000,26160.00000000,2244.61666000,57165240.27002860,18068
1635724800000,2021-11-01 00:00:00,ETH/BRL,24476.25000000,24965.00000000,23751.00000000,24760.64000000,1805.62730000,44388838.86382900,14370
1635638400000,2021-10-31 00:00:00,ETH/BRL,24631.67000000,25024.79000000,23850.00000000,24475.88000000,1931.57520000,47059060.51795400,12195
1635552000000,2021-10-30 00:00:00,ETH/BRL,25188.01000000,25291.16000000,24247.06000000,24617.58000000,2006.76420000,49468809.77430800,14145
1635465600000,2021-10-29 00:00:00,ETH/BRL,24392.06000000,25269.96000000,24285.76000000,25197.50000000,4012.33488000,99826157.84503140,26353
1635379200000,2021-10-28 00:00:00,ETH/BRL,22081.18000000,24423.62000000,21888.00000000,24379.04000000,3595.24400000,84503703.07582400,21094
1635292800000,2021-10-27 00:00:00,ETH/BRL,23235.97000000,24197.87000000,22026.80000000,22088.72000000,4352.31660000,99225470.46041900,25790
1635206400000,2021-10-26 00:00:00,ETH/BRL,23666.31000000,24148.83000000,23078.51000000,23221.39000000,3135.77870000,73972495.46155800,19796
1635120000000,2021-10-25 00:00:00,ETH/BRL,23251.15000000,23872.85000000,23159.85000000,23651.93000000,2277.52640000,53531962.10159800,15647
1635033600000,2021-10-24 00:00:00,ETH/BRL,23699.60000000,23799.99000000,22565.78000000,23237.08000000,1829.78440000,42353062.96926300,11010
1634947200000,2021-10-23 00:00:00,ETH/BRL,22582.46000000,23704.92000000,22427.14000000,23699.60000000,1653.44650000,38160815.48764700,11741
1634860800000,2021-10-22 00:00:00,ETH/BRL,22964.30000000,23692.98000000,22300.00000000,22579.93000000,2742.47440000,62996378.34072400,18895
1634774400000,2021-10-21 00:00:00,ETH/BRL,23310.31000000,24520.49000000,22758.96000000,22971.21000000,4463.81928000,104851392.41973870,29794
1634688000000,2021-10-20 00:00:00,ETH/BRL,21666.24000000,23340.00000000,21401.30000000,23320.04000000,4242.19947000,95127743.69849890,28540
1634601600000,2021-10-19 00:00:00,ETH/BRL,20754.05000000,21718.98000000,20658.66000000,21666.24000000,2632.33990000,55825512.24350300,16979
1634515200000,2021-10-18 00:00:00,ETH/BRL,21204.86000000,21385.94000000,20402.71000000,20750.00000000,2324.19610000,48588532.41376200,15169
1634428800000,2021-10-17 00:00:00,ETH/BRL,21139.55000000,21610.82000000,20150.00000000,21204.86000000,1834.06950000,38582495.75587300,11043
1634342400000,2021-10-16 00:00:00,ETH/BRL,21319.10000000,21870.68000000,21006.31000000,21128.44000000,2047.78921000,43726388.12555610,12690
1634256000000,2021-10-15 00:00:00,ETH/BRL,21100.20000000,21430.00000000,20729.18000000,21319.10000000,3042.37746000,64260416.59252100,19823
1634169600000,2021-10-14 00:00:00,ETH/BRL,20029.52000000,21242.13000000,19925.39000000,21100.20000000,3390.72676000,70133616.29770580,20672
1634083200000,2021-10-13 00:00:00,ETH/BRL,19501.31000000,20071.75000000,19109.55000000,20013.90000000,2426.57750000,47549034.82917700,12357
1633996800000,2021-10-12 00:00:00,ETH/BRL,19746.96000000,19766.70000000,19020.74000000,19501.29000000,2031.16600000,39471151.42415300,11192
1633910400000,2021-10-11 00:00:00,ETH/BRL,18982.99000000,20022.94000000,18762.83000000,19773.64000000,2293.07890000,45142461.36378600,15011
1633824000000,2021-10-10 00:00:00,ETH/BRL,19779.63000000,19886.86000000,18960.00000000,19006.18000000,1523.72950000,29701898.90470400,10213
1633737600000,2021-10-09 00:00:00,ETH/BRL,19792.12000000,20094.00000000,19681.70000000,19779.51000000,915.48110000,18206032.86846500,8084
1633651200000,2021-10-08 00:00:00,ETH/BRL,19823.77000000,20242.21000000,19576.48000000,19793.62000000,1848.34060000,36853465.84681500,14651
1633564800000,2021-10-07 00:00:00,ETH/BRL,19639.24000000,20168.80000000,19074.62000000,19801.44000000,2920.14880000,57588372.44844500,19600
1633478400000,2021-10-06 00:00:00,ETH/BRL,19280.38000000,20000.00000000,18363.08000000,19638.47000000,3808.29870000,73955864.90742000,23571
1633392000000,2021-10-05 00:00:00,ETH/BRL,18400.00000000,19408.64000000,18295.99000000,19286.87000000,2774.37410000,52232744.52217400,18190
1633305600000,2021-10-04 00:00:00,ETH/BRL,18305.49000000,18632.58000000,17678.10000000,18381.69000000,2552.59970000,46566908.97867200,15812
1633219200000,2021-10-03 00:00:00,ETH/BRL,18181.74000000,18624.95000000,17952.05000000,18290.59000000,1417.03940000,25936516.41974500,10170
1633132800000,2021-10-02 00:00:00,ETH/BRL,17734.82000000,18549.36000000,17425.02000000,18191.97000000,1696.67380000,30584617.93511900,12961
1633046400000,2021-10-01 00:00:00,ETH/BRL,16326.91000000,17872.21000000,16132.21000000,17733.10000000,3224.44090000,55452631.86231600,18993
1632960000000,2021-09-30 00:00:00,ETH/BRL,15599.17000000,16600.00000000,15537.95000000,16337.36000000,2509.79190000,40753527.32642000,12534
1632873600000,2021-09-29 00:00:00,ETH/BRL,15336.20000000,16050.00000000,15222.23000000,15587.23000000,2065.26390000,32265159.15896200,10097
1632787200000,2021-09-28 00:00:00,ETH/BRL,15839.43000000,16088.93000000,15256.80000000,15347.21000000,2120.87030000,33242491.62662200,10782
1632700800000,2021-09-27 00:00:00,ETH/BRL,16478.71000000,16960.00000000,15844.72000000,15844.72000000,2253.81740000,37030386.03374400,11754
1632614400000,2021-09-26 00:00:00,ETH/BRL,15764.33000000,16761.73000000,14821.00000000,16499.41000000,2238.32960000,35710230.08489300,11194
1632528000000,2021-09-25 00:00:00,ETH/BRL,15762.15000000,15951.52000000,15140.00000000,15765.22000000,1981.68560000,31038699.30825900,9253
1632441600000,2021-09-24 00:00:00,ETH/BRL,16831.09000000,16865.16000000,14725.00000000,15766.71000000,4157.07640000,65036735.99124800,20023
1632355200000,2021-09-23 00:00:00,ETH/BRL,16469.85000000,16950.00000000,16220.58000000,16820.68000000,2175.09910000,36161676.37754800,13284
1632268800000,2021-09-22 00:00:00,ETH/BRL,14711.93000000,16484.53000000,14600.00000000,16465.98000000,3057.91520000,48119171.67767000,16236
1632182400000,2021-09-21 00:00:00,ETH/BRL,15988.98000000,16696.55000000,14150.00000000,14710.52000000,4723.81264000,73176855.61113630,22622
1632096000000,2021-09-20 00:00:00,ETH/BRL,17704.02000000,17770.89000000,15725.37000000,15977.86000000,4279.47414000,70532901.55971060,22518
1632009600000,2021-09-19 00:00:00,ETH/BRL,18259.78000000,18349.90000000,17465.33000000,17702.74000000,1297.23700000,23185674.45740900,9227
1631923200000,2021-09-18 00:00:00,ETH/BRL,18123.28000000,18775.57000000,17969.03000000,18259.76000000,1231.31470000,22625381.89410500,9391
1631836800000,2021-09-17 00:00:00,ETH/BRL,18859.20000000,18985.05000000,17876.17000000,18123.28000000,1821.03300000,33467712.67857300,12255
1631750400000,2021-09-16 00:00:00,ETH/BRL,18953.54000000,19250.00000000,18464.10000000,18857.09000000,2892.23040000,54731628.65759200,16621
1631664000000,2021-09-15 00:00:00,ETH/BRL,18070.38000000,18988.89000000,17676.97000000,18967.05000000,2500.23470000,45744148.23929400,15458
1631577600000,2021-09-14 00:00:00,ETH/BRL,17205.22000000,18092.22000000,17117.21000000,18091.73000000,2264.95910000,39752256.86460500,12822
1631491200000,2021-09-13 00:00:00,ETH/BRL,18063.91000000,18192.18000000,16468.42000000,17200.72000000,4532.53830000,77566408.21743200,24719
1631404800000,2021-09-12 00:00:00,ETH/BRL,17357.71000000,18379.59000000,17190.00000000,18067.50000000,1901.32780000,34079823.96940500,10597
1631318400000,2021-09-11 00:00:00,ETH/BRL,17084.67000000,17803.89000000,17026.72000000,17381.09000000,2151.91520000,37519941.17959600,11724
1631232000000,2021-09-10 00:00:00,ETH/BRL,18054.19000000,18499.96000000,16778.22000000,17065.02000000,3745.30440000,65456070.44223300,19639
1631145600000,2021-09-09 00:00:00,ETH/BRL,18628.38000000,18915.93000000,18029.82000000,18060.99000000,2718.40340000,50380819.19296800,16127
1631059200000,2021-09-08 00:00:00,ETH/BRL,18200.00000000,18900.00000000,16915.46000000,18596.13000000,3427.33020000,62357416.60595300,21829
1630972800000,2021-09-07 00:00:00,ETH/BRL,20470.00000000,20590.41000000,16108.01000000,18200.00000000,5385.36791000,102054170.58147500,31572
1630886400000,2021-09-06 00:00:00,ETH/BRL,20552.10000000,20654.64000000,20140.68000000,20483.93000000,1600.97730000,32720323.04499900,13490
1630800000000,2021-09-05 00:00:00,ETH/BRL,20311.99000000,20779.20000000,20041.78000000,20552.10000000,1341.86060000,27480581.31450700,9705
1630713600000,2021-09-04 00:00:00,ETH/BRL,20527.61000000,20672.88000000,20035.54000000,20298.85000000,1643.63020000,33453017.48534000,11654
