https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume XLM
1661187600000,2022-08-22 17:00:00,XLM/BTC,5.08e-06,5.08e-06,5.07e-06,5.08e-06,0.14486095300537838,28515.93563098
1661184000000,2022-08-22 16:00:00,XLM/BTC,5.07e-06,5.08e-06,5.07e-06,5.07e-06,0.07243361103253079,14286.70829044
1661180400000,2022-08-22 15:00:00,XLM/BTC,5.09e-06,5.11e-06,5.08e-06,5.08e-06,0.0729965966175892,14369.40878299
1661176800000,2022-08-22 14:00:00,XLM/BTC,5.06e-06,5.1e-06,5.06e-06,5.1e-06,0.049543266968781,9714.36607231
1661173200000,2022-08-22 13:00:00,XLM/BTC,5.07e-06,5.08e-06,5.04e-06,5.05e-06,0.020954892877001,4149.48373802
1661169600000,2022-08-22 12:00:00,XLM/BTC,5.08e-06,5.08e-06,5.06e-06,5.07e-06,0.033392159061487195,6586.22466696
1661166000000,2022-08-22 11:00:00,XLM/BTC,5.09e-06,5.09e-06,5.07e-06,5.07e-06,0.049512974349543895,9765.87265277
1661162400000,2022-08-22 10:00:00,XLM/BTC,5.11e-06,5.11e-06,5.08e-06,5.09e-06,0.0426009060804638,8369.52968182
1661158800000,2022-08-22 09:00:00,XLM/BTC,5.07e-06,5.1e-06,5.07e-06,5.1e-06,0.09280955253152702,18197.951476770002
1661155200000,2022-08-22 08:00:00,XLM/BTC,5.1e-06,5.1e-06,5.06e-06,5.08e-06,0.1846481676283008,36348.06449376
1661151600000,2022-08-22 07:00:00,XLM/BTC,5.07e-06,5.1e-06,5.07e-06,5.09e-06,0.0438567323221906,8616.25389434
1661148000000,2022-08-22 06:00:00,XLM/BTC,5.11e-06,5.11e-06,5.07e-06,5.07e-06,0.0392079441216879,7733.32231197
1661144400000,2022-08-22 05:00:00,XLM/BTC,5.1e-06,5.11e-06,5.1e-06,5.1e-06,0.000510506691936,100.09935136
1661140800000,2022-08-22 04:00:00,XLM/BTC,5.09e-06,5.1e-06,5.08e-06,5.09e-06,0.0089894758381448,1766.10527272
1661137200000,2022-08-22 03:00:00,XLM/BTC,5.13e-06,5.13e-06,5.1e-06,5.1e-06,0.024793222340622,4861.41614522
1661133600000,2022-08-22 02:00:00,XLM/BTC,5.14e-06,5.14e-06,5.12e-06,5.12e-06,0.0616804097823744,12046.95503562
1661130000000,2022-08-22 01:00:00,XLM/BTC,5.15e-06,5.15e-06,5.13e-06,5.13e-06,0.0414122356714662,8072.56055974
1661126400000,2022-08-22 00:00:00,XLM/BTC,5.14e-06,5.14e-06,5.13e-06,5.14e-06,0.012750964035209799,2480.73230257
1661122800000,2022-08-21 23:00:00,XLM/BTC,5.16e-06,5.17e-06,5.15e-06,5.15e-06,0.0006091823876389999,118.28784225999999
1661119200000,2022-08-21 22:00:00,XLM/BTC,5.17e-06,5.17e-06,5.14e-06,5.15e-06,0.049303287452902494,9573.45387435
1661115600000,2022-08-21 21:00:00,XLM/BTC,5.19e-06,5.19e-06,5.16e-06,5.16e-06,0.044932522457458796,8707.85318943
1661112000000,2022-08-21 20:00:00,XLM/BTC,5.16e-06,5.18e-06,5.15e-06,5.15e-06,0.029492767290839,5726.75093026
1661108400000,2022-08-21 19:00:00,XLM/BTC,5.18e-06,5.2e-06,5.17e-06,5.18e-06,0.0006215722690772,119.99464653999999
1661104800000,2022-08-21 18:00:00,XLM/BTC,5.18e-06,5.2e-06,5.17e-06,5.17e-06,0.0136045585551469,2631.44266057
1661101200000,2022-08-21 17:00:00,XLM/BTC,5.17e-06,5.2e-06,5.17e-06,5.18e-06,0.0782177389105434,15099.94959663
1661097600000,2022-08-21 16:00:00,XLM/BTC,5.14e-06,5.18e-06,5.14e-06,5.18e-06,0.0006527580565912001,126.01506884
1661094000000,2022-08-21 15:00:00,XLM/BTC,5.13e-06,5.16e-06,5.13e-06,5.14e-06,0.0009550827494272,185.81376448
1661090400000,2022-08-21 14:00:00,XLM/BTC,5.13e-06,5.15e-06,5.13e-06,5.13e-06,0.0130106034775656,2536.18001512
1661086800000,2022-08-21 13:00:00,XLM/BTC,5.12e-06,5.14e-06,5.12e-06,5.14e-06,0.0044197221964239995,859.8681316
1661083200000,2022-08-21 12:00:00,XLM/BTC,5.14e-06,5.14e-06,5.13e-06,5.13e-06,0.0124633617515649,2429.50521473
1661079600000,2022-08-21 11:00:00,XLM/BTC,5.15e-06,5.16e-06,5.13e-06,5.13e-06,0.00046697023624499995,91.02733649999999
1661076000000,2022-08-21 10:00:00,XLM/BTC,5.14e-06,5.16e-06,5.14e-06,5.16e-06,0.0248770594387224,4821.13555014
1661072400000,2022-08-21 09:00:00,XLM/BTC,5.17e-06,5.17e-06,5.13e-06,5.14e-06,0.14308457362465218,27837.46568573
1661068800000,2022-08-21 08:00:00,XLM/BTC,5.2e-06,5.2e-06,5.15e-06,5.17e-06,0.13116007538027127,25369.45365189
1661065200000,2022-08-21 07:00:00,XLM/BTC,5.13e-06,5.19e-06,5.11e-06,5.19e-06,0.0263166469620249,5070.64488671
1661061600000,2022-08-21 06:00:00,XLM/BTC,5.12e-06,5.13e-06,5.11e-06,5.12e-06,0.0048900797595136,955.09370303
1661058000000,2022-08-21 05:00:00,XLM/BTC,5.11e-06,5.13e-06,5.1e-06,5.12e-06,0.05429651476864,10604.78804075
1661054400000,2022-08-21 04:00:00,XLM/BTC,5.11e-06,5.12e-06,5.1e-06,5.11e-06,0.024408520526313003,4776.6184983
1661050800000,2022-08-21 03:00:00,XLM/BTC,5.14e-06,5.14e-06,5.11e-06,5.11e-06,0.0003638258384642,71.19879422
1661047200000,2022-08-21 02:00:00,XLM/BTC,5.14e-06,5.16e-06,5.13e-06,5.13e-06,0.0006675938621513999,130.13525578
1661043600000,2022-08-21 01:00:00,XLM/BTC,5.15e-06,5.16e-06,5.14e-06,5.15e-06,0.0006974605924374999,135.42924125
1661040000000,2022-08-21 00:00:00,XLM/BTC,5.17e-06,5.17e-06,5.16e-06,5.16e-06,0.0006004996064868,116.37589273
1661036400000,2022-08-20 23:00:00,XLM/BTC,5.17e-06,5.19e-06,5.16e-06,5.16e-06,0.0008484750164867999,164.43314273
1661032800000,2022-08-20 22:00:00,XLM/BTC,5.16e-06,5.17e-06,5.14e-06,5.16e-06,0.017203541076505197,3334.0195884699997
1661029200000,2022-08-20 21:00:00,XLM/BTC,5.16e-06,5.17e-06,5.15e-06,5.16e-06,0.10458302193307559,20268.02750641
1661025600000,2022-08-20 20:00:00,XLM/BTC,5.13e-06,5.17e-06,5.13e-06,5.17e-06,0.1177486292957755,22775.36350015
1661022000000,2022-08-20 19:00:00,XLM/BTC,5.12e-06,5.14e-06,5.1e-06,5.13e-06,0.0089633909572551,1747.2496992699998
1661018400000,2022-08-20 18:00:00,XLM/BTC,5.12e-06,5.14e-06,5.12e-06,5.13e-06,0.0172663705827495,3365.76424615
1661014800000,2022-08-20 17:00:00,XLM/BTC,5.13e-06,5.14e-06,5.13e-06,5.13e-06,0.0253103804651106,4933.79736162
1661011200000,2022-08-20 16:00:00,XLM/BTC,5.12e-06,5.14e-06,5.11e-06,5.13e-06,0.0621565894974213,12116.29424901
1661007600000,2022-08-20 15:00:00,XLM/BTC,5.14e-06,5.15e-06,5.12e-06,5.12e-06,0.0007061744818176001,137.92470348
1661004000000,2022-08-20 14:00:00,XLM/BTC,5.16e-06,5.16e-06,5.14e-06,5.15e-06,0.0004038728779575,78.42191805
1661000400000,2022-08-20 13:00:00,XLM/BTC,5.15e-06,5.16e-06,5.14e-06,5.14e-06,0.009039690935792601,1758.69473459
1660996800000,2022-08-20 12:00:00,XLM/BTC,5.19e-06,5.19e-06,5.16e-06,5.16e-06,0.0454338419614296,8805.00813206
1660993200000,2022-08-20 11:00:00,XLM/BTC,5.19e-06,5.19e-06,5.18e-06,5.19e-06,0.05590410648000871,10771.50413873
1660989600000,2022-08-20 10:00:00,XLM/BTC,5.19e-06,5.19e-06,5.19e-06,5.19e-06,0.0957351574517853,18446.08043387
1660986000000,2022-08-20 09:00:00,XLM/BTC,5.17e-06,5.19e-06,5.16e-06,5.18e-06,0.05042553424082301,9734.659119850001
1660982400000,2022-08-20 08:00:00,XLM/BTC,5.17e-06,5.18e-06,5.17e-06,5.18e-06,0.0296114763238476,5716.50122082
1660978800000,2022-08-20 07:00:00,XLM/BTC,5.17e-06,5.17e-06,5.16e-06,5.17e-06,0.1011172729737819,19558.46672607
1660975200000,2022-08-20 06:00:00,XLM/BTC,5.18e-06,5.19e-06,5.17e-06,5.17e-06,0.10317094810952929,19955.69595929
1660971600000,2022-08-20 05:00:00,XLM/BTC,5.17e-06,5.19e-06,5.16e-06,5.18e-06,0.0009052939818846002,174.76717797
1660968000000,2022-08-20 04:00:00,XLM/BTC,5.18e-06,5.19e-06,5.17e-06,5.17e-06,0.0749157484878561,14490.47359533
1660964400000,2022-08-20 03:00:00,XLM/BTC,5.16e-06,5.18e-06,5.15e-06,5.17e-06,0.0010056857517608,194.52335624
1660960800000,2022-08-20 02:00:00,XLM/BTC,5.17e-06,5.17e-06,5.15e-06,5.15e-06,0.0006289387827735,122.12403549
1660957200000,2022-08-20 01:00:00,XLM/BTC,5.15e-06,5.18e-06,5.15e-06,5.16e-06,0.0052656203323656,1020.4690566600001
1660953600000,2022-08-20 00:00:00,XLM/BTC,5.19e-06,5.21e-06,5.15e-06,5.15e-06,0.0282116645205685,5477.99311079
1660950000000,2022-08-19 23:00:00,XLM/BTC,5.12e-06,5.18e-06,5.12e-06,5.18e-06,0.10621476154472821,20504.78022099
1660946400000,2022-08-19 22:00:00,XLM/BTC,5.12e-06,5.13e-06,5.1e-06,5.13e-06,0.3632986776406572,70818.45568044
1660942800000,2022-08-19 21:00:00,XLM/BTC,5.14e-06,5.15e-06,5.11e-06,5.12e-06,0.6116096524046336,119455.01023528
1660939200000,2022-08-19 20:00:00,XLM/BTC,5.13e-06,5.15e-06,5.13e-06,5.14e-06,0.22760388401867518,44280.91128768
1660935600000,2022-08-19 19:00:00,XLM/BTC,5.11e-06,5.14e-06,5.11e-06,5.13e-06,0.1700451820351323,33147.20897371
1660932000000,2022-08-19 18:00:00,XLM/BTC,5.08e-06,5.11e-06,5.08e-06,5.1e-06,0.10994210386119001,21557.2752669
1660928400000,2022-08-19 17:00:00,XLM/BTC,5.09e-06,5.09e-06,5.08e-06,5.08e-06,0.1345202499079588,26480.36415511
1660924800000,2022-08-19 16:00:00,XLM/BTC,5.07e-06,5.09e-06,5.06e-06,5.09e-06,0.1832704084409587,36005.97415343
1660921200000,2022-08-19 15:00:00,XLM/BTC,5.08e-06,5.09e-06,5.06e-06,5.07e-06,0.43120594921189886,85050.48307927
1660917600000,2022-08-19 14:00:00,XLM/BTC,5.05e-06,5.07e-06,5.05e-06,5.07e-06,0.3767904570293643,74317.64438449
1660914000000,2022-08-19 13:00:00,XLM/BTC,5.06e-06,5.06e-06,5.05e-06,5.05e-06,0.6765937151553554,133978.95349610999
1660910400000,2022-08-19 12:00:00,XLM/BTC,5.04e-06,5.05e-06,5.02e-06,5.05e-06,1.0178395528763595,201552.38670819
1660906800000,2022-08-19 11:00:00,XLM/BTC,5e-06,5.04e-06,4.99e-06,5.04e-06,0.292689976959072,58073.4081268
1660903200000,2022-08-19 10:00:00,XLM/BTC,4.99e-06,5e-06,4.98e-06,5e-06,0.514577964598,102915.59291959999
1660899600000,2022-08-19 09:00:00,XLM/BTC,4.97e-06,4.99e-06,4.97e-06,4.98e-06,0.35148169817949176,70578.65425291
1660896000000,2022-08-19 08:00:00,XLM/BTC,5.01e-06,5.01e-06,4.97e-06,4.97e-06,1.3967285388676933,281031.89916855
1660892400000,2022-08-19 07:00:00,XLM/BTC,5.06e-06,5.06e-06,4.99e-06,5.02e-06,1.254703802996256,249940.9966128
1660888800000,2022-08-19 06:00:00,XLM/BTC,4.98e-06,5.09e-06,4.95e-06,5.05e-06,0.799982351930547,158412.34691694
1660885200000,2022-08-19 05:00:00,XLM/BTC,4.98e-06,4.98e-06,4.97e-06,4.98e-06,0.062194719112396796,12488.89942016
1660881600000,2022-08-19 04:00:00,XLM/BTC,4.95e-06,4.97e-06,4.94e-06,4.97e-06,0.2973679333785384,59832.58216872
1660878000000,2022-08-19 03:00:00,XLM/BTC,4.94e-06,4.97e-06,4.92e-06,4.97e-06,0.257165185598251,51743.4981083
1660874400000,2022-08-19 02:00:00,XLM/BTC,4.98e-06,4.98e-06,4.95e-06,4.95e-06,0.649076112762759,131126.48742682
1660870800000,2022-08-19 01:00:00,XLM/BTC,5e-06,5e-06,4.96e-06,4.96e-06,0.4187551527354992,84426.44208377
1660867200000,2022-08-19 00:00:00,XLM/BTC,4.98e-06,5.03e-06,4.97e-06,4.98e-06,0.5339264068095287,107214.13791356
1660863600000,2022-08-18 23:00:00,XLM/BTC,5.1e-06,5.11e-06,4.97e-06,4.99e-06,0.657183485859783,131700.09736669
1660860000000,2022-08-18 22:00:00,XLM/BTC,5.12e-06,5.12e-06,5.1e-06,5.1e-06,0.075434867678469,14791.15052519
1660856400000,2022-08-18 21:00:00,XLM/BTC,5.14e-06,5.14e-06,5.11e-06,5.13e-06,0.0526052158485858,10254.428040660001
1660852800000,2022-08-18 20:00:00,XLM/BTC,5.16e-06,5.16e-06,5.14e-06,5.14e-06,0.1050160357799036,20431.13536574
1660849200000,2022-08-18 19:00:00,XLM/BTC,5.16e-06,5.17e-06,5.15e-06,5.16e-06,0.059474368296042,11526.040367450001
1660845600000,2022-08-18 18:00:00,XLM/BTC,5.16e-06,5.17e-06,5.15e-06,5.16e-06,0.11649366586720679,22576.29183473
1660842000000,2022-08-18 17:00:00,XLM/BTC,5.14e-06,5.17e-06,5.14e-06,5.17e-06,0.0732286962009801,14164.15787253
1660838400000,2022-08-18 16:00:00,XLM/BTC,5.13e-06,5.15e-06,5.13e-06,5.13e-06,0.057190933736651704,11148.33016309
1660834800000,2022-08-18 15:00:00,XLM/BTC,5.12e-06,5.15e-06,5.11e-06,5.14e-06,0.2512803132338414,48887.22047351
1660831200000,2022-08-18 14:00:00,XLM/BTC,5.13e-06,5.14e-06,5.13e-06,5.13e-06,0.0301686586314354,5880.83014258
1660827600000,2022-08-18 13:00:00,XLM/BTC,5.16e-06,5.16e-06,5.12e-06,5.12e-06,0.0047839241268735995,934.3601810299999
1660824000000,2022-08-18 12:00:00,XLM/BTC,5.15e-06,5.17e-06,5.15e-06,5.17e-06,0.008121477055129899,1570.88531047
1660820400000,2022-08-18 11:00:00,XLM/BTC,5.14e-06,5.15e-06,5.13e-06,5.15e-06,0.004511475930982,876.01474388
1660816800000,2022-08-18 10:00:00,XLM/BTC,5.13e-06,5.15e-06,5.13e-06,5.15e-06,0.038144832677711,7406.76362674
1660813200000,2022-08-18 09:00:00,XLM/BTC,5.15e-06,5.15e-06,5.13e-06,5.14e-06,0.07224869124197919,14056.16561128
1660809600000,2022-08-18 08:00:00,XLM/BTC,5.14e-06,5.14e-06,5.13e-06,5.13e-06,0.10992922553844811,21428.69893537
1660806000000,2022-08-18 07:00:00,XLM/BTC,5.13e-06,5.15e-06,5.12e-06,5.15e-06,0.39817803710413097,77316.12370954
1660802400000,2022-08-18 06:00:00,XLM/BTC,5.14e-06,5.14e-06,5.12e-06,5.12e-06,0.0849537034527744,16592.52020562
1660798800000,2022-08-18 05:00:00,XLM/BTC,5.12e-06,5.13e-06,5.11e-06,5.13e-06,0.0384550870507011,7496.11833347
1660795200000,2022-08-18 04:00:00,XLM/BTC,5.12e-06,5.12e-06,5.11e-06,5.12e-06,0.15535189455626242,30342.16690552
1660791600000,2022-08-18 03:00:00,XLM/BTC,5.15e-06,5.15e-06,5.12e-06,5.12e-06,0.030345423673600002,5926.84056125
1660788000000,2022-08-18 02:00:00,XLM/BTC,5.17e-06,5.17e-06,5.14e-06,5.15e-06,0.049467976318116995,9605.43229478
1660784400000,2022-08-18 01:00:00,XLM/BTC,5.17e-06,5.17e-06,5.15e-06,5.16e-06,0.0317492899355796,6152.96316581
1660780800000,2022-08-18 00:00:00,XLM/BTC,5.18e-06,5.18e-06,5.15e-06,5.17e-06,0.08316757844285219,16086.57223266
1660777200000,2022-08-17 23:00:00,XLM/BTC,5.18e-06,5.19e-06,5.17e-06,5.18e-06,0.07622834653832161,14715.897015120001
1660773600000,2022-08-17 22:00:00,XLM/BTC,5.18e-06,5.19e-06,5.16e-06,5.16e-06,0.031073356742966397,6021.96836104
1660770000000,2022-08-17 21:00:00,XLM/BTC,5.2e-06,5.2e-06,5.16e-06,5.19e-06,0.050514825905052,9733.1071108
1660766400000,2022-08-17 20:00:00,XLM/BTC,5.22e-06,5.23e-06,5.2e-06,5.21e-06,0.0612956617875208,11765.00226248
1660762800000,2022-08-17 19:00:00,XLM/BTC,5.18e-06,5.21e-06,5.18e-06,5.21e-06,0.0729593311112684,14003.71038604
1660759200000,2022-08-17 18:00:00,XLM/BTC,5.15e-06,5.18e-06,5.15e-06,5.18e-06,0.0704756556236264,13605.33892348
1660755600000,2022-08-17 17:00:00,XLM/BTC,5.15e-06,5.16e-06,5.15e-06,5.16e-06,0.080424591632556,15586.1611691
1660752000000,2022-08-17 16:00:00,XLM/BTC,5.12e-06,5.16e-06,5.11e-06,5.16e-06,0.0301264021466988,5838.45002843
1660748400000,2022-08-17 15:00:00,XLM/BTC,5.13e-06,5.14e-06,5.11e-06,5.12e-06,0.012108365499392001,2364.9151366
1660744800000,2022-08-17 14:00:00,XLM/BTC,5.13e-06,5.13e-06,5.13e-06,5.13e-06,0.1434769314912729,27968.21276633
1660741200000,2022-08-17 13:00:00,XLM/BTC,5.15e-06,5.15e-06,5.13e-06,5.14e-06,0.0371365126464046,7225.00246039
1660737600000,2022-08-17 12:00:00,XLM/BTC,5.18e-06,5.21e-06,5.15e-06,5.15e-06,0.0415566437927335,8069.25122189
1660734000000,2022-08-17 11:00:00,XLM/BTC,5.21e-06,5.21e-06,5.2e-06,5.21e-06,0.0010800386149212,207.30107772
1660730400000,2022-08-17 10:00:00,XLM/BTC,5.2e-06,5.2e-06,5.19e-06,5.2e-06,0.0006774070612399999,130.2705887
1660726800000,2022-08-17 09:00:00,XLM/BTC,5.2e-06,5.22e-06,5.2e-06,5.21e-06,0.022900250621119497,4395.44157795
1660723200000,2022-08-17 08:00:00,XLM/BTC,5.21e-06,5.25e-06,5.2e-06,5.21e-06,0.126215728134522,24225.6675882
1660719600000,2022-08-17 07:00:00,XLM/BTC,5.19e-06,5.21e-06,5.19e-06,5.21e-06,0.0406918790678696,7810.34147176
1660716000000,2022-08-17 06:00:00,XLM/BTC,5.24e-06,5.24e-06,5.2e-06,5.2e-06,0.081002720864832,15577.44632016
1660712400000,2022-08-17 05:00:00,XLM/BTC,5.26e-06,5.27e-06,5.25e-06,5.26e-06,0.0007861873884748,149.46528298
1660708800000,2022-08-17 04:00:00,XLM/BTC,5.26e-06,5.28e-06,5.25e-06,5.25e-06,0.04856691973964249,9250.84185517
1660705200000,2022-08-17 03:00:00,XLM/BTC,5.21e-06,5.26e-06,5.21e-06,5.24e-06,0.0637347442927092,12163.11913983
1660701600000,2022-08-17 02:00:00,XLM/BTC,5.2e-06,5.22e-06,5.18e-06,5.18e-06,0.0010766364698012,207.84487834
1660698000000,2022-08-17 01:00:00,XLM/BTC,5.12e-06,5.21e-06,5.12e-06,5.2e-06,0.009133226014224,1756.38961812
1660694400000,2022-08-17 00:00:00,XLM/BTC,5.1e-06,5.12e-06,5.09e-06,5.12e-06,0.0009033629269504,176.43807167
1660690800000,2022-08-16 23:00:00,XLM/BTC,5.1e-06,5.11e-06,5.1e-06,5.1e-06,0.00301245809019,590.6780569
1660687200000,2022-08-16 22:00:00,XLM/BTC,5.08e-06,5.11e-06,5.08e-06,5.11e-06,0.0008723819405952001,170.72053632
1660683600000,2022-08-16 21:00:00,XLM/BTC,5.09e-06,5.11e-06,5.08e-06,5.1e-06,0.0011412927419580002,223.78289058000001
1660680000000,2022-08-16 20:00:00,XLM/BTC,5.09e-06,5.12e-06,5.09e-06,5.1e-06,0.0005963751033780001,116.93629478
1660676400000,2022-08-16 19:00:00,XLM/BTC,5.1e-06,5.1e-06,5.08e-06,5.09e-06,0.0191773377986489,3767.64986221
1660672800000,2022-08-16 18:00:00,XLM/BTC,5.12e-06,5.12e-06,5.09e-06,5.1e-06,0.047079161623752,9231.20816152
1660669200000,2022-08-16 17:00:00,XLM/BTC,5.12e-06,5.12e-06,5.1e-06,5.11e-06,0.0713983890938801,13972.28749391
1660665600000,2022-08-16 16:00:00,XLM/BTC,5.1e-06,5.12e-06,5.1e-06,5.11e-06,0.1451984327095267,28414.56608797
1660662000000,2022-08-16 15:00:00,XLM/BTC,5.12e-06,5.13e-06,5.11e-06,5.11e-06,0.15986681472869452,31285.09094495
1660658400000,2022-08-16 14:00:00,XLM/BTC,5.11e-06,5.13e-06,5.11e-06,5.12e-06,0.052763915371724805,10305.452221040001
1660654800000,2022-08-16 13:00:00,XLM/BTC,5.1e-06,5.12e-06,5.1e-06,5.11e-06,0.0339168568159484,6637.34967044
1660651200000,2022-08-16 12:00:00,XLM/BTC,5.12e-06,5.13e-06,5.1e-06,5.11e-06,0.012643685222711204,2474.3023919200004
1660647600000,2022-08-16 11:00:00,XLM/BTC,5.11e-06,5.13e-06,5.11e-06,5.11e-06,0.17272322452956132,33801.02241283
1660644000000,2022-08-16 10:00:00,XLM/BTC,5.11e-06,5.12e-06,5.11e-06,5.11e-06,0.0093439819637878,1828.56789898
1660640400000,2022-08-16 09:00:00,XLM/BTC,5.11e-06,5.11e-06,5.09e-06,5.11e-06,0.0484190192013185,9475.34622335
1660636800000,2022-08-16 08:00:00,XLM/BTC,5.09e-06,5.1e-06,5.09e-06,5.1e-06,0.045003057292029004,8824.12888079
1660633200000,2022-08-16 07:00:00,XLM/BTC,5.08e-06,5.1e-06,5.08e-06,5.09e-06,0.023169046179813302,4551.87547737
1660629600000,2022-08-16 06:00:00,XLM/BTC,5.07e-06,5.09e-06,5.07e-06,5.09e-06,0.0902836639791363,17737.45854207
1660626000000,2022-08-16 05:00:00,XLM/BTC,5.09e-06,5.09e-06,5.07e-06,5.07e-06,0.3308789076332961,65262.11195923
1660622400000,2022-08-16 04:00:00,XLM/BTC,5.09e-06,5.09e-06,5.08e-06,5.08e-06,0.09609300527867999,18915.945921
1660618800000,2022-08-16 03:00:00,XLM/BTC,5.11e-06,5.11e-06,5.08e-06,5.09e-06,0.2769293916652722,54406.56024858
1660615200000,2022-08-16 02:00:00,XLM/BTC,5.1e-06,5.11e-06,5.1e-06,5.11e-06,0.029563267241493302,5785.37519403
1660611600000,2022-08-16 01:00:00,XLM/BTC,5.12e-06,5.13e-06,5.12e-06,5.12e-06,0.029992217373286403,5857.85495572
1660608000000,2022-08-16 00:00:00,XLM/BTC,5.13e-06,5.14e-06,5.11e-06,5.11e-06,0.029649043505422603,5802.16115566
1660604400000,2022-08-15 23:00:00,XLM/BTC,5.11e-06,5.13e-06,5.08e-06,5.12e-06,0.052075784599295995,10171.051679549999
1660600800000,2022-08-15 22:00:00,XLM/BTC,5.13e-06,5.14e-06,5.12e-06,5.12e-06,0.026308379026176,5138.35527855
1660597200000,2022-08-15 21:00:00,XLM/BTC,5.13e-06,5.14e-06,5.13e-06,5.14e-06,0.015055749990259,2929.13423935
1660593600000,2022-08-15 20:00:00,XLM/BTC,5.13e-06,5.14e-06,5.12e-06,5.14e-06,0.0043915240634927995,854.38211352
1660590000000,2022-08-15 19:00:00,XLM/BTC,5.1e-06,5.13e-06,5.1e-06,5.12e-06,0.0527000234387456,10292.97332788
1660586400000,2022-08-15 18:00:00,XLM/BTC,5.1e-06,5.1e-06,5.09e-06,5.1e-06,0.240037002157644,47066.07885444
1660582800000,2022-08-15 17:00:00,XLM/BTC,5.13e-06,5.13e-06,5.09e-06,5.11e-06,0.0045567329210067006,891.72855597
1660579200000,2022-08-15 16:00:00,XLM/BTC,5.1e-06,5.12e-06,5.09e-06,5.12e-06,0.020523922431232,4008.57859985
1660575600000,2022-08-15 15:00:00,XLM/BTC,5.11e-06,5.12e-06,5.1e-06,5.1e-06,0.143094739185108,28057.79199708
1660572000000,2022-08-15 14:00:00,XLM/BTC,5.12e-06,5.12e-06,5.09e-06,5.11e-06,0.044819793442220306,8770.99675973
1660568400000,2022-08-15 13:00:00,XLM/BTC,5.07e-06,5.1e-06,5.07e-06,5.1e-06,0.075550703729895,14813.86347645
1660564800000,2022-08-15 12:00:00,XLM/BTC,5.1e-06,5.1e-06,5.09e-06,5.09e-06,0.11511110832810191,22615.14898391
1660561200000,2022-08-15 11:00:00,XLM/BTC,5.09e-06,5.11e-06,5.09e-06,5.11e-06,0.023736517958615002,4645.1111465
1660557600000,2022-08-15 10:00:00,XLM/BTC,5.12e-06,5.12e-06,5.08e-06,5.1e-06,0.067870913105964,13308.02217764
1660554000000,2022-08-15 09:00:00,XLM/BTC,5.12e-06,5.12e-06,5.11e-06,5.11e-06,0.10704926901042781,20948.97632298
1660550400000,2022-08-15 08:00:00,XLM/BTC,5.14e-06,5.14e-06,5.12e-06,5.12e-06,0.057422865304319996,11215.40337975
1660546800000,2022-08-15 07:00:00,XLM/BTC,5.12e-06,5.14e-06,5.12e-06,5.14e-06,0.19314374277235938,37576.60365221
1660543200000,2022-08-15 06:00:00,XLM/BTC,5.12e-06,5.14e-06,5.12e-06,5.13e-06,0.1467483628877028,28605.91869156
1660539600000,2022-08-15 05:00:00,XLM/BTC,5.14e-06,5.16e-06,5.12e-06,5.12e-06,0.0008732141232128001,170.54963344
1660536000000,2022-08-15 04:00:00,XLM/BTC,5.16e-06,5.16e-06,5.12e-06,5.12e-06,0.004269775407718401,833.94050932
1660532400000,2022-08-15 03:00:00,XLM/BTC,5.13e-06,5.14e-06,5.11e-06,5.12e-06,0.0311993429264896,6093.62166533
1660528800000,2022-08-15 02:00:00,XLM/BTC,5.14e-06,5.15e-06,5.12e-06,5.14e-06,0.050725584991770205,9868.79085443
1660525200000,2022-08-15 01:00:00,XLM/BTC,5.19e-06,5.19e-06,5.14e-06,5.14e-06,0.0007223613508406,140.53722779
1660521600000,2022-08-15 00:00:00,XLM/BTC,5.18e-06,5.19e-06,5.18e-06,5.18e-06,0.037041946189045,7150.95486275
1660518000000,2022-08-14 23:00:00,XLM/BTC,5.16e-06,5.17e-06,5.15e-06,5.16e-06,0.011555609221998,2239.45915155
1660514400000,2022-08-14 22:00:00,XLM/BTC,5.15e-06,5.17e-06,5.14e-06,5.17e-06,0.11469611985956848,22184.93614305
1660510800000,2022-08-14 21:00:00,XLM/BTC,5.15e-06,5.17e-06,5.15e-06,5.16e-06,0.041439555546403196,8030.92161752
1660507200000,2022-08-14 20:00:00,XLM/BTC,5.16e-06,5.16e-06,5.14e-06,5.16e-06,0.0048284339423327995,935.74301208
1660503600000,2022-08-14 19:00:00,XLM/BTC,5.16e-06,5.17e-06,5.16e-06,5.16e-06,0.037286516383191595,7226.06906651
1660500000000,2022-08-14 18:00:00,XLM/BTC,5.15e-06,5.17e-06,5.14e-06,5.17e-06,0.020922253688134697,4046.85757991
1660496400000,2022-08-14 17:00:00,XLM/BTC,5.16e-06,5.17e-06,5.15e-06,5.15e-06,0.1472130002761465,28585.04859731
1660492800000,2022-08-14 16:00:00,XLM/BTC,5.21e-06,5.21e-06,5.17e-06,5.17e-06,0.0333748085194139,6455.47553567
1660489200000,2022-08-14 15:00:00,XLM/BTC,5.21e-06,5.21e-06,5.19e-06,5.2e-06,0.0009236114453280001,177.61758564000002
1660485600000,2022-08-14 14:00:00,XLM/BTC,5.17e-06,5.21e-06,5.17e-06,5.2e-06,0.036521100679804,7023.28859227
1660482000000,2022-08-14 13:00:00,XLM/BTC,5.23e-06,5.23e-06,5.19e-06,5.19e-06,0.042445645404483,8178.3517157
