https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume OMG,Volume EUR
1661155200,2022-08-22 08:00:00,OMG/EUR,1.83,1.83,1.83,1.83,109.00126056,199.47230682480003
1661151600,2022-08-22 07:00:00,OMG/EUR,1.87,1.87,1.85,1.85,129.35806421,239.31241878850003
1661148000,2022-08-22 06:00:00,OMG/EUR,1.91,1.91,1.91,1.91,0.00000000,0.0
1661144400,2022-08-22 05:00:00,OMG/EUR,1.91,1.91,1.91,1.91,13.00000000,24.83
1661140800,2022-08-22 04:00:00,OMG/EUR,1.91,1.91,1.91,1.91,124.81000000,238.3871
1661137200,2022-08-22 03:00:00,OMG/EUR,1.95,1.95,1.95,1.95,0.00000000,0.0
1661133600,2022-08-22 02:00:00,OMG/EUR,1.95,1.95,1.95,1.95,0.00000000,0.0
1661130000,2022-08-22 01:00:00,OMG/EUR,1.95,1.95,1.95,1.95,0.00000000,0.0
1661126400,2022-08-22 00:00:00,OMG/EUR,1.95,1.95,1.95,1.95,0.00000000,0.0
1661122800,2022-08-21 23:00:00,OMG/EUR,1.94,1.95,1.94,1.95,50.00000000,97.5
1661119200,2022-08-21 22:00:00,OMG/EUR,1.92,1.92,1.92,1.92,132.36689452,254.14443747839996
1661115600,2022-08-21 21:00:00,OMG/EUR,1.93,1.93,1.93,1.93,100.00000000,193.0
1661112000,2022-08-21 20:00:00,OMG/EUR,1.92,1.92,1.92,1.92,0.00000000,0.0
1661108400,2022-08-21 19:00:00,OMG/EUR,1.92,1.92,1.92,1.92,41.92415730,80.49438201599999
1661104800,2022-08-21 18:00:00,OMG/EUR,1.94,1.94,1.94,1.94,393.02061855,762.459999987
1661101200,2022-08-21 17:00:00,OMG/EUR,1.93,1.93,1.93,1.93,2097.21093501,4047.6171045693
1661097600,2022-08-21 16:00:00,OMG/EUR,1.91,1.91,1.91,1.91,0.00000000,0.0
1661094000,2022-08-21 15:00:00,OMG/EUR,1.91,1.91,1.91,1.91,0.00000000,0.0
1661090400,2022-08-21 14:00:00,OMG/EUR,1.91,1.91,1.91,1.91,0.00000000,0.0
1661086800,2022-08-21 13:00:00,OMG/EUR,1.91,1.91,1.91,1.91,0.00000000,0.0
1661083200,2022-08-21 12:00:00,OMG/EUR,1.93,1.93,1.91,1.91,5189.49044057,9911.9267414887
1661079600,2022-08-21 11:00:00,OMG/EUR,1.93,1.93,1.93,1.93,100.00000000,193.0
1661076000,2022-08-21 10:00:00,OMG/EUR,1.92,1.93,1.92,1.93,144.17317310,278.254224083
1661072400,2022-08-21 09:00:00,OMG/EUR,1.92,1.92,1.92,1.92,0.00000000,0.0
1661068800,2022-08-21 08:00:00,OMG/EUR,1.92,1.94,1.92,1.92,174.28659000,334.6302528
1661065200,2022-08-21 07:00:00,OMG/EUR,1.87,1.87,1.87,1.87,10.00000000,18.700000000000003
1661061600,2022-08-21 06:00:00,OMG/EUR,1.88,1.88,1.88,1.88,77.00000000,144.76
1661058000,2022-08-21 05:00:00,OMG/EUR,1.88,1.88,1.88,1.88,0.00000000,0.0
1661054400,2022-08-21 04:00:00,OMG/EUR,1.88,1.88,1.88,1.88,286.36915424,538.3740099711999
1661050800,2022-08-21 03:00:00,OMG/EUR,1.90,1.90,1.90,1.90,0.00000000,0.0
1661047200,2022-08-21 02:00:00,OMG/EUR,1.90,1.90,1.90,1.90,0.00000000,0.0
1661043600,2022-08-21 01:00:00,OMG/EUR,1.90,1.90,1.90,1.90,554.71052631,1053.949999989
1661040000,2022-08-21 00:00:00,OMG/EUR,1.89,1.89,1.89,1.89,361.62293664,683.4673502495999
1661036400,2022-08-20 23:00:00,OMG/EUR,1.87,1.87,1.87,1.87,15.00000000,28.05
1661032800,2022-08-20 22:00:00,OMG/EUR,1.86,1.87,1.86,1.87,796.03828740,1488.591597438
1661029200,2022-08-20 21:00:00,OMG/EUR,1.86,1.86,1.86,1.86,0.00000000,0.0
1661025600,2022-08-20 20:00:00,OMG/EUR,1.85,1.86,1.85,1.86,124.82709347,232.1783938542
1661022000,2022-08-20 19:00:00,OMG/EUR,1.84,1.84,1.82,1.82,399.45799926,727.0135586532
1661018400,2022-08-20 18:00:00,OMG/EUR,1.86,1.86,1.84,1.84,313.12631065,576.152411596
1661014800,2022-08-20 17:00:00,OMG/EUR,1.90,1.90,1.90,1.90,0.00000000,0.0
1661011200,2022-08-20 16:00:00,OMG/EUR,1.90,1.90,1.90,1.90,38.46575456,73.084933664
1661007600,2022-08-20 15:00:00,OMG/EUR,1.91,1.91,1.91,1.91,0.00000000,0.0
1661004000,2022-08-20 14:00:00,OMG/EUR,1.91,1.91,1.91,1.91,731.53461236,1397.2311096075998
1661000400,2022-08-20 13:00:00,OMG/EUR,1.93,1.93,1.93,1.93,0.00000000,0.0
1660996800,2022-08-20 12:00:00,OMG/EUR,1.93,1.93,1.93,1.93,0.00000000,0.0
1660993200,2022-08-20 11:00:00,OMG/EUR,1.93,1.93,1.93,1.93,20.64248704,39.839999987199995
1660989600,2022-08-20 10:00:00,OMG/EUR,1.93,1.93,1.93,1.93,0.00000000,0.0
1660986000,2022-08-20 09:00:00,OMG/EUR,1.93,1.93,1.93,1.93,0.00000000,0.0
1660982400,2022-08-20 08:00:00,OMG/EUR,1.93,1.93,1.93,1.93,0.00000000,0.0
1660978800,2022-08-20 07:00:00,OMG/EUR,1.93,1.93,1.92,1.93,469.35512995,905.8554008035
1660975200,2022-08-20 06:00:00,OMG/EUR,1.92,1.93,1.92,1.93,661.29826641,1276.3056541713
1660971600,2022-08-20 05:00:00,OMG/EUR,1.90,1.91,1.90,1.91,315.55760656,602.7150285296
1660968000,2022-08-20 04:00:00,OMG/EUR,1.89,1.89,1.89,1.89,0.00000000,0.0
1660964400,2022-08-20 03:00:00,OMG/EUR,1.89,1.89,1.89,1.89,0.00000000,0.0
1660960800,2022-08-20 02:00:00,OMG/EUR,1.89,1.89,1.89,1.89,12.31738174,23.2798514886
1660957200,2022-08-20 01:00:00,OMG/EUR,1.89,1.89,1.89,1.89,202.26855443,382.2875678727
1660953600,2022-08-20 00:00:00,OMG/EUR,1.86,1.86,1.86,1.86,0.00000000,0.0
1660950000,2022-08-19 23:00:00,OMG/EUR,1.86,1.86,1.86,1.86,774.36811706,1440.3246977316
1660946400,2022-08-19 22:00:00,OMG/EUR,1.88,1.88,1.88,1.88,1090.00000000,2049.2
1660942800,2022-08-19 21:00:00,OMG/EUR,1.88,1.88,1.87,1.87,491.36030467,918.8437697329001
1660939200,2022-08-19 20:00:00,OMG/EUR,1.92,1.92,1.91,1.91,209.50264863,400.1500588833
1660935600,2022-08-19 19:00:00,OMG/EUR,1.92,1.92,1.92,1.92,575.92609138,1105.7780954496
1660932000,2022-08-19 18:00:00,OMG/EUR,1.93,1.93,1.91,1.91,652.60915755,1246.4834909205
1660928400,2022-08-19 17:00:00,OMG/EUR,1.95,1.95,1.93,1.93,70.43076923,135.93138461389998
1660924800,2022-08-19 16:00:00,OMG/EUR,1.95,1.95,1.95,1.95,188.19082244,366.972103758
1660921200,2022-08-19 15:00:00,OMG/EUR,1.91,1.91,1.91,1.91,274.76315453,524.7976251523
1660917600,2022-08-19 14:00:00,OMG/EUR,1.92,1.93,1.92,1.93,2578.33869625,4976.1936837625
1660914000,2022-08-19 13:00:00,OMG/EUR,1.92,1.92,1.92,1.92,284.12694503,545.5237344576
1660910400,2022-08-19 12:00:00,OMG/EUR,1.92,1.92,1.92,1.92,74.21875000,142.5
1660906800,2022-08-19 11:00:00,OMG/EUR,1.89,1.90,1.89,1.90,582.17040529,1106.1237700509998
1660903200,2022-08-19 10:00:00,OMG/EUR,1.92,1.92,1.91,1.91,20.97708333,40.0662291603
1660899600,2022-08-19 09:00:00,OMG/EUR,1.90,1.91,1.90,1.91,264.98904613,506.1290781083
1660896000,2022-08-19 08:00:00,OMG/EUR,1.92,1.92,1.91,1.91,332.59108844,635.2489789204
1660892400,2022-08-19 07:00:00,OMG/EUR,1.93,1.93,1.92,1.92,493.33143153,947.1963485375999
1660888800,2022-08-19 06:00:00,OMG/EUR,2.01,2.01,1.90,1.90,2341.32124053,4448.510357007
1660885200,2022-08-19 05:00:00,OMG/EUR,2.02,2.02,2.02,2.02,682.81683168,1379.2899999935998
1660881600,2022-08-19 04:00:00,OMG/EUR,2.01,2.02,2.00,2.01,3000.59178098,6031.189479769799
1660878000,2022-08-19 03:00:00,OMG/EUR,1.99,1.99,1.99,1.99,113.00000000,224.87
1660874400,2022-08-19 02:00:00,OMG/EUR,2.01,2.01,2.01,2.01,500.00000000,1004.9999999999999
1660870800,2022-08-19 01:00:00,OMG/EUR,2.03,2.03,2.00,2.01,1501.84144986,3018.7013142185997
1660867200,2022-08-19 00:00:00,OMG/EUR,2.06,2.06,2.05,2.05,527.07329814,1080.500261187
1660863600,2022-08-18 23:00:00,OMG/EUR,2.17,2.17,2.07,2.11,7629.61957124,16098.4972953164
1660860000,2022-08-18 22:00:00,OMG/EUR,2.21,2.21,2.21,2.21,0.00000000,0.0
1660856400,2022-08-18 21:00:00,OMG/EUR,2.21,2.21,2.21,2.21,0.00000000,0.0
1660852800,2022-08-18 20:00:00,OMG/EUR,2.21,2.21,2.21,2.21,0.00000000,0.0
1660849200,2022-08-18 19:00:00,OMG/EUR,2.21,2.21,2.21,2.21,36.29081532,80.2027018572
1660845600,2022-08-18 18:00:00,OMG/EUR,2.22,2.22,2.22,2.22,0.00000000,0.0
1660842000,2022-08-18 17:00:00,OMG/EUR,2.22,2.22,2.22,2.22,0.00000000,0.0
1660838400,2022-08-18 16:00:00,OMG/EUR,2.22,2.22,2.22,2.22,0.00000000,0.0
1660834800,2022-08-18 15:00:00,OMG/EUR,2.22,2.22,2.22,2.22,448.65315315,996.0099999930001
1660831200,2022-08-18 14:00:00,OMG/EUR,2.20,2.20,2.20,2.20,12.00000000,26.400000000000002
1660827600,2022-08-18 13:00:00,OMG/EUR,2.20,2.21,2.20,2.21,50.00000000,110.5
1660824000,2022-08-18 12:00:00,OMG/EUR,2.20,2.20,2.20,2.20,0.00000000,0.0
1660820400,2022-08-18 11:00:00,OMG/EUR,2.20,2.20,2.20,2.20,0.00000000,0.0
1660816800,2022-08-18 10:00:00,OMG/EUR,2.20,2.20,2.20,2.20,89.67747000,197.290434
1660813200,2022-08-18 09:00:00,OMG/EUR,2.17,2.17,2.17,2.17,0.00000000,0.0
1660809600,2022-08-18 08:00:00,OMG/EUR,2.17,2.17,2.17,2.17,38.52672751,83.6029986967
1660806000,2022-08-18 07:00:00,OMG/EUR,2.19,2.19,2.19,2.19,0.00000000,0.0
1660802400,2022-08-18 06:00:00,OMG/EUR,2.19,2.19,2.19,2.19,0.00000000,0.0
1660798800,2022-08-18 05:00:00,OMG/EUR,2.18,2.19,2.18,2.19,374.99613659,821.2415391321
1660795200,2022-08-18 04:00:00,OMG/EUR,2.19,2.19,2.19,2.19,50.00000000,109.5
1660791600,2022-08-18 03:00:00,OMG/EUR,2.19,2.19,2.19,2.19,0.00000000,0.0
1660788000,2022-08-18 02:00:00,OMG/EUR,2.19,2.19,2.19,2.19,0.00000000,0.0
1660784400,2022-08-18 01:00:00,OMG/EUR,2.19,2.19,2.19,2.19,10.00000000,21.9
1660780800,2022-08-18 00:00:00,OMG/EUR,2.17,2.17,2.15,2.15,94.28893441,202.72120898149998
1660777200,2022-08-17 23:00:00,OMG/EUR,2.16,2.16,2.16,2.16,0.00000000,0.0
1660773600,2022-08-17 22:00:00,OMG/EUR,2.16,2.16,2.16,2.16,0.00000000,0.0
1660770000,2022-08-17 21:00:00,OMG/EUR,2.16,2.16,2.16,2.16,10.00000000,21.6
1660766400,2022-08-17 20:00:00,OMG/EUR,2.19,2.19,2.19,2.19,0.00000000,0.0
1660762800,2022-08-17 19:00:00,OMG/EUR,2.19,2.19,2.19,2.19,0.00000000,0.0
1660759200,2022-08-17 18:00:00,OMG/EUR,2.19,2.19,2.19,2.19,232.04630809,508.1814147171
1660755600,2022-08-17 17:00:00,OMG/EUR,2.19,2.19,2.19,2.19,137.09814000,300.2449266
1660752000,2022-08-17 16:00:00,OMG/EUR,2.20,2.20,2.20,2.20,0.00000000,0.0
1660748400,2022-08-17 15:00:00,OMG/EUR,2.20,2.20,2.20,2.20,0.00000000,0.0
1660744800,2022-08-17 14:00:00,OMG/EUR,2.20,2.20,2.20,2.20,11.32272727,24.909999994
1660741200,2022-08-17 13:00:00,OMG/EUR,2.20,2.20,2.17,2.17,913.46327444,1982.2153055347999
1660737600,2022-08-17 12:00:00,OMG/EUR,2.26,2.26,2.22,2.22,80.50000000,178.71
1660734000,2022-08-17 11:00:00,OMG/EUR,2.27,2.27,2.27,2.27,733.02230424,1663.9606306248002
1660730400,2022-08-17 10:00:00,OMG/EUR,2.29,2.29,2.28,2.28,251.96813561,574.4873491907999
1660726800,2022-08-17 09:00:00,OMG/EUR,2.29,2.30,2.29,2.30,2762.64511898,6354.083773654
1660723200,2022-08-17 08:00:00,OMG/EUR,2.28,2.28,2.28,2.28,0.00000000,0.0
1660719600,2022-08-17 07:00:00,OMG/EUR,2.32,2.32,2.28,2.28,598.80108217,1365.2664673476
1660716000,2022-08-17 06:00:00,OMG/EUR,2.35,2.35,2.34,2.34,41.12340426,96.2287659684
1660712400,2022-08-17 05:00:00,OMG/EUR,2.36,2.36,2.36,2.36,0.00000000,0.0
1660708800,2022-08-17 04:00:00,OMG/EUR,2.30,2.36,2.30,2.36,367.68676074,867.7407553464
1660705200,2022-08-17 03:00:00,OMG/EUR,2.28,2.28,2.28,2.28,0.00000000,0.0
1660701600,2022-08-17 02:00:00,OMG/EUR,2.28,2.28,2.28,2.28,0.00000000,0.0
1660698000,2022-08-17 01:00:00,OMG/EUR,2.26,2.28,2.26,2.28,152.79930200,348.38240856
1660694400,2022-08-17 00:00:00,OMG/EUR,2.26,2.26,2.26,2.26,88.83599244,200.76934291439997
1660690800,2022-08-16 23:00:00,OMG/EUR,2.24,2.24,2.24,2.24,0.00000000,0.0
1660687200,2022-08-16 22:00:00,OMG/EUR,2.24,2.24,2.24,2.24,0.00000000,0.0
1660683600,2022-08-16 21:00:00,OMG/EUR,2.24,2.24,2.24,2.24,93.58012000,209.6194688
1660680000,2022-08-16 20:00:00,OMG/EUR,2.24,2.24,2.24,2.24,0.00000000,0.0
1660676400,2022-08-16 19:00:00,OMG/EUR,2.24,2.24,2.24,2.24,40.42910365,90.561192176
1660672800,2022-08-16 18:00:00,OMG/EUR,2.23,2.23,2.21,2.21,101.19385947,223.63842942870002
1660669200,2022-08-16 17:00:00,OMG/EUR,2.22,2.22,2.22,2.22,0.00000000,0.0
1660665600,2022-08-16 16:00:00,OMG/EUR,2.23,2.23,2.22,2.22,655.92298857,1456.1490346254002
1660662000,2022-08-16 15:00:00,OMG/EUR,2.25,2.25,2.24,2.24,577.64941085,1293.934680304
1660658400,2022-08-16 14:00:00,OMG/EUR,2.23,2.23,2.22,2.22,520.99596406,1156.6110402132
1660654800,2022-08-16 13:00:00,OMG/EUR,2.29,2.29,2.29,2.29,0.00000000,0.0
1660651200,2022-08-16 12:00:00,OMG/EUR,2.29,2.29,2.29,2.29,7.29192173,16.6985007617
1660647600,2022-08-16 11:00:00,OMG/EUR,2.27,2.27,2.27,2.27,0.00000000,0.0
1660644000,2022-08-16 10:00:00,OMG/EUR,2.27,2.27,2.27,2.27,33.36170213,75.7310638351
1660640400,2022-08-16 09:00:00,OMG/EUR,2.27,2.29,2.27,2.29,318.67563343,729.7672005547
1660636800,2022-08-16 08:00:00,OMG/EUR,2.25,2.25,2.25,2.25,0.00000000,0.0
1660633200,2022-08-16 07:00:00,OMG/EUR,2.25,2.25,2.25,2.25,0.00000000,0.0
1660629600,2022-08-16 06:00:00,OMG/EUR,2.26,2.26,2.25,2.25,703.92172026,1583.8238705850001
1660626000,2022-08-16 05:00:00,OMG/EUR,2.28,2.28,2.28,2.28,0.00000000,0.0
1660622400,2022-08-16 04:00:00,OMG/EUR,2.28,2.28,2.28,2.28,0.00000000,0.0
1660618800,2022-08-16 03:00:00,OMG/EUR,2.28,2.28,2.28,2.28,0.00000000,0.0
1660615200,2022-08-16 02:00:00,OMG/EUR,2.28,2.28,2.28,2.28,38.02293601,86.69229410279999
1660611600,2022-08-16 01:00:00,OMG/EUR,2.30,2.30,2.30,2.30,242.15319085,556.952338955
1660608000,2022-08-16 00:00:00,OMG/EUR,2.29,2.29,2.29,2.29,0.00000000,0.0
1660604400,2022-08-15 23:00:00,OMG/EUR,2.26,2.29,2.25,2.29,304.34048763,696.9397166727
1660600800,2022-08-15 22:00:00,OMG/EUR,2.28,2.28,2.28,2.28,33.00000000,75.24
1660597200,2022-08-15 21:00:00,OMG/EUR,2.30,2.30,2.30,2.30,0.00000000,0.0
1660593600,2022-08-15 20:00:00,OMG/EUR,2.30,2.30,2.30,2.30,4.32608695,9.949999984999998
1660590000,2022-08-15 19:00:00,OMG/EUR,2.28,2.28,2.28,2.28,166.28585000,379.131738
1660586400,2022-08-15 18:00:00,OMG/EUR,2.30,2.30,2.30,2.30,0.00000000,0.0
1660582800,2022-08-15 17:00:00,OMG/EUR,2.30,2.30,2.30,2.30,129.78260869,298.49999998699997
1660579200,2022-08-15 16:00:00,OMG/EUR,2.27,2.27,2.27,2.27,0.00000000,0.0
1660575600,2022-08-15 15:00:00,OMG/EUR,2.27,2.27,2.27,2.27,9.80000000,22.246000000000002
1660572000,2022-08-15 14:00:00,OMG/EUR,2.27,2.27,2.27,2.27,0.00000000,0.0
1660568400,2022-08-15 13:00:00,OMG/EUR,2.24,2.27,2.24,2.27,285.66852810,648.467558787
1660564800,2022-08-15 12:00:00,OMG/EUR,2.27,2.27,2.27,2.27,0.00000000,0.0
1660561200,2022-08-15 11:00:00,OMG/EUR,2.27,2.27,2.27,2.27,0.00000000,0.0
1660557600,2022-08-15 10:00:00,OMG/EUR,2.27,2.27,2.27,2.27,374.48017621,850.0699999967001
1660554000,2022-08-15 09:00:00,OMG/EUR,2.22,2.22,2.22,2.22,0.00000000,0.0
1660550400,2022-08-15 08:00:00,OMG/EUR,2.23,2.23,2.22,2.22,2367.38552028,5255.595855021601
1660546800,2022-08-15 07:00:00,OMG/EUR,2.25,2.25,2.25,2.25,10.00000000,22.5
1660543200,2022-08-15 06:00:00,OMG/EUR,2.27,2.27,2.27,2.27,114.54185022,260.0099999994
1660539600,2022-08-15 05:00:00,OMG/EUR,2.30,2.30,2.30,2.30,0.00000000,0.0
1660536000,2022-08-15 04:00:00,OMG/EUR,2.30,2.30,2.30,2.30,0.00000000,0.0
1660532400,2022-08-15 03:00:00,OMG/EUR,2.30,2.30,2.30,2.30,0.00000000,0.0
1660528800,2022-08-15 02:00:00,OMG/EUR,2.30,2.30,2.30,2.30,0.00000000,0.0
1660525200,2022-08-15 01:00:00,OMG/EUR,2.30,2.30,2.30,2.30,93.86025000,215.87857499999996
1660521600,2022-08-15 00:00:00,OMG/EUR,2.27,2.27,2.27,2.27,215.30531526,488.7430656402
1660518000,2022-08-14 23:00:00,OMG/EUR,2.24,2.24,2.24,2.24,0.00000000,0.0
1660514400,2022-08-14 22:00:00,OMG/EUR,2.26,2.26,2.24,2.24,1606.75439390,3599.1298423360004
1660510800,2022-08-14 21:00:00,OMG/EUR,2.27,2.28,2.27,2.28,2361.19804000,5383.5315312
1660507200,2022-08-14 20:00:00,OMG/EUR,2.28,2.28,2.28,2.28,0.00000000,0.0
1660503600,2022-08-14 19:00:00,OMG/EUR,2.28,2.28,2.28,2.28,50.00000000,113.99999999999999
1660500000,2022-08-14 18:00:00,OMG/EUR,2.26,2.26,2.26,2.26,33.18824171,75.00542626459999
1660496400,2022-08-14 17:00:00,OMG/EUR,2.26,2.27,2.25,2.27,463.29845777,1051.6874991379
1660492800,2022-08-14 16:00:00,OMG/EUR,2.33,2.33,2.28,2.28,4277.33848850,9752.331753779998
1660489200,2022-08-14 15:00:00,OMG/EUR,2.31,2.31,2.31,2.31,0.00000000,0.0
1660485600,2022-08-14 14:00:00,OMG/EUR,2.31,2.31,2.31,2.31,0.00000000,0.0
1660482000,2022-08-14 13:00:00,OMG/EUR,2.33,2.33,2.31,2.31,600.04631482,1386.1069872342
1660478400,2022-08-14 12:00:00,OMG/EUR,2.35,2.35,2.35,2.35,505.24903878,1187.335241133
1660474800,2022-08-14 11:00:00,OMG/EUR,2.37,2.37,2.36,2.36,239.66925136,565.6194332096
1660471200,2022-08-14 10:00:00,OMG/EUR,2.39,2.39,2.39,2.39,0.00000000,0.0
1660467600,2022-08-14 09:00:00,OMG/EUR,2.39,2.39,2.39,2.39,1197.46938251,2861.9518241989003
1660464000,2022-08-14 08:00:00,OMG/EUR,2.37,2.37,2.37,2.37,346.95332875,822.2793891375001
1660460400,2022-08-14 07:00:00,OMG/EUR,2.40,2.41,2.40,2.41,4142.47441343,9983.363336366301
1660456800,2022-08-14 06:00:00,OMG/EUR,2.39,2.39,2.39,2.39,529.06508379,1264.4655502581002
1660453200,2022-08-14 05:00:00,OMG/EUR,2.38,2.39,2.37,2.39,150.17034364,358.9071212996
1660449600,2022-08-14 04:00:00,OMG/EUR,2.38,2.38,2.38,2.38,97.00000000,230.85999999999999
1660446000,2022-08-14 03:00:00,OMG/EUR,2.37,2.37,2.37,2.37,0.00000000,0.0
1660442400,2022-08-14 02:00:00,OMG/EUR,2.37,2.37,2.37,2.37,196.38710152,465.4374306024
1660438800,2022-08-14 01:00:00,OMG/EUR,2.36,2.36,2.36,2.36,0.00000000,0.0
1660435200,2022-08-14 00:00:00,OMG/EUR,2.36,2.36,2.36,2.36,33.36170213,78.73361702679999
1660431600,2022-08-13 23:00:00,OMG/EUR,2.35,2.35,2.35,2.35,0.00000000,0.0
1660428000,2022-08-13 22:00:00,OMG/EUR,2.35,2.35,2.35,2.35,880.00000000,2068.0
1660424400,2022-08-13 21:00:00,OMG/EUR,2.36,2.37,2.36,2.37,41.73207552,98.90501898240001
1660420800,2022-08-13 20:00:00,OMG/EUR,2.34,2.34,2.34,2.34,191.38281520,447.835787568
1660417200,2022-08-13 19:00:00,OMG/EUR,2.34,2.34,2.34,2.34,0.00000000,0.0
1660413600,2022-08-13 18:00:00,OMG/EUR,2.35,2.35,2.34,2.34,872.71620933,2042.1559298321997
1660410000,2022-08-13 17:00:00,OMG/EUR,2.37,2.37,2.37,2.37,0.00000000,0.0
1660406400,2022-08-13 16:00:00,OMG/EUR,2.37,2.37,2.37,2.37,6.29535864,14.9199999768
1660402800,2022-08-13 15:00:00,OMG/EUR,2.36,2.36,2.36,2.36,0.00000000,0.0
1660399200,2022-08-13 14:00:00,OMG/EUR,2.36,2.36,2.36,2.36,99.43245000,234.660582
1660395600,2022-08-13 13:00:00,OMG/EUR,2.33,2.33,2.33,2.33,0.00000000,0.0
1660392000,2022-08-13 12:00:00,OMG/EUR,2.33,2.33,2.33,2.33,0.00000000,0.0
1660388400,2022-08-13 11:00:00,OMG/EUR,2.33,2.33,2.33,2.33,187.11424138,435.97618241540005
1660384800,2022-08-13 10:00:00,OMG/EUR,2.35,2.35,2.35,2.35,159.88756760,375.73578386
1660381200,2022-08-13 09:00:00,OMG/EUR,2.33,2.33,2.33,2.33,0.00000000,0.0
1660377600,2022-08-13 08:00:00,OMG/EUR,2.33,2.33,2.33,2.33,224.80000000,523.784
1660374000,2022-08-13 07:00:00,OMG/EUR,2.36,2.36,2.36,2.36,489.83477000,1156.0100572
1660370400,2022-08-13 06:00:00,OMG/EUR,2.37,2.37,2.36,2.36,16.68576855,39.378413777999995
1660366800,2022-08-13 05:00:00,OMG/EUR,2.35,2.36,2.35,2.36,378.63645779,893.5820403844
1660363200,2022-08-13 04:00:00,OMG/EUR,2.35,2.35,2.35,2.35,100.53738000,236.262843
1660359600,2022-08-13 03:00:00,OMG/EUR,2.35,2.35,2.35,2.35,0.00000000,0.0
1660356000,2022-08-13 02:00:00,OMG/EUR,2.35,2.35,2.35,2.35,82.69705062,194.33806895700002
1660352400,2022-08-13 01:00:00,OMG/EUR,2.35,2.35,2.35,2.35,4203.14914903,9877.400500220501
1660348800,2022-08-13 00:00:00,OMG/EUR,2.34,2.35,2.34,2.35,253.80451122,596.440601367
1660345200,2022-08-12 23:00:00,OMG/EUR,2.34,2.34,2.34,2.34,196.00000000,458.64
1660341600,2022-08-12 22:00:00,OMG/EUR,2.33,2.33,2.33,2.33,19.21459227,44.7699999891
1660338000,2022-08-12 21:00:00,OMG/EUR,2.33,2.33,2.33,2.33,71.01402856,165.4626865448
1660334400,2022-08-12 20:00:00,OMG/EUR,2.33,2.33,2.33,2.33,0.00000000,0.0
1660330800,2022-08-12 19:00:00,OMG/EUR,2.33,2.33,2.33,2.33,242.12017167,564.1399999911
1660327200,2022-08-12 18:00:00,OMG/EUR,2.31,2.31,2.31,2.31,461.41586440,1065.870646764
1660323600,2022-08-12 17:00:00,OMG/EUR,2.32,2.32,2.32,2.32,0.00000000,0.0
1660320000,2022-08-12 16:00:00,OMG/EUR,2.32,2.32,2.32,2.32,0.00000000,0.0
1660316400,2022-08-12 15:00:00,OMG/EUR,2.32,2.32,2.32,2.32,390.87280000,906.8248959999999
1660312800,2022-08-12 14:00:00,OMG/EUR,2.30,2.30,2.30,2.30,0.00000000,0.0
1660309200,2022-08-12 13:00:00,OMG/EUR,2.30,2.30,2.30,2.30,0.00000000,0.0
1660305600,2022-08-12 12:00:00,OMG/EUR,2.30,2.30,2.30,2.30,98.22512925,225.91779727499997
1660302000,2022-08-12 11:00:00,OMG/EUR,2.28,2.30,2.28,2.30,109.93043478,252.83999999399998
1660298400,2022-08-12 10:00:00,OMG/EUR,2.31,2.32,2.29,2.29,659.07968155,1509.2924707495001
1660294800,2022-08-12 09:00:00,OMG/EUR,2.34,2.34,2.34,2.34,0.00000000,0.0
1660291200,2022-08-12 08:00:00,OMG/EUR,2.34,2.34,2.34,2.34,187.37651433,438.46104353219994
1660287600,2022-08-12 07:00:00,OMG/EUR,2.33,2.34,2.33,2.34,388.64406818,909.4271195411999
1660284000,2022-08-12 06:00:00,OMG/EUR,2.32,2.33,2.32,2.33,214.20327740,499.09363634199997
1660280400,2022-08-12 05:00:00,OMG/EUR,2.31,2.31,2.31,2.31,0.00000000,0.0
1660276800,2022-08-12 04:00:00,OMG/EUR,2.31,2.31,2.31,2.31,0.00000000,0.0
1660273200,2022-08-12 03:00:00,OMG/EUR,2.31,2.31,2.31,2.31,0.00000000,0.0
1660269600,2022-08-12 02:00:00,OMG/EUR,2.31,2.31,2.31,2.31,282.31777212,652.1540535972
1660266000,2022-08-12 01:00:00,OMG/EUR,2.31,2.31,2.31,2.31,35.54073140,82.099089534
1660262400,2022-08-12 00:00:00,OMG/EUR,2.30,2.30,2.29,2.29,307.04886658,703.1419044682
1660258800,2022-08-11 23:00:00,OMG/EUR,2.32,2.32,2.32,2.32,0.00000000,0.0
1660255200,2022-08-11 22:00:00,OMG/EUR,2.32,2.32,2.32,2.32,182.03541616,422.3221654912
1660251600,2022-08-11 21:00:00,OMG/EUR,2.35,2.35,2.35,2.35,5.00000000,11.75
1660248000,2022-08-11 20:00:00,OMG/EUR,2.32,2.32,2.32,2.32,196.01452763,454.75370410159996
1660244400,2022-08-11 19:00:00,OMG/EUR,2.32,2.32,2.32,2.32,0.00000000,0.0
1660240800,2022-08-11 18:00:00,OMG/EUR,2.32,2.32,2.32,2.32,33.49024549,77.6973695368
1660237200,2022-08-11 17:00:00,OMG/EUR,2.34,2.34,2.34,2.34,196.62415384,460.10051998559993
1660233600,2022-08-11 16:00:00,OMG/EUR,2.33,2.33,2.33,2.33,0.00000000,0.0
1660230000,2022-08-11 15:00:00,OMG/EUR,2.33,2.33,2.33,2.33,44.41964285,103.4977678405
