https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XCAD,Volume USDT
1643846400,2022-02-03 00:00:00,XCAD/USDT,4.5021,4.5156,4.201,4.415,170982.9939734,740879.875659896764
1643760000,2022-02-02 00:00:00,XCAD/USDT,4.8084,5.0241,4.4079,4.5164,204129.57904006,970792.993995721894
1643673600,2022-02-01 00:00:00,XCAD/USDT,5.0177,5.0733,4.72,4.8077,132667.27571401,656003.849611429349
1643587200,2022-01-31 00:00:00,XCAD/USDT,5.0836,5.1311,4.81,5.0178,148451.94324513,732553.547046111383
1643500800,2022-01-30 00:00:00,XCAD/USDT,5.0523,5.2417,4.95,5.0834,123761.82107261,632454.931389239404
1643414400,2022-01-29 00:00:00,XCAD/USDT,4.9835,5.325,4.7772,5.0526,208998.61913651,1067779.6954127948
1643328000,2022-01-28 00:00:00,XCAD/USDT,5.2982,5.3204,4.56,4.9851,310807.14975716,1519359.151501970103
1643241600,2022-01-27 00:00:00,XCAD/USDT,5.5528,5.7677,5.11,5.2894,155810.92695917,830152.578210663942
1643155200,2022-01-26 00:00:00,XCAD/USDT,5.6559,5.96,5.4232,5.5544,111696.39507734,634306.57317989877
1643068800,2022-01-25 00:00:00,XCAD/USDT,5.461,5.7717,5.45,5.6561,99365.50539815,559539.941090924927
1642982400,2022-01-24 00:00:00,XCAD/USDT,6.2552,6.3207,5.1003,5.4614,251194.93863593,1406850.427405311543
1642896000,2022-01-23 00:00:00,XCAD/USDT,6.0916,6.7877,6,6.2528,182745.836523,1147735.221575991651
1642809600,2022-01-22 00:00:00,XCAD/USDT,6.9035,7.081,5.6818,6.0928,315557.09548554,1983207.037732899271
1642723200,2022-01-21 00:00:00,XCAD/USDT,8.1843,8.95,6.8,6.8981,427509.99535314,3309501.59826489652
1642636800,2022-01-20 00:00:00,XCAD/USDT,8.3952,9.12,8.1098,8.1858,303587.59086253,2647936.580285685479
1642550400,2022-01-19 00:00:00,XCAD/USDT,7.6892,8.7755,7.6482,8.3914,561208.60941982,4639569.006664719441
1642464000,2022-01-18 00:00:00,XCAD/USDT,7.4217,7.9,7.3573,7.6947,164566.97132846,1250152.976698472852
1642377600,2022-01-17 00:00:00,XCAD/USDT,7.3712,7.66,7.1001,7.4218,205321.69787271,1516186.117393453961
1642291200,2022-01-16 00:00:00,XCAD/USDT,7.3724,7.565,7.1,7.3638,321599.03602028,2356560.764646674512
1642204800,2022-01-15 00:00:00,XCAD/USDT,6.7914,7.3783,6.728,7.3736,168161.65521941,1184084.246989841044
1642118400,2022-01-14 00:00:00,XCAD/USDT,6.8719,7.0899,6.7464,6.7916,169940.57754233,1167059.023768023089
1642032000,2022-01-13 00:00:00,XCAD/USDT,6.9575,7.2057,6.8319,6.8714,154645.58285985,1086488.189346904946
1641945600,2022-01-12 00:00:00,XCAD/USDT,6.8426,7.0913,6.7582,6.9575,222733.82770308,1541386.538568059505
1641859200,2022-01-11 00:00:00,XCAD/USDT,6.1888,6.9669,6.0328,6.8398,241374.67131456,1570266.064472125485
1641772800,2022-01-10 00:00:00,XCAD/USDT,6.697,6.7783,6.0661,6.1892,168064.09427045,1060491.08080717053
1641686400,2022-01-09 00:00:00,XCAD/USDT,6.566,6.845,6.4754,6.6972,96969.53322267,642021.251941117418
1641600000,2022-01-08 00:00:00,XCAD/USDT,6.5897,6.85,6.51,6.5662,121940.13416252,812307.217749978444
1641513600,2022-01-07 00:00:00,XCAD/USDT,7.11,7.1191,6.5558,6.5915,130550.97398014,894139.74590953566
1641427200,2022-01-06 00:00:00,XCAD/USDT,7.2039,7.28,6.9001,7.1096,99951.90869496,705997.002078285637
1641340800,2022-01-05 00:00:00,XCAD/USDT,7.9479,7.9481,6.9,7.2115,202163.45499723,1489466.064286852726
1641254400,2022-01-04 00:00:00,XCAD/USDT,7.8155,8.1574,7.3212,7.94,189447.9900705,1469563.761250809039
1641168000,2022-01-03 00:00:00,XCAD/USDT,7.928,8.125,7.6769,7.8324,141832.57562356,1118665.200244786577
1641081600,2022-01-02 00:00:00,XCAD/USDT,7.8094,8.29,7.7716,7.933,191211.36119035,1531409.454370478008
1640995200,2022-01-01 00:00:00,XCAD/USDT,7.0467,7.891,7,7.8162,231336.39558244,1746063.23219442001
1640908800,2021-12-31 00:00:00,XCAD/USDT,7.5609,7.5817,6.9,7.0462,217001.01061845,1556208.959852901176
1640822400,2021-12-30 00:00:00,XCAD/USDT,6.8922,7.9942,6.2553,7.5617,317026.05303675,2245640.765168206918
1640736000,2021-12-29 00:00:00,XCAD/USDT,6.5326,7,6.4814,6.8856,134334.79915018,899915.829552390891
1640649600,2021-12-28 00:00:00,XCAD/USDT,7.1126,7.2304,6.51,6.5336,226632.32807023,1547301.191766885649
