https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume OUSD,Volume BTC
1644796800,2022-02-14 00:00:00,OUSD/BTC,0.00002355,0.00002386,0.0000232,0.00002333,127971.7386,3.014625507321
1644710400,2022-02-13 00:00:00,OUSD/BTC,0.00002347,0.00002372,0.00002324,0.00002355,125795.4584,2.952586433693
1644624000,2022-02-12 00:00:00,OUSD/BTC,0.00002352,0.00002382,0.0000231,0.00002347,126523.6631,2.972086042256
1644537600,2022-02-11 00:00:00,OUSD/BTC,0.00002292,0.00002366,0.00002267,0.00002352,114816.8365,2.650716464099
1644451200,2022-02-10 00:00:00,OUSD/BTC,0.00002237,0.0000232,0.00002177,0.00002284,162058.47217199,3.6431442640828511
1644364800,2022-02-09 00:00:00,OUSD/BTC,0.00002257,0.0000232,0.00002137,0.00002237,130053.17664695,2.9311662422203215
1644278400,2022-02-08 00:00:00,OUSD/BTC,0.0000227,0.00002351,0.00002206,0.00002258,123754.8044,2.809493234191
1644192000,2022-02-07 00:00:00,OUSD/BTC,0.00002351,0.00002392,0.00002246,0.00002273,30662.1476885,0.704385769444835
1644105600,2022-02-06 00:00:00,OUSD/BTC,0.00002398,0.00002419,0.0000234,0.00002359,17494.0895,0.418554744284
1644019200,2022-02-05 00:00:00,OUSD/BTC,0.00002378,0.00002413,0.00002378,0.00002393,4911.5069,0.117551754647
1643932800,2022-02-04 00:00:00,OUSD/BTC,0.00002681,0.00002681,0.0000239,0.0000239,2124.84823057,0.0541589113095399
1643846400,2022-02-03 00:00:00,OUSD/BTC,0.00002689,0.00002738,0.00002676,0.00002678,652.63826233,0.0176745128477527
1643760000,2022-02-02 00:00:00,OUSD/BTC,0.00002583,0.00002699,0.00002574,0.00002678,8470.0962,0.22172163292
1643673600,2022-02-01 00:00:00,OUSD/BTC,0.00002585,0.00002612,0.00002381,0.00002564,30303.25575979,0.7785667960737778
1643587200,2022-01-31 00:00:00,OUSD/BTC,0.00002638,0.00002718,0.00002584,0.00002597,1263.7741,0.03397559098
1643500800,2022-01-30 00:00:00,OUSD/BTC,0.00002615,0.00002658,0.00002579,0.00002633,2753.9072309,0.0719665106215751
1643414400,2022-01-29 00:00:00,OUSD/BTC,0.0000264,0.00002657,0.00002592,0.00002616,3163.169,0.082851103616
1643328000,2022-01-28 00:00:00,OUSD/BTC,0.00002677,0.00002757,0.00002619,0.00002623,9224.0916,0.248580911528
1643241600,2022-01-27 00:00:00,OUSD/BTC,0.00002736,0.00002804,0.00002672,0.00002678,9543.9103,0.259490761691
1643155200,2022-01-26 00:00:00,OUSD/BTC,0.00002713,0.0000275,0.00002578,0.00002735,54967.06053142,1.4488064305688566
1643068800,2022-01-25 00:00:00,OUSD/BTC,0.00002713,0.00002773,0.00002642,0.00002707,268088.8799,7.311496969533
1642982400,2022-01-24 00:00:00,OUSD/BTC,0.0000276,0.00003028,0.00002633,0.00002701,1181106.94060716,34.3906343418287308
1642896000,2022-01-23 00:00:00,OUSD/BTC,0.00002836,0.00002883,0.0000275,0.00002759,289619.76875334,8.1469620388636516
1642809600,2022-01-22 00:00:00,OUSD/BTC,0.00002745,0.00002946,0.00002717,0.00002845,936688.73080537,26.5921233429776489
1642723200,2022-01-21 00:00:00,OUSD/BTC,0.00002438,0.00002806,0.00002409,0.00002755,1042011.25182553,27.8001490597917853
1642636800,2022-01-20 00:00:00,OUSD/BTC,0.00002384,0.00002439,0.00002279,0.00002439,220890.5383,5.247517021374
1642550400,2022-01-19 00:00:00,OUSD/BTC,0.00002367,0.00002458,0.00002346,0.00002389,74969.09081366,1.780171826916791
1642464000,2022-01-18 00:00:00,OUSD/BTC,0.0000237,0.00002419,0.00002349,0.00002363,6621.36213611,0.1582617722389457
1642377600,2022-01-17 00:00:00,OUSD/BTC,0.00002316,0.00002463,0.00002316,0.00002371,8967.00185549,0.211144983808715
1642291200,2022-01-16 00:00:00,OUSD/BTC,0.00002318,0.00002335,0.000023,0.00002322,3871.5468,0.090179426667
1642204800,2022-01-15 00:00:00,OUSD/BTC,0.00002296,0.00002349,0.00002282,0.00002307,5801.06958562,0.1344423388408088
1642118400,2022-01-14 00:00:00,OUSD/BTC,0.00002335,0.00002364,0.00002291,0.00002291,7105.0061,0.164237517084
1642032000,2022-01-13 00:00:00,OUSD/BTC,0.00002258,0.0000234,0.0000224,0.00002329,31438.549,0.723193028288
1641945600,2022-01-12 00:00:00,OUSD/BTC,0.00002312,0.00002329,0.00002238,0.00002247,111748.59962482,2.5535132780826714
1641859200,2022-01-11 00:00:00,OUSD/BTC,0.00002377,0.00002402,0.00002306,0.00002321,169310.04039419,3.9925334241193553
1641772800,2022-01-10 00:00:00,OUSD/BTC,0.00002389,0.000025,0.00002336,0.00002366,541571.9088,13.168518703492
1641686400,2022-01-09 00:00:00,OUSD/BTC,0.00002394,0.00002416,0.00002339,0.00002381,111656.96012816,2.6614347286515608
1641600000,2022-01-08 00:00:00,OUSD/BTC,0.00002394,0.00002465,0.00002358,0.00002388,313147.07485404,7.5519960038996768
1641513600,2022-01-07 00:00:00,OUSD/BTC,0.00002308,0.00002454,0.00002308,0.00002401,311104.48613026,7.4054584929489511
1641427200,2022-01-06 00:00:00,OUSD/BTC,0.00002295,0.00002336,0.00002278,0.00002304,201146.90894796,4.6436754315830793
1641340800,2022-01-05 00:00:00,OUSD/BTC,0.00002168,0.00002337,0.00002048,0.0000229,768109.37310732,16.7004942462934526
1641254400,2022-01-04 00:00:00,OUSD/BTC,0.00002152,0.00002183,0.000021,0.00002168,367984.05280984,7.8969969342063651
1641168000,2022-01-03 00:00:00,OUSD/BTC,0.00002104,0.00002187,0.000021,0.00002153,309205.88098464,6.6279677363798602
1641081600,2022-01-02 00:00:00,OUSD/BTC,0.00002094,0.00002134,0.00002083,0.00002105,227922.36695819,4.8093101101628995
1640995200,2022-01-01 00:00:00,OUSD/BTC,0.00002161,0.00002161,0.00002084,0.0000209,249822.1927,5.296986860664
1640908800,2021-12-31 00:00:00,OUSD/BTC,0.00002122,0.00002182,0.00002062,0.00002161,339961.62277297,7.2718770149129384
1640822400,2021-12-30 00:00:00,OUSD/BTC,0.00002149,0.00002171,0.00002085,0.00002126,288640.6632,6.127822922309
1640736000,2021-12-29 00:00:00,OUSD/BTC,0.00002097,0.00002162,0.00002076,0.00002149,413972.91272774,8.7431316473139852
1640649600,2021-12-28 00:00:00,OUSD/BTC,0.00001971,0.00002103,0.00001971,0.00002088,297372.9733,6.100891851256
