https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MNST,Volume USDT
1644192000,2022-02-07 00:00:00,MNST/USDT,0.05017,0.05788,0.0487,0.05249,15020149.16899018,799921.3740412214401
1644105600,2022-02-06 00:00:00,MNST/USDT,0.04816,0.052,0.0475,0.05025,13611553.5727563,673959.3544720949692
1644019200,2022-02-05 00:00:00,MNST/USDT,0.04728,0.05092,0.04464,0.04819,14999470.18396389,724090.1499008760669
1643932800,2022-02-04 00:00:00,MNST/USDT,0.05142,0.05398,0.04466,0.04728,17932752.04507349,874359.3506326329975
1643846400,2022-02-03 00:00:00,MNST/USDT,0.04626,0.05299,0.04383,0.05143,13150988.4798735,628028.8640855282307
1643760000,2022-02-02 00:00:00,MNST/USDT,0.04896,0.05239,0.045,0.04624,11586974.13797716,557833.5201721270465
1643673600,2022-02-01 00:00:00,MNST/USDT,0.04976,0.05444,0.04805,0.04895,12334487.50988855,619536.4608272510723
1643587200,2022-01-31 00:00:00,MNST/USDT,0.04885,0.05357,0.04716,0.04977,10284130.63961611,504777.9222811946465
1643500800,2022-01-30 00:00:00,MNST/USDT,0.04999,0.05442,0.047,0.0489,18315501.41609647,923262.1260482160035
1643414400,2022-01-29 00:00:00,MNST/USDT,0.04949,0.05438,0.0482,0.05003,13612370.44717497,679738.6812002484448
1643328000,2022-01-28 00:00:00,MNST/USDT,0.049,0.05113,0.04594,0.04955,11168777.59406969,542795.7900173829502
1643241600,2022-01-27 00:00:00,MNST/USDT,0.05075,0.0528,0.04804,0.04903,9972266.84594093,508563.0955434188682
1643155200,2022-01-26 00:00:00,MNST/USDT,0.05307,0.05554,0.04975,0.05076,4047369.55680844,213920.9249112007763
1643068800,2022-01-25 00:00:00,MNST/USDT,0.048,0.05435,0.04773,0.05306,4302910.49834528,214678.1131360148004
1642982400,2022-01-24 00:00:00,MNST/USDT,0.05455,0.05624,0.04189,0.048,5258953.72097794,255630.118114082025
1642896000,2022-01-23 00:00:00,MNST/USDT,0.0558,0.06048,0.0528,0.05455,5776437.8979902,321906.4848720771429
1642809600,2022-01-22 00:00:00,MNST/USDT,0.06177,0.0623,0.053,0.0557,2893876.17474544,165795.6368931038349
1642723200,2022-01-21 00:00:00,MNST/USDT,0.07109,0.07354,0.05664,0.06183,4179405.73982551,276092.3595526254605
1642636800,2022-01-20 00:00:00,MNST/USDT,0.07084,0.08677,0.06795,0.07149,10786251.60303301,812726.7935675017702
1642550400,2022-01-19 00:00:00,MNST/USDT,0.07829,0.099,0.06955,0.07086,10212763.29578249,819797.3631571546842
1642464000,2022-01-18 00:00:00,MNST/USDT,0.07554,0.0795,0.07235,0.07845,4218522.94426712,319615.4727111818187
1642377600,2022-01-17 00:00:00,MNST/USDT,0.0822,0.08726,0.0751,0.07546,4191241.55040174,336305.1098051754319
1642291200,2022-01-16 00:00:00,MNST/USDT,0.08969,0.09333,0.08,0.08216,5245242.03039291,446950.6307306033137
1642204800,2022-01-15 00:00:00,MNST/USDT,0.09069,0.0977,0.086,0.08966,4746405.15491082,429505.9863800517075
1642118400,2022-01-14 00:00:00,MNST/USDT,0.08044,0.10405,0.0735,0.09079,7531674.67986203,650506.871763612977
1642032000,2022-01-13 00:00:00,MNST/USDT,0.09451,0.127,0.07391,0.08013,20348634.85962456,1879836.9553415081154
1641945600,2022-01-12 00:00:00,MNST/USDT,0.06366,0.099,0.06077,0.09472,7476784.92954442,536610.6814015505506
1641859200,2022-01-11 00:00:00,MNST/USDT,0.05499,0.065,0.05101,0.06362,7082507.47552686,406892.0954971345215
1641772800,2022-01-10 00:00:00,MNST/USDT,0.06194,0.06233,0.05356,0.05496,6117454.47730678,356038.453591396555
1641686400,2022-01-09 00:00:00,MNST/USDT,0.0599,0.06376,0.05602,0.06167,5621545.39615989,337355.0789008348192
1641600000,2022-01-08 00:00:00,MNST/USDT,0.06383,0.06719,0.05802,0.05987,5711218.88397465,355092.1365192794518
1641513600,2022-01-07 00:00:00,MNST/USDT,0.06603,0.06763,0.06051,0.0639,4677166.70633486,295924.0713928261318
1641427200,2022-01-06 00:00:00,MNST/USDT,0.06984,0.07014,0.06223,0.06596,5178595.56249172,344447.5180813978576
1641340800,2022-01-05 00:00:00,MNST/USDT,0.0755,0.07786,0.06877,0.07025,4330352.34527426,322093.3549432008503
1641254400,2022-01-04 00:00:00,MNST/USDT,0.07703,0.08754,0.0703,0.07548,9206866.14460897,712786.8849858516515
1641168000,2022-01-03 00:00:00,MNST/USDT,0.07566,0.0832,0.07381,0.0775,5547309.83729799,426785.5701406279423
1641081600,2022-01-02 00:00:00,MNST/USDT,0.07835,0.0806,0.07426,0.07578,5231619.76756845,411079.7886571568504
1640995200,2022-01-01 00:00:00,MNST/USDT,0.08346,0.09112,0.07611,0.07838,5719792.12100211,468474.6633735634592
1640908800,2021-12-31 00:00:00,MNST/USDT,0.08518,0.08581,0.0796,0.08343,3507693.42558263,290203.5744758962221
1640822400,2021-12-30 00:00:00,MNST/USDT,0.08531,0.0866,0.07722,0.08518,4947352.06742842,408773.5819433926929
1640736000,2021-12-29 00:00:00,MNST/USDT,0.09117,0.09308,0.07969,0.08524,4697671.33665488,406729.3403767003362
1640649600,2021-12-28 00:00:00,MNST/USDT,0.09928,0.10593,0.09001,0.09114,4337967.03737364,412638.7659943676135
