https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AUDIO,Volume BTC
1645401600,2022-02-21 00:00:00,AUDIO/BTC,0.00002311,0.0000242,0.00002168,0.00002179,20482.61894757,0.4758043066499922
1645315200,2022-02-20 00:00:00,AUDIO/BTC,0.00002375,0.00002379,0.00002267,0.00002312,13089.9954,0.3019192294
1645228800,2022-02-19 00:00:00,AUDIO/BTC,0.00002394,0.00002475,0.00002345,0.00002386,19220.11328022,0.4652938523466675
1645142400,2022-02-18 00:00:00,AUDIO/BTC,0.00002409,0.0000249,0.0000235,0.00002404,27277.48761686,0.661000130269801
1645056000,2022-02-17 00:00:00,AUDIO/BTC,0.00002533,0.00002558,0.00002403,0.00002411,85105.97551528,2.1130244082834672
1644969600,2022-02-16 00:00:00,AUDIO/BTC,0.00002443,0.00002654,0.00002377,0.00002537,100846.88082336,2.5590422812407456
1644883200,2022-02-15 00:00:00,AUDIO/BTC,0.00002339,0.00002462,0.00002339,0.00002448,24399.37159449,0.583940798300459
1644796800,2022-02-14 00:00:00,AUDIO/BTC,0.00002472,0.00002472,0.00002297,0.0000234,42454.56473269,1.0015971878017699
1644710400,2022-02-13 00:00:00,AUDIO/BTC,0.00002537,0.00002601,0.00002451,0.0000246,28701.56453882,0.7275782696265992
1644624000,2022-02-12 00:00:00,AUDIO/BTC,0.00002559,0.00002631,0.00002492,0.00002538,48342.77130053,1.2341022977137641
1644537600,2022-02-11 00:00:00,AUDIO/BTC,0.00002747,0.00002951,0.00002504,0.00002559,77951.06592014,2.1289342865155104
1644451200,2022-02-10 00:00:00,AUDIO/BTC,0.0000261,0.00002813,0.00002507,0.00002746,65493.3936045,1.7316399452105686
1644364800,2022-02-09 00:00:00,AUDIO/BTC,0.00002474,0.00002654,0.00002449,0.00002614,31580.71631856,0.8096764672287981
1644278400,2022-02-08 00:00:00,AUDIO/BTC,0.00002611,0.00002659,0.00002411,0.00002474,12802.4791,0.325040193359
1644192000,2022-02-07 00:00:00,AUDIO/BTC,0.00002623,0.00002718,0.00002566,0.00002608,62573.82726049,1.6385638498391774
1644105600,2022-02-06 00:00:00,AUDIO/BTC,0.00002473,0.00002678,0.00002451,0.00002622,18022.43754455,0.4649494037229426
1644019200,2022-02-05 00:00:00,AUDIO/BTC,0.00002456,0.00002601,0.00002426,0.00002474,29907.21906447,0.7418708700208433
1643932800,2022-02-04 00:00:00,AUDIO/BTC,0.00002459,0.00002585,0.00002446,0.00002458,15694.77725338,0.3966484196325616
1643846400,2022-02-03 00:00:00,AUDIO/BTC,0.00002438,0.00002492,0.00002423,0.00002453,22861.70023376,0.5607317291105928
1643760000,2022-02-02 00:00:00,AUDIO/BTC,0.00002537,0.00002665,0.00002425,0.0000244,30087.20764179,0.7536221337261993
1643673600,2022-02-01 00:00:00,AUDIO/BTC,0.00002399,0.0000266,0.00002399,0.00002536,22568.44539065,0.575500160517555
1643587200,2022-01-31 00:00:00,AUDIO/BTC,0.00002381,0.0000246,0.00002295,0.00002398,33520.1142617,0.8001336408252365
1643500800,2022-01-30 00:00:00,AUDIO/BTC,0.0000239,0.00002524,0.0000233,0.00002379,20649.99920385,0.498777051514788
1643414400,2022-01-29 00:00:00,AUDIO/BTC,0.00002339,0.00002428,0.00002338,0.0000239,16487.42927494,0.3906911787998
1643328000,2022-01-28 00:00:00,AUDIO/BTC,0.0000229,0.00002384,0.0000227,0.00002339,5972.17804129,0.1382232765114417
1643241600,2022-01-27 00:00:00,AUDIO/BTC,0.00002381,0.00002413,0.00002254,0.00002288,18594.3612871,0.4382883636308015
1643155200,2022-01-26 00:00:00,AUDIO/BTC,0.00002339,0.00002507,0.0000232,0.0000238,14209.89770363,0.3453800738335157
1643068800,2022-01-25 00:00:00,AUDIO/BTC,0.00002308,0.00002373,0.00002266,0.00002339,10004.95698785,0.2324947833987033
1642982400,2022-01-24 00:00:00,AUDIO/BTC,0.00002585,0.00002601,0.0000228,0.00002307,15461.05567002,0.3699291487695859
1642896000,2022-01-23 00:00:00,AUDIO/BTC,0.00002525,0.00002695,0.00002515,0.00002582,13662.6168301,0.3560317138798099
1642809600,2022-01-22 00:00:00,AUDIO/BTC,0.00002738,0.00002834,0.0000239,0.00002528,51191.88438106,1.3031191607010078
1642723200,2022-01-21 00:00:00,AUDIO/BTC,0.00002923,0.00002964,0.00002686,0.00002735,32278.14188048,0.9125086626506257
1642636800,2022-01-20 00:00:00,AUDIO/BTC,0.00003017,0.00003082,0.00002918,0.00002918,8028.58125386,0.2422117012795422
1642550400,2022-01-19 00:00:00,AUDIO/BTC,0.00003095,0.00003127,0.00003005,0.00003012,11892.27800311,0.3627955417296716
1642464000,2022-01-18 00:00:00,AUDIO/BTC,0.0000315,0.00003179,0.00003044,0.00003097,9350.57306186,0.2896986866765074
1642377600,2022-01-17 00:00:00,AUDIO/BTC,0.00003368,0.00003375,0.00003142,0.00003148,48513.49510398,1.5682104086703829
1642291200,2022-01-16 00:00:00,AUDIO/BTC,0.00003333,0.00003423,0.00003306,0.00003379,14834.30025663,0.4980679989604819
1642204800,2022-01-15 00:00:00,AUDIO/BTC,0.0000332,0.00003451,0.00003293,0.00003333,14441.77543864,0.48791842309876
1642118400,2022-01-14 00:00:00,AUDIO/BTC,0.00003262,0.00003347,0.00003241,0.00003322,11506.58259164,0.3779495098266862
1642032000,2022-01-13 00:00:00,AUDIO/BTC,0.00003389,0.00003507,0.00003258,0.00003258,21093.72238284,0.7167092552031464
1641945600,2022-01-12 00:00:00,AUDIO/BTC,0.00003265,0.00003443,0.00003249,0.00003391,47399.2323929,1.6115339787032288
1641859200,2022-01-11 00:00:00,AUDIO/BTC,0.00003099,0.00003328,0.00003089,0.00003269,19154.6503,0.613133173135
1641772800,2022-01-10 00:00:00,AUDIO/BTC,0.000032,0.00003439,0.00003045,0.00003101,111951.49136426,3.5320690011608927
1641686400,2022-01-09 00:00:00,AUDIO/BTC,0.0000319,0.0000323,0.00003147,0.00003198,23556.24654397,0.7481969331703039
1641600000,2022-01-08 00:00:00,AUDIO/BTC,0.00003326,0.00003375,0.0000314,0.00003191,18011.86375538,0.5872231764058733
1641513600,2022-01-07 00:00:00,AUDIO/BTC,0.00003387,0.0000344,0.00003253,0.00003322,18477.77119159,0.6134037784448905
1641427200,2022-01-06 00:00:00,AUDIO/BTC,0.00003355,0.00003393,0.00003252,0.00003383,26270.69917557,0.8709135047046809
1641340800,2022-01-05 00:00:00,AUDIO/BTC,0.0000346,0.00003494,0.00003196,0.00003356,26430.48350905,0.8958599188905523
1641254400,2022-01-04 00:00:00,AUDIO/BTC,0.00003473,0.00003538,0.0000339,0.0000347,21803.53500079,0.7614621344968206
1641168000,2022-01-03 00:00:00,AUDIO/BTC,0.00003483,0.00003573,0.00003397,0.00003482,42862.47620327,1.4950038779109084
1641081600,2022-01-02 00:00:00,AUDIO/BTC,0.0000346,0.00003615,0.00003449,0.00003474,18283.40026301,0.6429467670984731
1640995200,2022-01-01 00:00:00,AUDIO/BTC,0.00003457,0.00003492,0.00003403,0.00003463,7009.82068614,0.2414339291816127
1640908800,2021-12-31 00:00:00,AUDIO/BTC,0.00003516,0.00003571,0.00003405,0.00003468,22349.13853111,0.7771034923864813
1640822400,2021-12-30 00:00:00,AUDIO/BTC,0.00003572,0.00003604,0.00003512,0.00003518,18527.37890153,0.6586038399483128
1640736000,2021-12-29 00:00:00,AUDIO/BTC,0.00003756,0.00003866,0.00003387,0.00003582,32823.80679762,1.1982899733032282
1640649600,2021-12-28 00:00:00,AUDIO/BTC,0.00004048,0.00004122,0.0000373,0.00003757,62183.14840721,2.4183842584779656
