https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HAKA,Volume USDT
1644192000,2022-02-07 00:00:00,HAKA/USDT,0.11,0.1166,0.103,0.1123,2774579.00071459,305964.514994236013
1644105600,2022-02-06 00:00:00,HAKA/USDT,0.1101,0.1106,0.0901,0.11,2992105.66703231,306152.422183780885
1644019200,2022-02-05 00:00:00,HAKA/USDT,0.1173,0.1199,0.11,0.1101,1564248.20516131,177690.955994172644
1643932800,2022-02-04 00:00:00,HAKA/USDT,0.0921,0.129,0.0905,0.1178,6297210.20449931,689372.783286597307
1643846400,2022-02-03 00:00:00,HAKA/USDT,0.093,0.0966,0.0884,0.092,990806.32919433,91868.74668542294
1643760000,2022-02-02 00:00:00,HAKA/USDT,0.106,0.106,0.085,0.093,2370726.63906489,228196.700196568224
1643673600,2022-02-01 00:00:00,HAKA/USDT,0.1175,0.1175,0.0974,0.1061,3199223.0388235,342896.333786569683
1643587200,2022-01-31 00:00:00,HAKA/USDT,0.1128,0.127,0.1037,0.1175,3616488.7202303,416937.240754797307
1643500800,2022-01-30 00:00:00,HAKA/USDT,0.1048,0.1239,0.1007,0.1134,2408065.42936933,264585.634918118062
1643414400,2022-01-29 00:00:00,HAKA/USDT,0.1135,0.1165,0.0984,0.1053,2490000.38768553,266281.084786583687
1643328000,2022-01-28 00:00:00,HAKA/USDT,0.094,0.124,0.0919,0.1141,3305533.06618331,353341.995895189694
1643241600,2022-01-27 00:00:00,HAKA/USDT,0.0907,0.15,0.0844,0.094,5262265.95146696,567146.823822845343
1643155200,2022-01-26 00:00:00,HAKA/USDT,0.0897,0.1,0.0844,0.0902,1944391.7177913,179876.63728163039
1643068800,2022-01-25 00:00:00,HAKA/USDT,0.0902,0.0929,0.0823,0.09,1232254.08672062,106416.211849586036
1642982400,2022-01-24 00:00:00,HAKA/USDT,0.0939,0.1015,0.0768,0.0907,1394373.75579025,121956.737051500952
1642896000,2022-01-23 00:00:00,HAKA/USDT,0.087,0.0948,0.0808,0.094,1172756.82259832,103436.437020078183
1642809600,2022-01-22 00:00:00,HAKA/USDT,0.1,0.104,0.0775,0.0877,2004365.92855942,180005.368410827134
1642723200,2022-01-21 00:00:00,HAKA/USDT,0.128,0.128,0.0981,0.1001,2153300.45491388,247735.338230032557
1642636800,2022-01-20 00:00:00,HAKA/USDT,0.1265,0.1411,0.1228,0.128,1907322.71247327,250066.235263159573
1642550400,2022-01-19 00:00:00,HAKA/USDT,0.1331,0.1341,0.1248,0.1271,1079506.6932653,140774.282773058248
1642464000,2022-01-18 00:00:00,HAKA/USDT,0.1308,0.1414,0.1266,0.1325,1429163.07344145,189682.201349513675
1642377600,2022-01-17 00:00:00,HAKA/USDT,0.1545,0.156,0.1243,0.1304,1850139.08352358,258933.252893296286
1642291200,2022-01-16 00:00:00,HAKA/USDT,0.1551,0.1594,0.1442,0.154,1573635.88463327,238950.288243119162
1642204800,2022-01-15 00:00:00,HAKA/USDT,0.144,0.1594,0.12,0.1557,2133867.01033951,299905.353384072991
1642118400,2022-01-14 00:00:00,HAKA/USDT,0.1403,0.1519,0.135,0.1444,1055071.89393357,153442.405504698891
1642032000,2022-01-13 00:00:00,HAKA/USDT,0.1518,0.1599,0.1388,0.1406,1806670.60895041,266810.174314238538
1641945600,2022-01-12 00:00:00,HAKA/USDT,0.126,0.177,0.1217,0.1519,2770273.39951653,403592.126998018022
1641859200,2022-01-11 00:00:00,HAKA/USDT,0.1176,0.132,0.1119,0.1264,1752919.75691475,211592.625263222108
1641772800,2022-01-10 00:00:00,HAKA/USDT,0.1269,0.1308,0.1077,0.1183,1525937.29799697,182566.856212881005
1641686400,2022-01-09 00:00:00,HAKA/USDT,0.1175,0.1302,0.1138,0.127,1110321.97832303,134886.238531386072
1641600000,2022-01-08 00:00:00,HAKA/USDT,0.1262,0.1395,0.1008,0.1177,1350915.16488345,166902.997059681899
1641513600,2022-01-07 00:00:00,HAKA/USDT,0.1468,0.1477,0.1201,0.1262,2013266.51694607,265852.145756260987
1641427200,2022-01-06 00:00:00,HAKA/USDT,0.1452,0.1499,0.145,0.147,1228703.56029472,179216.869330778904
1641340800,2022-01-05 00:00:00,HAKA/USDT,0.1571,0.1617,0.1426,0.146,2023455.93264201,307612.861399691205
1641254400,2022-01-04 00:00:00,HAKA/USDT,0.1618,0.168,0.1545,0.157,1865088.67928274,299335.583452722957
1641168000,2022-01-03 00:00:00,HAKA/USDT,0.1736,0.174,0.1543,0.1623,1381698.70832452,230021.799006077452
1641081600,2022-01-02 00:00:00,HAKA/USDT,0.1721,0.1768,0.166,0.1737,1124723.3954903,193640.928379712973
1640995200,2022-01-01 00:00:00,HAKA/USDT,0.1709,0.1739,0.164,0.1716,1132503.70833643,191233.198931641554
1640908800,2021-12-31 00:00:00,HAKA/USDT,0.1719,0.1849,0.1677,0.1713,1739054.69650061,306376.815642102955
1640822400,2021-12-30 00:00:00,HAKA/USDT,0.1795,0.188,0.17,0.172,2169657.27420128,385355.057951815414
1640736000,2021-12-29 00:00:00,HAKA/USDT,0.1751,0.1914,0.1711,0.1791,2195474.03417864,397569.854179954585
1640649600,2021-12-28 00:00:00,HAKA/USDT,0.1894,0.202,0.172,0.1751,2206733.22211222,409804.385432260715
