https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CELO,Volume USDT
1643673600,2022-02-01 00:00:00,CELO/USDT,3.1677,3.3211,3.1566,3.2128,191080.92476953,618509.301797837748
1643587200,2022-01-31 00:00:00,CELO/USDT,3.0307,3.179,2.9099,3.1696,151570.89943808,461408.798398027995
1643500800,2022-01-30 00:00:00,CELO/USDT,3.1403,3.1947,2.9745,3.031,105196.17374137,325253.445451066016
1643414400,2022-01-29 00:00:00,CELO/USDT,3.1388,3.2055,3.0661,3.1413,113928.59135766,358549.923497008473
1643328000,2022-01-28 00:00:00,CELO/USDT,3.0737,3.15,3.0143,3.138,149436.10545372,460811.407474342803
1643241600,2022-01-27 00:00:00,CELO/USDT,3.0612,3.174,2.9567,3.072,200244.40652913,612600.012027580389
1643155200,2022-01-26 00:00:00,CELO/USDT,3.0865,3.3218,2.9867,3.0574,298056.70227107,942742.204154112116
1643068800,2022-01-25 00:00:00,CELO/USDT,3.0838,3.2088,2.9297,3.0817,189159.98362119,581248.012015931991
1642982400,2022-01-24 00:00:00,CELO/USDT,3.3354,3.3354,2.8984,3.0725,287795.7232525,882447.918520109244
1642896000,2022-01-23 00:00:00,CELO/USDT,3.208,3.5517,3.1264,3.3285,369790.19496914,1230476.595746795811
1642809600,2022-01-22 00:00:00,CELO/USDT,3.6045,3.7784,3,3.1988,517364.1328996,1726216.836548627718
1642723200,2022-01-21 00:00:00,CELO/USDT,4.0382,4.1576,3.45,3.6006,326844.46515966,1241250.13492030453
1642636800,2022-01-20 00:00:00,CELO/USDT,4.1435,4.4359,4.0211,4.0318,190218.24419635,804318.370370583413
1642550400,2022-01-19 00:00:00,CELO/USDT,4.4279,4.4986,4.1374,4.1382,264046.77661143,1132767.724788956205
1642464000,2022-01-18 00:00:00,CELO/USDT,4.5592,4.64,4.2654,4.4309,178473.41578133,794369.765302670995
1642377600,2022-01-17 00:00:00,CELO/USDT,4.9943,5.0261,4.4757,4.5592,249959.88227379,1172405.166897488987
1642291200,2022-01-16 00:00:00,CELO/USDT,5.0191,5.0691,4.8358,4.9862,216118.82353814,1070910.693849236948
1642204800,2022-01-15 00:00:00,CELO/USDT,5.0527,5.172,4.9146,5.0173,254973.74256763,1284126.576214741067
1642118400,2022-01-14 00:00:00,CELO/USDT,4.9704,5.2088,4.802,5.0494,370809.86397809,1859857.659878995309
1642032000,2022-01-13 00:00:00,CELO/USDT,4.9765,5.3629,4.8714,4.9711,555236.8586871,2828968.038064718927
1641945600,2022-01-12 00:00:00,CELO/USDT,4.5297,5.1035,4.4456,4.9693,366381.57986084,1778124.477339140033
1641859200,2022-01-11 00:00:00,CELO/USDT,4.4141,4.5826,4.2196,4.527,230047.49161983,1011579.904416922108
1641772800,2022-01-10 00:00:00,CELO/USDT,4.6669,4.7702,4.1552,4.4078,255239.85680016,1138664.415975312017
1641686400,2022-01-09 00:00:00,CELO/USDT,4.5362,4.7892,4.4558,4.6529,216642.99116958,1009067.40526752126
1641600000,2022-01-08 00:00:00,CELO/USDT,4.6472,4.9465,4.4015,4.5283,379202.09628467,1774981.897232066929
1641513600,2022-01-07 00:00:00,CELO/USDT,4.9295,4.9601,4.3871,4.6506,490425.18579504,2266662.833027784768
1641427200,2022-01-06 00:00:00,CELO/USDT,5.1037,5.2379,4.8275,4.925,449102.95308207,2241493.119300170371
1641340800,2022-01-05 00:00:00,CELO/USDT,5.2827,6.2962,4.7484,5.0977,717817.52129271,3957532.103610174199
1641254400,2022-01-04 00:00:00,CELO/USDT,4.9998,5.7615,4.9896,5.2831,758310.80775594,4116776.084139989116
1641168000,2022-01-03 00:00:00,CELO/USDT,5.0869,5.1196,4.814,4.9995,191032.27773439,946913.718432756672
1641081600,2022-01-02 00:00:00,CELO/USDT,5.1318,5.3891,5.0473,5.0825,222263.57888727,1157687.822188047168
1640995200,2022-01-01 00:00:00,CELO/USDT,4.8746,5.2414,4.8746,5.1276,259988.86577625,1326246.176570011505
1640908800,2021-12-31 00:00:00,CELO/USDT,4.7771,5.2719,4.6789,4.8596,328972.89986313,1620014.125537421371
1640822400,2021-12-30 00:00:00,CELO/USDT,4.4838,4.9367,4.365,4.7892,218485.40505286,1038067.285684098779
1640736000,2021-12-29 00:00:00,CELO/USDT,4.5905,4.7657,4.3851,4.487,241754.15883293,1105981.791319818992
1640649600,2021-12-28 00:00:00,CELO/USDT,5.0501,5.0539,4.5439,4.5912,222407.84616232,1060510.664444647059
