https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TOWER,Volume USDT
1644451200,2022-02-10 00:00:00,TOWER/USDT,0.03685,0.03726,0.03514,0.03567,2013232.9709273,72103.4325092739097
1644364800,2022-02-09 00:00:00,TOWER/USDT,0.03264,0.03791,0.03129,0.03685,4059305.21792991,142601.4990328477775
1644278400,2022-02-08 00:00:00,TOWER/USDT,0.03285,0.03571,0.03086,0.03262,2732746.5627045,89348.5445242015621
1644192000,2022-02-07 00:00:00,TOWER/USDT,0.02971,0.03608,0.02971,0.03284,4154473.57957482,137100.930838910059
1644105600,2022-02-06 00:00:00,TOWER/USDT,0.03111,0.03266,0.02953,0.02985,1326820.32963012,41163.1160631505589
1644019200,2022-02-05 00:00:00,TOWER/USDT,0.03045,0.032,0.03013,0.03115,1121747.38165695,35064.8805785066969
1643932800,2022-02-04 00:00:00,TOWER/USDT,0.02803,0.03144,0.02781,0.03046,575790.57682064,16832.5841657203034
1643846400,2022-02-03 00:00:00,TOWER/USDT,0.0292,0.0292,0.02719,0.02803,1263793.11702606,35357.52746254348
1643760000,2022-02-02 00:00:00,TOWER/USDT,0.03078,0.03142,0.02836,0.02925,759918.04786364,22534.2371256469706
1643673600,2022-02-01 00:00:00,TOWER/USDT,0.03045,0.03188,0.03001,0.031,1702962.3475827,52429.1158491495501
1643587200,2022-01-31 00:00:00,TOWER/USDT,0.02783,0.03799,0.02754,0.03045,4362218.02060003,139046.6251685953583
1643500800,2022-01-30 00:00:00,TOWER/USDT,0.02913,0.03149,0.02728,0.02783,2324671.66115102,68100.4260304141438
1643414400,2022-01-29 00:00:00,TOWER/USDT,0.0283,0.03149,0.0281,0.02931,986115.83281312,29263.095816124912
1643328000,2022-01-28 00:00:00,TOWER/USDT,0.02837,0.0295,0.02721,0.0281,952768.40976214,27023.4035662961119
1643241600,2022-01-27 00:00:00,TOWER/USDT,0.02715,0.02937,0.026,0.02833,818789.05982227,22400.9503301154154
1643155200,2022-01-26 00:00:00,TOWER/USDT,0.02827,0.03036,0.02656,0.0271,933396.35909774,26712.7244985538327
1643068800,2022-01-25 00:00:00,TOWER/USDT,0.02754,0.03248,0.02675,0.02814,1891972.76605735,55543.4224886672534
1642982400,2022-01-24 00:00:00,TOWER/USDT,0.02837,0.02894,0.02461,0.02766,1528371.74180183,40175.2212221633773
1642896000,2022-01-23 00:00:00,TOWER/USDT,0.02568,0.0316,0.02511,0.02859,2554812.81899206,71721.9435412392536
1642809600,2022-01-22 00:00:00,TOWER/USDT,0.0306,0.03091,0.02493,0.02568,1100524.20717999,29755.7688291023685
1642723200,2022-01-21 00:00:00,TOWER/USDT,0.0348,0.03537,0.02927,0.03059,3704475.78712167,117080.3301743271141
1642636800,2022-01-20 00:00:00,TOWER/USDT,0.03838,0.03847,0.03399,0.03484,5122780.04067603,181552.1588260913393
1642550400,2022-01-19 00:00:00,TOWER/USDT,0.03971,0.03999,0.03775,0.03838,584197.41249866,22845.0315415201
1642464000,2022-01-18 00:00:00,TOWER/USDT,0.0392,0.04023,0.03771,0.03989,355634.76995394,13815.1076060899956
1642377600,2022-01-17 00:00:00,TOWER/USDT,0.04079,0.0412,0.039,0.03909,370687.5242045,14957.3211973555404
1642291200,2022-01-16 00:00:00,TOWER/USDT,0.04111,0.04224,0.04056,0.041,407415.48196404,16831.1080696516528
1642204800,2022-01-15 00:00:00,TOWER/USDT,0.04211,0.04366,0.04056,0.04112,872496.76118506,36502.0264345624886
1642118400,2022-01-14 00:00:00,TOWER/USDT,0.04098,0.04643,0.04,0.04217,2914979.43924082,127185.813908939779
1642032000,2022-01-13 00:00:00,TOWER/USDT,0.0429,0.04652,0.04098,0.04098,2063550.19513586,90382.4076313296346
1641945600,2022-01-12 00:00:00,TOWER/USDT,0.03897,0.04359,0.03781,0.04302,873507.13006001,35086.3657267424509
1641859200,2022-01-11 00:00:00,TOWER/USDT,0.0354,0.03932,0.035,0.03902,2838319.36390749,104820.8655209848545
1641772800,2022-01-10 00:00:00,TOWER/USDT,0.04178,0.04487,0.03382,0.0352,2709120.68703819,103192.8853799251479
1641686400,2022-01-09 00:00:00,TOWER/USDT,0.04185,0.04324,0.04029,0.0418,932629.66741068,38629.3983223722295
1641600000,2022-01-08 00:00:00,TOWER/USDT,0.04247,0.0466,0.03861,0.04185,2653552.56934599,112881.2386266078104
1641513600,2022-01-07 00:00:00,TOWER/USDT,0.04728,0.04729,0.04235,0.04247,1457219.4463399,65339.441257990525
1641427200,2022-01-06 00:00:00,TOWER/USDT,0.0485,0.04896,0.04253,0.04728,1655644.75442371,75743.9440159330061
1641340800,2022-01-05 00:00:00,TOWER/USDT,0.05115,0.05524,0.04679,0.0485,1582647.7241197,82243.0719699803426
1641254400,2022-01-04 00:00:00,TOWER/USDT,0.0492,0.0533,0.04909,0.05115,1206652.28375008,62191.0058588102603
1641168000,2022-01-03 00:00:00,TOWER/USDT,0.05296,0.0533,0.04906,0.04944,1210467.05421657,62226.0612045407503
1641081600,2022-01-02 00:00:00,TOWER/USDT,0.05362,0.0565,0.05206,0.05306,1041805.64681779,55488.581699670118
1640995200,2022-01-01 00:00:00,TOWER/USDT,0.05192,0.05421,0.05091,0.05353,1449426.22901001,76639.569568308906
1640908800,2021-12-31 00:00:00,TOWER/USDT,0.05414,0.05579,0.05029,0.05189,2138030.25449242,114179.9524016574998
1640822400,2021-12-30 00:00:00,TOWER/USDT,0.05648,0.05747,0.05311,0.05414,699237.15482613,38843.4851723484108
1640736000,2021-12-29 00:00:00,TOWER/USDT,0.06091,0.0612,0.05511,0.05649,1474135.56285473,84424.4492831124455
1640649600,2021-12-28 00:00:00,TOWER/USDT,0.06655,0.06891,0.05884,0.06091,1871046.12304558,119248.1059996519798
