https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DEXE,Volume USDT
1642896000,2022-01-23 00:00:00,DEXE/USDT,6.065,6.957,6.065,6.497,15443.27489379,101415.95354400445
1642809600,2022-01-22 00:00:00,DEXE/USDT,6.716,7.55,5.732,6.065,41816.73895118,272408.629748008
1642723200,2022-01-21 00:00:00,DEXE/USDT,7.914,8.429,6.566,6.698,9637.60291255,75236.85826062535
1642636800,2022-01-20 00:00:00,DEXE/USDT,8.377,8.697,7.93,7.93,998.81207078,8252.11697493675
1642550400,2022-01-19 00:00:00,DEXE/USDT,8.798,8.818,8.253,8.349,1319.46231444,11098.52527500127
1642464000,2022-01-18 00:00:00,DEXE/USDT,9.363,9.438,8.562,8.851,1439.30812598,12842.82299344051
1642377600,2022-01-17 00:00:00,DEXE/USDT,9.77,9.801,9.167,9.337,2747.97059998,25934.19239630624
1642291200,2022-01-16 00:00:00,DEXE/USDT,9.834,9.919,9.669,9.736,480.26636746,4696.98077175149
1642204800,2022-01-15 00:00:00,DEXE/USDT,9.844,10.067,9.617,9.827,2926.55236375,28841.37913064688
1642118400,2022-01-14 00:00:00,DEXE/USDT,9.605,10.133,9.429,9.844,2258.0365282,22045.1743601555
1642032000,2022-01-13 00:00:00,DEXE/USDT,10.067,10.218,9.606,9.65,1976.19499585,19625.15418463932
1641945600,2022-01-12 00:00:00,DEXE/USDT,9.77,10.442,9.637,10.086,4935.84662259,49481.05052572619
1641859200,2022-01-11 00:00:00,DEXE/USDT,9.489,9.883,9.304,9.74,2204.29252802,21280.90159514842
1641772800,2022-01-10 00:00:00,DEXE/USDT,10.015,10.665,9.059,9.527,3735.95663285,38014.79354055565
1641686400,2022-01-09 00:00:00,DEXE/USDT,9.509,10.867,9.336,10,15477.1454491,155395.71929959462
1641600000,2022-01-08 00:00:00,DEXE/USDT,9.25,11.811,9.245,9.523,26549.61867534,279168.58833029114
1641513600,2022-01-07 00:00:00,DEXE/USDT,10.329,10.329,9.118,9.25,2114.91685512,20154.08037553018
1641427200,2022-01-06 00:00:00,DEXE/USDT,10.719,10.858,9.149,10.275,3623.6526481,36595.3480913346
1641340800,2022-01-05 00:00:00,DEXE/USDT,11.52,11.694,10.523,10.799,2499.89760372,27606.88484789465
1641254400,2022-01-04 00:00:00,DEXE/USDT,11.545,11.881,11.482,11.52,2041.60658335,23910.57373994192
1641168000,2022-01-03 00:00:00,DEXE/USDT,11.741,12.059,11.416,11.545,4166.82299187,48539.98723623341
1641081600,2022-01-02 00:00:00,DEXE/USDT,11.777,12.069,11.614,11.741,1971.33072412,23321.41147602423
1640995200,2022-01-01 00:00:00,DEXE/USDT,11.771,12.047,11.57,11.724,1852.65702929,21846.96240898684
1640908800,2021-12-31 00:00:00,DEXE/USDT,12.092,12.172,11.685,11.811,1838.24901515,22006.06724309718
1640822400,2021-12-30 00:00:00,DEXE/USDT,11.578,12.373,11.522,12.092,1445.42305518,17293.42251552261
1640736000,2021-12-29 00:00:00,DEXE/USDT,12.106,12.311,11.442,11.608,2653.34934545,31373.1579073187
1640649600,2021-12-28 00:00:00,DEXE/USDT,13.104,13.493,12.024,12.07,7558.83314159,96016.4962556449
