https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GBP,tradecount
1646956800000,2022-03-11 00:00:00,BTC/GBP,30114.91000000,30702.14000000,29240.00000000,29744.37000000,447.89577000,13400621.20609260,10525
1646870400000,2022-03-10 00:00:00,BTC/GBP,31807.55000000,31883.10000000,29289.99000000,30133.11000000,429.21008000,12911872.09193850,9734
1646784000000,2022-03-09 00:00:00,BTC/GBP,29569.56000000,32337.98000000,29527.33000000,31788.40000000,327.97011000,10400128.53143830,7836
1646697600000,2022-03-08 00:00:00,BTC/GBP,29035.74000000,29995.01000000,28895.32000000,29584.30000000,351.91406000,10387848.22150290,7732
1646611200000,2022-03-07 00:00:00,BTC/GBP,29080.26000000,30106.84000000,28369.20000000,29006.24000000,418.05180000,12231311.94166320,8213
1646524800000,2022-03-06 00:00:00,BTC/GBP,29798.90000000,30033.19000000,28841.82000000,29048.89000000,215.70053000,6351125.62875090,5028
1646438400000,2022-03-05 00:00:00,BTC/GBP,29603.57000000,29937.69000000,29200.00000000,29798.01000000,169.90985000,5019036.65176750,4677
1646352000000,2022-03-04 00:00:00,BTC/GBP,31803.80000000,31843.86000000,29166.24000000,29618.15000000,383.70620000,11822467.58505000,7805
1646265600000,2022-03-03 00:00:00,BTC/GBP,32765.12000000,32956.76000000,31370.02000000,31796.79000000,294.65378000,9484522.77894560,5898
1646179200000,2022-03-02 00:00:00,BTC/GBP,33290.97000000,33979.23000000,32476.88000000,32755.20000000,296.97015000,9825455.76336000,7737
1646092800000,2022-03-01 00:00:00,BTC/GBP,32122.93000000,33524.45000000,31931.71000000,33278.87000000,346.40531000,11332163.23594170,9050
1646006400000,2022-02-28 00:00:00,BTC/GBP,28105.63000000,32888.88000000,27935.18000000,32122.94000000,434.21785000,13021924.01786620,10291
1645920000000,2022-02-27 00:00:00,BTC/GBP,29113.15000000,29669.54000000,27656.55000000,28100.00000000,181.34035000,5172374.85247330,5891
1645833600000,2022-02-26 00:00:00,BTC/GBP,29235.17000000,30036.29000000,28777.14000000,29111.42000000,124.84086000,3653495.56510240,4865
1645747200000,2022-02-25 00:00:00,BTC/GBP,28581.74000000,29643.85000000,28437.55000000,29216.63000000,266.99428000,7746796.04021810,7022
1645660800000,2022-02-24 00:00:00,BTC/GBP,27441.42000000,29624.23000000,25394.74000000,28580.65000000,574.83430000,15505653.09509920,12615
1645574400000,2022-02-23 00:00:00,BTC/GBP,28178.95000000,28888.88000000,27276.28000000,27421.69000000,287.00680000,8087734.33223660,7839
1645488000000,2022-02-22 00:00:00,BTC/GBP,27257.24000000,28294.39000000,26783.87000000,28163.64000000,380.65532000,10491729.18404530,8127
1645401600000,2022-02-21 00:00:00,BTC/GBP,28244.65000000,28999.73000000,27085.38000000,27247.89000000,499.20047000,13985467.75747830,8998
1645315200000,2022-02-20 00:00:00,BTC/GBP,29540.41000000,29556.13000000,28011.67000000,28251.79000000,138.29564000,3933574.78512900,4708
1645228800000,2022-02-19 00:00:00,BTC/GBP,29453.20000000,29815.57000000,29219.38000000,29532.04000000,76.83823000,2265531.67319100,3476
1645142400000,2022-02-18 00:00:00,BTC/GBP,29803.65000000,30130.06000000,29067.96000000,29453.20000000,336.19287000,9952002.15306100,5886
1645056000000,2022-02-17 00:00:00,BTC/GBP,32325.36000000,32512.16000000,29459.88000000,29828.57000000,298.28503000,9327414.33693370,6899
1644969600000,2022-02-16 00:00:00,BTC/GBP,32868.80000000,32868.80000000,31952.12000000,32310.86000000,157.70566000,5114213.04150920,4416
1644883200000,2022-02-15 00:00:00,BTC/GBP,31472.62000000,33042.00000000,31388.90000000,32887.08000000,296.98832000,9646083.47023170,5966
1644796800000,2022-02-14 00:00:00,BTC/GBP,31091.95000000,31700.00000000,30673.64000000,31455.93000000,358.26829000,11171268.81520710,5601
1644710400000,2022-02-13 00:00:00,BTC/GBP,31146.08000000,31605.15000000,30931.91000000,31056.30000000,131.42482000,4109088.81888240,3329
1644624000000,2022-02-12 00:00:00,BTC/GBP,31268.23000000,31760.90000000,30817.91000000,31165.77000000,105.81885000,3301240.31553040,4152
1644537600000,2022-02-11 00:00:00,BTC/GBP,32115.01000000,32378.91000000,30960.00000000,31270.89000000,527.79943000,16850441.43820870,9813
1644451200000,2022-02-10 00:00:00,BTC/GBP,32776.21000000,33652.14000000,31957.79000000,32147.63000000,318.02553000,10445750.89045040,8197
1644364800000,2022-02-09 00:00:00,BTC/GBP,32528.33000000,33027.44000000,31832.71000000,32791.05000000,226.29225000,7342445.51075810,6405
1644278400000,2022-02-08 00:00:00,BTC/GBP,32448.36000000,33655.54000000,31530.89000000,32528.13000000,538.18432000,17455297.02585400,10877
1644192000000,2022-02-07 00:00:00,BTC/GBP,31373.79000000,32940.00000000,30832.15000000,32406.60000000,340.27305000,10845949.23204470,7990
1644105600000,2022-02-06 00:00:00,BTC/GBP,30530.92000000,31560.67000000,30346.03000000,31355.04000000,112.66239000,3459779.47797650,4074
1644019200000,2022-02-05 00:00:00,BTC/GBP,30673.86000000,30975.83000000,30170.97000000,30489.83000000,161.65131000,4952480.35668170,5267
1643932800000,2022-02-04 00:00:00,BTC/GBP,27390.19000000,30809.55000000,27253.74000000,30666.93000000,263.57401000,7548230.81030990,6954
1643846400000,2022-02-03 00:00:00,BTC/GBP,27141.73000000,27478.29000000,26638.10000000,27440.76000000,166.91077000,4507103.00235640,4857
1643760000000,2022-02-02 00:00:00,BTC/GBP,28672.51000000,28759.22000000,26896.00000000,27162.92000000,165.32320000,4595155.88420900,5205
1643673600000,2022-02-01 00:00:00,BTC/GBP,28604.28000000,29082.99000000,28172.45000000,28650.31000000,227.25627000,6503408.66059460,6875
1643587200000,2022-01-31 00:00:00,BTC/GBP,28301.10000000,28800.87000000,27348.00000000,28621.29000000,294.96198000,8250158.31107740,7939
1643500800000,2022-01-30 00:00:00,BTC/GBP,28576.41000000,28704.52000000,27907.37000000,28346.22000000,118.46507000,3361481.96161270,6390
1643414400000,2022-01-29 00:00:00,BTC/GBP,28184.68000000,28960.91000000,27900.02000000,28558.94000000,145.54907000,4118865.59848380,6317
1643328000000,2022-01-28 00:00:00,BTC/GBP,27789.19000000,28395.01000000,27022.29000000,28201.43000000,208.35762000,5761289.10259480,6803
1643241600000,2022-01-27 00:00:00,BTC/GBP,27408.21000000,27820.22000000,26461.50000000,27777.31000000,242.19629000,6574220.30481690,7417
1643155200000,2022-01-26 00:00:00,BTC/GBP,27397.25000000,28855.38000000,26971.28000000,27426.27000000,297.74425000,8282526.42106160,9268
1643068800000,2022-01-25 00:00:00,BTC/GBP,27209.79000000,27850.55000000,26514.79000000,27366.71000000,209.25434000,5688830.78179000,7024
1642982400000,2022-01-24 00:00:00,BTC/GBP,26814.07000000,27852.87000000,24434.90000000,27189.20000000,381.72208500,9817651.67940237,11047
1642896000000,2022-01-23 00:00:00,BTC/GBP,25952.13000000,27009.34000000,25644.66000000,26838.81000000,205.08121000,5389061.57149740,8022
1642809600000,2022-01-22 00:00:00,BTC/GBP,26957.61000000,27235.67000000,25175.69000000,25952.13000000,386.50655600,10093734.33481493,11149
1642723200000,2022-01-21 00:00:00,BTC/GBP,29951.02000000,30256.60000000,26205.32000000,26970.79000000,575.31909400,16352439.66565693,13155
1642636800000,2022-01-20 00:00:00,BTC/GBP,30654.59000000,31883.23000000,29855.52000000,29954.47000000,180.07435000,5589972.07689290,6351
1642550400000,2022-01-19 00:00:00,BTC/GBP,31169.79000000,31304.11000000,30286.30000000,30678.08000000,226.96681000,6994616.71360900,6524
1642464000000,2022-01-18 00:00:00,BTC/GBP,30985.92000000,31396.40000000,30420.85000000,31197.15000000,267.90977000,8239075.64136450,6585
1642377600000,2022-01-17 00:00:00,BTC/GBP,31513.99000000,31576.87000000,30481.51000000,30958.31000000,102.69502000,3199531.11565740,4778
1642291200000,2022-01-16 00:00:00,BTC/GBP,31507.47000000,31792.21000000,31182.60000000,31524.09000000,91.47414000,2882641.54928180,3763
1642204800000,2022-01-15 00:00:00,BTC/GBP,31537.27000000,32050.00000000,31144.43000000,31505.19000000,131.86939000,4159724.84863290,5619
1642118400000,2022-01-14 00:00:00,BTC/GBP,31107.19000000,31816.86000000,30450.00000000,31534.80000000,146.35423000,4555921.73207880,8046
1642032000000,2022-01-13 00:00:00,BTC/GBP,32045.51000000,32363.82000000,30865.00000000,31053.67000000,141.01560000,4461986.43995870,8428
1641945600000,2022-01-12 00:00:00,BTC/GBP,31407.18000000,32333.66000000,31180.01000000,32051.18000000,225.65773000,7138739.10460170,11449
1641859200000,2022-01-11 00:00:00,BTC/GBP,30815.40000000,31686.66000000,30413.84000000,31395.25000000,215.30182000,6675910.97327690,9546
1641772800000,2022-01-10 00:00:00,BTC/GBP,30880.23000000,31140.03000000,29300.00000000,30812.56000000,255.91515000,7810268.07045330,10513
1641686400000,2022-01-09 00:00:00,BTC/GBP,30725.13000000,31624.69000000,30406.77000000,30870.43000000,137.49322000,4254268.29664970,6885
1641600000000,2022-01-08 00:00:00,BTC/GBP,30614.14000000,31181.66000000,29874.31000000,30725.58000000,191.76356000,5880569.64650230,6486
1641513600000,2022-01-07 00:00:00,BTC/GBP,31904.86000000,31924.31000000,29946.30000000,30549.92000000,285.94235000,8840185.79761180,9741
1641427200000,2022-01-06 00:00:00,BTC/GBP,32135.39000000,32375.25000000,31403.83000000,31930.46000000,228.35160000,7269803.93424190,9598
1641340800000,2022-01-05 00:00:00,BTC/GBP,33888.82000000,34761.31000000,31423.54000000,32132.83000000,203.77498000,6798137.98244670,10521
1641254400000,2022-01-04 00:00:00,BTC/GBP,34504.35000000,35085.00000000,33677.07000000,33911.11000000,135.20063000,4657967.00142370,8327
1641168000000,2022-01-03 00:00:00,BTC/GBP,35018.08000000,35150.00000000,33966.93000000,34494.81000000,209.72368000,7293702.04245630,8992
1641081600000,2022-01-02 00:00:00,BTC/GBP,35327.20000000,35515.38000000,34546.34000000,35033.40000000,136.26598000,4771648.93991300,8594
1640995200000,2022-01-01 00:00:00,BTC/GBP,34240.67000000,35499.41000000,34240.67000000,35336.06000000,189.06568000,6592409.22077240,8017
1640908800000,2021-12-31 00:00:00,BTC/GBP,34934.45000000,35999.97000000,33762.69000000,34263.66000000,174.86497000,6145449.62137160,8462
1640822400000,2021-12-30 00:00:00,BTC/GBP,34500.57000000,35532.76000000,34152.70000000,34949.34000000,124.60528000,4349983.63511800,7981
1640736000000,2021-12-29 00:00:00,BTC/GBP,35512.71000000,35866.18000000,34250.00000000,34473.43000000,274.70689000,9719001.54890510,8974
1640649600000,2021-12-28 00:00:00,BTC/GBP,37753.92000000,37755.17000000,35262.23000000,35480.34000000,338.34289000,12318087.43083250,11229
1640563200000,2021-12-27 00:00:00,BTC/GBP,37926.65000000,38830.27000000,37644.68000000,37758.70000000,146.87482000,5607299.94040560,5334
1640476800000,2021-12-26 00:00:00,BTC/GBP,37652.94000000,38288.74000000,36988.84000000,37886.94000000,113.03344000,4241509.93338420,4506
1640390400000,2021-12-25 00:00:00,BTC/GBP,37929.46000000,38204.74000000,37500.00000000,37700.00000000,90.45857000,3434828.17879960,3836
1640304000000,2021-12-24 00:00:00,BTC/GBP,37898.87000000,38718.47000000,37641.06000000,37934.14000000,112.58410000,4292314.81922270,5131
1640217600000,2021-12-23 00:00:00,BTC/GBP,36410.80000000,38286.05000000,36000.00000000,37890.88000000,179.21059000,6586803.70024860,7756
1640131200000,2021-12-22 00:00:00,BTC/GBP,36769.93000000,37378.75000000,36361.42000000,36404.15000000,168.32975000,6190052.04705970,8031
1640044800000,2021-12-21 00:00:00,BTC/GBP,35505.84000000,37192.82000000,35324.74000000,36794.05000000,133.59333000,4890890.68753150,6761
1639958400000,2021-12-20 00:00:00,BTC/GBP,35290.62000000,35953.60000000,34435.00000000,35509.69000000,114.36254000,4012221.69002930,5826
1639872000000,2021-12-19 00:00:00,BTC/GBP,35251.05000000,36332.11000000,34973.38000000,35319.07000000,117.62443000,4189644.79737440,5559
1639785600000,2021-12-18 00:00:00,BTC/GBP,34857.14000000,35753.93000000,34398.38000000,35277.06000000,78.64181000,2764411.58148130,4878
1639699200000,2021-12-17 00:00:00,BTC/GBP,35672.93000000,36005.72000000,34237.92000000,34857.14000000,145.08272000,5109785.77006210,5737
1639612800000,2021-12-16 00:00:00,BTC/GBP,36754.59000000,37254.41000000,35667.82000000,35742.09000000,152.92492000,5599787.67500430,7728
1639526400000,2021-12-15 00:00:00,BTC/GBP,36545.50000000,37316.88000000,35234.00000000,36740.58000000,172.80532000,6281328.89544340,7412
1639440000000,2021-12-14 00:00:00,BTC/GBP,35424.59000000,36808.63000000,35093.58000000,36561.98000000,157.53370000,5642638.90649580,7184
1639353600000,2021-12-13 00:00:00,BTC/GBP,37654.69000000,37755.74000000,34600.00000000,35441.10000000,200.06000000,7208070.66318130,7710
1639267200000,2021-12-12 00:00:00,BTC/GBP,37292.08000000,38145.30000000,36744.82000000,37637.20000000,105.32191000,3952185.72326150,5801
1639180800000,2021-12-11 00:00:00,BTC/GBP,35573.92000000,37334.98000000,35300.00000000,37199.16000000,90.00100000,3283801.28933920,4077
1639094400000,2021-12-10 00:00:00,BTC/GBP,36049.22000000,37948.02000000,35388.22000000,35566.58000000,234.90000000,8572980.68087350,7728
1639008000000,2021-12-09 00:00:00,BTC/GBP,38172.99000000,38409.59000000,35848.50000000,36021.49000000,145.35508000,5352176.26076740,6185
1638921600000,2021-12-08 00:00:00,BTC/GBP,38148.59000000,38800.63000000,36835.55000000,38167.89000000,129.56199000,4885796.13233920,7090
1638835200000,2021-12-07 00:00:00,BTC/GBP,38021.60000000,39209.24000000,37740.00000000,38109.89000000,103.50553000,3986358.14991280,6152
1638748800000,2021-12-06 00:00:00,BTC/GBP,37469.56000000,38293.15000000,35665.20000000,38026.08000000,312.14269000,11443932.66199810,11565
1638662400000,2021-12-05 00:00:00,BTC/GBP,37422.18000000,37844.50000000,36273.24000000,37432.22000000,159.61724000,5946260.32833800,6257
1638576000000,2021-12-04 00:00:00,BTC/GBP,40593.69000000,40835.53000000,32000.00000000,37448.20000000,644.75312000,23591142.07161610,29729
1638489600000,2021-12-03 00:00:00,BTC/GBP,42490.65000000,43289.00000000,39125.18000000,40643.28000000,263.35969000,10953889.20471890,18549
1638403200000,2021-12-02 00:00:00,BTC/GBP,43101.10000000,43254.00000000,42033.74000000,42490.65000000,196.34391000,8368607.33402030,10000
1638316800000,2021-12-01 00:00:00,BTC/GBP,42383.52000000,44295.92000000,42149.68000000,43105.69000000,313.10083000,13507831.27821040,13340
1638230400000,2021-11-30 00:00:00,BTC/GBP,43378.90000000,44259.28000000,41928.01000000,42284.05000000,196.07615000,8437507.72475440,10346
1638144000000,2021-11-29 00:00:00,BTC/GBP,43513.94000000,44279.63000000,42607.52000000,43378.36000000,199.57497000,8657800.65071870,9879
1638057600000,2021-11-28 00:00:00,BTC/GBP,41569.17000000,43555.55000000,40437.28000000,43459.38000000,96.13824000,4011132.10476040,7190
1637971200000,2021-11-27 00:00:00,BTC/GBP,40701.25000000,41990.20000000,40575.98000000,41622.86000000,95.20302000,3948778.98133960,7181
1637884800000,2021-11-26 00:00:00,BTC/GBP,44321.58000000,44453.88000000,40205.98000000,40675.03000000,288.92079000,12051669.96771660,13194
1637798400000,2021-11-25 00:00:00,BTC/GBP,42923.57000000,44722.66000000,42786.09000000,44300.00000000,150.10878000,6594749.97748050,9593
1637712000000,2021-11-24 00:00:00,BTC/GBP,43098.30000000,43216.59000000,41859.52000000,42881.22000000,131.32283000,5571972.85919180,8047
1637625600000,2021-11-23 00:00:00,BTC/GBP,42083.21000000,43305.05000000,41428.35000000,43080.83000000,198.75756000,8461982.88339700,7416
1637539200000,2021-11-22 00:00:00,BTC/GBP,43852.95000000,44257.34000000,41661.22000000,42143.71000000,264.42407000,11321004.71249700,9860
1637452800000,2021-11-21 00:00:00,BTC/GBP,44580.45000000,44822.00000000,43688.88000000,43872.34000000,80.07491000,3536999.56833710,5478
1637366400000,2021-11-20 00:00:00,BTC/GBP,43457.02000000,44656.56000000,42867.52000000,44527.93000000,109.04080000,4795586.18463140,7105
1637280000000,2021-11-19 00:00:00,BTC/GBP,42380.11000000,43496.00000000,41421.90000000,43438.68000000,203.54510000,8664294.74822520,9144
1637193600000,2021-11-18 00:00:00,BTC/GBP,44869.91000000,45291.00000000,42105.49000000,42404.25000000,232.99347000,10102518.93653170,9432
1637107200000,2021-11-17 00:00:00,BTC/GBP,44954.79000000,45412.52000000,43657.80000000,44833.88000000,197.07745000,8791623.09349350,8514
1637020800000,2021-11-16 00:00:00,BTC/GBP,47460.92000000,47460.92000000,43720.50000000,44981.70000000,368.00021000,16677597.24209620,15157
1636934400000,2021-11-15 00:00:00,BTC/GBP,49074.11000000,49559.68000000,47331.55000000,47509.25000000,159.32689000,7725610.71722640,8901
1636848000000,2021-11-14 00:00:00,BTC/GBP,48180.12000000,49040.41000000,47600.00000000,49008.14000000,192.92298000,9317096.90252990,8491
1636761600000,2021-11-13 00:00:00,BTC/GBP,47981.67000000,48600.00000000,46919.65000000,48180.65000000,135.64449000,6507092.57247150,7821
1636675200000,2021-11-12 00:00:00,BTC/GBP,48509.20000000,48888.31000000,46586.28000000,47971.37000000,284.46641000,13603684.04819820,10516
1636588800000,2021-11-11 00:00:00,BTC/GBP,48155.00000000,48760.00000000,47325.91000000,48515.79000000,237.77138000,11464427.70049740,11358
1636502400000,2021-11-10 00:00:00,BTC/GBP,48677.22000000,50069.36000000,46350.28000000,48155.00000000,423.35083100,20571205.52679238,17937
1636416000000,2021-11-09 00:00:00,BTC/GBP,48957.34000000,49681.76000000,48018.69000000,48675.29000000,259.85238700,12711874.62979316,12461
1636329600000,2021-11-08 00:00:00,BTC/GBP,46213.00000000,49114.44000000,46213.00000000,48943.41000000,233.14825900,11143175.09736616,13483
1636243200000,2021-11-07 00:00:00,BTC/GBP,44971.79000000,46219.45000000,44867.15000000,46213.00000000,124.81806000,5672244.07296110,7689
1636156800000,2021-11-06 00:00:00,BTC/GBP,44564.51000000,44985.35000000,43925.02000000,44960.94000000,160.47242000,7136779.98789950,7905
1636070400000,2021-11-05 00:00:00,BTC/GBP,44726.86000000,45611.00000000,44300.82000000,44574.38000000,126.88117000,5686020.53043150,8988
1635984000000,2021-11-04 00:00:00,BTC/GBP,45718.51000000,45850.00000000,44200.00000000,44692.01000000,432.34611000,19399035.08509330,14267
1635897600000,2021-11-03 00:00:00,BTC/GBP,46012.28000000,46219.03000000,44012.00000000,45724.22000000,321.50730000,14649288.48309110,12667
1635811200000,2021-11-02 00:00:00,BTC/GBP,44352.57000000,46777.76000000,44170.89000000,46007.66000000,182.57326000,8371358.89936140,10484
1635724800000,2021-11-01 00:00:00,BTC/GBP,44638.05000000,45568.01000000,43397.32000000,44352.57000000,194.42932000,8687750.08258770,9918
1635638400000,2021-10-31 00:00:00,BTC/GBP,44845.17000000,45276.99000000,43600.00000000,44619.90000000,140.07156000,6213381.32718510,7613
1635552000000,2021-10-30 00:00:00,BTC/GBP,44869.99000000,45001.31000000,43986.08000000,44901.19000000,113.15479000,5041757.24951750,7406
1635465600000,2021-10-29 00:00:00,BTC/GBP,43788.97000000,45408.00000000,43507.71000000,44863.73000000,229.40995000,10198220.89469430,10639
1635379200000,2021-10-28 00:00:00,BTC/GBP,42295.42000000,45036.65000000,41800.00000000,43814.76000000,391.62251000,17084396.61579120,13107
1635292800000,2021-10-27 00:00:00,BTC/GBP,43394.66000000,44189.50000000,41874.06000000,42297.39000000,405.02401000,17302100.22242480,15216
1635206400000,2021-10-26 00:00:00,BTC/GBP,45115.30000000,45804.14000000,42949.33000000,43447.08000000,220.31744000,9805201.54708230,10754
1635120000000,2021-10-25 00:00:00,BTC/GBP,43434.17000000,45471.61000000,43275.89000000,45115.30000000,298.04370000,13303862.77719810,11456
1635033600000,2021-10-24 00:00:00,BTC/GBP,43610.91000000,43795.00000000,42401.80000000,43428.80000000,223.89300000,9658338.18401130,10972
1634947200000,2021-10-23 00:00:00,BTC/GBP,43157.28000000,43914.51000000,42438.97000000,43639.73000000,184.61794000,8021210.27907130,10038
1634860800000,2021-10-22 00:00:00,BTC/GBP,44034.53000000,45134.09000000,42687.77000000,43160.87000000,338.07247000,14883976.20745430,13684
1634774400000,2021-10-21 00:00:00,BTC/GBP,46554.59000000,47090.78000000,43913.34000000,44045.73000000,466.07343000,21084592.11694840,21668
1634688000000,2021-10-20 00:00:00,BTC/GBP,45971.40000000,47877.08000000,45390.80000000,46576.19000000,360.79317000,16842473.95850875,17223
1634601600000,2021-10-19 00:00:00,BTC/GBP,44329.06000000,46097.37000000,43914.26000000,45934.73000000,336.20373000,15134767.51312613,13316
1634515200000,2021-10-18 00:00:00,BTC/GBP,44069.30000000,44859.45000000,42785.71000000,44336.72000000,267.52759000,11788361.75707290,11995
1634428800000,2021-10-17 00:00:00,BTC/GBP,43475.52000000,44200.00000000,42254.40000000,44096.62000000,223.59426000,9688613.92036420,8498
1634342400000,2021-10-16 00:00:00,BTC/GBP,43953.07000000,44505.53000000,42960.00000000,43488.58000000,198.45621000,8683835.44024160,8871
1634256000000,2021-10-15 00:00:00,BTC/GBP,41325.85000000,44800.78000000,41002.72000000,43957.50000000,295.67444800,12730468.08966321,14321
1634169600000,2021-10-14 00:00:00,BTC/GBP,41646.13000000,42480.00000000,40950.00000000,41325.84000000,174.34303000,7279177.98515589,8308
1634083200000,2021-10-13 00:00:00,BTC/GBP,40907.46000000,42027.62000000,39615.02000000,41638.63000000,175.29582000,7174816.05475280,8552
1633996800000,2021-10-12 00:00:00,BTC/GBP,41929.71000000,42119.06000000,39358.34000000,40882.70000000,209.93005500,8659409.93244561,9510
1633910400000,2021-10-11 00:00:00,BTC/GBP,39908.89000000,41928.23000000,39751.13000000,41928.23000000,201.58771700,8325543.80397342,10019
1633824000000,2021-10-10 00:00:00,BTC/GBP,39698.71000000,41116.15000000,39317.81000000,39929.17000000,175.90634300,7070098.01404965,8644
1633737600000,2021-10-09 00:00:00,BTC/GBP,39040.22000000,39981.63000000,38837.45000000,39720.16000000,164.84451000,6528123.14401050,6455
1633651200000,2021-10-08 00:00:00,BTC/GBP,38948.51000000,40437.99000000,38807.65000000,39023.51000000,173.00565800,6818001.35285310,7982
1633564800000,2021-10-07 00:00:00,BTC/GBP,40236.15000000,40273.96000000,38520.02000000,38902.68000000,235.27782000,9239121.96535870,9954
1633478400000,2021-10-06 00:00:00,BTC/GBP,37770.91000000,40359.70000000,36824.80000000,40236.14000000,315.15455800,12206793.58409538,14435
1633392000000,2021-10-05 00:00:00,BTC/GBP,36199.35000000,38088.34000000,36047.39000000,37738.67000000,211.53411000,7803825.51998160,9212
1633305600000,2021-10-04 00:00:00,BTC/GBP,35500.00000000,36345.03000000,34511.98000000,36142.17000000,222.24378000,7860754.13170050,6861
1633219200000,2021-10-03 00:00:00,BTC/GBP,35202.87000000,36332.99000000,34796.88000000,35528.06000000,125.78595400,4461512.36080086,7828
1633132800000,2021-10-02 00:00:00,BTC/GBP,35566.47000000,35692.03000000,35054.00000000,35210.88000000,137.83315000,4872435.23486710,8408
1633046400000,2021-10-01 00:00:00,BTC/GBP,32680.08000000,35795.03000000,32257.78000000,35593.47000000,312.71716000,10857221.51571860,9824
1632960000000,2021-09-30 00:00:00,BTC/GBP,31176.55000000,32924.31000000,31098.18000000,32633.50000000,228.15011000,7358710.80982300,7263
1632873600000,2021-09-29 00:00:00,BTC/GBP,30799.70000000,31937.52000000,30609.00000000,31161.14000000,199.12444000,6262331.01270430,6805
1632787200000,2021-09-28 00:00:00,BTC/GBP,31225.25000000,31698.27000000,30692.37000000,30826.25000000,257.74209000,8032352.58861670,6841
1632700800000,2021-09-27 00:00:00,BTC/GBP,32019.05000000,32888.87000000,31188.82000000,31227.31000000,158.08364000,5103226.61969410,5722
1632614400000,2021-09-26 00:00:00,BTC/GBP,31687.93000000,32600.00000000,30375.10000000,32014.48000000,177.38469000,5591968.37571780,5603
1632528000000,2021-09-25 00:00:00,BTC/GBP,31765.75000000,31910.00000000,30917.27000000,31696.44000000,148.73246000,4696686.38771950,4264
1632441600000,2021-09-24 00:00:00,BTC/GBP,33165.51000000,33370.21000000,30108.53000000,31810.10000000,467.38847000,14682405.76734490,10634
1632355200000,2021-09-23 00:00:00,BTC/GBP,32251.18000000,33344.67000000,31941.33000000,33144.69000000,227.83376000,7421558.13753990,6518
1632268800000,2021-09-22 00:00:00,BTC/GBP,30042.81000000,32513.23000000,29953.31000000,32257.73000000,228.35653000,7212486.70987590,7283
1632182400000,2021-09-21 00:00:00,BTC/GBP,31746.06000000,32200.66000000,29310.00000000,29999.45000000,380.44600800,11763103.38159050,11887
1632096000000,2021-09-20 00:00:00,BTC/GBP,34623.77000000,34630.46000000,31259.23000000,31714.98000000,338.29955000,10997575.67299680,10313
1632009600000,2021-09-19 00:00:00,BTC/GBP,35253.59000000,35336.04000000,34277.77000000,34552.80000000,120.10271000,4180316.76580120,5776
1631923200000,2021-09-18 00:00:00,BTC/GBP,34524.78000000,35653.71000000,34324.70000000,35277.30000000,132.37773000,4667043.15357730,6075
1631836800000,2021-09-17 00:00:00,BTC/GBP,34757.32000000,35072.14000000,34119.32000000,34512.59000000,154.60409000,5349500.88106170,5194
1631750400000,2021-09-16 00:00:00,BTC/GBP,35163.23000000,35420.46000000,34284.37000000,34757.32000000,231.07071000,8066313.39367050,7763
1631664000000,2021-09-15 00:00:00,BTC/GBP,34433.00000000,35416.55000000,34166.58000000,35149.47000000,197.73490000,6894170.19795550,6213
1631577600000,2021-09-14 00:00:00,BTC/GBP,32992.52000000,34580.80000000,32770.39000000,34409.28000000,140.58020000,4744233.01177400,6036
1631491200000,2021-09-13 00:00:00,BTC/GBP,33672.58000000,34403.33000000,31900.00000000,32957.23000000,238.17053000,7834504.05644450,8510
1631404800000,2021-09-12 00:00:00,BTC/GBP,33109.59000000,34074.00000000,32816.84000000,33674.58000000,133.59891000,4477013.92937270,5561
1631318400000,2021-09-11 00:00:00,BTC/GBP,32959.14000000,33706.92000000,32733.13000000,33117.72000000,150.54021000,5006966.52160330,5096
1631232000000,2021-09-10 00:00:00,BTC/GBP,34485.88000000,35000.00000000,32444.44000000,32958.32000000,196.93637000,6661057.93312850,7650
1631145600000,2021-09-09 00:00:00,BTC/GBP,34216.62000000,35189.41000000,33816.25000000,34527.38000000,254.01877000,8771421.16476300,8368
1631059200000,2021-09-08 00:00:00,BTC/GBP,34784.67000000,35120.38000000,32862.04000000,34230.10000000,292.16274000,9995579.31417410,11966
1630972800000,2021-09-07 00:00:00,BTC/GBP,37906.05000000,38096.12000000,30628.49000000,34773.35000000,774.92956800,27388843.37076024,27537
1630886400000,2021-09-06 00:00:00,BTC/GBP,37142.09000000,37975.03000000,36626.04000000,37905.46000000,214.02579600,7947185.85822713,10818
1630800000000,2021-09-05 00:00:00,BTC/GBP,35822.54000000,37185.00000000,35579.18000000,37132.21000000,206.25468500,7473497.68934051,9139
1630713600000,2021-09-04 00:00:00,BTC/GBP,35846.59000000,36299.57000000,35499.00000000,35818.44000000,502.90571000,18042066.29236750,11091
1630627200000,2021-09-03 00:00:00,BTC/GBP,35504.93000000,36669.81000000,34829.79000000,35847.61000000,665.65873900,24044948.90198217,13912
1630540800000,2021-09-02 00:00:00,BTC/GBP,35457.36000000,36348.01000000,35307.48000000,35502.12000000,399.40566600,14323584.63702540,12238
1630454400000,2021-09-01 00:00:00,BTC/GBP,34262.04000000,35700.00000000,33855.00000000,35498.81000000,379.96322000,13222768.67681880,12214
1630368000000,2021-08-31 00:00:00,BTC/GBP,34110.72000000,35098.83000000,33977.57000000,34271.70000000,305.55999000,10562161.58436500,10953
