https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume PAX
1648166400,2022-03-25 00:00:00,ETH/PAX,3111.23,3190.94,3085.03,3105.85,81.65185437,254565.8491282394
1648080000,2022-03-24 00:00:00,ETH/PAX,3047.26,3126.56,3006.37,3115.74,49.58417609,151345.0571972389
1647993600,2022-03-23 00:00:00,ETH/PAX,2981.99,3046.85,2923.33,3044.39,32.64829857,97528.6759404113
1647907200,2022-03-22 00:00:00,ETH/PAX,2898.46,3046.22,2897.21,2975.86,31.88087191,95330.9356445075
1647820800,2022-03-21 00:00:00,ETH/PAX,2856.48,2961.58,2836.97,2901.78,36.33426358,105690.3866010819
1647734400,2022-03-20 00:00:00,ETH/PAX,2964.86,2969.26,2832.27,2860.37,29.23393669,84680.0720075399
1647648000,2022-03-19 00:00:00,ETH/PAX,2972.47,2991.13,2909,2958.11,110.46399668,325052.7554838537
1647561600,2022-03-18 00:00:00,ETH/PAX,2798.72,2989.99,2772.76,2944.7,45.74930453,130685.457743911
1647475200,2022-03-17 00:00:00,ETH/PAX,2778.78,2836.91,2749.7,2815.8,19.07476326,53305.566001105
1647388800,2022-03-16 00:00:00,ETH/PAX,2616.63,2792.06,2610.93,2774.92,116.21659155,311764.217564969
1647302400,2022-03-15 00:00:00,ETH/PAX,2584.78,2661.04,2510.66,2628.58,11.29629327,29354.4311439801
1647216000,2022-03-14 00:00:00,ETH/PAX,2530.49,2604.75,2527.45,2588.16,5.4914435,14037.3162256121
1647129600,2022-03-13 00:00:00,ETH/PAX,2569.98,2593.62,2499.66,2521.4,3.55405651,9098.2678503336
1647043200,2022-03-12 00:00:00,ETH/PAX,2552.04,2612.94,2552.04,2566.85,3.90655865,10088.4016371326
1646956800,2022-03-11 00:00:00,ETH/PAX,2600.14,2670.98,2531,2543.32,7.29042379,18811.2856282324
1646870400,2022-03-10 00:00:00,ETH/PAX,2719.86,2725.24,2567.17,2604.54,6.89489262,18168.9731971322
1646784000,2022-03-09 00:00:00,ETH/PAX,2579.82,2763.22,2579.82,2720.21,16.87543634,45428.8434540846
1646697600,2022-03-08 00:00:00,ETH/PAX,2528,2597.88,2505.71,2564.56,11.76286265,30168.5264340017
1646611200,2022-03-07 00:00:00,ETH/PAX,2541.68,2635.66,2467.89,2492.18,15.10645464,38276.9877309134
1646524800,2022-03-06 00:00:00,ETH/PAX,2667.71,2667.71,2549.77,2549.77,3.8465272,10127.1566387392
1646438400,2022-03-05 00:00:00,ETH/PAX,2614.04,2669.59,2612.56,2661.69,2.78653535,7375.7144277955
1646352000,2022-03-04 00:00:00,ETH/PAX,2813.25,2813.25,2578.44,2607.88,9.37350207,25303.3040451993
1646265600,2022-03-03 00:00:00,ETH/PAX,2953.47,2954.04,2800,2835.21,23.97817345,68004.2052639284
1646179200,2022-03-02 00:00:00,ETH/PAX,2959.82,3041.43,2916.65,2942.71,7.42940513,22059.2448026138
1646092800,2022-03-01 00:00:00,ETH/PAX,2949.33,3022.49,2861.4,2974.02,4.63528512,13635.0117960293
1646006400,2022-02-28 00:00:00,ETH/PAX,2595.46,2933.18,2587.33,2914.06,19.94943236,54138.8462256689
1645920000,2022-02-27 00:00:00,ETH/PAX,2781.27,2819.2,2563.57,2621.2,24.19140228,65316.7138712364
1645833600,2022-02-26 00:00:00,ETH/PAX,2770.62,2854.88,2745.14,2779.71,9.0658664,25525.687664047
1645747200,2022-02-25 00:00:00,ETH/PAX,2639.99,2820,2597.81,2764.55,31.70278801,84775.7479356395
1645660800,2022-02-24 00:00:00,ETH/PAX,2572.21,2730.6,2281.84,2571.15,82.9741462,203788.9654244564
1645574400,2022-02-23 00:00:00,ETH/PAX,2636.32,2742.36,2597.55,2597.55,5.83850917,15545.8979151336
1645488000,2022-02-22 00:00:00,ETH/PAX,2606.96,2661.2,2507.04,2639.55,8.89302608,22878.9936657372
1645401600,2022-02-21 00:00:00,ETH/PAX,2652.14,2752.46,2570.1,2570.1,20.19349199,53875.7325675708
1645315200,2022-02-20 00:00:00,ETH/PAX,2737.08,2737.55,2579.26,2648.17,71.38381788,189184.3948300233
1645228800,2022-02-19 00:00:00,ETH/PAX,2782.34,2828.84,2700,2760.81,38.62147894,106767.3654717437
1645142400,2022-02-18 00:00:00,ETH/PAX,2876.16,2940.17,2755.23,2789.86,73.31314857,209058.6367258546
1645056000,2022-02-17 00:00:00,ETH/PAX,3127.06,3156.63,2861.91,2886.13,203.58481261,620056.250968704
1644969600,2022-02-16 00:00:00,ETH/PAX,3167.87,3198.54,3052.87,3124.62,739.31579664,2302555.5306172586
1644883200,2022-02-15 00:00:00,ETH/PAX,2937.32,3197.99,2916.75,3186.21,605.2486205,1865881.4215582368
1644796800,2022-02-14 00:00:00,ETH/PAX,2873.63,2963.22,2839.84,2946.52,619.57710998,1795180.982953477
1644710400,2022-02-13 00:00:00,ETH/PAX,2913.77,2954.72,2850.31,2874.28,498.00642388,1443714.6646324972
1644624000,2022-02-12 00:00:00,ETH/PAX,2919.51,2979.71,2864.85,2908.31,541.70792504,1580144.6073938282
1644537600,2022-02-11 00:00:00,ETH/PAX,3078.12,3122.81,2886.31,2919.81,172.03873085,505288.5648152775
1644451200,2022-02-10 00:00:00,ETH/PAX,3248.34,3275,3095.34,3095.34,24.71432912,78516.4892824727
1644364800,2022-02-09 00:00:00,ETH/PAX,3135.69,3258.33,3060.55,3248.34,8.19099011,25998.6275684048
1644278400,2022-02-08 00:00:00,ETH/PAX,3150,3211.25,3038.77,3126.08,8.24785585,25489.4418907677
1644192000,2022-02-07 00:00:00,ETH/PAX,3027.65,3182.48,3027.65,3135.5,7.69523292,23804.8200184998
1644105600,2022-02-06 00:00:00,ETH/PAX,3034.5,3052.09,2929.66,2985.8,32.19819431,96701.0608312838
1644019200,2022-02-05 00:00:00,ETH/PAX,2985.52,3031.32,2969.65,3030.52,3.3336967,10025.452655046
1643932800,2022-02-04 00:00:00,ETH/PAX,2696.17,2959.25,2677.56,2942.4,11.08537273,31240.3670795151
1643846400,2022-02-03 00:00:00,ETH/PAX,2683.17,2721.47,2583.26,2694.49,15.60877487,41253.9677694482
1643760000,2022-02-02 00:00:00,ETH/PAX,2803.67,3000,2635.2,2682.82,50.1812717,138217.0739885771
1643673600,2022-02-01 00:00:00,ETH/PAX,2680.78,2823.28,2658.76,2780.31,13.25570173,36242.9495969528
1643587200,2022-01-31 00:00:00,ETH/PAX,2603.56,2700,2489.44,2685.27,7.536306,20024.1606723015
1643500800,2022-01-30 00:00:00,ETH/PAX,2567.79,2642.36,2480.75,2566.46,17.7953112,45359.3549154466
1643414400,2022-01-29 00:00:00,ETH/PAX,2520.38,2639.72,2520.38,2589.51,3.91272218,10054.1740784929
1643328000,2022-01-28 00:00:00,ETH/PAX,2420.63,2548.04,2371.5,2548.04,24.08708787,57761.2592034438
1643241600,2022-01-27 00:00:00,ETH/PAX,2454.64,2518.99,2335.43,2421.72,33.23981101,80352.9953397255
1643155200,2022-01-26 00:00:00,ETH/PAX,2462,2700,2414.26,2483.83,31.75764637,78958.942007753
1643068800,2022-01-25 00:00:00,ETH/PAX,2404.58,2506.91,2360.82,2444.29,13.93707806,33444.419612118
1642982400,2022-01-24 00:00:00,ETH/PAX,2525.74,2525.74,2156.07,2429.35,91.66851147,208644.7743033822
1642896000,2022-01-23 00:00:00,ETH/PAX,2413.3,2541.75,2373.46,2541.75,64.7522218,159689.620172784
1642809600,2022-01-22 00:00:00,ETH/PAX,2561.47,2623.43,2319.89,2413.5,45.31675549,113689.2915651357
1642723200,2022-01-21 00:00:00,ETH/PAX,3011.21,3011.21,2503.87,2583.11,30.55361883,84713.9456176127
1642636800,2022-01-20 00:00:00,ETH/PAX,3122.6,3275,3003.17,3003.17,47.21705826,149793.1975474284
1642550400,2022-01-19 00:00:00,ETH/PAX,3165.31,3172.61,3043.61,3128.73,23.79275007,74189.1132012191
1642464000,2022-01-18 00:00:00,ETH/PAX,3227.47,3261.2,3097.17,3181.49,35.22921321,111438.5214002328
1642377600,2022-01-17 00:00:00,ETH/PAX,3317.36,3329.46,3155.14,3227.47,13.29220455,42629.7544279515
1642291200,2022-01-16 00:00:00,ETH/PAX,3315.6,3377.09,3300.39,3359.19,10.62139547,35414.1005341389
1642204800,2022-01-15 00:00:00,ETH/PAX,3301.68,3374.43,3280.23,3327.85,3.53056473,11704.0746527942
1642118400,2022-01-14 00:00:00,ETH/PAX,3301.68,3323.97,3245.03,3323.97,3.89628888,12796.8607206878
1642032000,2022-01-13 00:00:00,ETH/PAX,3326.44,3403.13,3246.35,3270.23,3.79065113,12643.6492258487
1641945600,2022-01-12 00:00:00,ETH/PAX,3253,3396.34,3205.03,3375.44,4.79709655,15769.1007413378
1641859200,2022-01-11 00:00:00,ETH/PAX,3061.05,3249.99,2810,3249.99,35.72321835,111122.8473583153
1641772800,2022-01-10 00:00:00,ETH/PAX,3160.58,3166.03,2937.17,3083.24,19.34786658,58912.5889764759
1641686400,2022-01-09 00:00:00,ETH/PAX,3054.4,3212.53,3033.86,3194.73,6.6020935,20573.8148640691
1641600000,2022-01-08 00:00:00,ETH/PAX,3218.96,3246.64,3006,3094,8.51001569,26786.5710826966
1641513600,2022-01-07 00:00:00,ETH/PAX,3367.46,3385.47,3085.59,3180,34.30542659,110383.3685519031
1641427200,2022-01-06 00:00:00,ETH/PAX,3535.02,3549.95,3316.37,3416.9,20.55424246,70573.4161402987
1641340800,2022-01-05 00:00:00,ETH/PAX,3786.04,3841.48,3412.59,3539.35,16.14579218,58638.7083381136
1641254400,2022-01-04 00:00:00,ETH/PAX,3759.76,3889.95,3718.09,3791.32,1.37694931,5256.6345048434
1641168000,2022-01-03 00:00:00,ETH/PAX,3823.14,3846.84,3682.22,3777.79,5.61784718,21239.3149303146
1641081600,2022-01-02 00:00:00,ETH/PAX,3754.53,3852.2,3718.35,3836.17,9.04841452,34339.8225366418
1640995200,2022-01-01 00:00:00,ETH/PAX,3699.71,3774.16,3651.38,3767.29,7.53038242,27743.1283084286
1640908800,2021-12-31 00:00:00,ETH/PAX,3720.35,3824.84,3624.2,3703.28,5.91264018,22064.82849795
1640822400,2021-12-30 00:00:00,ETH/PAX,3629.34,3770.18,3569.49,3711.3,7.94962509,29113.4894145936
1640736000,2021-12-29 00:00:00,ETH/PAX,3791.32,3830.11,3626.92,3639.64,15.5957627,57568.7456582662
1640649600,2021-12-28 00:00:00,ETH/PAX,4030.98,4031.51,3765,3796.6,13.99265856,54578.9361922337
