https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume NGN,tradecount
1617148800000,2021-03-31 00:00:00,BTC/NGN,30332000.00000000,30500000.00000000,29599999.00000000,30087323.00000000,49.21186500,1481148036.16482200,10554
1617062400000,2021-03-30 00:00:00,BTC/NGN,30001200.00000000,30430381.00000000,29750000.00000000,30300000.00000000,26.03329600,784740871.72076000,15125
1616976000000,2021-03-29 00:00:00,BTC/NGN,29419278.00000000,30108550.00000000,29049439.00000000,30001133.00000000,37.58332300,1119934432.91898000,11904
1616889600000,2021-03-28 00:00:00,BTC/NGN,29143656.00000000,29500669.00000000,28765592.00000000,29376776.00000000,20.63689000,603093081.86222800,9834
1616803200000,2021-03-27 00:00:00,BTC/NGN,29063750.00000000,29563180.00000000,28506806.00000000,29101720.00000000,31.45995500,913636789.83324800,7915
1616716800000,2021-03-26 00:00:00,BTC/NGN,27578990.00000000,29122078.00000000,27521805.00000000,29062347.00000000,33.43217500,954444628.81608900,10917
1616630400000,2021-03-25 00:00:00,BTC/NGN,28078981.00000000,28546432.00000000,27200000.00000000,27578990.00000000,39.28577500,1098676921.02140600,8085
1616544000000,2021-03-24 00:00:00,BTC/NGN,28696005.00000000,29769318.00000000,27499999.00000000,28136047.00000000,50.01097600,1442427497.03688100,16879
1616457600000,2021-03-23 00:00:00,BTC/NGN,28610169.00000000,29500000.00000000,28152868.00000000,28696005.00000000,32.54187400,942041722.86886000,10452
1616371200000,2021-03-22 00:00:00,BTC/NGN,29259907.00000000,29800000.00000000,28294763.00000000,28633596.00000000,52.35993600,1534637047.33847400,10612
1616284800000,2021-03-21 00:00:00,BTC/NGN,29327319.00000000,29676644.00000000,28700000.00000000,29343610.00000000,34.52127400,1009082554.60117100,11564
1616198400000,2021-03-20 00:00:00,BTC/NGN,29238118.00000000,30000000.00000000,29176858.00000000,29324282.00000000,34.82551500,1035037647.22225400,13790
1616112000000,2021-03-19 00:00:00,BTC/NGN,29151035.00000000,29946286.00000000,28500001.00000000,29279398.00000000,31.01689600,915018478.63788600,13175
1616025600000,2021-03-18 00:00:00,BTC/NGN,29746264.00000000,30173759.00000000,28967575.00000000,29144691.00000000,40.84188000,1207148174.86605800,11893
1615939200000,2021-03-17 00:00:00,BTC/NGN,29157559.00000000,30000000.00000000,28104514.00000000,29733405.00000000,45.49163700,1315743930.44989300,10493
1615852800000,2021-03-16 00:00:00,BTC/NGN,28552417.00000000,29450000.00000000,27500000.00000000,29150102.00000000,43.46128600,1242387203.17193200,8205
1615766400000,2021-03-15 00:00:00,BTC/NGN,29785800.00000000,30467504.00000000,28100000.00000000,28552417.00000000,62.59037800,1831073126.44189800,10961
1615680000000,2021-03-14 00:00:00,BTC/NGN,30175761.00000000,30682831.00000000,29800000.00000000,29800000.00000000,39.86488400,1206277270.01661500,8830
1615593600000,2021-03-13 00:00:00,BTC/NGN,28717537.00000000,30435255.00000000,28300000.00000000,30159508.00000000,53.97448700,1595750743.86528500,22625
1615507200000,2021-03-12 00:00:00,BTC/NGN,28831710.00000000,28950000.00000000,27783125.00000000,28693612.00000000,54.96813800,1570793483.14057500,12605
1615420800000,2021-03-11 00:00:00,BTC/NGN,28110338.00000000,28952854.00000000,27500000.00000000,28831710.00000000,53.15411800,1502532061.74300600,13715
1615334400000,2021-03-10 00:00:00,BTC/NGN,27374327.00000000,28715988.00000000,26600000.00000000,28089467.00000000,66.56135700,1849198721.35081300,8481
1615248000000,2021-03-09 00:00:00,BTC/NGN,26400000.00000000,27403100.00000000,26135282.00000000,27365788.00000000,32.76510500,882749121.81157900,11042
1615161600000,2021-03-08 00:00:00,BTC/NGN,25663798.00000000,26499999.00000000,25111712.00000000,26366461.00000000,50.28274600,1291914471.27780300,9912
1615075200000,2021-03-07 00:00:00,BTC/NGN,25038828.00000000,25844887.00000000,24890811.00000000,25663798.00000000,37.07740300,942504946.59584500,8688
1614988800000,2021-03-06 00:00:00,BTC/NGN,24868369.00000000,25250000.00000000,24480450.00000000,25028484.00000000,33.07472900,822464094.46978100,5621
1614902400000,2021-03-05 00:00:00,BTC/NGN,24911929.00000000,25400000.00000000,23904660.00000000,24854625.00000000,57.58056200,1434032552.30492900,9185
1614816000000,2021-03-04 00:00:00,BTC/NGN,25269711.00000000,25961437.00000000,24600003.00000000,24944415.00000000,62.87809100,1583912700.86644700,9070
1614729600000,2021-03-03 00:00:00,BTC/NGN,24302840.00000000,26235815.00000000,23903769.00000000,25269711.00000000,62.27063600,1570743502.65368800,9976
1614643200000,2021-03-02 00:00:00,BTC/NGN,24779617.00000000,25036885.00000000,23695000.00000000,24302840.00000000,46.03420500,1114837756.83651800,6490
1614556800000,2021-03-01 00:00:00,BTC/NGN,22557692.00000000,24850376.00000000,22448908.00000000,24779832.00000000,45.58478800,1081252206.78705600,8938
1614470400000,2021-02-28 00:00:00,BTC/NGN,22855872.00000000,23099993.00000000,21041283.00000000,22527662.00000000,61.90899100,1376476883.79512400,7291
1614384000000,2021-02-27 00:00:00,BTC/NGN,22832980.00000000,23843207.00000000,22312894.00000000,22882808.00000000,46.24110100,1072308870.96388700,5455
1614297600000,2021-02-26 00:00:00,BTC/NGN,23220213.00000000,24200000.00000000,21829817.00000000,22841697.00000000,64.38342100,1475335437.87595900,11780
1614211200000,2021-02-25 00:00:00,BTC/NGN,24458000.00000000,25522492.00000000,23038539.00000000,23225053.00000000,44.74898800,1096427606.78355100,8840
1614124800000,2021-02-24 00:00:00,BTC/NGN,24009932.00000000,25523268.00000000,23100000.00000000,24420109.00000000,46.14098900,1130867092.24038800,7683
1614038400000,2021-02-23 00:00:00,BTC/NGN,26479910.00000000,26581785.00000000,22267901.00000000,23989681.00000000,117.31630900,2802492658.83188300,14795
1613952000000,2021-02-22 00:00:00,BTC/NGN,27803202.00000000,27803202.00000000,23257471.00000000,26479910.00000000,54.84286900,1445368614.91566500,12606
1613865600000,2021-02-21 00:00:00,BTC/NGN,27030430.00000000,28252209.00000000,26872478.00000000,27877899.00000000,35.77332000,989604526.18037400,12228
1613779200000,2021-02-20 00:00:00,BTC/NGN,26884115.00000000,27962981.00000000,25374915.00000000,27054145.00000000,37.98371900,1028273932.22943800,10766
1613692800000,2021-02-19 00:00:00,BTC/NGN,24990595.00000000,27000000.00000000,24602724.00000000,26884115.00000000,59.88916100,1539632137.18864700,14780
1613606400000,2021-02-18 00:00:00,BTC/NGN,25113496.00000000,25350000.00000000,24343691.00000000,24998997.00000000,53.48581100,1340083623.60604100,7846
1613520000000,2021-02-17 00:00:00,BTC/NGN,23301545.00000000,25329976.00000000,23213225.00000000,25113460.00000000,67.68685400,1652583718.89312100,10996
1613433600000,2021-02-16 00:00:00,BTC/NGN,22273076.00000000,23544300.00000000,22040995.00000000,23368978.00000000,47.73234400,1092155679.34009100,10957
1613347200000,2021-02-15 00:00:00,BTC/NGN,21849696.00000000,22744509.00000000,20937696.00000000,22268928.00000000,54.26940400,1193663698.43001400,8545
1613260800000,2021-02-14 00:00:00,BTC/NGN,20957358.00000000,22040941.00000000,20957358.00000000,21916126.00000000,43.89787400,948329275.36897100,8651
1613174400000,2021-02-13 00:00:00,BTC/NGN,20700366.00000000,21272919.00000000,20400000.00000000,20957355.00000000,48.35188300,1008846750.87718500,11442
1613088000000,2021-02-12 00:00:00,BTC/NGN,20541935.00000000,21253653.00000000,19753024.00000000,20700366.00000000,57.12214100,1188267997.28892000,12990
1613001600000,2021-02-11 00:00:00,BTC/NGN,20158425.00000000,21503613.00000000,19500000.00000000,20541937.00000000,92.26725100,1892431552.09154300,13780
1612915200000,2021-02-10 00:00:00,BTC/NGN,21241644.00000000,21710000.00000000,19500000.00000000,20287488.00000000,108.91027200,2274336909.03424200,16430
1612828800000,2021-02-09 00:00:00,BTC/NGN,21414119.00000000,22500000.00000000,20788466.00000000,21399981.00000000,197.07950400,4258950989.23434000,23332
1612742400000,2021-02-08 00:00:00,BTC/NGN,18162609.00000000,21686204.00000000,17858347.00000000,21414119.00000000,251.44318200,4927383816.86864200,26326
1612656000000,2021-02-07 00:00:00,BTC/NGN,17667581.00000000,18350000.00000000,17284042.00000000,18162609.00000000,148.38354500,2658764841.14266900,15564
1612569600000,2021-02-06 00:00:00,BTC/NGN,17977859.00000000,18495510.00000000,17599325.00000000,17745292.00000000,252.11680400,4568243418.88841300,23290
1612483200000,2021-02-05 00:00:00,BTC/NGN,17750952.00000000,18284911.00000000,17573876.00000000,17899163.00000000,724.47531000,13075771009.87801600,70531
1612396800000,2021-02-04 00:00:00,BTC/NGN,17980592.00000000,18638128.00000000,17349317.00000000,17763366.00000000,749.31276900,13517896919.96264100,94988
1612310400000,2021-02-03 00:00:00,BTC/NGN,17050823.00000000,18035984.00000000,16993051.00000000,17981580.00000000,664.29797800,11637529754.85667200,87535
1612224000000,2021-02-02 00:00:00,BTC/NGN,16264158.00000000,17300000.00000000,16170000.00000000,17051242.00000000,651.80353200,10958409837.61614500,79233
1612137600000,2021-02-01 00:00:00,BTC/NGN,16052378.00000000,16736758.00000000,15693984.00000000,16272579.00000000,485.48054200,7933421227.67995600,74894
1612051200000,2021-01-31 00:00:00,BTC/NGN,16528000.00000000,16599989.00000000,15600000.00000000,16052058.00000000,310.81095800,5024650238.89245300,32061
1611964800000,2021-01-30 00:00:00,BTC/NGN,16525717.00000000,16849988.00000000,15934260.00000000,16528000.00000000,475.44600800,7833025314.51205400,31548
1611878400000,2021-01-29 00:00:00,BTC/NGN,16156428.00000000,18500000.00000000,15433504.00000000,16525716.00000000,1070.60790500,18403512609.33138300,97214
1611792000000,2021-01-28 00:00:00,BTC/NGN,14894487.00000000,16330000.00000000,14631446.00000000,16147180.00000000,731.63983300,11328415619.32885400,89570
1611705600000,2021-01-27 00:00:00,BTC/NGN,15813548.00000000,15849502.00000000,14294989.00000000,14888677.00000000,786.05719600,11853659554.11381400,90120
1611619200000,2021-01-26 00:00:00,BTC/NGN,15710112.00000000,16000000.00000000,15047515.00000000,15814433.00000000,716.51499800,11184672907.99642400,62554
1611532800000,2021-01-25 00:00:00,BTC/NGN,15619141.00000000,16879055.00000000,15508445.00000000,15736559.00000000,554.29326000,8997294491.44782700,57442
1611446400000,2021-01-24 00:00:00,BTC/NGN,15506289.00000000,15975124.00000000,15000506.00000000,15619233.00000000,295.47632000,4618761339.14925300,44721
1611360000000,2021-01-23 00:00:00,BTC/NGN,15912399.00000000,16161114.00000000,15260000.00000000,15516967.00000000,400.19158600,6269678226.01422900,60577
1611273600000,2021-01-22 00:00:00,BTC/NGN,14964904.00000000,16310458.00000000,14049418.00000000,15934155.00000000,575.03019900,8903494286.09388700,78407
1611187200000,2021-01-21 00:00:00,BTC/NGN,17221896.00000000,17262363.00000000,14670000.00000000,15070314.00000000,634.49071500,10118492160.03734400,72385
1611100800000,2021-01-20 00:00:00,BTC/NGN,17348238.00000000,17572997.00000000,16357464.00000000,17196604.00000000,448.43786100,7617927046.54869600,55248
1611014400000,2021-01-19 00:00:00,BTC/NGN,17680360.00000000,18289700.00000000,17321091.00000000,17365092.00000000,471.14005900,8396010942.20422900,66394
1610928000000,2021-01-18 00:00:00,BTC/NGN,17332432.00000000,18038072.00000000,16900000.00000000,17667682.00000000,391.71101700,6859964459.57900700,69612
1610841600000,2021-01-17 00:00:00,BTC/NGN,17400348.00000000,17836859.00000000,16439331.00000000,17351749.00000000,372.35796100,6414840448.58406100,54486
1610755200000,2021-01-16 00:00:00,BTC/NGN,17833030.00000000,18360000.00000000,17096575.00000000,17407322.00000000,431.93083700,7717302490.41914700,67961
1610668800000,2021-01-15 00:00:00,BTC/NGN,18952758.00000000,19190362.00000000,16736803.00000000,17832138.00000000,541.90336900,9761280579.63142200,77919
1610582400000,2021-01-14 00:00:00,BTC/NGN,18050000.00000000,19480029.00000000,17750854.00000000,18951392.00000000,647.70235500,12134653882.77720900,64412
1610496000000,2021-01-13 00:00:00,BTC/NGN,16445751.00000000,18200046.00000000,15684054.00000000,18018487.00000000,847.91555800,14314365038.53611500,86684
1610409600000,2021-01-12 00:00:00,BTC/NGN,17162584.00000000,17707229.00000000,15800008.00000000,16478061.00000000,609.29073100,10281870312.21356500,89797
1610323200000,2021-01-11 00:00:00,BTC/NGN,18400921.00000000,18445558.00000000,14615077.00000000,17174149.00000000,915.62231900,14937224002.77081100,96471
1610236800000,2021-01-10 00:00:00,BTC/NGN,19396670.00000000,19850000.00000000,17000000.00000000,18415886.00000000,373.40546700,7076760095.97576100,59920
1610150400000,2021-01-09 00:00:00,BTC/NGN,19820000.00000000,20096004.00000000,18960909.00000000,19396670.00000000,612.43814300,12048480737.56959400,64879
1610064000000,2021-01-08 00:00:00,BTC/NGN,19153765.00000000,20199569.00000000,17900875.00000000,19820000.00000000,747.74968400,14583941769.32567400,76642
1609977600000,2021-01-07 00:00:00,BTC/NGN,17668884.00000000,19614054.00000000,17476155.00000000,19138330.00000000,793.35559600,14658220602.45597900,72405
1609891200000,2021-01-06 00:00:00,BTC/NGN,16246762.00000000,17725493.00000000,15930398.00000000,17680830.00000000,975.47120500,16345853389.25485200,66177
1609804800000,2021-01-05 00:00:00,BTC/NGN,15320000.00000000,16425999.00000000,14404614.00000000,16244000.00000000,850.89799800,13221300924.64242200,62823
1609718400000,2021-01-04 00:00:00,BTC/NGN,15618911.00000000,15854587.00000000,13365829.00000000,15320000.00000000,546.27081600,8176065238.33438300,52680
1609632000000,2021-01-03 00:00:00,BTC/NGN,15179973.00000000,16452648.00000000,15021263.00000000,15574637.00000000,380.78307900,6047404862.56706500,45530
1609545600000,2021-01-02 00:00:00,BTC/NGN,13825001.00000000,15700000.00000000,13730687.00000000,15179973.00000000,502.22674300,7352900341.40486200,36961
1609459200000,2021-01-01 00:00:00,BTC/NGN,13637011.00000000,13950000.00000000,13542391.00000000,13830495.00000000,410.93142800,5656734415.61873800,32444
1609372800000,2020-12-31 00:00:00,BTC/NGN,13672998.00000000,13878711.00000000,13359424.00000000,13637011.00000000,628.65561300,8596413279.68356300,46608
1609286400000,2020-12-30 00:00:00,BTC/NGN,12971696.00000000,13683632.00000000,12968747.00000000,13663597.00000000,715.09703200,9547114233.46555600,51514
1609200000000,2020-12-29 00:00:00,BTC/NGN,12858342.00000000,12994829.00000000,12287043.00000000,12975721.00000000,498.02319000,6318445543.99944800,44198
1609113600000,2020-12-28 00:00:00,BTC/NGN,12520665.00000000,13091638.00000000,12429029.00000000,12858342.00000000,326.86451600,4201312782.53629800,49548
1609027200000,2020-12-27 00:00:00,BTC/NGN,12524358.00000000,13500000.00000000,12300000.00000000,12516661.00000000,508.72935100,6612940676.28762600,45215
