https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CREAM,Volume USDT
1660924800,2022-08-19 16:00:00,CREAM/USDT,16.404,16.592,16.404,16.592,41.262,677.4025574
1660921200,2022-08-19 15:00:00,CREAM/USDT,16.558,16.558,16.396,16.396,5.9374,97.6425378
1660917600,2022-08-19 14:00:00,CREAM/USDT,16.648,16.74,16.58,16.58,20.7893,346.6227416
1660914000,2022-08-19 13:00:00,CREAM/USDT,16.558,16.664,16.558,16.558,11.0421,183.2700491
1660910400,2022-08-19 12:00:00,CREAM/USDT,16.362,16.634,16.244,16.558,51.83472315,849.9501849771
1660906800,2022-08-19 11:00:00,CREAM/USDT,16.664,16.664,16.396,16.492,15.35883892,252.63627656864
1660903200,2022-08-19 10:00:00,CREAM/USDT,16.875,16.899,16.686,16.686,2.9176,49.0788765
1660899600,2022-08-19 09:00:00,CREAM/USDT,16.817,16.875,16.817,16.875,0.7297,12.3132989
1660896000,2022-08-19 08:00:00,CREAM/USDT,16.666,16.817,16.483,16.817,41.0419,684.1977835
1660892400,2022-08-19 07:00:00,CREAM/USDT,16.77,16.778,16.664,16.666,186.3884,3122.5457148
1660888800,2022-08-19 06:00:00,CREAM/USDT,17.512,17.724,16.586,16.586,116.51984655,1969.2779376522
1660885200,2022-08-19 05:00:00,CREAM/USDT,17.512,17.552,17.36,17.462,114.18638617,1992.38919030054
1660881600,2022-08-19 04:00:00,CREAM/USDT,17.57,17.57,17.406,17.511,8.553,149.4511373
1660878000,2022-08-19 03:00:00,CREAM/USDT,17.913,17.95,17.615,17.723,34.23580118,612.257383981
1660874400,2022-08-19 02:00:00,CREAM/USDT,17.817,17.863,17.497,17.79,11.6229,204.1586105
1660870800,2022-08-19 01:00:00,CREAM/USDT,17.736,17.843,17.644,17.827,3.4394,61.0799367
1660867200,2022-08-19 00:00:00,CREAM/USDT,18.104,18.104,17.644,17.919,14.151,253.7105032
1660863600,2022-08-18 23:00:00,CREAM/USDT,18.748,18.748,17.95,18.148,51.7163,939.8480213
1660860000,2022-08-18 22:00:00,CREAM/USDT,18.841,18.841,18.748,18.75,0.8153,15.3302098
1660856400,2022-08-18 21:00:00,CREAM/USDT,18.626,19.046,18.626,18.84,93.92168152,1780.38216212992
1660852800,2022-08-18 20:00:00,CREAM/USDT,18.606,18.606,18.606,18.606,0,0
1660849200,2022-08-18 19:00:00,CREAM/USDT,18.711,18.89,18.606,18.606,7.4072,139.3400348
1660845600,2022-08-18 18:00:00,CREAM/USDT,18.634,18.808,18.564,18.711,23.4027,437.5070694
1660842000,2022-08-18 17:00:00,CREAM/USDT,18.596,18.989,18.328,18.613,121.59929697,2276.01670536333
1660838400,2022-08-18 16:00:00,CREAM/USDT,18.748,18.748,18.593,18.593,5.3952,100.3948428
1660834800,2022-08-18 15:00:00,CREAM/USDT,18.708,18.84,18.695,18.748,1.4922,27.9645996
1660831200,2022-08-18 14:00:00,CREAM/USDT,18.84,18.84,18.839,18.839,0.6955,13.1025386
1660827600,2022-08-18 13:00:00,CREAM/USDT,18.825,18.932,18.748,18.84,8.8438,166.490662
1660824000,2022-08-18 12:00:00,CREAM/USDT,18.751,19.02,18.748,18.825,12.40941741,234.4109958382
1660820400,2022-08-18 11:00:00,CREAM/USDT,18.792,18.825,18.792,18.811,5.9412,111.6590861
1660816800,2022-08-18 10:00:00,CREAM/USDT,18.466,18.872,18.466,18.862,23.8674,444.6474396
1660813200,2022-08-18 09:00:00,CREAM/USDT,18.507,18.564,18.244,18.38,16.1577,296.081029
1660809600,2022-08-18 08:00:00,CREAM/USDT,18.783,18.816,18.38,18.507,96.4841,1787.1520257
1660806000,2022-08-18 07:00:00,CREAM/USDT,18.748,18.799,18.69,18.798,5.0436,94.460298
1660802400,2022-08-18 06:00:00,CREAM/USDT,18.844,18.872,18.844,18.872,0.5628,10.6194032
1660798800,2022-08-18 05:00:00,CREAM/USDT,18.748,18.932,18.748,18.844,21.9565,412.9107103
1660795200,2022-08-18 04:00:00,CREAM/USDT,18.996,18.996,18.735,18.87,42.4051,799.4759467
1660791600,2022-08-18 03:00:00,CREAM/USDT,18.897,19.102,18.897,19.102,15.80292931,300.84849344687
1660788000,2022-08-18 02:00:00,CREAM/USDT,18.914,19.002,18.89,18.89,1.204,22.8598538
1660784400,2022-08-18 01:00:00,CREAM/USDT,18.76,19.009,18.76,19.009,4.7536,89.975728
1660780800,2022-08-18 00:00:00,CREAM/USDT,18.618,18.783,18.618,18.748,43.9936,822.4138271
1660777200,2022-08-17 23:00:00,CREAM/USDT,18.626,18.626,18.573,18.573,11.8018,219.394325
1660773600,2022-08-17 22:00:00,CREAM/USDT,18.89,18.929,18.626,18.651,33.4316,626.0835812
1660770000,2022-08-17 21:00:00,CREAM/USDT,19.11,19.11,18.56,18.865,90.3312,1695.3773538
1660766400,2022-08-17 20:00:00,CREAM/USDT,19.191,19.207,19.191,19.207,0.0824,1.5821
1660762800,2022-08-17 19:00:00,CREAM/USDT,19.191,19.191,18.92,19.11,24.7094,470.2711609
1660759200,2022-08-17 18:00:00,CREAM/USDT,19.208,19.3,19.161,19.192,4.3554,83.4762358
1660755600,2022-08-17 17:00:00,CREAM/USDT,19.116,19.208,19.071,19.208,7.4488,142.1043404
1660752000,2022-08-17 16:00:00,CREAM/USDT,19.3,19.392,19.098,19.216,60.6811,1168.2815174
1660748400,2022-08-17 15:00:00,CREAM/USDT,19.116,19.274,19.024,19.27,20.5795,395.2476269
1660744800,2022-08-17 14:00:00,CREAM/USDT,19.047,19.226,19.047,19.116,30.92311418,592.41129378954
1660741200,2022-08-17 13:00:00,CREAM/USDT,19.42,19.477,18.856,19.024,96.29507292,1837.30851004604
1660737600,2022-08-17 12:00:00,CREAM/USDT,19.896,19.896,19.414,19.562,17.5044,343.7992232
1660734000,2022-08-17 11:00:00,CREAM/USDT,19.969,19.972,19.888,19.888,7.9408,158.1621255
1660730400,2022-08-17 10:00:00,CREAM/USDT,20.038,20.038,19.981,19.981,8.9043,178.2666101
1660726800,2022-08-17 09:00:00,CREAM/USDT,20.058,20.128,20.058,20.074,1.6819,33.8361792
1660723200,2022-08-17 08:00:00,CREAM/USDT,19.904,20.102,19.904,20.102,4.3997,87.987775
1660719600,2022-08-17 07:00:00,CREAM/USDT,20.468,20.468,19.914,19.914,16.62590273,333.69682182143
1660716000,2022-08-17 06:00:00,CREAM/USDT,20.22,20.68,20.22,20.375,39.95123302,818.90957819932
1660712400,2022-08-17 05:00:00,CREAM/USDT,20.024,20.22,19.978,20.22,4.57360802,91.80347884035
1660708800,2022-08-17 04:00:00,CREAM/USDT,20.019,20.027,19.982,19.982,2.45890283,49.22827195377
1660705200,2022-08-17 03:00:00,CREAM/USDT,19.924,20.019,19.924,19.959,1.9317,38.5295358
1660701600,2022-08-17 02:00:00,CREAM/USDT,19.789,19.924,19.789,19.924,0.1303,2.5827079
1660698000,2022-08-17 01:00:00,CREAM/USDT,19.869,19.869,19.868,19.868,0.0431,0.8563217
1660694400,2022-08-17 00:00:00,CREAM/USDT,19.852,19.875,19.767,19.767,3.02378158,60.0302365025
1660690800,2022-08-16 23:00:00,CREAM/USDT,19.851,19.851,19.851,19.851,0.046,0.913146
1660687200,2022-08-16 22:00:00,CREAM/USDT,19.767,19.825,19.738,19.825,0.47379495,9.39016718375
1660683600,2022-08-16 21:00:00,CREAM/USDT,19.844,19.852,19.749,19.769,18.3858,363.2640962
1660680000,2022-08-16 20:00:00,CREAM/USDT,19.834,19.836,19.834,19.836,0.0726,1.4400393
1660676400,2022-08-16 19:00:00,CREAM/USDT,19.76,19.852,19.692,19.833,10.7559,212.0304468
1660672800,2022-08-16 18:00:00,CREAM/USDT,19.738,19.843,19.691,19.843,3.5827,70.9675728
1660669200,2022-08-16 17:00:00,CREAM/USDT,19.832,19.852,19.738,19.738,3.1056,61.5842968
1660665600,2022-08-16 16:00:00,CREAM/USDT,19.832,19.832,19.738,19.75,5.9941,118.8344002
1660662000,2022-08-16 15:00:00,CREAM/USDT,19.836,19.836,19.741,19.741,15.2182,300.7553771
1660658400,2022-08-16 14:00:00,CREAM/USDT,19.852,19.852,19.81,19.81,1.4769,29.3096615
1660654800,2022-08-16 13:00:00,CREAM/USDT,19.92,19.95,19.92,19.936,18.7918,374.7216609
1660651200,2022-08-16 12:00:00,CREAM/USDT,20.128,20.128,19.82,19.938,15.2739,304.7040576
1660647600,2022-08-16 11:00:00,CREAM/USDT,19.981,20.222,19.812,20.13,50.57163918,1007.52512696514
1660644000,2022-08-16 10:00:00,CREAM/USDT,19.962,19.965,19.924,19.924,1.5779,31.4768582
1660640400,2022-08-16 09:00:00,CREAM/USDT,19.97,20.063,19.956,20.002,130.1763,2599.7567344
1660636800,2022-08-16 08:00:00,CREAM/USDT,19.979,19.979,19.979,19.979,0,0
1660633200,2022-08-16 07:00:00,CREAM/USDT,19.979,19.979,19.979,19.979,0,0
1660629600,2022-08-16 06:00:00,CREAM/USDT,19.979,19.979,19.979,19.979,0,0
1660626000,2022-08-16 05:00:00,CREAM/USDT,20.071,20.075,19.974,19.979,3.5296,70.7441312
1660622400,2022-08-16 04:00:00,CREAM/USDT,20.136,20.136,20.08,20.08,0.1067,2.14568
1660618800,2022-08-16 03:00:00,CREAM/USDT,20.069,20.128,20.036,20.067,10.1207,203.1601544
1660615200,2022-08-16 02:00:00,CREAM/USDT,20.128,20.128,20.068,20.068,8.3761,168.1273644
1660611600,2022-08-16 01:00:00,CREAM/USDT,20.13,20.188,20.13,20.188,2.6272,53.036106
1660608000,2022-08-16 00:00:00,CREAM/USDT,20.13,20.188,20.13,20.188,8.17763946,164.76313041848
1660604400,2022-08-15 23:00:00,CREAM/USDT,20.14,20.24,20.042,20.189,72.3723,1456.89648
1660600800,2022-08-15 22:00:00,CREAM/USDT,20.152,20.241,20.152,20.22,17.5349,353.8245659
1660597200,2022-08-15 21:00:00,CREAM/USDT,20.152,20.152,20.14,20.14,2.4975165,50.3292902265
1660593600,2022-08-15 20:00:00,CREAM/USDT,20.193,20.268,20.193,20.268,0.83425921,16.84623816828
1660590000,2022-08-15 19:00:00,CREAM/USDT,20.192,20.268,20.153,20.265,70.2517,1420.4313411
1660586400,2022-08-15 18:00:00,CREAM/USDT,20.348,20.348,20.183,20.193,38.5969,783.0332329
1660582800,2022-08-15 17:00:00,CREAM/USDT,20.14,20.348,20.14,20.348,52.2835,1060.015953
1660579200,2022-08-15 16:00:00,CREAM/USDT,20.198,20.198,20.14,20.14,0.6842,13.7992907
1660575600,2022-08-15 15:00:00,CREAM/USDT,20.128,20.167,20.128,20.161,3.624,73.0227793
1660572000,2022-08-15 14:00:00,CREAM/USDT,20.162,20.222,20.128,20.128,12.0396,242.9631338
1660568400,2022-08-15 13:00:00,CREAM/USDT,20.08,20.215,20.019,20.162,27.294,549.8939887
1660564800,2022-08-15 12:00:00,CREAM/USDT,20.18,20.18,20.042,20.042,17.6008,355.1526849
1660561200,2022-08-15 11:00:00,CREAM/USDT,20.208,20.208,20.18,20.18,3.9114,78.932668
1660557600,2022-08-15 10:00:00,CREAM/USDT,20.18,20.208,20.18,20.181,52.3952,1058.0096022
1660554000,2022-08-15 09:00:00,CREAM/USDT,20.108,20.222,19.97,20.222,118.9673,2387.5842519
1660550400,2022-08-15 08:00:00,CREAM/USDT,19.978,19.978,19.954,19.954,1.4081,28.1112006
1660546800,2022-08-15 07:00:00,CREAM/USDT,20,20.006,19.966,19.966,29.7623,595.1657392
1660543200,2022-08-15 06:00:00,CREAM/USDT,20.249,20.249,20,20,2.854,57.3047227
1660539600,2022-08-15 05:00:00,CREAM/USDT,20.388,20.407,20.22,20.22,5.9093,120.1627081
1660536000,2022-08-15 04:00:00,CREAM/USDT,20.496,20.496,20.385,20.385,1.4271,29.1634139
1660532400,2022-08-15 03:00:00,CREAM/USDT,20.656,20.797,20.497,20.497,39.3934,812.9833366
1660528800,2022-08-15 02:00:00,CREAM/USDT,20.457,20.632,20.457,20.632,1.3828,28.4289157
1660525200,2022-08-15 01:00:00,CREAM/USDT,20.4,20.562,20.357,20.48,54.93389493,1121.44674405066
1660521600,2022-08-15 00:00:00,CREAM/USDT,20.247,20.4,20.177,20.4,56.92707298,1154.72946972102
1660518000,2022-08-14 23:00:00,CREAM/USDT,20.1,20.299,20.1,20.264,47.4689,956.8842674
1660514400,2022-08-14 22:00:00,CREAM/USDT,20.069,20.075,20.041,20.041,0.2199,4.4131299
1660510800,2022-08-14 21:00:00,CREAM/USDT,20.04,20.128,20.04,20.1,2.487,50.0283493
1660507200,2022-08-14 20:00:00,CREAM/USDT,20.05,20.128,20.036,20.128,1.3086,26.2340116
1660503600,2022-08-14 19:00:00,CREAM/USDT,20.141,20.141,20.05,20.05,0.1688,3.389809
1660500000,2022-08-14 18:00:00,CREAM/USDT,19.979,20.141,19.979,20.141,17.5085,352.1432169
1660496400,2022-08-14 17:00:00,CREAM/USDT,20.09,20.09,19.979,19.979,28.3724,567.7458767
1660492800,2022-08-14 16:00:00,CREAM/USDT,20.231,20.231,20.09,20.09,73.32,1476.9805438
1660489200,2022-08-14 15:00:00,CREAM/USDT,20.299,20.299,20.21,20.299,12.00482702,242.91871897898
1660485600,2022-08-14 14:00:00,CREAM/USDT,20.278,20.299,20.252,20.299,41.0955,832.7130944
1660482000,2022-08-14 13:00:00,CREAM/USDT,20.281,20.299,20.279,20.279,0.1719,3.4885775
1660478400,2022-08-14 12:00:00,CREAM/USDT,20.321,20.321,20.278,20.278,6.3754,129.5473964
1660474800,2022-08-14 11:00:00,CREAM/USDT,20.357,20.4,20.326,20.4,136.9227,2785.2670764
1660471200,2022-08-14 10:00:00,CREAM/USDT,20.374,20.425,20.335,20.406,11.22593677,228.92846675198
1660467600,2022-08-14 09:00:00,CREAM/USDT,20.312,20.393,20.3,20.326,168.5728,3426.4864734
1660464000,2022-08-14 08:00:00,CREAM/USDT,20.505,20.505,20.341,20.341,34.8337,710.94938
1660460400,2022-08-14 07:00:00,CREAM/USDT,20.514,20.626,20.479,20.542,71.1355,1462.5766861
1660456800,2022-08-14 06:00:00,CREAM/USDT,20.363,20.496,20.363,20.496,6.9948,142.5097608
1660453200,2022-08-14 05:00:00,CREAM/USDT,20.302,20.363,20.252,20.252,27.9207,566.6312276
1660449600,2022-08-14 04:00:00,CREAM/USDT,20.505,20.505,20.288,20.288,103.1328,2094.39815775688
1660446000,2022-08-14 03:00:00,CREAM/USDT,20.479,20.581,20.479,20.581,4.7176165,96.7616615865
1660442400,2022-08-14 02:00:00,CREAM/USDT,20.327,20.342,20.327,20.342,0.4109,8.3582251
1660438800,2022-08-14 01:00:00,CREAM/USDT,20.358,20.479,20.358,20.418,8.06,164.6250386
1660435200,2022-08-14 00:00:00,CREAM/USDT,20.37,20.385,20.313,20.313,6.2796,127.9329784
1660431600,2022-08-13 23:00:00,CREAM/USDT,20.312,20.376,20.312,20.312,9.23087263,188.07376016056
1660428000,2022-08-13 22:00:00,CREAM/USDT,20.374,20.376,20.314,20.376,0.2339,4.7585078
1660424400,2022-08-13 21:00:00,CREAM/USDT,20.312,20.312,20.312,20.312,11.5451,234.5040712
1660420800,2022-08-13 20:00:00,CREAM/USDT,20.385,20.401,20.155,20.312,176.2713,3578.6464239
1660417200,2022-08-13 19:00:00,CREAM/USDT,20.496,20.515,20.395,20.404,6.4029,130.966452
1660413600,2022-08-13 18:00:00,CREAM/USDT,20.723,20.742,20.496,20.496,35.0439,723.6873788
1660410000,2022-08-13 17:00:00,CREAM/USDT,20.743,20.743,20.733,20.733,0.1851,3.8394703
1660406400,2022-08-13 16:00:00,CREAM/USDT,20.72,20.72,20.678,20.678,29.1153,603.059016
1660402800,2022-08-13 15:00:00,CREAM/USDT,20.674,20.77,20.668,20.72,11.6709,241.3333536
1660399200,2022-08-13 14:00:00,CREAM/USDT,20.649,20.668,20.649,20.668,0.0347,0.7168471
1660395600,2022-08-13 13:00:00,CREAM/USDT,20.75,20.75,20.656,20.692,14.1575,292.8488045
1660392000,2022-08-13 12:00:00,CREAM/USDT,20.68,20.899,20.68,20.864,43.0491,893.12822210137
1660388400,2022-08-13 11:00:00,CREAM/USDT,20.749,20.831,20.536,20.6,94.74679135,1952.27227931185
1660384800,2022-08-13 10:00:00,CREAM/USDT,20.772,20.772,20.632,20.761,19.5664,405.1156627
1660381200,2022-08-13 09:00:00,CREAM/USDT,20.772,20.868,20.7,20.868,25.01180327,520.66892273836
1660377600,2022-08-13 08:00:00,CREAM/USDT,20.957,21.044,20.742,20.835,64.60315615,1348.66343377565
1660374000,2022-08-13 07:00:00,CREAM/USDT,20.956,20.956,20.956,20.956,0.7148,14.9793488
1660370400,2022-08-13 06:00:00,CREAM/USDT,20.916,21.069,20.759,21.005,15.0688,314.421571
1660366800,2022-08-13 05:00:00,CREAM/USDT,20.909,20.956,20.8,20.8,8.5797,178.9199813
1660363200,2022-08-13 04:00:00,CREAM/USDT,21.14,21.192,20.837,20.837,21.7752,457.0217091
1660359600,2022-08-13 03:00:00,CREAM/USDT,21.01,21.14,20.925,21.048,12.05598314,253.89053684758
1660356000,2022-08-13 02:00:00,CREAM/USDT,20.837,21.047,20.801,20.9,26.13418892,545.44646049924
1660352400,2022-08-13 01:00:00,CREAM/USDT,20.848,20.939,20.837,20.837,0.1905,3.9840698
1660348800,2022-08-13 00:00:00,CREAM/USDT,20.817,20.817,20.772,20.772,5.9678,124.2208019
1660345200,2022-08-12 23:00:00,CREAM/USDT,20.472,20.929,20.472,20.929,88.3677,1829.1763115
1660341600,2022-08-12 22:00:00,CREAM/USDT,20.732,20.732,20.332,20.368,109.734,2249.3789761
1660338000,2022-08-12 21:00:00,CREAM/USDT,20.793,21.14,20.658,20.658,34.8528,725.7237758
1660334400,2022-08-12 20:00:00,CREAM/USDT,20.493,20.797,20.343,20.772,79.3499,1633.0419925
1660330800,2022-08-12 19:00:00,CREAM/USDT,20.48,20.521,20.48,20.521,3.6982,75.8682706
1660327200,2022-08-12 18:00:00,CREAM/USDT,20.416,20.434,20.339,20.418,12.534,255.4685338
1660323600,2022-08-12 17:00:00,CREAM/USDT,20.404,20.428,20.36,20.416,32.9308898,671.828111369
1660320000,2022-08-12 16:00:00,CREAM/USDT,20.514,20.568,20.466,20.564,8.2192,169.0116517
1660316400,2022-08-12 15:00:00,CREAM/USDT,20.307,20.5,20.307,20.5,5.181,106.1497454
1660312800,2022-08-12 14:00:00,CREAM/USDT,20.353,20.404,20.314,20.34,15.4164,313.4389656
1660309200,2022-08-12 13:00:00,CREAM/USDT,20.422,20.422,20.278,20.39,12.526,254.718126
1660305600,2022-08-12 12:00:00,CREAM/USDT,20.404,20.491,20.334,20.491,8.8501,180.2735336
1660302000,2022-08-12 11:00:00,CREAM/USDT,20.749,20.762,20.437,20.437,9.1607,188.6064438
1660298400,2022-08-12 10:00:00,CREAM/USDT,20.772,21.012,20.7,20.733,77.3073,1610.446425
1660294800,2022-08-12 09:00:00,CREAM/USDT,20.682,20.757,20.657,20.703,23.476,486.573468
1660291200,2022-08-12 08:00:00,CREAM/USDT,20.75,20.792,20.75,20.772,6.469,134.4880052
1660287600,2022-08-12 07:00:00,CREAM/USDT,20.864,20.864,20.607,20.682,25.9766,538.018141
1660284000,2022-08-12 06:00:00,CREAM/USDT,21.078,21.14,20.864,20.896,8.5564,179.7469758
1660280400,2022-08-12 05:00:00,CREAM/USDT,21.01,21.061,21.01,21.061,20.8047,437.3697665
1660276800,2022-08-12 04:00:00,CREAM/USDT,20.719,21.068,20.719,21.01,6.1735,128.6322648
1660273200,2022-08-12 03:00:00,CREAM/USDT,20.588,20.692,20.588,20.692,0.8889,18.3535567
1660269600,2022-08-12 02:00:00,CREAM/USDT,20.484,20.484,20.484,20.484,0,0
1660266000,2022-08-12 01:00:00,CREAM/USDT,20.555,20.588,20.484,20.484,5.1622,106.1418605
1660262400,2022-08-12 00:00:00,CREAM/USDT,20.496,20.521,20.381,20.521,0.6051,12.4000474
1660258800,2022-08-11 23:00:00,CREAM/USDT,20.387,20.398,20.387,20.398,2.1132,43.1049084
1660255200,2022-08-11 22:00:00,CREAM/USDT,20.385,20.386,20.385,20.386,5.3663,109.3948415
1660251600,2022-08-11 21:00:00,CREAM/USDT,20.374,20.588,20.374,20.381,28.6002,584.574876
1660248000,2022-08-11 20:00:00,CREAM/USDT,20.394,20.394,20.247,20.247,24.5597,499.8285019
1660244400,2022-08-11 19:00:00,CREAM/USDT,20.404,20.404,20.268,20.391,68.0929,1383.9801974
1660240800,2022-08-11 18:00:00,CREAM/USDT,20.658,20.675,20.433,20.433,6.7952,139.7994332
1660237200,2022-08-11 17:00:00,CREAM/USDT,20.752,20.76,20.68,20.68,22.4485,464.9318397
1660233600,2022-08-11 16:00:00,CREAM/USDT,20.751,20.831,20.72,20.72,6.8921,143.5471344
1660230000,2022-08-11 15:00:00,CREAM/USDT,20.755,20.862,20.751,20.751,4.0835,85.097297
1660226400,2022-08-11 14:00:00,CREAM/USDT,21.078,21.078,20.75,20.751,120.1088,2492.6214589
1660222800,2022-08-11 13:00:00,CREAM/USDT,21.136,21.138,21.008,21.008,1.4906,31.3328324
1660219200,2022-08-11 12:00:00,CREAM/USDT,20.973,21.179,20.973,21.114,3.0627,64.7605122
1660215600,2022-08-11 11:00:00,CREAM/USDT,20.941,21.048,20.939,20.98,28.8118,605.1696391
1660212000,2022-08-11 10:00:00,CREAM/USDT,20.962,20.989,20.834,20.841,88.07285102,1840.62229318872
1660208400,2022-08-11 09:00:00,CREAM/USDT,21.231,21.231,20.957,20.962,73.3998,1541.9252739
1660204800,2022-08-11 08:00:00,CREAM/USDT,21.227,21.309,21.121,21.14,96.5104,2045.2418765
1660201200,2022-08-11 07:00:00,CREAM/USDT,21.305,21.4,21.232,21.232,51.3569,1096.7222501
1660197600,2022-08-11 06:00:00,CREAM/USDT,21.346,21.346,21.284,21.345,13.86052468,295.1544285946
1660194000,2022-08-11 05:00:00,CREAM/USDT,21.342,21.4,21.222,21.4,75.8099,1612.3679539
1660190400,2022-08-11 04:00:00,CREAM/USDT,21.398,21.492,21.324,21.354,11.35061038,243.27451028696
1660186800,2022-08-11 03:00:00,CREAM/USDT,21.27,21.329,21.232,21.283,33.6333,716.120495
1660183200,2022-08-11 02:00:00,CREAM/USDT,21.369,21.461,21.232,21.232,41.15061981,879.42908514241
1660179600,2022-08-11 01:00:00,CREAM/USDT,21.25,21.483,21.21,21.371,57.18728223,1220.74280878263
1660176000,2022-08-11 00:00:00,CREAM/USDT,20.878,21.244,20.878,21.17,32.08367263,675.25335755829
1660172400,2022-08-10 23:00:00,CREAM/USDT,20.975,20.975,20.878,20.878,5.7858,121.3531974
1660168800,2022-08-10 22:00:00,CREAM/USDT,20.869,20.869,20.869,20.869,0.007,0.146083
1660165200,2022-08-10 21:00:00,CREAM/USDT,20.929,20.999,20.882,20.916,7.3322,153.5940999
1660161600,2022-08-10 20:00:00,CREAM/USDT,20.688,20.904,20.632,20.904,41.1417,851.7504172
1660158000,2022-08-10 19:00:00,CREAM/USDT,20.654,20.75,20.654,20.658,47.5877,985.5777112
1660154400,2022-08-10 18:00:00,CREAM/USDT,20.915,20.937,20.551,20.617,75.5952,1567.2314987
1660150800,2022-08-10 17:00:00,CREAM/USDT,21.065,21.065,20.889,20.937,13.3562,279.6841866
1660147200,2022-08-10 16:00:00,CREAM/USDT,21.203,21.289,21.088,21.088,39.4637,835.4004871
1660143600,2022-08-10 15:00:00,CREAM/USDT,21.097,21.25,20.973,21.14,47.8407,1006.9006332
1660140000,2022-08-10 14:00:00,CREAM/USDT,21.048,21.191,20.837,21.191,69.67837212,1461.85704079492
1660136400,2022-08-10 13:00:00,CREAM/USDT,21.322,21.6,21.023,21.023,215.7199,4589.4962667
1660132800,2022-08-10 12:00:00,CREAM/USDT,20.233,21.28,20.232,21.239,450.7196,9316.8879956
1660129200,2022-08-10 11:00:00,CREAM/USDT,20.13,20.3,20.13,20.163,420.1403,8526.8020335
1660125600,2022-08-10 10:00:00,CREAM/USDT,20.105,20.22,20.105,20.22,2.5478,51.3740286
1660122000,2022-08-10 09:00:00,CREAM/USDT,20.128,20.214,20.097,20.214,6.2445,125.5096532
1660118400,2022-08-10 08:00:00,CREAM/USDT,20.156,20.227,19.93,20.128,59.01822369,1184.22214767763
1660114800,2022-08-10 07:00:00,CREAM/USDT,20.127,20.312,20.056,20.128,6.972,140.6239225
1660111200,2022-08-10 06:00:00,CREAM/USDT,20.109,20.125,19.978,20.125,20.3374,408.9164508
1660107600,2022-08-10 05:00:00,CREAM/USDT,20.157,20.157,20.157,20.157,0.0572,1.1529804
1660104000,2022-08-10 04:00:00,CREAM/USDT,19.931,20.159,19.93,20.159,10.8652,216.6599408
1660100400,2022-08-10 03:00:00,CREAM/USDT,19.931,19.931,19.93,19.93,74.7608,1489.9843272
1660096800,2022-08-10 02:00:00,CREAM/USDT,20.153,20.153,19.925,19.925,20.3793,406.9217076
1660093200,2022-08-10 01:00:00,CREAM/USDT,19.632,20.162,19.632,20.017,147.6852,2959.6396092
1660089600,2022-08-10 00:00:00,CREAM/USDT,20.658,20.658,19.483,19.63,516.4595,10308.5662497
1660086000,2022-08-09 23:00:00,CREAM/USDT,20.708,20.761,20.658,20.75,5.1981,107.9089348
1660082400,2022-08-09 22:00:00,CREAM/USDT,20.596,20.95,20.537,20.739,132.46051435,2741.0095387325
1660078800,2022-08-09 21:00:00,CREAM/USDT,20.249,20.634,20.235,20.541,97.31629931,1991.25614977018
1660075200,2022-08-09 20:00:00,CREAM/USDT,20.042,20.332,20.028,20.22,101.8057,2052.1802893
1660071600,2022-08-09 19:00:00,CREAM/USDT,19.985,20.056,19.86,20.056,59.9437,1193.1917843
1660068000,2022-08-09 18:00:00,CREAM/USDT,19.92,20.014,19.898,20.014,137.8129,2745.0145888
1660064400,2022-08-09 17:00:00,CREAM/USDT,20.014,20.162,19.919,19.919,19.8904,399.9515103
1660060800,2022-08-09 16:00:00,CREAM/USDT,19.945,20.092,19.841,20.086,93.20343008,1862.77454042272
1660057200,2022-08-09 15:00:00,CREAM/USDT,19.99,20.127,19.8,19.887,272.6392,5446.1722275
1660053600,2022-08-09 14:00:00,CREAM/USDT,20.268,20.375,19.999,19.999,1006.5971,20157.0524013
1660050000,2022-08-09 13:00:00,CREAM/USDT,20.385,20.436,20.268,20.268,32.0462,653.1572536
1660046400,2022-08-09 12:00:00,CREAM/USDT,20.396,20.48,20.249,20.374,6.6072,134.7589264
1660042800,2022-08-09 11:00:00,CREAM/USDT,20.479,20.626,20.163,20.396,71.92559018,1474.52567777232
1660039200,2022-08-09 10:00:00,CREAM/USDT,20.697,20.717,20.248,20.329,141.34437202,2902.39853989144
1660035600,2022-08-09 09:00:00,CREAM/USDT,21.236,21.238,20.654,20.654,85.5380468,1800.20937873493
1660032000,2022-08-09 08:00:00,CREAM/USDT,21.452,21.472,21.116,21.259,209.63567097,4455.86844811599
1660028400,2022-08-09 07:00:00,CREAM/USDT,21.322,21.473,21.322,21.452,76.4827,1637.1535891
1660024800,2022-08-09 06:00:00,CREAM/USDT,21.646,21.646,21.178,21.273,233.9149,5022.9283911
1660021200,2022-08-09 05:00:00,CREAM/USDT,21.812,21.93,21.694,21.694,343.6283,7498.4967566
1660017600,2022-08-09 04:00:00,CREAM/USDT,21.663,21.812,21.552,21.812,12.3601,267.5140434
1660014000,2022-08-09 03:00:00,CREAM/USDT,21.716,21.716,21.626,21.661,66.1832,1432.9269804
1660010400,2022-08-09 02:00:00,CREAM/USDT,21.446,21.745,21.322,21.609,93.605,2020.9558063
1660006800,2022-08-09 01:00:00,CREAM/USDT,21.592,21.592,21.434,21.45,25.93630226,557.49786615328
