https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume TRYB
1662847200000.0,2022-09-10 22:00:00,BTC/TRYB,397419.7,399946.8,397352.0,399348.9,0.0,0.0
1662843600000.0,2022-09-10 21:00:00,BTC/TRYB,394761.2,399767.2,394735.0,397419.7,0.0592,23527.24624
1662840000000.0,2022-09-10 20:00:00,BTC/TRYB,396870.3,396870.3,393545.7,394766.9,0.0,0.0
1662836400000.0,2022-09-10 19:00:00,BTC/TRYB,393921.7,397179.0,393210.9,396870.3,0.061,24209.0883
1662832800000.0,2022-09-10 18:00:00,BTC/TRYB,391645.9,394505.7,391645.9,393921.7,0.0,0.0
1662829200000.0,2022-09-10 17:00:00,BTC/TRYB,392656.6,392973.7,391412.8,391645.9,0.0,0.0
1662825600000.0,2022-09-10 16:00:00,BTC/TRYB,390771.2,393402.0,389569.3,392656.6,0.0,0.0
1662822000000.0,2022-09-10 15:00:00,BTC/TRYB,391222.6,392098.4,390188.4,390762.2,0.0,0.0
1662818400000.0,2022-09-10 14:00:00,BTC/TRYB,389893.6,392098.4,389035.6,391222.6,0.0,0.0
1662814800000.0,2022-09-10 13:00:00,BTC/TRYB,392098.4,392098.4,389435.5,389893.6,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,BTC/TRYB,391875.8,393312.2,390040.5,392098.4,0.1175,46071.562
1662807600000.0,2022-09-10 11:00:00,BTC/TRYB,392845.0,393312.2,391754.0,391875.8,0.0,0.0
1662804000000.0,2022-09-10 10:00:00,BTC/TRYB,392578.7,393312.2,391375.4,392845.0,0.0,0.0
1662800400000.0,2022-09-10 09:00:00,BTC/TRYB,392745.1,393312.2,392485.1,392578.7,0.0,0.0
1662796800000.0,2022-09-10 08:00:00,BTC/TRYB,392120.4,393312.2,392089.0,392745.1,0.0,0.0
1662793200000.0,2022-09-10 07:00:00,BTC/TRYB,395412.1,395905.2,391401.1,392120.4,0.0,0.0
1662789600000.0,2022-09-10 06:00:00,BTC/TRYB,395772.6,396565.0,393917.1,395412.1,0.0,0.0
1662786000000.0,2022-09-10 05:00:00,BTC/TRYB,393312.2,397603.7,393312.2,395772.6,0.0,0.0
1662782400000.0,2022-09-10 04:00:00,BTC/TRYB,391868.2,394028.3,391487.5,394028.3,0.021860199330860246,8613.53718
1662778800000.0,2022-09-10 03:00:00,BTC/TRYB,391851.3,393491.1,391341.4,391868.2,0.0,0.0
1662775200000.0,2022-09-10 02:00:00,BTC/TRYB,391237.3,392803.9,389738.3,391851.3,0.0,0.0
1662771600000.0,2022-09-10 01:00:00,BTC/TRYB,391083.7,392981.9,390671.9,391237.3,0.0,0.0
1662768000000.0,2022-09-10 00:00:00,BTC/TRYB,393048.8,394120.0,389469.0,391083.7,0.0,0.0
1662764400000.0,2022-09-09 23:00:00,BTC/TRYB,392358.5,396085.8,391424.3,393048.8,0.2740448412512645,107712.996
1662760800000.0,2022-09-09 22:00:00,BTC/TRYB,390963.5,393047.6,389981.1,392358.5,0.0,0.0
1662757200000.0,2022-09-09 21:00:00,BTC/TRYB,391835.5,392117.2,389946.9,390963.5,0.0,0.0
1662753600000.0,2022-09-09 20:00:00,BTC/TRYB,391747.6,392408.3,389946.9,391835.5,0.0,0.0
1662750000000.0,2022-09-09 19:00:00,BTC/TRYB,389946.9,392055.2,389946.9,391747.6,0.0,0.0
1662746400000.0,2022-09-09 18:00:00,BTC/TRYB,391072.0,391072.0,389480.6,389946.9,0.023,8968.7787
1662742800000.0,2022-09-09 17:00:00,BTC/TRYB,392270.5,393919.3,390700.9,391072.0,0.009892349797479749,3868.62102
1662739200000.0,2022-09-09 16:00:00,BTC/TRYB,390965.3,393174.3,388704.7,392270.5,0.023015572927354976,9028.3303
1662735600000.0,2022-09-09 15:00:00,BTC/TRYB,387537.6,391801.3,386447.7,390965.3,0.1087674383890335,42524.29418
1662732000000.0,2022-09-09 14:00:00,BTC/TRYB,385904.3,388042.9,385397.9,387537.6,0.06504385236426093,25206.93844
1662728400000.0,2022-09-09 13:00:00,BTC/TRYB,387607.5,388427.9,383950.7,385904.3,0.32018835786489036,123562.06411
1662724800000.0,2022-09-09 12:00:00,BTC/TRYB,385224.4,389139.2,384966.8,387607.5,0.2693323880471869,104395.2536
1662721200000.0,2022-09-09 11:00:00,BTC/TRYB,386172.3,386387.4,384148.0,385224.4,0.0,0.0
1662717600000.0,2022-09-09 10:00:00,BTC/TRYB,380982.0,387683.7,380395.6,386172.3,0.009497751521794804,3667.76855
1662714000000.0,2022-09-09 09:00:00,BTC/TRYB,380996.1,380996.1,378735.6,380982.0,0.0,0.0
1662710400000.0,2022-09-09 08:00:00,BTC/TRYB,379697.4,382933.3,379159.1,380996.1,0.026686109490359614,10167.30364
1662706800000.0,2022-09-09 07:00:00,BTC/TRYB,379541.0,380816.3,378683.5,379697.4,0.030344879738444352,11521.87194
