https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUT,Volume BTC
1658008800000,2022-07-16 22:00:00,BTC/EUT,21063,21145,21018,21145,790.8162335999999,0.03739968
1658005200000,2022-07-16 21:00:00,BTC/EUT,21034,21156,20978,21079,1565.97387609,0.07429071
1658001600000,2022-07-16 20:00:00,BTC/EUT,21038,21053,20800,21019,2386.728469,0.113551
1657998000000,2022-07-16 19:00:00,BTC/EUT,21130,21225,21038,21038,1402.92155456,0.06668512
1657994400000,2022-07-16 18:00:00,BTC/EUT,21125,21198,21091,21129,980.5073030400001,0.046405760000000004
1657990800000,2022-07-16 17:00:00,BTC/EUT,21282,21460,21115,21133,1451.7813088799999,0.06869736
1657987200000,2022-07-16 16:00:00,BTC/EUT,20796,21311,20782,21282,3504.56461422,0.16467271
1657983600000,2022-07-16 15:00:00,BTC/EUT,20681,20807,20681,20773,538.2876330500001,0.02591285
1657980000000,2022-07-16 14:00:00,BTC/EUT,20680,20724,20634,20654,1758.18951244,0.08512586
1657976400000,2022-07-16 13:00:00,BTC/EUT,20550,20679,20550,20679,511.58315754,0.02473926
1657972800000,2022-07-16 12:00:00,BTC/EUT,20492,20580,20475,20551,890.7902878499999,0.04334535
1657969200000,2022-07-16 11:00:00,BTC/EUT,20484,20526,20473,20492,202.59600228000002,0.00988659
1657965600000,2022-07-16 10:00:00,BTC/EUT,20483,20519,20468,20484,315.15985944,0.01538566
1657962000000,2022-07-16 09:00:00,BTC/EUT,20464,20483,20450,20483,315.10719472,0.01538384
1657958400000,2022-07-16 08:00:00,BTC/EUT,20390,20526,20389,20464,639.6055942400001,0.031255160000000004
1657954800000,2022-07-16 07:00:00,BTC/EUT,20382,20452,20377,20390,820.0089297,0.04021623
1657951200000,2022-07-16 06:00:00,BTC/EUT,20400,20462,20361,20382,1171.8416889,0.05749395
1657947600000,2022-07-16 05:00:00,BTC/EUT,20576,20594,20469,20469,798.98448972,0.03903388
1657944000000,2022-07-16 04:00:00,BTC/EUT,20580,20588,20542,20588,709.3615988,0.0344551
1657940400000,2022-07-16 03:00:00,BTC/EUT,20539,20594,20525,20581,418.99087934,0.02035814
1657936800000,2022-07-16 02:00:00,BTC/EUT,20552,20582,20498,20529,654.9005559599999,0.03190124
1657933200000,2022-07-16 01:00:00,BTC/EUT,20545,20587,20522,20552,860.4561330399999,0.04186727
1657929600000,2022-07-16 00:00:00,BTC/EUT,20665,20679,20542,20545,1085.10903445,0.05281621
1657926000000,2022-07-15 23:00:00,BTC/EUT,20715,20764,20622,20666,1824.18141354,0.08826969
1657922400000,2022-07-15 22:00:00,BTC/EUT,20806,20810,20682,20716,843.3844058400001,0.04071174
1657918800000,2022-07-15 21:00:00,BTC/EUT,20778,20839,20678,20792,2461.4941872,0.1183866
1657915200000,2022-07-15 20:00:00,BTC/EUT,20967,21020,20726,20753,1841.2352142000002,0.0887214
1657911600000,2022-07-15 19:00:00,BTC/EUT,20869,21021,20828,20985,3799.50443835,0.18105811
1657908000000,2022-07-15 18:00:00,BTC/EUT,20659,20886,20648,20870,4429.2545003,0.21223069
1657904400000,2022-07-15 17:00:00,BTC/EUT,20611,20727,20592,20659,1979.66230994,0.09582566
1657900800000,2022-07-15 16:00:00,BTC/EUT,20642,20642,20458,20606,2080.9719158400003,0.10098864
1657897200000,2022-07-15 15:00:00,BTC/EUT,20753,20801,20652,20652,1283.95735068,0.06217109
1657893600000,2022-07-15 14:00:00,BTC/EUT,20771,20848,20753,20753,1315.92178875,0.06340875
1657890000000,2022-07-15 13:00:00,BTC/EUT,20863,20907,20746,20767,2358.92353,0.11359
1657886400000,2022-07-15 12:00:00,BTC/EUT,20667,20902,20665,20830,1929.2920972,0.09262084
1657882800000,2022-07-15 11:00:00,BTC/EUT,20766,20829,20667,20667,1075.51047333,0.05203999
1657879200000,2022-07-15 10:00:00,BTC/EUT,20813,20837,20740,20766,1079.61520296,0.051989560000000004
1657875600000,2022-07-15 09:00:00,BTC/EUT,20842,20963,20799,20814,1648.18385634,0.07918631
1657872000000,2022-07-15 08:00:00,BTC/EUT,20772,20940,20713,20842,2530.94014162,0.12143461
1657868400000,2022-07-15 07:00:00,BTC/EUT,20586,20859,20576,20773,1524.77663005,0.07340185
1657864800000,2022-07-15 06:00:00,BTC/EUT,20615,20640,20586,20602,505.23252894000007,0.024523470000000002
1657861200000,2022-07-15 05:00:00,BTC/EUT,20485,20621,20484,20608,736.90622208,0.03575826
1657857600000,2022-07-15 04:00:00,BTC/EUT,20560,20634,20484,20485,1850.8242567,0.09035022
1657854000000,2022-07-15 03:00:00,BTC/EUT,20423,20545,20423,20545,1497.4564297000002,0.07288666
1657850400000,2022-07-15 02:00:00,BTC/EUT,20548,20731,20402,20402,2746.36402098,0.13461249
1657846800000,2022-07-15 01:00:00,BTC/EUT,20397,20563,20364,20563,673.2285074,0.0327398
1657843200000,2022-07-15 00:00:00,BTC/EUT,20533,20587,20397,20397,1019.37740151,0.04997683
1657839600000,2022-07-14 23:00:00,BTC/EUT,20475,20592,20461,20533,562.90316048,0.02741456
1657836000000,2022-07-14 22:00:00,BTC/EUT,20463,20502,20441,20475,447.95225475,0.02187801
1657832400000,2022-07-14 21:00:00,BTC/EUT,20635,20666,20440,20440,1092.9811703999999,0.05347266
1657828800000,2022-07-14 20:00:00,BTC/EUT,20618,20648,20530,20636,1652.41366752,0.08007432
1657825200000,2022-07-14 19:00:00,BTC/EUT,20654,20861,20618,20618,2218.50463484,0.10760038
1657821600000,2022-07-14 18:00:00,BTC/EUT,20705,20737,20617,20632,1000.13888216,0.04847513
1657818000000,2022-07-14 17:00:00,BTC/EUT,20243,20720,20228,20705,2714.53461535,0.13110527
1657814400000,2022-07-14 16:00:00,BTC/EUT,20357,20397,20193,20243,10952.79215538,0.54106566
1657810800000,2022-07-14 15:00:00,BTC/EUT,19912,20379,19912,20326,2609.41488668,0.12837818
1657807200000,2022-07-14 14:00:00,BTC/EUT,19835,19964,19769,19912,1749.5885884800002,0.08786604
1657803600000,2022-07-14 13:00:00,BTC/EUT,19779,19835,19727,19835,2257.97692835,0.11383801
1657800000000,2022-07-14 12:00:00,BTC/EUT,19744,19830,19653,19780,1894.9564392000002,0.09580164000000001
1657796400000,2022-07-14 11:00:00,BTC/EUT,19749,19772,19666,19727,5381.10206131,0.27277853
1657792800000,2022-07-14 10:00:00,BTC/EUT,19722,19783,19722,19749,1141.09958988,0.05778012
1657789200000,2022-07-14 09:00:00,BTC/EUT,19719,19752,19672,19736,1007.9867933600001,0.05107351
1657785600000,2022-07-14 08:00:00,BTC/EUT,19911,19965,19719,19720,2127.0550076,0.10786283
1657782000000,2022-07-14 07:00:00,BTC/EUT,19996,19996,19906,19912,2593.33967648,0.13024004
1657778400000,2022-07-14 06:00:00,BTC/EUT,20034,20083,19848,19991,1338.5491816899998,0.06695759
1657774800000,2022-07-14 05:00:00,BTC/EUT,20057,20160,20016,20049,1962.11824086,0.09786614
1657771200000,2022-07-14 04:00:00,BTC/EUT,20185,20216,20057,20057,1505.75801458,0.07507394
1657767600000,2022-07-14 03:00:00,BTC/EUT,20205,20309,20157,20185,1074.3821506,0.05322676
1657764000000,2022-07-14 02:00:00,BTC/EUT,20225,20273,20190,20190,1563.3260349,0.07743071
1657760400000,2022-07-14 01:00:00,BTC/EUT,20289,20366,20220,20221,5884.74049404,0.29102124
1657756800000,2022-07-14 00:00:00,BTC/EUT,20209,20325,20153,20289,2239.17742779,0.11036411
1657753200000,2022-07-13 23:00:00,BTC/EUT,19740,20196,19740,20181,2718.0985696199996,0.13468602
1657749600000,2022-07-13 22:00:00,BTC/EUT,19803,19894,19740,19740,2263.8363006,0.11468269
1657746000000,2022-07-13 21:00:00,BTC/EUT,19563,19824,19563,19803,1197.19214727,0.06045509
1657742400000,2022-07-13 20:00:00,BTC/EUT,19551,19600,19473,19540,874.9244078,0.04477607
1657738800000,2022-07-13 19:00:00,BTC/EUT,19709,19710,19552,19552,1447.97243552,0.07405751000000001
1657735200000,2022-07-13 18:00:00,BTC/EUT,19710,19724,19571,19724,2210.80753832,0.11208718
1657731600000,2022-07-13 17:00:00,BTC/EUT,19462,19863,19459,19710,54593.1516087,2.76981997
1657728000000,2022-07-13 16:00:00,BTC/EUT,19298,19465,19053,19459,482769.47983946,24.80957294
1657724400000,2022-07-13 15:00:00,BTC/EUT,19368,19499,19231,19304,333738.48520648,17.28856637
1657720800000,2022-07-13 14:00:00,BTC/EUT,19261,19534,19163,19419,8985.85465461,0.46273519
1657717200000,2022-07-13 13:00:00,BTC/EUT,19108,19292,18953,19259,20393.38533663,1.05890157
1657713600000,2022-07-13 12:00:00,BTC/EUT,19732,19996,18895,19111,239061.25186092002,12.50909172
1657710000000,2022-07-13 11:00:00,BTC/EUT,19657,19758,19651,19698,3710.8104877200003,0.18838514
1657706400000,2022-07-13 10:00:00,BTC/EUT,19736,19751,19630,19641,1735.86077745,0.08837945
1657702800000,2022-07-13 09:00:00,BTC/EUT,19801,19827,19736,19736,821.9817036000001,0.04164885
1657699200000,2022-07-13 08:00:00,BTC/EUT,19682,19885,19654,19801,1088.32058091,0.054962910000000004
1657695600000,2022-07-13 07:00:00,BTC/EUT,19473,19899,19464,19708,2121.31669672,0.10763734
1657692000000,2022-07-13 06:00:00,BTC/EUT,19470,19495,19391,19451,600.81629821,0.03088871
1657688400000,2022-07-13 05:00:00,BTC/EUT,19403,19498,19399,19470,690.1388769,0.03544627
1657684800000,2022-07-13 04:00:00,BTC/EUT,19406,19474,19358,19408,465.9787049600001,0.024009620000000002
1657681200000,2022-07-13 03:00:00,BTC/EUT,19451,19493,19406,19406,689.49265722,0.03552987
1657677600000,2022-07-13 02:00:00,BTC/EUT,19389,19466,19389,19432,916.60394224,0.04716982
1657674000000,2022-07-13 01:00:00,BTC/EUT,19363,19390,19345,19375,506.76416875,0.02615557
1657670400000,2022-07-13 00:00:00,BTC/EUT,19257,19369,19235,19341,1473.19778088,0.07616968
1657666800000,2022-07-12 23:00:00,BTC/EUT,19315,19375,19200,19244,1016.88586724,0.05284171
1657663200000,2022-07-12 22:00:00,BTC/EUT,19346,19471,19268,19315,151834.47620125,7.86096175
1657659600000,2022-07-12 21:00:00,BTC/EUT,19375,19449,19346,19346,14376.350961540002,0.74311749
1657656000000,2022-07-12 20:00:00,BTC/EUT,19362,19467,19344,19374,2371.6110567,0.12241205000000001
1657652400000,2022-07-12 19:00:00,BTC/EUT,19659,19674,19264,19362,3252.6171522600002,0.16798973
1657648800000,2022-07-12 18:00:00,BTC/EUT,19760,19783,19659,19659,2486.2027610100004,0.12646639
1657645200000,2022-07-12 17:00:00,BTC/EUT,19769,19817,19717,19760,945.1559728,0.04783178
1657641600000,2022-07-12 16:00:00,BTC/EUT,19752,19886,19739,19764,1722.28021956,0.08714229
1657638000000,2022-07-12 15:00:00,BTC/EUT,19803,19868,19728,19728,14459.202005759998,0.73292792
1657634400000,2022-07-12 14:00:00,BTC/EUT,19722,19817,19638,19803,2414.87960742,0.12194514000000001
1657630800000,2022-07-12 13:00:00,BTC/EUT,19748,19876,19722,19722,24060.928749,1.2200045
1657627200000,2022-07-12 12:00:00,BTC/EUT,19713,19857,19713,19760,1222.7385248,0.06187948
1657623600000,2022-07-12 11:00:00,BTC/EUT,19602,19730,19577,19690,1983.310692,0.1007268
1657620000000,2022-07-12 10:00:00,BTC/EUT,19596,19679,19591,19598,1197.11325712,0.06108344
1657616400000,2022-07-12 09:00:00,BTC/EUT,19760,19781,19586,19596,1548.33051768,0.07901258
1657612800000,2022-07-12 08:00:00,BTC/EUT,19707,19765,19697,19737,8318.41108623,0.42146279000000003
1657609200000,2022-07-12 07:00:00,BTC/EUT,19809,19826,19634,19706,6287.69746768,0.31907528
1657605600000,2022-07-12 06:00:00,BTC/EUT,19952,19952,19789,19789,1356.06398235,0.06852615000000001
1657602000000,2022-07-12 05:00:00,BTC/EUT,19965,20019,19960,19960,600.7658604,0.03009849
1657598400000,2022-07-12 04:00:00,BTC/EUT,19896,19992,19893,19965,359.67486555,0.01801527
1657594800000,2022-07-12 03:00:00,BTC/EUT,19901,19924,19871,19871,468.30760669,0.02356739
1657591200000,2022-07-12 02:00:00,BTC/EUT,19845,19924,19840,19901,502.67537880000003,0.0252588
1657587600000,2022-07-12 01:00:00,BTC/EUT,19747,19887,19747,19845,1060.9446582,0.05346156
1657584000000,2022-07-12 00:00:00,BTC/EUT,19881,19895,19747,19747,1278.21442385,0.06472955
1657580400000,2022-07-11 23:00:00,BTC/EUT,19944,19966,19847,19881,2067.90571377,0.10401417
1657576800000,2022-07-11 22:00:00,BTC/EUT,20157,20157,19942,19944,1487.862288,0.074602
1657573200000,2022-07-11 21:00:00,BTC/EUT,20361,20362,20119,20157,609.32877498,0.03022914
1657569600000,2022-07-11 20:00:00,BTC/EUT,20410,20457,20361,20361,810.51338115,0.03980715
1657566000000,2022-07-11 19:00:00,BTC/EUT,20476,20476,20350,20410,1080.5231567,0.05294087
1657562400000,2022-07-11 18:00:00,BTC/EUT,20460,20554,20438,20476,722.1379442799999,0.03526753
1657558800000,2022-07-11 17:00:00,BTC/EUT,20305,20490,20301,20461,800.3710955099999,0.03911691
1657555200000,2022-07-11 16:00:00,BTC/EUT,20257,20360,20257,20309,4361.0569737099995,0.21473519
1657551600000,2022-07-11 15:00:00,BTC/EUT,20250,20277,20219,20257,11479.394967170001,0.56668781
1657548000000,2022-07-11 14:00:00,BTC/EUT,20237,20310,20204,20252,2214.66697844,0.10935547
1657544400000,2022-07-11 13:00:00,BTC/EUT,20422,20547,20196,20237,3107.8952513,0.1535749
1657540800000,2022-07-11 12:00:00,BTC/EUT,20289,20448,20264,20422,1233.24904572,0.06038826
1657537200000,2022-07-11 11:00:00,BTC/EUT,20326,20342,20283,20288,663.49631744,0.03270388
1657533600000,2022-07-11 10:00:00,BTC/EUT,20329,20386,20326,20326,2041.55949754,0.10044079
1657530000000,2022-07-11 09:00:00,BTC/EUT,20288,20364,20288,20311,1144.85530997,0.05636627
1657526400000,2022-07-11 08:00:00,BTC/EUT,20204,20288,20199,20270,809.7461627,0.03994801
1657522800000,2022-07-11 07:00:00,BTC/EUT,20118,20245,20118,20205,51204.1700871,2.53423262
1657519200000,2022-07-11 06:00:00,BTC/EUT,20196,20211,20087,20129,103907.6914939,5.1620891
1657515600000,2022-07-11 05:00:00,BTC/EUT,20175,20251,20169,20204,25972.228059240002,1.28549931
1657512000000,2022-07-11 04:00:00,BTC/EUT,20296,20296,20296,20296,34.1013392,0.0016802
1657508400000,2022-07-11 03:00:00,BTC/EUT,20317,20340,20206,20206,191706.50803654,9.48760309
1657504800000,2022-07-11 02:00:00,BTC/EUT,20277,20277,20239,20239,24257.931697570002,1.19857363
1657501200000,2022-07-11 01:00:00,BTC/EUT,20480,20487,20276,20278,2045.32201702,0.10086409
1657497600000,2022-07-11 00:00:00,BTC/EUT,20506,20507,20377,20480,1322.3000064000003,0.06456543000000001
1657494000000,2022-07-10 23:00:00,BTC/EUT,20475,20513,20436,20506,839.90135786,0.04095881
1657490400000,2022-07-10 22:00:00,BTC/EUT,20677,20687,20352,20475,1014.4742107500001,0.04954697
1657486800000,2022-07-10 21:00:00,BTC/EUT,20621,20795,20610,20695,1360.5426931,0.06574258
1657483200000,2022-07-10 20:00:00,BTC/EUT,20546,20636,20498,20605,869.0307106,0.04217572
1657479600000,2022-07-10 19:00:00,BTC/EUT,20443,20544,20397,20544,1344.1285900799999,0.06542682
1657476000000,2022-07-10 18:00:00,BTC/EUT,20545,20561,20411,20456,671.50461168,0.03282678
1657472400000,2022-07-10 17:00:00,BTC/EUT,20542,20571,20531,20561,319.27203044,0.01552804
1657468800000,2022-07-10 16:00:00,BTC/EUT,20503,20631,20322,20549,2133.06901247,0.10380403
1657465200000,2022-07-10 15:00:00,BTC/EUT,20491,20586,20491,20515,1208.3236528,0.058899520000000004
1657461600000,2022-07-10 14:00:00,BTC/EUT,20659,20659,20490,20491,1408.29622705,0.06872755
1657458000000,2022-07-10 13:00:00,BTC/EUT,20918,20923,20616,20664,16729.78165992,0.80961003
1657454400000,2022-07-10 12:00:00,BTC/EUT,20922,20957,20918,20918,395.4725703,0.01890585
1657450800000,2022-07-10 11:00:00,BTC/EUT,20889,20922,20838,20902,864.0475030599999,0.04133803
1657447200000,2022-07-10 10:00:00,BTC/EUT,20950,20972,20879,20880,475.8982128,0.02279206
1657443600000,2022-07-10 09:00:00,BTC/EUT,20967,20971,20942,20971,151.80634277,0.00723887
1657440000000,2022-07-10 08:00:00,BTC/EUT,20968,21011,20938,20938,858.19271554,0.04098733
1657436400000,2022-07-10 07:00:00,BTC/EUT,20909,20965,20897,20948,269.99374448000003,0.01288876
1657432800000,2022-07-10 06:00:00,BTC/EUT,20961,20969,20909,20909,862.8782574300001,0.04126827
1657429200000,2022-07-10 05:00:00,BTC/EUT,20913,20973,20913,20958,230.04527742,0.01097649
1657425600000,2022-07-10 04:00:00,BTC/EUT,20911,20913,20799,20895,1678.0853901,0.08031038
1657422000000,2022-07-10 03:00:00,BTC/EUT,20918,20943,20892,20911,715.84312635,0.03423285
1657418400000,2022-07-10 02:00:00,BTC/EUT,21060,21107,20812,20918,3235.9361575000003,0.15469625
1657414800000,2022-07-10 01:00:00,BTC/EUT,21014,21093,20986,21060,740.724426,0.0351721
1657411200000,2022-07-10 00:00:00,BTC/EUT,21199,21218,21014,21014,1258.12225938,0.05987067
1657407600000,2022-07-09 23:00:00,BTC/EUT,21254,21259,21202,21202,1180.2697557,0.05566785
1657404000000,2022-07-09 22:00:00,BTC/EUT,21336,21356,21254,21254,884.8822347199999,0.04163368
1657400400000,2022-07-09 21:00:00,BTC/EUT,21289,21358,21289,21336,559.39428888,0.02621833
1657396800000,2022-07-09 20:00:00,BTC/EUT,21219,21303,21219,21303,205.47787347,0.00964549
1657393200000,2022-07-09 19:00:00,BTC/EUT,21367,21381,21184,21217,1576.84510613,0.07431989
1657389600000,2022-07-09 18:00:00,BTC/EUT,21486,21493,21367,21367,955.19122268,0.04470404
1657386000000,2022-07-09 17:00:00,BTC/EUT,21295,21562,21295,21486,1698.2225001600002,0.07903856000000001
1657382400000,2022-07-09 16:00:00,BTC/EUT,21201,21310,21184,21310,979.4150585000001,0.045960350000000004
1657378800000,2022-07-09 15:00:00,BTC/EUT,21240,21255,21201,21201,712.97288121,0.03362921
1657375200000,2022-07-09 14:00:00,BTC/EUT,21172,21306,21172,21241,1168.45339094,0.05500934
1657371600000,2022-07-09 13:00:00,BTC/EUT,21144,21222,21129,21175,1082.47044675,0.05112021
1657368000000,2022-07-09 12:00:00,BTC/EUT,21021,21165,21021,21128,1101.05867616,0.05211372
1657364400000,2022-07-09 11:00:00,BTC/EUT,21356,21363,21020,21029,1140.35451359,0.05422771
1657360800000,2022-07-09 10:00:00,BTC/EUT,21246,21356,21246,21346,440.45528514,0.02063409
1657357200000,2022-07-09 09:00:00,BTC/EUT,21330,21331,21250,21260,868.525213,0.04085255
1657353600000,2022-07-09 08:00:00,BTC/EUT,21261,21330,21255,21330,505.7842122,0.023712340000000002
1657350000000,2022-07-09 07:00:00,BTC/EUT,21188,21305,21184,21261,1210.05514491,0.05691431
1657346400000,2022-07-09 06:00:00,BTC/EUT,21122,21173,21117,21161,297.6252328,0.0140648
1657342800000,2022-07-09 05:00:00,BTC/EUT,21173,21214,21127,21127,622.00465494,0.02944122
1657339200000,2022-07-09 04:00:00,BTC/EUT,21212,21240,21154,21154,686.2366061600001,0.03244004
1657335600000,2022-07-09 03:00:00,BTC/EUT,21182,21240,21126,21212,1027.02691912,0.048417260000000004
1657332000000,2022-07-09 02:00:00,BTC/EUT,21131,21240,21131,21185,835.0618559999999,0.0394176
1657328400000,2022-07-09 01:00:00,BTC/EUT,21152,21209,21085,21114,2116.00665252,0.10021818
1657324800000,2022-07-09 00:00:00,BTC/EUT,21237,21284,21070,21152,3917.8168016,0.18522205
1657321200000,2022-07-08 23:00:00,BTC/EUT,21394,21559,21166,21207,1594.08926049,0.07516807
1657317600000,2022-07-08 22:00:00,BTC/EUT,21356,21428,21334,21396,733.99106376,0.03430506
1657314000000,2022-07-08 21:00:00,BTC/EUT,21477,21614,21356,21356,2161.52490264,0.10121394
1657310400000,2022-07-08 20:00:00,BTC/EUT,21431,21609,21403,21450,110985.8566245,5.17416581
1657306800000,2022-07-08 19:00:00,BTC/EUT,21332,21503,21310,21435,1326.80399325,0.06189895
1657303200000,2022-07-08 18:00:00,BTC/EUT,21427,21500,21289,21341,1037.82606142,0.04863062
1657299600000,2022-07-08 17:00:00,BTC/EUT,21349,21456,21312,21427,2167.67231142,0.10116546
1657296000000,2022-07-08 16:00:00,BTC/EUT,21592,21602,21260,21349,2361.38556328,0.11060872000000001
1657292400000,2022-07-08 15:00:00,BTC/EUT,21368,21691,21368,21592,7079.84276848,0.32789194
1657288800000,2022-07-08 14:00:00,BTC/EUT,20978,21472,20926,21357,3864.50771742,0.18094806
1657285200000,2022-07-08 13:00:00,BTC/EUT,21100,21121,20951,20978,2652.19357764,0.12642738
1657281600000,2022-07-08 12:00:00,BTC/EUT,21272,21367,20928,21081,26422.50736377,1.25338017
1657278000000,2022-07-08 11:00:00,BTC/EUT,21246,21349,21197,21272,1135.59040416,0.05338428
1657274400000,2022-07-08 10:00:00,BTC/EUT,21309,21445,21244,21258,3657.32049294,0.17204443
1657270800000,2022-07-08 09:00:00,BTC/EUT,21217,21294,21115,21294,1294.9296633000001,0.060811950000000004
1657267200000,2022-07-08 08:00:00,BTC/EUT,21546,21579,21217,21217,7543.59550679,0.35554487
1657263600000,2022-07-08 07:00:00,BTC/EUT,21462,21633,21441,21548,162302.46523512,7.53213594
1657260000000,2022-07-08 06:00:00,BTC/EUT,21524,21524,21427,21478,973.01740444,0.04530298
1657256400000,2022-07-08 05:00:00,BTC/EUT,21665,21724,21480,21507,1471.73390322,0.06843046
1657252800000,2022-07-08 04:00:00,BTC/EUT,21783,21895,21665,21665,1371.1752502000002,0.06328988
1657249200000,2022-07-08 03:00:00,BTC/EUT,21623,21782,21595,21765,653.84562975,0.03004115
1657245600000,2022-07-08 02:00:00,BTC/EUT,21739,21745,21497,21613,2024.0006078100002,0.09364737000000001
1657242000000,2022-07-08 01:00:00,BTC/EUT,21304,22003,21270,21717,2876.63360283,0.13245999
1657238400000,2022-07-08 00:00:00,BTC/EUT,21285,21318,21239,21318,786.3246626399999,0.03688548
1657234800000,2022-07-07 23:00:00,BTC/EUT,21260,21340,21236,21285,1475.3723292000002,0.06931512000000001
1657231200000,2022-07-07 22:00:00,BTC/EUT,21318,21388,21247,21247,1313.27260813,0.06180979
1657227600000,2022-07-07 21:00:00,BTC/EUT,21268,21344,21256,21318,1685.1363104400002,0.07904758
1657224000000,2022-07-07 20:00:00,BTC/EUT,21453,21453,21227,21265,2928.92435515,0.13773451
1657220400000,2022-07-07 19:00:00,BTC/EUT,21030,21468,21030,21468,16150.72504032,0.75231624
1657216800000,2022-07-07 18:00:00,BTC/EUT,20600,21059,20585,21029,896.98337311,0.04265459
1657213200000,2022-07-07 17:00:00,BTC/EUT,20750,20787,20553,20570,934.4360641000001,0.04542713
1657209600000,2022-07-07 16:00:00,BTC/EUT,20553,20892,20553,20741,1893.8573914400001,0.09130984
1657206000000,2022-07-07 15:00:00,BTC/EUT,20576,20651,20529,20536,906.5559699199999,0.04414472
1657202400000,2022-07-07 14:00:00,BTC/EUT,20137,20567,20136,20550,1309.2061815000002,0.06370833000000001
1657198800000,2022-07-07 13:00:00,BTC/EUT,20071,20202,20036,20130,712.4542458,0.03539266
1657195200000,2022-07-07 12:00:00,BTC/EUT,20080,20110,19998,20058,20458.63367808,1.01997376
1657191600000,2022-07-07 11:00:00,BTC/EUT,20093,20112,20038,20090,938.9246328,0.04673592
1657188000000,2022-07-07 10:00:00,BTC/EUT,20155,20184,20093,20106,577.1326770000001,0.0287045
1657184400000,2022-07-07 09:00:00,BTC/EUT,20143,20206,20091,20155,2367.3228583,0.11745586000000001
1657180800000,2022-07-07 08:00:00,BTC/EUT,20026,20155,19986,20116,1561.8273618,0.07764105
1657177200000,2022-07-07 07:00:00,BTC/EUT,19936,20067,19931,20041,347.37766735,0.01733335
1657173600000,2022-07-07 06:00:00,BTC/EUT,19847,19937,19847,19908,160.21819044,0.00804793
1657170000000,2022-07-07 05:00:00,BTC/EUT,20010,20014,19844,19844,495.4818594,0.02496885
1657166400000,2022-07-07 04:00:00,BTC/EUT,20054,20069,19981,19981,989.74964374,0.04953454
1657162800000,2022-07-07 03:00:00,BTC/EUT,20007,20051,19997,20051,461.74044330000004,0.0230283
1657159200000,2022-07-07 02:00:00,BTC/EUT,20138,20146,20007,20007,1807.91354835,0.09036405
1657155600000,2022-07-07 01:00:00,BTC/EUT,20163,20180,20112,20138,3576.39542306,0.17759437
1657152000000,2022-07-07 00:00:00,BTC/EUT,20183,20197,20148,20166,684.66635232,0.03395152
1657148400000,2022-07-06 23:00:00,BTC/EUT,20101,20262,20101,20183,1499.0156296,0.0742712
1657144800000,2022-07-06 22:00:00,BTC/EUT,19979,20204,19979,20116,901.49190172,0.04481467
1657141200000,2022-07-06 21:00:00,BTC/EUT,20031,20098,19926,19963,734.53499166,0.03679482
1657137600000,2022-07-06 20:00:00,BTC/EUT,19955,20103,19930,20032,943.80747968,0.04711499
1657134000000,2022-07-06 19:00:00,BTC/EUT,19995,20080,19938,19938,1268.91333648,0.06364296
1657130400000,2022-07-06 18:00:00,BTC/EUT,19902,20053,19845,19995,2173.03520535,0.10867893
1657126800000,2022-07-06 17:00:00,BTC/EUT,19933,19993,19884,19902,647.67596052,0.03254326
1657123200000,2022-07-06 16:00:00,BTC/EUT,19805,19964,19805,19964,848.50972836,0.04250199
1657119600000,2022-07-06 15:00:00,BTC/EUT,19786,19791,19732,19784,354.21886904,0.01790431
1657116000000,2022-07-06 14:00:00,BTC/EUT,19837,19890,19786,19786,1861.8228301400002,0.09409799
1657112400000,2022-07-06 13:00:00,BTC/EUT,19779,19938,19701,19835,28904.7842327,1.45726162
1657108800000,2022-07-06 12:00:00,BTC/EUT,19732,19804,19603,19779,1123.69186623,0.05681237
1657105200000,2022-07-06 11:00:00,BTC/EUT,19712,19740,19663,19697,913.10860175,0.04635775
1657101600000,2022-07-06 10:00:00,BTC/EUT,19745,19762,19664,19724,1370.64778188,0.06949137
1657098000000,2022-07-06 09:00:00,BTC/EUT,19713,19823,19665,19745,1349.4025225999999,0.06834148
1657094400000,2022-07-06 08:00:00,BTC/EUT,19644,19777,19616,19740,893.5303104,0.04526496
1657090800000,2022-07-06 07:00:00,BTC/EUT,19554,19723,19554,19644,629.31655908,0.03203607
1657087200000,2022-07-06 06:00:00,BTC/EUT,19546,19549,19406,19540,1379.725262,0.0706103
1657083600000,2022-07-06 05:00:00,BTC/EUT,19603,19679,19462,19546,1716.66869206,0.08782711
1657080000000,2022-07-06 04:00:00,BTC/EUT,19416,19783,19416,19584,2924.78011776,0.14934539
1657076400000,2022-07-06 03:00:00,BTC/EUT,19340,19429,19298,19415,1142.937752,0.0588688
1657072800000,2022-07-06 02:00:00,BTC/EUT,19351,19411,19320,19342,1174.7740869,0.06073695
1657069200000,2022-07-06 01:00:00,BTC/EUT,19754,19760,19344,19352,2322.69496552,0.12002351
1657065600000,2022-07-06 00:00:00,BTC/EUT,19670,19820,19621,19754,1632.85833102,0.08265963
1657062000000,2022-07-05 23:00:00,BTC/EUT,19841,19845,19623,19655,1167.0415696,0.05937632
1657058400000,2022-07-05 22:00:00,BTC/EUT,19809,19852,19747,19852,13262.95603136,0.66809168
1657054800000,2022-07-05 21:00:00,BTC/EUT,19943,19958,19674,19809,3333.47872518,0.16828102
