https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAHA,Volume USDT
1661043600,2022-08-21 01:00:00,MAHA/USDT,1.1076,1.1076,1.1076,1.1076,0,0
1661040000,2022-08-21 00:00:00,MAHA/USDT,1.1252,1.1252,1.1076,1.1076,461.7724,515.70386145
1661036400,2022-08-20 23:00:00,MAHA/USDT,1.1079,1.1386,1.1042,1.1254,384.9613,430.57709386
1661032800,2022-08-20 22:00:00,MAHA/USDT,1.1173,1.1177,1.1101,1.1136,234.4969,261.54183628
1661029200,2022-08-20 21:00:00,MAHA/USDT,1.0899,1.1292,1.0899,1.107,1270.9594,1421.93405644
1661025600,2022-08-20 20:00:00,MAHA/USDT,1.0797,1.1079,1.0797,1.0919,851.3408,934.46266856
1661022000,2022-08-20 19:00:00,MAHA/USDT,1.0742,1.0889,1.0625,1.0797,561.8723,605.42422032
1661018400,2022-08-20 18:00:00,MAHA/USDT,1.0743,1.0751,1.0715,1.0715,5.7368,6.14983624
1661014800,2022-08-20 17:00:00,MAHA/USDT,1.0738,1.0738,1.0711,1.0715,101.8239,109.25517535
1661011200,2022-08-20 16:00:00,MAHA/USDT,1.0691,1.094,1.0691,1.0738,783.5742,850.71943109
1661007600,2022-08-20 15:00:00,MAHA/USDT,1.0725,1.0725,1.0641,1.0719,51.7471,55.41289479
1661004000,2022-08-20 14:00:00,MAHA/USDT,1.0687,1.0757,1.0687,1.0757,3.452,3.70056816
1661000400,2022-08-20 13:00:00,MAHA/USDT,1.0532,1.0852,1.0532,1.0681,2210.0754,2367.73686212
1660996800,2022-08-20 12:00:00,MAHA/USDT,1.049,1.0651,1.0422,1.0522,1613.3614,1691.80988002
1660993200,2022-08-20 11:00:00,MAHA/USDT,1.0512,1.0564,1.0363,1.0484,444.8379,466.9714314
1660989600,2022-08-20 10:00:00,MAHA/USDT,1.0502,1.0584,1.05,1.0584,70.0251,73.63138873
1660986000,2022-08-20 09:00:00,MAHA/USDT,1.0387,1.0501,1.0387,1.0501,752.5101,785.90797445
1660982400,2022-08-20 08:00:00,MAHA/USDT,1.039,1.039,1.0387,1.0387,27.707,28.78702853
1660978800,2022-08-20 07:00:00,MAHA/USDT,1.0418,1.0462,1.039,1.039,593.8785,619.26186974
1660975200,2022-08-20 06:00:00,MAHA/USDT,1.0386,1.0415,1.035,1.0407,2068.7767,2141.91036114
1660971600,2022-08-20 05:00:00,MAHA/USDT,1.0359,1.0372,1.0354,1.0367,5.7151,5.92414864
1660968000,2022-08-20 04:00:00,MAHA/USDT,1.0361,1.0398,1.0356,1.0398,6.3585,6.59946439
1660964400,2022-08-20 03:00:00,MAHA/USDT,1.0379,1.0379,1.0379,1.0379,0,0
1660960800,2022-08-20 02:00:00,MAHA/USDT,1.0353,1.0379,1.0353,1.0379,2.7445,2.84388179
1660957200,2022-08-20 01:00:00,MAHA/USDT,1.0395,1.05,1.0353,1.0353,536.6287,558.691148
1660953600,2022-08-20 00:00:00,MAHA/USDT,1.0388,1.0467,1.0372,1.0372,826.3628,859.05287287
1660950000,2022-08-19 23:00:00,MAHA/USDT,1.0371,1.0371,1.0335,1.0335,106.9986,110.95400087
1660946400,2022-08-19 22:00:00,MAHA/USDT,1.0391,1.0474,1.0371,1.0371,900.7866,938.04150975
1660942800,2022-08-19 21:00:00,MAHA/USDT,1.0431,1.0449,1.0393,1.041,870.1673,904.61588899
1660939200,2022-08-19 20:00:00,MAHA/USDT,1.0435,1.0439,1.0398,1.0398,138.0128,143.61357464
1660935600,2022-08-19 19:00:00,MAHA/USDT,1.0708,1.0716,1.0302,1.0399,2448.9816,2557.95882869
1660932000,2022-08-19 18:00:00,MAHA/USDT,1.0647,1.0784,1.0521,1.0662,1370.4172,1465.11739846
1660928400,2022-08-19 17:00:00,MAHA/USDT,1.0498,1.0665,1.0485,1.0577,2749.9234,2909.51023254
1660924800,2022-08-19 16:00:00,MAHA/USDT,1.0585,1.0585,1.045,1.0498,5273.4767,5543.00048611
1660921200,2022-08-19 15:00:00,MAHA/USDT,1.0418,1.0598,1.0377,1.052,4322.7668,4531.55690749
1660917600,2022-08-19 14:00:00,MAHA/USDT,1.0489,1.0596,1.0354,1.0517,7424.7528,7777.53147792
1660914000,2022-08-19 13:00:00,MAHA/USDT,1.0393,1.0591,1.0393,1.059,10749.8175,11225.32792281
1660910400,2022-08-19 12:00:00,MAHA/USDT,1.0491,1.052,1.0342,1.0396,9998.1702,10422.94804306
1660906800,2022-08-19 11:00:00,MAHA/USDT,1.0396,1.0553,1.0393,1.0499,10985.1856,11469.10276165
1660903200,2022-08-19 10:00:00,MAHA/USDT,1.0341,1.0484,1.0321,1.0483,9727.504,10109.81103047
1660899600,2022-08-19 09:00:00,MAHA/USDT,1.0324,1.0608,1.0321,1.0417,9228.0586,9608.83366892
1660896000,2022-08-19 08:00:00,MAHA/USDT,1.0316,1.0406,1.0279,1.0405,10352.8676,10700.59356639
1660892400,2022-08-19 07:00:00,MAHA/USDT,1.0401,1.041,1.03,1.0394,8266.0996,8554.00478816
1660888800,2022-08-19 06:00:00,MAHA/USDT,1.0536,1.0544,1.04,1.04,892.3717,930.4905617
1660885200,2022-08-19 05:00:00,MAHA/USDT,1.0594,1.0594,1.0522,1.0522,225.0089,237.49762768
1660881600,2022-08-19 04:00:00,MAHA/USDT,1.0651,1.068,1.0589,1.0594,562.4452,596.33437124
1660878000,2022-08-19 03:00:00,MAHA/USDT,1.066,1.0717,1.064,1.0651,9.5311,10.19153503
1660874400,2022-08-19 02:00:00,MAHA/USDT,1.0678,1.074,1.066,1.074,4.602,4.91450168
1660870800,2022-08-19 01:00:00,MAHA/USDT,1.0734,1.0775,1.066,1.0774,2246.842,2419.45888724
1660867200,2022-08-19 00:00:00,MAHA/USDT,1.0908,1.1009,1.0733,1.0733,838.3626,905.6590802
1660863600,2022-08-18 23:00:00,MAHA/USDT,1.1042,1.1042,1.0894,1.0922,97.276,106.47108305
1660860000,2022-08-18 22:00:00,MAHA/USDT,1.1043,1.1043,1.1042,1.1042,4.9226,5.43580752
1660856400,2022-08-18 21:00:00,MAHA/USDT,1.0904,1.1259,1.0904,1.1043,560.5008,624.90807301
1660852800,2022-08-18 20:00:00,MAHA/USDT,1.1049,1.105,1.0902,1.0902,4275.6813,4662.72547239
1660849200,2022-08-18 19:00:00,MAHA/USDT,1.0959,1.1211,1.0863,1.0951,901.8716,999.77651978
1660845600,2022-08-18 18:00:00,MAHA/USDT,1.1124,1.1197,1.095,1.095,1263.3351,1409.39121743
1660842000,2022-08-18 17:00:00,MAHA/USDT,1.126,1.1287,1.0901,1.1125,3193.1656,3549.99870029
1660838400,2022-08-18 16:00:00,MAHA/USDT,1.126,1.126,1.126,1.126,0,0
1660834800,2022-08-18 15:00:00,MAHA/USDT,1.1302,1.1302,1.1169,1.126,268.9291,301.21548848
1660831200,2022-08-18 14:00:00,MAHA/USDT,1.1303,1.142,1.1247,1.142,163.427,186.42486004
1660827600,2022-08-18 13:00:00,MAHA/USDT,1.1387,1.1429,1.1387,1.1429,8.7946,10.03585181
1660824000,2022-08-18 12:00:00,MAHA/USDT,1.1344,1.1387,1.1344,1.1387,3.8558,4.37661679
1660820400,2022-08-18 11:00:00,MAHA/USDT,1.139,1.1419,1.1177,1.1287,738.7974,831.33322303
1660816800,2022-08-18 10:00:00,MAHA/USDT,1.1386,1.139,1.1225,1.139,82.4604,93.29858554
1660813200,2022-08-18 09:00:00,MAHA/USDT,1.1365,1.1418,1.1293,1.1303,74.8654,84.76275063
1660809600,2022-08-18 08:00:00,MAHA/USDT,1.1466,1.1502,1.1236,1.1362,2133.769,2408.43954408
1660806000,2022-08-18 07:00:00,MAHA/USDT,1.1326,1.1466,1.1326,1.1466,45.2355,51.51473735
1660802400,2022-08-18 06:00:00,MAHA/USDT,1.1418,1.1454,1.1328,1.1328,106.5843,121.86860846
1660798800,2022-08-18 05:00:00,MAHA/USDT,1.1216,1.1523,1.1215,1.1405,1787.3131,2049.71591567
1660795200,2022-08-18 04:00:00,MAHA/USDT,1.1212,1.1212,1.1212,1.1212,0.2096,0.23500352
1660791600,2022-08-18 03:00:00,MAHA/USDT,1.1326,1.1328,1.1212,1.1212,470.9858,530.46347327
1660788000,2022-08-18 02:00:00,MAHA/USDT,1.1273,1.1328,1.1215,1.1326,198.9606,225.21499724
1660784400,2022-08-18 01:00:00,MAHA/USDT,1.1213,1.1328,1.1213,1.1328,88.7718,100.54437034
1660780800,2022-08-18 00:00:00,MAHA/USDT,1.1062,1.1328,1.1062,1.1213,281.634,317.0910133
1660777200,2022-08-17 23:00:00,MAHA/USDT,1.1212,1.1228,1.1062,1.1062,295.1217,327.60574604
1660773600,2022-08-17 22:00:00,MAHA/USDT,1.127,1.1309,1.127,1.1308,254.7739,288.05202958
1660770000,2022-08-17 21:00:00,MAHA/USDT,1.1237,1.1266,1.1062,1.1212,140.0643,156.2819733
1660766400,2022-08-17 20:00:00,MAHA/USDT,1.1184,1.1304,1.1071,1.1237,848.6491,948.01098398
1660762800,2022-08-17 19:00:00,MAHA/USDT,1.1228,1.129,1.1062,1.1184,297.6053,332.6688744
1660759200,2022-08-17 18:00:00,MAHA/USDT,1.1301,1.1398,1.1068,1.1228,1944.0073,2179.7136013
1660755600,2022-08-17 17:00:00,MAHA/USDT,1.1306,1.1339,1.1187,1.13,12.1193,13.66446172
1660752000,2022-08-17 16:00:00,MAHA/USDT,1.1236,1.1308,1.1158,1.1308,60.7856,68.49726275
1660748400,2022-08-17 15:00:00,MAHA/USDT,1.144,1.144,1.1062,1.1236,4032.8893,4549.65989874
1660744800,2022-08-17 14:00:00,MAHA/USDT,1.1608,1.1608,1.1339,1.1548,829.4009,943.19831825
1660741200,2022-08-17 13:00:00,MAHA/USDT,1.1946,1.1946,1.15,1.1548,4826.0698,5612.91591811
1660737600,2022-08-17 12:00:00,MAHA/USDT,1.1915,1.1946,1.1689,1.1946,3563.3404,4227.18906478
1660734000,2022-08-17 11:00:00,MAHA/USDT,1.1821,1.2041,1.1791,1.1924,607.6794,723.21531871
1660730400,2022-08-17 10:00:00,MAHA/USDT,1.1978,1.1978,1.1832,1.1832,175.2011,208.04808859
1660726800,2022-08-17 09:00:00,MAHA/USDT,1.2097,1.2097,1.1984,1.1998,6.2114,7.46118389
1660723200,2022-08-17 08:00:00,MAHA/USDT,1.2001,1.2101,1.1743,1.2076,4630.4595,5510.08107635
1660719600,2022-08-17 07:00:00,MAHA/USDT,1.2192,1.2281,1.2,1.2094,274.3181,332.85708487
1660716000,2022-08-17 06:00:00,MAHA/USDT,1.2192,1.2271,1.2044,1.2192,357.5103,434.24916642
1660712400,2022-08-17 05:00:00,MAHA/USDT,1.2138,1.2192,1.2041,1.2192,75.4241,91.51363939
1660708800,2022-08-17 04:00:00,MAHA/USDT,1.2131,1.2139,1.209,1.2139,206.6828,250.29166114
1660705200,2022-08-17 03:00:00,MAHA/USDT,1.219,1.219,1.2086,1.2086,4.5491,5.53058057
1660701600,2022-08-17 02:00:00,MAHA/USDT,1.2143,1.2156,1.2081,1.2156,88.1202,106.84556657
1660698000,2022-08-17 01:00:00,MAHA/USDT,1.2172,1.2294,1.2161,1.2161,139.7693,171.70817042
1660694400,2022-08-17 00:00:00,MAHA/USDT,1.2244,1.2278,1.2244,1.2278,16.2659,19.96794637
1660690800,2022-08-16 23:00:00,MAHA/USDT,1.2172,1.2271,1.2003,1.2118,136.9869,166.00278408
1660687200,2022-08-16 22:00:00,MAHA/USDT,1.2211,1.2406,1.2043,1.2172,2176.0172,2663.9348878
1660683600,2022-08-16 21:00:00,MAHA/USDT,1.24,1.24,1.2144,1.22,3489.9573,4258.44696746
1660680000,2022-08-16 20:00:00,MAHA/USDT,1.2362,1.259,1.2282,1.242,340.7424,426.70229015
1660676400,2022-08-16 19:00:00,MAHA/USDT,1.199,1.2497,1.199,1.2363,6789.143,8339.55365307
1660672800,2022-08-16 18:00:00,MAHA/USDT,1.2008,1.2025,1.1932,1.1932,4.0464,4.84401183
1660669200,2022-08-16 17:00:00,MAHA/USDT,1.2013,1.2058,1.1878,1.1879,21.5973,25.9291021
1660665600,2022-08-16 16:00:00,MAHA/USDT,1.2002,1.2261,1.1901,1.1901,1088.7587,1326.86602174
1660662000,2022-08-16 15:00:00,MAHA/USDT,1.2065,1.2065,1.1801,1.2002,527.5144,626.81012411
1660658400,2022-08-16 14:00:00,MAHA/USDT,1.2064,1.2065,1.2064,1.2065,110.6854,133.53094931
1660654800,2022-08-16 13:00:00,MAHA/USDT,1.2102,1.2152,1.1939,1.1939,583.7964,701.93666038
1660651200,2022-08-16 12:00:00,MAHA/USDT,1.2011,1.2016,1.2011,1.2011,311.3542,374.04845407
1660647600,2022-08-16 11:00:00,MAHA/USDT,1.2192,1.2192,1.2003,1.2003,367.2988,443.50566306
1660644000,2022-08-16 10:00:00,MAHA/USDT,1.1978,1.2333,1.182,1.2193,868.6736,1055.50130614
1660640400,2022-08-16 09:00:00,MAHA/USDT,1.2089,1.2272,1.1925,1.1978,927.0467,1119.13025549
1660636800,2022-08-16 08:00:00,MAHA/USDT,1.2089,1.2089,1.2089,1.2089,0,0
1660633200,2022-08-16 07:00:00,MAHA/USDT,1.2089,1.2089,1.2089,1.2089,0,0
1660629600,2022-08-16 06:00:00,MAHA/USDT,1.2217,1.2217,1.1929,1.2089,1499.223,1798.53294475
1660626000,2022-08-16 05:00:00,MAHA/USDT,1.2102,1.2217,1.2077,1.2217,2.2725,2.76369651
1660622400,2022-08-16 04:00:00,MAHA/USDT,1.2244,1.2261,1.2102,1.2105,10.4339,12.70511055
1660618800,2022-08-16 03:00:00,MAHA/USDT,1.2126,1.2126,1.2107,1.2107,2.6698,3.23264948
1660615200,2022-08-16 02:00:00,MAHA/USDT,1.22,1.2262,1.2074,1.2261,218.9966,265.96342611
1660611600,2022-08-16 01:00:00,MAHA/USDT,1.2192,1.2281,1.2191,1.2191,53.4444,65.61268328
1660608000,2022-08-16 00:00:00,MAHA/USDT,1.2172,1.2281,1.214,1.2281,238.3795,292.66871621
1660604400,2022-08-15 23:00:00,MAHA/USDT,1.2276,1.2323,1.202,1.2172,174.7069,211.14451826
1660600800,2022-08-15 22:00:00,MAHA/USDT,1.2192,1.2439,1.2168,1.2276,399.7678,490.28753578
1660597200,2022-08-15 21:00:00,MAHA/USDT,1.2102,1.237,1.2102,1.2194,653.5877,796.31637994
1660593600,2022-08-15 20:00:00,MAHA/USDT,1.2093,1.2152,1.2026,1.2109,213.0906,257.58072804
1660590000,2022-08-15 19:00:00,MAHA/USDT,1.2233,1.2345,1.2025,1.2143,444.4477,541.04403068
1660586400,2022-08-15 18:00:00,MAHA/USDT,1.2346,1.2367,1.2234,1.2244,228.1373,281.99859516
1660582800,2022-08-15 17:00:00,MAHA/USDT,1.2294,1.2345,1.2204,1.2345,132.5301,162.92251273
1660579200,2022-08-15 16:00:00,MAHA/USDT,1.2367,1.2368,1.2245,1.229,527.9515,649.27198738
1660575600,2022-08-15 15:00:00,MAHA/USDT,1.2295,1.2367,1.2295,1.2367,102.6902,126.32736298
1660572000,2022-08-15 14:00:00,MAHA/USDT,1.2301,1.236,1.2271,1.2307,590.7181,726.5176041
1660568400,2022-08-15 13:00:00,MAHA/USDT,1.238,1.2422,1.22,1.2327,1571.613,1927.57926275
1660564800,2022-08-15 12:00:00,MAHA/USDT,1.2322,1.2531,1.2257,1.2412,303.5913,375.82266731
1660561200,2022-08-15 11:00:00,MAHA/USDT,1.2651,1.2651,1.2192,1.2322,3268.2173,4054.23123211
1660557600,2022-08-15 10:00:00,MAHA/USDT,1.2714,1.2714,1.2631,1.2653,91.1761,115.23753623
1660554000,2022-08-15 09:00:00,MAHA/USDT,1.2751,1.2754,1.2625,1.2674,1529.0692,1936.34480949
1660550400,2022-08-15 08:00:00,MAHA/USDT,1.2858,1.2858,1.2599,1.2753,1591.6046,2024.34971827
1660546800,2022-08-15 07:00:00,MAHA/USDT,1.312,1.312,1.2834,1.2858,2139.9756,2776.08764337
1660543200,2022-08-15 06:00:00,MAHA/USDT,1.379,1.3833,1.27,1.3222,6576.1339,8752.87753835
1660539600,2022-08-15 05:00:00,MAHA/USDT,1.3806,1.3806,1.379,1.379,22.1248,30.54211284
1660536000,2022-08-15 04:00:00,MAHA/USDT,1.379,1.379,1.379,1.379,0,0
1660532400,2022-08-15 03:00:00,MAHA/USDT,1.3917,1.3965,1.379,1.379,331.1863,457.23968431
1660528800,2022-08-15 02:00:00,MAHA/USDT,1.3879,1.3917,1.3818,1.3818,288.1186,398.85227295
1660525200,2022-08-15 01:00:00,MAHA/USDT,1.3802,1.3865,1.3687,1.3836,295.6405,405.36157173
1660521600,2022-08-15 00:00:00,MAHA/USDT,1.3756,1.3832,1.3694,1.3832,55.0574,75.90164694
1660518000,2022-08-14 23:00:00,MAHA/USDT,1.3671,1.3814,1.3671,1.3803,47.0838,64.960091
1660514400,2022-08-14 22:00:00,MAHA/USDT,1.36,1.3837,1.36,1.3671,591.3685,811.32519005
1660510800,2022-08-14 21:00:00,MAHA/USDT,1.3469,1.3727,1.3469,1.3599,1908.9149,2592.8571484
1660507200,2022-08-14 20:00:00,MAHA/USDT,1.3457,1.3457,1.3457,1.3457,37.1553,49.99988721
1660503600,2022-08-14 19:00:00,MAHA/USDT,1.3485,1.3485,1.333,1.333,391.3624,522.02890822
1660500000,2022-08-14 18:00:00,MAHA/USDT,1.32,1.3552,1.3095,1.3409,1076.2334,1435.85195498
1660496400,2022-08-14 17:00:00,MAHA/USDT,1.3426,1.3428,1.3095,1.3259,1610.0768,2133.98528831
1660492800,2022-08-14 16:00:00,MAHA/USDT,1.3448,1.356,1.334,1.3429,1379.9664,1857.359158
1660489200,2022-08-14 15:00:00,MAHA/USDT,1.3419,1.3447,1.3414,1.3414,748.7663,1004.43051578
1660485600,2022-08-14 14:00:00,MAHA/USDT,1.3614,1.3614,1.3367,1.348,790.1099,1063.54713495
1660482000,2022-08-14 13:00:00,MAHA/USDT,1.3906,1.3906,1.354,1.3659,4243.369,5760.72310015
1660478400,2022-08-14 12:00:00,MAHA/USDT,1.3827,1.3907,1.3816,1.3906,219.7058,305.2295417
1660474800,2022-08-14 11:00:00,MAHA/USDT,1.4097,1.4097,1.3742,1.3882,650.7341,908.02213868
1660471200,2022-08-14 10:00:00,MAHA/USDT,1.4032,1.4127,1.4032,1.4033,105.2193,147.67826985
1660467600,2022-08-14 09:00:00,MAHA/USDT,1.4032,1.4032,1.4032,1.4032,39.0762,54.83172384
1660464000,2022-08-14 08:00:00,MAHA/USDT,1.4129,1.4185,1.4032,1.4032,328.3601,462.13858021
1660460400,2022-08-14 07:00:00,MAHA/USDT,1.3976,1.4148,1.3953,1.4148,33.3562,46.74075971
1660456800,2022-08-14 06:00:00,MAHA/USDT,1.4009,1.4088,1.3951,1.3965,86.5538,121.31448964
1660453200,2022-08-14 05:00:00,MAHA/USDT,1.3702,1.4051,1.3702,1.3955,1454.5371,2026.37839932
1660449600,2022-08-14 04:00:00,MAHA/USDT,1.372,1.3804,1.3695,1.3731,620.8015,855.28536316
1660446000,2022-08-14 03:00:00,MAHA/USDT,1.3647,1.3728,1.363,1.3719,31.2903,42.68024582
1660442400,2022-08-14 02:00:00,MAHA/USDT,1.361,1.3762,1.3589,1.3734,426.3752,585.61363887
1660438800,2022-08-14 01:00:00,MAHA/USDT,1.3714,1.3763,1.349,1.361,1055.1226,1436.93544848
1660435200,2022-08-14 00:00:00,MAHA/USDT,1.375,1.3763,1.3682,1.3682,16.7758,23.06534077
1660431600,2022-08-13 23:00:00,MAHA/USDT,1.3761,1.3763,1.368,1.368,12.9643,17.81120605
1660428000,2022-08-13 22:00:00,MAHA/USDT,1.3762,1.3762,1.3762,1.3762,6.9739,9.59748118
1660424400,2022-08-13 21:00:00,MAHA/USDT,1.3758,1.3763,1.368,1.3723,414.1333,568.15202161
1660420800,2022-08-13 20:00:00,MAHA/USDT,1.3758,1.3776,1.3757,1.3763,192.4832,264.92859956
1660417200,2022-08-13 19:00:00,MAHA/USDT,1.3792,1.3938,1.3756,1.3877,381.407,527.97247067
1660413600,2022-08-13 18:00:00,MAHA/USDT,1.3561,1.3836,1.356,1.3783,313.1133,428.29060004
1660410000,2022-08-13 17:00:00,MAHA/USDT,1.3594,1.3594,1.3559,1.3561,166.3865,225.63441093
1660406400,2022-08-13 16:00:00,MAHA/USDT,1.3408,1.3777,1.3408,1.3561,819.3374,1108.86481401
1660402800,2022-08-13 15:00:00,MAHA/USDT,1.3638,1.3732,1.337,1.337,1149.2912,1547.25811999
1660399200,2022-08-13 14:00:00,MAHA/USDT,1.341,1.3751,1.341,1.3638,716.2788,973.45410459
1660395600,2022-08-13 13:00:00,MAHA/USDT,1.3364,1.3508,1.3363,1.3399,393.2969,527.90555407
1660392000,2022-08-13 12:00:00,MAHA/USDT,1.3859,1.3939,1.337,1.3399,3158.5133,4257.62070468
1660388400,2022-08-13 11:00:00,MAHA/USDT,1.39,1.4327,1.375,1.375,1663.0408,2341.80804238
1660384800,2022-08-13 10:00:00,MAHA/USDT,1.3899,1.4065,1.3769,1.3965,1008.3557,1407.41724476
1660381200,2022-08-13 09:00:00,MAHA/USDT,1.395,1.395,1.3678,1.3919,2817.992,3857.40445647
1660377600,2022-08-13 08:00:00,MAHA/USDT,1.4089,1.4148,1.3896,1.3951,765.7516,1070.41371957
1660374000,2022-08-13 07:00:00,MAHA/USDT,1.3422,1.4833,1.321,1.41,14761.8724,20749.23494821
1660370400,2022-08-13 06:00:00,MAHA/USDT,1.348,1.3532,1.3425,1.3425,497.202,670.55317801
1660366800,2022-08-13 05:00:00,MAHA/USDT,1.348,1.3505,1.348,1.348,110.5729,149.0545012
1660363200,2022-08-13 04:00:00,MAHA/USDT,1.347,1.3493,1.3446,1.348,101.2445,136.51990837
1660359600,2022-08-13 03:00:00,MAHA/USDT,1.3402,1.3469,1.3258,1.3469,426.6951,566.17228462
1660356000,2022-08-13 02:00:00,MAHA/USDT,1.3402,1.3402,1.3402,1.3402,0.7449,0.99831498
1660352400,2022-08-13 01:00:00,MAHA/USDT,1.3599,1.3599,1.328,1.3287,3519.1663,4703.15833684
1660348800,2022-08-13 00:00:00,MAHA/USDT,1.3712,1.3713,1.35,1.3535,1061.7624,1438.82673815
1660345200,2022-08-12 23:00:00,MAHA/USDT,1.3614,1.3713,1.3614,1.3712,133.0667,182.19549585
1660341600,2022-08-12 22:00:00,MAHA/USDT,1.3633,1.3635,1.3395,1.361,309.8974,419.65792126
1660338000,2022-08-12 21:00:00,MAHA/USDT,1.3774,1.381,1.3563,1.3563,518.3932,708.49545664
1660334400,2022-08-12 20:00:00,MAHA/USDT,1.3415,1.3785,1.3404,1.3734,437.3099,596.64393293
1660330800,2022-08-12 19:00:00,MAHA/USDT,1.3517,1.3609,1.3409,1.3409,1699.0039,2285.23732759
1660327200,2022-08-12 18:00:00,MAHA/USDT,1.319,1.4505,1.319,1.3521,5298.8327,7270.20777739
1660323600,2022-08-12 17:00:00,MAHA/USDT,1.3094,1.317,1.3084,1.3084,101.9461,134.07402657
1660320000,2022-08-12 16:00:00,MAHA/USDT,1.3239,1.3358,1.3,1.3137,296.3367,388.73810483
1660316400,2022-08-12 15:00:00,MAHA/USDT,1.2776,1.4148,1.2654,1.3143,2172.2557,2851.82084284
1660312800,2022-08-12 14:00:00,MAHA/USDT,1.2516,1.394,1.2484,1.2754,8550.142,11177.67205991
1660309200,2022-08-12 13:00:00,MAHA/USDT,1.2449,1.2601,1.2304,1.2505,674.114,835.30135922
1660305600,2022-08-12 12:00:00,MAHA/USDT,1.2697,1.2699,1.24,1.258,1160.8222,1450.94652473
1660302000,2022-08-12 11:00:00,MAHA/USDT,1.2578,1.2693,1.2485,1.2634,1221.9378,1535.81437044
1660298400,2022-08-12 10:00:00,MAHA/USDT,1.2699,1.2699,1.2502,1.2502,119.1371,150.39023397
1660294800,2022-08-12 09:00:00,MAHA/USDT,1.2486,1.283,1.2483,1.2698,348.5453,443.6613474
1660291200,2022-08-12 08:00:00,MAHA/USDT,1.2574,1.2605,1.2429,1.2429,328.6629,411.95943281
1660287600,2022-08-12 07:00:00,MAHA/USDT,1.2675,1.2676,1.2501,1.2676,1049.2567,1320.69762109
1660284000,2022-08-12 06:00:00,MAHA/USDT,1.2815,1.2815,1.2676,1.2676,204.0915,259.6827152
1660280400,2022-08-12 05:00:00,MAHA/USDT,1.2815,1.2859,1.281,1.2859,72.7708,93.28016489
1660276800,2022-08-12 04:00:00,MAHA/USDT,1.2781,1.284,1.278,1.2815,87.5261,112.1512306
1660273200,2022-08-12 03:00:00,MAHA/USDT,1.266,1.2767,1.264,1.2767,373.8121,473.30844346
1660269600,2022-08-12 02:00:00,MAHA/USDT,1.2622,1.266,1.2619,1.266,83.0284,104.9802098
1660266000,2022-08-12 01:00:00,MAHA/USDT,1.2533,1.2533,1.2533,1.2533,0,0
1660262400,2022-08-12 00:00:00,MAHA/USDT,1.2678,1.2691,1.2529,1.2533,1458.7105,1837.71885581
1660258800,2022-08-11 23:00:00,MAHA/USDT,1.2804,1.2885,1.2621,1.2742,1413.5217,1797.0689763
1660255200,2022-08-11 22:00:00,MAHA/USDT,1.3061,1.3061,1.2828,1.2828,1409.7288,1821.28589474
1660251600,2022-08-11 21:00:00,MAHA/USDT,1.315,1.315,1.2713,1.2964,3914.4698,5088.29262387
1660248000,2022-08-11 20:00:00,MAHA/USDT,1.324,1.324,1.3229,1.3229,82.0847,108.58985546
1660244400,2022-08-11 19:00:00,MAHA/USDT,1.3384,1.3427,1.3119,1.3278,1906.8038,2515.70909883
1660240800,2022-08-11 18:00:00,MAHA/USDT,1.3109,1.3507,1.3108,1.3392,2196.7716,2939.74743547
1660237200,2022-08-11 17:00:00,MAHA/USDT,1.3117,1.3144,1.3108,1.3108,392.3474,514.53003303
1660233600,2022-08-11 16:00:00,MAHA/USDT,1.2952,1.3249,1.2911,1.3249,649.9437,856.93530991
1660230000,2022-08-11 15:00:00,MAHA/USDT,1.29,1.307,1.2656,1.2979,1585.2175,2029.10477568
1660226400,2022-08-11 14:00:00,MAHA/USDT,1.2908,1.3117,1.2875,1.2924,1638.2728,2138.45318624
1660222800,2022-08-11 13:00:00,MAHA/USDT,1.3037,1.3064,1.2698,1.2922,1005.0402,1297.31708544
1660219200,2022-08-11 12:00:00,MAHA/USDT,1.3188,1.3293,1.2964,1.3029,1209.4037,1592.0128359
1660215600,2022-08-11 11:00:00,MAHA/USDT,1.2799,1.3188,1.2799,1.3037,7200.8367,9393.88451355
1660212000,2022-08-11 10:00:00,MAHA/USDT,1.3064,1.3064,1.2602,1.2798,984.9497,1265.08145768
1660208400,2022-08-11 09:00:00,MAHA/USDT,1.3212,1.3342,1.3049,1.3102,374.582,493.59076235
1660204800,2022-08-11 08:00:00,MAHA/USDT,1.2997,1.3198,1.2997,1.3198,428.2801,561.6622151
1660201200,2022-08-11 07:00:00,MAHA/USDT,1.3242,1.3361,1.2975,1.3108,928.503,1221.11318981
1660197600,2022-08-11 06:00:00,MAHA/USDT,1.316,1.3286,1.2975,1.3286,1679.6812,2210.51551162
1660194000,2022-08-11 05:00:00,MAHA/USDT,1.3132,1.3203,1.3132,1.3153,140.0408,184.81029801
1660190400,2022-08-11 04:00:00,MAHA/USDT,1.3079,1.3184,1.2985,1.306,298.1177,391.55792026
1660186800,2022-08-11 03:00:00,MAHA/USDT,1.3203,1.3203,1.2976,1.2976,292.8715,382.36972314
1660183200,2022-08-11 02:00:00,MAHA/USDT,1.3009,1.3203,1.2987,1.3203,963.3359,1268.3664499
1660179600,2022-08-11 01:00:00,MAHA/USDT,1.2766,1.3076,1.2765,1.3076,307.8882,395.46022925
