https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP3S,Volume USDT
1661558400,2022-08-27 00:00:00,XRP3S/USDT,19.2206,20.9886,18.5155,19.9276,2282.76265439,45462.355220786012
1661472000,2022-08-26 00:00:00,XRP3S/USDT,17.9537,20.2389,14.3135,19.1519,5392.41399357,93029.413732760187
1661385600,2022-08-25 00:00:00,XRP3S/USDT,17.9598,18.5186,17.2847,17.6914,809.77072028,14428.113273032227
1661299200,2022-08-24 00:00:00,XRP3S/USDT,18.0409,19.467,17.2368,18.1874,2168.37245381,40391.252235434932
1661212800,2022-08-23 00:00:00,XRP3S/USDT,18.6409,20.3599,17.9316,18.0815,1941.33710072,36573.635895016481
1661126400,2022-08-22 00:00:00,XRP3S/USDT,18.5971,20.6367,18.4186,18.4317,1520.86987495,29855.012587759732
1661040000,2022-08-21 00:00:00,XRP3S/USDT,19.9018,20.0858,17.9393,18.3329,555.09172433,10443.156617711876
1660953600,2022-08-20 00:00:00,XRP3S/USDT,20.244,21.0497,18.7772,20.0858,2011.59534044,39550.140750618518
1660867200,2022-08-19 00:00:00,XRP3S/USDT,16.0089,20.9681,15.9614,20.4048,5515.83290657,104780.42514307463
1660780800,2022-08-18 00:00:00,XRP3S/USDT,14.9493,16.842,14.5624,15.9162,3496.54122529,54322.508928547393
1660694400,2022-08-17 00:00:00,XRP3S/USDT,15.1843,16.3288,13.4295,14.9218,6250.61777961,93129.17935146626
1660608000,2022-08-16 00:00:00,XRP3S/USDT,15.3218,16.5392,15.0238,15.1419,2101.08194573,32435.964624240759
1660521600,2022-08-15 00:00:00,XRP3S/USDT,15.3446,16.5835,14.3304,15.457,1940.41336213,30326.613599058293
1660435200,2022-08-14 00:00:00,XRP3S/USDT,15.257,15.5883,13.578,15.2584,2625.64645295,38856.979051543037
1660348800,2022-08-13 00:00:00,XRP3S/USDT,14.694,15.7996,14.126,15.1616,2337.86322244,34842.369206386104
1660262400,2022-08-12 00:00:00,XRP3S/USDT,15.0533,16.0781,14.6936,14.9584,2419.12381788,36877.769491296624
1660176000,2022-08-11 00:00:00,XRP3S/USDT,14.8052,15.9148,14.2419,14.8588,2511.11051078,37414.232222440427
1660089600,2022-08-10 00:00:00,XRP3S/USDT,16.7252,17.8665,14.6668,14.7787,3089.34307176,48851.143624376971
1660003200,2022-08-09 00:00:00,XRP3S/USDT,15.1711,17.4111,15.0478,16.5947,4275.02794927,69783.511948814203
1659916800,2022-08-08 00:00:00,XRP3S/USDT,16.176,16.1978,14.3128,15.2257,3474.1431344,52998.755727453859
1659830400,2022-08-07 00:00:00,XRP3S/USDT,16.1905,16.6861,15.4534,16.1256,1653.86034771,26487.582246208016
1659744000,2022-08-06 00:00:00,XRP3S/USDT,15.4002,16.2716,15.3675,16.2611,1048.00545742,16572.734883550975
1659657600,2022-08-05 00:00:00,XRP3S/USDT,16.2352,16.7107,15.3099,15.4781,3109.1570263,49440.476251519394
1659571200,2022-08-04 00:00:00,XRP3S/USDT,16.4572,17.1185,15.739,16.3122,3476.28133387,57307.968065581561
1659484800,2022-08-03 00:00:00,XRP3S/USDT,16.2032,17.5003,15.4935,16.396,3648.10972878,59878.63671946492
1659398400,2022-08-02 00:00:00,XRP3S/USDT,15.3218,16.8419,13.5045,16.324,6144.53603629,95593.599958097815
1659312000,2022-08-01 00:00:00,XRP3S/USDT,15.324,16.3484,14.523,15.3218,11333.76147147,174948.708216152853
1659225600,2022-07-31 00:00:00,XRP3S/USDT,14.5762,15.778,13.1711,15.2635,4450.01021802,63047.593609801886
1659139200,2022-07-30 00:00:00,XRP3S/USDT,16.98,17.4524,11.5003,14.3431,8336.4476284,116267.901792900613
1659052800,2022-07-29 00:00:00,XRP3S/USDT,16.1892,17.95,15.3218,16.9462,3139.15449044,52262.000525989643
1658966400,2022-07-28 00:00:00,XRP3S/USDT,18.4168,19.8749,15.366,16.2121,3603.54714468,64311.859076675328
1658880000,2022-07-27 00:00:00,XRP3S/USDT,22.6755,24.2471,18.3992,18.3992,3277.8444488,71614.383872269336
1658793600,2022-07-26 00:00:00,XRP3S/USDT,23.1778,25.4516,22.6824,22.7373,2161.77274778,51596.022673865424
1658707200,2022-07-25 00:00:00,XRP3S/USDT,19.3698,24.3015,19.058,23.1952,4020.11380624,84900.123457444749
1658620800,2022-07-24 00:00:00,XRP3S/USDT,19.0728,19.7556,18.0827,19.3949,2464.99511366,46874.999499800949
1658534400,2022-07-23 00:00:00,XRP3S/USDT,19.4439,20.9717,18.7204,19.2786,2878.99856344,57459.661568490317
1658448000,2022-07-22 00:00:00,XRP3S/USDT,18.3644,20.2429,17.502,19.5356,4874.36127673,91506.393603884051
1658361600,2022-07-21 00:00:00,XRP3S/USDT,18.9513,21.8202,17.98,18.2686,4635.07418541,91080.223045785131
1658275200,2022-07-20 00:00:00,XRP3S/USDT,17.4059,19.6601,16.1909,18.7708,6162.44267826,110371.980786951458
1658188800,2022-07-19 00:00:00,XRP3S/USDT,18.6724,20.4945,17,17.4055,4712.35763257,87801.8919452953
1658102400,2022-07-18 00:00:00,XRP3S/USDT,22.8323,22.8981,17.7152,18.271,3976.36453134,77574.719701976096
1658016000,2022-07-17 00:00:00,XRP3S/USDT,21.5396,23.1315,19.5794,22.6215,2236.08007895,48845.122304134842
1657929600,2022-07-16 00:00:00,XRP3S/USDT,25.1257,25.8541,20.0027,21.4665,2904.80628882,64342.099533363532
1657843200,2022-07-15 00:00:00,XRP3S/USDT,25.1257,27.3256,22.0951,25.1257,3127.34566904,77430.827340328515
1657756800,2022-07-14 00:00:00,XRP3S/USDT,27.7885,30.7846,25.1245,25.4357,2338.6644005,66446.906930828155
1657670400,2022-07-13 00:00:00,XRP3S/USDT,31.7167,34.6489,27.3724,27.7845,2929.27120477,91264.856507273205
1657584000,2022-07-12 00:00:00,XRP3S/USDT,30.7652,32.5554,30,31.8737,1442.84591602,45518.47950315121
1657497600,2022-07-11 00:00:00,XRP3S/USDT,28.3356,31.8901,27.2237,30.4606,1721.06371529,50010.891968698945
1657411200,2022-07-10 00:00:00,XRP3S/USDT,24.2685,29.0737,24.1134,28.1409,1670.19418209,45382.174591024273
1657324800,2022-07-09 00:00:00,XRP3S/USDT,24.9609,25.15,23.3809,23.9898,552.83339097,13438.164540120255
1657238400,2022-07-08 00:00:00,XRP3S/USDT,24.5796,25.8415,21.143,25.0278,3391.94532239,79226.704044250194
1657152000,2022-07-07 00:00:00,XRP3S/USDT,27.194,28.4428,23.992,24.488,1430.44330754,37959.955871275356
1657065600,2022-07-06 00:00:00,XRP3S/USDT,28.8672,30.2506,26.7247,27.0009,714.31748619,20497.105337824358
1656979200,2022-07-05 00:00:00,XRP3S/USDT,28.0365,31.8928,27.562,28.8672,1137.18978506,33242.886985422216
1656892800,2022-07-04 00:00:00,XRP3S/USDT,30.2537,31.89,27.8468,28.046,1093.99884028,32851.459478181217
1656806400,2022-07-03 00:00:00,XRP3S/USDT,32.112,33.7994,29.0826,29.9842,1596.41225114,50357.61486307887
1656720000,2022-07-02 00:00:00,XRP3S/USDT,32.6476,33.9424,31.4575,32.0572,1138.48210282,37126.551881013573
1656633600,2022-07-01 00:00:00,XRP3S/USDT,27.759,33.4753,26.8395,32.8415,2759.14545841,85450.111069234365
1656547200,2022-06-30 00:00:00,XRP3S/USDT,28.6677,34.5092,27.5,27.6,4735.09613235,146518.06582314909
1656460800,2022-06-29 00:00:00,XRP3S/USDT,26.7623,30.676,25.7471,28.5654,3357.38334637,94933.036058392673
1656374400,2022-06-28 00:00:00,XRP3S/USDT,23.3231,27,22.7591,26.6542,3863.09435066,97385.635555523403
1656288000,2022-06-27 00:00:00,XRP3S/USDT,22.5335,24.6631,20.899,23.4513,3246.81683242,74171.026371924289
1656201600,2022-06-26 00:00:00,XRP3S/USDT,21.1037,22.7154,19.7694,22.5991,2439.86268025,52231.609383895622
1656115200,2022-06-25 00:00:00,XRP3S/USDT,20.9987,23.7816,19.9668,20.9879,2762.52986562,60220.816351092222
1656028800,2022-06-24 00:00:00,XRP3S/USDT,32.4942,32.7232,18.3323,21.1379,9215.649074,211608.979418042629
1655942400,2022-06-23 00:00:00,XRP3S/USDT,37.1184,37.1201,32.3467,32.4942,1986.41665573,70159.444025147635
1655856000,2022-06-22 00:00:00,XRP3S/USDT,35.1617,38.2008,34.9799,37.1201,1929.52018235,70974.4267039181
1655769600,2022-06-21 00:00:00,XRP3S/USDT,37.2386,38.9884,32.4667,34.9799,2381.06962012,83700.460599317522
1655683200,2022-06-20 00:00:00,XRP3S/USDT,35.8834,40.3767,35.353,37.1422,1562.21905938,58999.580902309602
1655596800,2022-06-19 00:00:00,XRP3S/USDT,43.9541,47.9204,33.4527,35.998,2128.01824081,86051.593474925306
1655510400,2022-06-18 00:00:00,XRP3S/USDT,38.864,51.2817,37.2902,43.7306,4453.47545412,199730.783130849242
1655424000,2022-06-17 00:00:00,XRP3S/USDT,42.9661,43.6542,31.3876,39.1426,3285.52284565,121101.898881683642
1655337600,2022-06-16 00:00:00,XRP3S/USDT,34.0386,45.1762,33.0209,42.9661,1745.83243423,69279.395009887971
1655251200,2022-06-15 00:00:00,XRP3S/USDT,42.5747,51.9106,32.7928,34.2497,3580.49015933,155298.694124065225
1655164800,2022-06-14 00:00:00,XRP3S/USDT,47.6545,56,40.7247,42.5715,3617.48525763,171499.639098033314
1655078400,2022-06-13 00:00:00,XRP3S/USDT,37.7811,51.2504,36.0914,47.5509,7411.60232174,336514.221240745779
1654992000,2022-06-12 00:00:00,XRP3S/USDT,33.588,39.2046,31.7674,37.7811,4665.31315675,165256.386237765895
1654905600,2022-06-11 00:00:00,XRP3S/USDT,28.8737,34.3895,27.2791,33.8228,2389.78360348,74660.232316812534
1654819200,2022-06-10 00:00:00,XRP3S/USDT,25.2947,29.6852,23.2205,28.63,2294.7748941,61354.277781397576
1654732800,2022-06-09 00:00:00,XRP3S/USDT,25.1277,26.3567,24.4582,25.2505,1344.8510434,33953.131449304008
1654646400,2022-06-08 00:00:00,XRP3S/USDT,23.7361,26.1913,23.3449,25.1726,1586.71783114,39857.656746517347
1654560000,2022-06-07 00:00:00,XRP3S/USDT,25.1193,27.8688,22.1757,23.7108,3320.94392568,82365.542513829704
1654473600,2022-06-06 00:00:00,XRP3S/USDT,26.2616,26.4032,23.4126,24.7226,1541.7011054,38463.049045725567
1654387200,2022-06-05 00:00:00,XRP3S/USDT,26.7181,27.3089,25.3089,26.2615,716.65032102,18761.679815550019
1654300800,2022-06-04 00:00:00,XRP3S/USDT,27.3742,28.6732,26.4451,26.8807,673.03411215,18316.320186485251
1654214400,2022-06-03 00:00:00,XRP3S/USDT,24.5139,28.6296,23.5465,27.1055,1676.36430498,44947.80123258786
1654128000,2022-06-02 00:00:00,XRP3S/USDT,26.0093,27.6733,24.2315,24.3287,2251.58085267,58114.8363474226
1654041600,2022-06-01 00:00:00,XRP3S/USDT,22.1722,27.6232,21.5663,26.0076,2870.40795976,72002.926131574545
1653955200,2022-05-31 00:00:00,XRP3S/USDT,22.64,24.6719,20.2434,22.4655,2605.30758543,59079.505734364839
1653868800,2022-05-30 00:00:00,XRP3S/USDT,29.3544,29.7425,22.6004,22.7588,1229.99625705,31880.593155300792
1653782400,2022-05-29 00:00:00,XRP3S/USDT,30.1015,31.5899,29.1251,29.2417,2629.42795518,80496.157170942649
1653696000,2022-05-28 00:00:00,XRP3S/USDT,31.1832,31.5201,29.3541,30.0101,4109.68890163,124588.344389395398
1653609600,2022-05-27 00:00:00,XRP3S/USDT,28.9077,32.4553,26.549,31.2044,5091.04299842,150861.890947664954
1653523200,2022-05-26 00:00:00,XRP3S/USDT,26.3681,32.0475,25.4288,28.8761,6199.09661048,178422.781923662208
1653436800,2022-05-25 00:00:00,XRP3S/USDT,25.99,28.2703,24.9369,26.2816,3068.53365537,81447.896301820443
1653350400,2022-05-24 00:00:00,XRP3S/USDT,26.6881,29.8968,24.6401,26.0094,3636.15616196,96944.556371359389
1653264000,2022-05-23 00:00:00,XRP3S/USDT,23.7581,27.3804,22.6301,26.5982,2931.28339684,72646.11107696025
1653177600,2022-05-22 00:00:00,XRP3S/USDT,25.0998,25.9033,23.2205,23.5932,2589.90833263,63087.220686293619
1653091200,2022-05-21 00:00:00,XRP3S/USDT,25.7614,27.317,24.223,25.096,1354.21815251,34487.452212717129
1653004800,2022-05-20 00:00:00,XRP3S/USDT,24.2596,27.6826,20.8126,25.9417,3540.03053135,85376.315654032379
1652918400,2022-05-19 00:00:00,XRP3S/USDT,27.0654,29.4629,23.4789,24.1769,3484.95338892,91426.559375960574
1652832000,2022-05-18 00:00:00,XRP3S/USDT,21.9895,27.8594,21.3712,27.2964,2990.67073819,75739.019619399154
1652745600,2022-05-17 00:00:00,XRP3S/USDT,24.7226,25.8289,21.7048,22.1597,2261.44663114,52966.320414825407
1652659200,2022-05-16 00:00:00,XRP3S/USDT,21.2801,26.7442,21.2801,25.0239,3637.42680661,89813.840374027496
1652572800,2022-05-15 00:00:00,XRP3S/USDT,25.1193,26.9312,20.8945,21.3587,1982.15663751,48424.161554868247
1652486400,2022-05-14 00:00:00,XRP3S/USDT,25.5986,30.5281,22.5827,25.1192,6270.11048827,167131.318963638653
1652400000,2022-05-13 00:00:00,XRP3S/USDT,39.7336,40.9382,18.7311,25.953,8911.74842417,222148.10226360891
1652313600,2022-05-12 00:00:00,XRP3S/USDT,32.4014,47.6548,28.5357,40.0991,23533.60345517,892679.338379649689
1652227200,2022-05-11 00:00:00,XRP3S/USDT,20.7803,39.8123,19.6072,32.5329,56924.63692058,1641020.998112166041
1652140800,2022-05-10 00:00:00,XRP3S/USDT,24.3004,26.9996,17.166,20.7523,20664.60472852,418369.714689954044
1652054400,2022-05-09 00:00:00,XRP3S/USDT,17.2322,25.866,16.0534,24.3043,39381.0343999,803823.084725651568
1651968000,2022-05-08 00:00:00,XRP3S/USDT,16.124,17.878,16.0152,17.2323,20603.26880086,347570.845345226589
1651881600,2022-05-07 00:00:00,XRP3S/USDT,14.5485,16.9809,14.3839,16.0856,11375.13789249,173416.871638651201
1651795200,2022-05-06 00:00:00,XRP3S/USDT,14.8905,15.6843,13.4984,14.5636,23509.68318076,347125.823035661043
1651708800,2022-05-05 00:00:00,XRP3S/USDT,12.1889,16.1996,11.6304,14.8905,23624.8251143,325608.285498060832
1651622400,2022-05-04 00:00:00,XRP3S/USDT,15.3348,15.3885,11.9446,12.2223,17279.96613602,236769.945141282527
1651536000,2022-05-03 00:00:00,XRP3S/USDT,14.5634,15.9358,13.7275,15.3639,11642.64298683,172308.197420700381
1651449600,2022-05-02 00:00:00,XRP3S/USDT,15.3282,15.8894,13.4763,14.6947,18375.05337354,268505.903534987704
1651363200,2022-05-01 00:00:00,XRP3S/USDT,17.0765,17.766,14.6894,15.2183,14990.824292,241415.895606295176
1651276800,2022-04-30 00:00:00,XRP3S/USDT,15.0145,17.79,13.8559,17.2351,22469.84321197,338041.470197752363
1651190400,2022-04-29 00:00:00,XRP3S/USDT,13.0782,15.8944,12.9012,15,11737.11815064,170070.208667181353
1651104000,2022-04-28 00:00:00,XRP3S/USDT,12.6029,14.17,12.3382,13.0843,19139.67867352,250651.894820495554
1651017600,2022-04-27 00:00:00,XRP3S/USDT,13.3467,13.66,11.9239,12.6264,16391.41257263,207455.187683600092
1650931200,2022-04-26 00:00:00,XRP3S/USDT,10.97,13.9975,10.3241,13.1979,13069.68397448,159865.610833517709
1650844800,2022-04-25 00:00:00,XRP3S/USDT,10.6384,13.6659,10.5738,10.8832,22050.5734355,262246.844932565028
1650758400,2022-04-24 00:00:00,XRP3S/USDT,10.3674,10.8161,10.0456,10.6384,10258.9602882,107047.915251175695
1650672000,2022-04-23 00:00:00,XRP3S/USDT,9.6364,10.3751,9.3956,10.3409,8510.70003954,85282.843568757617
1650585600,2022-04-22 00:00:00,XRP3S/USDT,9.3591,10.1773,9.0304,9.7664,17420.17409458,164706.732640438869
1650499200,2022-04-21 00:00:00,XRP3S/USDT,8.555,9.7108,8.0032,9.2591,19109.43326052,167766.953698980567
1650412800,2022-04-20 00:00:00,XRP3S/USDT,7.8898,8.9167,7.8669,8.5822,13121.06479473,109167.09729673461
1650326400,2022-04-19 00:00:00,XRP3S/USDT,7.9744,8.2907,7.5877,7.8904,11344.56748835,90210.035960492666
1650240000,2022-04-18 00:00:00,XRP3S/USDT,8.6136,9.5934,7.9882,8.0066,33043.56126417,288200.828103022637
1650153600,2022-04-17 00:00:00,XRP3S/USDT,7.7418,8.69,7.6274,8.5455,22381.93269948,182175.481313524044
1650067200,2022-04-16 00:00:00,XRP3S/USDT,7.6655,8.2,7.257,7.7802,32721.22447773,256340.990202722425
1649980800,2022-04-15 00:00:00,XRP3S/USDT,9.9672,9.9672,7.1886,7.7347,64930.43169776,530689.180312624205
1649894400,2022-04-14 00:00:00,XRP3S/USDT,10.1235,10.8112,9.3698,10.0369,13027.87778091,132105.377773755856
1649808000,2022-04-13 00:00:00,XRP3S/USDT,10.4497,10.9934,9.9698,10.1368,10960.4260419,113790.213483921411
1649721600,2022-04-12 00:00:00,XRP3S/USDT,11.51,11.7608,9.9481,10.4573,19695.44749296,214883.940949943949
1649635200,2022-04-11 00:00:00,XRP3S/USDT,9.2719,11.7894,9.1845,11.51,23289.36813654,249377.59973501117
1649548800,2022-04-10 00:00:00,XRP3S/USDT,9.0121,9.272,8.5964,9.2477,10746.05501537,96801.601166480346
1649462400,2022-04-09 00:00:00,XRP3S/USDT,9.3359,9.3642,8.8496,9.0121,12002.31842959,108605.122844674137
1649376000,2022-04-08 00:00:00,XRP3S/USDT,8.2196,9.5443,8.0277,9.2812,22461.35734574,196501.204228466736
1649289600,2022-04-07 00:00:00,XRP3S/USDT,9.2821,9.3599,8.0482,8.2446,20861.5814543,182610.081524181003
1649203200,2022-04-06 00:00:00,XRP3S/USDT,7.5806,9.2945,7.5586,9.2635,34690.56654532,295299.506288344639
1649116800,2022-04-05 00:00:00,XRP3S/USDT,7.2706,7.6387,7.064,7.6192,7462.21988437,55351.735872840567
1649030400,2022-04-04 00:00:00,XRP3S/USDT,6.9181,7.7999,6.9181,7.276,16185.67268401,118738.10975585498
1648944000,2022-04-03 00:00:00,XRP3S/USDT,7.4367,7.6635,6.7007,6.9376,20857.23950019,149522.468057724287
1648857600,2022-04-02 00:00:00,XRP3S/USDT,7.3285,7.4968,6.7334,7.4227,19215.41923471,136909.979519695947
1648771200,2022-04-01 00:00:00,XRP3S/USDT,7.6274,7.8961,7.1439,7.2927,27986.89554173,208630.397715607857
1648684800,2022-03-31 00:00:00,XRP3S/USDT,6.6135,8.422,6.3288,7.6948,54467.21341273,399064.01838436424
1648598400,2022-03-30 00:00:00,XRP3S/USDT,6.7321,6.9378,6.3265,6.6134,31855.01727331,209663.432254341393
1648512000,2022-03-29 00:00:00,XRP3S/USDT,6.5299,7.0242,6.0904,6.7,29746.65511744,192087.125495626605
1648425600,2022-03-28 00:00:00,XRP3S/USDT,6.7438,7.1109,5.4332,6.5169,41360.05695721,256913.520306018765
1648339200,2022-03-27 00:00:00,XRP3S/USDT,7.3554,7.5475,6.7125,6.7188,15858.86398068,112176.788503924105
1648252800,2022-03-26 00:00:00,XRP3S/USDT,7.5364,7.6634,7.3157,7.3437,8187.65075997,61118.890575617226
1648166400,2022-03-25 00:00:00,XRP3S/USDT,7.1107,7.7,7,7.5892,17586.78295756,129496.063580952738
1648080000,2022-03-24 00:00:00,XRP3S/USDT,7.2742,7.6378,6.9421,7.0936,18475.72164651,133544.135241092723
1647993600,2022-03-23 00:00:00,XRP3S/USDT,7.2896,7.7999,6.9779,7.2473,29351.64541677,218185.96679063335
1647907200,2022-03-22 00:00:00,XRP3S/USDT,7.2287,7.4974,6.4974,7.2849,40880.54381503,288890.938467589231
1647820800,2022-03-21 00:00:00,XRP3S/USDT,8.1916,8.67,6.728,7.2855,36274.8374545,282568.309371645346
1647734400,2022-03-20 00:00:00,XRP3S/USDT,7.7847,8.5571,7.7283,8.1808,12737.20163951,104128.071794043371
1647648000,2022-03-19 00:00:00,XRP3S/USDT,8.5319,8.6784,7.5896,7.8161,29475.85022361,234546.216190901634
1647561600,2022-03-18 00:00:00,XRP3S/USDT,8.6316,9.1416,8.4193,8.4916,13485.51519169,118284.039390280372
1647475200,2022-03-17 00:00:00,XRP3S/USDT,8.6824,9.09,8.37,8.6456,21191.28697856,183251.314936637712
1647388800,2022-03-16 00:00:00,XRP3S/USDT,9.639,9.9999,8.5721,8.6611,44541.93515774,418231.818298292847
1647302400,2022-03-15 00:00:00,XRP3S/USDT,9.2749,10.3769,9.2637,9.6748,46959.0939446,459694.081056833568
1647216000,2022-03-14 00:00:00,XRP3S/USDT,9.9279,10.4,9.1429,9.2871,59268.90045329,576152.961540646215
1647129600,2022-03-13 00:00:00,XRP3S/USDT,9.09,10.04,8.3513,9.834,51769.68324023,471260.711433431509
1647043200,2022-03-12 00:00:00,XRP3S/USDT,8.419,9.4998,7.0682,9.0229,118656.42871995,995334.436020880202
1646956800,2022-03-11 00:00:00,XRP3S/USDT,11.3922,12,8,8.4557,62780.01987109,629328.02887233947
1646870400,2022-03-10 00:00:00,XRP3S/USDT,10.3397,12.3455,9.6597,11.4559,32293.21711625,360079.32212572771
1646784000,2022-03-09 00:00:00,XRP3S/USDT,12.6748,12.7,9.9157,10.309,34544.61364457,385322.079239908217
1646697600,2022-03-08 00:00:00,XRP3S/USDT,12.767,13.041,12.0616,12.7048,20738.31241289,261162.335006733374
1646611200,2022-03-07 00:00:00,XRP3S/USDT,12.5239,13.5569,10.887,12.6748,37282.64466656,450703.053656380995
1646524800,2022-03-06 00:00:00,XRP3S/USDT,11.1491,12.65,10.9618,12.4185,26307.3069168,312174.795478577855
1646438400,2022-03-05 00:00:00,XRP3S/USDT,13.4837,13.82,10.3796,11.173,32950.47187171,378390.823076388572
1646352000,2022-03-04 00:00:00,XRP3S/USDT,11.7513,14.1052,11.6217,13.4836,40492.92795267,513283.532373006009
1646265600,2022-03-03 00:00:00,XRP3S/USDT,10.9147,12.5174,9.9357,11.71,42106.48507127,474032.998703343345
1646179200,2022-03-02 00:00:00,XRP3S/USDT,10.3558,11.89,10.3256,10.9347,54239.19355376,591344.053097962261
1646092800,2022-03-01 00:00:00,XRP3S/USDT,10.3967,11.5,9.505,10.2448,52321.74431784,552090.243148642192
1646006400,2022-02-28 00:00:00,XRP3S/USDT,13.9661,14.7115,9.7575,10.4555,43484.21496743,541254.016954357425
1645920000,2022-02-27 00:00:00,XRP3S/USDT,12.6038,14.9,11.65,13.9417,45576.73789707,608655.174675677103
1645833600,2022-02-26 00:00:00,XRP3S/USDT,11.5323,13.2576,10.248,12.5296,54531.04721342,641981.779462961221
1645747200,2022-02-25 00:00:00,XRP3S/USDT,16.2191,17.5618,11.0575,11.576,51068.53816633,776663.399048010902
1645660800,2022-02-24 00:00:00,XRP3S/USDT,16.2033,22.5,14.8331,16.2191,92515.58268501,1692899.152392298944
1645574400,2022-02-23 00:00:00,XRP3S/USDT,14.7226,16.4281,13.3808,16.2357,61159.26821831,917623.63308774599
1645488000,2022-02-22 00:00:00,XRP3S/USDT,15.9612,18.1136,14.4357,14.7253,75481.17129416,1223507.842552648042
1645401600,2022-02-21 00:00:00,XRP3S/USDT,12.3949,17,11.2729,16.0753,95767.91575001,1263841.233116442321
1645315200,2022-02-20 00:00:00,XRP3S/USDT,10.74,12.7543,10.6701,12.4888,78986.13223796,944008.978810721509
1645228800,2022-02-19 00:00:00,XRP3S/USDT,12.4297,13,9.36,10.74,99972.43259599,1108100.664131104868
1645142400,2022-02-18 00:00:00,XRP3S/USDT,13.2609,13.9145,11.4268,12.4274,50916.29736397,651349.019652395578
1645056000,2022-02-17 00:00:00,XRP3S/USDT,10.6698,14.5224,10.3563,13.2972,61589.43273503,749080.603190453288
1644969600,2022-02-16 00:00:00,XRP3S/USDT,10.1383,11.9381,10.0254,10.671,43314.38480606,468708.171100510768
1644883200,2022-02-15 00:00:00,XRP3S/USDT,12.4116,12.5646,9.8451,10.1027,66192.85725426,737753.020046378527
1644796800,2022-02-14 00:00:00,XRP3S/USDT,12.178,13.2999,11.8875,12.4351,98205.82342463,1241181.729752187048
1644710400,2022-02-13 00:00:00,XRP3S/USDT,11.52,13,10.3705,12.178,99707.62786761,1164738.047735113521
1644624000,2022-02-12 00:00:00,XRP3S/USDT,15.1809,15.9234,9.633,11.52,133652.29531235,1643677.07446200395
1644537600,2022-02-11 00:00:00,XRP3S/USDT,12.33,15.7499,11.8325,15.152,139461.91035363,1861136.196811350729
1644451200,2022-02-10 00:00:00,XRP3S/USDT,10.6745,12.7861,9.6797,12.309,153434.27113622,1683628.124546807591
1644364800,2022-02-09 00:00:00,XRP3S/USDT,10.5296,12,9.0001,10.6942,126340.0194865,1330079.953256386207
1644278400,2022-02-08 00:00:00,XRP3S/USDT,12.65,14.7,8.7324,10.5296,227364.09026378,2619103.874012466079
