https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SAND3L,Volume USDT
1644624000,2022-02-12 00:00:00,SAND3L/USDT,3.7793,4.3531,3.5461,3.8378,268863.9969347,1054933.371476292829
1644537600,2022-02-11 00:00:00,SAND3L/USDT,4.3878,4.8409,3.3657,3.7994,184678.01504729,777534.898753563015
1644451200,2022-02-10 00:00:00,SAND3L/USDT,5.4259,5.6082,4.2753,4.3734,146821.47183746,732087.757749695114
1644364800,2022-02-09 00:00:00,SAND3L/USDT,5.7998,5.9845,4.7851,5.43,106962.53515086,579149.609953782104
1644278400,2022-02-08 00:00:00,SAND3L/USDT,5.3241,5.8402,4.1141,5.7635,188381.61098356,897780.074741230409
1644192000,2022-02-07 00:00:00,SAND3L/USDT,5.2647,5.99,4.9034,5.2867,227464.18910348,1214853.818666901752
1644105600,2022-02-06 00:00:00,SAND3L/USDT,4.3437,5.4648,4.3437,5.2648,261270.58370471,1308248.149511295917
1644019200,2022-02-05 00:00:00,SAND3L/USDT,3.5024,4.7937,3.4031,4.3437,398486.11349402,1719883.457034051788
1643932800,2022-02-04 00:00:00,SAND3L/USDT,2.7886,3.5368,2.6634,3.5165,293287.9117673,883798.903412326613
1643846400,2022-02-03 00:00:00,SAND3L/USDT,2.7284,2.8166,2.3741,2.7876,332455.03286605,865980.221437879224
1643760000,2022-02-02 00:00:00,SAND3L/USDT,3.5508,3.6696,2.6876,2.7296,307236.10827137,984849.102886450542
1643673600,2022-02-01 00:00:00,SAND3L/USDT,3.8342,3.9,3.2611,3.549,245523.59063144,874761.219311210801
1643587200,2022-01-31 00:00:00,SAND3L/USDT,3.2433,4.0157,2.6801,3.8354,442399.44381863,1479337.256640966499
1643500800,2022-01-30 00:00:00,SAND3L/USDT,3.2928,3.79,2.774,3.2433,390957.07171209,1300780.97760837798
1643414400,2022-01-29 00:00:00,SAND3L/USDT,2.43,3.3283,2.3831,3.2928,448461.47846735,1333173.498986898375
1643328000,2022-01-28 00:00:00,SAND3L/USDT,2.2234,2.584,1.9641,2.43,552717.55188589,1273877.997212475665
1643241600,2022-01-27 00:00:00,SAND3L/USDT,1.6967,2.4999,1.5128,2.2392,586835.7099876,1219817.162115202033
1643155200,2022-01-26 00:00:00,SAND3L/USDT,1.6485,2.2949,1.524,1.6988,422562.09566512,797405.262284614303
1643068800,2022-01-25 00:00:00,SAND3L/USDT,1.5598,1.75,1.3779,1.6303,292667.23716128,458011.086680313374
1642982400,2022-01-24 00:00:00,SAND3L/USDT,2.0092,2.0092,1.1,1.5852,356236.71967897,501695.88226272134
1642896000,2022-01-23 00:00:00,SAND3L/USDT,1.781,2.1988,1.6458,2.0129,258309.01289188,496648.980030440149
1642809600,2022-01-22 00:00:00,SAND3L/USDT,2.6895,2.8588,1.0555,1.7774,350850.91607966,616072.954983478523
1642723200,2022-01-21 00:00:00,SAND3L/USDT,4.8307,5.1018,2.3671,2.7202,165638.48574848,594053.86212259791
1642636800,2022-01-20 00:00:00,SAND3L/USDT,6.111,7.0681,4.7208,4.8465,51260.07549038,316362.642299634331
1642550400,2022-01-19 00:00:00,SAND3L/USDT,7.2978,7.3028,5.6046,6.0737,40476.91580796,254951.21868129441
1642464000,2022-01-18 00:00:00,SAND3L/USDT,8.0156,8.1497,6.7411,7.2504,38774.97992626,284140.453019297471
1642377600,2022-01-17 00:00:00,SAND3L/USDT,9.8177,10.0316,7.5965,8.0155,69458.41221115,612595.519800525369
1642291200,2022-01-16 00:00:00,SAND3L/USDT,9.3957,10.8,8.7373,9.8132,78963.42584208,753560.109945917428
1642204800,2022-01-15 00:00:00,SAND3L/USDT,9.7993,9.9431,9.06,9.407,63762.31619041,607885.525428604583
1642118400,2022-01-14 00:00:00,SAND3L/USDT,9.5573,10.2652,8.4549,9.7659,102138.94048283,967928.647721243362
1642032000,2022-01-13 00:00:00,SAND3L/USDT,11.4285,11.8116,9.0461,9.5553,69491.84464715,722702.290211394432
1641945600,2022-01-12 00:00:00,SAND3L/USDT,8.9837,12,8.9434,11.4285,92989.43970182,979956.278959670527
1641859200,2022-01-11 00:00:00,SAND3L/USDT,7.6683,9.2743,7.082,9.0354,94622.68618021,762576.383324561798
1641772800,2022-01-10 00:00:00,SAND3L/USDT,9.1824,9.649,6.2351,7.6546,72841.79675155,560883.36633271356
1641686400,2022-01-09 00:00:00,SAND3L/USDT,8.5843,10.3526,8.3652,9.1913,60552.75713425,563924.247970655861
1641600000,2022-01-08 00:00:00,SAND3L/USDT,10.1189,11.21,7.7388,8.6331,47816.82556208,450495.415185401263
1641513600,2022-01-07 00:00:00,SAND3L/USDT,12.9281,13.411,9.2838,10.114,60411.76869827,650407.89080593921
1641427200,2022-01-06 00:00:00,SAND3L/USDT,11.4157,14.3,9.5,12.9571,64585.74714717,761247.729552352129
1641340800,2022-01-05 00:00:00,SAND3L/USDT,15.1315,16.6111,9.111,11.463,45139.64807914,599667.810358058073
1641254400,2022-01-04 00:00:00,SAND3L/USDT,17.2179,17.5324,14.9403,15.161,23144.84068099,374331.811961497363
1641168000,2022-01-03 00:00:00,SAND3L/USDT,19.6962,20.1,16.0001,17.1738,19406.76032849,348380.390257024483
1641081600,2022-01-02 00:00:00,SAND3L/USDT,20.1025,20.2223,18.6267,19.6959,13214.63170812,255360.033010519741
1640995200,2022-01-01 00:00:00,SAND3L/USDT,18.8,20.5055,18.8,19.9776,13660.56291401,269086.358049008685
1640908800,2021-12-31 00:00:00,SAND3L/USDT,19.3716,22.0579,17.919,18.8,25300.70729996,512068.519626735274
1640822400,2021-12-30 00:00:00,SAND3L/USDT,18.6248,20.6658,16.8316,19.3778,30501.64640983,573748.115560434773
1640736000,2021-12-29 00:00:00,SAND3L/USDT,19.5002,22.1083,17.8,18.5757,34555.18204916,687037.604789259117
1640649600,2021-12-28 00:00:00,SAND3L/USDT,25.579,25.6288,17.6116,19.5001,44857.70866231,984465.255269554118
