https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOKI,Volume USDT
1644192000,2022-02-07 00:00:00,LOKI/USDT,0.50278,0.52559,0.48633,0.50717,46746.70967341,23814.3519490484413
1644105600,2022-02-06 00:00:00,LOKI/USDT,0.51334,0.51442,0.47988,0.50278,70513.46720741,35019.4864498654677
1644019200,2022-02-05 00:00:00,LOKI/USDT,0.53071,0.53471,0.50678,0.51367,32510.25736526,16970.5274526688809
1643932800,2022-02-04 00:00:00,LOKI/USDT,0.47759,0.53071,0.47759,0.53071,61140.47117832,31162.3354652986374
1643846400,2022-02-03 00:00:00,LOKI/USDT,0.47046,0.48547,0.46813,0.48203,17663.90995291,8410.3569825633998
1643760000,2022-02-02 00:00:00,LOKI/USDT,0.48085,0.49047,0.46836,0.47292,29838.76775201,14326.2095680702722
1643673600,2022-02-01 00:00:00,LOKI/USDT,0.47366,0.48115,0.46582,0.47629,26628.01090048,12679.3188369846136
1643587200,2022-01-31 00:00:00,LOKI/USDT,0.49535,0.49535,0.45894,0.47775,66741.47326714,31521.3594305352311
1643500800,2022-01-30 00:00:00,LOKI/USDT,0.50517,0.50517,0.48227,0.49385,40016.30499857,19605.7175331323435
1643414400,2022-01-29 00:00:00,LOKI/USDT,0.50384,0.51153,0.48935,0.50528,20353.23975463,10175.1732156432242
1643328000,2022-01-28 00:00:00,LOKI/USDT,0.50627,0.51153,0.4752,0.50388,91272.46855108,45203.0837711637971
1643241600,2022-01-27 00:00:00,LOKI/USDT,0.48558,0.51149,0.48227,0.50627,60934.44121518,30418.926423623889
1643155200,2022-01-26 00:00:00,LOKI/USDT,0.46386,0.50778,0.46021,0.48351,80448.77439885,38649.6563561118643
1643068800,2022-01-25 00:00:00,LOKI/USDT,0.48217,0.5,0.45371,0.46386,65028.88892779,30878.3457360996958
1642982400,2022-01-24 00:00:00,LOKI/USDT,0.52657,0.52657,0.44108,0.48217,208460.99231594,99791.9710592763071
1642896000,2022-01-23 00:00:00,LOKI/USDT,0.53165,0.593,0.51,0.52657,204101.29338483,107542.508942542025
1642809600,2022-01-22 00:00:00,LOKI/USDT,0.52485,0.61998,0.51541,0.53181,283783.62056513,156613.14084043972
1642723200,2022-01-21 00:00:00,LOKI/USDT,0.54131,0.62,0.4762,0.52483,271557.0118467,146384.9584198313928
1642636800,2022-01-20 00:00:00,LOKI/USDT,0.55395,0.60648,0.53512,0.54131,70290.72364715,40139.6870454881035
1642550400,2022-01-19 00:00:00,LOKI/USDT,0.5423,0.62797,0.526,0.55256,49735.93012384,28038.5270040469745
1642464000,2022-01-18 00:00:00,LOKI/USDT,0.52646,0.548,0.525,0.53953,33295.73118774,17715.9703853829654
1642377600,2022-01-17 00:00:00,LOKI/USDT,0.57614,0.5815,0.5244,0.52966,90178.06684417,49858.3825626151901
1642291200,2022-01-16 00:00:00,LOKI/USDT,0.51686,0.7046,0.50287,0.58147,278119.26411052,172861.830465138248
1642204800,2022-01-15 00:00:00,LOKI/USDT,0.53259,0.54136,0.513,0.513,27151.27998057,14417.9630789478283
1642118400,2022-01-14 00:00:00,LOKI/USDT,0.54284,0.54764,0.50252,0.52861,47153.05983504,24951.7084858526875
1642032000,2022-01-13 00:00:00,LOKI/USDT,0.59842,0.59842,0.522,0.54315,33154.50312936,18492.3086860952104
1641945600,2022-01-12 00:00:00,LOKI/USDT,0.56994,0.63999,0.55646,0.59793,58572.16582447,34710.7664136287564
1641859200,2022-01-11 00:00:00,LOKI/USDT,0.52534,0.6,0.51794,0.56994,96518.47853233,54923.5858021454346
1641772800,2022-01-10 00:00:00,LOKI/USDT,0.52779,0.53131,0.50007,0.5204,32689.85965464,16959.4535231773688
1641686400,2022-01-09 00:00:00,LOKI/USDT,0.525,0.57976,0.52497,0.525,35359.61613427,18820.30531510773
1641600000,2022-01-08 00:00:00,LOKI/USDT,0.50057,0.57,0.50057,0.525,68796.39664757,35977.5253920306772
1641513600,2022-01-07 00:00:00,LOKI/USDT,0.56659,0.57171,0.5,0.5,150380.68062545,78097.6550042850167
1641427200,2022-01-06 00:00:00,LOKI/USDT,0.59369,0.60958,0.54443,0.56997,79458.54762464,44871.0964830062355
1641340800,2022-01-05 00:00:00,LOKI/USDT,0.65,0.66949,0.56601,0.59369,157481.34562652,96836.1287889045195
1641254400,2022-01-04 00:00:00,LOKI/USDT,0.67167,0.6784,0.64465,0.65331,56377.2657195,36895.6368126852921
1641168000,2022-01-03 00:00:00,LOKI/USDT,0.65876,0.67614,0.64559,0.67092,30110.93432105,19868.9267346713194
1641081600,2022-01-02 00:00:00,LOKI/USDT,0.68146,0.71035,0.64687,0.6558,24932.01651135,16821.1423015477196
1640995200,2022-01-01 00:00:00,LOKI/USDT,0.65185,0.7495,0.64465,0.68146,54802.43437671,37097.7544648178667
1640908800,2021-12-31 00:00:00,LOKI/USDT,0.68801,0.68801,0.64465,0.65655,50706.52893683,33379.9376720251846
1640822400,2021-12-30 00:00:00,LOKI/USDT,0.65188,0.68808,0.64479,0.68801,24835.45479049,16508.4624482585553
1640736000,2021-12-29 00:00:00,LOKI/USDT,0.6679,0.67151,0.64466,0.65188,21069.60518259,13696.6087465697386
1640649600,2021-12-28 00:00:00,LOKI/USDT,0.68303,0.70708,0.66146,0.66296,62401.28149011,42553.8905833719707
