https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PAX,Volume USDT,tradecount
1621213200000,2021-05-17 01:00:00,PAX/USDT,0.99950000,0.99980000,0.99940000,0.99970000,434805.21000000,434601.19935300,283
1621209600000,2021-05-17 00:00:00,PAX/USDT,0.99950000,0.99960000,0.99930000,0.99950000,578365.63000000,578039.30686200,274
1621206000000,2021-05-16 23:00:00,PAX/USDT,0.99960000,1.00010000,0.99950000,0.99950000,688526.78000000,688438.22460000,601
1621202400000,2021-05-16 22:00:00,PAX/USDT,0.99960000,0.99980000,0.99910000,0.99970000,327925.80000000,327734.22260000,291
1621198800000,2021-05-16 21:00:00,PAX/USDT,1.00010000,1.00070000,0.99960000,0.99990000,1494089.96000000,1494406.55048900,1329
1621195200000,2021-05-16 20:00:00,PAX/USDT,1.00010000,1.00030000,0.99960000,1.00000000,797683.79000000,797681.02228500,835
1621191600000,2021-05-16 19:00:00,PAX/USDT,0.99940000,1.00000000,0.99910000,0.99990000,866297.50000000,865979.14733300,837
1621188000000,2021-05-16 18:00:00,PAX/USDT,0.99930000,0.99950000,0.99920000,0.99940000,463988.75000000,463657.25703600,348
1621184400000,2021-05-16 17:00:00,PAX/USDT,0.99960000,0.99980000,0.99910000,0.99940000,692626.40000000,692366.26528300,448
1621180800000,2021-05-16 16:00:00,PAX/USDT,0.99950000,0.99960000,0.99900000,0.99960000,698726.73000000,698212.10331500,516
1621177200000,2021-05-16 15:00:00,PAX/USDT,0.99920000,0.99960000,0.99900000,0.99950000,1538290.01000000,1537385.65880000,290
1621173600000,2021-05-16 14:00:00,PAX/USDT,0.99960000,0.99980000,0.99900000,0.99930000,653408.30000000,653094.18059400,383
1621170000000,2021-05-16 13:00:00,PAX/USDT,0.99960000,0.99970000,0.99920000,0.99960000,714448.88000000,714043.04301300,379
1621166400000,2021-05-16 12:00:00,PAX/USDT,0.99930000,0.99960000,0.99930000,0.99950000,262056.50000000,261918.46291500,190
1621162800000,2021-05-16 11:00:00,PAX/USDT,0.99990000,0.99990000,0.99930000,0.99940000,117081.13000000,117023.92745200,106
1621159200000,2021-05-16 10:00:00,PAX/USDT,1.00000000,1.00010000,0.99970000,0.99980000,245795.35000000,245789.39238600,191
1621155600000,2021-05-16 09:00:00,PAX/USDT,0.99990000,1.00010000,0.99980000,1.00010000,197572.97000000,197567.02436400,170
1621152000000,2021-05-16 08:00:00,PAX/USDT,0.99980000,0.99990000,0.99980000,0.99980000,208379.94000000,208347.76944100,126
1621148400000,2021-05-16 07:00:00,PAX/USDT,1.00000000,1.00000000,0.99960000,0.99990000,256162.42000000,256116.82336600,129
1621144800000,2021-05-16 06:00:00,PAX/USDT,0.99990000,1.00020000,0.99990000,1.00010000,265620.14000000,265643.09729400,178
1621141200000,2021-05-16 05:00:00,PAX/USDT,0.99970000,0.99990000,0.99960000,0.99990000,179654.58000000,179601.33811100,78
1621137600000,2021-05-16 04:00:00,PAX/USDT,1.00000000,1.00000000,0.99960000,0.99970000,185399.73000000,185382.29406100,95
1621134000000,2021-05-16 03:00:00,PAX/USDT,0.99980000,1.00000000,0.99970000,1.00000000,36220.71000000,36213.39205200,74
1621130400000,2021-05-16 02:00:00,PAX/USDT,0.99990000,1.00000000,0.99970000,0.99980000,289379.11000000,289336.61020900,124
1621126800000,2021-05-16 01:00:00,PAX/USDT,0.99980000,1.00000000,0.99970000,0.99990000,420637.49000000,420573.23786700,289
1621123200000,2021-05-16 00:00:00,PAX/USDT,0.99960000,0.99990000,0.99960000,0.99970000,641743.09000000,641595.95762600,427
1621119600000,2021-05-15 23:00:00,PAX/USDT,0.99950000,0.99970000,0.99950000,0.99960000,310127.16000000,309995.93978700,245
1621116000000,2021-05-15 22:00:00,PAX/USDT,0.99930000,0.99950000,0.99900000,0.99940000,1359800.78000000,1358683.46038200,344
1621112400000,2021-05-15 21:00:00,PAX/USDT,0.99920000,0.99930000,0.99920000,0.99920000,96405.44000000,96332.53401700,124
1621108800000,2021-05-15 20:00:00,PAX/USDT,0.99930000,0.99930000,0.99920000,0.99930000,398378.21000000,398094.97124600,294
1621105200000,2021-05-15 19:00:00,PAX/USDT,0.99900000,0.99930000,0.99860000,0.99930000,480160.84000000,479665.18763900,358
1621101600000,2021-05-15 18:00:00,PAX/USDT,0.99900000,0.99910000,0.99880000,0.99900000,292298.39000000,291987.24484300,268
1621098000000,2021-05-15 17:00:00,PAX/USDT,0.99890000,0.99930000,0.99890000,0.99900000,466293.58000000,465854.65579200,332
1621094400000,2021-05-15 16:00:00,PAX/USDT,0.99900000,0.99900000,0.99870000,0.99890000,382122.45000000,381668.89190000,413
1621090800000,2021-05-15 15:00:00,PAX/USDT,0.99920000,0.99920000,0.99900000,0.99900000,167844.08000000,167699.14855200,180
1621087200000,2021-05-15 14:00:00,PAX/USDT,0.99910000,0.99920000,0.99910000,0.99920000,233573.76000000,233370.33361800,197
1621083600000,2021-05-15 13:00:00,PAX/USDT,0.99910000,0.99920000,0.99880000,0.99910000,442600.80000000,442172.17901300,186
1621080000000,2021-05-15 12:00:00,PAX/USDT,0.99910000,0.99910000,0.99900000,0.99910000,92897.97000000,92811.30317400,90
1621076400000,2021-05-15 11:00:00,PAX/USDT,0.99920000,0.99920000,0.99890000,0.99910000,88339.41000000,88261.62256700,85
1621072800000,2021-05-15 10:00:00,PAX/USDT,0.99920000,0.99950000,0.99890000,0.99920000,322016.48000000,321763.54747900,191
1621069200000,2021-05-15 09:00:00,PAX/USDT,0.99940000,0.99950000,0.99900000,0.99950000,312222.36000000,311981.95612700,171
1621065600000,2021-05-15 08:00:00,PAX/USDT,0.99890000,1.00010000,0.99890000,0.99940000,399229.28000000,398930.28152200,202
1621062000000,2021-05-15 07:00:00,PAX/USDT,0.99900000,0.99940000,0.99880000,0.99890000,664649.68000000,663969.94224500,253
1621058400000,2021-05-15 06:00:00,PAX/USDT,0.99910000,0.99930000,0.99880000,0.99900000,264270.72000000,264050.11498900,172
1621054800000,2021-05-15 05:00:00,PAX/USDT,0.99910000,0.99930000,0.99910000,0.99930000,246294.57000000,246087.31906800,149
1621051200000,2021-05-15 04:00:00,PAX/USDT,0.99920000,0.99920000,0.99910000,0.99910000,144469.36000000,144350.39031800,99
1621047600000,2021-05-15 03:00:00,PAX/USDT,0.99920000,0.99920000,0.99910000,0.99920000,93322.28000000,93241.56197000,76
1621044000000,2021-05-15 02:00:00,PAX/USDT,0.99920000,0.99920000,0.99910000,0.99910000,180053.96000000,179905.22422900,111
1621040400000,2021-05-15 01:00:00,PAX/USDT,0.99930000,0.99950000,0.99910000,0.99910000,387233.43000000,386966.11216100,150
1621036800000,2021-05-15 00:00:00,PAX/USDT,0.99910000,0.99940000,0.99900000,0.99930000,60272.56000000,60221.64136000,85
1621033200000,2021-05-14 23:00:00,PAX/USDT,0.99890000,0.99920000,0.99850000,0.99870000,332026.76000000,331676.79416300,205
1621029600000,2021-05-14 22:00:00,PAX/USDT,0.99880000,0.99960000,0.99870000,0.99890000,403890.23000000,403455.59722000,285
1621026000000,2021-05-14 21:00:00,PAX/USDT,0.99930000,0.99950000,0.99880000,0.99880000,402134.49000000,401804.70139000,262
1621022400000,2021-05-14 20:00:00,PAX/USDT,0.99900000,0.99930000,0.99860000,0.99930000,585671.90000000,584988.33138300,329
1621018800000,2021-05-14 19:00:00,PAX/USDT,0.99890000,0.99900000,0.99860000,0.99890000,598747.74000000,598038.05812800,280
1621015200000,2021-05-14 18:00:00,PAX/USDT,0.99870000,0.99920000,0.99860000,0.99880000,1157172.87000000,1156020.05240100,419
1621011600000,2021-05-14 17:00:00,PAX/USDT,0.99860000,0.99870000,0.99830000,0.99870000,241607.93000000,241238.44686700,197
1621008000000,2021-05-14 16:00:00,PAX/USDT,0.99830000,0.99870000,0.99820000,0.99860000,339796.74000000,339303.80645600,269
1621004400000,2021-05-14 15:00:00,PAX/USDT,0.99850000,0.99870000,0.99810000,0.99830000,595586.93000000,594664.81087600,341
1621000800000,2021-05-14 14:00:00,PAX/USDT,0.99850000,0.99850000,0.99810000,0.99850000,407465.00000000,406761.70862000,274
1620997200000,2021-05-14 13:00:00,PAX/USDT,0.99850000,0.99850000,0.99830000,0.99840000,298420.53000000,297953.70438900,209
1620993600000,2021-05-14 12:00:00,PAX/USDT,0.99840000,0.99870000,0.99810000,0.99850000,587178.75000000,586224.31363400,292
1620990000000,2021-05-14 11:00:00,PAX/USDT,0.99850000,0.99860000,0.99840000,0.99840000,159193.23000000,158954.79554000,113
1620986400000,2021-05-14 10:00:00,PAX/USDT,0.99860000,0.99860000,0.99830000,0.99860000,283015.83000000,282570.34110300,126
1620982800000,2021-05-14 09:00:00,PAX/USDT,0.99890000,0.99890000,0.99850000,0.99850000,209317.87000000,209036.75922500,146
1620979200000,2021-05-14 08:00:00,PAX/USDT,0.99890000,0.99900000,0.99780000,0.99880000,470383.77000000,469774.22754200,253
1620975600000,2021-05-14 07:00:00,PAX/USDT,0.99900000,0.99910000,0.99890000,0.99900000,409031.09000000,408609.68589400,152
1620972000000,2021-05-14 06:00:00,PAX/USDT,0.99900000,0.99910000,0.99870000,0.99900000,323501.79000000,323130.88695400,215
1620968400000,2021-05-14 05:00:00,PAX/USDT,0.99890000,0.99900000,0.99890000,0.99890000,187842.23000000,187638.21342200,62
1620964800000,2021-05-14 04:00:00,PAX/USDT,0.99890000,0.99900000,0.99880000,0.99890000,238835.90000000,238574.28007000,113
1620961200000,2021-05-14 03:00:00,PAX/USDT,0.99910000,0.99910000,0.99890000,0.99890000,180354.01000000,180173.58969700,93
1620957600000,2021-05-14 02:00:00,PAX/USDT,0.99910000,0.99930000,0.99890000,0.99900000,789205.21000000,788534.10249800,273
1620954000000,2021-05-14 01:00:00,PAX/USDT,0.99940000,0.99940000,0.99910000,0.99910000,216253.23000000,216091.85275000,185
1620950400000,2021-05-14 00:00:00,PAX/USDT,0.99970000,0.99980000,0.99940000,0.99950000,391817.72000000,391692.27514900,255
1620946800000,2021-05-13 23:00:00,PAX/USDT,0.99980000,0.99980000,0.99970000,0.99980000,428354.40000000,428247.87001700,369
1620943200000,2021-05-13 22:00:00,PAX/USDT,0.99960000,0.99980000,0.99940000,0.99970000,282688.80000000,282562.90693500,244
1620939600000,2021-05-13 21:00:00,PAX/USDT,0.99990000,1.00000000,0.99890000,0.99970000,424625.75000000,424475.10525300,220
1620936000000,2021-05-13 20:00:00,PAX/USDT,0.99990000,1.00000000,0.99980000,0.99990000,590048.37000000,589993.42636100,324
1620932400000,2021-05-13 19:00:00,PAX/USDT,0.99990000,1.00200000,0.99960000,0.99990000,1738133.71000000,1738180.91138700,1136
1620928800000,2021-05-13 18:00:00,PAX/USDT,0.99990000,1.00000000,0.99950000,0.99980000,816299.25000000,816092.53561500,548
1620925200000,2021-05-13 17:00:00,PAX/USDT,0.99900000,1.00000000,0.99900000,1.00000000,1361493.20000000,1361108.98475800,1098
1620921600000,2021-05-13 16:00:00,PAX/USDT,0.99960000,0.99960000,0.99900000,0.99900000,650401.19000000,649931.82849500,349
1620918000000,2021-05-13 15:00:00,PAX/USDT,0.99900000,0.99960000,0.99890000,0.99950000,412262.49000000,411867.44510700,205
1620914400000,2021-05-13 14:00:00,PAX/USDT,0.99930000,0.99930000,0.99890000,0.99890000,149304.16000000,149148.43752700,135
1620910800000,2021-05-13 13:00:00,PAX/USDT,0.99950000,1.00010000,0.99890000,0.99900000,590131.69000000,589739.67566700,371
1620907200000,2021-05-13 12:00:00,PAX/USDT,0.99960000,1.00010000,0.99950000,0.99950000,736201.15000000,735963.22549500,294
1620903600000,2021-05-13 11:00:00,PAX/USDT,0.99960000,1.00090000,0.99930000,0.99960000,664162.50000000,664113.37864900,683
1620900000000,2021-05-13 10:00:00,PAX/USDT,0.99950000,0.99960000,0.99900000,0.99950000,507913.32000000,507659.80650600,486
1620896400000,2021-05-13 09:00:00,PAX/USDT,0.99900000,1.00050000,0.99890000,0.99950000,394212.65000000,393961.45886000,408
1620892800000,2021-05-13 08:00:00,PAX/USDT,0.99920000,0.99930000,0.99870000,0.99890000,599711.04000000,599108.38759300,351
1620889200000,2021-05-13 07:00:00,PAX/USDT,0.99890000,0.99920000,0.99850000,0.99920000,613417.17000000,612657.46104800,412
1620885600000,2021-05-13 06:00:00,PAX/USDT,0.99880000,0.99890000,0.99870000,0.99890000,538285.58000000,537637.24090200,226
1620882000000,2021-05-13 05:00:00,PAX/USDT,0.99920000,0.99930000,0.99880000,0.99890000,630722.02000000,630130.28494100,368
1620878400000,2021-05-13 04:00:00,PAX/USDT,0.99900000,0.99930000,0.99900000,0.99910000,498572.22000000,498139.54842700,342
1620874800000,2021-05-13 03:00:00,PAX/USDT,0.99870000,0.99930000,0.99840000,0.99910000,758976.76000000,758012.17626000,348
1620871200000,2021-05-13 02:00:00,PAX/USDT,0.99880000,0.99900000,0.99860000,0.99860000,494652.00000000,494053.68209500,321
1620867600000,2021-05-13 01:00:00,PAX/USDT,0.99870000,0.99900000,0.99840000,0.99890000,257690.48000000,257373.35452400,182
1620864000000,2021-05-13 00:00:00,PAX/USDT,1.00000000,1.00250000,0.99840000,0.99870000,1749680.97000000,1749165.46718600,1288
1620860400000,2021-05-12 23:00:00,PAX/USDT,0.99990000,1.00190000,0.99950000,1.00000000,811797.62000000,811738.58031800,671
1620856800000,2021-05-12 22:00:00,PAX/USDT,0.99880000,1.00170000,0.99870000,0.99990000,686319.16000000,685923.40945700,859
1620853200000,2021-05-12 21:00:00,PAX/USDT,0.99900000,0.99900000,0.99870000,0.99870000,595549.75000000,594886.22911100,296
1620849600000,2021-05-12 20:00:00,PAX/USDT,0.99930000,0.99940000,0.99890000,0.99890000,634948.45000000,634386.42718500,412
1620846000000,2021-05-12 19:00:00,PAX/USDT,0.99930000,0.99970000,0.99900000,0.99930000,1231590.84000000,1230797.24360700,443
1620842400000,2021-05-12 18:00:00,PAX/USDT,0.99910000,0.99940000,0.99890000,0.99930000,700116.72000000,699518.95687900,257
1620838800000,2021-05-12 17:00:00,PAX/USDT,0.99950000,0.99950000,0.99890000,0.99900000,741499.99000000,740939.07349300,398
1620835200000,2021-05-12 16:00:00,PAX/USDT,0.99880000,0.99950000,0.99880000,0.99950000,507958.70000000,507483.77643800,426
1620831600000,2021-05-12 15:00:00,PAX/USDT,0.99840000,0.99880000,0.99830000,0.99880000,378050.77000000,377533.10881200,172
1620828000000,2021-05-12 14:00:00,PAX/USDT,0.99840000,1.00000000,0.99820000,0.99840000,1905265.72000000,1902905.12160100,780
1620824400000,2021-05-12 13:00:00,PAX/USDT,0.99850000,0.99870000,0.99810000,0.99840000,988744.48000000,987124.37005000,323
1620820800000,2021-05-12 12:00:00,PAX/USDT,0.99860000,0.99870000,0.99840000,0.99850000,114598.65000000,114431.12189500,98
1620817200000,2021-05-12 11:00:00,PAX/USDT,0.99880000,0.99890000,0.99850000,0.99860000,176113.14000000,175886.73937000,157
1620813600000,2021-05-12 10:00:00,PAX/USDT,0.99870000,0.99890000,0.99850000,0.99880000,1027078.85000000,1025742.52483600,231
1620810000000,2021-05-12 09:00:00,PAX/USDT,0.99900000,0.99910000,0.99870000,0.99870000,823913.78000000,822990.16163300,178
1620806400000,2021-05-12 08:00:00,PAX/USDT,0.99890000,0.99930000,0.99880000,0.99900000,819494.23000000,818603.79145400,220
1620802800000,2021-05-12 07:00:00,PAX/USDT,0.99890000,0.99920000,0.99880000,0.99880000,309890.08000000,309578.30797400,182
1620799200000,2021-05-12 06:00:00,PAX/USDT,0.99890000,0.99900000,0.99880000,0.99890000,211166.34000000,210930.43131300,140
1620795600000,2021-05-12 05:00:00,PAX/USDT,0.99890000,0.99900000,0.99880000,0.99890000,246769.56000000,246499.65515300,116
1620792000000,2021-05-12 04:00:00,PAX/USDT,0.99880000,0.99910000,0.99880000,0.99880000,392480.62000000,392068.57869700,202
1620788400000,2021-05-12 03:00:00,PAX/USDT,0.99870000,0.99920000,0.99870000,0.99880000,881558.76000000,880541.04957700,473
1620784800000,2021-05-12 02:00:00,PAX/USDT,0.99890000,0.99970000,0.99860000,0.99870000,1374085.50000000,1372399.86239300,436
1620781200000,2021-05-12 01:00:00,PAX/USDT,0.99900000,0.99900000,0.99880000,0.99880000,362246.90000000,361843.37122800,177
1620777600000,2021-05-12 00:00:00,PAX/USDT,0.99870000,0.99910000,0.99850000,0.99890000,807561.99000000,806545.39301600,371
1620774000000,2021-05-11 23:00:00,PAX/USDT,0.99850000,0.99860000,0.99840000,0.99850000,72153.14000000,72044.96744900,112
1620770400000,2021-05-11 22:00:00,PAX/USDT,0.99840000,0.99850000,0.99820000,0.99840000,259075.32000000,258644.88755900,148
1620766800000,2021-05-11 21:00:00,PAX/USDT,0.99850000,0.99850000,0.99830000,0.99840000,540940.81000000,540081.39978900,281
1620763200000,2021-05-11 20:00:00,PAX/USDT,0.99850000,0.99870000,0.99810000,0.99840000,1004650.95000000,1003070.80950800,354
1620759600000,2021-05-11 19:00:00,PAX/USDT,0.99870000,0.99900000,0.99840000,0.99840000,782292.57000000,781311.68776200,378
1620756000000,2021-05-11 18:00:00,PAX/USDT,0.99910000,0.99910000,0.99870000,0.99870000,383537.07000000,383127.10073000,270
1620752400000,2021-05-11 17:00:00,PAX/USDT,0.99920000,0.99920000,0.99880000,0.99900000,564243.83000000,563714.26818000,224
1620748800000,2021-05-11 16:00:00,PAX/USDT,0.99880000,0.99920000,0.99880000,0.99910000,308776.27000000,308431.57539700,223
1620745200000,2021-05-11 15:00:00,PAX/USDT,0.99890000,0.99900000,0.99880000,0.99880000,206603.18000000,206368.50528900,112
1620741600000,2021-05-11 14:00:00,PAX/USDT,0.99910000,0.99910000,0.99890000,0.99890000,281744.30000000,281471.18680100,224
1620738000000,2021-05-11 13:00:00,PAX/USDT,0.99920000,0.99930000,0.99860000,0.99910000,768241.43000000,767537.95295400,424
1620734400000,2021-05-11 12:00:00,PAX/USDT,0.99900000,0.99950000,0.99900000,0.99920000,662115.83000000,661621.06015400,393
1620730800000,2021-05-11 11:00:00,PAX/USDT,0.99890000,0.99900000,0.99850000,0.99900000,478757.37000000,478191.21274700,214
1620727200000,2021-05-11 10:00:00,PAX/USDT,0.99920000,0.99920000,0.99860000,0.99890000,440402.67000000,439936.20132800,175
1620723600000,2021-05-11 09:00:00,PAX/USDT,0.99910000,0.99920000,0.99910000,0.99920000,104848.43000000,104756.59926200,91
1620720000000,2021-05-11 08:00:00,PAX/USDT,0.99870000,0.99920000,0.99870000,0.99910000,145610.16000000,145462.25925100,102
1620716400000,2021-05-11 07:00:00,PAX/USDT,0.99920000,0.99930000,0.99860000,0.99900000,269466.90000000,269169.16975300,147
1620712800000,2021-05-11 06:00:00,PAX/USDT,0.99920000,0.99930000,0.99890000,0.99930000,338167.40000000,337886.91574800,212
1620709200000,2021-05-11 05:00:00,PAX/USDT,0.99940000,0.99940000,0.99920000,0.99920000,277342.69000000,277142.05229200,154
1620705600000,2021-05-11 04:00:00,PAX/USDT,0.99940000,0.99940000,0.99930000,0.99940000,271906.37000000,271727.93352800,524
1620702000000,2021-05-11 03:00:00,PAX/USDT,0.99920000,0.99950000,0.99910000,0.99930000,804441.00000000,803882.69093700,416
1620698400000,2021-05-11 02:00:00,PAX/USDT,0.99920000,0.99930000,0.99860000,0.99920000,496126.56000000,495707.73515200,251
1620694800000,2021-05-11 01:00:00,PAX/USDT,0.99880000,0.99940000,0.99880000,0.99920000,531374.16000000,530888.24846200,312
1620691200000,2021-05-11 00:00:00,PAX/USDT,0.99910000,1.00210000,0.99870000,0.99880000,2052243.72000000,2050991.98242500,1060
1620687600000,2021-05-10 23:00:00,PAX/USDT,0.99890000,0.99910000,0.99870000,0.99910000,131585.57000000,131437.91909400,157
1620684000000,2021-05-10 22:00:00,PAX/USDT,0.99860000,0.99890000,0.99850000,0.99890000,475613.61000000,474918.23921400,318
1620680400000,2021-05-10 21:00:00,PAX/USDT,0.99910000,0.99920000,0.99860000,0.99860000,312081.66000000,311750.66610000,283
1620676800000,2021-05-10 20:00:00,PAX/USDT,0.99960000,0.99960000,0.99860000,0.99910000,1570400.12000000,1568894.41876700,1262
1620673200000,2021-05-10 19:00:00,PAX/USDT,0.99940000,0.99970000,0.99880000,0.99960000,861071.28000000,860566.81789700,549
1620669600000,2021-05-10 18:00:00,PAX/USDT,0.99900000,0.99950000,0.99880000,0.99940000,1398591.28000000,1397429.75536600,948
1620666000000,2021-05-10 17:00:00,PAX/USDT,0.99880000,0.99980000,0.99880000,0.99900000,1249599.67000000,1248333.14475200,498
1620662400000,2021-05-10 16:00:00,PAX/USDT,0.99830000,0.99900000,0.99820000,0.99890000,1018091.75000000,1016551.81749400,401
1620658800000,2021-05-10 15:00:00,PAX/USDT,0.99840000,0.99860000,0.99820000,0.99830000,720044.11000000,718865.71783200,269
1620655200000,2021-05-10 14:00:00,PAX/USDT,0.99840000,0.99850000,0.99790000,0.99850000,1584272.80000000,1581360.88125900,321
1620651600000,2021-05-10 13:00:00,PAX/USDT,0.99850000,0.99860000,0.99840000,0.99850000,215363.48000000,215041.44572700,157
1620648000000,2021-05-10 12:00:00,PAX/USDT,0.99830000,0.99860000,0.99830000,0.99860000,766752.05000000,765591.19454200,269
1620644400000,2021-05-10 11:00:00,PAX/USDT,0.99870000,0.99880000,0.99800000,0.99840000,544886.58000000,544132.82180300,216
1620640800000,2021-05-10 10:00:00,PAX/USDT,0.99880000,0.99890000,0.99830000,0.99870000,587744.03000000,587032.27079200,196
1620637200000,2021-05-10 09:00:00,PAX/USDT,0.99870000,0.99880000,0.99840000,0.99880000,303779.29000000,303344.81456900,265
1620633600000,2021-05-10 08:00:00,PAX/USDT,0.99890000,0.99900000,0.99870000,0.99870000,324659.05000000,324299.74050400,176
1620630000000,2021-05-10 07:00:00,PAX/USDT,0.99890000,0.99890000,0.99880000,0.99880000,218945.27000000,218687.36756400,100
1620626400000,2021-05-10 06:00:00,PAX/USDT,0.99900000,0.99910000,0.99870000,0.99890000,744317.78000000,743454.35630600,247
1620622800000,2021-05-10 05:00:00,PAX/USDT,0.99900000,0.99900000,0.99890000,0.99900000,300225.48000000,299916.20248100,126
1620619200000,2021-05-10 04:00:00,PAX/USDT,0.99900000,0.99920000,0.99880000,0.99900000,499350.50000000,498857.88904300,335
1620615600000,2021-05-10 03:00:00,PAX/USDT,0.99890000,0.99930000,0.99890000,0.99890000,627074.52000000,626513.67545800,231
1620612000000,2021-05-10 02:00:00,PAX/USDT,0.99900000,0.99900000,0.99880000,0.99900000,367044.95000000,366659.15452200,152
1620608400000,2021-05-10 01:00:00,PAX/USDT,0.99900000,0.99910000,0.99880000,0.99880000,334983.36000000,334634.00349100,169
1620604800000,2021-05-10 00:00:00,PAX/USDT,0.99900000,0.99900000,0.99880000,0.99900000,397497.51000000,397092.58007200,144
1620601200000,2021-05-09 23:00:00,PAX/USDT,0.99880000,0.99900000,0.99880000,0.99890000,189372.89000000,189166.69852800,73
1620597600000,2021-05-09 22:00:00,PAX/USDT,0.99880000,0.99890000,0.99860000,0.99880000,324585.76000000,324165.90043600,139
1620594000000,2021-05-09 21:00:00,PAX/USDT,0.99900000,0.99900000,0.99860000,0.99880000,360580.22000000,360139.84470700,207
1620590400000,2021-05-09 20:00:00,PAX/USDT,0.99890000,0.99900000,0.99870000,0.99890000,384366.82000000,383927.84572700,194
1620586800000,2021-05-09 19:00:00,PAX/USDT,0.99910000,0.99910000,0.99870000,0.99890000,441877.24000000,441396.97467600,346
1620583200000,2021-05-09 18:00:00,PAX/USDT,0.99910000,0.99920000,0.99870000,0.99910000,277723.72000000,277434.53664400,115
1620579600000,2021-05-09 17:00:00,PAX/USDT,0.99910000,0.99920000,0.99910000,0.99910000,129381.54000000,129269.41652400,69
1620576000000,2021-05-09 16:00:00,PAX/USDT,0.99920000,0.99950000,0.99910000,0.99910000,324415.90000000,324202.12070800,203
1620572400000,2021-05-09 15:00:00,PAX/USDT,0.99930000,0.99940000,0.99900000,0.99920000,217933.21000000,217762.20557900,205
1620568800000,2021-05-09 14:00:00,PAX/USDT,0.99960000,0.99960000,0.99930000,0.99940000,205573.25000000,205463.99213400,133
1620565200000,2021-05-09 13:00:00,PAX/USDT,0.99990000,1.00000000,0.99930000,0.99950000,1029898.35000000,1029515.43594900,320
1620561600000,2021-05-09 12:00:00,PAX/USDT,1.00010000,1.00130000,0.99980000,0.99980000,945358.27000000,945704.47411300,801
1620558000000,2021-05-09 11:00:00,PAX/USDT,0.99960000,1.00020000,0.99950000,1.00010000,517234.96000000,517170.50768100,344
1620554400000,2021-05-09 10:00:00,PAX/USDT,0.99960000,1.00000000,0.99950000,0.99950000,516820.33000000,516688.12098000,417
1620550800000,2021-05-09 09:00:00,PAX/USDT,0.99950000,0.99980000,0.99930000,0.99960000,935627.72000000,935175.59829900,310
1620547200000,2021-05-09 08:00:00,PAX/USDT,0.99920000,0.99950000,0.99920000,0.99940000,151895.17000000,151789.60263400,95
1620543600000,2021-05-09 07:00:00,PAX/USDT,0.99940000,0.99960000,0.99910000,0.99920000,343833.93000000,343634.65061700,121
1620540000000,2021-05-09 06:00:00,PAX/USDT,0.99900000,0.99940000,0.99900000,0.99940000,235591.50000000,235397.64233700,106
1620536400000,2021-05-09 05:00:00,PAX/USDT,0.99930000,0.99940000,0.99880000,0.99900000,414007.14000000,413695.88175700,198
1620532800000,2021-05-09 04:00:00,PAX/USDT,0.99900000,0.99930000,0.99890000,0.99920000,927807.55000000,927006.47090600,396
1620529200000,2021-05-09 03:00:00,PAX/USDT,0.99840000,0.99920000,0.99830000,0.99900000,307122.32000000,306675.47941300,186
1620525600000,2021-05-09 02:00:00,PAX/USDT,0.99860000,0.99860000,0.99830000,0.99830000,187750.65000000,187466.15790000,106
1620522000000,2021-05-09 01:00:00,PAX/USDT,0.99860000,0.99870000,0.99850000,0.99860000,339288.97000000,338812.55926100,108
1620518400000,2021-05-09 00:00:00,PAX/USDT,0.99870000,0.99920000,0.99820000,0.99860000,274541.44000000,274103.76818900,225
1620514800000,2021-05-08 23:00:00,PAX/USDT,0.99860000,0.99870000,0.99860000,0.99870000,93662.43000000,93531.55398000,65
1620511200000,2021-05-08 22:00:00,PAX/USDT,0.99860000,0.99870000,0.99850000,0.99860000,256878.44000000,256515.52661000,203
1620507600000,2021-05-08 21:00:00,PAX/USDT,0.99890000,0.99900000,0.99850000,0.99860000,95723.70000000,95609.68408500,141
1620504000000,2021-05-08 20:00:00,PAX/USDT,0.99890000,0.99900000,0.99880000,0.99890000,98625.81000000,98517.52056700,88
1620500400000,2021-05-08 19:00:00,PAX/USDT,0.99870000,0.99900000,0.99850000,0.99880000,228125.41000000,227807.19471700,96
1620496800000,2021-05-08 18:00:00,PAX/USDT,0.99820000,0.99870000,0.99810000,0.99860000,435551.19000000,434856.24780400,154
1620493200000,2021-05-08 17:00:00,PAX/USDT,0.99860000,0.99930000,0.99770000,0.99820000,308923.65000000,308570.40621300,299
1620489600000,2021-05-08 16:00:00,PAX/USDT,0.99810000,0.99910000,0.99800000,0.99860000,1636806.42000000,1634505.51434500,604
1620486000000,2021-05-08 15:00:00,PAX/USDT,0.99860000,0.99860000,0.99800000,0.99810000,214532.40000000,214184.99636500,211
1620482400000,2021-05-08 14:00:00,PAX/USDT,0.99880000,0.99890000,0.99850000,0.99860000,335760.69000000,335345.03535600,203
1620478800000,2021-05-08 13:00:00,PAX/USDT,0.99880000,0.99900000,0.99860000,0.99880000,1463984.65000000,1462233.83814300,721
1620475200000,2021-05-08 12:00:00,PAX/USDT,0.99840000,0.99880000,0.99830000,0.99880000,619871.34000000,618957.86830500,207
1620471600000,2021-05-08 11:00:00,PAX/USDT,0.99850000,0.99850000,0.99840000,0.99850000,100830.08000000,100670.82511800,56
