https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAKI,Volume USDT
1644451200,2022-02-10 00:00:00,MAKI/USDT,0.0221,0.0238,0.0209,0.021,3984669.01801751,87933.64163690554
1644364800,2022-02-09 00:00:00,MAKI/USDT,0.022,0.0236,0.0212,0.0221,8309748.84894135,184474.667115910616
1644278400,2022-02-08 00:00:00,MAKI/USDT,0.0198,0.032,0.0192,0.0221,11737775.1704831,270173.922806977015
1644192000,2022-02-07 00:00:00,MAKI/USDT,0.0183,0.0211,0.0181,0.0199,3793556.18446569,74161.249341073057
1644105600,2022-02-06 00:00:00,MAKI/USDT,0.0188,0.0193,0.0178,0.0184,1238235.72420508,22754.368217023776
1644019200,2022-02-05 00:00:00,MAKI/USDT,0.0192,0.0201,0.0185,0.0188,2149049.30830512,41088.381163560785
1643932800,2022-02-04 00:00:00,MAKI/USDT,0.0177,0.0195,0.016,0.0191,2607618.16729674,46560.328914228828
1643846400,2022-02-03 00:00:00,MAKI/USDT,0.0189,0.0191,0.0174,0.0177,1259803.44044835,22778.10428747997
1643760000,2022-02-02 00:00:00,MAKI/USDT,0.0197,0.0208,0.0185,0.019,2711089.50445833,52936.068234436294
1643673600,2022-02-01 00:00:00,MAKI/USDT,0.02,0.0204,0.0188,0.0198,2612684.31154515,51084.449807710491
1643587200,2022-01-31 00:00:00,MAKI/USDT,0.0208,0.0221,0.0192,0.0201,7563845.42140266,155940.533910391246
1643500800,2022-01-30 00:00:00,MAKI/USDT,0.0253,0.0259,0.0202,0.0207,8188792.9179002,188224.882894265128
1643414400,2022-01-29 00:00:00,MAKI/USDT,0.0174,0.0259,0.0173,0.0254,21638496.66923705,479988.631998222989
1643328000,2022-01-28 00:00:00,MAKI/USDT,0.0183,0.019,0.017,0.0174,3346624.44637071,59234.193435729955
1643241600,2022-01-27 00:00:00,MAKI/USDT,0.0172,0.03,0.0166,0.0182,27434997.04599446,566699.949154481477
1643155200,2022-01-26 00:00:00,MAKI/USDT,0.0151,0.0185,0.0145,0.0172,4028075.69667487,65169.461902336929
1643068800,2022-01-25 00:00:00,MAKI/USDT,0.0151,0.0162,0.0144,0.0151,1165988.51642217,17633.180744185886
1642982400,2022-01-24 00:00:00,MAKI/USDT,0.016,0.016,0.0144,0.015,2149602.2003369,32413.509493194138
1642896000,2022-01-23 00:00:00,MAKI/USDT,0.0154,0.0168,0.0152,0.0162,1646707.31429226,26209.861373566474
1642809600,2022-01-22 00:00:00,MAKI/USDT,0.0165,0.0171,0.0149,0.0153,1908296.70569062,29689.737565759278
1642723200,2022-01-21 00:00:00,MAKI/USDT,0.0194,0.0199,0.016,0.0165,2284840.32796414,40405.107616163158
1642636800,2022-01-20 00:00:00,MAKI/USDT,0.02,0.0218,0.0193,0.0194,4777142.43408628,97204.682081314074
1642550400,2022-01-19 00:00:00,MAKI/USDT,0.0249,0.0254,0.0195,0.02,2597010.71806333,58327.614251787973
1642464000,2022-01-18 00:00:00,MAKI/USDT,0.0248,0.0272,0.024,0.025,2059942.64786076,51630.785726568539
1642377600,2022-01-17 00:00:00,MAKI/USDT,0.0257,0.0262,0.0243,0.0248,1197357.06624075,30219.903947906618
1642291200,2022-01-16 00:00:00,MAKI/USDT,0.0266,0.0322,0.0248,0.0257,5580757.35298194,152477.673970984761
1642204800,2022-01-15 00:00:00,MAKI/USDT,0.0271,0.0276,0.026,0.0265,3000754.75659604,80298.997846667761
1642118400,2022-01-14 00:00:00,MAKI/USDT,0.0287,0.0291,0.0262,0.0272,1811394.79440915,49388.100856285143
1642032000,2022-01-13 00:00:00,MAKI/USDT,0.0309,0.0316,0.0276,0.0285,2299815.60480733,68682.304504192528
1641945600,2022-01-12 00:00:00,MAKI/USDT,0.032,0.0327,0.0301,0.0309,1502994.99195403,47266.328645092367
1641859200,2022-01-11 00:00:00,MAKI/USDT,0.0314,0.0328,0.0308,0.032,1196238.785372,38068.894811522766
1641772800,2022-01-10 00:00:00,MAKI/USDT,0.0323,0.0339,0.0307,0.0314,993814.22299889,32037.909148790948
1641686400,2022-01-09 00:00:00,MAKI/USDT,0.0329,0.0341,0.032,0.0324,1033690.73524512,34028.96844518355
1641600000,2022-01-08 00:00:00,MAKI/USDT,0.0337,0.0345,0.0322,0.0331,566417.6539815,18990.837086145144
1641513600,2022-01-07 00:00:00,MAKI/USDT,0.0373,0.0373,0.0318,0.0339,1292743.80024863,44770.91224925214
1641427200,2022-01-06 00:00:00,MAKI/USDT,0.0389,0.0389,0.0361,0.0373,1038646.2652123,38751.702720932585
1641340800,2022-01-05 00:00:00,MAKI/USDT,0.041,0.0419,0.0374,0.0391,1859062.54575238,74725.473977123786
1641254400,2022-01-04 00:00:00,MAKI/USDT,0.0409,0.0419,0.0405,0.0411,1265443.03286609,51953.252389592175
1641168000,2022-01-03 00:00:00,MAKI/USDT,0.0424,0.0424,0.0405,0.0409,1209767.11209604,50116.3951112173
1641081600,2022-01-02 00:00:00,MAKI/USDT,0.0413,0.0428,0.0408,0.0424,790259.89915673,33041.390899134246
1640995200,2022-01-01 00:00:00,MAKI/USDT,0.0409,0.0429,0.04,0.0413,848254.87989284,35012.476318500941
1640908800,2021-12-31 00:00:00,MAKI/USDT,0.0416,0.0435,0.0401,0.0409,1423544.24623457,59387.706828301807
1640822400,2021-12-30 00:00:00,MAKI/USDT,0.0437,0.0445,0.0411,0.0417,1033352.52713264,44286.413847129109
1640736000,2021-12-29 00:00:00,MAKI/USDT,0.044,0.0453,0.0419,0.0437,965599.90863011,42067.892839099888
1640649600,2021-12-28 00:00:00,MAKI/USDT,0.0515,0.0515,0.0422,0.0441,2946879.68229335,134550.601746901548
