https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MARSH,Volume USDT
1643846400,2022-02-03 00:00:00,MARSH/USDT,0.4069,0.433,0.3938,0.4029,116209.21563327,47902.458213030182
1643760000,2022-02-02 00:00:00,MARSH/USDT,0.4082,0.4337,0.4057,0.4081,161578.03107222,68515.548285184531
1643673600,2022-02-01 00:00:00,MARSH/USDT,0.452,0.452,0.4027,0.4084,234489.51106275,99113.705777837231
1643587200,2022-01-31 00:00:00,MARSH/USDT,0.4561,0.461,0.4381,0.4521,187283.67261979,83642.523499631825
1643500800,2022-01-30 00:00:00,MARSH/USDT,0.4536,0.4699,0.4501,0.4584,43931.26225253,20069.701311271545
1643414400,2022-01-29 00:00:00,MARSH/USDT,0.4484,0.4902,0.4436,0.4537,229116.22950542,106209.006815157211
1643328000,2022-01-28 00:00:00,MARSH/USDT,0.4492,0.4604,0.4383,0.4454,28278.90633743,12635.020069900153
1643241600,2022-01-27 00:00:00,MARSH/USDT,0.4483,0.4926,0.437,0.4467,297838.53404546,138242.874987770732
1643155200,2022-01-26 00:00:00,MARSH/USDT,0.4502,0.463,0.4463,0.4463,62966.62703119,28576.945506302351
1643068800,2022-01-25 00:00:00,MARSH/USDT,0.4618,0.4629,0.4424,0.4516,86858.51411289,39236.417751846239
1642982400,2022-01-24 00:00:00,MARSH/USDT,0.4481,0.465,0.4333,0.4631,140864.86097311,62941.714622676665
1642896000,2022-01-23 00:00:00,MARSH/USDT,0.444,0.4794,0.4329,0.4478,147586.00512263,66025.851791822587
1642809600,2022-01-22 00:00:00,MARSH/USDT,0.4561,0.4836,0.4418,0.4443,618035.68034567,285487.066770405778
1642723200,2022-01-21 00:00:00,MARSH/USDT,0.4482,0.4744,0.4356,0.4533,330178.96473609,151433.452925020837
1642636800,2022-01-20 00:00:00,MARSH/USDT,0.4542,0.4643,0.4373,0.4502,410602.15393847,184650.22753447771
1642550400,2022-01-19 00:00:00,MARSH/USDT,0.4916,0.4933,0.4532,0.4546,1296915.2654368,616292.169376203664
1642464000,2022-01-18 00:00:00,MARSH/USDT,0.4681,0.5893,0.4531,0.4941,1858889.37434633,913529.235829513838
1642377600,2022-01-17 00:00:00,MARSH/USDT,0.44,0.4788,0.4249,0.466,852238.20041434,393527.70026840395
1642291200,2022-01-16 00:00:00,MARSH/USDT,0.4384,0.4554,0.432,0.443,312997.08220409,139155.609300296675
1642204800,2022-01-15 00:00:00,MARSH/USDT,0.4025,0.4506,0.385,0.4389,689001.2169462,285474.703292114527
1642118400,2022-01-14 00:00:00,MARSH/USDT,0.4103,0.4222,0.3864,0.4036,697259.39299406,281628.337137877596
1642032000,2022-01-13 00:00:00,MARSH/USDT,0.4222,0.437,0.39,0.4127,527517.40688604,217479.67936094425
1641945600,2022-01-12 00:00:00,MARSH/USDT,0.3979,0.4322,0.3972,0.4217,313446.9074871,129336.06399915611
1641859200,2022-01-11 00:00:00,MARSH/USDT,0.3801,0.4011,0.3779,0.3972,346071.90850122,134735.551508873597
1641772800,2022-01-10 00:00:00,MARSH/USDT,0.392,0.399,0.3432,0.379,543164.95245393,203822.787194369878
1641686400,2022-01-09 00:00:00,MARSH/USDT,0.3686,0.4154,0.3675,0.3932,193889.92495723,75314.575967562901
1641600000,2022-01-08 00:00:00,MARSH/USDT,0.3959,0.3982,0.3666,0.3714,85804.09259845,33057.627264780944
1641513600,2022-01-07 00:00:00,MARSH/USDT,0.424,0.4251,0.3883,0.3975,280153.98485767,111415.666909729264
1641427200,2022-01-06 00:00:00,MARSH/USDT,0.4303,0.4325,0.4039,0.4263,261612.06784327,110768.428097603715
1641340800,2022-01-05 00:00:00,MARSH/USDT,0.5039,0.519,0.4236,0.4324,747836.32700034,359115.365229953812
1641254400,2022-01-04 00:00:00,MARSH/USDT,0.5309,0.5385,0.4704,0.5024,1866734.16531457,951548.547120023284
1641168000,2022-01-03 00:00:00,MARSH/USDT,0.5337,0.549,0.5004,0.5309,789326.67050366,414100.860695024777
1641081600,2022-01-02 00:00:00,MARSH/USDT,0.54,0.5604,0.517,0.5308,1416005.21300634,759050.877986879638
1640995200,2022-01-01 00:00:00,MARSH/USDT,0.5284,0.557,0.5201,0.5368,1803311.61546157,972453.794896040027
1640908800,2021-12-31 00:00:00,MARSH/USDT,0.5139,0.581,0.5021,0.527,942528.60053847,505738.135486438149
1640822400,2021-12-30 00:00:00,MARSH/USDT,0.5237,0.5532,0.5139,0.5139,514856.23460289,272480.963707184986
1640736000,2021-12-29 00:00:00,MARSH/USDT,0.6279,0.6399,0.5171,0.5216,618972.33270222,355942.939965104316
1640649600,2021-12-28 00:00:00,MARSH/USDT,0.658,0.6891,0.6182,0.6236,865913.08347849,559806.151613866962
