https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BVOL,Volume USDT
1632700800000.0,2021-09-27 00:00:00,BVOL/USDT,701.65,715.95,693.55,714.0,2.531893522408964,1807.771975
1632614400000.0,2021-09-26 00:00:00,BVOL/USDT,701.65,711.85,694.3,701.65,0.0,0.0
1632528000000.0,2021-09-25 00:00:00,BVOL/USDT,707.8,717.0,698.2,701.65,3.0036818071688165,2107.53334
1632441600000.0,2021-09-24 00:00:00,BVOL/USDT,668.35,720.15,663.75,707.8,6.289491855043798,4451.702335
1632355200000.0,2021-09-23 00:00:00,BVOL/USDT,713.35,736.7,668.35,668.35,0.7872576718785068,526.163665
1632268800000.0,2021-09-22 00:00:00,BVOL/USDT,743.3,743.3,712.8,713.35,8.112998808439055,5787.4077
1632182400000.0,2021-09-21 00:00:00,BVOL/USDT,681.1,745.0,681.1,743.3,2.5336402798331767,1883.25482
1632096000000.0,2021-09-20 00:00:00,BVOL/USDT,626.1,681.45,619.9,681.1,7.370924475113786,5020.33666
1632009600000.0,2021-09-19 00:00:00,BVOL/USDT,646.95,653.35,516.0,626.1,26.72364347548315,16731.67318
1631923200000.0,2021-09-18 00:00:00,BVOL/USDT,653.35,653.35,646.75,646.95,0.0,0.0
1631836800000.0,2021-09-17 00:00:00,BVOL/USDT,664.0,664.0,645.85,653.35,8.463160763756026,5529.406085
1631750400000.0,2021-09-16 00:00:00,BVOL/USDT,680.8,690.0,664.0,664.0,1.3090134487951808,869.18493
1631664000000.0,2021-09-15 00:00:00,BVOL/USDT,693.65,699.3,680.4,680.8,0.267972972972973,182.436
1631577600000.0,2021-09-14 00:00:00,BVOL/USDT,698.5,705.45,691.45,693.65,1.467983651697542,1018.26686
1631491200000.0,2021-09-13 00:00:00,BVOL/USDT,692.55,713.35,690.7,698.5,4.115563543307086,2874.721135
1631404800000.0,2021-09-12 00:00:00,BVOL/USDT,704.9,705.3,690.6,692.55,6.409064753447405,4438.597795
1631318400000.0,2021-09-11 00:00:00,BVOL/USDT,714.1,714.1,704.1,704.9,0.9040438785643354,637.26053
1631232000000.0,2021-09-10 00:00:00,BVOL/USDT,721.4,725.1,713.3,714.1,0.14,99.974
1631145600000.0,2021-09-09 00:00:00,BVOL/USDT,750.4,753.1,713.0,721.4,12.33903382312171,8901.379
1631059200000.0,2021-09-08 00:00:00,BVOL/USDT,759.0,759.0,739.8,750.4,0.3411229877398721,255.97869
1630972800000.0,2021-09-07 00:00:00,BVOL/USDT,719.5,766.1,712.6,759.0,7.048703109354413,5349.96566
1630886400000.0,2021-09-06 00:00:00,BVOL/USDT,748.6,841.8,672.3,719.5,24.508654357192494,17633.97681
1630800000000.0,2021-09-05 00:00:00,BVOL/USDT,755.1,758.1,743.8,748.6,0.8295981699171787,621.03719
1630713600000.0,2021-09-04 00:00:00,BVOL/USDT,761.5,767.3,751.6,755.1,0.013739570917759238,10.37475
1630627200000.0,2021-09-03 00:00:00,BVOL/USDT,770.0,775.4,761.4,761.5,0.001502994090610637,1.14453
1630540800000.0,2021-09-02 00:00:00,BVOL/USDT,766.1,776.6,760.2,770.0,3.9927827922077923,3074.44275
1630454400000.0,2021-09-01 00:00:00,BVOL/USDT,751.0,767.1,746.3,766.1,0.013409633207153113,10.27312
1630368000000.0,2021-08-31 00:00:00,BVOL/USDT,751.0,755.1,745.1,751.0,1.2886540479360853,967.77919
1630281600000.0,2021-08-30 00:00:00,BVOL/USDT,764.1,771.4,746.1,751.0,10.474903754993342,7866.65272
1630195200000.0,2021-08-29 00:00:00,BVOL/USDT,775.5,783.6,761.8,764.1,0.2728129825939013,208.4564
1630108800000.0,2021-08-28 00:00:00,BVOL/USDT,779.5,802.5,773.4,775.5,0.7738921856866537,600.15339
1630022400000.0,2021-08-27 00:00:00,BVOL/USDT,785.7,794.0,772.2,779.5,1.4989112892880052,1168.40135
1629936000000.0,2021-08-26 00:00:00,BVOL/USDT,771.4,786.4,771.4,785.7,0.0004955581010563828,0.38936
1629849600000.0,2021-08-25 00:00:00,BVOL/USDT,787.7,787.7,771.4,771.4,0.0004031630801140783,0.311
1629763200000.0,2021-08-24 00:00:00,BVOL/USDT,795.9,795.9,779.5,787.7,0.0007979179890821378,0.62852
1629676800000.0,2021-08-23 00:00:00,BVOL/USDT,795.9,804.0,788.1,795.9,0.18007137831385855,143.31881
1629590400000.0,2021-08-22 00:00:00,BVOL/USDT,800.0,800.0,779.5,795.9,1.1517091971353186,916.64535
1629504000000.0,2021-08-21 00:00:00,BVOL/USDT,808.4,813.3,795.8,800.0,6.0142975624999995,4811.43805
1629417600000.0,2021-08-20 00:00:00,BVOL/USDT,813.2,821.3,808.4,808.4,1.684636689757546,1361.8603
1629331200000.0,2021-08-19 00:00:00,BVOL/USDT,813.2,818.8,813.0,813.2,0.13606208804722086,110.64569
1629244800000.0,2021-08-18 00:00:00,BVOL/USDT,816.4,821.2,811.7,813.2,0.06958878504672897,56.5896
1629158400000.0,2021-08-17 00:00:00,BVOL/USDT,842.3,843.0,816.2,816.4,1.6007857912787848,1306.88152
1629072000000.0,2021-08-16 00:00:00,BVOL/USDT,826.7,843.0,826.0,842.3,1.1290886263801496,951.03135
1628985600000.0,2021-08-15 00:00:00,BVOL/USDT,848.0,851.1,826.0,826.7,0.5536252086609411,457.68196
1628899200000.0,2021-08-14 00:00:00,BVOL/USDT,859.1,865.3,847.9,848.0,0.2039546816037736,172.95357
1628812800000.0,2021-08-13 00:00:00,BVOL/USDT,859.1,862.2,847.1,859.1,0.01377872191828658,11.8373
1628726400000.0,2021-08-12 00:00:00,BVOL/USDT,866.4,867.4,859.1,859.1,0.001,0.8591
1628640000000.0,2021-08-11 00:00:00,BVOL/USDT,895.0,895.0,866.3,866.4,0.4755528162511542,412.01896
1628553600000.0,2021-08-10 00:00:00,BVOL/USDT,900.5,907.5,894.9,895.0,0.25706837988826814,230.0762
1628467200000.0,2021-08-09 00:00:00,BVOL/USDT,818.6,901.0,818.6,900.5,0.4421280955024986,398.13635
1628380800000.0,2021-08-08 00:00:00,BVOL/USDT,819.9,830.0,818.6,818.6,0.4905843879794771,401.59238
1628294400000.0,2021-08-07 00:00:00,BVOL/USDT,814.2,825.4,803.0,819.9,0.19553578485181122,160.31979
1628208000000.0,2021-08-06 00:00:00,BVOL/USDT,804.2,814.2,793.4,814.2,0.6824878776713338,555.68163
1628121600000.0,2021-08-05 00:00:00,BVOL/USDT,770.8,806.1,765.7,804.2,0.23403490425267345,188.21087
1628035200000.0,2021-08-04 00:00:00,BVOL/USDT,771.3,778.3,767.5,770.8,0.0,0.0
1627948800000.0,2021-08-03 00:00:00,BVOL/USDT,779.4,783.8,767.5,771.3,6.796190120575652,5241.90144
1627862400000.0,2021-08-02 00:00:00,BVOL/USDT,772.7,783.8,770.6,779.4,0.031979522709776755,24.92484
1627776000000.0,2021-08-01 00:00:00,BVOL/USDT,791.8,791.8,770.6,772.7,0.5733804193089167,443.05105
1627689600000.0,2021-07-31 00:00:00,BVOL/USDT,797.2,817.7,791.8,791.8,0.013710987623137157,10.85636
1627603200000.0,2021-07-30 00:00:00,BVOL/USDT,800.6,803.5,782.0,797.2,0.4016076894129453,320.16165
1627516800000.0,2021-07-29 00:00:00,BVOL/USDT,803.0,808.4,794.3,800.6,0.0,0.0
1627430400000.0,2021-07-28 00:00:00,BVOL/USDT,756.7,803.1,756.7,803.0,1.4002496637608968,1124.40048
1627344000000.0,2021-07-27 00:00:00,BVOL/USDT,774.1,780.6,742.1,756.7,0.08418718118144575,63.70444
1627257600000.0,2021-07-26 00:00:00,BVOL/USDT,715.75,777.0,715.75,774.1,17.004776734272056,13163.39767
1627171200000.0,2021-07-25 00:00:00,BVOL/USDT,707.45,724.8,696.15,715.75,14.353687348934683,10273.65172
1627084800000.0,2021-07-24 00:00:00,BVOL/USDT,700.1,723.25,699.2,707.45,7.269772506890947,5143.00056
1626998400000.0,2021-07-23 00:00:00,BVOL/USDT,746.0,746.0,699.2,700.1,2.1202149407227537,1484.36248
1626912000000.0,2021-07-22 00:00:00,BVOL/USDT,791.8,793.7,746.0,746.0,6.238766434316354,4654.11976
1626825600000.0,2021-07-21 00:00:00,BVOL/USDT,834.4,841.5,791.8,791.8,13.751415546855267,10888.37083
1626739200000.0,2021-07-20 00:00:00,BVOL/USDT,801.2,841.5,787.8,834.4,23.534112595877275,19636.86355
1626652800000.0,2021-07-19 00:00:00,BVOL/USDT,772.6,803.8,758.2,801.2,22.807189852720917,18273.12051
1626566400000.0,2021-07-18 00:00:00,BVOL/USDT,756.2,775.6,749.0,772.6,7.423828928294072,5735.65023
1626480000000.0,2021-07-17 00:00:00,BVOL/USDT,762.1,771.7,749.0,756.2,3.012539063739751,2278.08204
1626393600000.0,2021-07-16 00:00:00,BVOL/USDT,808.2,821.1,762.1,762.1,15.937026650045926,12145.60801
1626307200000.0,2021-07-15 00:00:00,BVOL/USDT,816.7,821.1,803.6,808.2,2.1953958549863892,1774.31893
1626220800000.0,2021-07-14 00:00:00,BVOL/USDT,827.2,832.6,816.1,816.7,8.002355724256152,6535.52392
1626134400000.0,2021-07-13 00:00:00,BVOL/USDT,828.1,842.1,818.1,827.2,1.4045853602514506,1161.87301
1626048000000.0,2021-07-12 00:00:00,BVOL/USDT,814.2,848.4,814.1,828.1,18.729393285835044,15509.81058
1625961600000.0,2021-07-11 00:00:00,BVOL/USDT,824.4,842.7,814.2,814.2,1.7682022598870055,1439.67028
1625875200000.0,2021-07-10 00:00:00,BVOL/USDT,874.1,875.5,823.6,824.4,0.6377234594856867,525.73922
1625788800000.0,2021-07-09 00:00:00,BVOL/USDT,891.6,912.3,872.4,874.1,1.6460891316782977,1438.84651
1625702400000.0,2021-07-08 00:00:00,BVOL/USDT,913.3,914.3,891.3,891.6,2.5111072790489004,2238.90325
1625616000000.0,2021-07-07 00:00:00,BVOL/USDT,932.5,933.8,912.3,913.3,0.7141113982262127,652.19794
1625529600000.0,2021-07-06 00:00:00,BVOL/USDT,937.8,941.4,932.5,932.5,1.7178112600536193,1601.859
1625443200000.0,2021-07-05 00:00:00,BVOL/USDT,944.9,954.2,937.8,937.8,0.26780524632117725,251.14776
1625356800000.0,2021-07-04 00:00:00,BVOL/USDT,987.7,987.7,940.9,944.9,2.5161621441422373,2377.52161
1625270400000.0,2021-07-03 00:00:00,BVOL/USDT,1035.3,1040.9,987.5,987.7,0.4068424217879923,401.83826
1625184000000.0,2021-07-02 00:00:00,BVOL/USDT,1036.1,1040.9,1025.6,1035.3,1.0689977880807497,1106.73341
1625097600000.0,2021-07-01 00:00:00,BVOL/USDT,1046.5,1054.5,1036.1,1036.1,2.538242061577068,2629.8726
1625011200000.0,2021-06-30 00:00:00,BVOL/USDT,1048.9,1049.3,1036.4,1046.5,0.016640143334925944,17.41391
1624924800000.0,2021-06-29 00:00:00,BVOL/USDT,1069.3,1070.6,1048.9,1048.9,0.40842200400419487,428.39384
1624838400000.0,2021-06-28 00:00:00,BVOL/USDT,1070.0,1085.0,1068.2,1069.3,0.14987064434676892,160.25668
1624752000000.0,2021-06-27 00:00:00,BVOL/USDT,1077.8,1080.0,1070.0,1070.0,1.0724286635514018,1147.49867
1624665600000.0,2021-06-26 00:00:00,BVOL/USDT,1059.1,1082.5,1054.1,1077.8,0.16987903136017815,183.09562
1624579200000.0,2021-06-25 00:00:00,BVOL/USDT,994.2,1061.3,993.2,1059.1,0.7886387970918705,835.24735
1624492800000.0,2021-06-24 00:00:00,BVOL/USDT,1012.4,1014.0,972.8,994.2,5.260878786964393,5230.36569
1624406400000.0,2021-06-23 00:00:00,BVOL/USDT,1068.9,1069.3,1012.4,1012.4,0.5957785163966811,603.16617
1624320000000.0,2021-06-22 00:00:00,BVOL/USDT,1018.2,1135.6,987.9,1068.9,4.37632181682103,4677.85039
1624233600000.0,2021-06-21 00:00:00,BVOL/USDT,936.7,1024.0,923.5,1018.2,1.405096120604989,1430.66887
1624147200000.0,2021-06-20 00:00:00,BVOL/USDT,910.9,956.1,904.3,936.7,1.3337213835806554,1249.29682
1624060800000.0,2021-06-19 00:00:00,BVOL/USDT,950.9,960.4,908.3,910.9,1.5925825008233614,1450.6834
1623974400000.0,2021-06-18 00:00:00,BVOL/USDT,925.7,954.5,919.0,950.9,1.0066160584709223,957.19121
1623888000000.0,2021-06-17 00:00:00,BVOL/USDT,942.5,948.7,919.6,925.7,0.9888177379280544,915.34858
1623801600000.0,2021-06-16 00:00:00,BVOL/USDT,946.9,954.2,932.6,942.5,11.033516403183024,10399.08921
1623715200000.0,2021-06-15 00:00:00,BVOL/USDT,964.5,964.5,942.1,946.9,2.066571675995353,1956.83672
1623628800000.0,2021-06-14 00:00:00,BVOL/USDT,962.5,977.5,957.1,964.5,2.1342786936236395,2058.5118
1623542400000.0,2021-06-13 00:00:00,BVOL/USDT,946.9,963.1,912.0,962.5,0.048686742857142855,46.86099
1623456000000.0,2021-06-12 00:00:00,BVOL/USDT,953.2,957.1,936.7,946.9,0.0732800190093991,69.38885
1623369600000.0,2021-06-11 00:00:00,BVOL/USDT,1008.1,1008.1,952.8,953.2,3.670231126731011,3498.46431
1623283200000.0,2021-06-10 00:00:00,BVOL/USDT,1025.5,1029.2,1007.7,1008.1,0.3101526435869457,312.66488
1623196800000.0,2021-06-09 00:00:00,BVOL/USDT,1073.0,1073.0,1020.4,1025.5,10.65824517796197,10930.03043
1623110400000.0,2021-06-08 00:00:00,BVOL/USDT,1028.5,1090.0,1028.5,1073.0,4.703732460391426,5047.10493
1623024000000.0,2021-06-07 00:00:00,BVOL/USDT,997.9,1029.5,977.5,1028.5,1.1331740787554692,1165.46954
1622937600000.0,2021-06-06 00:00:00,BVOL/USDT,1008.1,1020.7,996.8,997.9,0.10532934161739653,105.10815
1622851200000.0,2021-06-05 00:00:00,BVOL/USDT,978.1,1009.5,967.3,1008.1,0.4951713619680587,499.18225
1622764800000.0,2021-06-04 00:00:00,BVOL/USDT,935.4,997.8,935.4,978.1,0.8245070749412126,806.45037
1622678400000.0,2021-06-03 00:00:00,BVOL/USDT,950.0,962.2,913.3,935.4,16.502610690613643,15436.54204
1622592000000.0,2021-06-02 00:00:00,BVOL/USDT,994.5,1023.3,936.9,950.0,29.420060810526316,27949.05777
1622505600000.0,2021-06-01 00:00:00,BVOL/USDT,1008.1,1028.4,983.4,994.5,32.602134188034185,32422.82245
1622419200000.0,2021-05-31 00:00:00,BVOL/USDT,1090.0,1114.0,1003.6,1008.1,33.539946056938795,33811.61962
1622332800000.0,2021-05-30 00:00:00,BVOL/USDT,1080.4,1125.6,1040.5,1090.0,64.6519913853211,70470.67061
1622246400000.0,2021-05-29 00:00:00,BVOL/USDT,1041.8,1081.3,1019.7,1080.4,25.012415281377265,27023.41347
1622160000000.0,2021-05-28 00:00:00,BVOL/USDT,935.5,1042.5,923.5,1041.8,12.910794259934729,13450.46546
1622073600000.0,2021-05-27 00:00:00,BVOL/USDT,1003.0,1026.4,927.4,935.5,20.364031619454835,19050.55158
1621987200000.0,2021-05-26 00:00:00,BVOL/USDT,1038.7,1061.6,987.7,1003.0,23.218864675972085,23288.52127
1621900800000.0,2021-05-25 00:00:00,BVOL/USDT,1006.3,1069.2,938.1,1038.7,12.28052988350823,12755.78639
1621814400000.0,2021-05-24 00:00:00,BVOL/USDT,1267.3,1268.0,1001.5,1006.3,28.88793578455729,29069.92978
1621728000000.0,2021-05-23 00:00:00,BVOL/USDT,1110.2,1280.7,1088.4,1267.3,21.298198390278547,26991.20682
1621641600000.0,2021-05-22 00:00:00,BVOL/USDT,1090.6,1134.8,1079.5,1110.2,4.38058823635381,4863.32906
1621555200000.0,2021-05-21 00:00:00,BVOL/USDT,946.4,1103.4,926.5,1090.6,24.8571752980011,27109.23538
1621468800000.0,2021-05-20 00:00:00,BVOL/USDT,1020.8,1053.7,920.5,946.4,6.881345646661031,6512.50552
1621382400000.0,2021-05-19 00:00:00,BVOL/USDT,909.6,1122.7,909.6,1020.8,12.932698481583072,13201.69861
1621296000000.0,2021-05-18 00:00:00,BVOL/USDT,936.7,954.6,895.9,909.6,9.88063788478452,8987.42822
1621209600000.0,2021-05-17 00:00:00,BVOL/USDT,828.7,971.3,819.7,936.7,2.348630297854169,2199.962
1621123200000.0,2021-05-16 00:00:00,BVOL/USDT,798.9,849.5,788.7,828.7,2.9295316157837576,2427.70285
1621036800000.0,2021-05-15 00:00:00,BVOL/USDT,754.2,804.0,753.0,798.9,8.017988859682063,6405.5713
1620950400000.0,2021-05-14 00:00:00,BVOL/USDT,773.4,773.4,734.7,754.2,3.169993741713073,2390.80928
1620864000000.0,2021-05-13 00:00:00,BVOL/USDT,799.75,818.9,734.3,773.4,14.392657926040858,11131.28164
1620777600000.0,2021-05-12 00:00:00,BVOL/USDT,695.3,799.75,675.2,799.75,20.35628964051266,16279.94264
1620691200000.0,2021-05-11 00:00:00,BVOL/USDT,712.4,732.6,695.3,695.3,25.969580770890264,18056.64951
1620604800000.0,2021-05-10 00:00:00,BVOL/USDT,702.0,715.0,691.8,712.4,2.8417615735541832,2024.470945
1620518400000.0,2021-05-09 00:00:00,BVOL/USDT,702.0,705.2,691.8,702.0,2.5290358190883193,1775.383145
1620432000000.0,2021-05-08 00:00:00,BVOL/USDT,651.0,702.0,649.0,702.0,6.125234957264957,4299.91494
1620345600000.0,2021-05-07 00:00:00,BVOL/USDT,691.8,691.8,646.65,651.0,8.425405069124423,5484.9387
1620259200000.0,2021-05-06 00:00:00,BVOL/USDT,712.2,712.2,691.8,691.8,0.7931437915582539,548.696875
1620172800000.0,2021-05-05 00:00:00,BVOL/USDT,727.0,735.3,712.2,712.2,1.7658444678461107,1257.63443
1620086400000.0,2021-05-04 00:00:00,BVOL/USDT,712.4,741.6,698.4,727.0,10.5988898349381,7705.39291
1620000000000.0,2021-05-03 00:00:00,BVOL/USDT,709.55,714.45,657.2,712.4,8.526456176305446,6074.24738
1619913600000.0,2021-05-02 00:00:00,BVOL/USDT,691.2,709.55,683.25,709.55,0.16550466492847582,117.433835
1619827200000.0,2021-05-01 00:00:00,BVOL/USDT,691.6,701.95,679.4,691.2,0.3062479166666667,211.67856
1619740800000.0,2021-04-30 00:00:00,BVOL/USDT,712.2,715.7,681.65,691.6,0.22481941873915556,155.48511
1619654400000.0,2021-04-29 00:00:00,BVOL/USDT,722.4,732.5,702.0,712.2,6.607534175793316,4705.88584
1619568000000.0,2021-04-28 00:00:00,BVOL/USDT,762.3,762.3,717.6,722.4,3.8075263012181617,2750.557
1619481600000.0,2021-04-27 00:00:00,BVOL/USDT,773.4,773.5,754.2,762.3,0.04618841663387118,35.20943
1619395200000.0,2021-04-26 00:00:00,BVOL/USDT,875.5,875.5,640.8,773.4,2.4380378717351956,1885.57849
1619308800000.0,2021-04-25 00:00:00,BVOL/USDT,876.8,880.3,862.3,875.5,0.1240750314106225,108.62769
1619222400000.0,2021-04-24 00:00:00,BVOL/USDT,875.5,878.8,850.0,876.8,6.544095130018249,5737.86261
1619136000000.0,2021-04-23 00:00:00,BVOL/USDT,829.2,904.1,824.4,875.5,2.1250756824671617,1860.50376
1619049600000.0,2021-04-22 00:00:00,BVOL/USDT,783.6,834.5,749.0,829.2,0.8928934273999035,740.38723
1618963200000.0,2021-04-21 00:00:00,BVOL/USDT,804.0,805.3,773.4,783.6,1.110125778458397,869.89456
1618876800000.0,2021-04-20 00:00:00,BVOL/USDT,814.2,837.5,798.9,804.0,2.6420072014925373,2124.17379
1618790400000.0,2021-04-19 00:00:00,BVOL/USDT,840.5,840.5,760.2,814.2,4.569077167772046,3720.14263
1618704000000.0,2021-04-18 00:00:00,BVOL/USDT,763.2,840.9,753.0,840.5,6.839892766210589,5748.92987
1618617600000.0,2021-04-17 00:00:00,BVOL/USDT,783.6,798.3,746.0,763.2,12.261782337526205,9358.19228
1618531200000.0,2021-04-16 00:00:00,BVOL/USDT,790.1,794.5,770.5,783.6,7.776763463501787,6093.87185
1618444800000.0,2021-04-15 00:00:00,BVOL/USDT,862.5,862.5,790.1,790.1,5.0887726616883935,4020.63928
1618358400000.0,2021-04-14 00:00:00,BVOL/USDT,875.5,898.9,831.7,862.5,17.960414249275363,15490.85729
1618272000000.0,2021-04-13 00:00:00,BVOL/USDT,850.8,903.9,836.1,875.5,16.1679436664763,14155.03468
1618185600000.0,2021-04-12 00:00:00,BVOL/USDT,868.2,893.5,839.7,850.8,30.258386212976024,25743.83499
1618099200000.0,2021-04-11 00:00:00,BVOL/USDT,893.0,910.5,853.3,868.2,11.59160387007602,10063.83048
1618012800000.0,2021-04-10 00:00:00,BVOL/USDT,858.1,947.1,829.7,893.0,27.81537143337066,24839.12669
1617926400000.0,2021-04-09 00:00:00,BVOL/USDT,797.5,869.7,790.6,858.1,4.98931693275842,4281.33286
1617840000000.0,2021-04-08 00:00:00,BVOL/USDT,873.7,873.8,797.4,797.5,27.778059297805644,22153.00229
1617753600000.0,2021-04-07 00:00:00,BVOL/USDT,901.7,908.3,847.5,873.7,13.738092079661211,12002.97105
1617667200000.0,2021-04-06 00:00:00,BVOL/USDT,872.7,909.9,861.4,901.7,1.3814762448707996,1245.67713
1617580800000.0,2021-04-05 00:00:00,BVOL/USDT,885.8,895.8,872.7,872.7,0.5500052251632863,479.98956
1617494400000.0,2021-04-04 00:00:00,BVOL/USDT,905.3,909.9,885.8,885.8,0.0536,47.47888
1617408000000.0,2021-04-03 00:00:00,BVOL/USDT,923.7,923.7,891.8,905.3,4.29167810670496,3885.25619
1617321600000.0,2021-04-02 00:00:00,BVOL/USDT,922.8,929.0,908.1,923.7,0.002573248890332359,2.37691
1617235200000.0,2021-04-01 00:00:00,BVOL/USDT,940.3,942.6,920.5,922.8,2.376984687906372,2193.48147
1617148800000.0,2021-03-31 00:00:00,BVOL/USDT,940.1,956.2,915.9,940.3,2.0315964160374347,1910.31011
1617062400000.0,2021-03-30 00:00:00,BVOL/USDT,920.0,942.6,894.6,940.1,0.0,0.0
1616976000000.0,2021-03-29 00:00:00,BVOL/USDT,894.6,923.1,894.0,920.0,0.0,0.0
1616889600000.0,2021-03-28 00:00:00,BVOL/USDT,926.4,929.3,894.6,894.6,1.8106599821149119,1619.81642
1616803200000.0,2021-03-27 00:00:00,BVOL/USDT,929.5,937.8,922.6,926.4,0.0011984455958549223,1.11024
1616716800000.0,2021-03-26 00:00:00,BVOL/USDT,1018.3,1080.0,921.2,929.5,14.127255190962883,13131.2837
1616630400000.0,2021-03-25 00:00:00,BVOL/USDT,1060.6,1080.0,1000.1,1018.3,0.24022390258273596,244.62
1616544000000.0,2021-03-24 00:00:00,BVOL/USDT,996.9,1065.2,954.9,1060.6,0.8304416179521027,880.76638
1616457600000.0,2021-03-23 00:00:00,BVOL/USDT,1030.9,1045.6,969.4,996.9,1.271664941318086,1267.72278
1616371200000.0,2021-03-22 00:00:00,BVOL/USDT,1079.2,1086.0,999.5,1030.9,0.0001040838102628771,0.1073
1616284800000.0,2021-03-21 00:00:00,BVOL/USDT,1111.8,1155.0,1077.1,1079.2,0.09257968865826538,99.912
1616198400000.0,2021-03-20 00:00:00,BVOL/USDT,1119.5,1155.0,1104.2,1111.8,0.0,0.0
1616112000000.0,2021-03-19 00:00:00,BVOL/USDT,1155.0,1156.8,1106.7,1119.5,0.0,0.0
1616025600000.0,2021-03-18 00:00:00,BVOL/USDT,1205.0,1218.6,1141.4,1155.0,0.007899999999999999,9.1245
1615939200000.0,2021-03-17 00:00:00,BVOL/USDT,1221.0,1225.9,1183.5,1205.0,0.23829297095435686,287.14303
1615852800000.0,2021-03-16 00:00:00,BVOL/USDT,1258.1,1258.1,1221.0,1221.0,0.204680475020475,249.91486
1615766400000.0,2021-03-15 00:00:00,BVOL/USDT,1227.6,1258.1,1208.7,1258.1,0.46166400127175905,580.81948
1615680000000.0,2021-03-14 00:00:00,BVOL/USDT,1227.6,1263.4,1227.6,1227.6,0.0,0.0
1615593600000.0,2021-03-13 00:00:00,BVOL/USDT,1249.6,1249.6,1215.7,1227.6,0.18488149234278267,226.96052
1615507200000.0,2021-03-12 00:00:00,BVOL/USDT,1243.3,1299.0,1220.0,1249.6,0.1575606914212548,196.88784
1615420800000.0,2021-03-11 00:00:00,BVOL/USDT,1241.6,1258.1,1225.2,1243.3,0.0,0.0
1615334400000.0,2021-03-10 00:00:00,BVOL/USDT,1209.4,1274.8,1203.7,1241.6,0.4823257087628866,598.8556
1615248000000.0,2021-03-09 00:00:00,BVOL/USDT,1216.5,1234.3,1203.7,1209.4,0.49107456590044646,593.90558
1615161600000.0,2021-03-08 00:00:00,BVOL/USDT,1247.5,1266.3,1210.3,1216.5,2.473894780106864,3009.493
1615075200000.0,2021-03-07 00:00:00,BVOL/USDT,1265.7,1289.4,1244.8,1247.5,0.05268214028056112,65.72097
1614988800000.0,2021-03-06 00:00:00,BVOL/USDT,1290.8,1330.0,1264.5,1265.7,0.36805826815201076,465.85135
1614902400000.0,2021-03-05 00:00:00,BVOL/USDT,1315.7,1339.1,1285.8,1290.8,1.7481885497365974,2256.56178
1614816000000.0,2021-03-04 00:00:00,BVOL/USDT,1347.8,1353.1,1313.8,1315.7,1.8080435433609483,2378.84289
1614729600000.0,2021-03-03 00:00:00,BVOL/USDT,1388.8,1399.8,1347.8,1347.8,0.8540510609882773,1151.09002
1614643200000.0,2021-03-02 00:00:00,BVOL/USDT,1399.8,1411.3,1379.3,1388.8,0.0,0.0
1614556800000.0,2021-03-01 00:00:00,BVOL/USDT,1491.9,1491.9,1399.8,1399.8,0.7483173810544363,1047.49467
1614470400000.0,2021-02-28 00:00:00,BVOL/USDT,1491.5,1557.2,1471.7,1491.9,0.0,0.0
1614384000000.0,2021-02-27 00:00:00,BVOL/USDT,1498.6,1507.9,1452.2,1491.5,0.26444039557492455,394.41285
1614297600000.0,2021-02-26 00:00:00,BVOL/USDT,1475.1,1577.0,1456.9,1498.6,0.09304126518083544,139.43164
1614211200000.0,2021-02-25 00:00:00,BVOL/USDT,1481.9,1548.2,1434.3,1475.1,3.383571262965223,4991.10597
1614124800000.0,2021-02-24 00:00:00,BVOL/USDT,1548.2,1548.2,1478.9,1481.9,0.0,0.0
1614038400000.0,2021-02-23 00:00:00,BVOL/USDT,1468.9,1591.7,1419.8,1548.2,10.2915009817853,15933.30182
1613952000000.0,2021-02-22 00:00:00,BVOL/USDT,1428.0,1468.9,1428.0,1468.9,1.0436600993941043,1533.03232
1613865600000.0,2021-02-21 00:00:00,BVOL/USDT,1472.4,1474.3,1428.0,1428.0,14.705038753501402,20998.79534
1613779200000.0,2021-02-20 00:00:00,BVOL/USDT,1534.7,1552.5,1472.4,1472.4,0.30051850719913065,442.48345
1613692800000.0,2021-02-19 00:00:00,BVOL/USDT,1587.25,1640.25,1533.1,1534.7,0.03709311266045481,56.9268
1613606400000.0,2021-02-18 00:00:00,BVOL/USDT,1683.75,1683.75,1583.75,1587.25,0.1989214364466845,315.73805
1613520000000.0,2021-02-17 00:00:00,BVOL/USDT,1635.25,1698.5,1604.25,1683.75,0.15510289532293986,261.1545
1613433600000.0,2021-02-16 00:00:00,BVOL/USDT,1614.5,1661.0,1614.5,1635.25,0.0,0.0
1613347200000.0,2021-02-15 00:00:00,BVOL/USDT,1740.25,1753.0,1600.0,1614.5,0.8794943171260452,1419.943575
1613260800000.0,2021-02-14 00:00:00,BVOL/USDT,1727.5,1753.0,1656.25,1740.25,1.5801422353110186,2749.842525
1613174400000.0,2021-02-13 00:00:00,BVOL/USDT,1849.25,1895.25,1721.5,1727.5,1.6538108683068018,2856.958275
1613088000000.0,2021-02-12 00:00:00,BVOL/USDT,1921.5,1966.5,1806.25,1849.25,0.0,0.0
1613001600000.0,2021-02-11 00:00:00,BVOL/USDT,1954.75,1966.5,1867.75,1921.5,0.0,0.0
