https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOSC,Volume USDT
1644537600,2022-02-11 00:00:00,EOSC/USDT,0.011214,0.01468,0.009865,0.010184,19391599.23499036,219818.3497197750266
1644451200,2022-02-10 00:00:00,EOSC/USDT,0.009113,0.0133,0.00901,0.01128,20224310.2900343,215559.98683351414788
1644364800,2022-02-09 00:00:00,EOSC/USDT,0.008951,0.009287,0.008921,0.009116,1463173.29059431,13282.61586336373437
1644278400,2022-02-08 00:00:00,EOSC/USDT,0.009567,0.00965,0.008724,0.008957,2123958.34291169,19462.82523355707937
1644192000,2022-02-07 00:00:00,EOSC/USDT,0.009093,0.009713,0.0088,0.009562,1925162.39453177,17886.97999555438647
1644105600,2022-02-06 00:00:00,EOSC/USDT,0.008949,0.009284,0.008629,0.009089,2576304.97788945,23176.62340544316686
1644019200,2022-02-05 00:00:00,EOSC/USDT,0.009361,0.00977,0.008564,0.008956,3635171.15071416,32817.99955648187253
1643932800,2022-02-04 00:00:00,EOSC/USDT,0.00827,0.0103,0.008086,0.00936,4376558.20166978,39598.36786089751559
1643846400,2022-02-03 00:00:00,EOSC/USDT,0.008193,0.008347,0.007962,0.008272,1657580.68906438,13584.73269381595243
1643760000,2022-02-02 00:00:00,EOSC/USDT,0.008736,0.008796,0.008034,0.008192,1693017.03204073,14341.21517021800166
1643673600,2022-02-01 00:00:00,EOSC/USDT,0.008692,0.009801,0.00851,0.008733,3556091.15477875,32343.28161658278478
1643587200,2022-01-31 00:00:00,EOSC/USDT,0.008274,0.010285,0.007916,0.008697,6559243.20482162,59094.24862252821979
1643500800,2022-01-30 00:00:00,EOSC/USDT,0.00799,0.00844,0.007951,0.008277,1957127.86503901,16000.12817721464201
1643414400,2022-01-29 00:00:00,EOSC/USDT,0.008123,0.008233,0.007951,0.007995,1290780.94152481,10453.81362223014822
1643328000,2022-01-28 00:00:00,EOSC/USDT,0.00809,0.008427,0.007981,0.008126,1461709.44570643,11843.10103911620271
1643241600,2022-01-27 00:00:00,EOSC/USDT,0.008684,0.008731,0.00794,0.008084,2478801.34595983,20642.96848597451388
1643155200,2022-01-26 00:00:00,EOSC/USDT,0.009038,0.01021,0.0084,0.00868,6847268.16077201,62760.63966513734178
1643068800,2022-01-25 00:00:00,EOSC/USDT,0.008123,0.013531,0.007792,0.009009,22222300.65478211,220807.48285563903398
1642982400,2022-01-24 00:00:00,EOSC/USDT,0.008383,0.009411,0.007172,0.00812,5940755.73053859,50364.23025194500998
1642896000,2022-01-23 00:00:00,EOSC/USDT,0.007921,0.009467,0.00773,0.008384,4300201.86918936,35195.81545525336489
1642809600,2022-01-22 00:00:00,EOSC/USDT,0.010036,0.010126,0.00702,0.007845,5659887.51467279,44670.18774381738226
1642723200,2022-01-21 00:00:00,EOSC/USDT,0.012076,0.012301,0.009386,0.010122,3193561.83080771,33752.92079929508988
1642636800,2022-01-20 00:00:00,EOSC/USDT,0.012861,0.012918,0.011658,0.012137,2789988.44601399,34702.32732321505021
1642550400,2022-01-19 00:00:00,EOSC/USDT,0.012849,0.013097,0.01256,0.012857,1873323.64609784,23998.92801228947974
1642464000,2022-01-18 00:00:00,EOSC/USDT,0.012981,0.0132,0.01265,0.012839,1911881.93472857,24636.0813507630468
1642377600,2022-01-17 00:00:00,EOSC/USDT,0.013567,0.013835,0.012899,0.012977,1917788.884324,25571.05163433454228
1642291200,2022-01-16 00:00:00,EOSC/USDT,0.01392,0.013933,0.0132,0.013564,2298839.61977893,31177.05228632296812
1642204800,2022-01-15 00:00:00,EOSC/USDT,0.013333,0.014366,0.013308,0.013919,2778735.81790082,38224.42993801183282
1642118400,2022-01-14 00:00:00,EOSC/USDT,0.013179,0.013464,0.01275,0.013363,1758437.92907436,23042.85781290867324
1642032000,2022-01-13 00:00:00,EOSC/USDT,0.013784,0.014222,0.013,0.013259,1940779.41066699,26402.5158380177351
1641945600,2022-01-12 00:00:00,EOSC/USDT,0.013377,0.014079,0.012978,0.013754,1469429.05062433,19850.79435347094421
1641859200,2022-01-11 00:00:00,EOSC/USDT,0.012909,0.013404,0.012726,0.013359,1377207.36573636,17987.31461949695179
1641772800,2022-01-10 00:00:00,EOSC/USDT,0.013683,0.013735,0.0125,0.012909,1925056.66011585,25456.46568781194225
1641686400,2022-01-09 00:00:00,EOSC/USDT,0.013464,0.014199,0.013101,0.013686,2357748.45401375,32154.04887088510275
1641600000,2022-01-08 00:00:00,EOSC/USDT,0.014069,0.014716,0.0131,0.013461,3828796.29336407,53613.91175394086566
1641513600,2022-01-07 00:00:00,EOSC/USDT,0.017507,0.019899,0.013984,0.014111,23156076.56350481,383942.94092711320749
1641427200,2022-01-06 00:00:00,EOSC/USDT,0.013259,0.0178,0.013175,0.017598,13406393.77309181,207507.72184480242256
1641340800,2022-01-05 00:00:00,EOSC/USDT,0.014191,0.014954,0.013234,0.013304,2961984.54277206,42045.67939127788257
1641254400,2022-01-04 00:00:00,EOSC/USDT,0.013831,0.015548,0.01355,0.014192,3220158.08914502,46370.54821182876859
1641168000,2022-01-03 00:00:00,EOSC/USDT,0.014423,0.014942,0.0137,0.013836,2154696.12285322,30439.6792971199923
1641081600,2022-01-02 00:00:00,EOSC/USDT,0.01427,0.01509,0.013705,0.01442,3223871.09035843,46142.73719484214255
1640995200,2022-01-01 00:00:00,EOSC/USDT,0.013871,0.014568,0.01378,0.014271,1797258.66622747,25291.84082516573881
1640908800,2021-12-31 00:00:00,EOSC/USDT,0.013741,0.01574,0.01374,0.013876,2877843.96177159,41574.47595791416778
1640822400,2021-12-30 00:00:00,EOSC/USDT,0.013686,0.014478,0.013077,0.013742,2204647.75787888,30302.38842593728442
1640736000,2021-12-29 00:00:00,EOSC/USDT,0.013744,0.015299,0.01348,0.013709,2453828.94506882,34765.57372671256568
1640649600,2021-12-28 00:00:00,EOSC/USDT,0.014867,0.014942,0.0134,0.013745,2593879.09794813,36478.20506391671388
