https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XYM,Volume USDT
1643673600,2022-02-01 00:00:00,XYM/USDT,0.1842,0.1863,0.1808,0.1833,365888.49651833,67124.68693827297
1643587200,2022-01-31 00:00:00,XYM/USDT,0.1782,0.1854,0.1717,0.1838,1212397.34255597,214191.293353890165
1643500800,2022-01-30 00:00:00,XYM/USDT,0.1743,0.1828,0.1728,0.1784,1064738.58164195,188791.354434412086
1643414400,2022-01-29 00:00:00,XYM/USDT,0.176,0.1817,0.1692,0.1744,1688653.12988526,293669.153154314483
1643328000,2022-01-28 00:00:00,XYM/USDT,0.1625,0.1771,0.1589,0.1762,2340102.17852771,392505.800307669211
1643241600,2022-01-27 00:00:00,XYM/USDT,0.1608,0.1624,0.155,0.1621,2230231.47492188,351676.200652066776
1643155200,2022-01-26 00:00:00,XYM/USDT,0.1602,0.1678,0.1557,0.1608,789174.86987785,128845.120179481515
1643068800,2022-01-25 00:00:00,XYM/USDT,0.1573,0.1603,0.15,0.1603,762122.74415305,119081.767159083104
1642982400,2022-01-24 00:00:00,XYM/USDT,0.1615,0.1619,0.1447,0.1571,1103294.82411477,168422.186371289634
1642896000,2022-01-23 00:00:00,XYM/USDT,0.1498,0.1643,0.1487,0.1623,1064802.07449686,165599.968709505131
1642809600,2022-01-22 00:00:00,XYM/USDT,0.1636,0.1679,0.1423,0.1494,1944613.60376973,303139.010402431598
1642723200,2022-01-21 00:00:00,XYM/USDT,0.1777,0.1898,0.1636,0.1636,1826879.92753133,318417.391347162577
1642636800,2022-01-20 00:00:00,XYM/USDT,0.1777,0.1898,0.1772,0.1777,960940.14052644,175770.938669153809
1642550400,2022-01-19 00:00:00,XYM/USDT,0.185,0.1876,0.1706,0.1777,2167241.53612838,389881.289510100784
1642464000,2022-01-18 00:00:00,XYM/USDT,0.1914,0.1953,0.1701,0.186,9973666.37200564,1829931.51707649116
1642377600,2022-01-17 00:00:00,XYM/USDT,0.1945,0.2008,0.1788,0.1914,7848440.24676854,1493503.421271558027
1642291200,2022-01-16 00:00:00,XYM/USDT,0.1942,0.202,0.1928,0.1945,2667675.79700219,522632.533469550707
1642204800,2022-01-15 00:00:00,XYM/USDT,0.1937,0.1994,0.1924,0.1947,547798.48279841,107050.044658574231
1642118400,2022-01-14 00:00:00,XYM/USDT,0.1922,0.1951,0.1874,0.1936,1750511.8047005,333712.607742176718
1642032000,2022-01-13 00:00:00,XYM/USDT,0.2011,0.2024,0.1911,0.1923,2042412.95926253,399783.076177314109
1641945600,2022-01-12 00:00:00,XYM/USDT,0.2056,0.215,0.1994,0.2008,1733064.52848213,351425.525105448875
1641859200,2022-01-11 00:00:00,XYM/USDT,0.1815,0.2157,0.1804,0.2056,2730720.23285908,540156.480884106039
1641772800,2022-01-10 00:00:00,XYM/USDT,0.1836,0.1934,0.1749,0.1817,943578.28512767,172635.458168755014
1641686400,2022-01-09 00:00:00,XYM/USDT,0.1849,0.1876,0.1817,0.1843,756337.17720239,138771.418248204808
1641600000,2022-01-08 00:00:00,XYM/USDT,0.1805,0.2054,0.1784,0.185,1770926.86722662,330963.038519019081
1641513600,2022-01-07 00:00:00,XYM/USDT,0.1911,0.192,0.179,0.1805,2301666.89695308,418537.326080027013
1641427200,2022-01-06 00:00:00,XYM/USDT,0.1906,0.1936,0.1805,0.1918,1128108.03823024,211582.888656906359
1641340800,2022-01-05 00:00:00,XYM/USDT,0.2096,0.211,0.1754,0.1908,2179306.55843038,424487.156573006601
1641254400,2022-01-04 00:00:00,XYM/USDT,0.2051,0.23,0.2007,0.2101,1756247.80337739,364830.645502546858
1641168000,2022-01-03 00:00:00,XYM/USDT,0.2086,0.2105,0.1995,0.2049,847346.10527241,174608.976529120303
1641081600,2022-01-02 00:00:00,XYM/USDT,0.2247,0.2252,0.2048,0.2093,1571852.36360628,336137.298352665876
1640995200,2022-01-01 00:00:00,XYM/USDT,0.1951,0.25,0.1951,0.2252,5088775.41491341,1118539.229286638631
1640908800,2021-12-31 00:00:00,XYM/USDT,0.1875,0.2247,0.171,0.1945,5832785.76190792,1096206.298869975589
1640822400,2021-12-30 00:00:00,XYM/USDT,0.1949,0.1995,0.18,0.188,2428739.68720253,459045.665698429297
1640736000,2021-12-29 00:00:00,XYM/USDT,0.2162,0.2168,0.1944,0.1949,2537091.65938133,530783.665709418281
1640649600,2021-12-28 00:00:00,XYM/USDT,0.2406,0.2406,0.2157,0.2161,1481781.81447928,338402.068427151163
