https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DEXE,Volume USDT
1661140800,2022-08-22 04:00:00,DEXE/USDT,3.153,3.153,3.153,3.153,0.0674,0.2125122
1661137200,2022-08-22 03:00:00,DEXE/USDT,3.1501,3.1708,3.1501,3.1708,176.4039,558.65877354
1661133600,2022-08-22 02:00:00,DEXE/USDT,3.1549,3.163,3.1432,3.1432,24.3502,76.89036169
1661130000,2022-08-22 01:00:00,DEXE/USDT,3.154,3.1651,3.1432,3.1651,33.1114,104.75085826
1661126400,2022-08-22 00:00:00,DEXE/USDT,3.16,3.162,3.1342,3.1471,429.8207,1352.24160137
1661122800,2022-08-21 23:00:00,DEXE/USDT,3.1869,3.1869,3.1869,3.1869,1.7679,5.63412051
1661119200,2022-08-21 22:00:00,DEXE/USDT,3.1532,3.188,3.1471,3.187,797.356,2519.55143925
1661115600,2022-08-21 21:00:00,DEXE/USDT,3.15,3.1782,3.1466,3.1492,1853.7752,5861.11175663
1661112000,2022-08-21 20:00:00,DEXE/USDT,3.145,3.145,3.145,3.145,0.4085,1.2847325
1661108400,2022-08-21 19:00:00,DEXE/USDT,3.1486,3.1708,3.1447,3.148,278.5724,878.48226039
1661104800,2022-08-21 18:00:00,DEXE/USDT,3.129,3.129,3.126,3.126,15.8992,49.7035968
1661101200,2022-08-21 17:00:00,DEXE/USDT,3.134,3.1392,3.134,3.1392,1.8265,5.73010608
1661097600,2022-08-21 16:00:00,DEXE/USDT,3.1129,3.114,3.1129,3.114,3.8988,12.13675899
1661094000,2022-08-21 15:00:00,DEXE/USDT,3.1104,3.1104,3.105,3.105,2.6822,8.32956966
1661090400,2022-08-21 14:00:00,DEXE/USDT,3.12,3.12,3.1125,3.1125,10.6702,33.2193583
1661086800,2022-08-21 13:00:00,DEXE/USDT,3.134,3.134,3.12,3.12,0.637,1.9882324
1661083200,2022-08-21 12:00:00,DEXE/USDT,3.136,3.139,3.136,3.139,7.4248,23.3057284
1661079600,2022-08-21 11:00:00,DEXE/USDT,3.141,3.141,3.1341,3.1341,9.31,29.19313281
1661076000,2022-08-21 10:00:00,DEXE/USDT,3.142,3.142,3.141,3.141,19.6105,61.6156601
1661072400,2022-08-21 09:00:00,DEXE/USDT,3.158,3.158,3.1352,3.1352,67.2134,210.75845528
1661068800,2022-08-21 08:00:00,DEXE/USDT,3.12,3.156,3.12,3.156,152.4887,478.29627609
1661065200,2022-08-21 07:00:00,DEXE/USDT,3.113,3.113,3.113,3.113,0,0
1661061600,2022-08-21 06:00:00,DEXE/USDT,3.1053,3.113,3.1053,3.113,5.9992,18.67055157
1661058000,2022-08-21 05:00:00,DEXE/USDT,3.113,3.113,3.113,3.113,0.011,0.034243
1661054400,2022-08-21 04:00:00,DEXE/USDT,3.1029,3.113,3.0999,3.113,179.7152,558.50613306
1661050800,2022-08-21 03:00:00,DEXE/USDT,3.104,3.104,3.083,3.083,1.6389,5.065062
1661047200,2022-08-21 02:00:00,DEXE/USDT,3.088,3.1006,3.088,3.1006,4.5737,14.15299109
1661043600,2022-08-21 01:00:00,DEXE/USDT,3.0659,3.0816,3.0573,3.075,128.5981,396.17819314
1661040000,2022-08-21 00:00:00,DEXE/USDT,3.0729,3.0729,3.0729,3.0729,0,0
1661036400,2022-08-20 23:00:00,DEXE/USDT,3.0729,3.0729,3.0729,3.0729,0,0
1661032800,2022-08-20 22:00:00,DEXE/USDT,3.0729,3.0729,3.0729,3.0729,46.2132,142.00854228
1661029200,2022-08-20 21:00:00,DEXE/USDT,3.0589,3.0589,3.05,3.0511,140.9004,429.91325747
1661025600,2022-08-20 20:00:00,DEXE/USDT,3.0768,3.0804,3.0685,3.0685,19.3427,59.47683562
1661022000,2022-08-20 19:00:00,DEXE/USDT,3.1392,3.1392,3.0768,3.0869,196.2461,611.76551077
1661018400,2022-08-20 18:00:00,DEXE/USDT,3.1341,3.1831,3.1125,3.1395,3343.7567,10587.71159923
1661014800,2022-08-20 17:00:00,DEXE/USDT,3.1341,3.1391,3.1341,3.1372,171.896,539.22509628
1661011200,2022-08-20 16:00:00,DEXE/USDT,3.1511,3.1671,3.1282,3.1491,769.1328,2422.10899744
1661007600,2022-08-20 15:00:00,DEXE/USDT,3.1366,3.142,3.1341,3.142,131.2276,411.72927774
1661004000,2022-08-20 14:00:00,DEXE/USDT,3.1641,3.1641,3.1366,3.1366,15.7136,49.37144215
1661000400,2022-08-20 13:00:00,DEXE/USDT,3.168,3.1711,3.1344,3.1711,297.004,938.65604715
1660996800,2022-08-20 12:00:00,DEXE/USDT,3.1671,3.222,3.1671,3.175,1399.3725,4485.06657189
1660993200,2022-08-20 11:00:00,DEXE/USDT,3.1172,3.189,3.1172,3.1581,694.3943,2202.93912096
1660989600,2022-08-20 10:00:00,DEXE/USDT,3.1322,3.1459,3.0972,3.1082,68.4638,213.47138765
1660986000,2022-08-20 09:00:00,DEXE/USDT,3.1122,3.1418,3.1122,3.1418,31.9136,99.94138605
1660982400,2022-08-20 08:00:00,DEXE/USDT,3.0982,3.123,3.0903,3.0903,154.4664,481.27842728
1660978800,2022-08-20 07:00:00,DEXE/USDT,3.05,3.111,3.044,3.111,105.9122,326.59713575
1660975200,2022-08-20 06:00:00,DEXE/USDT,3.0388,3.0415,3.0388,3.0415,53.5071,162.60028365
1660971600,2022-08-20 05:00:00,DEXE/USDT,3.0378,3.0378,3.0378,3.0378,4.3646,13.25878188
1660968000,2022-08-20 04:00:00,DEXE/USDT,3.0415,3.0415,3.0304,3.0304,24.11,73.152965
1660964400,2022-08-20 03:00:00,DEXE/USDT,3.0304,3.0415,3.0304,3.0415,18.2094,55.18907067
1660960800,2022-08-20 02:00:00,DEXE/USDT,3.033,3.0338,3.033,3.0338,53.8864,163.4793952
1660957200,2022-08-20 01:00:00,DEXE/USDT,3.017,3.0248,3.017,3.0248,12.5987,38.0105353
1660953600,2022-08-20 00:00:00,DEXE/USDT,3.0151,3.0298,2.99,3.0298,39.4127,118.39003124
1660950000,2022-08-19 23:00:00,DEXE/USDT,3.029,3.0388,3.029,3.0388,13.4236,40.791081
1660946400,2022-08-19 22:00:00,DEXE/USDT,3.0228,3.0228,3.0066,3.0066,15.3616,46.20814304
1660942800,2022-08-19 21:00:00,DEXE/USDT,3.0931,3.0931,3.018,3.018,297.2846,913.72120079
1660939200,2022-08-19 20:00:00,DEXE/USDT,3.1104,3.1104,3.1104,3.1104,0,0
1660935600,2022-08-19 19:00:00,DEXE/USDT,3.1125,3.1125,3.1104,3.1104,0.2571,0.79970316
1660932000,2022-08-19 18:00:00,DEXE/USDT,3.117,3.117,3.1125,3.1125,10.4494,32.5278331
1660928400,2022-08-19 17:00:00,DEXE/USDT,3.1631,3.1631,3.124,3.124,23.9708,75.17448522
1660924800,2022-08-19 16:00:00,DEXE/USDT,3.1441,3.168,3.1431,3.1431,316.134,996.23511803
1660921200,2022-08-19 15:00:00,DEXE/USDT,3.1431,3.1431,3.1431,3.1431,0,0
1660917600,2022-08-19 14:00:00,DEXE/USDT,3.113,3.1431,3.1112,3.1431,45.5173,141.79404158
1660914000,2022-08-19 13:00:00,DEXE/USDT,3.1261,3.142,3.1165,3.142,43.7789,137.26871262
1660910400,2022-08-19 12:00:00,DEXE/USDT,3.1125,3.115,3.1032,3.1114,248.1236,771.80893868
1660906800,2022-08-19 11:00:00,DEXE/USDT,3.134,3.134,3.1125,3.1232,8.1621,25.44605625
1660903200,2022-08-19 10:00:00,DEXE/USDT,3.1431,3.155,3.1431,3.155,4.7808,15.05632532
1660899600,2022-08-19 09:00:00,DEXE/USDT,3.134,3.134,3.1292,3.1292,51.1847,160.16743492
1660896000,2022-08-19 08:00:00,DEXE/USDT,3.132,3.155,3.132,3.155,29.5848,93.03137477
1660892400,2022-08-19 07:00:00,DEXE/USDT,3.1491,3.1553,3.1182,3.1182,151.8156,477.03418765
1660888800,2022-08-19 06:00:00,DEXE/USDT,3.2768,3.291,3.1322,3.1322,166.9302,536.74020368
1660885200,2022-08-19 05:00:00,DEXE/USDT,3.2598,3.273,3.2598,3.273,40.1062,131.0848122
1660881600,2022-08-19 04:00:00,DEXE/USDT,3.2663,3.2663,3.2663,3.2663,1.958,6.3954154
1660878000,2022-08-19 03:00:00,DEXE/USDT,3.2899,3.2899,3.2472,3.2472,189.6005,616.51301045
1660874400,2022-08-19 02:00:00,DEXE/USDT,3.2899,3.2899,3.2899,3.2899,0,0
1660870800,2022-08-19 01:00:00,DEXE/USDT,3.3281,3.3281,3.2899,3.2899,49.3145,162.89406277
1660867200,2022-08-19 00:00:00,DEXE/USDT,3.3667,3.385,3.3281,3.3439,39.3326,131.29228397
1660863600,2022-08-18 23:00:00,DEXE/USDT,3.47,3.47,3.365,3.3667,370.4726,1253.04531803
1660860000,2022-08-18 22:00:00,DEXE/USDT,3.4853,3.4853,3.4758,3.4758,4.4125,15.3690843
1660856400,2022-08-18 21:00:00,DEXE/USDT,3.4853,3.4898,3.4853,3.4898,8.8157,30.72664846
1660852800,2022-08-18 20:00:00,DEXE/USDT,3.4903,3.51,3.4853,3.51,58.3019,203.509726
1660849200,2022-08-18 19:00:00,DEXE/USDT,3.5,3.5,3.4883,3.4883,5.3436,18.65695083
1660845600,2022-08-18 18:00:00,DEXE/USDT,3.5119,3.5119,3.5063,3.5063,2.4899,8.73190437
1660842000,2022-08-18 17:00:00,DEXE/USDT,3.5166,3.5166,3.5052,3.5092,4.7602,16.72558494
1660838400,2022-08-18 16:00:00,DEXE/USDT,3.541,3.554,3.4995,3.5,1055.5086,3716.08002449
1660834800,2022-08-18 15:00:00,DEXE/USDT,3.5222,3.6239,3.5222,3.541,1545.0915,5520.57902276
1660831200,2022-08-18 14:00:00,DEXE/USDT,3.4743,3.5166,3.4743,3.5166,90.4144,316.32366108
1660827600,2022-08-18 13:00:00,DEXE/USDT,3.494,3.499,3.4873,3.4948,256.3215,895.17619214
1660824000,2022-08-18 12:00:00,DEXE/USDT,3.4913,3.516,3.4586,3.491,1039.1954,3610.53432098
1660820400,2022-08-18 11:00:00,DEXE/USDT,3.5084,3.5179,3.4848,3.51,33.2671,116.68682147
1660816800,2022-08-18 10:00:00,DEXE/USDT,3.5112,3.5539,3.4853,3.4903,240.6782,846.65043204
1660813200,2022-08-18 09:00:00,DEXE/USDT,3.4453,3.507,3.4453,3.507,678.0466,2357.39458307
1660809600,2022-08-18 08:00:00,DEXE/USDT,3.4264,3.4453,3.4132,3.4453,31.4877,108.05816304
1660806000,2022-08-18 07:00:00,DEXE/USDT,3.4204,3.4204,3.4204,3.4204,3.5579,12.16944116
1660802400,2022-08-18 06:00:00,DEXE/USDT,3.4104,3.4267,3.4085,3.4267,31.3098,107.25626218
1660798800,2022-08-18 05:00:00,DEXE/USDT,3.4104,3.4104,3.4104,3.4104,0,0
1660795200,2022-08-18 04:00:00,DEXE/USDT,3.4387,3.4387,3.4104,3.4104,127.3896,434.77597665
1660791600,2022-08-18 03:00:00,DEXE/USDT,3.4204,3.4204,3.4204,3.4204,0,0
1660788000,2022-08-18 02:00:00,DEXE/USDT,3.4477,3.4517,3.4204,3.4204,111.87,384.30527062
1660784400,2022-08-18 01:00:00,DEXE/USDT,3.4369,3.449,3.4151,3.4304,1410.172,4854.1232312
1660780800,2022-08-18 00:00:00,DEXE/USDT,3.4045,3.4369,3.3977,3.4369,104.1799,355.43974663
1660777200,2022-08-17 23:00:00,DEXE/USDT,3.407,3.427,3.3985,3.426,126.9849,433.89953932
1660773600,2022-08-17 22:00:00,DEXE/USDT,3.4175,3.4175,3.4175,3.4175,11.4698,39.1980415
1660770000,2022-08-17 21:00:00,DEXE/USDT,3.47,3.4708,3.402,3.428,681.9935,2343.86170549
1660766400,2022-08-17 20:00:00,DEXE/USDT,3.459,3.475,3.4521,3.4708,22.5674,78.25842717
1660762800,2022-08-17 19:00:00,DEXE/USDT,3.4783,3.485,3.4371,3.4527,27.7291,96.09487181
1660759200,2022-08-17 18:00:00,DEXE/USDT,3.4663,3.505,3.4663,3.489,144.7733,503.7268519
1660755600,2022-08-17 17:00:00,DEXE/USDT,3.456,3.4817,3.449,3.469,51.8183,179.72351943
1660752000,2022-08-17 16:00:00,DEXE/USDT,3.4464,3.453,3.4464,3.453,8.7723,30.27938888
1660748400,2022-08-17 15:00:00,DEXE/USDT,3.491,3.5099,3.4247,3.4247,481.2627,1656.30831911
1660744800,2022-08-17 14:00:00,DEXE/USDT,3.5166,3.5166,3.4661,3.4661,274.2196,958.1263875
1660741200,2022-08-17 13:00:00,DEXE/USDT,3.585,3.585,3.525,3.525,114.675,406.73548075
1660737600,2022-08-17 12:00:00,DEXE/USDT,3.6162,3.6162,3.575,3.588,166.0434,595.33241974
1660734000,2022-08-17 11:00:00,DEXE/USDT,3.617,3.617,3.6162,3.6162,0.2925,1.05778378
1660730400,2022-08-17 10:00:00,DEXE/USDT,3.6269,3.6269,3.6269,3.6269,3.1,11.24339
1660726800,2022-08-17 09:00:00,DEXE/USDT,3.6269,3.6269,3.6269,3.6269,0.3665,1.32925885
1660723200,2022-08-17 08:00:00,DEXE/USDT,3.6232,3.6232,3.618,3.618,0.0515,0.18634
1660719600,2022-08-17 07:00:00,DEXE/USDT,3.695,3.695,3.6232,3.6291,150.8035,553.55088221
1660716000,2022-08-17 06:00:00,DEXE/USDT,3.6678,3.704,3.6678,3.704,164.1859,606.22824603
1660712400,2022-08-17 05:00:00,DEXE/USDT,3.6429,3.666,3.6429,3.666,22.9621,84.14465527
1660708800,2022-08-17 04:00:00,DEXE/USDT,3.625,3.6499,3.625,3.6499,15.142,55.21565351
1660705200,2022-08-17 03:00:00,DEXE/USDT,3.625,3.625,3.609,3.625,21.0698,76.0570618
1660701600,2022-08-17 02:00:00,DEXE/USDT,3.5996,3.5996,3.5996,3.5996,0.0462,0.16630152
1660698000,2022-08-17 01:00:00,DEXE/USDT,3.604,3.6211,3.604,3.605,40.9672,148.00631269
1660694400,2022-08-17 00:00:00,DEXE/USDT,3.6162,3.6162,3.6162,3.6162,0.4775,1.7267355
1660690800,2022-08-16 23:00:00,DEXE/USDT,3.6053,3.6156,3.596,3.6021,396.4664,1430.20419337
1660687200,2022-08-16 22:00:00,DEXE/USDT,3.6288,3.6328,3.6,3.6328,22.8288,82.43033998
1660683600,2022-08-16 21:00:00,DEXE/USDT,3.6494,3.6494,3.6289,3.646,7.9737,29.04323494
1660680000,2022-08-16 20:00:00,DEXE/USDT,3.625,3.68,3.625,3.6494,124.7982,455.72419312
1660676400,2022-08-16 19:00:00,DEXE/USDT,3.617,3.617,3.617,3.617,0.5533,2.0012861
1660672800,2022-08-16 18:00:00,DEXE/USDT,3.6162,3.6162,3.604,3.604,65.1689,234.88614818
1660669200,2022-08-16 17:00:00,DEXE/USDT,3.5976,3.5976,3.5976,3.5976,0,0
1660665600,2022-08-16 16:00:00,DEXE/USDT,3.625,3.6328,3.5976,3.5976,154.7852,557.26337108
1660662000,2022-08-16 15:00:00,DEXE/USDT,3.616,3.625,3.604,3.625,7.317,26.43643768
1660658400,2022-08-16 14:00:00,DEXE/USDT,3.6199,3.6288,3.5996,3.611,109.8838,398.23845107
1660654800,2022-08-16 13:00:00,DEXE/USDT,3.606,3.6288,3.599,3.6288,139.7334,503.69115955
1660651200,2022-08-16 12:00:00,DEXE/USDT,3.627,3.6532,3.608,3.608,109.0207,396.19625057
1660647600,2022-08-16 11:00:00,DEXE/USDT,3.6281,3.6512,3.6281,3.63,76.69,279.74586562
1660644000,2022-08-16 10:00:00,DEXE/USDT,3.6371,3.6371,3.611,3.611,23.145,83.63784348
1660640400,2022-08-16 09:00:00,DEXE/USDT,3.625,3.6454,3.608,3.6371,624.3694,2273.26479047
1660636800,2022-08-16 08:00:00,DEXE/USDT,3.625,3.625,3.625,3.625,0,0
1660633200,2022-08-16 07:00:00,DEXE/USDT,3.625,3.625,3.625,3.625,0,0
1660629600,2022-08-16 06:00:00,DEXE/USDT,3.625,3.625,3.625,3.625,0,0
1660626000,2022-08-16 05:00:00,DEXE/USDT,3.6462,3.6462,3.625,3.625,6.73,24.48456342
1660622400,2022-08-16 04:00:00,DEXE/USDT,3.638,3.6494,3.627,3.6494,15.1999,55.17184954
1660618800,2022-08-16 03:00:00,DEXE/USDT,3.65,3.665,3.6419,3.6589,99.163,362.07264318
1660615200,2022-08-16 02:00:00,DEXE/USDT,3.6662,3.671,3.6662,3.671,0.4227,1.55042274
1660611600,2022-08-16 01:00:00,DEXE/USDT,3.673,3.675,3.6728,3.675,2.4009,8.8218149
1660608000,2022-08-16 00:00:00,DEXE/USDT,3.6698,3.689,3.6499,3.6622,66.0074,241.54953944
1660604400,2022-08-15 23:00:00,DEXE/USDT,3.67,3.6922,3.604,3.6922,469.3526,1703.06796215
1660600800,2022-08-15 22:00:00,DEXE/USDT,3.71,3.71,3.675,3.675,55.7494,205.9277608
1660597200,2022-08-15 21:00:00,DEXE/USDT,3.75,3.75,3.7102,3.7102,17.3573,64.65224988
1660593600,2022-08-15 20:00:00,DEXE/USDT,3.7323,3.775,3.7198,3.7489,277.9666,1040.52430564
1660590000,2022-08-15 19:00:00,DEXE/USDT,3.722,3.7233,3.7069,3.709,75.6146,280.55864482
1660586400,2022-08-15 18:00:00,DEXE/USDT,3.743,3.743,3.725,3.725,69.0208,258.12895298
1660582800,2022-08-15 17:00:00,DEXE/USDT,3.776,3.7865,3.743,3.743,42.3497,160.0028272
1660579200,2022-08-15 16:00:00,DEXE/USDT,3.7656,3.775,3.7656,3.775,108.5008,409.12969624
1660575600,2022-08-15 15:00:00,DEXE/USDT,3.7504,3.7656,3.725,3.7656,39.4949,148.09410298
1660572000,2022-08-15 14:00:00,DEXE/USDT,3.7656,3.7656,3.749,3.749,2.1554,8.10754636
1660568400,2022-08-15 13:00:00,DEXE/USDT,3.7158,3.7656,3.7158,3.7656,14.6802,55.0293694
1660564800,2022-08-15 12:00:00,DEXE/USDT,3.748,3.762,3.6991,3.6991,986.263,3707.70416712
1660561200,2022-08-15 11:00:00,DEXE/USDT,3.769,3.77,3.7247,3.7247,267.0014,1003.9511205
1660557600,2022-08-15 10:00:00,DEXE/USDT,3.735,3.769,3.735,3.769,129.192,485.88458275
1660554000,2022-08-15 09:00:00,DEXE/USDT,3.7069,3.735,3.6942,3.735,500.8199,1854.10713379
1660550400,2022-08-15 08:00:00,DEXE/USDT,3.701,3.713,3.655,3.682,289.4571,1062.61476995
1660546800,2022-08-15 07:00:00,DEXE/USDT,3.748,3.758,3.6694,3.6694,576.4029,2130.14247302
1660543200,2022-08-15 06:00:00,DEXE/USDT,3.8464,3.8464,3.75,3.75,1101.7914,4165.44317142
1660539600,2022-08-15 05:00:00,DEXE/USDT,3.868,3.872,3.8464,3.868,74.9284,289.08282744
1660536000,2022-08-15 04:00:00,DEXE/USDT,3.8384,3.864,3.8384,3.8454,11.7087,45.1292479
1660532400,2022-08-15 03:00:00,DEXE/USDT,3.8511,3.8727,3.838,3.838,20.3892,78.59582094
1660528800,2022-08-15 02:00:00,DEXE/USDT,3.869,3.8727,3.851,3.8511,93.7778,362.19352875
1660525200,2022-08-15 01:00:00,DEXE/USDT,3.8404,3.864,3.8404,3.8484,7.5455,29.14643653
1660521600,2022-08-15 00:00:00,DEXE/USDT,3.86,3.8606,3.848,3.8596,76.4548,294.76343136
1660518000,2022-08-14 23:00:00,DEXE/USDT,3.85,3.8717,3.85,3.86,2.2071,8.52720471
1660514400,2022-08-14 22:00:00,DEXE/USDT,3.8683,3.8683,3.8683,3.8683,0,0
1660510800,2022-08-14 21:00:00,DEXE/USDT,3.8592,3.8827,3.8485,3.8683,83.582,323.26834666
1660507200,2022-08-14 20:00:00,DEXE/USDT,3.848,3.8592,3.848,3.8592,125.6259,483.89727277
1660503600,2022-08-14 19:00:00,DEXE/USDT,3.8424,3.859,3.8224,3.8224,422.3824,1620.707226
1660500000,2022-08-14 18:00:00,DEXE/USDT,3.8345,3.848,3.8345,3.848,43.5315,167.38115085
1660496400,2022-08-14 17:00:00,DEXE/USDT,3.8382,3.847,3.7995,3.8294,492.7361,1884.78251498
1660492800,2022-08-14 16:00:00,DEXE/USDT,3.9554,3.9554,3.8462,3.8462,3299.1028,12860.25838593
1660489200,2022-08-14 15:00:00,DEXE/USDT,3.9624,3.963,3.9456,3.959,86.2261,341.14799415
1660485600,2022-08-14 14:00:00,DEXE/USDT,3.966,3.966,3.966,3.966,0,0
1660482000,2022-08-14 13:00:00,DEXE/USDT,4,4.003,3.9521,3.966,631.5315,2503.78863247
1660478400,2022-08-14 12:00:00,DEXE/USDT,4.008,4.009,4.0032,4.0032,83.0317,332.75135348
1660474800,2022-08-14 11:00:00,DEXE/USDT,4.0512,4.0512,4.008,4.025,369.1745,1485.76939184
1660471200,2022-08-14 10:00:00,DEXE/USDT,4.058,4.0761,4.0512,4.076,49.3602,200.96633294
1660467600,2022-08-14 09:00:00,DEXE/USDT,4.0879,4.1071,4.0281,4.0334,540.6278,2191.17517681
1660464000,2022-08-14 08:00:00,DEXE/USDT,4.0881,4.0881,4.036,4.0824,673.3612,2743.06808328
1660460400,2022-08-14 07:00:00,DEXE/USDT,4.1137,4.1186,4.0881,4.0881,156.0596,638.42687417
1660456800,2022-08-14 06:00:00,DEXE/USDT,4.0824,4.127,4.0824,4.127,89.9765,370.36683549
1660453200,2022-08-14 05:00:00,DEXE/USDT,4.079,4.0824,4.075,4.076,4.2773,17.45938124
1660449600,2022-08-14 04:00:00,DEXE/USDT,4.079,4.079,4.0751,4.0751,0.1251,0.50998845
1660446000,2022-08-14 03:00:00,DEXE/USDT,4.0642,4.075,4.0642,4.075,441.255,1797.9993147
1660442400,2022-08-14 02:00:00,DEXE/USDT,4.0499,4.0643,4.0499,4.0549,10.1167,41.02215901
1660438800,2022-08-14 01:00:00,DEXE/USDT,4.0399,4.0642,4.0399,4.0642,1.792,7.25845623
1660435200,2022-08-14 00:00:00,DEXE/USDT,4.058,4.058,4.0379,4.053,20.6732,83.50343374
1660431600,2022-08-13 23:00:00,DEXE/USDT,4.0625,4.0824,4.0589,4.0589,93.0064,378.83872719
1660428000,2022-08-13 22:00:00,DEXE/USDT,4.0621,4.0621,4.0621,4.0621,0,0
1660424400,2022-08-13 21:00:00,DEXE/USDT,4.049,4.0621,4.034,4.0621,56.5436,228.46393767
1660420800,2022-08-13 20:00:00,DEXE/USDT,4.07,4.07,4.0405,4.0642,241.673,978.66391829
1660417200,2022-08-13 19:00:00,DEXE/USDT,4.0824,4.0896,4.0648,4.0648,22.1328,90.01474902
1660413600,2022-08-13 18:00:00,DEXE/USDT,4.0729,4.0729,4.0729,4.0729,0.0927,0.37755783
1660410000,2022-08-13 17:00:00,DEXE/USDT,4.079,4.0824,4.079,4.0824,2.8557,11.65791724
1660406400,2022-08-13 16:00:00,DEXE/USDT,4.078,4.078,4.0569,4.058,108.315,440.28157073
1660402800,2022-08-13 15:00:00,DEXE/USDT,4.1012,4.1012,4.0625,4.0625,46.3368,188.41128116
1660399200,2022-08-13 14:00:00,DEXE/USDT,4.0688,4.1098,4.0602,4.1097,457.7846,1869.48411341
1660395600,2022-08-13 13:00:00,DEXE/USDT,4.0668,4.0895,4.0592,4.0895,63.3526,258.19559375
1660392000,2022-08-13 12:00:00,DEXE/USDT,4.0896,4.0923,4.043,4.0718,1798.0718,7311.13956864
1660388400,2022-08-13 11:00:00,DEXE/USDT,4.1112,4.1188,4.0571,4.1188,425.0066,1734.92508511
1660384800,2022-08-13 10:00:00,DEXE/USDT,4.0989,4.1462,4.0678,4.1002,1189.0472,4902.19080352
1660381200,2022-08-13 09:00:00,DEXE/USDT,4.0872,4.095,4.0738,4.0738,170.2038,694.71299813
1660377600,2022-08-13 08:00:00,DEXE/USDT,4.07,4.0878,4.07,4.0868,28.604,116.43160304
1660374000,2022-08-13 07:00:00,DEXE/USDT,4.1341,4.1341,4.05,4.07,208.7968,852.78918445
1660370400,2022-08-13 06:00:00,DEXE/USDT,4.1702,4.1943,4.114,4.1291,23.5173,97.66554952
1660366800,2022-08-13 05:00:00,DEXE/USDT,4.1713,4.1713,4.1506,4.1672,29.0644,120.96276462
1660363200,2022-08-13 04:00:00,DEXE/USDT,4.173,4.2085,4.1657,4.1657,159.2051,668.62564073
1660359600,2022-08-13 03:00:00,DEXE/USDT,4.1579,4.1579,4.156,4.156,0.6123,2.54563004
1660356000,2022-08-13 02:00:00,DEXE/USDT,4.1663,4.1663,4.1472,4.1472,3.0252,12.5884714
1660352400,2022-08-13 01:00:00,DEXE/USDT,4.163,4.163,4.163,4.163,0.1397,0.5815711
1660348800,2022-08-13 00:00:00,DEXE/USDT,4.1501,4.1742,4.1501,4.1742,6.2792,26.06562694
1660345200,2022-08-12 23:00:00,DEXE/USDT,4.1609,4.176,4.1609,4.176,27.7433,115.710942
1660341600,2022-08-12 22:00:00,DEXE/USDT,4.1348,4.1609,4.1297,4.141,1.4114,5.84910343
1660338000,2022-08-12 21:00:00,DEXE/USDT,4.1387,4.1387,4.1132,4.1132,241.2528,994.0164463
1660334400,2022-08-12 20:00:00,DEXE/USDT,4.173,4.173,4.142,4.142,29.1961,121.14055723
1660330800,2022-08-12 19:00:00,DEXE/USDT,4.136,4.1729,4.136,4.1686,15.9798,66.40080726
1660327200,2022-08-12 18:00:00,DEXE/USDT,4.1297,4.1531,4.1297,4.1417,4.1962,17.40601874
1660323600,2022-08-12 17:00:00,DEXE/USDT,4.1387,4.15,4.1387,4.141,12.7689,52.87967774
1660320000,2022-08-12 16:00:00,DEXE/USDT,4.1127,4.134,4.1127,4.134,3.6495,15.02071332
1660316400,2022-08-12 15:00:00,DEXE/USDT,4.1369,4.1369,4.1127,4.1127,14.5714,60.04637596
1660312800,2022-08-12 14:00:00,DEXE/USDT,4.1309,4.1309,4.1148,4.1148,3.6969,15.25812257
1660309200,2022-08-12 13:00:00,DEXE/USDT,4.1049,4.1051,4.1049,4.1051,4.29,17.61016148
1660305600,2022-08-12 12:00:00,DEXE/USDT,4.1027,4.1177,4.1027,4.1177,2.0277,8.33404479
1660302000,2022-08-12 11:00:00,DEXE/USDT,4.121,4.1379,4.1077,4.132,157.7843,651.73711954
1660298400,2022-08-12 10:00:00,DEXE/USDT,4.1393,4.1483,4.0989,4.0989,2.9479,12.19165758
1660294800,2022-08-12 09:00:00,DEXE/USDT,4.142,4.15,4.1389,4.1462,4.0218,16.664889
1660291200,2022-08-12 08:00:00,DEXE/USDT,4.1387,4.142,4.1353,4.1373,0.897,3.71093134
1660287600,2022-08-12 07:00:00,DEXE/USDT,4.1001,4.1379,4.1001,4.1078,5.2479,21.64656859
1660284000,2022-08-12 06:00:00,DEXE/USDT,4.1317,4.143,4.1027,4.127,162.5435,668.14213569
1660280400,2022-08-12 05:00:00,DEXE/USDT,4.1395,4.1397,4.1357,4.1397,14.3395,59.30756153
1660276800,2022-08-12 04:00:00,DEXE/USDT,4.1609,4.1609,4.1609,4.1609,7.2836,30.30633124
1660273200,2022-08-12 03:00:00,DEXE/USDT,4.1387,4.1609,4.1317,4.1317,2.7153,11.27338896
1660269600,2022-08-12 02:00:00,DEXE/USDT,4.1133,4.1133,4.1027,4.1027,1.5636,6.41626644
1660266000,2022-08-12 01:00:00,DEXE/USDT,4.121,4.1408,4.0979,4.1408,21.3203,87.81443325
1660262400,2022-08-12 00:00:00,DEXE/USDT,4.0879,4.121,4.0808,4.121,46.9431,192.44327771
1660258800,2022-08-11 23:00:00,DEXE/USDT,4.125,4.125,4.0896,4.109,34.8168,142.70127961
1660255200,2022-08-11 22:00:00,DEXE/USDT,4.1472,4.1472,4.1252,4.1252,17.1209,70.64117108
1660251600,2022-08-11 21:00:00,DEXE/USDT,4.163,4.204,4.1476,4.1476,40.9645,170.2260709
