https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume USDT
1662948000000,2022-09-12 02:00:00,USDT/USD,1.082631,1.08283,1.082594,1.082749,7018.608600286683,6482.21203648
1662944400000,2022-09-12 01:00:00,USDT/USD,1.085217,1.085947,1.081467,1.082685,24449.56958233572,22582.34812742
1662940800000,2022-09-12 00:00:00,USDT/USD,1.085216,1.085217,1.085216,1.085217,833.2449343338841,767.81411859
1662937200000,2022-09-11 23:00:00,USDT/USD,1.085385,1.085385,1.085384,1.085384,2254.1828276626225,2076.85282597
1662933600000,2022-09-11 22:00:00,USDT/USD,1.085849,1.085849,1.085385,1.085385,4312.076786536914,3972.85459679
1662930000000,2022-09-11 21:00:00,USDT/USD,1.084959,1.085913,1.084959,1.085787,7755.053227572851,7142.33383488
1662926400000,2022-09-11 20:00:00,USDT/USD,1.085047,1.085047,1.084959,1.084959,1896.4691192056798,1747.96385781
1662922800000,2022-09-11 19:00:00,USDT/USD,1.085597,1.085598,1.084956,1.085049,3438.6853580437055,3169.15213787
1662919200000,2022-09-11 18:00:00,USDT/USD,1.085598,1.085598,1.085597,1.085598,1557.7175121086111,1434.89349843
1662915600000,2022-09-11 17:00:00,USDT/USD,1.085688,1.085689,1.085688,1.085689,225.765113738867,207.94639509
1662912000000,2022-09-11 16:00:00,USDT/USD,1.085556,1.085689,1.085555,1.085688,874.5185279592683,805.49709305
1662908400000,2022-09-11 15:00:00,USDT/USD,1.085587,1.085587,1.085555,1.085556,2931.1194399753426,2700.10892112
1662904800000,2022-09-11 14:00:00,USDT/USD,1.086373,1.086373,1.085587,1.085588,3491.7975525002785,3216.50345481
1662901200000,2022-09-11 13:00:00,USDT/USD,1.086374,1.086374,1.086373,1.086373,4879.998350756433,4492.00997333
1662897600000,2022-09-11 12:00:00,USDT/USD,1.086391,1.086437,1.086373,1.086373,4555.550232050607,4193.35737546
1662894000000,2022-09-11 11:00:00,USDT/USD,1.08608,1.086879,1.08608,1.086391,16025.04926021741,14750.71982391
1662890400000,2022-09-11 10:00:00,USDT/USD,1.08608,1.08608,1.086079,1.08608,3287.8971189699773,3027.30656947
1662886800000,2022-09-11 09:00:00,USDT/USD,1.086295,1.086296,1.086122,1.086123,353.32803056652534,325.3112498
1662883200000,2022-09-11 08:00:00,USDT/USD,1.086416,1.086416,1.08625,1.086295,5193.150950680917,4780.60835287
1662879600000,2022-09-11 07:00:00,USDT/USD,1.087968,1.087969,1.086414,1.086416,17279.195676325184,15904.76914582
1662876000000,2022-09-11 06:00:00,USDT/USD,1.087847,1.088085,1.087846,1.087968,2348.1401251383804,2158.28050562
1662872400000,2022-09-11 05:00:00,USDT/USD,1.087847,1.087847,1.087846,1.087847,1201.0822579274675,1104.09116165
1662868800000,2022-09-11 04:00:00,USDT/USD,1.087847,1.087847,1.087847,1.087847,34.8779255458985,32.0614255
1662865200000,2022-09-11 03:00:00,USDT/USD,1.087847,1.087847,1.087846,1.087846,48.78240854546464,44.84311984
1662861600000,2022-09-11 02:00:00,USDT/USD,1.087846,1.087846,1.087846,1.087846,2.33304547542818,2.14464683
1662858000000,2022-09-11 01:00:00,USDT/USD,1.087847,1.087847,1.087846,1.087846,545.010846,501.0
1662854400000,2022-09-11 00:00:00,USDT/USD,1.087915,1.087916,1.087777,1.087846,3521.702027288369,3237.3167041
1662850800000,2022-09-10 23:00:00,USDT/USD,1.087881,1.087948,1.087881,1.087916,357.17774758235004,328.31371869
1662847200000,2022-09-10 22:00:00,USDT/USD,1.088477,1.088478,1.087777,1.087778,14246.64259402803,13097.01298797
1662843600000,2022-09-10 21:00:00,USDT/USD,1.089172,1.089258,1.088176,1.088477,7530.936094209439,6918.78293635
1662840000000,2022-09-10 20:00:00,USDT/USD,1.089828,1.089828,1.089121,1.089173,6949.744635988302,6380.75368742
1662836400000,2022-09-10 19:00:00,USDT/USD,1.090586,1.090586,1.089784,1.089827,5073.818137894855,4655.61794477
1662832800000,2022-09-10 18:00:00,USDT/USD,1.090154,1.090509,1.090153,1.090509,912.8281408792782,837.06612314
1662829200000,2022-09-10 17:00:00,USDT/USD,1.089935,1.089967,1.089935,1.089966,1749.536337185793,1605.12927668
1662825600000,2022-09-10 16:00:00,USDT/USD,1.090001,1.090373,1.089934,1.089934,10305.787833815939,9455.42375393
1662822000000,2022-09-10 15:00:00,USDT/USD,1.090477,1.090477,1.09,1.09,3631.1333641918004,3331.31501302
1662818400000,2022-09-10 14:00:00,USDT/USD,1.091226,1.091226,1.090476,1.090477,5720.287078322505,5245.67421259
1662814800000,2022-09-10 13:00:00,USDT/USD,1.092253,1.092253,1.091321,1.091321,2333.0880491744065,2137.85682597
1662811200000,2022-09-10 12:00:00,USDT/USD,1.093469,1.093469,1.092219,1.092317,5378.641261013601,4924.06623811
1662807600000,2022-09-10 11:00:00,USDT/USD,1.093468,1.093469,1.093468,1.093468,699.6528257786795,639.84755455
1662804000000,2022-09-10 10:00:00,USDT/USD,1.093914,1.094225,1.093469,1.093469,5564.983283127715,5089.29222788
1662800400000,2022-09-10 09:00:00,USDT/USD,1.093091,1.094006,1.093091,1.093914,7240.031655970709,6618.46512246
1662796800000,2022-09-10 08:00:00,USDT/USD,1.092926,1.09309,1.092926,1.09309,2839.598224835043,2597.77166092
1662793200000,2022-09-10 07:00:00,USDT/USD,1.092862,1.092927,1.092861,1.092927,4302.409960214297,3936.59408196
1662789600000,2022-09-10 06:00:00,USDT/USD,1.093214,1.093214,1.092708,1.092862,2224.4865945224324,2035.4688831
1662786000000,2022-09-10 05:00:00,USDT/USD,1.093656,1.093731,1.093159,1.093215,2901.386780124912,2653.99466722
1662782400000,2022-09-10 04:00:00,USDT/USD,1.093841,1.093841,1.093656,1.093656,1599.1544364345084,1462.20972265
1662778800000,2022-09-10 03:00:00,USDT/USD,1.094258,1.094258,1.093842,1.093842,2926.3896006850823,2675.33117277
1662775200000,2022-09-10 02:00:00,USDT/USD,1.094628,1.094628,1.094248,1.094259,3085.1974629704796,2819.43987938
1662771600000,2022-09-10 01:00:00,USDT/USD,1.094627,1.094628,1.094627,1.094628,53.64794910420636,49.01021087
1662768000000,2022-09-10 00:00:00,USDT/USD,1.094404,1.094838,1.094377,1.094628,4376.651052689189,3998.29992718
1662764400000,2022-09-09 23:00:00,USDT/USD,1.096473,1.096474,1.094384,1.09444,24675.84028549656,22546.54461231
1662760800000,2022-09-09 22:00:00,USDT/USD,1.096564,1.096565,1.096473,1.096474,2184.56524012208,1992.35480287
1662757200000,2022-09-09 21:00:00,USDT/USD,1.096697,1.096697,1.096564,1.096564,2965.224124930248,2704.1049359
1662753600000,2022-09-09 20:00:00,USDT/USD,1.097014,1.097078,1.0968,1.0968,11495.912238202489,10481.32042141
1662750000000,2022-09-09 19:00:00,USDT/USD,1.097202,1.097203,1.097038,1.097038,2774.5604529278535,2529.13796325
1662746400000,2022-09-09 18:00:00,USDT/USD,1.095497,1.097203,1.095497,1.097203,9691.550000458406,8832.95980822
1662742800000,2022-09-09 17:00:00,USDT/USD,1.095,1.095466,1.095,1.095466,2402.9753143926246,2193.56448707
1662739200000,2022-09-09 16:00:00,USDT/USD,1.095001,1.095001,1.095,1.095,3548.3843154767997,3240.53362144
1662735600000,2022-09-09 15:00:00,USDT/USD,1.095558,1.095559,1.095,1.095001,8484.360272775795,7748.26714567
1662732000000,2022-09-09 14:00:00,USDT/USD,1.095558,1.095559,1.095558,1.095558,2021.0949847077893,1844.80875016
1662728400000,2022-09-09 13:00:00,USDT/USD,1.095701,1.095701,1.095558,1.095558,2032.468979759015,1855.19066974
