https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MIR,Volume USDT
1643414400,2022-01-29 00:00:00,MIR/USDT,1.156,1.183,1.148,1.168,1022271.44448724,1192147.12403951458
1643328000,2022-01-28 00:00:00,MIR/USDT,1.152,1.167,1.125,1.158,762643.90139159,875386.48089394435
1643241600,2022-01-27 00:00:00,MIR/USDT,1.193,1.255,1.125,1.153,1607020.44450496,1890387.54273078536
1643155200,2022-01-26 00:00:00,MIR/USDT,1.208,1.249,1.179,1.196,2006980.80166154,2440254.49200133303
1643068800,2022-01-25 00:00:00,MIR/USDT,1.261,1.261,1.177,1.207,1867426.55111908,2252012.56959641107
1642982400,2022-01-24 00:00:00,MIR/USDT,1.303,1.303,1.21,1.261,1962355.51963515,2434394.10265078758
1642896000,2022-01-23 00:00:00,MIR/USDT,1.286,1.326,1.251,1.303,1352489.9374407,1747157.07595412419
1642809600,2022-01-22 00:00:00,MIR/USDT,1.405,1.446,1.265,1.286,1921524.8194271,2564290.39184869171
1642723200,2022-01-21 00:00:00,MIR/USDT,1.5,1.527,1.38,1.407,1933115.05633276,2801449.28970684783
1642636800,2022-01-20 00:00:00,MIR/USDT,1.529,1.579,1.5,1.501,831809.99262717,1282104.98224218896
1642550400,2022-01-19 00:00:00,MIR/USDT,1.585,1.594,1.527,1.528,753438.07301097,1170391.90292760023
1642464000,2022-01-18 00:00:00,MIR/USDT,1.643,1.653,1.572,1.585,754344.39720309,1215963.27362250451
1642377600,2022-01-17 00:00:00,MIR/USDT,1.702,1.702,1.632,1.643,344957.47907746,573514.68598457241
1642291200,2022-01-16 00:00:00,MIR/USDT,1.732,1.756,1.694,1.702,707282.55348132,1213424.71376163086
1642204800,2022-01-15 00:00:00,MIR/USDT,1.727,1.758,1.72,1.732,727607.25290343,1266006.56647786847
1642118400,2022-01-14 00:00:00,MIR/USDT,1.875,1.896,1.666,1.726,3302282.57043354,5802231.27108803798
1642032000,2022-01-13 00:00:00,MIR/USDT,1.807,1.97,1.763,1.874,2371792.14437614,4391002.61959552883
1641945600,2022-01-12 00:00:00,MIR/USDT,1.77,1.832,1.768,1.807,662362.30641122,1188346.16049570259
1641859200,2022-01-11 00:00:00,MIR/USDT,1.751,1.782,1.732,1.768,496134.18196704,873804.50070159104
1641772800,2022-01-10 00:00:00,MIR/USDT,1.849,1.885,1.712,1.751,1269522.25236293,2262735.19306835001
1641686400,2022-01-09 00:00:00,MIR/USDT,1.837,1.873,1.793,1.848,583184.89459561,1072250.9651180862
1641600000,2022-01-08 00:00:00,MIR/USDT,1.914,1.951,1.834,1.839,479132.68986632,903913.04955720894
1641513600,2022-01-07 00:00:00,MIR/USDT,2.024,2.025,1.906,1.913,862177.68144215,1682104.63600342919
1641427200,2022-01-06 00:00:00,MIR/USDT,2.092,2.092,2,2.023,798405.42752764,1620649.39608417193
1641340800,2022-01-05 00:00:00,MIR/USDT,2.21,2.241,2.056,2.093,952274.75050578,2056434.88101591876
1641254400,2022-01-04 00:00:00,MIR/USDT,2.29,2.318,2.201,2.213,1187799.66294425,2675987.39720864746
1641168000,2022-01-03 00:00:00,MIR/USDT,2.403,2.412,2.289,2.293,526792.22899172,1234569.11398549006
1641081600,2022-01-02 00:00:00,MIR/USDT,2.472,2.502,2.392,2.402,633426.70895058,1552691.9993007043
1640995200,2022-01-01 00:00:00,MIR/USDT,2.445,2.474,2.416,2.468,331311.20805839,812308.84817910921
1640908800,2021-12-31 00:00:00,MIR/USDT,2.382,2.554,2.361,2.446,849620.53996896,2104964.55105248766
1640822400,2021-12-30 00:00:00,MIR/USDT,2.393,2.428,2.357,2.381,373686.31879136,893162.07245957031
1640736000,2021-12-29 00:00:00,MIR/USDT,2.46,2.471,2.386,2.391,476147.25862576,1156883.10160603089
1640649600,2021-12-28 00:00:00,MIR/USDT,2.637,2.643,2.453,2.46,830284.57407484,2106965.98466563546
