https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZEC,Volume USDT
1655578800,2022-06-18 19:00:00,ZEC/USDT,56.103,56.502,54.875,55.17,2340.57855937,130364.6498886308
1655575200,2022-06-18 18:00:00,ZEC/USDT,57.209,57.438,55.899,56.092,1300.14771219,73399.60753538768
1655571600,2022-06-18 17:00:00,ZEC/USDT,57.588,58.199,56.989,57.215,1029.42991153,59313.91979685024
1655568000,2022-06-18 16:00:00,ZEC/USDT,57.514,58.4,57.275,57.544,921.71738662,53239.75561553704
1655564400,2022-06-18 15:00:00,ZEC/USDT,57.933,58.018,57.451,57.451,1056.51812348,60996.45935035826
1655560800,2022-06-18 14:00:00,ZEC/USDT,58.805,59.131,57.82,57.929,543.30929809,31781.69962450012
1655557200,2022-06-18 13:00:00,ZEC/USDT,58.317,59.208,58.2,58.774,640.06348149,37566.36080930897
1655553600,2022-06-18 12:00:00,ZEC/USDT,58.613,58.874,58.214,58.416,557.5446771,32618.51826718965
1655550000,2022-06-18 11:00:00,ZEC/USDT,59.108,59.448,58.587,58.72,325.8583334,19187.39341834632
1655546400,2022-06-18 10:00:00,ZEC/USDT,57.915,59.6,57.827,59.191,960.05637903,56406.55533482614
1655542800,2022-06-18 09:00:00,ZEC/USDT,57.435,58.448,57.18,57.996,2277.55966152,131398.33374744946
1655539200,2022-06-18 08:00:00,ZEC/USDT,57.966,58.434,56.28,57.539,1508.90659611,86419.11263181058
1655535600,2022-06-18 07:00:00,ZEC/USDT,60.022,60.022,57.507,57.955,1741.26526098,101295.26079033338
1655532000,2022-06-18 06:00:00,ZEC/USDT,62.064,62.345,59.269,60.191,1729.14616012,104678.07867703316
1655528400,2022-06-18 05:00:00,ZEC/USDT,62.377,62.504,61.924,62.03,46.01368858,2861.00836878572
1655524800,2022-06-18 04:00:00,ZEC/USDT,61.779,62.44,61.55,62.146,758.54326029,47127.90775108338
1655521200,2022-06-18 03:00:00,ZEC/USDT,61.847,62.102,61.387,61.728,746.4919978,45963.76270801386
1655517600,2022-06-18 02:00:00,ZEC/USDT,61.724,62.032,61.401,61.896,714.28435946,44105.06914762219
1655514000,2022-06-18 01:00:00,ZEC/USDT,63.156,63.205,61.551,61.952,407.20248247,25392.92522097831
1655510400,2022-06-18 00:00:00,ZEC/USDT,62.602,63.602,62.387,63.188,372.04924006,23526.175946589
1655506800,2022-06-17 23:00:00,ZEC/USDT,62.206,63.393,62.174,62.693,365.26081524,22996.56005484032
1655503200,2022-06-17 22:00:00,ZEC/USDT,62.985,62.985,62.006,62.243,483.6836014,30204.5437902023
1655499600,2022-06-17 21:00:00,ZEC/USDT,63.33,63.707,62.55,62.944,1104.94634396,69730.42345901769
1655496000,2022-06-17 20:00:00,ZEC/USDT,62.473,63.829,62.473,63.295,860.48449454,54431.45255225471
1655492400,2022-06-17 19:00:00,ZEC/USDT,62.46,62.723,62.053,62.466,338.30383673,21145.40330782293
1655488800,2022-06-17 18:00:00,ZEC/USDT,62.5,63.347,62.259,62.383,474.58594525,29771.5277057746
1655485200,2022-06-17 17:00:00,ZEC/USDT,61.882,62.767,61.705,62.506,532.27903806,33193.17157798609
1655481600,2022-06-17 16:00:00,ZEC/USDT,62.334,62.767,61.634,61.976,925.06026578,57599.85061661854
1655478000,2022-06-17 15:00:00,ZEC/USDT,62.608,62.912,61.807,62.44,831.39076929,51771.77537403334
1655474400,2022-06-17 14:00:00,ZEC/USDT,64.067,64.097,62.098,62.684,623.30646696,39158.86283342632
1655470800,2022-06-17 13:00:00,ZEC/USDT,62.23,64.125,61.934,64.025,642.51758979,40308.58567408507
1655467200,2022-06-17 12:00:00,ZEC/USDT,63.41,63.829,62.195,62.381,801.72464351,50649.30025567641
1655463600,2022-06-17 11:00:00,ZEC/USDT,63.937,64.709,63.437,63.437,501.23935451,32085.56033384566
1655460000,2022-06-17 10:00:00,ZEC/USDT,62.805,64,62.574,63.829,838.18649188,53052.26493951
1655456400,2022-06-17 09:00:00,ZEC/USDT,63.4,63.829,62.55,62.817,269.01729427,16939.2153435202
1655452800,2022-06-17 08:00:00,ZEC/USDT,63.4,64.473,63.196,63.355,365.16316542,23295.46242774567
1655449200,2022-06-17 07:00:00,ZEC/USDT,63.503,64.341,63.031,63.46,501.62709349,31943.92474788511
1655445600,2022-06-17 06:00:00,ZEC/USDT,62.739,63.535,62.144,63.271,463.80039835,29182.41911599235
1655442000,2022-06-17 05:00:00,ZEC/USDT,62.299,63.5,62.299,62.742,650.05007963,40946.98227493793
1655438400,2022-06-17 04:00:00,ZEC/USDT,61.516,62.695,61.294,62.189,349.53189257,21714.59374091227
1655434800,2022-06-17 03:00:00,ZEC/USDT,62.183,62.538,61.209,61.384,585.91144203,36367.78607388242
1655431200,2022-06-17 02:00:00,ZEC/USDT,62.528,62.768,61.634,62.182,725.64329933,45127.64818858807
1655427600,2022-06-17 01:00:00,ZEC/USDT,59.438,62.664,59.438,62.444,4064.91403126,248688.58258926138
1655424000,2022-06-17 00:00:00,ZEC/USDT,58.937,61.031,57.964,59.408,3108.71695932,185432.01268785542
1655420400,2022-06-16 23:00:00,ZEC/USDT,58.4,59.059,57.874,59.059,1008.82816013,58908.52844518274
1655416800,2022-06-16 22:00:00,ZEC/USDT,60.302,60.302,58.406,58.517,932.02693957,55692.2902443814
1655413200,2022-06-16 21:00:00,ZEC/USDT,60.753,61.309,60.194,60.194,716.85299901,43649.0256720747
1655409600,2022-06-16 20:00:00,ZEC/USDT,60.038,61.032,59.688,60.807,790.35628583,47826.31216033129
1655406000,2022-06-16 19:00:00,ZEC/USDT,61.285,61.6,59.793,59.989,3542.94475688,216882.38908763684
1655402400,2022-06-16 18:00:00,ZEC/USDT,61.425,61.75,61,61.34,4013.77941557,246970.63458038718
1655398800,2022-06-16 17:00:00,ZEC/USDT,62.486,62.701,61.39,61.394,571.84360747,35549.9100905319
1655395200,2022-06-16 16:00:00,ZEC/USDT,61.201,62.631,60.519,62.399,2536.71614931,156615.93330595481
1655391600,2022-06-16 15:00:00,ZEC/USDT,62.26,62.767,61.053,61.074,1122.78555818,69636.73336483226
1655388000,2022-06-16 14:00:00,ZEC/USDT,62.348,63.2,61.466,62.144,1056.66218579,65975.89284367219
1655384400,2022-06-16 13:00:00,ZEC/USDT,63.23,64.45,61.744,62.381,829.2772,52548.3009282
1655380800,2022-06-16 12:00:00,ZEC/USDT,62.892,64.705,62.243,63.251,1379.51044817,87634.70275002662
1655377200,2022-06-16 11:00:00,ZEC/USDT,63.296,63.415,61.983,62.862,693.82105718,43598.84355514559
1655373600,2022-06-16 10:00:00,ZEC/USDT,63.123,63.562,61.8,63.562,577.57428468,36095.68857582785
1655370000,2022-06-16 09:00:00,ZEC/USDT,65.541,65.541,62.613,63.112,515.49281371,32813.88689297233
1655366400,2022-06-16 08:00:00,ZEC/USDT,64.424,65.762,64.424,65.729,532.84652358,34782.08365145096
1655362800,2022-06-16 07:00:00,ZEC/USDT,65.729,66.443,64.252,64.492,525.94512272,34415.67285644644
1655359200,2022-06-16 06:00:00,ZEC/USDT,66.469,66.858,65.337,65.681,739.94528096,49105.7763732311
1655355600,2022-06-16 05:00:00,ZEC/USDT,66.91,67.484,66.381,66.486,192.04146846,12851.7033765588
1655352000,2022-06-16 04:00:00,ZEC/USDT,67.181,68.111,66.94,67.029,396.61260207,26756.2206510116
1655348400,2022-06-16 03:00:00,ZEC/USDT,67.935,68.264,67.029,67.243,415.76372867,28066.02287937539
1655344800,2022-06-16 02:00:00,ZEC/USDT,67.929,68.287,67.389,68.043,559.51977358,37994.22745017562
1655341200,2022-06-16 01:00:00,ZEC/USDT,68.573,70.145,67.686,68.007,939.40484876,64530.6130457063
1655337600,2022-06-16 00:00:00,ZEC/USDT,68.553,69.643,67.982,68.542,469.5761446,32304.55758963648
1655334000,2022-06-15 23:00:00,ZEC/USDT,67.741,68.649,67.597,68.617,278.77589882,18979.42040103574
1655330400,2022-06-15 22:00:00,ZEC/USDT,67.191,68.649,67.109,67.898,663.99436767,45245.21038147173
1655326800,2022-06-15 21:00:00,ZEC/USDT,66.076,67.475,65.135,67.121,421.04326972,27861.88770886798
1655323200,2022-06-15 20:00:00,ZEC/USDT,66.696,67.456,65.328,66.005,946.51847407,62755.89621259286
1655319600,2022-06-15 19:00:00,ZEC/USDT,66.5,68.839,66.09,66.5,1723.64915271,116015.89530228345
1655316000,2022-06-15 18:00:00,ZEC/USDT,64.05,67.717,61.1,66.3,2381.86834661,153878.86197196264
1655312400,2022-06-15 17:00:00,ZEC/USDT,61.413,64.4,60.977,64.093,1253.12227247,77815.23767169558
1655308800,2022-06-15 16:00:00,ZEC/USDT,63.788,64.11,61.124,61.466,890.7901018,55824.9268205522
1655305200,2022-06-15 15:00:00,ZEC/USDT,62.504,63.829,62.504,63.704,688.43149885,43580.07095182426
1655301600,2022-06-15 14:00:00,ZEC/USDT,63.513,64.199,62.144,62.4,927.69576437,58591.90772531584
1655298000,2022-06-15 13:00:00,ZEC/USDT,61.608,63.83,61.521,63.409,1217.46204286,76775.72902390699
1655294400,2022-06-15 12:00:00,ZEC/USDT,61.466,62.676,61.3,61.435,420.01795235,25934.48880368605
1655290800,2022-06-15 11:00:00,ZEC/USDT,59.943,62.287,59.438,61.717,936.94365815,56862.61450169235
1655287200,2022-06-15 10:00:00,ZEC/USDT,58.132,60.491,57.769,59.838,2946.50549811,173510.15673524218
1655283600,2022-06-15 09:00:00,ZEC/USDT,58.194,58.6,57.435,58.051,1634.7170975,94829.58651873639
1655280000,2022-06-15 08:00:00,ZEC/USDT,60.237,60.325,57.843,57.952,1587.38426117,93865.85371524818
1655276400,2022-06-15 07:00:00,ZEC/USDT,61.484,61.818,60.104,60.335,923.84131575,56018.14111499774
1655272800,2022-06-15 06:00:00,ZEC/USDT,60.745,61.633,60.175,61.334,402.65463477,24455.80871746311
1655269200,2022-06-15 05:00:00,ZEC/USDT,60.628,61.534,60.036,60.7,718.21456814,43551.95824288678
1655265600,2022-06-15 04:00:00,ZEC/USDT,62.278,62.278,60.256,60.671,1390.5466847,84740.05904069161
1655262000,2022-06-15 03:00:00,ZEC/USDT,63.5,63.779,62.144,62.201,629.37530205,39418.22178241348
1655258400,2022-06-15 02:00:00,ZEC/USDT,64.11,64.11,62.968,63.407,536.35132482,34161.04413399599
1655254800,2022-06-15 01:00:00,ZEC/USDT,63.14,64.604,62.772,64.112,815.0745149,52059.33967375506
1655251200,2022-06-15 00:00:00,ZEC/USDT,64.061,64.54,63.028,63.174,869.11901272,55544.17553798895
1655247600,2022-06-14 23:00:00,ZEC/USDT,62.205,64.521,62.108,64.015,1277.15692662,80982.00517450658
1655244000,2022-06-14 22:00:00,ZEC/USDT,61.468,62.407,61.3,62.234,460.48432468,28421.27406379617
1655240400,2022-06-14 21:00:00,ZEC/USDT,62.597,62.92,61.045,61.534,1446.59708509,89501.24474779947
1655236800,2022-06-14 20:00:00,ZEC/USDT,63.132,63.406,61.865,62.497,721.72765284,45096.4215184626
1655233200,2022-06-14 19:00:00,ZEC/USDT,63.099,63.24,62.6,62.975,331.97714698,20858.27438771736
1655229600,2022-06-14 18:00:00,ZEC/USDT,63.505,64.307,63.031,63.134,555.31075028,35479.9729138681
1655226000,2022-06-14 17:00:00,ZEC/USDT,63.738,64.705,63.031,63.654,843.90402091,53627.61404921868
1655222400,2022-06-14 16:00:00,ZEC/USDT,65.317,65.503,63.346,63.538,1141.81113046,73642.41869084795
1655218800,2022-06-14 15:00:00,ZEC/USDT,64.269,65.699,64.184,65.454,862.66608327,56081.79365466733
1655215200,2022-06-14 14:00:00,ZEC/USDT,64.41,64.711,63,64.521,816.53182445,52164.35570023842
1655211600,2022-06-14 13:00:00,ZEC/USDT,63.728,65.215,63.072,64.457,631.74300238,40577.00719789004
1655208000,2022-06-14 12:00:00,ZEC/USDT,63.404,64.386,61.681,63.854,659.04513203,41843.69678235381
1655204400,2022-06-14 11:00:00,ZEC/USDT,63.92,70.304,62.347,63.321,2567.20969431,164005.03568793599
1655200800,2022-06-14 10:00:00,ZEC/USDT,63.346,64.5,63.164,64.04,815.98804491,52270.2367612065
1655197200,2022-06-14 09:00:00,ZEC/USDT,64.756,64.835,63.378,63.633,993.89742656,63848.52906045673
1655193600,2022-06-14 08:00:00,ZEC/USDT,66.7,66.882,64.429,64.694,728.36197731,47661.5925977387
1655190000,2022-06-14 07:00:00,ZEC/USDT,67.024,67.656,63.57,66.673,2760.68317385,179565.71586916942
1655186400,2022-06-14 06:00:00,ZEC/USDT,66.993,67.381,66.039,67.083,1059.58579213,70783.25833565531
1655182800,2022-06-14 05:00:00,ZEC/USDT,63.389,67.526,63.249,66.826,1545.09757166,102298.49435862745
1655179200,2022-06-14 04:00:00,ZEC/USDT,64.682,65.66,62.55,63.191,901.56973138,57528.33398626111
1655175600,2022-06-14 03:00:00,ZEC/USDT,62.298,65.158,61.813,64.693,1343.06908318,85534.07763009692
1655172000,2022-06-14 02:00:00,ZEC/USDT,60.35,62.44,60.061,62.236,1762.38004843,106788.94523330972
1655168400,2022-06-14 01:00:00,ZEC/USDT,63.394,63.601,60.151,60.348,2274.17396357,140254.64570284234
1655164800,2022-06-14 00:00:00,ZEC/USDT,65.519,66.163,63.23,63.295,1199.30725904,77972.24821960221
1655161200,2022-06-13 23:00:00,ZEC/USDT,63.424,65.635,63.346,65.635,802.26287522,51602.71001783671
1655157600,2022-06-13 22:00:00,ZEC/USDT,65.891,66.308,63.251,63.355,1798.92671773,116451.60896739782
1655154000,2022-06-13 21:00:00,ZEC/USDT,67.455,67.876,65.612,65.809,1237.95640575,82696.02375815389
1655150400,2022-06-13 20:00:00,ZEC/USDT,66.866,69.4,66.866,67.345,726.96538341,49427.811641179
1655146800,2022-06-13 19:00:00,ZEC/USDT,66.888,67.499,66.287,66.983,1069.33058304,71381.82567703402
1655143200,2022-06-13 18:00:00,ZEC/USDT,67.103,68.034,66.577,66.701,593.45621129,40010.68483239216
1655139600,2022-06-13 17:00:00,ZEC/USDT,67.085,67.18,65.86,67.134,784.30771657,52113.25987891547
1655136000,2022-06-13 16:00:00,ZEC/USDT,66.567,68.839,65.381,67.047,2245.65319828,152206.83427188061
1655132400,2022-06-13 15:00:00,ZEC/USDT,64.047,66.864,64.018,66.567,1447.6134125,94859.2144904651
1655128800,2022-06-13 14:00:00,ZEC/USDT,66.442,67,63,64.303,1462.40309693,94675.72076204049
1655125200,2022-06-13 13:00:00,ZEC/USDT,65.776,67.727,65,66.427,932.07186911,61499.62515415524
1655121600,2022-06-13 12:00:00,ZEC/USDT,65.963,68.287,65.514,65.514,1004.46053247,67279.44174594732
1655118000,2022-06-13 11:00:00,ZEC/USDT,67.572,67.969,64.835,65.833,1608.05439554,106366.56972895983
1655114400,2022-06-13 10:00:00,ZEC/USDT,68.535,69.284,67.411,67.462,1627.0157783,111379.8884273196
1655110800,2022-06-13 09:00:00,ZEC/USDT,66.766,69.085,65.427,68.542,1528.18795032,103090.64605320493
1655107200,2022-06-13 08:00:00,ZEC/USDT,69.78,70.43,66.547,66.819,1720.69371751,117961.14001046604
1655103600,2022-06-13 07:00:00,ZEC/USDT,70.562,71.175,68.8,69.776,2187.67170357,151596.34907626871
1655100000,2022-06-13 06:00:00,ZEC/USDT,70.829,72.23,70.083,70.416,1026.80217252,72835.56555819161
1655096400,2022-06-13 05:00:00,ZEC/USDT,72.2,73.584,70.676,70.834,1098.95024703,79656.30224554407
1655092800,2022-06-13 04:00:00,ZEC/USDT,72.002,74.715,71.911,72.227,1385.13425054,101932.10080274826
1655089200,2022-06-13 03:00:00,ZEC/USDT,72.661,73.106,70.382,72.119,1332.8029355,95572.36095639356
1655085600,2022-06-13 02:00:00,ZEC/USDT,76.479,76.686,72.53,72.747,2017.95696655,149123.84742776676
1655082000,2022-06-13 01:00:00,ZEC/USDT,76.737,77.818,75.32,76.677,1193.55000998,91783.66300855154
1655078400,2022-06-13 00:00:00,ZEC/USDT,79.14,80.662,76.598,76.883,2530.79917538,198614.71151328729
1655074800,2022-06-12 23:00:00,ZEC/USDT,79.128,81.447,78.918,79.191,1189.74191922,95480.50050790928
1655071200,2022-06-12 22:00:00,ZEC/USDT,81.35,81.35,79.129,79.243,1166.08793369,93497.42223063509
1655067600,2022-06-12 21:00:00,ZEC/USDT,81.172,82.108,80.86,81.359,141.91492344,11566.93989823066
1655064000,2022-06-12 20:00:00,ZEC/USDT,81.43,82.016,80.463,81.422,443.43131471,36010.50333098317
1655060400,2022-06-12 19:00:00,ZEC/USDT,82.169,82.611,80.6,81.598,1990.29124234,162501.93459333113
1655056800,2022-06-12 18:00:00,ZEC/USDT,79.579,84.375,78.961,82.292,3834.76395192,315469.04737357696
1655053200,2022-06-12 17:00:00,ZEC/USDT,78.914,80.532,78.914,79.503,363.14556723,29000.64313691334
1655049600,2022-06-12 16:00:00,ZEC/USDT,79.726,80.257,78.799,78.882,737.41882497,58520.72768860451
1655046000,2022-06-12 15:00:00,ZEC/USDT,79.209,80.506,78.701,79.629,571.22919332,45531.17754233523
1655042400,2022-06-12 14:00:00,ZEC/USDT,75.917,79.977,74.581,79.201,878.53342938,67621.01383720622
1655038800,2022-06-12 13:00:00,ZEC/USDT,76.293,76.616,75.468,75.835,306.99838234,23398.0208221298
1655035200,2022-06-12 12:00:00,ZEC/USDT,76.903,77.555,76.25,76.25,282.0321482,21662.08984878039
1655031600,2022-06-12 11:00:00,ZEC/USDT,76.315,77.004,75.955,76.852,385.9864722,29526.16446138942
1655028000,2022-06-12 10:00:00,ZEC/USDT,76.339,77.523,75.914,76.447,412.85388144,31703.07243639664
1655024400,2022-06-12 09:00:00,ZEC/USDT,77.231,77.711,76.366,76.619,285.82704539,21980.46961628533
1655020800,2022-06-12 08:00:00,ZEC/USDT,77.118,78.035,76.227,77.226,416.46912774,32112.6797669244
1655017200,2022-06-12 07:00:00,ZEC/USDT,75.992,77.085,75.424,77.085,175.31302233,13330.94011448832
1655013600,2022-06-12 06:00:00,ZEC/USDT,74.914,76.315,74.721,75.938,344.94510253,26168.43067130923
1655010000,2022-06-12 05:00:00,ZEC/USDT,75.29,75.697,73.956,74.766,983.45570253,73290.22593584964
1655006400,2022-06-12 04:00:00,ZEC/USDT,76.227,77.507,75.29,75.29,412.14396943,31433.7606149767
1655002800,2022-06-12 03:00:00,ZEC/USDT,75.237,77.499,75.216,76.332,1070.4008528,81855.11843487274
1654999200,2022-06-12 02:00:00,ZEC/USDT,78.166,78.487,74.721,75.365,1393.51636308,105668.85082602994
1654995600,2022-06-12 01:00:00,ZEC/USDT,79.997,79.997,77.861,77.892,448.67229029,35381.11202749349
1654992000,2022-06-12 00:00:00,ZEC/USDT,79.687,80.76,79.624,79.875,623.80508527,50080.90386902293
1654988400,2022-06-11 23:00:00,ZEC/USDT,80.823,80.823,78.5,79.649,442.16287879,35124.06383570047
1654984800,2022-06-11 22:00:00,ZEC/USDT,80.649,81.255,80.583,80.851,139.64554438,11305.96991443254
1654981200,2022-06-11 21:00:00,ZEC/USDT,79.664,80.8,79.586,80.635,155.76066623,12489.32649432271
1654977600,2022-06-11 20:00:00,ZEC/USDT,80.22,80.288,79.546,79.718,273.31357428,21869.1513579101
1654974000,2022-06-11 19:00:00,ZEC/USDT,80.643,81.156,80.234,80.234,403.29196827,32511.17744698635
1654970400,2022-06-11 18:00:00,ZEC/USDT,79.929,81.43,79.42,80.694,414.72611501,33314.20158393006
1654966800,2022-06-11 17:00:00,ZEC/USDT,79.133,80.625,79.1,79.879,1138.28406256,91172.12819888246
1654963200,2022-06-11 16:00:00,ZEC/USDT,78.743,79.556,77.251,79.128,1241.34852481,97413.06190952553
1654959600,2022-06-11 15:00:00,ZEC/USDT,80.432,80.915,77.982,78.749,4086.23518156,321895.13082463966
1654956000,2022-06-11 14:00:00,ZEC/USDT,82.483,82.555,80.288,80.468,422.47083924,34543.73342997239
1654952400,2022-06-11 13:00:00,ZEC/USDT,81.682,82.927,80.989,82.511,373.57531837,30623.60998585019
1654948800,2022-06-11 12:00:00,ZEC/USDT,82.793,83.659,81.447,81.735,790.39085861,65268.34551218113
1654945200,2022-06-11 11:00:00,ZEC/USDT,83.806,83.843,82.213,82.711,1135.5727962,93935.64488611267
1654941600,2022-06-11 10:00:00,ZEC/USDT,85.099,85.509,83.641,83.95,336.5054572,28455.62487579072
1654938000,2022-06-11 09:00:00,ZEC/USDT,84.903,85.957,84.291,85.062,712.12289941,60650.52444067994
1654934400,2022-06-11 08:00:00,ZEC/USDT,87.219,88.361,84.981,84.981,675.05955063,58812.15600079386
1654930800,2022-06-11 07:00:00,ZEC/USDT,87.101,87.427,87.001,87.252,75.42919511,6586.50328254193
1654927200,2022-06-11 06:00:00,ZEC/USDT,86.915,87.184,86.865,87.102,274.56192609,23905.29489512221
1654923600,2022-06-11 05:00:00,ZEC/USDT,87.501,87.582,86.819,86.903,92.78415681,8095.69787746157
1654920000,2022-06-11 04:00:00,ZEC/USDT,86.859,87.794,86.811,87.593,389.15550218,33976.13964779435
1654916400,2022-06-11 03:00:00,ZEC/USDT,86.65,87,86.281,86.863,231.13004768,20017.25592290954
1654912800,2022-06-11 02:00:00,ZEC/USDT,86.468,86.615,85.978,86.615,319.04126215,27509.69807160704
1654909200,2022-06-11 01:00:00,ZEC/USDT,86.415,86.709,86.253,86.542,357.24351402,30885.87732146577
1654905600,2022-06-11 00:00:00,ZEC/USDT,86.37,86.513,83.77,86.451,2434.27119667,206781.14996502373
1654902000,2022-06-10 23:00:00,ZEC/USDT,87.597,87.754,86,86.363,787.23233952,68223.98423988885
1654898400,2022-06-10 22:00:00,ZEC/USDT,87.925,88.009,87.444,87.622,186.043926,16329.50154011422
1654894800,2022-06-10 21:00:00,ZEC/USDT,87.317,87.925,87.273,87.925,177.16713075,15494.83054322639
1654891200,2022-06-10 20:00:00,ZEC/USDT,86.704,87.643,86.681,87.369,320.63566233,27944.64781627798
1654887600,2022-06-10 19:00:00,ZEC/USDT,86.731,87.4,86.4,86.681,320.35949053,27811.66104413167
1654884000,2022-06-10 18:00:00,ZEC/USDT,87.669,87.84,86.566,86.803,308.10127767,26947.79997628331
1654880400,2022-06-10 17:00:00,ZEC/USDT,87.63,88.114,87.304,87.691,296.32790504,25958.45448930056
1654876800,2022-06-10 16:00:00,ZEC/USDT,88.575,88.92,86.56,87.549,1654.07085737,145138.42581816643
1654873200,2022-06-10 15:00:00,ZEC/USDT,89.201,89.293,88.595,88.608,109.93072386,9769.82682999819
1654869600,2022-06-10 14:00:00,ZEC/USDT,87.893,89.692,87.336,89.402,360.02835899,31947.27997501984
1654866000,2022-06-10 13:00:00,ZEC/USDT,88.328,88.599,87.539,87.896,763.05910078,67183.68346061436
1654862400,2022-06-10 12:00:00,ZEC/USDT,90.711,91.053,87.8,88.361,1108.68920547,98562.33734541154
1654858800,2022-06-10 11:00:00,ZEC/USDT,90.429,90.863,90.354,90.752,101.33213984,9188.32791142897
1654855200,2022-06-10 10:00:00,ZEC/USDT,90.194,90.556,90.138,90.412,234.0794563,21173.08890029787
1654851600,2022-06-10 09:00:00,ZEC/USDT,91.098,91.242,90.129,90.218,300.51932374,27315.69596140236
1654848000,2022-06-10 08:00:00,ZEC/USDT,91.236,91.694,91.04,91.293,188.34085416,17208.60261166334
1654844400,2022-06-10 07:00:00,ZEC/USDT,91.637,91.893,91.25,91.25,290.65299209,26631.32902608566
1654840800,2022-06-10 06:00:00,ZEC/USDT,92.353,92.407,91.605,91.64,394.58714717,36232.54635220361
1654837200,2022-06-10 05:00:00,ZEC/USDT,92.428,92.83,92.26,92.399,40.03421238,3706.54975493826
1654833600,2022-06-10 04:00:00,ZEC/USDT,92.712,92.744,92.199,92.292,113.73799135,10526.27106608978
1654830000,2022-06-10 03:00:00,ZEC/USDT,91.763,98,91.763,92.633,3022.141433,282874.44668356748
1654826400,2022-06-10 02:00:00,ZEC/USDT,91.13,91.749,91.119,91.619,153.69290929,14063.49160330545
1654822800,2022-06-10 01:00:00,ZEC/USDT,91.353,91.536,90.977,91.383,302.79944914,27626.5261488336
1654819200,2022-06-10 00:00:00,ZEC/USDT,91.358,91.84,89.512,91.227,1210.29607219,109800.1592186245
1654815600,2022-06-09 23:00:00,ZEC/USDT,91.965,92.025,90.688,91.407,402.81989789,36748.72756755105
1654812000,2022-06-09 22:00:00,ZEC/USDT,91.888,92.311,91.593,91.857,194.91496239,17907.47008021438
1654808400,2022-06-09 21:00:00,ZEC/USDT,91.421,92.052,91.297,92.052,237.35834652,21721.90750803284
1654804800,2022-06-09 20:00:00,ZEC/USDT,92.162,92.162,91.228,91.602,482.65684025,44201.82358878411
1654801200,2022-06-09 19:00:00,ZEC/USDT,92.883,93.053,92.192,92.274,658.62322429,61141.21785329025
1654797600,2022-06-09 18:00:00,ZEC/USDT,93.747,93.747,92.883,92.883,1158.14425274,108143.94368773116
1654794000,2022-06-09 17:00:00,ZEC/USDT,93.645,94.01,93.008,93.784,1298.43885456,121512.78923641011
1654790400,2022-06-09 16:00:00,ZEC/USDT,93.284,93.995,93.122,93.35,925.36639674,86701.7188203996
1654786800,2022-06-09 15:00:00,ZEC/USDT,92.696,93.505,92.222,93.209,353.43287519,32758.89821501382
1654783200,2022-06-09 14:00:00,ZEC/USDT,92.706,93.243,92.506,92.701,414.61331989,38520.4185952139
1654779600,2022-06-09 13:00:00,ZEC/USDT,92.526,92.754,92.014,92.577,338.20290153,31290.29851209233
1654776000,2022-06-09 12:00:00,ZEC/USDT,92.519,92.899,92.222,92.584,276.19663297,25574.62799841466
1654772400,2022-06-09 11:00:00,ZEC/USDT,93.319,93.684,92.37,92.37,298.66325848,27775.17014046392
1654768800,2022-06-09 10:00:00,ZEC/USDT,93.508,93.926,93.303,93.486,569.69109755,53364.96250261913
1654765200,2022-06-09 09:00:00,ZEC/USDT,93.36,93.888,93.09,93.415,193.57896803,18098.55974892229
1654761600,2022-06-09 08:00:00,ZEC/USDT,92.805,93.698,92.639,93.273,743.48672743,69379.81286891679
1654758000,2022-06-09 07:00:00,ZEC/USDT,92.334,92.83,92.145,92.778,168.43208148,15560.26622427078
1654754400,2022-06-09 06:00:00,ZEC/USDT,92.223,92.502,92.152,92.305,90.11371448,8329.41706513552
1654750800,2022-06-09 05:00:00,ZEC/USDT,92.421,93,92.1,92.1,139.54867937,12924.40183787349
1654747200,2022-06-09 04:00:00,ZEC/USDT,92.394,92.478,92.119,92.383,293.9316064,27115.82505806278
1654743600,2022-06-09 03:00:00,ZEC/USDT,92.108,92.767,92.071,92.315,448.49969082,41463.51739975706
1654740000,2022-06-09 02:00:00,ZEC/USDT,91.04,92.087,90.986,91.956,418.90121366,38361.9511872316
1654736400,2022-06-09 01:00:00,ZEC/USDT,91.516,92.124,91.069,91.069,312.51171397,28664.13217542998
1654732800,2022-06-09 00:00:00,ZEC/USDT,92.718,92.86,90.8,91.388,787.58492953,72203.8577417957
1654729200,2022-06-08 23:00:00,ZEC/USDT,91.652,92.696,91.057,92.649,872.15478697,80103.07264035417
1654725600,2022-06-08 22:00:00,ZEC/USDT,92.26,92.355,91.277,91.644,543.6528278,49860.89928744175
1654722000,2022-06-08 21:00:00,ZEC/USDT,91.972,92.231,91.62,92.227,251.61894746,23134.42884374652
1654718400,2022-06-08 20:00:00,ZEC/USDT,92.037,92.728,91.925,91.984,499.10151085,46068.95365553526
1654714800,2022-06-08 19:00:00,ZEC/USDT,91.474,92.067,90.784,91.842,609.32189194,55783.02422662657
1654711200,2022-06-08 18:00:00,ZEC/USDT,92.436,92.52,90.503,91.625,496.48966571,45300.36251510241
1654707600,2022-06-08 17:00:00,ZEC/USDT,92.039,93.351,91.797,92.401,1019.44658059,94404.6735653525
