https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMPBEAR,Volume USDT
1646784000000.0,2022-03-09 00:00:00,COMPBEAR/USDT,9.62e-06,9.83e-06,7.47e-06,7.9e-06,0.0,0.0
1646697600000.0,2022-03-08 00:00:00,COMPBEAR/USDT,1.083e-05,1.083e-05,8.76e-06,9.62e-06,5704365.904365905,54.876
1646611200000.0,2022-03-07 00:00:00,COMPBEAR/USDT,1.086e-05,1.152e-05,9.26e-06,1.083e-05,269051625.1154201,2913.8291
1646524800000.0,2022-03-06 00:00:00,COMPBEAR/USDT,8.68e-06,1.086e-05,8.58e-06,1.086e-05,408701703.4990792,4438.5005
1646438400000.0,2022-03-05 00:00:00,COMPBEAR/USDT,8.84e-06,9.78e-06,8.58e-06,8.68e-06,36259919.354838714,314.7361
1646352000000.0,2022-03-04 00:00:00,COMPBEAR/USDT,7.59e-06,9.09e-06,7.53e-06,8.84e-06,30817239.819004524,272.4244
1646265600000.0,2022-03-03 00:00:00,COMPBEAR/USDT,6.98e-06,7.62e-06,6.62e-06,7.59e-06,2662898.5507246377,20.2114
1646179200000.0,2022-03-02 00:00:00,COMPBEAR/USDT,6.08e-06,7.03e-06,5.96e-06,6.98e-06,1440243.553008596,10.0529
1646092800000.0,2022-03-01 00:00:00,COMPBEAR/USDT,7.02e-06,7.63e-06,5.84e-06,6.08e-06,220851759.86842105,1342.7787
1646006400000.0,2022-02-28 00:00:00,COMPBEAR/USDT,1.037e-05,1.105e-05,7.02e-06,7.02e-06,124058219.37321937,870.8887
1645920000000.0,2022-02-27 00:00:00,COMPBEAR/USDT,9.27e-06,1.076e-05,8.15e-06,1.037e-05,1393818.7078109933,14.4539
1645833600000.0,2022-02-26 00:00:00,COMPBEAR/USDT,9.08e-06,9.49e-06,8.36e-06,9.27e-06,234862578.20927727,2177.1761
1645747200000.0,2022-02-25 00:00:00,COMPBEAR/USDT,1.08e-05,1.12e-05,9.04e-06,9.08e-06,362355143.17180616,3290.1847
1645660800000.0,2022-02-24 00:00:00,COMPBEAR/USDT,1.064e-05,1.481e-05,1.029e-05,1.08e-05,710783861.111111,7676.4657
1645574400000.0,2022-02-23 00:00:00,COMPBEAR/USDT,9.8e-06,1.064e-05,8.25e-06,1.064e-05,22544276.315789476,239.8711
1645488000000.0,2022-02-22 00:00:00,COMPBEAR/USDT,1.168e-05,1.277e-05,9.69e-06,9.8e-06,55541163.26530613,544.3034
1645401600000.0,2022-02-21 00:00:00,COMPBEAR/USDT,9.86e-06,1.184e-05,8.54e-06,1.168e-05,34124803.08219178,398.5777
1645315200000.0,2022-02-20 00:00:00,COMPBEAR/USDT,8.38e-06,1.017e-05,8.33e-06,9.86e-06,34164513.18458418,336.8621
1645228800000.0,2022-02-19 00:00:00,COMPBEAR/USDT,8.55e-06,9.09e-06,7.89e-06,8.38e-06,22793902.147971362,191.0129
1645142400000.0,2022-02-18 00:00:00,COMPBEAR/USDT,8.31e-06,8.87e-06,7.56e-06,8.55e-06,185247695.90643275,1583.8678
1645056000000.0,2022-02-17 00:00:00,COMPBEAR/USDT,6.27e-06,8.32e-06,6.25e-06,8.31e-06,134634247.8941035,1118.8106
1644969600000.0,2022-02-16 00:00:00,COMPBEAR/USDT,6.38e-06,7.15e-06,6.26e-06,6.27e-06,143280031.89792663,898.3658
1644883200000.0,2022-02-15 00:00:00,COMPBEAR/USDT,8.33e-06,8.33e-06,6.38e-06,6.38e-06,144695297.80564263,923.156
1644796800000.0,2022-02-14 00:00:00,COMPBEAR/USDT,8.54e-06,9.2e-06,8.11e-06,8.33e-06,149878871.54861945,1248.491
1644710400000.0,2022-02-13 00:00:00,COMPBEAR/USDT,8.01e-06,8.78e-06,7.57e-06,8.54e-06,230615936.76814988,1969.4601
1644624000000.0,2022-02-12 00:00:00,COMPBEAR/USDT,8.55e-06,8.87e-06,7.46e-06,8.01e-06,163707128.58926344,1311.2941
1644537600000.0,2022-02-11 00:00:00,COMPBEAR/USDT,7.14e-06,8.66e-06,6.59e-06,8.55e-06,251010608.1871345,2146.1407
1644451200000.0,2022-02-10 00:00:00,COMPBEAR/USDT,5.84e-06,7.26e-06,5.73e-06,7.14e-06,237717689.07563025,1697.3043
1644364800000.0,2022-02-09 00:00:00,COMPBEAR/USDT,5.52e-06,6.17e-06,5.47e-06,5.84e-06,221490958.9041096,1293.5072
1644278400000.0,2022-02-08 00:00:00,COMPBEAR/USDT,5.49e-06,6.6e-06,5.25e-06,5.52e-06,78387192.02898552,432.6973
1644192000000.0,2022-02-07 00:00:00,COMPBEAR/USDT,6.69e-06,7.06e-06,5.48e-06,5.49e-06,3169125.683060109,17.3985
1644105600000.0,2022-02-06 00:00:00,COMPBEAR/USDT,7.25e-06,7.67e-06,6.34e-06,6.69e-06,12386038.863976084,82.8626
1644019200000.0,2022-02-05 00:00:00,COMPBEAR/USDT,7.57e-06,7.89e-06,6.38e-06,7.25e-06,60686827.58620689,439.9795
1643932800000.0,2022-02-04 00:00:00,COMPBEAR/USDT,1.006e-05,1.006e-05,7.57e-06,7.57e-06,12291043.593130779,93.0432
1643846400000.0,2022-02-03 00:00:00,COMPBEAR/USDT,1.125e-05,1.201e-05,1.006e-05,1.006e-05,18523916.500994034,186.3506
1643760000000.0,2022-02-02 00:00:00,COMPBEAR/USDT,9.63e-06,1.125e-05,8.51e-06,1.125e-05,94316711.11111112,1061.063
1643673600000.0,2022-02-01 00:00:00,COMPBEAR/USDT,1.115e-05,1.125e-05,9.19e-06,9.63e-06,41734382.139148496,401.9021
1643587200000.0,2022-01-31 00:00:00,COMPBEAR/USDT,1.244e-05,1.407e-05,1.077e-05,1.115e-05,75860197.30941704,845.8412
1643500800000.0,2022-01-30 00:00:00,COMPBEAR/USDT,1.082e-05,1.277e-05,1.082e-05,1.244e-05,100602692.92604502,1251.4975
1643414400000.0,2022-01-29 00:00:00,COMPBEAR/USDT,1.115e-05,1.136e-05,1.006e-05,1.082e-05,128924741.21996303,1394.9657
1643328000000.0,2022-01-28 00:00:00,COMPBEAR/USDT,1.104e-05,1.255e-05,1.028e-05,1.115e-05,143346206.2780269,1598.3102
1643241600000.0,2022-01-27 00:00:00,COMPBEAR/USDT,1.05e-05,1.223e-05,9.57e-06,1.104e-05,164596068.84057972,1817.1406
1643155200000.0,2022-01-26 00:00:00,COMPBEAR/USDT,1.082e-05,1.136e-05,8.55e-06,1.05e-05,54573247.61904762,573.0191
1643068800000.0,2022-01-25 00:00:00,COMPBEAR/USDT,1.123e-05,1.223e-05,1.05e-05,1.082e-05,101915138.63216266,1102.7218
1642982400000.0,2022-01-24 00:00:00,COMPBEAR/USDT,1.06e-05,1.471e-05,1.06e-05,1.123e-05,142356153.16117543,1598.6596
1642896000000.0,2022-01-23 00:00:00,COMPBEAR/USDT,1.255e-05,1.287e-05,1.006e-05,1.06e-05,166201358.49056605,1761.7344
1642809600000.0,2022-01-22 00:00:00,COMPBEAR/USDT,9.54e-06,1.429e-05,9.01e-06,1.255e-05,92641418.32669322,1162.6498
1642723200000.0,2022-01-21 00:00:00,COMPBEAR/USDT,6.43e-06,9.69e-06,6.14e-06,9.54e-06,7426373.1656184485,70.8476
1642636800000.0,2022-01-20 00:00:00,COMPBEAR/USDT,5.76e-06,6.52e-06,5.02e-06,6.43e-06,14441135.30326594,92.8565
1642550400000.0,2022-01-19 00:00:00,COMPBEAR/USDT,4.89e-06,5.87e-06,4.89e-06,5.76e-06,4870625.0,28.0548
1642464000000.0,2022-01-18 00:00:00,COMPBEAR/USDT,4.73e-06,5.29e-06,4.67e-06,4.89e-06,2460408.9979550103,12.0314
1642377600000.0,2022-01-17 00:00:00,COMPBEAR/USDT,4.22e-06,4.91e-06,4.18e-06,4.73e-06,25795983.086680762,122.015
1642291200000.0,2022-01-16 00:00:00,COMPBEAR/USDT,4.1e-06,4.36e-06,4e-06,4.22e-06,12409123.222748814,52.3665
1642204800000.0,2022-01-15 00:00:00,COMPBEAR/USDT,4.28e-06,4.34e-06,3.68e-06,4.1e-06,12204390.24390244,50.038
1642118400000.0,2022-01-14 00:00:00,COMPBEAR/USDT,4.39e-06,4.67e-06,4.05e-06,4.28e-06,29868761.682242993,127.8383
1642032000000.0,2022-01-13 00:00:00,COMPBEAR/USDT,3.99e-06,4.42e-06,3.62e-06,4.39e-06,151967243.7357631,667.1362
1641945600000.0,2022-01-12 00:00:00,COMPBEAR/USDT,4.47e-06,4.63e-06,3.79e-06,3.99e-06,15042255.639097745,60.0186
1641859200000.0,2022-01-11 00:00:00,COMPBEAR/USDT,4.85e-06,5.1e-06,4.25e-06,4.47e-06,16376107.382550335,73.2012
1641772800000.0,2022-01-10 00:00:00,COMPBEAR/USDT,4.26e-06,5.32e-06,4.11e-06,4.85e-06,32266453.60824742,156.4923
1641686400000.0,2022-01-09 00:00:00,COMPBEAR/USDT,4.93e-06,5e-06,3.9e-06,4.26e-06,26226103.286384977,111.7232
1641600000000.0,2022-01-08 00:00:00,COMPBEAR/USDT,4.48e-06,5.38e-06,4.2e-06,4.93e-06,34972920.89249493,172.4165
1641513600000.0,2022-01-07 00:00:00,COMPBEAR/USDT,3.9e-06,4.7e-06,3.87e-06,4.48e-06,19164531.25,85.8571
1641427200000.0,2022-01-06 00:00:00,COMPBEAR/USDT,3.84e-06,4.55e-06,3.82e-06,3.9e-06,42962641.02564103,167.5543
1641340800000.0,2022-01-05 00:00:00,COMPBEAR/USDT,3.36e-06,4.04e-06,2.52e-06,3.84e-06,161891223.95833334,621.6623
1641254400000.0,2022-01-04 00:00:00,COMPBEAR/USDT,3.64e-06,3.91e-06,2.95e-06,3.36e-06,8200000.0,27.552
1641168000000.0,2022-01-03 00:00:00,COMPBEAR/USDT,4.36e-06,4.59e-06,3.53e-06,3.64e-06,43519780.21978022,158.412
1641081600000.0,2022-01-02 00:00:00,COMPBEAR/USDT,4.42e-06,4.76e-06,4.35e-06,4.36e-06,438302.752293578,1.911
1640995200000.0,2022-01-01 00:00:00,COMPBEAR/USDT,5.16e-06,5.28e-06,4.36e-06,4.42e-06,15996153.846153846,70.703
1640908800000.0,2021-12-31 00:00:00,COMPBEAR/USDT,5.16e-06,5.51e-06,4.58e-06,5.16e-06,37645310.07751938,194.2498
1640822400000.0,2021-12-30 00:00:00,COMPBEAR/USDT,5.28e-06,5.56e-06,4.76e-06,5.16e-06,42733294.573643416,220.5038
1640736000000.0,2021-12-29 00:00:00,COMPBEAR/USDT,4.49e-06,5.29e-06,4.42e-06,5.28e-06,84854450.75757575,448.0315
1640649600000.0,2021-12-28 00:00:00,COMPBEAR/USDT,3.32e-06,4.54e-06,3.18e-06,4.49e-06,76736258.35189308,344.5458
1640563200000.0,2021-12-27 00:00:00,COMPBEAR/USDT,3.52e-06,3.57e-06,2.9e-06,3.32e-06,2126475.9036144577,7.0599
1640476800000.0,2021-12-26 00:00:00,COMPBEAR/USDT,3.79e-06,4.29e-06,3.43e-06,3.52e-06,6091392.045454545,21.4417
1640390400000.0,2021-12-25 00:00:00,COMPBEAR/USDT,3.68e-06,3.87e-06,3.22e-06,3.79e-06,156517.15039577836,0.5932
1640304000000.0,2021-12-24 00:00:00,COMPBEAR/USDT,3.62e-06,3.93e-06,3.39e-06,3.68e-06,868913.0434782609,3.1976
1640217600000.0,2021-12-23 00:00:00,COMPBEAR/USDT,5.39e-06,5.85e-06,3.37e-06,3.62e-06,190674364.64088398,690.2412
1640131200000.0,2021-12-22 00:00:00,COMPBEAR/USDT,6.76e-06,6.82e-06,5.07e-06,5.39e-06,162287755.10204083,874.731
1640044800000.0,2021-12-21 00:00:00,COMPBEAR/USDT,7.39e-06,7.53e-06,6.71e-06,6.76e-06,76412411.24260356,516.5479
1639958400000.0,2021-12-20 00:00:00,COMPBEAR/USDT,6.65e-06,8e-06,6.53e-06,7.39e-06,107863234.10013531,797.1093
1639872000000.0,2021-12-19 00:00:00,COMPBEAR/USDT,5.85e-06,6.65e-06,5.46e-06,6.65e-06,37950947.368421055,252.3738
1639785600000.0,2021-12-18 00:00:00,COMPBEAR/USDT,5.34e-06,6.02e-06,5.11e-06,5.85e-06,3971572.6495726495,23.2337
1639699200000.0,2021-12-17 00:00:00,COMPBEAR/USDT,8.19e-06,9.28e-06,5.28e-06,5.34e-06,305971123.59550565,1633.8858
1639612800000.0,2021-12-16 00:00:00,COMPBEAR/USDT,7.73e-06,8.5e-06,7.05e-06,8.19e-06,220890647.13064712,1809.0944
1639526400000.0,2021-12-15 00:00:00,COMPBEAR/USDT,8.48e-06,9.64e-06,7.16e-06,7.73e-06,91458835.70504527,706.9768
1639440000000.0,2021-12-14 00:00:00,COMPBEAR/USDT,9.62e-06,9.73e-06,7.91e-06,8.48e-06,12251910.377358489,103.8962
1639353600000.0,2021-12-13 00:00:00,COMPBEAR/USDT,7.39e-06,9.77e-06,7.19e-06,9.62e-06,65251122.66112266,627.7158
1639267200000.0,2021-12-12 00:00:00,COMPBEAR/USDT,7.79e-06,8.31e-06,7.16e-06,7.39e-06,15352286.874154262,113.4534
1639180800000.0,2021-12-11 00:00:00,COMPBEAR/USDT,9.59e-06,1.047e-05,7.73e-06,7.79e-06,33297740.69319641,259.3894
1639094400000.0,2021-12-10 00:00:00,COMPBEAR/USDT,8.42e-06,9.63e-06,7.33e-06,9.59e-06,117892971.84567258,1130.5936
1639008000000.0,2021-12-09 00:00:00,COMPBEAR/USDT,6.31e-06,8.42e-06,6.19e-06,8.42e-06,28902957.24465558,243.3629
1638921600000.0,2021-12-08 00:00:00,COMPBEAR/USDT,6.03e-06,6.95e-06,5.46e-06,6.31e-06,123706909.66719493,780.5906
1638835200000.0,2021-12-07 00:00:00,COMPBEAR/USDT,6.08e-06,6.4e-06,5.52e-06,6.03e-06,0.0,0.0
1638748800000.0,2021-12-06 00:00:00,COMPBEAR/USDT,7.46e-06,9.11e-06,5.86e-06,6.08e-06,99603190.78947368,605.5874
1638662400000.0,2021-12-05 00:00:00,COMPBEAR/USDT,5.95e-06,8.42e-06,5.95e-06,7.46e-06,39362493.297587134,293.6442
1638576000000.0,2021-12-04 00:00:00,COMPBEAR/USDT,4.56e-06,7.55e-06,4.51e-06,5.95e-06,45661512.60504202,271.686
1638489600000.0,2021-12-03 00:00:00,COMPBEAR/USDT,3.79e-06,4.66e-06,3.73e-06,4.56e-06,64086535.08771929,292.2346
1638403200000.0,2021-12-02 00:00:00,COMPBEAR/USDT,3.66e-06,4.23e-06,3.66e-06,3.79e-06,129246886.54353562,489.8457
1638316800000.0,2021-12-01 00:00:00,COMPBEAR/USDT,3.48e-06,3.85e-06,3.23e-06,3.66e-06,385000.0,1.4091
1638230400000.0,2021-11-30 00:00:00,COMPBEAR/USDT,3.14e-06,3.52e-06,2.99e-06,3.48e-06,155552212.64367816,541.3217
1638144000000.0,2021-11-29 00:00:00,COMPBEAR/USDT,3.44e-06,3.46e-06,3.14e-06,3.14e-06,34408343.949044585,108.0422
1638057600000.0,2021-11-28 00:00:00,COMPBEAR/USDT,4.2e-06,4.42e-06,3.4e-06,3.44e-06,202318139.5348837,695.9744
1637971200000.0,2021-11-27 00:00:00,COMPBEAR/USDT,4.4e-06,4.4e-06,3.87e-06,4.2e-06,539542119.0476191,2266.0769
1637884800000.0,2021-11-26 00:00:00,COMPBEAR/USDT,3.73e-06,4.95e-06,3.64e-06,4.4e-06,296830590.9090909,1306.0546
1637798400000.0,2021-11-25 00:00:00,COMPBEAR/USDT,4e-06,4.01e-06,3.52e-06,3.73e-06,262511447.72117963,979.1677
1637712000000.0,2021-11-24 00:00:00,COMPBEAR/USDT,3.44e-06,4.06e-06,3.43e-06,4e-06,76251675.00000001,305.0067
1637625600000.0,2021-11-23 00:00:00,COMPBEAR/USDT,3.63e-06,3.97e-06,3.4e-06,3.44e-06,37802529.06976744,130.0407
1637539200000.0,2021-11-22 00:00:00,COMPBEAR/USDT,3.03e-06,3.69e-06,3.01e-06,3.63e-06,56716721.763085395,205.8817
1637452800000.0,2021-11-21 00:00:00,COMPBEAR/USDT,2.87e-06,3.05e-06,2.78e-06,3.03e-06,29359735.97359736,88.96
1637366400000.0,2021-11-20 00:00:00,COMPBEAR/USDT,3.07e-06,3.17e-06,2.77e-06,2.87e-06,38677003.48432056,111.003
1637280000000.0,2021-11-19 00:00:00,COMPBEAR/USDT,3.48e-06,3.74e-06,3e-06,3.07e-06,22790000.0,69.9653
1637193600000.0,2021-11-18 00:00:00,COMPBEAR/USDT,2.88e-06,3.65e-06,2.8e-06,3.48e-06,125126379.31034482,435.4398
1637107200000.0,2021-11-17 00:00:00,COMPBEAR/USDT,3.14e-06,3.2e-06,2.79e-06,2.88e-06,144388888.8888889,415.84
1637020800000.0,2021-11-16 00:00:00,COMPBEAR/USDT,2.54e-06,3.38e-06,2.54e-06,3.14e-06,973707643.312102,3057.442
1636934400000.0,2021-11-15 00:00:00,COMPBEAR/USDT,2.36e-06,2.59e-06,2.2e-06,2.54e-06,370078.7401574803,0.94
1636848000000.0,2021-11-14 00:00:00,COMPBEAR/USDT,2.22e-06,2.43e-06,2.12e-06,2.36e-06,9259322.033898305,21.852
1636761600000.0,2021-11-13 00:00:00,COMPBEAR/USDT,2.93e-06,2.96e-06,2.22e-06,2.22e-06,40704504.50450451,90.364
1636675200000.0,2021-11-12 00:00:00,COMPBEAR/USDT,2.57e-06,3.09e-06,2.54e-06,2.93e-06,178935836.1774744,524.282
1636588800000.0,2021-11-11 00:00:00,COMPBEAR/USDT,2.85e-06,3.03e-06,2.45e-06,2.57e-06,127569260.70038912,327.853
1636502400000.0,2021-11-10 00:00:00,COMPBEAR/USDT,2.27e-06,3.24e-06,2.08e-06,2.85e-06,112742105.2631579,321.315
1636416000000.0,2021-11-09 00:00:00,COMPBEAR/USDT,2.28e-06,2.35e-06,2.07e-06,2.27e-06,277999559.47136563,631.059
1636329600000.0,2021-11-08 00:00:00,COMPBEAR/USDT,2.23e-06,2.49e-06,2.22e-06,2.28e-06,0.0,0.0
1636243200000.0,2021-11-07 00:00:00,COMPBEAR/USDT,2.38e-06,2.52e-06,2.11e-06,2.23e-06,0.0,0.0
1636156800000.0,2021-11-06 00:00:00,COMPBEAR/USDT,2.23e-06,2.7e-06,2.19e-06,2.38e-06,64376470.5882353,153.216
1636070400000.0,2021-11-05 00:00:00,COMPBEAR/USDT,2.17e-06,2.3e-06,1.97e-06,2.23e-06,45226008.96860987,100.854
1635984000000.0,2021-11-04 00:00:00,COMPBEAR/USDT,1.83e-06,2.21e-06,1.8e-06,2.17e-06,419791705.0691244,910.948
1635897600000.0,2021-11-03 00:00:00,COMPBEAR/USDT,2.26e-06,2.58e-06,1.68e-06,1.83e-06,870363387.9781421,1592.765
1635811200000.0,2021-11-02 00:00:00,COMPBEAR/USDT,2.31e-06,2.39e-06,2.08e-06,2.28e-06,90638596.49122806,206.656
1635724800000.0,2021-11-01 00:00:00,COMPBEAR/USDT,2.78e-06,3.15e-06,2.23e-06,2.31e-06,44909090.90909091,103.74
1635638400000.0,2021-10-31 00:00:00,COMPBEAR/USDT,3.53e-06,3.57e-06,2.47e-06,2.79e-06,79927741.93548387,222.9984
1635552000000.0,2021-10-30 00:00:00,COMPBEAR/USDT,3.38e-06,3.73e-06,3.38e-06,3.53e-06,1407932.0113314446,4.97
1635465600000.0,2021-10-29 00:00:00,COMPBEAR/USDT,3.83e-06,3.86e-06,3.26e-06,3.38e-06,66963727.81065089,226.3374
1635379200000.0,2021-10-28 00:00:00,COMPBEAR/USDT,4.23e-06,4.3e-06,3.7e-06,3.83e-06,137335300.2610966,525.9942
1635292800000.0,2021-10-27 00:00:00,COMPBEAR/USDT,3.15e-06,4.26e-06,3.01e-06,4.23e-06,274383569.7399527,1160.6425
1635206400000.0,2021-10-26 00:00:00,COMPBEAR/USDT,3.99e-06,3.99e-06,2.7e-06,3.15e-06,453457333.3333333,1428.3906
1635120000000.0,2021-10-25 00:00:00,COMPBEAR/USDT,4.42e-06,4.69e-06,3.97e-06,3.99e-06,125706892.23057644,501.5705
1635033600000.0,2021-10-24 00:00:00,COMPBEAR/USDT,4.49e-06,4.71e-06,4.24e-06,4.42e-06,123543755.6561086,546.0634
1634947200000.0,2021-10-23 00:00:00,COMPBEAR/USDT,4.17e-06,4.58e-06,4.17e-06,4.49e-06,41346993.31848552,185.648
1634860800000.0,2021-10-22 00:00:00,COMPBEAR/USDT,4.29e-06,4.29e-06,3.8e-06,4.17e-06,21524796.163069542,89.7584
1634774400000.0,2021-10-21 00:00:00,COMPBEAR/USDT,3.98e-06,4.29e-06,3.55e-06,4.29e-06,112914965.03496504,484.4052
1634688000000.0,2021-10-20 00:00:00,COMPBEAR/USDT,4.79e-06,4.79e-06,3.7e-06,3.98e-06,47298768.84422111,188.2491
1634601600000.0,2021-10-19 00:00:00,COMPBEAR/USDT,4.86e-06,4.87e-06,4.65e-06,4.79e-06,10923945.72025052,52.3257
1634515200000.0,2021-10-18 00:00:00,COMPBEAR/USDT,4.6e-06,4.92e-06,4.48e-06,4.86e-06,78511625.5144033,381.5665
1634428800000.0,2021-10-17 00:00:00,COMPBEAR/USDT,4.15e-06,4.82e-06,4.07e-06,4.6e-06,99192608.69565217,456.286
1634342400000.0,2021-10-16 00:00:00,COMPBEAR/USDT,4.32e-06,4.34e-06,3.77e-06,4.15e-06,14457951.807228915,60.0005
1634256000000.0,2021-10-15 00:00:00,COMPBEAR/USDT,4.22e-06,4.79e-06,3.99e-06,4.32e-06,35410509.25925926,152.9734
1634169600000.0,2021-10-14 00:00:00,COMPBEAR/USDT,4.66e-06,4.8e-06,4.05e-06,4.22e-06,148523696.68246445,626.77
1634083200000.0,2021-10-13 00:00:00,COMPBEAR/USDT,4.76e-06,5.33e-06,4.63e-06,4.66e-06,94461781.11587982,440.1919
1633996800000.0,2021-10-12 00:00:00,COMPBEAR/USDT,4.94e-06,5.48e-06,4.6e-06,4.76e-06,200405399.15966386,953.9297
1633910400000.0,2021-10-11 00:00:00,COMPBEAR/USDT,4.73e-06,5.28e-06,4.13e-06,4.94e-06,324844149.7975708,1604.7301
1633824000000.0,2021-10-10 00:00:00,COMPBEAR/USDT,3.87e-06,4.76e-06,3.87e-06,4.73e-06,34320000.0,162.3336
1633737600000.0,2021-10-09 00:00:00,COMPBEAR/USDT,4.55e-06,4.69e-06,3.82e-06,3.87e-06,51925245.47803617,200.9507
1633651200000.0,2021-10-08 00:00:00,COMPBEAR/USDT,4.61e-06,4.66e-06,3.78e-06,4.55e-06,57229098.90109891,260.3924
1633564800000.0,2021-10-07 00:00:00,COMPBEAR/USDT,5.08e-06,5.5e-06,4.24e-06,4.61e-06,46659457.70065076,215.1001
1633478400000.0,2021-10-06 00:00:00,COMPBEAR/USDT,5.08e-06,5.88e-06,4.88e-06,5.08e-06,102458897.6377953,520.4912
1633392000000.0,2021-10-05 00:00:00,COMPBEAR/USDT,4.71e-06,5.3e-06,4.52e-06,5.08e-06,128876692.91338582,654.6936
1633305600000.0,2021-10-04 00:00:00,COMPBEAR/USDT,4.34e-06,4.92e-06,4.34e-06,4.71e-06,22459363.05732484,105.7836
1633219200000.0,2021-10-03 00:00:00,COMPBEAR/USDT,3.97e-06,4.37e-06,3.69e-06,4.34e-06,175563594.4700461,761.946
1633132800000.0,2021-10-02 00:00:00,COMPBEAR/USDT,4.47e-06,4.69e-06,3.55e-06,3.97e-06,495717.88413098233,1.968
1633046400000.0,2021-10-01 00:00:00,COMPBEAR/USDT,4.91e-06,5.27e-06,4.4e-06,4.47e-06,56412035.79418344,252.1618
1632960000000.0,2021-09-30 00:00:00,COMPBEAR/USDT,5.47e-06,6.56e-06,4.86e-06,4.91e-06,82151181.26272914,403.3623
1632873600000.0,2021-09-29 00:00:00,COMPBEAR/USDT,4.86e-06,6.68e-06,4.2e-06,5.47e-06,66716069.46983546,364.9369
1632787200000.0,2021-09-28 00:00:00,COMPBEAR/USDT,4.21e-06,5.01e-06,4.18e-06,4.86e-06,264121399.17695475,1283.63
1632700800000.0,2021-09-27 00:00:00,COMPBEAR/USDT,3.7e-06,4.27e-06,3.17e-06,4.21e-06,175952517.81472683,740.7601
1632614400000.0,2021-09-26 00:00:00,COMPBEAR/USDT,4.85e-06,5.53e-06,3.7e-06,3.7e-06,60982594.5945946,225.6356
1632528000000.0,2021-09-25 00:00:00,COMPBEAR/USDT,4.35e-06,4.97e-06,4.22e-06,4.85e-06,79070412.37113401,383.4915
1632441600000.0,2021-09-24 00:00:00,COMPBEAR/USDT,3.49e-06,4.88e-06,3.49e-06,4.35e-06,37825632.18390805,164.5415
1632355200000.0,2021-09-23 00:00:00,COMPBEAR/USDT,4.58e-06,4.79e-06,3.49e-06,3.49e-06,67626160.45845272,236.0153
1632268800000.0,2021-09-22 00:00:00,COMPBEAR/USDT,6.6e-06,6.64e-06,4.55e-06,4.58e-06,93356681.22270742,427.5736
1632182400000.0,2021-09-21 00:00:00,COMPBEAR/USDT,5.31e-06,6.65e-06,4.77e-06,6.6e-06,70149500.0,462.9867
1632096000000.0,2021-09-20 00:00:00,COMPBEAR/USDT,3.64e-06,5.31e-06,3.64e-06,5.31e-06,374173446.3276836,1986.861
1632009600000.0,2021-09-19 00:00:00,COMPBEAR/USDT,3.41e-06,3.85e-06,3.39e-06,3.64e-06,216942857.14285716,789.672
1631923200000.0,2021-09-18 00:00:00,COMPBEAR/USDT,3.6e-06,3.68e-06,3.15e-06,3.4e-06,7944794.117647058,27.0123
1631836800000.0,2021-09-17 00:00:00,COMPBEAR/USDT,2.99e-06,3.68e-06,2.97e-06,3.6e-06,15091666.666666666,54.33
1631750400000.0,2021-09-16 00:00:00,COMPBEAR/USDT,2.63e-06,3.15e-06,2.43e-06,2.99e-06,3800000.0,11.362
1631664000000.0,2021-09-15 00:00:00,COMPBEAR/USDT,2.65e-06,3.05e-06,2.54e-06,2.63e-06,526304562.73764265,1384.181
1631577600000.0,2021-09-14 00:00:00,COMPBEAR/USDT,4.43e-06,4.66e-06,2.66e-06,2.66e-06,762722932.3308271,2028.843
1631491200000.0,2021-09-13 00:00:00,COMPBEAR/USDT,3.92e-06,4.83e-06,3.79e-06,4.43e-06,107758758.4650113,477.3713
1631404800000.0,2021-09-12 00:00:00,COMPBEAR/USDT,3.89e-06,4.27e-06,3.58e-06,3.89e-06,29555552.699228793,114.9711
1631318400000.0,2021-09-11 00:00:00,COMPBEAR/USDT,4.15e-06,4.3e-06,3.73e-06,3.9e-06,27727820.512820512,108.1385
1631232000000.0,2021-09-10 00:00:00,COMPBEAR/USDT,3.76e-06,4.29e-06,3.36e-06,4.15e-06,59695927.71084337,247.7381
1631145600000.0,2021-09-09 00:00:00,COMPBEAR/USDT,3.84e-06,3.92e-06,3.31e-06,3.76e-06,14808191.489361703,55.6788
1631059200000.0,2021-09-08 00:00:00,COMPBEAR/USDT,3.67e-06,4.39e-06,3.36e-06,3.84e-06,46084817.708333336,176.9657
1630972800000.0,2021-09-07 00:00:00,COMPBEAR/USDT,2.25e-06,4.56e-06,2.22e-06,3.67e-06,209565122.61580384,769.104
1630886400000.0,2021-09-06 00:00:00,COMPBEAR/USDT,2.3e-06,2.67e-06,2.08e-06,2.25e-06,366248000.0,824.058
1630800000000.0,2021-09-05 00:00:00,COMPBEAR/USDT,2.94e-06,2.96e-06,2.09e-06,2.3e-06,1178644521.7391305,2710.8824
1630713600000.0,2021-09-04 00:00:00,COMPBEAR/USDT,3.11e-06,3.13e-06,2.78e-06,2.94e-06,1000000.0,2.94
1630627200000.0,2021-09-03 00:00:00,COMPBEAR/USDT,3.13e-06,3.18e-06,2.81e-06,3.11e-06,0.0,0.0
1630540800000.0,2021-09-02 00:00:00,COMPBEAR/USDT,2.77e-06,3.13e-06,2.77e-06,3.13e-06,105310223.64217252,329.621
