https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LPOOL,Volume BTC
1645228800,2022-02-19 00:00:00,LPOOL/BTC,0.0000305,0.0000308,0.0000298,0.0000302,5170.731,0.15645390052
1645142400,2022-02-18 00:00:00,LPOOL/BTC,0.0000319,0.000032,0.0000301,0.0000307,10039.23747661,0.309805649361927
1645056000,2022-02-17 00:00:00,LPOOL/BTC,0.0000285,0.0000324,0.0000281,0.0000318,18777.6507161,0.563163682338932
1644969600,2022-02-16 00:00:00,LPOOL/BTC,0.0000294,0.0000297,0.0000273,0.0000286,15991.88938521,0.453185400749611
1644883200,2022-02-15 00:00:00,LPOOL/BTC,0.0000313,0.0000316,0.0000291,0.0000293,19085.08493896,0.581794141231024
1644796800,2022-02-14 00:00:00,LPOOL/BTC,0.0000315,0.0000325,0.0000303,0.0000314,12300.2512,0.38549348306
1644710400,2022-02-13 00:00:00,LPOOL/BTC,0.0000306,0.0000316,0.0000291,0.0000314,12665.5421,0.38316702827
1644624000,2022-02-12 00:00:00,LPOOL/BTC,0.0000304,0.0000338,0.0000301,0.0000305,15879.50564646,0.50240670405805
1644537600,2022-02-11 00:00:00,LPOOL/BTC,0.0000316,0.0000317,0.00003,0.0000303,10291.16461891,0.316842959511883
1644451200,2022-02-10 00:00:00,LPOOL/BTC,0.0000301,0.0000321,0.0000301,0.0000316,15392.67424611,0.47546837344801
1644364800,2022-02-09 00:00:00,LPOOL/BTC,0.0000299,0.0000309,0.0000292,0.0000301,6586.3727462,0.19761860606986
1644278400,2022-02-08 00:00:00,LPOOL/BTC,0.0000316,0.0000319,0.0000297,0.00003,5832.35916878,0.180585104079692
1644192000,2022-02-07 00:00:00,LPOOL/BTC,0.0000329,0.0000348,0.0000305,0.0000315,18349.5703,0.594435702772684
1644105600,2022-02-06 00:00:00,LPOOL/BTC,0.0000337,0.0000344,0.0000318,0.000033,11828.83334363,0.389455245846509
1644019200,2022-02-05 00:00:00,LPOOL/BTC,0.0000334,0.0000345,0.0000329,0.0000336,5441.8486,0.18206579389
1643932800,2022-02-04 00:00:00,LPOOL/BTC,0.0000352,0.0000357,0.0000332,0.0000332,4908.567613,0.1695922563933
1643846400,2022-02-03 00:00:00,LPOOL/BTC,0.0000377,0.0000378,0.0000352,0.0000352,4802.4029,0.17565342561
1643760000,2022-02-02 00:00:00,LPOOL/BTC,0.0000382,0.0000384,0.0000367,0.0000376,8633.4584,0.32302911567
1643673600,2022-02-01 00:00:00,LPOOL/BTC,0.0000385,0.0000393,0.0000377,0.0000382,5382.4449,0.20712539236
1643587200,2022-01-31 00:00:00,LPOOL/BTC,0.0000405,0.0000411,0.0000376,0.0000385,11660.14844158,0.458399261919832
1643500800,2022-01-30 00:00:00,LPOOL/BTC,0.0000417,0.000042,0.0000403,0.0000404,2457.3018,0.10086980328
1643414400,2022-01-29 00:00:00,LPOOL/BTC,0.0000418,0.0000423,0.0000409,0.0000418,2502.3232,0.10444173029
1643328000,2022-01-28 00:00:00,LPOOL/BTC,0.0000413,0.0000432,0.0000407,0.0000417,5894.1092,0.24860225745
1643241600,2022-01-27 00:00:00,LPOOL/BTC,0.0000417,0.0000422,0.0000406,0.0000414,5328.6403,0.2201927755
1643155200,2022-01-26 00:00:00,LPOOL/BTC,0.0000476,0.0000476,0.0000406,0.0000418,14566.29400909,0.63188074774996
1643068800,2022-01-25 00:00:00,LPOOL/BTC,0.0000472,0.0000478,0.0000458,0.0000476,6245.125,0.29300908297
1642982400,2022-01-24 00:00:00,LPOOL/BTC,0.000054,0.0000563,0.000044,0.0000471,23228.8082,1.120370904905329
1642896000,2022-01-23 00:00:00,LPOOL/BTC,0.0000504,0.0000553,0.0000496,0.000054,9110.5255,0.47913853053
1642809600,2022-01-22 00:00:00,LPOOL/BTC,0.0000523,0.0000525,0.0000414,0.0000504,25582.38480857,1.18053515620993
1642723200,2022-01-21 00:00:00,LPOOL/BTC,0.0000559,0.0000571,0.0000506,0.0000522,10640.95025329,0.569731619264898
1642636800,2022-01-20 00:00:00,LPOOL/BTC,0.0000574,0.0000574,0.0000537,0.0000558,5549.5681,0.30874650893
1642550400,2022-01-19 00:00:00,LPOOL/BTC,0.0000578,0.0000587,0.0000566,0.0000574,3311.36332622,0.190961082049784
1642464000,2022-01-18 00:00:00,LPOOL/BTC,0.0000689,0.0000689,0.0000571,0.0000576,10789.92668672,0.661571136789525
1642377600,2022-01-17 00:00:00,LPOOL/BTC,0.0000674,0.0000753,0.0000646,0.0000688,19071.8106042,1.31664765532038
1642291200,2022-01-16 00:00:00,LPOOL/BTC,0.0000589,0.0000705,0.0000585,0.0000677,13523.0461,0.8908923922
1642204800,2022-01-15 00:00:00,LPOOL/BTC,0.0000588,0.0000629,0.0000583,0.0000589,4872.9851,0.29317477484
1642118400,2022-01-14 00:00:00,LPOOL/BTC,0.0000575,0.0000624,0.0000572,0.0000588,7299.65852579,0.434516622319979
1642032000,2022-01-13 00:00:00,LPOOL/BTC,0.0000542,0.0000576,0.0000527,0.0000573,5384.6375,0.29512224612
1641945600,2022-01-12 00:00:00,LPOOL/BTC,0.0000568,0.0000572,0.0000529,0.0000539,3682.4176,0.20142654266
1641859200,2022-01-11 00:00:00,LPOOL/BTC,0.0000569,0.0000587,0.0000555,0.0000571,6837.3012,0.39006763038
1641772800,2022-01-10 00:00:00,LPOOL/BTC,0.0000584,0.0000629,0.0000566,0.0000566,6688.8049,0.39772537516
1641686400,2022-01-09 00:00:00,LPOOL/BTC,0.0000585,0.000059,0.0000573,0.0000584,1888.6655,0.10973688205
1641600000,2022-01-08 00:00:00,LPOOL/BTC,0.000062,0.0000651,0.0000573,0.0000585,5400.46119938,0.328536537939638
1641513600,2022-01-07 00:00:00,LPOOL/BTC,0.0000612,0.0000631,0.0000601,0.0000623,4282.18868626,0.263540138889494
1641427200,2022-01-06 00:00:00,LPOOL/BTC,0.0000643,0.0000659,0.0000604,0.0000609,4626.94499911,0.293460509819376
1641340800,2022-01-05 00:00:00,LPOOL/BTC,0.0000598,0.0000645,0.0000584,0.0000643,9015.5406,0.55090373885
1641254400,2022-01-04 00:00:00,LPOOL/BTC,0.0000519,0.00006,0.000051,0.0000597,7460.11,0.4166902321
1641168000,2022-01-03 00:00:00,LPOOL/BTC,0.0000539,0.0000542,0.0000509,0.0000518,4778.2783,0.24922045532
1641081600,2022-01-02 00:00:00,LPOOL/BTC,0.0000532,0.0000544,0.0000526,0.0000539,3081.5602,0.16579728474
1640995200,2022-01-01 00:00:00,LPOOL/BTC,0.0000517,0.0000542,0.0000504,0.0000532,4825.7403,0.25162691012
1640908800,2021-12-31 00:00:00,LPOOL/BTC,0.0000528,0.0000529,0.0000503,0.0000515,4337.8157,0.22431149475
1640822400,2021-12-30 00:00:00,LPOOL/BTC,0.000051,0.000053,0.0000497,0.0000528,4219.8023,0.21589383415
1640736000,2021-12-29 00:00:00,LPOOL/BTC,0.0000576,0.0000576,0.0000507,0.0000511,7842.40941745,0.423118160499885
1640649600,2021-12-28 00:00:00,LPOOL/BTC,0.0000589,0.0000595,0.0000566,0.0000574,3970.4394,0.23022721967
