https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume POLS,Volume USDT
1643673600,2022-02-01 00:00:00,POLS/USDT,1.5387,1.6204,1.531,1.6025,129072.51928261,203372.798793282896
1643587200,2022-01-31 00:00:00,POLS/USDT,1.5264,1.5671,1.46,1.5376,89675.60320979,136540.083322158204
1643500800,2022-01-30 00:00:00,POLS/USDT,1.6087,1.6119,1.4962,1.5272,75287.00320663,117422.368612373983
1643414400,2022-01-29 00:00:00,POLS/USDT,1.5784,1.6378,1.5658,1.6064,100626.30607875,161363.344503293446
1643328000,2022-01-28 00:00:00,POLS/USDT,1.5244,1.5938,1.4822,1.5825,146376.85723065,225620.123927909466
1643241600,2022-01-27 00:00:00,POLS/USDT,1.5321,1.5588,1.4502,1.5197,102625.37381577,153939.395093776617
1643155200,2022-01-26 00:00:00,POLS/USDT,1.5614,1.6686,1.5068,1.535,147120.35413124,234345.709341058661
1643068800,2022-01-25 00:00:00,POLS/USDT,1.5825,1.6386,1.5,1.5591,161301.73651836,252123.341331015119
1642982400,2022-01-24 00:00:00,POLS/USDT,1.604,1.62,1.37,1.585,258445.20029115,382805.230287075796
1642896000,2022-01-23 00:00:00,POLS/USDT,1.498,1.72,1.4845,1.6004,192311.57617521,305453.931721110433
1642809600,2022-01-22 00:00:00,POLS/USDT,1.6578,1.7651,1.3289,1.5078,478815.24392916,727287.345716789989
1642723200,2022-01-21 00:00:00,POLS/USDT,2.0683,2.0983,1.6286,1.6569,338766.02255359,611093.649506390972
1642636800,2022-01-20 00:00:00,POLS/USDT,2.1351,2.3125,2.0582,2.0683,153249.16254158,333943.133971734571
1642550400,2022-01-19 00:00:00,POLS/USDT,2.1814,2.1929,2.063,2.1347,124016.58324658,265266.233920732688
1642464000,2022-01-18 00:00:00,POLS/USDT,2.1825,2.239,2.0633,2.1809,161941.62897514,347733.121525825117
1642377600,2022-01-17 00:00:00,POLS/USDT,2.2856,2.2856,2.14,2.182,88144.80332658,192200.669749682244
1642291200,2022-01-16 00:00:00,POLS/USDT,2.3389,2.3432,2.2278,2.2751,54530.43719018,124363.896900981913
1642204800,2022-01-15 00:00:00,POLS/USDT,2.3286,2.3615,2.2817,2.3459,49879.64704619,115614.960096161
1642118400,2022-01-14 00:00:00,POLS/USDT,2.282,2.4111,2.2145,2.3285,117810.32795742,274027.886596613286
1642032000,2022-01-13 00:00:00,POLS/USDT,2.4257,2.4866,2.2761,2.282,70901.36236707,168432.764557711588
1641945600,2022-01-12 00:00:00,POLS/USDT,2.3169,2.4681,2.2915,2.4227,120022.63072656,284957.940505667569
1641859200,2022-01-11 00:00:00,POLS/USDT,2.1555,2.3347,2.1391,2.3099,100818.00769495,225258.480396500518
1641772800,2022-01-10 00:00:00,POLS/USDT,2.3279,2.375,2.04,2.1581,163896.10401135,358850.316576817213
1641686400,2022-01-09 00:00:00,POLS/USDT,2.1875,2.4973,2.152,2.3298,182907.00405414,430154.887045367819
1641600000,2022-01-08 00:00:00,POLS/USDT,2.3226,2.3714,2.0879,2.1885,137250.04375755,304986.406558880608
1641513600,2022-01-07 00:00:00,POLS/USDT,2.5713,2.5713,2.265,2.3232,146286.43876682,348959.176121679731
1641427200,2022-01-06 00:00:00,POLS/USDT,2.6301,2.6301,2.4646,2.5717,145704.93468295,369981.844433728146
1641340800,2022-01-05 00:00:00,POLS/USDT,2.8632,2.867,2.5413,2.6305,247586.66108554,675226.572817350871
1641254400,2022-01-04 00:00:00,POLS/USDT,2.9559,3.004,2.8421,2.8651,202061.78978099,588678.512023913057
1641168000,2022-01-03 00:00:00,POLS/USDT,3.0049,3.1955,2.8918,2.9559,309499.63151179,937369.916135392692
1641081600,2022-01-02 00:00:00,POLS/USDT,2.8946,3.0415,2.8348,3.009,134466.39270525,392377.906151588061
1640995200,2022-01-01 00:00:00,POLS/USDT,2.7477,2.98,2.7343,2.8972,145475.6617335,409828.226544067797
1640908800,2021-12-31 00:00:00,POLS/USDT,2.7888,2.8513,2.6855,2.7434,148797.61271634,410705.256954233483
1640822400,2021-12-30 00:00:00,POLS/USDT,2.6726,2.9,2.6302,2.7851,199656.2789902,552752.73365189065
1640736000,2021-12-29 00:00:00,POLS/USDT,2.8009,2.8125,2.6536,2.669,162174.52056666,447485.406816081274
1640649600,2021-12-28 00:00:00,POLS/USDT,2.9468,2.9468,2.6882,2.8,209054.40588141,587763.924580285429
