https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume MNA
1654560000000,2022-06-07 00:00:00,MNA/BTC,3.232e-05,3.314e-05,3.173e-05,3.282e-05,0.2535762138402726,7726.27098843
1654473600000,2022-06-06 00:00:00,MNA/BTC,3.269e-05,3.369e-05,3.184e-05,3.238e-05,0.15017912016650878,4638.02100576
1654387200000,2022-06-05 00:00:00,MNA/BTC,3.287e-05,3.305e-05,3.226e-05,3.261e-05,0.1273017467847837,3903.76408417
1654300800000,2022-06-04 00:00:00,MNA/BTC,3.307e-05,3.329e-05,3.205e-05,3.288e-05,0.1545416382357672,4700.17147919
1654214400000,2022-06-03 00:00:00,MNA/BTC,3.404e-05,3.412e-05,3.268e-05,3.3e-05,0.18574291036422,5628.57304134
1654128000000,2022-06-02 00:00:00,MNA/BTC,3.295e-05,3.407e-05,3.228e-05,3.398e-05,0.1259585586806386,3706.84398707
1654041600000,2022-06-01 00:00:00,MNA/BTC,3.419e-05,3.427e-05,3.272e-05,3.304e-05,0.3084944285405304,9336.99844251
1653955200000,2022-05-31 00:00:00,MNA/BTC,3.415e-05,3.558e-05,3.344e-05,3.417e-05,0.1583582384522181,4634.42313293
1653868800000,2022-05-30 00:00:00,MNA/BTC,3.296e-05,3.536e-05,3.272e-05,3.421e-05,1.0261616668658926,29995.95635387
1653782400000,2022-05-29 00:00:00,MNA/BTC,3.288e-05,3.368e-05,3.175e-05,3.303e-05,0.1682050671177678,5092.49370626
1653696000000,2022-05-28 00:00:00,MNA/BTC,3.246e-05,3.349e-05,3.241e-05,3.301e-05,0.2543594009776392,7705.52562792
1653609600000,2022-05-27 00:00:00,MNA/BTC,3.387e-05,3.411e-05,3.175e-05,3.243e-05,0.4032795062627913,12435.38409691
1653523200000,2022-05-26 00:00:00,MNA/BTC,3.58e-05,3.71e-05,3.327e-05,3.377e-05,1.175812266555212,34818.2489356
1653436800000,2022-05-25 00:00:00,MNA/BTC,3.507e-05,3.614e-05,3.4e-05,3.58e-05,0.17366120608493002,4850.87167835
1653350400000,2022-05-24 00:00:00,MNA/BTC,3.536e-05,3.591e-05,3.388e-05,3.51e-05,0.268987752713277,7663.46873827
1653264000000,2022-05-23 00:00:00,MNA/BTC,3.642e-05,3.755e-05,3.524e-05,3.543e-05,0.23030013864000629,6500.14503641
1653177600000,2022-05-22 00:00:00,MNA/BTC,3.711e-05,3.804e-05,3.614e-05,3.644e-05,0.38709423725364994,10622.78367875
1653091200000,2022-05-21 00:00:00,MNA/BTC,3.659e-05,3.765e-05,3.595e-05,3.717e-05,0.16106801455391848,4333.27991805
1653004800000,2022-05-20 00:00:00,MNA/BTC,3.691e-05,3.788e-05,3.56e-05,3.652e-05,0.37583179464440725,10291.12252586
1652918400000,2022-05-19 00:00:00,MNA/BTC,3.609e-05,3.814e-05,3.384e-05,3.698e-05,1.107238904283526,29941.5604187
1652832000000,2022-05-18 00:00:00,MNA/BTC,4.004e-05,4.037e-05,3.595e-05,3.6e-05,0.76450683575016,21236.30099306
1652745600000,2022-05-17 00:00:00,MNA/BTC,3.941e-05,4.132e-05,3.877e-05,3.996e-05,0.9877015785963348,24717.25672163
1652659200000,2022-05-16 00:00:00,MNA/BTC,4.224e-05,4.224e-05,3.918e-05,3.925e-05,1.7475340353423172,44523.16013611
1652572800000,2022-05-15 00:00:00,MNA/BTC,4.45e-05,4.508e-05,4.017e-05,4.273e-05,4.943216453534689,115684.91583278
1652486400000,2022-05-14 00:00:00,MNA/BTC,3.491e-05,4.446e-05,3.488e-05,4.429e-05,14.757583080430061,333203.50147731
1652400000000,2022-05-13 00:00:00,MNA/BTC,2.441e-05,3.823e-05,2.436e-05,3.453e-05,7.472600448261156,216408.93276169
1652313600000,2022-05-12 00:00:00,MNA/BTC,2.67e-05,2.792e-05,2.364e-05,2.434e-05,3.34109483000216,137267.65940847
1652227200000,2022-05-11 00:00:00,MNA/BTC,3.595e-05,3.699e-05,2.64e-05,2.659e-05,2.331529253875705,87684.43978472
1652140800000,2022-05-10 00:00:00,MNA/BTC,3.542e-05,3.797e-05,3.423e-05,3.586e-05,0.8220309921724868,22923.34055138
1652054400000,2022-05-09 00:00:00,MNA/BTC,3.912e-05,3.963e-05,3.54e-05,3.54e-05,1.13902172130945,32175.75483925
1651968000000,2022-05-08 00:00:00,MNA/BTC,3.866e-05,3.995e-05,3.814e-05,3.905e-05,0.248942087193206,6374.95741852
1651881600000,2022-05-07 00:00:00,MNA/BTC,4.026e-05,4.031e-05,3.83e-05,3.86e-05,0.328430476030334,8508.56155519
1651795200000,2022-05-06 00:00:00,MNA/BTC,3.998e-05,4.066e-05,3.919e-05,4.019e-05,0.3620458860388833,9008.35745307
1651708800000,2022-05-05 00:00:00,MNA/BTC,4.189e-05,4.222e-05,3.913e-05,4.011e-05,1.1416049061346714,28461.85255883
1651622400000,2022-05-04 00:00:00,MNA/BTC,3.901e-05,4.202e-05,3.846e-05,4.181e-05,0.6911851808364761,16531.5757196
1651536000000,2022-05-03 00:00:00,MNA/BTC,3.914e-05,4.124e-05,3.862e-05,3.907e-05,0.38301789532997954,9803.37587228
1651449600000,2022-05-02 00:00:00,MNA/BTC,3.965e-05,4.089e-05,3.749e-05,3.908e-05,0.9756926353597919,24966.546452399998
1651363200000,2022-05-01 00:00:00,MNA/BTC,3.819e-05,4.036e-05,3.748e-05,3.98e-05,0.32230432471382,8098.0986109
1651276800000,2022-04-30 00:00:00,MNA/BTC,4.315e-05,4.392e-05,3.574e-05,3.814e-05,0.44431643093153056,11649.61801079
1651190400000,2022-04-29 00:00:00,MNA/BTC,4.543e-05,4.562e-05,4.24e-05,4.323e-05,0.3322156279350183,7684.83987821
1651104000000,2022-04-28 00:00:00,MNA/BTC,4.694e-05,4.703e-05,4.505e-05,4.542e-05,0.2563159322267322,5643.23937091
1651017600000,2022-04-27 00:00:00,MNA/BTC,4.749e-05,4.816e-05,4.665e-05,4.701e-05,0.135851343419859,2889.8392559
1650931200000,2022-04-26 00:00:00,MNA/BTC,4.887e-05,4.939e-05,4.704e-05,4.741e-05,0.3471458416608853,7322.20716433
1650844800000,2022-04-25 00:00:00,MNA/BTC,5.065e-05,5.065e-05,4.815e-05,4.895e-05,0.37758867110416094,7713.76243318
1650758400000,2022-04-24 00:00:00,MNA/BTC,5.094e-05,5.119e-05,4.969e-05,5.076e-05,0.2730537823708764,5379.31013339
1650672000000,2022-04-23 00:00:00,MNA/BTC,5.136e-05,5.144e-05,5.075e-05,5.093e-05,0.1293750683618866,2540.25266762
1650585600000,2022-04-22 00:00:00,MNA/BTC,4.994e-05,5.178e-05,4.994e-05,5.128e-05,0.13451844239014318,2623.21455519
1650499200000,2022-04-21 00:00:00,MNA/BTC,5.089e-05,5.145e-05,4.977e-05,5.001e-05,0.32724535293138957,6543.59833896
1650412800000,2022-04-20 00:00:00,MNA/BTC,5.214e-05,5.38e-05,5.046e-05,5.087e-05,0.3351537094175966,6588.43541218
1650326400000,2022-04-19 00:00:00,MNA/BTC,5.121e-05,5.356e-05,4.978e-05,5.216e-05,0.2055775381732768,3941.28715823
1650240000000,2022-04-18 00:00:00,MNA/BTC,5.169e-05,5.229e-05,5.053e-05,5.113e-05,0.7254157270126541,14187.67312757
1650153600000,2022-04-17 00:00:00,MNA/BTC,5.332e-05,5.334e-05,5.152e-05,5.173e-05,0.1924104409634484,3719.51364708
1650067200000,2022-04-16 00:00:00,MNA/BTC,5.282e-05,5.398e-05,5.273e-05,5.332e-05,0.1318547254793824,2472.89432632
1649980800000,2022-04-15 00:00:00,MNA/BTC,5.312e-05,5.359e-05,5.257e-05,5.291e-05,0.1325080942743129,2504.40548619
1649894400000,2022-04-14 00:00:00,MNA/BTC,5.338e-05,5.402e-05,5.278e-05,5.303e-05,0.22787964058818416,4297.1834921399995
1649808000000,2022-04-13 00:00:00,MNA/BTC,5.363e-05,5.394e-05,5.304e-05,5.348e-05,0.33105702824670563,6190.29596572
1649721600000,2022-04-12 00:00:00,MNA/BTC,5.213e-05,5.452e-05,5.201e-05,5.366e-05,0.43590205838452056,8123.40772241
1649635200000,2022-04-11 00:00:00,MNA/BTC,5.373e-05,5.381e-05,5.119e-05,5.202e-05,0.3717001639101726,7145.33187063
1649548800000,2022-04-10 00:00:00,MNA/BTC,5.463e-05,5.484e-05,5.363e-05,5.363e-05,0.14442566607522758,2693.00141852
1649462400000,2022-04-09 00:00:00,MNA/BTC,5.358e-05,5.494e-05,5.358e-05,5.472e-05,0.2724628215034656,4979.21822923
1649376000000,2022-04-08 00:00:00,MNA/BTC,5.564e-05,5.61e-05,5.337e-05,5.366e-05,0.22454754388559278,4184.63555508
1649289600000,2022-04-07 00:00:00,MNA/BTC,5.415e-05,5.573e-05,5.358e-05,5.553e-05,0.877053645569745,15794.2309665
1649203200000,2022-04-06 00:00:00,MNA/BTC,5.631e-05,5.631e-05,5.299e-05,5.404e-05,0.8349219636821475,15450.07334719
1649116800000,2022-04-05 00:00:00,MNA/BTC,5.709e-05,5.783e-05,5.604e-05,5.633e-05,0.2677790696115406,4753.75589582
1649030400000,2022-04-04 00:00:00,MNA/BTC,5.88e-05,5.944e-05,5.652e-05,5.701e-05,0.4687454572801312,8222.16202912
1648944000000,2022-04-03 00:00:00,MNA/BTC,5.779e-05,5.887e-05,5.709e-05,5.868e-05,0.9485452842301404,16164.71172853
1648857600000,2022-04-02 00:00:00,MNA/BTC,5.707e-05,5.946e-05,5.707e-05,5.76e-05,0.368564407100352,6398.68762327
1648771200000,2022-04-01 00:00:00,MNA/BTC,5.731e-05,5.791e-05,5.551e-05,5.715e-05,0.42773788851349503,7484.4774893
1648684800000,2022-03-31 00:00:00,MNA/BTC,5.74e-05,6.009e-05,5.633e-05,5.734e-05,1.4020594678939728,24451.68238392
1648598400000,2022-03-30 00:00:00,MNA/BTC,5.669e-05,5.813e-05,5.574e-05,5.743e-05,0.37383026940559666,6509.32037969
1648512000000,2022-03-29 00:00:00,MNA/BTC,5.682e-05,5.82e-05,5.588e-05,5.68e-05,0.50338180061044,8862.35564455
1648425600000,2022-03-28 00:00:00,MNA/BTC,5.834e-05,5.914e-05,5.679e-05,5.679e-05,0.5516893558508049,9714.55108031
1648339200000,2022-03-27 00:00:00,MNA/BTC,5.871e-05,5.923e-05,5.751e-05,5.86e-05,0.397874044374166,6789.65946031
1648252800000,2022-03-26 00:00:00,MNA/BTC,5.846e-05,5.909e-05,5.783e-05,5.88e-05,0.15884699836025998,2701.47956395
1648166400000,2022-03-25 00:00:00,MNA/BTC,6.144e-05,6.144e-05,5.814e-05,5.849e-05,0.3279500679608758,5606.94251942
1648080000000,2022-03-24 00:00:00,MNA/BTC,5.936e-05,6.232e-05,5.936e-05,6.12e-05,1.449274989134088,23680.96387474
1647993600000,2022-03-23 00:00:00,MNA/BTC,5.743e-05,5.977e-05,5.718e-05,5.911e-05,0.6575748088711719,11124.59497329
1647907200000,2022-03-22 00:00:00,MNA/BTC,5.864e-05,5.877e-05,5.71e-05,5.745e-05,1.1646211641293684,20271.90886213
1647820800000,2022-03-21 00:00:00,MNA/BTC,5.807e-05,5.97e-05,5.774e-05,5.866e-05,0.3107829807936098,5298.03922253
1647734400000,2022-03-20 00:00:00,MNA/BTC,5.938e-05,5.938e-05,5.787e-05,5.818e-05,0.2705337941720398,4649.94489811
1647648000000,2022-03-19 00:00:00,MNA/BTC,5.867e-05,6.082e-05,5.82e-05,5.94e-05,0.255215013134598,4296.54904267
1647561600000,2022-03-18 00:00:00,MNA/BTC,5.968e-05,5.968e-05,5.807e-05,5.859e-05,0.1798884855490779,3070.29331881
1647475200000,2022-03-17 00:00:00,MNA/BTC,6.048e-05,6.158e-05,5.931e-05,5.957e-05,0.2928225125090776,4915.60370168
1647388800000,2022-03-16 00:00:00,MNA/BTC,5.781e-05,6.082e-05,5.182e-05,6.06e-05,3.106323284880324,51259.46014654
1647302400000,2022-03-15 00:00:00,MNA/BTC,5.822e-05,5.874e-05,5.732e-05,5.778e-05,0.24252719587080657,4197.42464297
1647216000000,2022-03-14 00:00:00,MNA/BTC,5.958e-05,5.966e-05,5.716e-05,5.811e-05,0.8693154606098236,14959.82551385
1647129600000,2022-03-13 00:00:00,MNA/BTC,5.939e-05,6.224e-05,5.924e-05,5.958e-05,1.1245053897987896,18873.87361193
1647043200000,2022-03-12 00:00:00,MNA/BTC,5.968e-05,6.007e-05,5.928e-05,5.949e-05,0.2002230485291295,3365.65890955
1646956800000,2022-03-11 00:00:00,MNA/BTC,6.011e-05,6.072e-05,5.926e-05,5.956e-05,0.4008330081342568,6729.90275578
1646870400000,2022-03-10 00:00:00,MNA/BTC,5.96e-05,6.136e-05,5.9e-05,6.005e-05,0.732260303576156,12194.17657912
1646784000000,2022-03-09 00:00:00,MNA/BTC,6.189e-05,6.212e-05,5.9e-05,5.95e-05,0.402529588490645,6765.20316791
1646697600000,2022-03-08 00:00:00,MNA/BTC,6.202e-05,6.271e-05,6.15e-05,6.173e-05,0.5104642869708407,8269.30644696
