https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KONO,Volume USDT
1643846400,2022-02-03 00:00:00,KONO/USDT,0.1677,0.1677,0.1415,0.1437,500854.74430283,75125.567249361325
1643760000,2022-02-02 00:00:00,KONO/USDT,0.1412,0.2257,0.1354,0.1679,1475957.76517571,248392.99810301856
1643673600,2022-02-01 00:00:00,KONO/USDT,0.1313,0.1445,0.1302,0.1413,253483.76309952,34738.424030838114
1643587200,2022-01-31 00:00:00,KONO/USDT,0.1378,0.1387,0.1255,0.1313,222532.56050693,28757.918459046662
1643500800,2022-01-30 00:00:00,KONO/USDT,0.1455,0.15,0.132,0.1378,261068.2657676,36983.714221893038
1643414400,2022-01-29 00:00:00,KONO/USDT,0.1376,0.1497,0.1351,0.1464,308369.19788069,43487.256773606056
1643328000,2022-01-28 00:00:00,KONO/USDT,0.1322,0.15,0.1302,0.1363,351025.09938275,48116.589269371885
1643241600,2022-01-27 00:00:00,KONO/USDT,0.1325,0.1461,0.1259,0.1334,461229.35932744,61898.726941892066
1643155200,2022-01-26 00:00:00,KONO/USDT,0.1348,0.1501,0.1265,0.132,858103.91847901,114823.59680669621
1643068800,2022-01-25 00:00:00,KONO/USDT,0.14,0.1414,0.1287,0.1339,580495.71471572,77020.935510388384
1642982400,2022-01-24 00:00:00,KONO/USDT,0.1552,0.1578,0.1299,0.1398,432079.27559507,60675.298659152498
1642896000,2022-01-23 00:00:00,KONO/USDT,0.155,0.1747,0.153,0.1544,324182.93222527,51144.656715908779
1642809600,2022-01-22 00:00:00,KONO/USDT,0.1748,0.1837,0.1286,0.155,813472.56299231,128852.433233339036
1642723200,2022-01-21 00:00:00,KONO/USDT,0.2277,0.2331,0.171,0.1739,495933.49492568,102800.916688284809
1642636800,2022-01-20 00:00:00,KONO/USDT,0.2514,0.2566,0.2258,0.2284,507770.61108893,121795.045444914767
1642550400,2022-01-19 00:00:00,KONO/USDT,0.275,0.2842,0.25,0.2514,559231.85786215,145543.505640160225
1642464000,2022-01-18 00:00:00,KONO/USDT,0.321,0.3279,0.2645,0.275,1328725.28606517,382294.947066429334
1642377600,2022-01-17 00:00:00,KONO/USDT,0.3025,0.3934,0.2908,0.321,4159148.01186501,1401238.079864725657
1642291200,2022-01-16 00:00:00,KONO/USDT,0.2753,0.33,0.2556,0.3022,1191653.24614591,341306.709819531622
1642204800,2022-01-15 00:00:00,KONO/USDT,0.2662,0.29,0.26,0.2753,569759.03183966,157590.410655404783
1642118400,2022-01-14 00:00:00,KONO/USDT,0.2567,0.2715,0.2548,0.2664,226337.55299388,59653.127902255751
1642032000,2022-01-13 00:00:00,KONO/USDT,0.2651,0.2651,0.2499,0.2567,82360.32282959,21253.749755496683
1641945600,2022-01-12 00:00:00,KONO/USDT,0.2554,0.2722,0.2512,0.2651,161627.95394248,42456.484804948017
1641859200,2022-01-11 00:00:00,KONO/USDT,0.2586,0.2758,0.2445,0.2537,348444.09499637,90234.126656638425
1641772800,2022-01-10 00:00:00,KONO/USDT,0.2583,0.3108,0.2503,0.2586,848143.78938007,231622.545840875858
1641686400,2022-01-09 00:00:00,KONO/USDT,0.2595,0.266,0.255,0.2585,78826.83557447,20376.827787041635
1641600000,2022-01-08 00:00:00,KONO/USDT,0.2601,0.2699,0.2551,0.2596,124112.3030066,32791.733586255239
1641513600,2022-01-07 00:00:00,KONO/USDT,0.2819,0.283,0.2551,0.2597,227087.80480451,60588.106488412446
1641427200,2022-01-06 00:00:00,KONO/USDT,0.2867,0.3075,0.28,0.2834,189548.55353154,55202.203581674262
1641340800,2022-01-05 00:00:00,KONO/USDT,0.295,0.3302,0.2774,0.2875,403542.49102928,125261.039288867481
1641254400,2022-01-04 00:00:00,KONO/USDT,0.2767,0.3109,0.2759,0.2951,166929.13020067,49506.862099190732
1641168000,2022-01-03 00:00:00,KONO/USDT,0.3025,0.3082,0.2731,0.2769,199728.67961796,57572.275392803037
1641081600,2022-01-02 00:00:00,KONO/USDT,0.2965,0.3075,0.2862,0.3017,259201.4686903,76684.506451329591
1640995200,2022-01-01 00:00:00,KONO/USDT,0.27,0.298,0.2662,0.2964,331433.00171658,93380.606543258122
1640908800,2021-12-31 00:00:00,KONO/USDT,0.2571,0.3561,0.2571,0.27,1118342.70250479,321552.194078255408
1640822400,2021-12-30 00:00:00,KONO/USDT,0.256,0.2745,0.25,0.2581,258159.47477541,68529.042496385935
1640736000,2021-12-29 00:00:00,KONO/USDT,0.2741,0.2894,0.2504,0.255,241280.64268042,64547.214604412985
1640649600,2021-12-28 00:00:00,KONO/USDT,0.2894,0.3061,0.2632,0.2759,428019.23376762,119081.16492193487
