https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNS,Volume USDT
1642896000,2022-01-23 00:00:00,BNS/USDT,0.112666,0.120374,0.110579,0.11402,148038.82363282,16982.57656229744374
1642809600,2022-01-22 00:00:00,BNS/USDT,0.114551,0.116742,0.108001,0.112666,189289.38844463,21623.75824442462694
1642723200,2022-01-21 00:00:00,BNS/USDT,0.121298,0.121298,0.112101,0.114551,319998.15329585,37871.27131772601266
1642636800,2022-01-20 00:00:00,BNS/USDT,0.12145,0.149901,0.12,0.122058,2475486.46790301,314937.06330475334134
1642550400,2022-01-19 00:00:00,BNS/USDT,0.120862,0.124827,0.120654,0.122229,56940.0959913,6958.22148427638219
1642464000,2022-01-18 00:00:00,BNS/USDT,0.125555,0.1319,0.117466,0.121676,468428.70435062,58068.11998052466447
1642377600,2022-01-17 00:00:00,BNS/USDT,0.121298,0.131788,0.12026,0.1248,103716.26715897,13117.23323687591117
1642291200,2022-01-16 00:00:00,BNS/USDT,0.126176,0.1499,0.12,0.122021,393250.570198,50552.56081987830686
1642204800,2022-01-15 00:00:00,BNS/USDT,0.12611,0.131,0.123,0.126921,541362.58399534,69010.49832045556441
1642118400,2022-01-14 00:00:00,BNS/USDT,0.1265,0.12731,0.124022,0.12611,21593.01722209,2708.18136468267688
1642032000,2022-01-13 00:00:00,BNS/USDT,0.127,0.135,0.122601,0.12591,112310.10458168,14365.29857956786346
1641945600,2022-01-12 00:00:00,BNS/USDT,0.121,0.134,0.118062,0.127001,5161964.07083607,655225.87823539737893
1641859200,2022-01-11 00:00:00,BNS/USDT,0.119124,0.2002,0.118061,0.121002,963575.52929018,141818.1986087487804
1641772800,2022-01-10 00:00:00,BNS/USDT,0.119169,0.121022,0.1157,0.11912,168368.94101598,20061.4807523984456
1641686400,2022-01-09 00:00:00,BNS/USDT,0.1188,0.1212,0.11835,0.119171,16707.36735746,1994.10371716090584
1641600000,2022-01-08 00:00:00,BNS/USDT,0.122,0.1292,0.113808,0.118369,504483.17991035,60795.42688562049865
1641513600,2022-01-07 00:00:00,BNS/USDT,0.121773,0.122644,0.117069,0.122,118388.41997016,14299.40727983135687
1641427200,2022-01-06 00:00:00,BNS/USDT,0.122,0.12278,0.110212,0.121002,224922.39755508,26788.57325903989988
1641340800,2022-01-05 00:00:00,BNS/USDT,0.12299,0.12794,0.119424,0.122,32983.67725785,4098.3985791249515
1641254400,2022-01-04 00:00:00,BNS/USDT,0.123,0.126499,0.122686,0.122686,21249.9476301,2660.82107764597476
1641168000,2022-01-03 00:00:00,BNS/USDT,0.125886,0.1265,0.118018,0.123,82256.16269553,10139.7265441264201
1641081600,2022-01-02 00:00:00,BNS/USDT,0.125555,0.128885,0.121992,0.125588,92458.06470603,11591.25569464590531
1640995200,2022-01-01 00:00:00,BNS/USDT,0.119571,0.133046,0.119571,0.124826,122218.09259153,15497.58257564386446
1640908800,2021-12-31 00:00:00,BNS/USDT,0.124201,0.128527,0.119571,0.119571,62333.78260216,7790.3913180822129
1640822400,2021-12-30 00:00:00,BNS/USDT,0.124,0.127775,0.12312,0.125,69959.95543656,8703.28373032691042
1640736000,2021-12-29 00:00:00,BNS/USDT,0.125886,0.127705,0.124,0.124,25269.32916982,3178.49430084801
1640649600,2021-12-28 00:00:00,BNS/USDT,0.133001,0.136172,0.117073,0.1265,214625.44245635,27309.87322994431852
