https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume UST
1652565600,2022-05-14 22:00:00,BTC/UST,199845.2,212962.2,184377.7,188883.9,1.40423952,268371.17807916
1652562000,2022-05-14 21:00:00,BTC/UST,201460,204199.4,191138.1,200584.2,2.17337494,432272.612318655
1652558400,2022-05-14 20:00:00,BTC/UST,193726.7,203079.8,179284.6,201663,2.56647828,490035.655557705
1652554800,2022-05-14 19:00:00,BTC/UST,196992.9,210984.4,179781.2,193291.3,4.37567139,870496.603595202
1652551200,2022-05-14 18:00:00,BTC/UST,209695.2,212684.9,195465.9,196259.9,2.60657088,530853.057120511
1652547600,2022-05-14 17:00:00,BTC/UST,190593.7,218355.2,172100.3,212701.9,3.9057534,772751.035982307
1652544000,2022-05-14 16:00:00,BTC/UST,192532.4,203500,180367.3,190593.7,3.61752461,684763.308917475
1652540400,2022-05-14 15:00:00,BTC/UST,173577.1,202615,173576.7,191926.2,7.88192517,1444076.434824773
1652536800,2022-05-14 14:00:00,BTC/UST,196057.1,197602.3,168434.6,173576.8,9.8593867,1793378.408220981
1652533200,2022-05-14 13:00:00,BTC/UST,192545.7,206219.3,179414.2,195859.8,10.5592771,2028240.404897785
1652529600,2022-05-14 12:00:00,BTC/UST,178669.5,208656.5,166128.4,192545.6,20.62627145,3910673.220074855
1652526000,2022-05-14 11:00:00,BTC/UST,174752.6,230115.8,171276.3,178669.4,10.20913569,1920549.963389444
1652522400,2022-05-14 10:00:00,BTC/UST,151340.6,178578.9,151324.9,172461.7,5.62559114,938585.728114338
1652518800,2022-05-14 09:00:00,BTC/UST,201866.2,202055.6,150000,151340.5,6.29117479,1060946.286561539
1652515200,2022-05-14 08:00:00,BTC/UST,205761.7,216689.9,181980,201460,6.11523704,1220351.367516912
1652511600,2022-05-14 07:00:00,BTC/UST,237834.8,240588.5,204320.3,204320.3,2.56284273,545179.813840033
1652508000,2022-05-14 06:00:00,BTC/UST,264118.8,270020,238912.7,238912.7,3.78044156,976243.449831604
1652504400,2022-05-14 05:00:00,BTC/UST,268953.5,281790.1,258859.2,262040.8,3.87959109,1047050.425954703
1652500800,2022-05-14 04:00:00,BTC/UST,260460,287410.7,244155.2,269733.6,4.07678619,1115175.55755912
1652497200,2022-05-14 03:00:00,BTC/UST,297824,306613.1,248821.2,260460,5.20863593,1401561.282411168
1652493600,2022-05-14 02:00:00,BTC/UST,320766.7,330707.4,280000,298830.1,4.63388153,1386276.296553709
1652490000,2022-05-14 01:00:00,BTC/UST,397042.9,397042.9,280000,324684.3,4.54034983,1513848.839648974
1652486400,2022-05-14 00:00:00,BTC/UST,366051.3,403940.7,355063.4,397043.5,1.61064982,608430.781952946
1652482800,2022-05-13 23:00:00,BTC/UST,399838.1,403313.8,349693.8,366053,2.9102282,1108393.921806464
1652479200,2022-05-13 22:00:00,BTC/UST,312678.4,415119.7,269496,401097.1,2.99808383,1062243.524836763
1652475600,2022-05-13 21:00:00,BTC/UST,345204.7,354420.5,280814.7,309776,1.47003787,475507.761869846
1652472000,2022-05-13 20:00:00,BTC/UST,290809.1,372260.1,288965.3,345204.7,2.62575699,870480.030194397
1652468400,2022-05-13 19:00:00,BTC/UST,277380.6,307079.4,256891.3,291254.4,2.32847283,677331.044514898
1652464800,2022-05-13 18:00:00,BTC/UST,264985.4,316542,240001,277380.6,3.81907064,1047587.187270116
1652461200,2022-05-13 17:00:00,BTC/UST,432144.6,437290.4,250001,261858.5,5.6734188,1797687.17526335
1652457600,2022-05-13 16:00:00,BTC/UST,458775.5,458775.5,332156.2,431653,3.87115318,1549947.389179746
1652454000,2022-05-13 15:00:00,BTC/UST,355743,468865,349420.3,458989.4,3.15737384,1285639.235966545
1652450400,2022-05-13 14:00:00,BTC/UST,452981.2,515780.8,298537.8,355743,5.96969096,2471890.75581928
1652446800,2022-05-13 13:00:00,BTC/UST,563880.1,568064.3,438601.8,452981.1,2.09783624,1082541.791061378
1652443200,2022-05-13 12:00:00,BTC/UST,577657.1,588184.3,480000,563880.1,1.48048149,785507.174613816
1652439600,2022-05-13 11:00:00,BTC/UST,500000,592657.3,450001,576492.2,2.0018449,1039511.49303477
1652436000,2022-05-13 10:00:00,BTC/UST,517962.2,549999.9,469606.6,500000,1.95483175,1008251.703979753
1652432400,2022-05-13 09:00:00,BTC/UST,514589.1,528603.4,472788,518358.1,1.20938909,609912.305214548
1652428800,2022-05-13 08:00:00,BTC/UST,423835.7,607591.5,417472.1,516272.6,2.84619707,1433993.40840103
1652425200,2022-05-13 07:00:00,BTC/UST,435299.1,471310.1,400000,423835.6,2.64881849,1125388.020615176
1652421600,2022-05-13 06:00:00,BTC/UST,501885.8,580000,376040.7,437469.1,2.31781718,1086869.702935059
1652418000,2022-05-13 05:00:00,BTC/UST,528142.3,644986.1,421648.5,501885.8,3.59892888,1853960.947367596
1652414400,2022-05-13 04:00:00,BTC/UST,412565.9,560033.4,384693.5,527443.7,2.67409741,1264316.387470165
1652410800,2022-05-13 03:00:00,BTC/UST,508337.7,517631,371472.1,412565.8,3.78853135,1577569.254739398
1652407200,2022-05-13 02:00:00,BTC/UST,439995.1,599998.8,300000.1,508337.8,8.41684405,3618837.359748011
1652403600,2022-05-13 01:00:00,BTC/UST,182962.2,800000,180991.1,439998.8,13.95219615,4757003.543431826
1652400000,2022-05-13 00:00:00,BTC/UST,95442.2,200263.7,95282.8,182962.2,22.13403052,3017598.342783867
1652396400,2022-05-12 23:00:00,BTC/UST,74035.7,102416.8,73928.7,95524.7,7.72201462,712805.416635157
1652392800,2022-05-12 22:00:00,BTC/UST,69704.8,81149.5,69693.4,73757.8,8.94596913,681719.311712794
1652389200,2022-05-12 21:00:00,BTC/UST,81250.4,81250.4,64100,69704.8,14.94893445,1047055.803523923
1652385600,2022-05-12 20:00:00,BTC/UST,88605.4,89438.3,74645.6,81037.1,10.27911576,828462.551618203
1652382000,2022-05-12 19:00:00,BTC/UST,84511.6,97254.9,84353.8,88605.5,6.94453657,638927.870320678
1652378400,2022-05-12 18:00:00,BTC/UST,84505.2,88347.9,77089.7,84282.5,10.54219287,879368.753306221
1652374800,2022-05-12 17:00:00,BTC/UST,88173,101114,83413.7,84504.9,10.96669993,998370.422169245
1652371200,2022-05-12 16:00:00,BTC/UST,76973.8,120000,76333.8,88472,60.64844044,5330261.928619177
1652367600,2022-05-12 15:00:00,BTC/UST,65940.7,80000,65656.8,77398.1,60.83556523,4596448.396443993
1652364000,2022-05-12 14:00:00,BTC/UST,47805.8,79527.4,47230.6,65940.8,61.82917782,4020698.282110269
1652360400,2022-05-12 13:00:00,BTC/UST,45000.6,50813.5,44010,47465.7,28.78510634,1341527.167334693
1652356800,2022-05-12 12:00:00,BTC/UST,48685.2,53900.4,45000.1,45000.2,43.22204198,2075454.944615958
1652353200,2022-05-12 11:00:00,BTC/UST,65726.7,66256.5,48685.1,48685.1,34.15268402,1931223.28029112
1652349600,2022-05-12 10:00:00,BTC/UST,68606.9,79244.6,58000,66399.9,56.10161487,3872214.61838023
1652346000,2022-05-12 09:00:00,BTC/UST,46596.7,69889.3,46204.9,68961.4,38.04605387,2107513.568633593
1652342400,2022-05-12 08:00:00,BTC/UST,46000,49487.2,42000,46532.6,34.29065433,1552206.511246953
1652338800,2022-05-12 07:00:00,BTC/UST,53808.1,59999,46000,46000,100.32949803,5588132.26833574
1652335200,2022-05-12 06:00:00,BTC/UST,48177.4,53808.1,46367.6,53808,35.20863558,1717110.542135812
1652331600,2022-05-12 05:00:00,BTC/UST,44431.1,55147.8,42416.9,48514.6,31.08429988,1430429.47389178
1652328000,2022-05-12 04:00:00,BTC/UST,43960,45712.1,41065,44431.1,18.89348484,813142.514069574
1652324400,2022-05-12 03:00:00,BTC/UST,45602.8,53689.8,40548,44368.5,45.68886064,2158005.127920774
1652320800,2022-05-12 02:00:00,BTC/UST,47540,51248.4,40000,45602.8,71.89620495,3122116.854120143
1652317200,2022-05-12 01:00:00,BTC/UST,45338.4,50693.1,43915,47540.3,20.39361741,932412.901008044
1652313600,2022-05-12 00:00:00,BTC/UST,46082.3,51131.8,44900,45338.4,22.66006526,1066765.871334799
1652310000,2022-05-11 23:00:00,BTC/UST,47938.5,50007,44693.8,45961.4,22.51984618,1037938.650675823
1652306400,2022-05-11 22:00:00,BTC/UST,49036.1,50302,43900,47823.1,22.62697418,1056626.410499457
1652302800,2022-05-11 21:00:00,BTC/UST,52679.1,54700,47650,48943.5,21.85834979,1103163.718883254
1652299200,2022-05-11 20:00:00,BTC/UST,56411.6,59983,50128.6,52679.1,23.43704101,1293939.778720526
1652295600,2022-05-11 19:00:00,BTC/UST,58670.5,69000,55601.4,56411.6,21.5415646,1322495.33626213
1652292000,2022-05-11 18:00:00,BTC/UST,53814.2,59101.5,52623.1,58682.9,15.50944975,847578.060813931
1652288400,2022-05-11 17:00:00,BTC/UST,51133.6,59862.4,49067.3,53814.1,27.12026622,1453097.62336641
1652284800,2022-05-11 16:00:00,BTC/UST,62134.2,63635.1,50110,51000,25.71185695,1514950.209521935
1652281200,2022-05-11 15:00:00,BTC/UST,73171.8,79370.9,61011,62071.6,24.93919097,1734736.801542919
1652277600,2022-05-11 14:00:00,BTC/UST,67830.3,75966.8,59456.1,72490.7,36.29625258,2400856.807001857
1652274000,2022-05-11 13:00:00,BTC/UST,100683.3,108500,65125,67830.3,87.1117971,6916741.792999466
1652270400,2022-05-11 12:00:00,BTC/UST,75740,114332.7,75245,100093.8,39.75654934,3720919.560734508
1652266800,2022-05-11 11:00:00,BTC/UST,67442,81203.3,67169.4,75722,65.33777961,4912138.111076856
1652263200,2022-05-11 10:00:00,BTC/UST,67519.1,71153.7,52342.7,67444.9,137.85774941,8685340.491878434
1652259600,2022-05-11 09:00:00,BTC/UST,62856,78517.3,62176.3,67519.2,92.25730313,6436648.771033243
1652256000,2022-05-11 08:00:00,BTC/UST,87621.8,88903.2,59635.6,62523,125.315018,8928534.018698892
1652252400,2022-05-11 07:00:00,BTC/UST,62754.5,145001.9,62221.2,89238.8,155.54804463,13803025.166442874
1652248800,2022-05-11 06:00:00,BTC/UST,45373.1,62872,45248.4,62754.5,185.46747484,9845959.532492422
1652245200,2022-05-11 05:00:00,BTC/UST,41014.2,48529.2,40237.1,45373,77.61751051,3365482.019316593
1652241600,2022-05-11 04:00:00,BTC/UST,37514.6,41416.1,37239.6,41000,29.59041704,1144994.975411543
1652238000,2022-05-11 03:00:00,BTC/UST,37143.6,39138.1,37141.8,37514.5,35.17167342,1341535.15971764
1652234400,2022-05-11 02:00:00,BTC/UST,39352.7,40912.6,37143.6,37143.6,31.04753327,1201976.01637145
1652230800,2022-05-11 01:00:00,BTC/UST,38946.4,39406.2,38209.7,39275.1,37.67023495,1460928.35856311
1652227200,2022-05-11 00:00:00,BTC/UST,38852.5,39138.1,36800,38946.4,54.18925437,2058525.18577965
1652223600,2022-05-10 23:00:00,BTC/UST,42854,43605.4,38396.2,38852.5,66.09375054,2675430.108558179
1652220000,2022-05-10 22:00:00,BTC/UST,38922,46800,37612.3,42702.5,77.95034309,3260823.442737288
1652216400,2022-05-10 21:00:00,BTC/UST,34334.6,39820,34312.1,39077,68.93653921,2606368.676107217
1652212800,2022-05-10 20:00:00,BTC/UST,34550,34659.8,34061,34388.5,25.89415372,889269.113368285
1652209200,2022-05-10 19:00:00,BTC/UST,34521.7,35398.2,34447.1,34510.8,24.02653143,836740.17252839
1652205600,2022-05-10 18:00:00,BTC/UST,34542.5,34956,34400,34532.4,22.04883204,760856.22643769
1652202000,2022-05-10 17:00:00,BTC/UST,34403.9,35064.5,34400,34525.3,25.77656142,891092.065292997
1652198400,2022-05-10 16:00:00,BTC/UST,34547.8,34997.2,34400,34455.7,23.06428973,797570.820941601
1652194800,2022-05-10 15:00:00,BTC/UST,34606,35700,34400,34547.8,39.21926155,1367043.087733892
1652191200,2022-05-10 14:00:00,BTC/UST,34405.9,35161.9,34000,34544.9,39.02609976,1344902.956725649
1652187600,2022-05-10 13:00:00,BTC/UST,34854.9,35141.4,34061.8,34382.2,20.79675453,717525.743791429
1652184000,2022-05-10 12:00:00,BTC/UST,34460,35305.4,34169.8,34929.4,21.93519185,761095.288534962
1652180400,2022-05-10 11:00:00,BTC/UST,34714.4,34944,34370.7,34385.6,20.5286227,711985.631398722
1652176800,2022-05-10 10:00:00,BTC/UST,35049.7,35452.8,34655,34714.4,16.28551243,570746.574717824
1652173200,2022-05-10 09:00:00,BTC/UST,34710,35983.6,34600,35111.7,98.04366282,3453894.287469704
1652169600,2022-05-10 08:00:00,BTC/UST,35046,35901.1,34686.7,34710,26.42389903,925042.609853658
1652166000,2022-05-10 07:00:00,BTC/UST,34650.7,36746.8,34432.6,35067.8,39.4903538,1407872.141317809
1652162400,2022-05-10 06:00:00,BTC/UST,36119.4,36221.6,34348.5,34654.5,54.8869669,1942225.910012661
1652158800,2022-05-10 05:00:00,BTC/UST,37722.3,38264.4,35741.8,36119.3,127.56926658,4727284.698772388
1652155200,2022-05-10 04:00:00,BTC/UST,41166.6,42500,37000,37722.3,100.03112034,4024155.047134194
1652151600,2022-05-10 03:00:00,BTC/UST,43117.7,47262.3,40552.6,41166.6,98.68949892,4197156.571034322
1652148000,2022-05-10 02:00:00,BTC/UST,39027.5,48068.2,38783.6,43160.5,93.52322184,3936896.865507997
1652144400,2022-05-10 01:00:00,BTC/UST,38308.6,43657,36404.2,38878.7,99.09847025,3930197.308488981
1652140800,2022-05-10 00:00:00,BTC/UST,39665.5,50179.4,38026.8,38308.8,108.92079926,4730676.050811109
1652137200,2022-05-09 23:00:00,BTC/UST,35032.2,43465.4,34875.7,39586.5,67.81314167,2529080.016582229
1652133600,2022-05-09 22:00:00,BTC/UST,35138.4,36921,33432,35004.5,50.5672505,1779425.414869181
1652130000,2022-05-09 21:00:00,BTC/UST,33149.1,35126.4,33149.1,35069,54.27981817,1838085.742058269
1652126400,2022-05-09 20:00:00,BTC/UST,33099.8,33753.7,32619.5,33149,53.68742739,1785448.008353665
1652122800,2022-05-09 19:00:00,BTC/UST,32629,33190.6,32280.4,33109.6,72.81177153,2376844.083271005
1652119200,2022-05-09 18:00:00,BTC/UST,31952.5,33206.6,31676.6,32648.7,61.48543869,2007319.928725414
1652115600,2022-05-09 17:00:00,BTC/UST,32285.6,32625.3,31627.9,31952.5,34.34933428,1107254.406368459
1652112000,2022-05-09 16:00:00,BTC/UST,32862.5,33401.5,32245.1,32285.6,39.00358284,1279947.472491263
1652108400,2022-05-09 15:00:00,BTC/UST,32824.5,35997.3,32500,32862.5,44.36695603,1460333.325901833
1652104800,2022-05-09 14:00:00,BTC/UST,33329.9,33419.5,32853.7,32890.5,56.22905382,1865115.221860034
1652101200,2022-05-09 13:00:00,BTC/UST,33060.3,33662.5,33000,33352.1,26.58212592,884162.976900202
1652097600,2022-05-09 12:00:00,BTC/UST,33309.6,33309.6,33037.6,33037.6,18.38136562,609577.340214018
1652094000,2022-05-09 11:00:00,BTC/UST,32979,33345.2,32864,33345.2,30.39299818,1004554.138500804
1652090400,2022-05-09 10:00:00,BTC/UST,33670.3,33708.1,32860.3,33046.9,18.09235286,601448.089556159
1652086800,2022-05-09 09:00:00,BTC/UST,33812,33950,33607,33657.6,9.87533375,332946.175338548
1652083200,2022-05-09 08:00:00,BTC/UST,33700.6,33911.3,33351.5,33853.7,7.59280095,254707.77747252
1652079600,2022-05-09 07:00:00,BTC/UST,33746,33907.8,33711.3,33720.7,4.83884318,163377.034345423
1652076000,2022-05-09 06:00:00,BTC/UST,33687.3,33801.4,33521,33746,4.21523537,141888.571190236
1652072400,2022-05-09 05:00:00,BTC/UST,33818.2,33888.9,33643.9,33687.4,2.66667464,89981.92640789
1652068800,2022-05-09 04:00:00,BTC/UST,33752.4,34126.2,33704.5,33812.9,5.10540433,173388.930653235
1652065200,2022-05-09 03:00:00,BTC/UST,33656.1,34048,33584.6,33725.8,11.6518181,393322.665656172
1652061600,2022-05-09 02:00:00,BTC/UST,34223.5,34235.1,33476,33669.2,33.64491164,1138448.324836639
1652058000,2022-05-09 01:00:00,BTC/UST,34327,34415,34198.4,34235.6,2.53153535,86692.820921525
1652054400,2022-05-09 00:00:00,BTC/UST,34285,34380.1,34175.6,34325.3,5.42115147,185997.723713608
1652050800,2022-05-08 23:00:00,BTC/UST,34434.3,34496.7,34126,34246.4,6.22679828,213767.646742258
1652047200,2022-05-08 22:00:00,BTC/UST,34603.8,34603.8,34291.2,34458,10.84560534,373190.283079088
1652043600,2022-05-08 21:00:00,BTC/UST,34419.3,34647.4,34410.8,34589.2,6.93004151,239056.198495887
1652040000,2022-05-08 20:00:00,BTC/UST,34799.8,34800.8,34401.8,34436.8,14.7931463,511528.761229748
1652036400,2022-05-08 19:00:00,BTC/UST,34692.3,34877.8,34665.2,34801.9,15.26799525,531386.86150841
1652032800,2022-05-08 18:00:00,BTC/UST,34188,34823.6,34058.5,34692.2,22.95785378,791972.064580022
1652029200,2022-05-08 17:00:00,BTC/UST,34499.1,34509,33856.7,34218.7,61.07614344,2084363.362246361
1652025600,2022-05-08 16:00:00,BTC/UST,34470.2,34679.2,34401.1,34499.1,2.27925034,78835.819730236
1652022000,2022-05-08 15:00:00,BTC/UST,34535.7,34693.8,34450,34450,7.13387905,246462.086215514
1652018400,2022-05-08 14:00:00,BTC/UST,34628,34814.2,34500,34529.3,20.00360941,694031.707231209
1652014800,2022-05-08 13:00:00,BTC/UST,34870.8,34925.2,34629.6,34644.9,19.15229286,666743.861206248
1652011200,2022-05-08 12:00:00,BTC/UST,35025,35090,34857,34890.4,5.99270791,209591.290532278
1652007600,2022-05-08 11:00:00,BTC/UST,34986,35081,34936.9,35047.6,1.92504761,67410.377147398
1652004000,2022-05-08 10:00:00,BTC/UST,34755.1,35036.4,34724,34959.7,3.52866813,123071.912459788
1652000400,2022-05-08 09:00:00,BTC/UST,34844.5,34887.5,34716.3,34755.1,6.77527275,235502.599650256
1651996800,2022-05-08 08:00:00,BTC/UST,34777.9,34899,34600,34867.6,4.92682473,171040.132479174
1651993200,2022-05-08 07:00:00,BTC/UST,34955.3,35038.9,34765.1,34769.2,3.04930438,106403.527696943
1651989600,2022-05-08 06:00:00,BTC/UST,34562,35076.1,34534.1,34925,2.33198024,81186.63326817
1651986000,2022-05-08 05:00:00,BTC/UST,34500,34580.2,34417.3,34543,6.80318253,234813.529096677
1651982400,2022-05-08 04:00:00,BTC/UST,34651.8,34828.8,34500,34500.1,3.49334689,121274.768234099
1651978800,2022-05-08 03:00:00,BTC/UST,34799.1,34850.8,34443,34623.8,35.94210997,1243129.720654085
1651975200,2022-05-08 02:00:00,BTC/UST,35214.6,35303.5,34606.8,34799.1,67.62526132,2363063.487948308
1651971600,2022-05-08 01:00:00,BTC/UST,35390.8,35526,35110.1,35236.2,38.67082218,1367869.84222719
1651968000,2022-05-08 00:00:00,BTC/UST,35676.8,35766.2,35138,35360,5.787558,205706.074228048
1651964400,2022-05-07 23:00:00,BTC/UST,35447.1,35962.6,35410.1,35676.8,29.69503799,1059480.008163529
1651960800,2022-05-07 22:00:00,BTC/UST,35205.4,35658.9,35111,35447.1,28.28462995,1003060.997875238
1651957200,2022-05-07 21:00:00,BTC/UST,35900.1,36061.2,35205,35205,18.73073049,666902.657021457
1651953600,2022-05-07 20:00:00,BTC/UST,35931.8,35955.2,35817.8,35916.8,4.56935281,164085.827104131
1651950000,2022-05-07 19:00:00,BTC/UST,35933.2,36006.2,35919.5,35948.9,5.28779397,190226.355379819
1651946400,2022-05-07 18:00:00,BTC/UST,35940.2,36029.4,35926.9,35945.2,2.44899161,88094.43360853
1651942800,2022-05-07 17:00:00,BTC/UST,36002.6,36002.6,35908.1,35917.2,4.0710183,146288.400293126
1651939200,2022-05-07 16:00:00,BTC/UST,35963.6,36003,35925.6,35997.9,3.79782683,136621.226424863
1651935600,2022-05-07 15:00:00,BTC/UST,35978.7,36105.4,35962.1,35962.1,2.81127455,101247.499727752
1651932000,2022-05-07 14:00:00,BTC/UST,35911.4,36005.5,35902.3,35983.6,1.6032756,57637.323257332
1651928400,2022-05-07 13:00:00,BTC/UST,36056.4,36056.4,35866.7,35913.7,1.85289517,66567.833979501
1651924800,2022-05-07 12:00:00,BTC/UST,36063.2,36064.1,35989.7,36026.5,0.8311923,29958.346380709
1651921200,2022-05-07 11:00:00,BTC/UST,36071.7,36148.1,36020.7,36052.8,1.16009806,41834.000232643
1651917600,2022-05-07 10:00:00,BTC/UST,35963.2,36141.6,35963.2,36037.2,0.86735071,31237.516451746
1651914000,2022-05-07 09:00:00,BTC/UST,36006.6,36047,35985,35999,0.86172178,31023.400450897
1651910400,2022-05-07 08:00:00,BTC/UST,35933.8,36069.3,35892.3,36021.4,0.66459654,23916.865757036
1651906800,2022-05-07 07:00:00,BTC/UST,35834.9,35961.4,35790.5,35934.7,2.07033899,74200.643435195
1651903200,2022-05-07 06:00:00,BTC/UST,35891.4,35911.4,35799.5,35836.4,0.94796587,33986.33317688
1651899600,2022-05-07 05:00:00,BTC/UST,35748.2,35900.5,35736.1,35892.3,2.38078443,85284.693437135
1651896000,2022-05-07 04:00:00,BTC/UST,35821,35882.6,35746.5,35746.5,0.75470388,27039.597670059
1651892400,2022-05-07 03:00:00,BTC/UST,35970.2,35971.9,35788.2,35833.9,1.94788032,69870.559192061
1651888800,2022-05-07 02:00:00,BTC/UST,35978,36013.2,35949.3,35980.8,0.24259313,8731.128217491
1651885200,2022-05-07 01:00:00,BTC/UST,36007.8,36061.4,35927.3,36025.3,2.75028886,99019.648709399
1651881600,2022-05-07 00:00:00,BTC/UST,36051.7,36072.6,35961.5,36017.8,2.07499195,74737.157388086
1651878000,2022-05-06 23:00:00,BTC/UST,36026.3,36129.2,36016.8,36034.6,1.79000113,64570.572772641
1651874400,2022-05-06 22:00:00,BTC/UST,35976,36063.7,35898.5,36007.3,1.49861291,53959.054107109
1651870800,2022-05-06 21:00:00,BTC/UST,36106.4,36117.7,35918.7,35976,0.87476636,31512.010808978
1651867200,2022-05-06 20:00:00,BTC/UST,35971.9,36125.5,35889.7,36093.8,1.13184039,40708.01474224
1651863600,2022-05-06 19:00:00,BTC/UST,35925.6,36143,35815.4,36010.6,27.78794335,1001262.487455039
1651860000,2022-05-06 18:00:00,BTC/UST,35911,36105.3,35853.9,35961.5,1.49557363,53734.424500332
1651856400,2022-05-06 17:00:00,BTC/UST,36211.9,36244.2,35887.1,35932.9,3.76615263,135529.498610305
1651852800,2022-05-06 16:00:00,BTC/UST,36027.1,36240,35948.8,36240,6.72278721,242791.025753043
1651849200,2022-05-06 15:00:00,BTC/UST,36147.3,36400,35984.9,35997.7,3.7107907,134108.29066473
1651845600,2022-05-06 14:00:00,BTC/UST,35769.9,36250.1,35657.8,36218.3,13.08176762,470163.752419348
1651842000,2022-05-06 13:00:00,BTC/UST,35847.7,36059.7,35307.5,35782.1,29.50650692,1049992.377116924
1651838400,2022-05-06 12:00:00,BTC/UST,35800,36331.7,35692.6,35847.6,11.59231126,417286.41886512
1651834800,2022-05-06 11:00:00,BTC/UST,35922.7,36105.4,35639.5,35800,9.94215633,356301.630035659
1651831200,2022-05-06 10:00:00,BTC/UST,36385.2,36385.2,35828.9,35964.2,11.23772964,405269.893138149
1651827600,2022-05-06 09:00:00,BTC/UST,36276.2,36431.7,36193.1,36394.6,0.85396474,30960.178740879
1651824000,2022-05-06 08:00:00,BTC/UST,36374.7,36503.3,36177.9,36252.5,6.43925265,234149.717923015
1651820400,2022-05-06 07:00:00,BTC/UST,36395.5,36449.2,35876.1,36404.2,16.61658793,600578.625134041
1651816800,2022-05-06 06:00:00,BTC/UST,36504.6,36545.4,36411.8,36418.7,0.16243694,5924.639610792
1651813200,2022-05-06 05:00:00,BTC/UST,36435.8,36504.6,36421.6,36488.4,2.37744724,86637.28256848
1651809600,2022-05-06 04:00:00,BTC/UST,36466.1,36466.1,36322.8,36432.3,2.91764914,106108.140264459
1651806000,2022-05-06 03:00:00,BTC/UST,36450.8,36465.6,36369.6,36465.6,3.4878287,127013.878542624
1651802400,2022-05-06 02:00:00,BTC/UST,36322.5,36541.1,36322.5,36434.3,1.76700961,64398.496693468
1651798800,2022-05-06 01:00:00,BTC/UST,36413.4,36416.7,36184.3,36322.5,1.10415765,40055.759145247
1651795200,2022-05-06 00:00:00,BTC/UST,36565,36664,36322.8,36385.5,1.00142365,36512.240311172
1651791600,2022-05-05 23:00:00,BTC/UST,36290,36590.3,36290,36581,2.18567702,79684.476924769
1651788000,2022-05-05 22:00:00,BTC/UST,36472.2,36504,36235.5,36235.5,1.89705624,68936.552646238
1651784400,2022-05-05 21:00:00,BTC/UST,36479.5,36627.6,36355.2,36432.5,2.65296435,96699.83987832
1651780800,2022-05-05 20:00:00,BTC/UST,36283.6,36475,36156,36474.9,3.17983508,115433.2500189
1651777200,2022-05-05 19:00:00,BTC/UST,36399.6,36399.6,35627.2,36352.5,33.43867693,1203875.088495307
1651773600,2022-05-05 18:00:00,BTC/UST,36819.5,36848.2,36033.5,36377.2,36.1938226,1316156.012062406
1651770000,2022-05-05 17:00:00,BTC/UST,37066.8,37167.3,36787.6,36830.2,6.60669594,244103.32347369
1651766400,2022-05-05 16:00:00,BTC/UST,36854,37305.9,36803.7,37055.6,15.25009219,564271.7235632
1651762800,2022-05-05 15:00:00,BTC/UST,38157.8,38183.1,36614.4,36904.7,38.25790747,1421374.688112799
1651759200,2022-05-05 14:00:00,BTC/UST,38955.2,39046.9,38135.3,38202.3,16.678251,643746.315049418
1651755600,2022-05-05 13:00:00,BTC/UST,39493.8,39503.8,38973.5,39038.9,4.98051961,195625.620427163
1651752000,2022-05-05 12:00:00,BTC/UST,39499,39540.6,39470.4,39487.1,0.76464867,30208.9578895
1651748400,2022-05-05 11:00:00,BTC/UST,39507.2,39564.6,39448.4,39484,0.88008143,34754.408788979
1651744800,2022-05-05 10:00:00,BTC/UST,39495.3,39614.4,39470,39507.2,0.85553115,33822.9765299
1651741200,2022-05-05 09:00:00,BTC/UST,39513.8,39565.2,39410.2,39494.4,1.10089688,43415.785214978
1651737600,2022-05-05 08:00:00,BTC/UST,39590.4,39633.5,39464.5,39497.5,0.71199362,28159.44316298
1651734000,2022-05-05 07:00:00,BTC/UST,39545.5,39615.1,39523.4,39582.4,0.28305217,11202.710122567
1651730400,2022-05-05 06:00:00,BTC/UST,39607.9,39683.9,39543.5,39543.5,0.1478252,5858.729263429
1651726800,2022-05-05 05:00:00,BTC/UST,39742.4,39823.7,39583,39608,2.70032645,107142.760639327
1651723200,2022-05-05 04:00:00,BTC/UST,39738.7,39761.2,39699.6,39761.2,0.43842081,17421.624935987
1651719600,2022-05-05 03:00:00,BTC/UST,39780,39784.1,39701.2,39740.2,3.85398643,153205.864202968
1651716000,2022-05-05 02:00:00,BTC/UST,39650.2,39800.1,39648.8,39800.1,0.27534321,10946.153435866
1651712400,2022-05-05 01:00:00,BTC/UST,39652.4,39703.2,39611.8,39611.8,0.65704821,26073.631700868
1651708800,2022-05-05 00:00:00,BTC/UST,39697.3,39744.8,39566.2,39651.2,0.98689208,39114.475572624
1651705200,2022-05-04 23:00:00,BTC/UST,39674.6,39720.7,39629.7,39697.5,1.07080031,42471.057921142
1651701600,2022-05-04 22:00:00,BTC/UST,39749.9,39776.2,39669.7,39669.7,0.40064325,15912.636249344
1651698000,2022-05-04 21:00:00,BTC/UST,39819,39893.3,39740,39740,4.38704566,174491.923963042
1651694400,2022-05-04 20:00:00,BTC/UST,39876.8,39936.5,39772.5,39836.1,1.36326764,54348.186937315
1651690800,2022-05-04 19:00:00,BTC/UST,39732.5,40000,39570.9,39839.7,9.50444047,378691.655846646
1651687200,2022-05-04 18:00:00,BTC/UST,39186.6,39783.1,38675.1,39611.5,5.61973268,219650.783606138
