https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DFI,Volume BTC
1644969600,2022-02-16 00:00:00,DFI/BTC,0.00008172,0.00008518,0.00008125,0.00008472,47410.0659792,3.9552487331129013
1644883200,2022-02-15 00:00:00,DFI/BTC,0.00008082,0.000082,0.0000793,0.00008171,65929.9334516,5.315095767030622
1644796800,2022-02-14 00:00:00,DFI/BTC,0.00008149,0.00008289,0.0000793,0.0000809,70248.73445911,5.6527266977703137
1644710400,2022-02-13 00:00:00,DFI/BTC,0.00008364,0.00008469,0.00008094,0.00008163,71311.01969457,5.9225668955984456
1644624000,2022-02-12 00:00:00,DFI/BTC,0.00008335,0.00008543,0.00008188,0.00008366,122937.28266529,10.3028236853117617
1644537600,2022-02-11 00:00:00,DFI/BTC,0.00008286,0.000085,0.00008171,0.0000829,178845.96502489,14.9876174002030522
1644451200,2022-02-10 00:00:00,DFI/BTC,0.00008047,0.00008427,0.00007843,0.00008285,129595.48710448,10.6157693396679347
1644364800,2022-02-09 00:00:00,DFI/BTC,0.0000755,0.00008219,0.00007513,0.00008047,134798.15871001,10.5554249570904245
1644278400,2022-02-08 00:00:00,DFI/BTC,0.00007644,0.00007755,0.0000735,0.0000755,116895.00932033,8.8176147793381904
1644192000,2022-02-07 00:00:00,DFI/BTC,0.00007383,0.0000779,0.0000725,0.00007644,206811.25978454,15.6754427207980961
1644105600,2022-02-06 00:00:00,DFI/BTC,0.00006819,0.00007773,0.00006705,0.00007383,245389.60457251,17.9945080589766897
1644019200,2022-02-05 00:00:00,DFI/BTC,0.00006678,0.00006949,0.00006638,0.00006819,144495.63597527,9.7140283872550816
1643932800,2022-02-04 00:00:00,DFI/BTC,0.00006774,0.00006836,0.0000663,0.00006673,110145.63915861,7.3845746366718622
1643846400,2022-02-03 00:00:00,DFI/BTC,0.0000675,0.00007069,0.00006642,0.00006778,77173.55692442,5.24301874310745
1643760000,2022-02-02 00:00:00,DFI/BTC,0.00006705,0.00006888,0.00006557,0.00006743,148764.90236063,9.9568543839734569
1643673600,2022-02-01 00:00:00,DFI/BTC,0.00006704,0.0000692,0.000066,0.00006696,124548.29331648,8.3653765269205879
1643587200,2022-01-31 00:00:00,DFI/BTC,0.00006718,0.0000685,0.00006668,0.00006704,107786.42061326,7.2394036037750071
1643500800,2022-01-30 00:00:00,DFI/BTC,0.0000677,0.00006898,0.00006679,0.0000673,172790.16777733,11.7383223623528215
1643414400,2022-01-29 00:00:00,DFI/BTC,0.00006839,0.00007034,0.00006767,0.0000679,148253.48324643,10.1082598050525438
1643328000,2022-01-28 00:00:00,DFI/BTC,0.00006794,0.0000698,0.0000677,0.00006839,155182.53549259,10.5679073380274613
1643241600,2022-01-27 00:00:00,DFI/BTC,0.00006856,0.00007069,0.00006756,0.00006786,224277.95978251,15.4796213566103883
1643155200,2022-01-26 00:00:00,DFI/BTC,0.00006785,0.00006944,0.0000672,0.00006847,166570.97269634,11.3500592229066046
1643068800,2022-01-25 00:00:00,DFI/BTC,0.00006835,0.000073,0.00006701,0.00006786,216482.39796867,14.8683247309530492
1642982400,2022-01-24 00:00:00,DFI/BTC,0.0000697,0.00007131,0.00006711,0.00006814,287633.75007112,19.811999823942065
1642896000,2022-01-23 00:00:00,DFI/BTC,0.00006918,0.00007144,0.00006886,0.00006951,238504.89330169,16.5916174843316003
1642809600,2022-01-22 00:00:00,DFI/BTC,0.00007127,0.0000724,0.00006837,0.00006918,299354.88297862,21.0963710696489542
1642723200,2022-01-21 00:00:00,DFI/BTC,0.00007137,0.0000731,0.0000707,0.00007126,326237.36738682,23.3551867996718905
1642636800,2022-01-20 00:00:00,DFI/BTC,0.00007122,0.0000725,0.000071,0.00007137,213433.48490055,15.2425363498609553
1642550400,2022-01-19 00:00:00,DFI/BTC,0.00007102,0.000073,0.00007074,0.00007126,195006.68795138,13.9119912893424572
1642464000,2022-01-18 00:00:00,DFI/BTC,0.00007177,0.00007272,0.000071,0.00007113,249412.58320937,17.8861961120929221
1642377600,2022-01-17 00:00:00,DFI/BTC,0.00007314,0.00007388,0.00007167,0.00007178,250932.61837506,18.1985692155614055
1642291200,2022-01-16 00:00:00,DFI/BTC,0.000072,0.00007365,0.00007091,0.000073,296340.47443879,21.3491072321627819
1642204800,2022-01-15 00:00:00,DFI/BTC,0.00006964,0.000072,0.00006954,0.000072,377647.89285468,26.6090813873303363
1642118400,2022-01-14 00:00:00,DFI/BTC,0.00006977,0.00007286,0.00006901,0.00006964,296861.97013892,20.8178385259383102
1642032000,2022-01-13 00:00:00,DFI/BTC,0.00006829,0.0000715,0.000065,0.00006977,449055.02028892,30.7270331840620404
1641945600,2022-01-12 00:00:00,DFI/BTC,0.00006135,0.00007144,0.00005916,0.00006821,995746.99052226,66.5909165349928263
1641859200,2022-01-11 00:00:00,DFI/BTC,0.00006359,0.000067,0.000061,0.00006135,166274.45199753,10.7029681632731002
1641772800,2022-01-10 00:00:00,DFI/BTC,0.00006355,0.000067,0.00006215,0.00006358,115105.15748163,7.4622446233528395
1641686400,2022-01-09 00:00:00,DFI/BTC,0.00006187,0.00006456,0.00005976,0.00006355,125723.17715439,7.8509374467683109
1641600000,2022-01-08 00:00:00,DFI/BTC,0.00006235,0.00006298,0.00005781,0.00006187,210763.17302518,12.7702911332692828
1641513600,2022-01-07 00:00:00,DFI/BTC,0.0000694,0.0000705,0.00006031,0.00006235,188865.48732616,12.2880313494145097
1641427200,2022-01-06 00:00:00,DFI/BTC,0.0000716,0.0000716,0.00006679,0.00006954,220394.48434926,15.3691872170165862
1641340800,2022-01-05 00:00:00,DFI/BTC,0.00007845,0.00008293,0.00005828,0.00007157,1114758.86416634,74.9412582712971432
1641254400,2022-01-04 00:00:00,DFI/BTC,0.00007421,0.00008,0.00007411,0.00007845,114266.39511615,8.8798009880495807
1641168000,2022-01-03 00:00:00,DFI/BTC,0.00007157,0.00007963,0.00007157,0.00007412,147244.51156831,10.9441418929750029
1641081600,2022-01-02 00:00:00,DFI/BTC,0.00007203,0.00007476,0.00007089,0.00007153,250418.5698466,18.1103280171519312
1640995200,2022-01-01 00:00:00,DFI/BTC,0.00007036,0.00007391,0.000069,0.00007184,2048421.63400454,145.4431464849172332
1640908800,2021-12-31 00:00:00,DFI/BTC,0.00007013,0.0000722,0.00006953,0.00007046,387151.66460278,27.2035573306690825
1640822400,2021-12-30 00:00:00,DFI/BTC,0.00007162,0.00007476,0.0000685,0.00007024,790810.36373813,56.0062707282739788
1640736000,2021-12-29 00:00:00,DFI/BTC,0.000071,0.00007823,0.0000701,0.00007162,545173.13997615,38.9584292663854986
1640649600,2021-12-28 00:00:00,DFI/BTC,0.00006705,0.00007362,0.00006605,0.00007111,325419.05803305,23.0033709918927285
