https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FCL,Volume USDT
1643587200,2022-01-31 00:00:00,FCL/USDT,0.0756,0.0756,0.0705,0.074,425642.59530514,31191.020606743193
1643500800,2022-01-30 00:00:00,FCL/USDT,0.081,0.0819,0.075,0.0757,703746.9164896,54515.08650345489
1643414400,2022-01-29 00:00:00,FCL/USDT,0.0814,0.084,0.0787,0.0812,415310.0320673,33748.873195718737
1643328000,2022-01-28 00:00:00,FCL/USDT,0.0761,0.082,0.0742,0.0816,345596.67625992,26520.566842051806
1643241600,2022-01-27 00:00:00,FCL/USDT,0.0826,0.0832,0.0755,0.0764,620454.61830501,48975.471969556876
1643155200,2022-01-26 00:00:00,FCL/USDT,0.0882,0.0891,0.0821,0.0821,677205.7815604,58196.101488544575
1643068800,2022-01-25 00:00:00,FCL/USDT,0.09,0.093,0.088,0.0889,350752.76454047,31858.529009240208
1642982400,2022-01-24 00:00:00,FCL/USDT,0.1009,0.1009,0.0803,0.0902,612320.58960724,52984.978079772853
1642896000,2022-01-23 00:00:00,FCL/USDT,0.095,0.1042,0.0936,0.101,168330.71065174,16454.859893473285
1642809600,2022-01-22 00:00:00,FCL/USDT,0.1072,0.1085,0.0855,0.095,1813746.4458673,183788.452615459946
1642723200,2022-01-21 00:00:00,FCL/USDT,0.1288,0.1293,0.1064,0.1066,459865.13560084,54326.918102900968
1642636800,2022-01-20 00:00:00,FCL/USDT,0.1432,0.1498,0.1278,0.1288,320030.92000825,44732.083645192377
1642550400,2022-01-19 00:00:00,FCL/USDT,0.139,0.15,0.1354,0.144,281351.14781808,40849.811595641473
1642464000,2022-01-18 00:00:00,FCL/USDT,0.143,0.1434,0.1282,0.1395,237745.30911755,32313.902658135328
1642377600,2022-01-17 00:00:00,FCL/USDT,0.1484,0.157,0.1383,0.1425,414845.68248745,60734.104155269603
1642291200,2022-01-16 00:00:00,FCL/USDT,0.134,0.1796,0.1313,0.1479,1024797.10324794,159729.921400092225
1642204800,2022-01-15 00:00:00,FCL/USDT,0.1304,0.1386,0.1284,0.1347,241243.53135972,31797.387544288364
1642118400,2022-01-14 00:00:00,FCL/USDT,0.1294,0.1321,0.1239,0.1304,279996.70584555,35857.501929098265
1642032000,2022-01-13 00:00:00,FCL/USDT,0.1347,0.1386,0.1279,0.1303,240320.90973428,32259.373052448764
1641945600,2022-01-12 00:00:00,FCL/USDT,0.14,0.1497,0.1298,0.1347,503609.27983461,70031.627750220762
1641859200,2022-01-11 00:00:00,FCL/USDT,0.1345,0.1405,0.1344,0.1399,86733.81532045,11922.297045215383
1641772800,2022-01-10 00:00:00,FCL/USDT,0.1452,0.1455,0.13,0.1344,305933.73899474,42130.685732051762
1641686400,2022-01-09 00:00:00,FCL/USDT,0.1414,0.1505,0.1352,0.1452,179613.88051024,25818.328439141688
1641600000,2022-01-08 00:00:00,FCL/USDT,0.1446,0.1511,0.1348,0.1415,375990.26226321,53625.200282199073
1641513600,2022-01-07 00:00:00,FCL/USDT,0.1609,0.1623,0.1407,0.1446,463850.51480723,69003.86693334594
1641427200,2022-01-06 00:00:00,FCL/USDT,0.1472,0.1914,0.1415,0.1606,1324437.06917822,213176.244569999923
1641340800,2022-01-05 00:00:00,FCL/USDT,0.1729,0.1791,0.1378,0.1472,498271.82120701,77903.958730502767
1641254400,2022-01-04 00:00:00,FCL/USDT,0.1767,0.1803,0.1695,0.1729,327471.79095126,57009.574591260654
1641168000,2022-01-03 00:00:00,FCL/USDT,0.1938,0.2007,0.164,0.1767,710489.47956139,131547.839688724244
1641081600,2022-01-02 00:00:00,FCL/USDT,0.1763,0.2169,0.1713,0.1938,2783628.61521953,531567.073220233241
1640995200,2022-01-01 00:00:00,FCL/USDT,0.1392,0.2571,0.1389,0.1764,4546256.75949338,858824.905947204121
1640908800,2021-12-31 00:00:00,FCL/USDT,0.1428,0.1481,0.1361,0.1394,539542.28565775,76245.922559827581
1640822400,2021-12-30 00:00:00,FCL/USDT,0.151,0.1536,0.1366,0.1431,686922.05764278,99519.847576190939
1640736000,2021-12-29 00:00:00,FCL/USDT,0.1589,0.1658,0.15,0.151,723249.10512383,113390.421221501529
1640649600,2021-12-28 00:00:00,FCL/USDT,0.1678,0.1689,0.1562,0.1588,182027.24683377,29564.628173739062
