https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PRE,Volume BTC
1661526000,2022-08-26 15:00:00,PRE/BTC,0.0000038682,0.0000039794,0.0000038642,0.0000038905,72967.0657,0.2870010383713
1661522400,2022-08-26 14:00:00,PRE/BTC,0.0000039424,0.0000039655,0.0000037043,0.0000038582,29847.6659,0.11370889737417
1661518800,2022-08-26 13:00:00,PRE/BTC,0.0000039748,0.000004008,0.0000037871,0.0000039188,31323.8503,0.11924433912661
1661515200,2022-08-26 12:00:00,PRE/BTC,0.0000040946,0.0000040946,0.0000039748,0.0000039748,10178.5015,0.04109031413735
1661511600,2022-08-26 11:00:00,PRE/BTC,0.0000040941,0.0000041272,0.0000040941,0.0000041028,278.9833,0.00114301126078
1661508000,2022-08-26 10:00:00,PRE/BTC,0.0000040941,0.0000040941,0.0000040941,0.0000040941,7.3914,0.00003026113074
1661504400,2022-08-26 09:00:00,PRE/BTC,0.0000041263,0.0000042,0.0000040941,0.0000040941,4529.3676,0.0187865436718
1661500800,2022-08-26 08:00:00,PRE/BTC,0.0000040923,0.0000040923,0.000004081,0.000004081,1.6163,0.00000661024982
1661497200,2022-08-26 07:00:00,PRE/BTC,0.000004124,0.0000041264,0.000004081,0.000004081,40.7645,0.00016764110658
1661493600,2022-08-26 06:00:00,PRE/BTC,0.0000041272,0.0000041503,0.000004085,0.000004085,393.6227,0.00161535492499
1661490000,2022-08-26 05:00:00,PRE/BTC,0.0000041116,0.0000041636,0.0000041116,0.0000041272,1937.433,0.00801643281151
1661486400,2022-08-26 04:00:00,PRE/BTC,0.0000041503,0.0000041503,0.000003984,0.0000041094,29042.6668,0.11626407272488
1661482800,2022-08-26 03:00:00,PRE/BTC,0.0000041272,0.0000041272,0.0000041046,0.0000041199,43.4359,0.00017853202099
1661479200,2022-08-26 02:00:00,PRE/BTC,0.0000040804,0.0000041635,0.0000040355,0.0000041272,2106.8288,0.00869812555741
1661475600,2022-08-26 01:00:00,PRE/BTC,0.0000040357,0.0000040357,0.0000040355,0.0000040355,12.4829,0.00005037677919
1661472000,2022-08-26 00:00:00,PRE/BTC,0.0000040776,0.0000040806,0.0000040776,0.0000040806,37.0286,0.00015109267836
1661468400,2022-08-25 23:00:00,PRE/BTC,0.0000040579,0.0000040579,0.0000040354,0.0000040446,427.4192,0.00172730376616
1661464800,2022-08-25 22:00:00,PRE/BTC,0.000004081,0.000004081,0.0000040807,0.0000040807,307.6462,0.00125542177124
1661461200,2022-08-25 21:00:00,PRE/BTC,0.0000041044,0.0000041044,0.0000040355,0.000004079,16074.7894,0.06512570866292
1661457600,2022-08-25 20:00:00,PRE/BTC,0.0000041041,0.0000041687,0.0000041041,0.0000041274,5332.6642,0.02216129361221
1661454000,2022-08-25 19:00:00,PRE/BTC,0.0000041503,0.0000041611,0.0000040401,0.0000041041,1531.6696,0.00625830805072
1661450400,2022-08-25 18:00:00,PRE/BTC,0.0000041526,0.0000041612,0.0000041044,0.0000041612,72.6171,0.00030041840976
1661446800,2022-08-25 17:00:00,PRE/BTC,0.0000041052,0.0000041529,0.0000041052,0.0000041529,126.0095,0.00052232385237
1661443200,2022-08-25 16:00:00,PRE/BTC,0.0000041025,0.0000041462,0.0000041025,0.0000041375,2111.5508,0.00866911910939
1661439600,2022-08-25 15:00:00,PRE/BTC,0.0000040985,0.0000041025,0.0000040586,0.0000040706,3146.5949,0.0128677274128
1661436000,2022-08-25 14:00:00,PRE/BTC,0.0000040579,0.0000040931,0.00000404,0.0000040931,129.5414,0.00052907019306
1661432400,2022-08-25 13:00:00,PRE/BTC,0.00000406,0.0000040879,0.0000040579,0.0000040579,14592.7263,0.05926819417039
1661428800,2022-08-25 12:00:00,PRE/BTC,0.00000406,0.00000406,0.0000040531,0.00000406,1873.7813,0.00759525495448
1661425200,2022-08-25 11:00:00,PRE/BTC,0.000004059,0.000004059,0.00000405,0.00000405,31.9964,0.00012985487143
1661421600,2022-08-25 10:00:00,PRE/BTC,0.0000040703,0.000004081,0.000004047,0.000004081,133.0238,0.00054158766846
1661418000,2022-08-25 09:00:00,PRE/BTC,0.0000040124,0.0000040618,0.0000040124,0.0000040618,37.0038,0.00014934966767
1661414400,2022-08-25 08:00:00,PRE/BTC,0.0000040348,0.0000040483,0.0000040348,0.0000040483,14.1975,0.0000573043743
1661410800,2022-08-25 07:00:00,PRE/BTC,0.0000039886,0.0000039888,0.0000039886,0.0000039888,12.2809,0.00004898405314
1661407200,2022-08-25 06:00:00,PRE/BTC,0.0000040318,0.0000040318,0.000003982,0.0000040118,60.4334,0.00024170044091
1661403600,2022-08-25 05:00:00,PRE/BTC,0.0000040327,0.0000040579,0.000004,0.000004,154.3196,0.00062084233052
1661400000,2022-08-25 04:00:00,PRE/BTC,0.0000040579,0.0000040579,0.0000040327,0.0000040327,1015.944,0.00409867700751
1661396400,2022-08-25 03:00:00,PRE/BTC,0.0000040579,0.000004104,0.0000039834,0.000004034,4848.5548,0.01960956896576
1661392800,2022-08-25 02:00:00,PRE/BTC,0.0000041041,0.0000041041,0.0000040222,0.0000040222,4549.438,0.01835451011368
1661389200,2022-08-25 01:00:00,PRE/BTC,0.0000041272,0.0000041297,0.000004073,0.000004073,165.2925,0.00067707673669
1661385600,2022-08-25 00:00:00,PRE/BTC,0.0000041501,0.0000041501,0.0000041041,0.0000041041,38.6835,0.00015995648315
1661382000,2022-08-24 23:00:00,PRE/BTC,0.0000041041,0.0000041272,0.0000040879,0.0000041272,33.4558,0.00013760056015
1661378400,2022-08-24 22:00:00,PRE/BTC,0.000004104,0.0000041503,0.000004058,0.0000041156,718.892,0.00295426503844
1661374800,2022-08-24 21:00:00,PRE/BTC,0.0000040579,0.000004104,0.0000040579,0.000004104,1501.5456,0.00616096695906
1661371200,2022-08-24 20:00:00,PRE/BTC,0.0000040809,0.000004156,0.000004034,0.0000040579,5573.2731,0.02269483857296
1661367600,2022-08-24 19:00:00,PRE/BTC,0.0000040579,0.0000041559,0.00000404,0.0000040472,3844.9628,0.01582280992709
1661364000,2022-08-24 18:00:00,PRE/BTC,0.0000041024,0.0000041025,0.0000041024,0.0000041025,326.3038,0.00133865432316
1661360400,2022-08-24 17:00:00,PRE/BTC,0.0000039424,0.0000041025,0.0000039424,0.0000041025,7639.5564,0.03065712442867
1661356800,2022-08-24 16:00:00,PRE/BTC,0.0000039325,0.0000039325,0.0000039031,0.0000039325,3140.073,0.01230331965888
1661353200,2022-08-24 15:00:00,PRE/BTC,0.0000039503,0.0000039503,0.00000394,0.00000394,1121.566,0.00442233550228
1661349600,2022-08-24 14:00:00,PRE/BTC,0.0000039881,0.0000039886,0.0000039881,0.0000039886,89.5385,0.0003570946861
1661346000,2022-08-24 13:00:00,PRE/BTC,0.0000039881,0.00000399,0.0000039655,0.0000039655,167.6919,0.00066855593498
1661342400,2022-08-24 12:00:00,PRE/BTC,0.00000399,0.00000399,0.00000396,0.00000396,465.582,0.00185213381009
1661338800,2022-08-24 11:00:00,PRE/BTC,0.0000040117,0.0000040117,0.0000039602,0.0000039886,4916.2326,0.01952639335077
1661335200,2022-08-24 10:00:00,PRE/BTC,0.0000040152,0.0000040152,0.0000040152,0.0000040152,384,0.0015418368
1661331600,2022-08-24 09:00:00,PRE/BTC,0.0000040348,0.0000041025,0.0000040117,0.0000040117,4539.0797,0.01843574713512
1661328000,2022-08-24 08:00:00,PRE/BTC,0.0000040117,0.0000040117,0.0000040117,0.0000040117,12.6937,0.00005092331629
1661324400,2022-08-24 07:00:00,PRE/BTC,0.0000040117,0.0000040355,0.0000039892,0.0000040355,172.5476,0.0006947330132
1661320800,2022-08-24 06:00:00,PRE/BTC,0.00000398,0.0000040117,0.0000039794,0.0000040117,21.2703,0.00008479141487
1661317200,2022-08-24 05:00:00,PRE/BTC,0.0000040117,0.0000040117,0.00000398,0.00000398,261.475,0.00104207540469
1661313600,2022-08-24 04:00:00,PRE/BTC,0.00000403,0.0000040423,0.00000403,0.0000040423,1538.2815,0.00621498074618
1661310000,2022-08-24 03:00:00,PRE/BTC,0.0000040118,0.00000403,0.0000039597,0.0000039954,11074.4754,0.04399689627253
1661306400,2022-08-24 02:00:00,PRE/BTC,0.0000040117,0.0000040348,0.0000040117,0.0000040348,124.5273,0.00050213961158
1661302800,2022-08-24 01:00:00,PRE/BTC,0.0000039905,0.0000040706,0.0000039905,0.0000040348,370.3541,0.00149704883269
1661299200,2022-08-24 00:00:00,PRE/BTC,0.0000040348,0.0000040355,0.0000040117,0.0000040117,344.2977,0.00138894820141
1661295600,2022-08-23 23:00:00,PRE/BTC,0.0000039655,0.0000041529,0.0000039424,0.0000039892,8418.7682,0.03417446518039
1661292000,2022-08-23 22:00:00,PRE/BTC,0.0000039424,0.0000039881,0.0000039424,0.0000039424,949.79,0.00378594308177
1661288400,2022-08-23 21:00:00,PRE/BTC,0.0000039872,0.0000039872,0.0000039872,0.0000039872,5.9177,0.00002359505344
1661284800,2022-08-23 20:00:00,PRE/BTC,0.0000039859,0.0000039859,0.00000393,0.0000039655,116.0725,0.00045774379637
1661281200,2022-08-23 19:00:00,PRE/BTC,0.0000039873,0.0000039873,0.000003986,0.000003986,8.191,0.00003265803194
1661277600,2022-08-23 18:00:00,PRE/BTC,0.00000392,0.0000039896,0.0000039193,0.0000039874,2139.2017,0.00852208232215
1661274000,2022-08-23 17:00:00,PRE/BTC,0.000003896,0.000003983,0.000003859,0.00000392,3369.3724,0.01324931084874
1661270400,2022-08-23 16:00:00,PRE/BTC,0.0000038962,0.0000038962,0.0000038611,0.0000038961,156.7274,0.00060653180422
1661266800,2022-08-23 15:00:00,PRE/BTC,0.0000039655,0.0000039655,0.0000038611,0.0000038874,5255.8259,0.02052370655097
1661263200,2022-08-23 14:00:00,PRE/BTC,0.0000039661,0.0000039885,0.0000039193,0.0000039655,304.7807,0.00120269655839
1661259600,2022-08-23 13:00:00,PRE/BTC,0.0000040272,0.0000040273,0.0000039428,0.0000039886,178.184,0.00070879204411
1661256000,2022-08-23 12:00:00,PRE/BTC,0.0000039986,0.0000040185,0.0000039667,0.0000040185,1539.2769,0.0061548973326
1661252400,2022-08-23 11:00:00,PRE/BTC,0.0000039424,0.0000039899,0.0000039216,0.0000039899,2570.4039,0.01024216972462
1661248800,2022-08-23 10:00:00,PRE/BTC,0.0000039424,0.0000039794,0.0000039424,0.0000039794,34.1489,0.00013528936513
1661245200,2022-08-23 09:00:00,PRE/BTC,0.0000039206,0.0000039899,0.0000039166,0.0000039424,3227.671,0.0127074922631
1661241600,2022-08-23 08:00:00,PRE/BTC,0.0000038668,0.000003985,0.0000038286,0.0000039205,16330.1806,0.064223898304
1661238000,2022-08-23 07:00:00,PRE/BTC,0.0000038239,0.0000038668,0.0000037466,0.0000038668,5223.3641,0.01975346807021
1661234400,2022-08-23 06:00:00,PRE/BTC,0.0000038281,0.000003867,0.0000037807,0.0000038239,3443.7874,0.01320733476092
1661230800,2022-08-23 05:00:00,PRE/BTC,0.000003804,0.0000038669,0.000003804,0.0000038569,1150.7136,0.00444283809359
1661227200,2022-08-23 04:00:00,PRE/BTC,0.0000038038,0.0000038269,0.0000038038,0.0000038038,88.2529,0.00033598538989
1661223600,2022-08-23 03:00:00,PRE/BTC,0.0000038243,0.0000038243,0.0000037779,0.0000038038,227.4133,0.00086125211639
1661220000,2022-08-23 02:00:00,PRE/BTC,0.0000038054,0.0000038482,0.0000038038,0.0000038269,320.6373,0.00123185693731
1661216400,2022-08-23 01:00:00,PRE/BTC,0.0000038238,0.0000038376,0.0000037807,0.0000038053,216.5369,0.00082896924881
1661212800,2022-08-23 00:00:00,PRE/BTC,0.0000038234,0.0000038234,0.0000037807,0.0000037807,31.7709,0.00012059940208
1661209200,2022-08-22 23:00:00,PRE/BTC,0.0000038038,0.0000038264,0.0000038038,0.0000038235,45.5515,0.00017350941951
1661205600,2022-08-22 22:00:00,PRE/BTC,0.0000037807,0.0000037807,0.0000037576,0.0000037585,39.6893,0.00014972441
1661202000,2022-08-22 21:00:00,PRE/BTC,0.0000038038,0.0000038038,0.0000038038,0.0000038038,12.6937,0.00004828429606
1661198400,2022-08-22 20:00:00,PRE/BTC,0.0000037805,0.0000037951,0.0000037634,0.0000037634,172.52,0.00065338541962
1661194800,2022-08-22 19:00:00,PRE/BTC,0.000003783,0.000003783,0.0000037492,0.0000037806,1178.8681,0.00442305730443
1661191200,2022-08-22 18:00:00,PRE/BTC,0.0000037612,0.0000038267,0.0000037612,0.0000038267,133.489,0.00050845262483
1661187600,2022-08-22 17:00:00,PRE/BTC,0.0000037881,0.0000038622,0.0000037504,0.0000037629,18580.5889,0.07145679931579
1661184000,2022-08-22 16:00:00,PRE/BTC,0.0000037925,0.0000037926,0.00000373,0.0000037869,2465.1402,0.00923238276656
1661180400,2022-08-22 15:00:00,PRE/BTC,0.0000037807,0.0000038102,0.0000037125,0.0000037925,6381.388,0.02407689875631
1661176800,2022-08-22 14:00:00,PRE/BTC,0.0000037876,0.0000038267,0.00000377,0.0000038151,116.6599,0.00044203189885
1661173200,2022-08-22 13:00:00,PRE/BTC,0.0000038039,0.0000038498,0.0000037876,0.0000038268,2261.2975,0.00862412235012
1661169600,2022-08-22 12:00:00,PRE/BTC,0.0000038498,0.0000038498,0.0000038025,0.0000038038,403.3679,0.00153433950966
1661166000,2022-08-22 11:00:00,PRE/BTC,0.0000038499,0.0000038499,0.0000038094,0.0000038498,11.7668,0.00004518850593
1661162400,2022-08-22 10:00:00,PRE/BTC,0.0000038099,0.00000385,0.0000038099,0.0000038269,52.4631,0.00020110280693
1661158800,2022-08-22 09:00:00,PRE/BTC,0.0000038269,0.00000386,0.0000038094,0.0000038096,122.6814,0.00047099840896
1661155200,2022-08-22 08:00:00,PRE/BTC,0.0000039246,0.0000039246,0.0000038024,0.0000038024,2922.1663,0.01114171840103
1661151600,2022-08-22 07:00:00,PRE/BTC,0.0000038909,0.0000039246,0.0000038642,0.0000038962,284.5464,0.00110827140959
1661148000,2022-08-22 06:00:00,PRE/BTC,0.0000039192,0.0000039192,0.0000038642,0.0000038642,223.2241,0.00086481862535
1661144400,2022-08-22 05:00:00,PRE/BTC,0.0000039243,0.0000039243,0.0000038962,0.0000039191,25.0751,0.00009806077566
1661140800,2022-08-22 04:00:00,PRE/BTC,0.0000039246,0.0000039246,0.0000038962,0.0000039217,64.9165,0.00025425160075
1661137200,2022-08-22 03:00:00,PRE/BTC,0.0000038502,0.0000039246,0.0000038502,0.0000039246,479.7223,0.0018756019244
1661133600,2022-08-22 02:00:00,PRE/BTC,0.0000038471,0.0000038874,0.0000038471,0.0000038503,196.976,0.00076164484939
1661130000,2022-08-22 01:00:00,PRE/BTC,0.000003869,0.000003869,0.0000038095,0.0000038095,229.7138,0.0008797032562
1661126400,2022-08-22 00:00:00,PRE/BTC,0.0000038742,0.0000039128,0.0000038302,0.000003869,621.2515,0.00240868201079
1661122800,2022-08-21 23:00:00,PRE/BTC,0.0000037815,0.0000039082,0.0000037815,0.000003877,6942.9334,0.02680815532063
1661119200,2022-08-21 22:00:00,PRE/BTC,0.0000038129,0.0000038332,0.0000037466,0.0000037814,3682.1568,0.01387970733653
1661115600,2022-08-21 21:00:00,PRE/BTC,0.0000037376,0.0000038129,0.0000037376,0.0000038129,1903.3212,0.00724541781833
1661112000,2022-08-21 20:00:00,PRE/BTC,0.0000037573,0.0000037657,0.0000037376,0.0000037376,107.7665,0.00040496827036
1661108400,2022-08-21 19:00:00,PRE/BTC,0.00000374,0.0000037777,0.0000037225,0.0000037576,170.7531,0.00063806853174
1661104800,2022-08-21 18:00:00,PRE/BTC,0.0000038096,0.0000038096,0.00000374,0.0000037807,842.0265,0.00319103657755
1661101200,2022-08-21 17:00:00,PRE/BTC,0.0000037345,0.00000381,0.0000036961,0.000003784,5128.5412,0.01940578542227
1661097600,2022-08-21 16:00:00,PRE/BTC,0.0000037381,0.0000037976,0.0000036944,0.0000037345,2518.6951,0.00940869690383
1661094000,2022-08-21 15:00:00,PRE/BTC,0.0000037595,0.0000037595,0.0000037349,0.0000037595,182.423,0.00068271484871
1661090400,2022-08-21 14:00:00,PRE/BTC,0.0000037595,0.0000037882,0.0000037595,0.0000037882,7.6087,0.00002863687371
1661086800,2022-08-21 13:00:00,PRE/BTC,0.0000037041,0.0000037884,0.0000037041,0.0000037595,2783.3378,0.0104544798658
1661083200,2022-08-21 12:00:00,PRE/BTC,0.0000037093,0.000003725,0.0000036737,0.0000037031,2234.9291,0.00829752581298
1661079600,2022-08-21 11:00:00,PRE/BTC,0.0000037085,0.0000037114,0.0000036719,0.0000036719,11.2654,0.00004172066736
1661076000,2022-08-21 10:00:00,PRE/BTC,0.0000036861,0.0000037023,0.0000036807,0.0000037023,3198.6951,0.01183968154437
1661072400,2022-08-21 09:00:00,PRE/BTC,0.0000036374,0.0000037023,0.0000036281,0.0000036857,2107.2006,0.00778836694023
1661068800,2022-08-21 08:00:00,PRE/BTC,0.0000036883,0.0000036883,0.0000036281,0.0000036562,2005.3174,0.00729790868309
1661065200,2022-08-21 07:00:00,PRE/BTC,0.0000036678,0.0000036883,0.0000036652,0.0000036883,22.0217,0.00008076597834
1661061600,2022-08-21 06:00:00,PRE/BTC,0.0000036883,0.0000036885,0.0000036663,0.0000036663,6.8046,0.00002503100078
1661058000,2022-08-21 05:00:00,PRE/BTC,0.0000036883,0.0000036883,0.0000036883,0.0000036883,3.3048,0.00001218909384
1661054400,2022-08-21 04:00:00,PRE/BTC,0.0000036511,0.0000036788,0.0000036511,0.0000036511,18.3916,0.00006719230632
1661050800,2022-08-21 03:00:00,PRE/BTC,0.0000036508,0.0000036508,0.0000036508,0.0000036508,2.762,0.0000100835096
1661047200,2022-08-21 02:00:00,PRE/BTC,0.0000036883,0.0000036883,0.0000036503,0.0000036503,26.353,0.00009685726583
1661043600,2022-08-21 01:00:00,PRE/BTC,0.0000036938,0.0000037157,0.00000365,0.0000036883,425.811,0.00156516258534
1661040000,2022-08-21 00:00:00,PRE/BTC,0.0000037156,0.0000037544,0.0000037114,0.0000037345,226.2634,0.0008432073175
1661036400,2022-08-20 23:00:00,PRE/BTC,0.0000036917,0.0000037157,0.0000036883,0.0000036883,818.3884,0.00302279365302
1661032800,2022-08-20 22:00:00,PRE/BTC,0.0000038252,0.0000038252,0.0000036917,0.0000037155,8811.0526,0.03287803318387
1661029200,2022-08-20 21:00:00,PRE/BTC,0.0000038033,0.0000038666,0.0000037595,0.0000038252,18045.184,0.06961111145558
1661025600,2022-08-20 20:00:00,PRE/BTC,0.0000037572,0.0000038148,0.0000037572,0.0000037684,2879.1103,0.01093795448418
1661022000,2022-08-20 19:00:00,PRE/BTC,0.0000038129,0.0000038129,0.0000036944,0.0000037572,2512.9502,0.00941819116371
1661018400,2022-08-20 18:00:00,PRE/BTC,0.0000037381,0.0000038129,0.0000037381,0.0000037816,1836.4423,0.0069904470152
1661014800,2022-08-20 17:00:00,PRE/BTC,0.0000036728,0.0000037814,0.0000036728,0.0000037657,3843.7745,0.01438911164012
1661011200,2022-08-20 16:00:00,PRE/BTC,0.0000036651,0.0000037541,0.0000036405,0.0000036821,8917.3687,0.03311739845665
1661007600,2022-08-20 15:00:00,PRE/BTC,0.0000037114,0.0000037114,0.0000036405,0.0000036406,1599.4671,0.00587006164707
1661004000,2022-08-20 14:00:00,PRE/BTC,0.00000365,0.0000037544,0.00000365,0.0000037114,5141.1004,0.01906986540889
1661000400,2022-08-20 13:00:00,PRE/BTC,0.0000036652,0.0000036727,0.0000036422,0.00000365,76.569,0.00028043219095
1660996800,2022-08-20 12:00:00,PRE/BTC,0.0000036882,0.0000036937,0.0000036158,0.00000365,5212.3774,0.01909409921067
1660993200,2022-08-20 11:00:00,PRE/BTC,0.000003734,0.000003734,0.00000366,0.0000036693,835.1313,0.00306830556687
1660989600,2022-08-20 10:00:00,PRE/BTC,0.0000036945,0.0000036945,0.0000036945,0.0000036945,6.5034,0.0000240268113
1660986000,2022-08-20 09:00:00,PRE/BTC,0.0000036885,0.0000037157,0.0000036884,0.0000036958,102.4252,0.00037875809997
1660982400,2022-08-20 08:00:00,PRE/BTC,0.0000036652,0.0000037334,0.0000036652,0.0000037157,1748.3656,0.00650982598013
1660978800,2022-08-20 07:00:00,PRE/BTC,0.00000368,0.0000037337,0.0000036405,0.000003659,19782.4746,0.07362930067577
1660975200,2022-08-20 06:00:00,PRE/BTC,0.0000036424,0.0000036611,0.0000036424,0.0000036611,14.9453,0.00005446181872
1660971600,2022-08-20 05:00:00,PRE/BTC,0.0000036376,0.0000036798,0.0000036376,0.0000036438,954.1926,0.00348634592745
1660968000,2022-08-20 04:00:00,PRE/BTC,0.0000035881,0.0000036376,0.0000035881,0.0000035961,56.1881,0.00020367555674
1660964400,2022-08-20 03:00:00,PRE/BTC,0.0000036652,0.0000036827,0.0000035873,0.000003619,2190.8209,0.0079077609955
1660960800,2022-08-20 02:00:00,PRE/BTC,0.0000036883,0.0000037114,0.00000363,0.0000036421,3440.6212,0.01251558740275
1660957200,2022-08-20 01:00:00,PRE/BTC,0.0000036429,0.0000037153,0.0000036429,0.0000036883,3246.0182,0.01201155003834
1660953600,2022-08-20 00:00:00,PRE/BTC,0.0000036798,0.0000037023,0.0000036306,0.0000036432,3003.8636,0.01102922737792
1660950000,2022-08-19 23:00:00,PRE/BTC,0.0000036883,0.0000036883,0.0000036375,0.0000036425,1963.0063,0.00714588180264
1660946400,2022-08-19 22:00:00,PRE/BTC,0.0000037345,0.0000037576,0.0000036375,0.0000036883,10906.6356,0.04025371420002
1660942800,2022-08-19 21:00:00,PRE/BTC,0.0000037807,0.0000037948,0.0000037329,0.0000037345,217.6983,0.00081592489691
1660939200,2022-08-19 20:00:00,PRE/BTC,0.0000038038,0.0000038332,0.00000374,0.0000037576,2715.5865,0.0101956754283
1660935600,2022-08-19 19:00:00,PRE/BTC,0.0000038461,0.000003847,0.0000037657,0.0000038038,652.1219,0.00249390692409
1660932000,2022-08-19 18:00:00,PRE/BTC,0.0000037808,0.0000038376,0.0000037808,0.0000038038,497.3696,0.00190493548272
1660928400,2022-08-19 17:00:00,PRE/BTC,0.0000037951,0.000003813,0.000003781,0.000003781,2363.7284,0.00900743385976
1660924800,2022-08-19 16:00:00,PRE/BTC,0.0000037438,0.0000037951,0.0000037438,0.0000037581,5412.0433,0.02027005186676
1660921200,2022-08-19 15:00:00,PRE/BTC,0.0000038727,0.0000038727,0.0000037325,0.0000037325,5921.5235,0.02240439877127
1660917600,2022-08-19 14:00:00,PRE/BTC,0.0000038731,0.0000038873,0.0000038257,0.00000385,3866.9005,0.0150189105301
1660914000,2022-08-19 13:00:00,PRE/BTC,0.0000039654,0.0000039654,0.0000038288,0.0000038288,5844.3479,0.02274433324583
1660910400,2022-08-19 12:00:00,PRE/BTC,0.000003944,0.0000039886,0.0000039358,0.0000039358,255.3748,0.0010102997953
1660906800,2022-08-19 11:00:00,PRE/BTC,0.0000039648,0.0000039899,0.000003944,0.000003944,2379.1628,0.00947876768577
1660903200,2022-08-19 10:00:00,PRE/BTC,0.0000039424,0.0000039651,0.0000039193,0.0000039642,371.3837,0.00146189734219
1660899600,2022-08-19 09:00:00,PRE/BTC,0.0000039886,0.0000040117,0.0000038983,0.0000039424,3593.0169,0.01410125672281
1660896000,2022-08-19 08:00:00,PRE/BTC,0.0000040288,0.0000040288,0.0000040284,0.0000040284,22.7562,0.00009167968136
1660892400,2022-08-19 07:00:00,PRE/BTC,0.0000039892,0.0000040288,0.0000039655,0.0000040288,1408.9623,0.00560855228466
1660888800,2022-08-19 06:00:00,PRE/BTC,0.0000038612,0.0000040441,0.0000038612,0.0000039892,9092.3115,0.03643348364061
1660885200,2022-08-19 05:00:00,PRE/BTC,0.0000038962,0.0000038962,0.0000038611,0.0000038612,1033.206,0.00398945062136
1660881600,2022-08-19 04:00:00,PRE/BTC,0.0000038612,0.0000038612,0.0000038612,0.0000038612,312.1359,0.00120521913708
1660878000,2022-08-19 03:00:00,PRE/BTC,0.0000039193,0.0000039193,0.0000038642,0.0000038642,131.8045,0.00050983902367
1660874400,2022-08-19 02:00:00,PRE/BTC,0.0000038565,0.0000039377,0.0000038565,0.0000038822,4360.4602,0.01712813733201
1660870800,2022-08-19 01:00:00,PRE/BTC,0.0000038541,0.0000038726,0.0000038541,0.00000386,27.1251,0.0001046114115
1660867200,2022-08-19 00:00:00,PRE/BTC,0.0000038053,0.0000038983,0.0000038053,0.0000038536,2600.6112,0.01005883505392
1660863600,2022-08-18 23:00:00,PRE/BTC,0.0000037812,0.00000385,0.0000037811,0.00000385,1212.2262,0.0046509081178
1660860000,2022-08-18 22:00:00,PRE/BTC,0.0000038094,0.0000038154,0.0000037733,0.0000038154,5287.116,0.02004823820928
1660856400,2022-08-18 21:00:00,PRE/BTC,0.0000037816,0.0000039246,0.0000037816,0.0000038094,7005.6472,0.02701243467861
1660852800,2022-08-18 20:00:00,PRE/BTC,0.0000037926,0.0000037926,0.0000037813,0.0000037813,2.4397,0.00000923759868
1660849200,2022-08-18 19:00:00,PRE/BTC,0.0000038038,0.0000038038,0.0000037949,0.0000037949,10.0075,0.00003805376323
1660845600,2022-08-18 18:00:00,PRE/BTC,0.0000038269,0.0000038269,0.0000037473,0.0000038038,5099.7619,0.01920883815441
1660842000,2022-08-18 17:00:00,PRE/BTC,0.0000038269,0.0000038269,0.0000037876,0.0000037876,145.9811,0.00055341944581
1660838400,2022-08-18 16:00:00,PRE/BTC,0.0000038269,0.0000038457,0.0000038038,0.0000038038,278.4211,0.00106521821143
1660834800,2022-08-18 15:00:00,PRE/BTC,0.0000038496,0.00000385,0.0000037939,0.0000038269,2728.2935,0.01038515401149
1660831200,2022-08-18 14:00:00,PRE/BTC,0.0000038959,0.0000038959,0.00000381,0.0000038107,2069.119,0.0079609137713
1660827600,2022-08-18 13:00:00,PRE/BTC,0.0000038959,0.0000038959,0.0000038959,0.0000038959,213.6705,0.00083243890095
1660824000,2022-08-18 12:00:00,PRE/BTC,0.0000039651,0.0000039651,0.000003859,0.0000038867,3004.4452,0.0116430336024
1660820400,2022-08-18 11:00:00,PRE/BTC,0.0000039358,0.0000039501,0.0000038994,0.0000039286,294.3397,0.00115989277304
1660816800,2022-08-18 10:00:00,PRE/BTC,0.0000038962,0.0000039321,0.0000038741,0.0000039199,4497.1911,0.01765423018561
1660813200,2022-08-18 09:00:00,PRE/BTC,0.0000038731,0.0000039244,0.0000038731,0.0000038962,1494.3099,0.00584721212102
1660809600,2022-08-18 08:00:00,PRE/BTC,0.0000038731,0.0000038873,0.00000385,0.00000385,33.8862,0.00013113000173
1660806000,2022-08-18 07:00:00,PRE/BTC,0.00000385,0.00000385,0.00000385,0.00000385,0,0
1660802400,2022-08-18 06:00:00,PRE/BTC,0.000003873,0.000003873,0.0000038269,0.00000385,36.5468,0.00014066862173
1660798800,2022-08-18 05:00:00,PRE/BTC,0.00000385,0.0000038731,0.00000383,0.0000038388,90.9318,0.00034903330671
1660795200,2022-08-18 04:00:00,PRE/BTC,0.0000038501,0.0000038501,0.0000038501,0.0000038501,3.1595,0.00001216439095
1660791600,2022-08-18 03:00:00,PRE/BTC,0.0000038536,0.0000038956,0.00000385,0.0000038614,74.7962,0.00028917382469
1660788000,2022-08-18 02:00:00,PRE/BTC,0.000003859,0.000003859,0.0000038582,0.0000038582,307.6802,0.00118732590332
1660784400,2022-08-18 01:00:00,PRE/BTC,0.0000038962,0.0000039106,0.0000038599,0.000003878,106.5281,0.00041409223805
1660780800,2022-08-18 00:00:00,PRE/BTC,0.0000038907,0.0000039193,0.000003859,0.0000038962,3167.4032,0.01223942413784
1660777200,2022-08-17 23:00:00,PRE/BTC,0.00000393,0.00000393,0.0000038962,0.0000039193,3239.0721,0.0126881833465
