https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DYP,Volume USDT
1643846400,2022-02-03 00:00:00,DYP/USDT,0.3228,0.3307,0.2968,0.3105,999459.88502183,310552.30502806356
1643760000,2022-02-02 00:00:00,DYP/USDT,0.33,0.37,0.3077,0.3225,1546883.00855881,515782.07643381994
1643673600,2022-02-01 00:00:00,DYP/USDT,0.271,0.3773,0.2632,0.33,2262200.24728689,677187.97904121027
1643587200,2022-01-31 00:00:00,DYP/USDT,0.2278,0.2875,0.217,0.2716,1950637.39347455,469912.207263256001
1643500800,2022-01-30 00:00:00,DYP/USDT,0.2339,0.2514,0.227,0.2279,1438739.94343554,338144.239446340019
1643414400,2022-01-29 00:00:00,DYP/USDT,0.2373,0.245,0.2277,0.234,1412976.31162346,330468.465416032965
1643328000,2022-01-28 00:00:00,DYP/USDT,0.2255,0.2382,0.2084,0.2374,1540638.94086378,340931.707539810261
1643241600,2022-01-27 00:00:00,DYP/USDT,0.2489,0.2531,0.1933,0.2255,3427464.1560972,746026.193016393276
1643155200,2022-01-26 00:00:00,DYP/USDT,0.2944,0.2981,0.247,0.2502,1919572.13012411,514230.354488207738
1643068800,2022-01-25 00:00:00,DYP/USDT,0.2847,0.3076,0.2792,0.295,1062036.60747726,305301.906813948985
1642982400,2022-01-24 00:00:00,DYP/USDT,0.2931,0.2944,0.257,0.2847,1076806.28597083,300877.338801451552
1642896000,2022-01-23 00:00:00,DYP/USDT,0.2868,0.3068,0.2857,0.293,1116005.48481918,329632.182657194168
1642809600,2022-01-22 00:00:00,DYP/USDT,0.3216,0.3243,0.277,0.2862,1086156.60420151,326977.333909133199
1642723200,2022-01-21 00:00:00,DYP/USDT,0.3769,0.3812,0.3149,0.3216,1047264.83666109,372112.15857325737
1642636800,2022-01-20 00:00:00,DYP/USDT,0.3948,0.4052,0.3755,0.3768,756777.36940319,300310.793398792289
1642550400,2022-01-19 00:00:00,DYP/USDT,0.4014,0.4025,0.3941,0.3949,586862.25735313,234637.769243356286
1642464000,2022-01-18 00:00:00,DYP/USDT,0.3977,0.4037,0.3959,0.4016,829172.11228817,331848.81546530829
1642377600,2022-01-17 00:00:00,DYP/USDT,0.4154,0.4154,0.3896,0.3974,744667.54374543,302109.460255260238
1642291200,2022-01-16 00:00:00,DYP/USDT,0.4164,0.4204,0.4095,0.4153,803633.12853967,334614.795298978432
1642204800,2022-01-15 00:00:00,DYP/USDT,0.4185,0.4203,0.3982,0.4168,960366.5874358,395607.459057571183
1642118400,2022-01-14 00:00:00,DYP/USDT,0.4443,0.446,0.4117,0.4166,765474.3877557,328770.333549296141
1642032000,2022-01-13 00:00:00,DYP/USDT,0.4509,0.4567,0.4414,0.4443,546681.09150526,245854.219876227965
1641945600,2022-01-12 00:00:00,DYP/USDT,0.4356,0.451,0.4257,0.4501,826033.12431459,361587.888191937044
1641859200,2022-01-11 00:00:00,DYP/USDT,0.4343,0.4395,0.4186,0.4356,563437.34722039,241499.475487828244
1641772800,2022-01-10 00:00:00,DYP/USDT,0.4482,0.4505,0.423,0.4368,125955.51138604,54566.005936166129
1641686400,2022-01-09 00:00:00,DYP/USDT,0.4259,0.4607,0.4225,0.4499,223825.45626478,98402.77190232565
1641600000,2022-01-08 00:00:00,DYP/USDT,0.454,0.4606,0.4239,0.425,361077.29183474,161964.216130031601
1641513600,2022-01-07 00:00:00,DYP/USDT,0.4675,0.4713,0.4373,0.4532,443493.93823091,200550.221776201809
1641427200,2022-01-06 00:00:00,DYP/USDT,0.5036,0.505,0.4666,0.4676,422220.3489888,200673.72157603513
1641340800,2022-01-05 00:00:00,DYP/USDT,0.5205,0.5358,0.4864,0.5021,381249.16413347,197737.677241935126
1641254400,2022-01-04 00:00:00,DYP/USDT,0.5512,0.5581,0.5205,0.5205,626329.54829253,339232.649950807678
1641168000,2022-01-03 00:00:00,DYP/USDT,0.5669,0.5809,0.5504,0.5526,553586.31411103,313018.554340198116
1641081600,2022-01-02 00:00:00,DYP/USDT,0.5515,0.5799,0.5512,0.567,591437.26958779,333411.804788492397
1640995200,2022-01-01 00:00:00,DYP/USDT,0.526,0.5931,0.526,0.5512,403727.67366617,221932.842095996504
1640908800,2021-12-31 00:00:00,DYP/USDT,0.5306,0.5463,0.51,0.5242,421346.12849002,224269.65684774288
1640822400,2021-12-30 00:00:00,DYP/USDT,0.5389,0.5499,0.5122,0.5304,774861.57132273,405762.864914208772
1640736000,2021-12-29 00:00:00,DYP/USDT,0.5689,0.5789,0.5391,0.5391,624422.27342593,348355.810939631954
1640649600,2021-12-28 00:00:00,DYP/USDT,0.598,0.6091,0.566,0.57,657560.78676,384031.870580696662
