https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNCBULL,Volume USDT
1658887200000.0,2022-07-27 02:00:00,KNCBULL/USDT,0.0007125,0.0007125,0.00068575,0.00068875,1002.0689655172413,0.690175
1658883600000.0,2022-07-27 01:00:00,KNCBULL/USDT,0.00071075,0.0007125,0.00070275,0.0007125,0.0,0.0
1658880000000.0,2022-07-27 00:00:00,KNCBULL/USDT,0.000725,0.0007255,0.000706,0.00071075,0.0,0.0
1658876400000.0,2022-07-26 23:00:00,KNCBULL/USDT,0.0007125,0.00072725,0.0007125,0.000725,0.0,0.0
1658872800000.0,2022-07-26 22:00:00,KNCBULL/USDT,0.0006825,0.0007175,0.0006815,0.0007125,52799.99999999999,37.62
1658869200000.0,2022-07-26 21:00:00,KNCBULL/USDT,0.00067625,0.00069475,0.00067625,0.0006825,0.0,0.0
1658865600000.0,2022-07-26 20:00:00,KNCBULL/USDT,0.000665,0.00067625,0.00066125,0.00067625,0.0,0.0
1658862000000.0,2022-07-26 19:00:00,KNCBULL/USDT,0.00066875,0.000676,0.00065225,0.000665,0.0,0.0
1658858400000.0,2022-07-26 18:00:00,KNCBULL/USDT,0.00067625,0.00067625,0.000662,0.00066875,0.0,0.0
1658854800000.0,2022-07-26 17:00:00,KNCBULL/USDT,0.00067625,0.00067625,0.00067425,0.00067625,0.0,0.0
1658851200000.0,2022-07-26 16:00:00,KNCBULL/USDT,0.00065125,0.00067625,0.00064625,0.00067625,0.0,0.0
1658847600000.0,2022-07-26 15:00:00,KNCBULL/USDT,0.000686,0.00068725,0.00065125,0.00065125,54826.871401151635,35.706
1658844000000.0,2022-07-26 14:00:00,KNCBULL/USDT,0.00068275,0.000694,0.00066675,0.000686,0.0,0.0
1658840400000.0,2022-07-26 13:00:00,KNCBULL/USDT,0.0006895,0.0006945,0.0006675,0.00068275,0.0,0.0
1658836800000.0,2022-07-26 12:00:00,KNCBULL/USDT,0.00071275,0.00071275,0.00068075,0.0006895,0.0,0.0
1658833200000.0,2022-07-26 11:00:00,KNCBULL/USDT,0.000709,0.00071275,0.0007075,0.00071275,0.0,0.0
1658829600000.0,2022-07-26 10:00:00,KNCBULL/USDT,0.00070925,0.00071275,0.00070575,0.000709,0.0,0.0
1658826000000.0,2022-07-26 09:00:00,KNCBULL/USDT,0.000662,0.00071275,0.00065675,0.00070925,401.9739161085654,0.2851
1658822400000.0,2022-07-26 08:00:00,KNCBULL/USDT,0.0006725,0.0006725,0.000656,0.000662,0.0,0.0
1658818800000.0,2022-07-26 07:00:00,KNCBULL/USDT,0.00066875,0.00067625,0.000664,0.0006725,0.0,0.0
1658815200000.0,2022-07-26 06:00:00,KNCBULL/USDT,0.00067825,0.0006835,0.000664,0.00066875,0.0,0.0
1658811600000.0,2022-07-26 05:00:00,KNCBULL/USDT,0.00066575,0.00068075,0.00065,0.00067825,0.0,0.0
1658808000000.0,2022-07-26 04:00:00,KNCBULL/USDT,0.0006695,0.00067775,0.00065925,0.00066575,0.0,0.0
1658804400000.0,2022-07-26 03:00:00,KNCBULL/USDT,0.00065275,0.00067075,0.0006385,0.0006695,0.0,0.0
1658800800000.0,2022-07-26 02:00:00,KNCBULL/USDT,0.0006435,0.00065975,0.0006435,0.00065275,0.0,0.0
1658797200000.0,2022-07-26 01:00:00,KNCBULL/USDT,0.0006265,0.00064725,0.00062175,0.0006435,0.0,0.0
1658793600000.0,2022-07-26 00:00:00,KNCBULL/USDT,0.00068375,0.000698,0.00062175,0.0006265,2073576.37669593,1299.0956
1658790000000.0,2022-07-25 23:00:00,KNCBULL/USDT,0.00077275,0.0007765,0.00068025,0.00068525,0.0,0.0
1658786400000.0,2022-07-25 22:00:00,KNCBULL/USDT,0.00082375,0.00082375,0.00076,0.00077275,0.0,0.0
1658782800000.0,2022-07-25 21:00:00,KNCBULL/USDT,0.00081775,0.00084525,0.000815,0.00082375,0.0,0.0
1658779200000.0,2022-07-25 20:00:00,KNCBULL/USDT,0.00080075,0.00082925,0.000781,0.00082375,0.0,0.0
1658775600000.0,2022-07-25 19:00:00,KNCBULL/USDT,0.000851,0.000851,0.00078375,0.00080075,0.0,0.0
1658772000000.0,2022-07-25 18:00:00,KNCBULL/USDT,0.00090925,0.000921,0.000839,0.000851,11000.000000000002,9.361
1658768400000.0,2022-07-25 17:00:00,KNCBULL/USDT,0.00095575,0.00097325,0.000908,0.00090925,0.0,0.0
1658764800000.0,2022-07-25 16:00:00,KNCBULL/USDT,0.000962,0.00101225,0.00095425,0.00095575,105.91158775830499,0.101225
1658761200000.0,2022-07-25 15:00:00,KNCBULL/USDT,0.00096325,0.000964,0.000942,0.000962,0.0,0.0
1658757600000.0,2022-07-25 14:00:00,KNCBULL/USDT,0.000958,0.00097675,0.000939,0.00096325,0.0,0.0
1658754000000.0,2022-07-25 13:00:00,KNCBULL/USDT,0.000939,0.0009595,0.000939,0.000958,0.0,0.0
1658750400000.0,2022-07-25 12:00:00,KNCBULL/USDT,0.00096125,0.00096125,0.000939,0.000939,0.0,0.0
1658746800000.0,2022-07-25 11:00:00,KNCBULL/USDT,0.000956,0.00096375,0.0009435,0.00096125,0.0,0.0
1658743200000.0,2022-07-25 10:00:00,KNCBULL/USDT,0.000939,0.00097475,0.000939,0.000956,0.0,0.0
1658739600000.0,2022-07-25 09:00:00,KNCBULL/USDT,0.000939,0.0009475,0.000939,0.000939,0.0,0.0
1658736000000.0,2022-07-25 08:00:00,KNCBULL/USDT,0.000939,0.00094,0.00093025,0.000939,0.0,0.0
1658732400000.0,2022-07-25 07:00:00,KNCBULL/USDT,0.00094525,0.00095575,0.000939,0.000939,0.0,0.0
1658728800000.0,2022-07-25 06:00:00,KNCBULL/USDT,0.000967,0.00097475,0.000939,0.00094525,0.0,0.0
1658725200000.0,2022-07-25 05:00:00,KNCBULL/USDT,0.00098575,0.000992,0.0009445,0.000967,0.0,0.0
1658721600000.0,2022-07-25 04:00:00,KNCBULL/USDT,0.00094975,0.0009945,0.000939,0.00098575,0.0,0.0
1658718000000.0,2022-07-25 03:00:00,KNCBULL/USDT,0.0009355,0.00095475,0.00092175,0.00094975,0.0,0.0
1658714400000.0,2022-07-25 02:00:00,KNCBULL/USDT,0.000939,0.000939,0.00089225,0.0009355,0.0,0.0
1658710800000.0,2022-07-25 01:00:00,KNCBULL/USDT,0.000939,0.00097075,0.0009185,0.000939,0.0,0.0
1658707200000.0,2022-07-25 00:00:00,KNCBULL/USDT,0.00087875,0.0009705,0.00087875,0.000939,1287914.7231096912,1209.351925
1658703600000.0,2022-07-24 23:00:00,KNCBULL/USDT,0.0009055,0.000909,0.00087875,0.00087875,0.0,0.0
1658700000000.0,2022-07-24 22:00:00,KNCBULL/USDT,0.00093325,0.00093325,0.0008965,0.0009055,16061.844284925457,14.544
1658696400000.0,2022-07-24 21:00:00,KNCBULL/USDT,0.00090575,0.00093325,0.000905,0.00093325,0.0,0.0
1658692800000.0,2022-07-24 20:00:00,KNCBULL/USDT,0.000903,0.0009265,0.00089975,0.00090575,0.0,0.0
1658689200000.0,2022-07-24 19:00:00,KNCBULL/USDT,0.0009125,0.00092525,0.0009025,0.000903,0.0,0.0
1658685600000.0,2022-07-24 18:00:00,KNCBULL/USDT,0.0009245,0.000933,0.00090825,0.0009125,0.0,0.0
1658682000000.0,2022-07-24 17:00:00,KNCBULL/USDT,0.000913,0.00093325,0.00091225,0.0009245,0.0,0.0
1658678400000.0,2022-07-24 16:00:00,KNCBULL/USDT,0.0009285,0.00093325,0.00090275,0.000913,0.0,0.0
1658674800000.0,2022-07-24 15:00:00,KNCBULL/USDT,0.000928,0.00093325,0.000918,0.0009285,0.0,0.0
1658671200000.0,2022-07-24 14:00:00,KNCBULL/USDT,0.00089,0.0009385,0.0008825,0.000928,1106.2230603448277,1.026575
1658667600000.0,2022-07-24 13:00:00,KNCBULL/USDT,0.0008995,0.00090425,0.00087775,0.00089,0.0,0.0
1658664000000.0,2022-07-24 12:00:00,KNCBULL/USDT,0.00092375,0.00095475,0.0008965,0.0008995,106.14230127848805,0.095475
1658660400000.0,2022-07-24 11:00:00,KNCBULL/USDT,0.00089775,0.00094025,0.000893,0.00092375,0.0,0.0
1658656800000.0,2022-07-24 10:00:00,KNCBULL/USDT,0.00090525,0.00091725,0.000893,0.00089775,0.0,0.0
1658653200000.0,2022-07-24 09:00:00,KNCBULL/USDT,0.000928,0.000936,0.0009,0.00090525,0.0,0.0
1658649600000.0,2022-07-24 08:00:00,KNCBULL/USDT,0.00090475,0.000928,0.00089575,0.000928,0.0,0.0
1658646000000.0,2022-07-24 07:00:00,KNCBULL/USDT,0.00092425,0.000931,0.00090125,0.0009045,0.0,0.0
1658642400000.0,2022-07-24 06:00:00,KNCBULL/USDT,0.000924,0.0009345,0.00090575,0.00092425,0.0,0.0
1658638800000.0,2022-07-24 05:00:00,KNCBULL/USDT,0.000893,0.000933,0.000893,0.000924,0.0,0.0
1658635200000.0,2022-07-24 04:00:00,KNCBULL/USDT,0.00088125,0.000893,0.0008705,0.000893,0.0,0.0
1658631600000.0,2022-07-24 03:00:00,KNCBULL/USDT,0.000893,0.000893,0.000879,0.00088125,0.0,0.0
1658628000000.0,2022-07-24 02:00:00,KNCBULL/USDT,0.00088025,0.000893,0.00087125,0.000893,0.0,0.0
1658624400000.0,2022-07-24 01:00:00,KNCBULL/USDT,0.00088125,0.000893,0.0008645,0.00088025,0.0,0.0
1658620800000.0,2022-07-24 00:00:00,KNCBULL/USDT,0.000893,0.000893,0.00088,0.00088125,0.0,0.0
1658617200000.0,2022-07-23 23:00:00,KNCBULL/USDT,0.000866,0.000893,0.0008585,0.000893,1100.0,0.9823
1658613600000.0,2022-07-23 22:00:00,KNCBULL/USDT,0.0008345,0.00087675,0.00082425,0.000866,0.0,0.0
1658610000000.0,2022-07-23 21:00:00,KNCBULL/USDT,0.000847,0.0008505,0.0008305,0.0008345,0.0,0.0
1658606400000.0,2022-07-23 20:00:00,KNCBULL/USDT,0.0008295,0.0008575,0.0008235,0.000847,0.0,0.0
1658602800000.0,2022-07-23 19:00:00,KNCBULL/USDT,0.0008155,0.00083425,0.000813,0.0008295,0.0,0.0
1658599200000.0,2022-07-23 18:00:00,KNCBULL/USDT,0.00082125,0.00082875,0.0008155,0.0008155,0.0,0.0
1658595600000.0,2022-07-23 17:00:00,KNCBULL/USDT,0.000842,0.0008445,0.0008155,0.00082125,0.0,0.0
1658592000000.0,2022-07-23 16:00:00,KNCBULL/USDT,0.00084525,0.00085575,0.00082425,0.000842,0.0,0.0
1658588400000.0,2022-07-23 15:00:00,KNCBULL/USDT,0.00083075,0.00086075,0.000824,0.00084525,0.0,0.0
1658584800000.0,2022-07-23 14:00:00,KNCBULL/USDT,0.00085625,0.00085625,0.0008165,0.00083075,0.0,0.0
1658581200000.0,2022-07-23 13:00:00,KNCBULL/USDT,0.000821,0.00086275,0.000821,0.00085625,0.0,0.0
1658577600000.0,2022-07-23 12:00:00,KNCBULL/USDT,0.0008285,0.0008345,0.00079075,0.000821,1070688.5809987818,879.035325
1658574000000.0,2022-07-23 11:00:00,KNCBULL/USDT,0.00091225,0.00092125,0.0008285,0.0008285,7777.911888955944,6.444
1658570400000.0,2022-07-23 10:00:00,KNCBULL/USDT,0.0009275,0.00093075,0.0009035,0.00091225,3542.2033433817483,3.231375
1658566800000.0,2022-07-23 09:00:00,KNCBULL/USDT,0.00090675,0.0009385,0.000898,0.0009275,0.0,0.0
1658563200000.0,2022-07-23 08:00:00,KNCBULL/USDT,0.0009375,0.00095325,0.0009035,0.00090675,0.0,0.0
1658559600000.0,2022-07-23 07:00:00,KNCBULL/USDT,0.0009375,0.0009505,0.00091925,0.0009375,0.0,0.0
1658556000000.0,2022-07-23 06:00:00,KNCBULL/USDT,0.000946,0.000966,0.000934,0.0009375,0.0,0.0
1658552400000.0,2022-07-23 05:00:00,KNCBULL/USDT,0.00093425,0.00097825,0.000933,0.000946,0.0,0.0
1658548800000.0,2022-07-23 04:00:00,KNCBULL/USDT,0.000905,0.00094725,0.00090375,0.00093425,0.0,0.0
1658545200000.0,2022-07-23 03:00:00,KNCBULL/USDT,0.00091325,0.00092125,0.00090075,0.000905,0.0,0.0
1658541600000.0,2022-07-23 02:00:00,KNCBULL/USDT,0.00089325,0.0009335,0.00089175,0.00091325,0.0,0.0
1658538000000.0,2022-07-23 01:00:00,KNCBULL/USDT,0.00090325,0.000928,0.0008885,0.00089325,0.0,0.0
1658534400000.0,2022-07-23 00:00:00,KNCBULL/USDT,0.000854,0.00094525,0.00084925,0.00090325,0.0,0.0
1658530800000.0,2022-07-22 23:00:00,KNCBULL/USDT,0.0008635,0.00086775,0.0008465,0.000854,0.0,0.0
1658527200000.0,2022-07-22 22:00:00,KNCBULL/USDT,0.00085725,0.0008735,0.00084475,0.0008635,0.0,0.0
1658523600000.0,2022-07-22 21:00:00,KNCBULL/USDT,0.00083325,0.0008645,0.000831,0.00085725,0.0,0.0
1658520000000.0,2022-07-22 20:00:00,KNCBULL/USDT,0.00085375,0.0008645,0.0008215,0.00083325,0.0,0.0
1658516400000.0,2022-07-22 19:00:00,KNCBULL/USDT,0.000899,0.00091275,0.0008405,0.00085375,0.0,0.0
1658512800000.0,2022-07-22 18:00:00,KNCBULL/USDT,0.00091525,0.00091625,0.000878,0.000899,0.0,0.0
1658509200000.0,2022-07-22 17:00:00,KNCBULL/USDT,0.0009235,0.00093625,0.00089225,0.00091525,0.0,0.0
1658505600000.0,2022-07-22 16:00:00,KNCBULL/USDT,0.00090525,0.000931,0.000897,0.0009235,0.0,0.0
1658502000000.0,2022-07-22 15:00:00,KNCBULL/USDT,0.00097825,0.00097825,0.00090125,0.00090525,0.0,0.0
1658498400000.0,2022-07-22 14:00:00,KNCBULL/USDT,0.00097825,0.00097825,0.000946,0.00097825,13600.0,13.3042
1658494800000.0,2022-07-22 13:00:00,KNCBULL/USDT,0.00099625,0.00100725,0.000974,0.00097825,0.0,0.0
1658491200000.0,2022-07-22 12:00:00,KNCBULL/USDT,0.00100725,0.00100725,0.00099375,0.00099625,0.0,0.0
1658487600000.0,2022-07-22 11:00:00,KNCBULL/USDT,0.00096825,0.00100725,0.0009645,0.00100725,9898.85827748821,9.970625
1658484000000.0,2022-07-22 10:00:00,KNCBULL/USDT,0.0009625,0.000992,0.0009625,0.000968,0.0,0.0
1658480400000.0,2022-07-22 09:00:00,KNCBULL/USDT,0.00096225,0.00099875,0.00096025,0.0009625,0.0,0.0
1658476800000.0,2022-07-22 08:00:00,KNCBULL/USDT,0.00095225,0.00096725,0.00095225,0.00096225,0.0,0.0
1658473200000.0,2022-07-22 07:00:00,KNCBULL/USDT,0.00096175,0.000975,0.00095225,0.00095225,0.0,0.0
1658469600000.0,2022-07-22 06:00:00,KNCBULL/USDT,0.00095225,0.00096325,0.00095225,0.00096175,0.0,0.0
1658466000000.0,2022-07-22 05:00:00,KNCBULL/USDT,0.0009505,0.00095225,0.00093025,0.00095225,0.0,0.0
1658462400000.0,2022-07-22 04:00:00,KNCBULL/USDT,0.0009405,0.00095225,0.0009245,0.0009505,0.0,0.0
1658458800000.0,2022-07-22 03:00:00,KNCBULL/USDT,0.00095225,0.00095225,0.0009325,0.0009405,0.0,0.0
1658455200000.0,2022-07-22 02:00:00,KNCBULL/USDT,0.00095225,0.00095225,0.00095175,0.00095225,0.0,0.0
1658451600000.0,2022-07-22 01:00:00,KNCBULL/USDT,0.00096325,0.000979,0.00095225,0.00095225,0.0,0.0
1658448000000.0,2022-07-22 00:00:00,KNCBULL/USDT,0.00095225,0.00098025,0.00095225,0.00096325,0.0,0.0
1658444400000.0,2022-07-21 23:00:00,KNCBULL/USDT,0.00093,0.00096675,0.00092325,0.00095225,201400.0262536099,191.783175
1658440800000.0,2022-07-21 22:00:00,KNCBULL/USDT,0.00093625,0.00093775,0.00083625,0.000929,0.0,0.0
1658437200000.0,2022-07-21 21:00:00,KNCBULL/USDT,0.000952,0.000952,0.000894,0.00093625,0.0,0.0
1658433600000.0,2022-07-21 20:00:00,KNCBULL/USDT,0.000947,0.00096475,0.00094625,0.000952,0.0,0.0
1658430000000.0,2022-07-21 19:00:00,KNCBULL/USDT,0.00091525,0.00095175,0.0008945,0.000947,0.0,0.0
1658426400000.0,2022-07-21 18:00:00,KNCBULL/USDT,0.00091675,0.00094175,0.000881,0.00091525,0.0,0.0
1658422800000.0,2022-07-21 17:00:00,KNCBULL/USDT,0.0009305,0.00094875,0.00090725,0.00091675,0.0,0.0
1658419200000.0,2022-07-21 16:00:00,KNCBULL/USDT,0.0008535,0.00093775,0.00084675,0.0009305,0.0,0.0
1658415600000.0,2022-07-21 15:00:00,KNCBULL/USDT,0.000815,0.00085425,0.000815,0.0008535,0.0,0.0
1658412000000.0,2022-07-21 14:00:00,KNCBULL/USDT,0.0008405,0.00084225,0.00081075,0.000815,0.0,0.0
1658408400000.0,2022-07-21 13:00:00,KNCBULL/USDT,0.00082925,0.00084375,0.0008145,0.0008405,0.0,0.0
1658404800000.0,2022-07-21 12:00:00,KNCBULL/USDT,0.00083325,0.00084975,0.00081075,0.00082925,2248.688574012662,1.864725
1658401200000.0,2022-07-21 11:00:00,KNCBULL/USDT,0.0008415,0.0008545,0.00082025,0.00083325,0.0,0.0
1658397600000.0,2022-07-21 10:00:00,KNCBULL/USDT,0.000874,0.00088725,0.00083925,0.0008415,6521.687462863933,5.488
1658394000000.0,2022-07-21 09:00:00,KNCBULL/USDT,0.000867,0.00088525,0.000864,0.000874,0.0,0.0
1658390400000.0,2022-07-21 08:00:00,KNCBULL/USDT,0.00086625,0.0008755,0.0008375,0.000867,0.0,0.0
1658386800000.0,2022-07-21 07:00:00,KNCBULL/USDT,0.00085475,0.00088775,0.00084175,0.00086625,0.0,0.0
1658383200000.0,2022-07-21 06:00:00,KNCBULL/USDT,0.00086075,0.00087675,0.0008515,0.00085475,0.0,0.0
1658379600000.0,2022-07-21 05:00:00,KNCBULL/USDT,0.00082475,0.0008805,0.00082475,0.00086075,0.0,0.0
1658376000000.0,2022-07-21 04:00:00,KNCBULL/USDT,0.000809,0.000839,0.0007825,0.00082475,0.0,0.0
1658372400000.0,2022-07-21 03:00:00,KNCBULL/USDT,0.00081425,0.00083,0.000802,0.000809,0.0,0.0
1658368800000.0,2022-07-21 02:00:00,KNCBULL/USDT,0.00092,0.000941,0.00081425,0.00081425,0.0,0.0
1658365200000.0,2022-07-21 01:00:00,KNCBULL/USDT,0.00091725,0.00094825,0.00090225,0.00092,0.0,0.0
1658361600000.0,2022-07-21 00:00:00,KNCBULL/USDT,0.00091775,0.0009435,0.00088125,0.00091725,0.0,0.0
1658358000000.0,2022-07-20 23:00:00,KNCBULL/USDT,0.000947,0.000959,0.000902,0.00091775,0.0,0.0
1658354400000.0,2022-07-20 22:00:00,KNCBULL/USDT,0.0010085,0.0010135,0.000947,0.000947,0.0,0.0
1658350800000.0,2022-07-20 21:00:00,KNCBULL/USDT,0.0009325,0.001032,0.000925,0.0010085,0.0,0.0
1658347200000.0,2022-07-20 20:00:00,KNCBULL/USDT,0.0010225,0.0010445,0.000892,0.0009325,0.0,0.0
1658343600000.0,2022-07-20 19:00:00,KNCBULL/USDT,0.0010535,0.0010645,0.0010185,0.0010225,0.0,0.0
1658340000000.0,2022-07-20 18:00:00,KNCBULL/USDT,0.0009835,0.0011415,0.0009835,0.0010535,24059.99050783104,25.3472
1658336400000.0,2022-07-20 17:00:00,KNCBULL/USDT,0.0010575,0.001066,0.0009835,0.0009835,19415.455007625824,19.0951
1658332800000.0,2022-07-20 16:00:00,KNCBULL/USDT,0.001102,0.001102,0.00103,0.0010575,0.0,0.0
1658329200000.0,2022-07-20 15:00:00,KNCBULL/USDT,0.0010845,0.0011065,0.0010845,0.001102,57222.141560798555,63.0588
1658325600000.0,2022-07-20 14:00:00,KNCBULL/USDT,0.0011035,0.0011035,0.0010845,0.0010845,7000.0,7.5915
1658322000000.0,2022-07-20 13:00:00,KNCBULL/USDT,0.0011035,0.00112,0.0011035,0.0011035,0.0,0.0
1658318400000.0,2022-07-20 12:00:00,KNCBULL/USDT,0.0010905,0.0011035,0.001084,0.0011035,0.0,0.0
1658314800000.0,2022-07-20 11:00:00,KNCBULL/USDT,0.0011,0.0011035,0.0010595,0.0010905,0.0,0.0
1658311200000.0,2022-07-20 10:00:00,KNCBULL/USDT,0.0010915,0.0011035,0.00109,0.0011,0.0,0.0
1658307600000.0,2022-07-20 09:00:00,KNCBULL/USDT,0.00105,0.0011035,0.0010005,0.0010915,0.0,0.0
1658304000000.0,2022-07-20 08:00:00,KNCBULL/USDT,0.0011035,0.0011035,0.001035,0.00105,0.0,0.0
1658300400000.0,2022-07-20 07:00:00,KNCBULL/USDT,0.0011695,0.001185,0.0011035,0.0011035,0.0,0.0
1658296800000.0,2022-07-20 06:00:00,KNCBULL/USDT,0.0011265,0.0011865,0.001117,0.0011695,0.0,0.0
1658293200000.0,2022-07-20 05:00:00,KNCBULL/USDT,0.001137,0.001137,0.0011035,0.0011265,97.95827785175322,0.11035
1658289600000.0,2022-07-20 04:00:00,KNCBULL/USDT,0.001137,0.001137,0.001137,0.001137,0.0,0.0
1658286000000.0,2022-07-20 03:00:00,KNCBULL/USDT,0.001117,0.001137,0.001117,0.001137,900.0000000000001,1.0233
1658282400000.0,2022-07-20 02:00:00,KNCBULL/USDT,0.0011065,0.00112,0.0011065,0.001117,0.0,0.0
1658278800000.0,2022-07-20 01:00:00,KNCBULL/USDT,0.0010775,0.001117,0.00106,0.0011065,0.0,0.0
1658275200000.0,2022-07-20 00:00:00,KNCBULL/USDT,0.0011035,0.001117,0.0010685,0.0010775,0.0,0.0
1658271600000.0,2022-07-19 23:00:00,KNCBULL/USDT,0.001117,0.001117,0.0010875,0.0011035,0.0,0.0
1658268000000.0,2022-07-19 22:00:00,KNCBULL/USDT,0.001117,0.001117,0.00111,0.001117,0.0,0.0
1658264400000.0,2022-07-19 21:00:00,KNCBULL/USDT,0.001117,0.001117,0.001117,0.001117,0.0,0.0
1658260800000.0,2022-07-19 20:00:00,KNCBULL/USDT,0.0011155,0.001117,0.0011105,0.001117,0.0,0.0
1658257200000.0,2022-07-19 19:00:00,KNCBULL/USDT,0.001117,0.001117,0.00111,0.0011155,0.0,0.0
1658253600000.0,2022-07-19 18:00:00,KNCBULL/USDT,0.001117,0.001117,0.001099,0.001117,0.0,0.0
1658250000000.0,2022-07-19 17:00:00,KNCBULL/USDT,0.001117,0.001117,0.0011055,0.001117,0.0,0.0
1658246400000.0,2022-07-19 16:00:00,KNCBULL/USDT,0.001077,0.001118,0.001066,0.001117,245200.0,273.8884
1658242800000.0,2022-07-19 15:00:00,KNCBULL/USDT,0.0010895,0.001098,0.001042,0.001077,495748.18941504176,533.9208
1658239200000.0,2022-07-19 14:00:00,KNCBULL/USDT,0.001094,0.001094,0.0010715,0.0010895,0.0,0.0
1658235600000.0,2022-07-19 13:00:00,KNCBULL/USDT,0.001113,0.00112,0.0010715,0.001094,0.0,0.0
1658232000000.0,2022-07-19 12:00:00,KNCBULL/USDT,0.001101,0.001119,0.0010925,0.001113,0.0,0.0
1658228400000.0,2022-07-19 11:00:00,KNCBULL/USDT,0.0010995,0.001137,0.0010835,0.001101,0.0,0.0
1658224800000.0,2022-07-19 10:00:00,KNCBULL/USDT,0.0010715,0.0011035,0.0010715,0.0010995,0.0,0.0
1658221200000.0,2022-07-19 09:00:00,KNCBULL/USDT,0.00109575,0.00109575,0.0010715,0.0010715,400.0,0.4286
1658217600000.0,2022-07-19 08:00:00,KNCBULL/USDT,0.001082,0.00109575,0.001069,0.00109575,0.0,0.0
1658214000000.0,2022-07-19 07:00:00,KNCBULL/USDT,0.00109575,0.001112,0.00106,0.001082,0.0,0.0
1658210400000.0,2022-07-19 06:00:00,KNCBULL/USDT,0.00116,0.00116,0.00109575,0.00109575,0.0,0.0
1658206800000.0,2022-07-19 05:00:00,KNCBULL/USDT,0.001139,0.0011675,0.001104,0.00116,0.0,0.0
1658203200000.0,2022-07-19 04:00:00,KNCBULL/USDT,0.00116,0.00116,0.00109575,0.001139,0.0,0.0
1658199600000.0,2022-07-19 03:00:00,KNCBULL/USDT,0.001153,0.001171,0.0011055,0.00116,0.0,0.0
1658196000000.0,2022-07-19 02:00:00,KNCBULL/USDT,0.00109575,0.001164,0.0010915,0.001153,0.0,0.0
1658192400000.0,2022-07-19 01:00:00,KNCBULL/USDT,0.001253,0.001268,0.00109575,0.00109575,92023.18046999772,100.8344
1658188800000.0,2022-07-19 00:00:00,KNCBULL/USDT,0.00092725,0.00126125,0.000926,0.001253,49212.72944932163,61.66355
1658185200000.0,2022-07-18 23:00:00,KNCBULL/USDT,0.00092375,0.000942,0.00092375,0.00092725,0.0,0.0
1658181600000.0,2022-07-18 22:00:00,KNCBULL/USDT,0.00090125,0.00092375,0.000888,0.00092375,0.0,0.0
1658178000000.0,2022-07-18 21:00:00,KNCBULL/USDT,0.00087375,0.00092375,0.00087375,0.00090125,0.0,0.0
1658174400000.0,2022-07-18 20:00:00,KNCBULL/USDT,0.000869,0.00089,0.000859,0.00087375,0.0,0.0
1658170800000.0,2022-07-18 19:00:00,KNCBULL/USDT,0.000876,0.00090175,0.00084875,0.000869,0.0,0.0
1658167200000.0,2022-07-18 18:00:00,KNCBULL/USDT,0.000887,0.000905,0.000876,0.000876,0.0,0.0
1658163600000.0,2022-07-18 17:00:00,KNCBULL/USDT,0.000926,0.00092625,0.00088425,0.000887,0.0,0.0
1658160000000.0,2022-07-18 16:00:00,KNCBULL/USDT,0.000954,0.000954,0.00092375,0.000926,20849.541036717063,19.306675
1658156400000.0,2022-07-18 15:00:00,KNCBULL/USDT,0.00092475,0.00096175,0.00091,0.000954,0.0,0.0
1658152800000.0,2022-07-18 14:00:00,KNCBULL/USDT,0.00093725,0.00094075,0.000905,0.00092475,0.0,0.0
1658149200000.0,2022-07-18 13:00:00,KNCBULL/USDT,0.000893,0.000942,0.0008795,0.00093725,0.0,0.0
1658145600000.0,2022-07-18 12:00:00,KNCBULL/USDT,0.00087675,0.00089775,0.0008735,0.000893,0.0,0.0
1658142000000.0,2022-07-18 11:00:00,KNCBULL/USDT,0.000894,0.00091075,0.0008735,0.00087675,0.0,0.0
1658138400000.0,2022-07-18 10:00:00,KNCBULL/USDT,0.000904,0.0009165,0.0008885,0.000894,0.0,0.0
1658134800000.0,2022-07-18 09:00:00,KNCBULL/USDT,0.00089825,0.000922,0.00089575,0.000904,0.0,0.0
1658131200000.0,2022-07-18 08:00:00,KNCBULL/USDT,0.0008915,0.00092225,0.00088275,0.00089825,0.0,0.0
1658127600000.0,2022-07-18 07:00:00,KNCBULL/USDT,0.0009055,0.0009155,0.00088275,0.0008915,0.0,0.0
1658124000000.0,2022-07-18 06:00:00,KNCBULL/USDT,0.000891,0.000916,0.0008745,0.00090525,0.0,0.0
1658120400000.0,2022-07-18 05:00:00,KNCBULL/USDT,0.00084275,0.000891,0.0008365,0.000891,6764.478114478115,6.02715
1658116800000.0,2022-07-18 04:00:00,KNCBULL/USDT,0.0008275,0.000849,0.0008265,0.00084275,0.0,0.0
1658113200000.0,2022-07-18 03:00:00,KNCBULL/USDT,0.00083625,0.00084525,0.000818,0.0008275,0.0,0.0
1658109600000.0,2022-07-18 02:00:00,KNCBULL/USDT,0.00080575,0.00084425,0.00080575,0.00083625,0.0,0.0
1658106000000.0,2022-07-18 01:00:00,KNCBULL/USDT,0.00079775,0.0008085,0.00079775,0.00080575,0.0,0.0
1658102400000.0,2022-07-18 00:00:00,KNCBULL/USDT,0.0007895,0.00080575,0.0007895,0.00079775,0.0,0.0
1658098800000.0,2022-07-17 23:00:00,KNCBULL/USDT,0.000818,0.000818,0.0007865,0.0007895,20411.652944901834,16.115
