https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUNE,Volume USDT
1653105600000.0,2022-05-21 04:00:00,RUNE/USDT,2.88,2.881,2.848,2.853,1141.494619698563,3256.68415
1653102000000.0,2022-05-21 03:00:00,RUNE/USDT,2.859,2.882,2.823,2.88,3068.8007118055552,8838.14605
1653098400000.0,2022-05-21 02:00:00,RUNE/USDT,2.837,2.8725,2.8225,2.859,2129.818013291361,6089.1497
1653094800000.0,2022-05-21 01:00:00,RUNE/USDT,2.863,2.8695,2.8005,2.837,1375.7274233345083,3902.9387
1653091200000.0,2022-05-21 00:00:00,RUNE/USDT,2.876,2.901,2.833,2.863,1513.5945686342998,4333.42125
1653087600000.0,2022-05-20 23:00:00,RUNE/USDT,2.8865,2.933,2.8745,2.876,6621.910431154381,19044.6144
1653084000000.0,2022-05-20 22:00:00,RUNE/USDT,2.862,2.9135,2.856,2.8865,162.0799930711935,467.8439
1653080400000.0,2022-05-20 21:00:00,RUNE/USDT,2.8595,2.8845,2.8535,2.862,2341.6807302585603,6701.89025
1653076800000.0,2022-05-20 20:00:00,RUNE/USDT,2.892,2.916,2.8465,2.8595,1678.5504109109984,4799.8149
1653073200000.0,2022-05-20 19:00:00,RUNE/USDT,2.841,2.8965,2.8325,2.892,5480.731760027663,15850.27625
1653069600000.0,2022-05-20 18:00:00,RUNE/USDT,2.8335,2.851,2.798,2.841,4011.617951425554,11397.0066
1653066000000.0,2022-05-20 17:00:00,RUNE/USDT,2.817,2.838,2.7825,2.8335,9138.764249161813,25894.6885
1653062400000.0,2022-05-20 16:00:00,RUNE/USDT,2.839,2.858,2.7755,2.817,11663.641231806887,32856.47735
1653058800000.0,2022-05-20 15:00:00,RUNE/USDT,2.925,2.925,2.8275,2.839,10682.09480450863,30326.46715
1653055200000.0,2022-05-20 14:00:00,RUNE/USDT,3.049,3.0525,2.9145,2.925,6028.383897435898,17633.0229
1653051600000.0,2022-05-20 13:00:00,RUNE/USDT,3.025,3.0665,2.9925,3.0495,12047.889719626168,36740.0397
1653048000000.0,2022-05-20 12:00:00,RUNE/USDT,3.0955,3.0995,2.9975,3.025,7129.043966942149,21565.358
1653044400000.0,2022-05-20 11:00:00,RUNE/USDT,3.073,3.106,3.037,3.0955,6901.48562429333,21363.54875
1653040800000.0,2022-05-20 10:00:00,RUNE/USDT,3.0515,3.074,3.0425,3.073,1500.0468760169215,4609.64405
1653037200000.0,2022-05-20 09:00:00,RUNE/USDT,3.0095,3.0705,2.988,3.0515,3638.531410781583,11102.9786
1653033600000.0,2022-05-20 08:00:00,RUNE/USDT,3.006,3.036,2.9835,3.0095,801.3178767237083,2411.56615
1653030000000.0,2022-05-20 07:00:00,RUNE/USDT,2.9705,3.018,2.955,3.006,826.212641383899,2483.5952
1653026400000.0,2022-05-20 06:00:00,RUNE/USDT,3.0535,3.055,2.9395,2.9705,3585.9475340851714,10652.05715
1653022800000.0,2022-05-20 05:00:00,RUNE/USDT,3.0115,3.0645,2.9925,3.0535,3029.539233666285,9250.69805
1653019200000.0,2022-05-20 04:00:00,RUNE/USDT,3.023,3.0575,2.9955,3.0115,8942.31014444629,26929.767
1653015600000.0,2022-05-20 03:00:00,RUNE/USDT,3.0605,3.063,3.0145,3.023,2955.4931028779356,8934.45565
1653012000000.0,2022-05-20 02:00:00,RUNE/USDT,3.116,3.116,3.049,3.0605,1187.645580787453,3634.7893
1653008400000.0,2022-05-20 01:00:00,RUNE/USDT,3.0845,3.1495,3.045,3.116,1935.0283376123236,6029.5483
1653004800000.0,2022-05-20 00:00:00,RUNE/USDT,3.0605,3.0885,3.0185,3.0845,3734.70473334414,11519.69675
1653001200000.0,2022-05-19 23:00:00,RUNE/USDT,2.998,3.0775,2.998,3.0605,8512.007956216303,26051.00035
1652997600000.0,2022-05-19 22:00:00,RUNE/USDT,3.0105,3.011,2.955,2.998,2896.53467311541,8683.81095
1652994000000.0,2022-05-19 21:00:00,RUNE/USDT,3.0435,3.06,3.01,3.0105,1599.0282179040028,4813.87445
1652990400000.0,2022-05-19 20:00:00,RUNE/USDT,2.9955,3.0445,2.9855,3.0435,1707.0140627566948,5195.2973
1652986800000.0,2022-05-19 19:00:00,RUNE/USDT,3.058,3.076,2.995,2.9955,3579.8874478384246,10723.55285
1652983200000.0,2022-05-19 18:00:00,RUNE/USDT,3.075,3.0965,3.0375,3.058,3964.4961085676914,12123.4291
1652979600000.0,2022-05-19 17:00:00,RUNE/USDT,3.0785,3.106,3.028,3.075,105.61427642276422,324.7639
1652976000000.0,2022-05-19 16:00:00,RUNE/USDT,3.1445,3.156,3.069,3.0785,2281.4593958096475,7023.47275
1652972400000.0,2022-05-19 15:00:00,RUNE/USDT,3.0365,3.1805,3.0145,3.1445,12726.891493083162,40019.7103
1652968800000.0,2022-05-19 14:00:00,RUNE/USDT,2.9935,3.0845,2.9935,3.0365,7414.470673472748,22514.0402
1652965200000.0,2022-05-19 13:00:00,RUNE/USDT,2.9715,3.073,2.9655,2.9935,13571.964840487723,40627.67675
1652961600000.0,2022-05-19 12:00:00,RUNE/USDT,3.0015,3.012,2.9555,2.9715,10506.994665993607,31221.53465
1652958000000.0,2022-05-19 11:00:00,RUNE/USDT,2.9045,3.0015,2.868,3.0015,3605.0457937697815,10820.54495
1652954400000.0,2022-05-19 10:00:00,RUNE/USDT,2.888,2.9185,2.844,2.9045,17112.081872955758,49702.0418
1652950800000.0,2022-05-19 09:00:00,RUNE/USDT,2.915,2.955,2.8765,2.888,5735.841014542937,16565.10885
1652947200000.0,2022-05-19 08:00:00,RUNE/USDT,2.9725,2.976,2.915,2.915,4285.446706689537,12492.07715
1652943600000.0,2022-05-19 07:00:00,RUNE/USDT,3.036,3.04,2.9555,2.9725,1300.84370058873,3866.7579
1652940000000.0,2022-05-19 06:00:00,RUNE/USDT,2.949,3.0445,2.949,3.036,322.3025856389987,978.51065
1652936400000.0,2022-05-19 05:00:00,RUNE/USDT,2.966,2.987,2.9425,2.949,589.2046625974907,1737.56455
1652932800000.0,2022-05-19 04:00:00,RUNE/USDT,3.0235,3.0415,2.9655,2.966,316.844234659474,939.76
1652929200000.0,2022-05-19 03:00:00,RUNE/USDT,3.0085,3.045,2.9995,3.024,3184.2068121693123,9629.0414
1652925600000.0,2022-05-19 02:00:00,RUNE/USDT,2.891,3.023,2.8725,3.0085,8022.975569220541,24137.122
1652922000000.0,2022-05-19 01:00:00,RUNE/USDT,2.9665,3.0085,2.8865,2.891,1971.8967831200277,5700.7536
1652918400000.0,2022-05-19 00:00:00,RUNE/USDT,2.9615,3.012,2.9545,2.9665,98.93259733692904,293.48355
1652914800000.0,2022-05-18 23:00:00,RUNE/USDT,3.0215,3.061,2.9425,2.9615,3409.026574371096,10095.8322
1652911200000.0,2022-05-18 22:00:00,RUNE/USDT,3.0475,3.087,3.021,3.0215,550.7482707264604,1664.0859
1652907600000.0,2022-05-18 21:00:00,RUNE/USDT,3.069,3.0885,3.036,3.0475,211.786513535685,645.4194
1652904000000.0,2022-05-18 20:00:00,RUNE/USDT,3.115,3.115,3.0345,3.069,1023.9149234278266,3142.3949
1652900400000.0,2022-05-18 19:00:00,RUNE/USDT,3.0825,3.145,3.0825,3.115,6673.332792937399,20787.43165
1652896800000.0,2022-05-18 18:00:00,RUNE/USDT,3.0715,3.0995,3.0475,3.0825,1949.141897810219,6008.2299
1652893200000.0,2022-05-18 17:00:00,RUNE/USDT,3.1095,3.113,3.0625,3.0715,329.452482500407,1011.9133
1652889600000.0,2022-05-18 16:00:00,RUNE/USDT,3.047,3.112,3.024,3.1095,4033.5310017687725,12542.26465
1652886000000.0,2022-05-18 15:00:00,RUNE/USDT,3.122,3.129,3.031,3.047,2560.7269281260255,7802.53495
1652882400000.0,2022-05-18 14:00:00,RUNE/USDT,3.1825,3.229,3.1055,3.122,4188.129260089687,13075.33955
1652878800000.0,2022-05-18 13:00:00,RUNE/USDT,3.2515,3.265,3.177,3.1825,3527.2708562450903,11225.5395
1652875200000.0,2022-05-18 12:00:00,RUNE/USDT,3.3165,3.3365,3.2465,3.2515,4007.734138090112,13031.14755
1652871600000.0,2022-05-18 11:00:00,RUNE/USDT,3.35,3.3515,3.3005,3.3165,2114.9366048545153,7014.18725
1652868000000.0,2022-05-18 10:00:00,RUNE/USDT,3.3275,3.3635,3.3255,3.35,3162.6159850746267,10594.76355
1652864400000.0,2022-05-18 09:00:00,RUNE/USDT,3.328,3.348,3.267,3.3275,4976.455897821186,16559.157
1652860800000.0,2022-05-18 08:00:00,RUNE/USDT,3.3175,3.3335,3.288,3.328,2193.4810396634616,7299.9049
1652857200000.0,2022-05-18 07:00:00,RUNE/USDT,3.2935,3.3205,3.2805,3.3175,888.0566088922383,2946.1278
1652853600000.0,2022-05-18 06:00:00,RUNE/USDT,3.3575,3.3615,3.2895,3.2935,2240.0458175193567,7377.5909
1652850000000.0,2022-05-18 05:00:00,RUNE/USDT,3.332,3.3655,3.322,3.3575,1096.0447803425168,3679.97035
1652846400000.0,2022-05-18 04:00:00,RUNE/USDT,3.318,3.3675,3.3105,3.332,1389.317106842737,4629.2046
1652842800000.0,2022-05-18 03:00:00,RUNE/USDT,3.4105,3.4105,3.307,3.318,6418.586482820976,21296.86995
1652839200000.0,2022-05-18 02:00:00,RUNE/USDT,3.3695,3.415,3.3605,3.4105,5269.14858525143,17970.43125
1652835600000.0,2022-05-18 01:00:00,RUNE/USDT,3.422,3.4315,3.3605,3.3695,3617.4080427363115,12188.8564
1652832000000.0,2022-05-18 00:00:00,RUNE/USDT,3.4085,3.4955,3.399,3.422,2306.2443308007014,7891.9681
1652828400000.0,2022-05-17 23:00:00,RUNE/USDT,3.393,3.4365,3.393,3.4085,515.1175297051489,1755.7781
1652824800000.0,2022-05-17 22:00:00,RUNE/USDT,3.431,3.4755,3.386,3.393,3117.023622163277,10576.06115
1652821200000.0,2022-05-17 21:00:00,RUNE/USDT,3.3125,3.451,3.312,3.431,5134.688268726319,17617.11545
1652817600000.0,2022-05-17 20:00:00,RUNE/USDT,3.309,3.3545,3.308,3.3125,4892.385660377358,16206.0275
1652814000000.0,2022-05-17 19:00:00,RUNE/USDT,3.2775,3.378,3.269,3.309,4637.25592323965,15344.67985
1652810400000.0,2022-05-17 18:00:00,RUNE/USDT,3.3025,3.34,3.208,3.2775,5652.266941266209,18525.3049
1652806800000.0,2022-05-17 17:00:00,RUNE/USDT,3.349,3.384,3.298,3.3025,5967.353641180923,19707.1854
1652803200000.0,2022-05-17 16:00:00,RUNE/USDT,3.334,3.3615,3.283,3.349,1347.1307554493878,4511.5409
1652799600000.0,2022-05-17 15:00:00,RUNE/USDT,3.315,3.366,3.303,3.334,5185.551034793041,17288.62715
1652796000000.0,2022-05-17 14:00:00,RUNE/USDT,3.5205,3.5205,3.309,3.315,15594.67395173454,51696.34415
1652792400000.0,2022-05-17 13:00:00,RUNE/USDT,3.465,3.5405,3.4495,3.5205,5978.230180372106,21046.35935
1652788800000.0,2022-05-17 12:00:00,RUNE/USDT,3.3695,3.4915,3.3575,3.4645,5821.623365565016,20169.01415
1652785200000.0,2022-05-17 11:00:00,RUNE/USDT,3.3925,3.4165,3.3565,3.3695,894.6108918237127,3014.3914
1652781600000.0,2022-05-17 10:00:00,RUNE/USDT,3.406,3.425,3.3795,3.3925,503.6518349299926,1708.63885
1652778000000.0,2022-05-17 09:00:00,RUNE/USDT,3.403,3.435,3.3995,3.406,848.759204345273,2890.87385
1652774400000.0,2022-05-17 08:00:00,RUNE/USDT,3.3525,3.4375,3.352,3.403,2410.3251836614754,8202.3366
1652770800000.0,2022-05-17 07:00:00,RUNE/USDT,3.442,3.444,3.3445,3.3525,3485.830604026846,11686.2471
1652767200000.0,2022-05-17 06:00:00,RUNE/USDT,3.4135,3.4495,3.3835,3.442,5204.227062754213,17912.94955
1652763600000.0,2022-05-17 05:00:00,RUNE/USDT,3.3725,3.4225,3.324,3.4135,2474.3255895708216,8446.1104
1652760000000.0,2022-05-17 04:00:00,RUNE/USDT,3.321,3.376,3.3025,3.3725,1447.0425203854707,4880.1509
1652756400000.0,2022-05-17 03:00:00,RUNE/USDT,3.256,3.338,3.254,3.321,13998.766124661246,46489.9023
1652752800000.0,2022-05-17 02:00:00,RUNE/USDT,3.244,3.2715,3.2245,3.256,63.37054668304668,206.3345
1652749200000.0,2022-05-17 01:00:00,RUNE/USDT,3.2445,3.246,3.189,3.244,9278.933646732428,30100.86075
1652745600000.0,2022-05-17 00:00:00,RUNE/USDT,3.198,3.2505,3.1745,3.2445,4767.295484666359,15467.4902
1652742000000.0,2022-05-16 23:00:00,RUNE/USDT,3.2425,3.2525,3.163,3.198,2772.3564884302687,8865.99605
1652738400000.0,2022-05-16 22:00:00,RUNE/USDT,3.32,3.3405,3.2295,3.2425,623.997471087124,2023.3118
1652734800000.0,2022-05-16 21:00:00,RUNE/USDT,3.3315,3.375,3.3,3.32,3963.9298343373493,13160.24705
1652731200000.0,2022-05-16 20:00:00,RUNE/USDT,3.2965,3.3345,3.2835,3.3315,623.2006453549452,2076.19295
1652727600000.0,2022-05-16 19:00:00,RUNE/USDT,3.365,3.387,3.276,3.2965,9246.038707720309,30479.5666
1652724000000.0,2022-05-16 18:00:00,RUNE/USDT,3.297,3.372,3.2865,3.365,7795.634056463596,26232.3086
1652720400000.0,2022-05-16 17:00:00,RUNE/USDT,3.1935,3.3025,3.1885,3.297,10226.349545040945,33716.27445
1652716800000.0,2022-05-16 16:00:00,RUNE/USDT,3.266,3.277,3.193,3.1935,7234.183294191326,23102.36435
1652713200000.0,2022-05-16 15:00:00,RUNE/USDT,3.2605,3.301,3.151,3.266,13721.577602571953,44814.67245
1652709600000.0,2022-05-16 14:00:00,RUNE/USDT,3.2655,3.3375,3.2475,3.261,6110.833302667893,19927.4274
1652706000000.0,2022-05-16 13:00:00,RUNE/USDT,3.3215,3.365,3.264,3.2655,6521.519216046548,21296.021
1652702400000.0,2022-05-16 12:00:00,RUNE/USDT,3.3125,3.3765,3.253,3.3215,1179.5637814240554,3917.9211
1652698800000.0,2022-05-16 11:00:00,RUNE/USDT,3.388,3.388,3.294,3.3125,2971.8403018867925,9844.221
1652695200000.0,2022-05-16 10:00:00,RUNE/USDT,3.2765,3.396,3.226,3.388,5748.47288961039,19475.82615
1652691600000.0,2022-05-16 09:00:00,RUNE/USDT,3.379,3.379,3.2525,3.2765,9846.230856096445,32261.1754
1652688000000.0,2022-05-16 08:00:00,RUNE/USDT,3.319,3.4055,3.3075,3.379,1308.8326575910032,4422.54555
1652684400000.0,2022-05-16 07:00:00,RUNE/USDT,3.355,3.3565,3.286,3.319,3665.9689213618562,12167.35085
1652680800000.0,2022-05-16 06:00:00,RUNE/USDT,3.4795,3.481,3.311,3.355,14795.753353204174,49639.7525
1652677200000.0,2022-05-16 05:00:00,RUNE/USDT,3.503,3.5265,3.4795,3.4795,1121.196120132203,3901.2019
1652673600000.0,2022-05-16 04:00:00,RUNE/USDT,3.5205,3.5205,3.4585,3.503,7270.796445903511,25469.59995
1652670000000.0,2022-05-16 03:00:00,RUNE/USDT,3.6135,3.631,3.508,3.52,3422.8859517045453,12048.55855
1652666400000.0,2022-05-16 02:00:00,RUNE/USDT,3.589,3.6135,3.551,3.6135,3833.2245606752454,13851.35695
1652662800000.0,2022-05-16 01:00:00,RUNE/USDT,3.623,3.6515,3.547,3.5885,4640.516051274906,16652.49185
1652659200000.0,2022-05-16 00:00:00,RUNE/USDT,3.775,3.775,3.59,3.623,9495.97932652498,34403.9331
1652655600000.0,2022-05-15 23:00:00,RUNE/USDT,3.702,3.775,3.6845,3.775,6442.341417218543,24319.83885
1652652000000.0,2022-05-15 22:00:00,RUNE/USDT,3.7245,3.8265,3.701,3.703,16733.578260869566,61964.4403
1652648400000.0,2022-05-15 21:00:00,RUNE/USDT,3.7075,3.742,3.676,3.7245,10200.614230098001,37992.1877
1652644800000.0,2022-05-15 20:00:00,RUNE/USDT,3.5415,3.7135,3.519,3.7075,11804.890721510452,43766.63235
1652641200000.0,2022-05-15 19:00:00,RUNE/USDT,3.492,3.554,3.4585,3.5415,3811.125455315544,13497.1008
1652637600000.0,2022-05-15 18:00:00,RUNE/USDT,3.459,3.524,3.4235,3.492,931.2596649484535,3251.95875
1652634000000.0,2022-05-15 17:00:00,RUNE/USDT,3.491,3.6085,3.4535,3.459,9746.316897947385,33712.51015
1652630400000.0,2022-05-15 16:00:00,RUNE/USDT,3.371,3.498,3.3645,3.491,4825.65968203953,16846.37795
1652626800000.0,2022-05-15 15:00:00,RUNE/USDT,3.3965,3.4355,3.346,3.371,4412.25063779294,14873.6969
1652623200000.0,2022-05-15 14:00:00,RUNE/USDT,3.3995,3.414,3.327,3.3965,6641.724878551449,22558.61855
1652619600000.0,2022-05-15 13:00:00,RUNE/USDT,3.438,3.441,3.368,3.3995,8851.250272098838,30089.8253
1652616000000.0,2022-05-15 12:00:00,RUNE/USDT,3.4465,3.538,3.4255,3.438,3770.4828824898195,12962.92015
1652612400000.0,2022-05-15 11:00:00,RUNE/USDT,3.354,3.505,3.322,3.4475,38288.576620739674,131999.8679
1652608800000.0,2022-05-15 10:00:00,RUNE/USDT,3.2915,3.354,3.2525,3.354,10508.703011329755,35246.1899
1652605200000.0,2022-05-15 09:00:00,RUNE/USDT,3.281,3.2915,3.2485,3.2915,4174.862068965517,13741.5585
1652601600000.0,2022-05-15 08:00:00,RUNE/USDT,3.343,3.3545,3.272,3.281,1137.5449862846692,3732.2851
1652598000000.0,2022-05-15 07:00:00,RUNE/USDT,3.406,3.443,3.3335,3.343,1418.0559527370626,4740.56105
1652594400000.0,2022-05-15 06:00:00,RUNE/USDT,3.365,3.438,3.3585,3.406,4251.520155607751,14480.67765
1652590800000.0,2022-05-15 05:00:00,RUNE/USDT,3.2715,3.375,3.2475,3.365,2759.76618127786,9286.6132
1652587200000.0,2022-05-15 04:00:00,RUNE/USDT,3.26,3.304,3.234,3.2715,6763.205746599419,22125.8276
1652583600000.0,2022-05-15 03:00:00,RUNE/USDT,3.268,3.2815,3.2005,3.26,5080.387116564418,16562.062
1652580000000.0,2022-05-15 02:00:00,RUNE/USDT,3.3115,3.3625,3.236,3.268,4453.268405752755,14553.28115
1652576400000.0,2022-05-15 01:00:00,RUNE/USDT,3.386,3.409,3.2945,3.3115,5785.227268609391,19157.7801
1652572800000.0,2022-05-15 00:00:00,RUNE/USDT,3.43,3.489,3.3795,3.386,6392.904695806261,21646.3753
1652569200000.0,2022-05-14 23:00:00,RUNE/USDT,3.4895,3.506,3.4205,3.43,5637.874358600582,19337.90905
1652565600000.0,2022-05-14 22:00:00,RUNE/USDT,3.342,3.524,3.3255,3.4895,3519.302049004155,12280.6045
1652562000000.0,2022-05-14 21:00:00,RUNE/USDT,3.2365,3.3625,3.208,3.342,1375.3256882106523,4596.33845
1652558400000.0,2022-05-14 20:00:00,RUNE/USDT,3.182,3.282,3.1735,3.236,7236.431644004943,23417.0928
1652554800000.0,2022-05-14 19:00:00,RUNE/USDT,3.254,3.285,3.1655,3.182,4601.838717787556,14643.0508
1652551200000.0,2022-05-14 18:00:00,RUNE/USDT,3.223,3.3785,3.201,3.254,8422.251582667486,27406.00665
1652547600000.0,2022-05-14 17:00:00,RUNE/USDT,3.233,3.2405,3.143,3.223,5692.9551659944145,18348.3945
1652544000000.0,2022-05-14 16:00:00,RUNE/USDT,3.0845,3.311,3.047,3.233,5255.638292607485,16991.4786
1652540400000.0,2022-05-14 15:00:00,RUNE/USDT,3.049,3.1175,3.0335,3.0845,4195.399432647107,12940.70955
1652536800000.0,2022-05-14 14:00:00,RUNE/USDT,3.0255,3.053,2.9915,3.049,6698.880469006232,20424.88655
1652533200000.0,2022-05-14 13:00:00,RUNE/USDT,3.102,3.127,3.012,3.0255,7873.836357626838,23822.2919
1652529600000.0,2022-05-14 12:00:00,RUNE/USDT,3.1235,3.155,3.073,3.102,3032.2990973565443,9406.1918
1652526000000.0,2022-05-14 11:00:00,RUNE/USDT,3.1225,3.156,3.0465,3.1235,6967.987610052826,21764.5093
1652522400000.0,2022-05-14 10:00:00,RUNE/USDT,3.2335,3.234,3.1045,3.1225,4333.444419535629,13531.1802
1652518800000.0,2022-05-14 09:00:00,RUNE/USDT,3.2325,3.3005,3.1995,3.2335,12375.975398175353,40017.71645
1652515200000.0,2022-05-14 08:00:00,RUNE/USDT,3.197,3.24,3.173,3.2325,1579.22215003867,5104.8356
1652511600000.0,2022-05-14 07:00:00,RUNE/USDT,3.23,3.256,3.1845,3.197,4189.2896309039725,13393.15895
1652508000000.0,2022-05-14 06:00:00,RUNE/USDT,3.1855,3.2535,3.171,3.23,2770.3346594427244,8948.18095
1652504400000.0,2022-05-14 05:00:00,RUNE/USDT,3.195,3.238,3.1785,3.1855,1913.2333699576204,6094.6049
1652500800000.0,2022-05-14 04:00:00,RUNE/USDT,3.2485,3.2625,3.149,3.195,3134.63951486698,10015.17325
1652497200000.0,2022-05-14 03:00:00,RUNE/USDT,3.356,3.3835,3.2335,3.2485,4073.6746806218257,13233.3322
1652493600000.0,2022-05-14 02:00:00,RUNE/USDT,3.382,3.4325,3.311,3.356,7630.717446364721,25608.68775
1652490000000.0,2022-05-14 01:00:00,RUNE/USDT,3.3055,3.412,3.256,3.382,6323.140360733294,21384.8607
1652486400000.0,2022-05-14 00:00:00,RUNE/USDT,3.2255,3.338,3.2095,3.3055,2937.1514445620937,9708.7541
1652482800000.0,2022-05-13 23:00:00,RUNE/USDT,3.313,3.3225,3.1935,3.2255,2442.447822043094,7878.11545
1652479200000.0,2022-05-13 22:00:00,RUNE/USDT,3.338,3.388,3.284,3.313,5857.694974343495,19406.54345
1652475600000.0,2022-05-13 21:00:00,RUNE/USDT,3.2525,3.338,3.244,3.338,1692.208223487118,5648.59105
1652472000000.0,2022-05-13 20:00:00,RUNE/USDT,3.266,3.328,3.228,3.2525,5233.282521137587,17021.2514
1652468400000.0,2022-05-13 19:00:00,RUNE/USDT,3.3185,3.3205,3.228,3.266,4497.547703612982,14688.9908
1652464800000.0,2022-05-13 18:00:00,RUNE/USDT,3.221,3.3255,3.203,3.3185,3798.6893777309024,12605.9507
1652461200000.0,2022-05-13 17:00:00,RUNE/USDT,3.271,3.354,3.2145,3.221,14180.799208320395,45676.35425
1652457600000.0,2022-05-13 16:00:00,RUNE/USDT,3.352,3.436,3.253,3.2715,12372.832095369098,40477.7202
1652454000000.0,2022-05-13 15:00:00,RUNE/USDT,3.5265,3.541,3.3355,3.352,10100.478251789977,33856.8031
1652450400000.0,2022-05-13 14:00:00,RUNE/USDT,3.642,3.685,3.5175,3.5265,10607.003884871685,37405.5992
1652446800000.0,2022-05-13 13:00:00,RUNE/USDT,3.6795,3.6805,3.5365,3.6395,6730.049512295645,24494.0152
1652443200000.0,2022-05-13 12:00:00,RUNE/USDT,3.645,3.7155,3.5545,3.6795,15430.05932871314,56774.9033
1652439600000.0,2022-05-13 11:00:00,RUNE/USDT,3.655,3.6795,3.5045,3.645,19894.665061728392,72516.05415
1652436000000.0,2022-05-13 10:00:00,RUNE/USDT,3.596,3.684,3.5315,3.655,12910.758905608755,47188.8238
1652432400000.0,2022-05-13 09:00:00,RUNE/USDT,3.486,3.7025,3.4655,3.596,14823.462736373747,53305.172
1652428800000.0,2022-05-13 08:00:00,RUNE/USDT,3.3745,3.5165,3.3675,3.486,9479.627223178426,33045.9805
1652425200000.0,2022-05-13 07:00:00,RUNE/USDT,3.41,3.4845,3.337,3.3745,2895.438198251593,9770.6562
1652421600000.0,2022-05-13 06:00:00,RUNE/USDT,3.487,3.5645,3.3915,3.41,12921.315029325513,44061.68425
1652418000000.0,2022-05-13 05:00:00,RUNE/USDT,3.374,3.6125,3.3505,3.487,10687.970332664181,37268.95255
1652414400000.0,2022-05-13 04:00:00,RUNE/USDT,3.4025,3.409,3.2995,3.374,8200.83432128038,27669.615
1652410800000.0,2022-05-13 03:00:00,RUNE/USDT,3.2455,3.465,3.2325,3.4025,18962.457854518736,64519.76285
1652407200000.0,2022-05-13 02:00:00,RUNE/USDT,3.0685,3.2595,3.047,3.2455,4867.232706824835,15796.60375
1652403600000.0,2022-05-13 01:00:00,RUNE/USDT,3.0735,3.156,3.0175,3.061,7006.471643253839,21446.8097
1652400000000.0,2022-05-13 00:00:00,RUNE/USDT,2.951,3.0885,2.9115,3.0735,5446.779583536684,16740.67705
1652396400000.0,2022-05-12 23:00:00,RUNE/USDT,2.875,3.0255,2.874,2.951,11042.812080650627,32587.33845
1652392800000.0,2022-05-12 22:00:00,RUNE/USDT,2.8345,2.88,2.8015,2.875,1752.9666608695654,5039.77915
1652389200000.0,2022-05-12 21:00:00,RUNE/USDT,2.903,2.9035,2.76,2.8345,7825.77084141824,22182.14745
1652385600000.0,2022-05-12 20:00:00,RUNE/USDT,2.9535,2.972,2.8895,2.903,5614.036324491904,16297.54745
1652382000000.0,2022-05-12 19:00:00,RUNE/USDT,2.858,2.978,2.8335,2.9535,7994.944320297952,23613.06805
1652378400000.0,2022-05-12 18:00:00,RUNE/USDT,2.988,3.013,2.856,2.858,5242.530948215535,14983.15345
1652374800000.0,2022-05-12 17:00:00,RUNE/USDT,3.169,3.169,2.981,2.988,7769.152359437751,23214.22725
1652371200000.0,2022-05-12 16:00:00,RUNE/USDT,2.992,3.177,2.981,3.169,1226.3547649100663,3886.31825
1652367600000.0,2022-05-12 15:00:00,RUNE/USDT,3.0885,3.168,2.992,2.992,6265.751804812835,18747.1294
1652364000000.0,2022-05-12 14:00:00,RUNE/USDT,2.85,3.0885,2.8175,3.0885,5773.913938805245,17832.7332
1652360400000.0,2022-05-12 13:00:00,RUNE/USDT,2.9265,3.0015,2.8195,2.85,4350.240105263158,12398.1843
1652356800000.0,2022-05-12 12:00:00,RUNE/USDT,2.89,2.938,2.797,2.9265,12807.818247052794,37482.0801
1652353200000.0,2022-05-12 11:00:00,RUNE/USDT,2.963,3.038,2.882,2.89,17800.70347750865,51444.03305
1652349600000.0,2022-05-12 10:00:00,RUNE/USDT,2.7,3.03,2.677,2.963,22974.546085048936,68073.58005
1652346000000.0,2022-05-12 09:00:00,RUNE/USDT,2.7495,2.812,2.6985,2.7,11744.608888888888,31710.444
1652342400000.0,2022-05-12 08:00:00,RUNE/USDT,2.8035,2.835,2.705,2.7495,7620.35473722495,20952.16535
1652338800000.0,2022-05-12 07:00:00,RUNE/USDT,2.636,2.8745,2.4605,2.8035,16810.72175851614,47128.85845
1652335200000.0,2022-05-12 06:00:00,RUNE/USDT,2.65,2.871,2.5025,2.636,60716.658706373295,160049.11235
1652331600000.0,2022-05-12 05:00:00,RUNE/USDT,2.81,2.81,2.57,2.65,75935.87749056604,201230.07535
1652328000000.0,2022-05-12 04:00:00,RUNE/USDT,2.923,2.948,2.7675,2.81,12683.233790035587,35639.88695
1652324400000.0,2022-05-12 03:00:00,RUNE/USDT,3.046,3.0705,2.906,2.923,14644.474700650018,42805.79955
1652320800000.0,2022-05-12 02:00:00,RUNE/USDT,3.1695,3.192,3.036,3.046,3654.4380991464213,11131.41845
1652317200000.0,2022-05-12 01:00:00,RUNE/USDT,3.2975,3.3625,3.1645,3.1695,8782.824483356995,27837.1622
1652313600000.0,2022-05-12 00:00:00,RUNE/USDT,3.1375,3.401,3.1045,3.2975,6028.860818802123,19880.16855
1652310000000.0,2022-05-11 23:00:00,RUNE/USDT,3.1625,3.2095,3.0705,3.1375,2819.369450199203,8845.77165
1652306400000.0,2022-05-11 22:00:00,RUNE/USDT,3.129,3.2325,3.077,3.1625,11580.793833992093,36624.2605
1652302800000.0,2022-05-11 21:00:00,RUNE/USDT,2.958,3.2215,2.8675,3.129,33836.8623521892,105875.5423
