https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR,tradecount
1647129600000,2022-03-13 00:00:00,BTC/EUR,35647.90000000,36111.88000000,34555.00000000,34700.00000000,1139.93636000,40541974.14712430,43622
1647043200000,2022-03-12 00:00:00,BTC/EUR,35537.02000000,36230.00000000,35473.18000000,35658.43000000,692.92350000,24866795.71566290,35699
1646956800000,2022-03-11 00:00:00,BTC/EUR,35820.43000000,36547.92000000,34800.00000000,35548.72000000,2049.66559000,72961477.73999230,63010
1646870400000,2022-03-10 00:00:00,BTC/EUR,37895.89000000,38015.17000000,34883.49000000,35841.50000000,2391.17258000,85768629.67395640,66516
1646784000000,2022-03-09 00:00:00,BTC/EUR,35548.35000000,38780.83000000,35483.89000000,37894.29000000,1930.05547000,73039106.22875590,62336
1646697600000,2022-03-08 00:00:00,BTC/EUR,34995.21000000,36017.92000000,34892.50000000,35543.28000000,1936.40564000,68821098.85759490,57794
1646611200000,2022-03-07 00:00:00,BTC/EUR,35338.15000000,36410.00000000,34283.59000000,35000.18000000,2069.32820000,73008639.09196970,65038
1646524800000,2022-03-06 00:00:00,BTC/EUR,36104.54000000,36368.47000000,34935.48000000,35335.78000000,1252.29795000,44619452.55204230,40454
1646438400000,2022-03-05 00:00:00,BTC/EUR,35874.91000000,36299.97000000,35349.11000000,36097.09000000,686.33193000,24598196.86952620,29395
1646352000000,2022-03-04 00:00:00,BTC/EUR,38367.39000000,38445.16000000,35350.40000000,35868.77000000,1908.28771000,71157414.60775690,63343
1646265600000,2022-03-03 00:00:00,BTC/EUR,39502.65000000,39804.88000000,37824.26000000,38384.16000000,1638.46988000,63634993.39236090,54957
1646179200000,2022-03-02 00:00:00,BTC/EUR,39957.95000000,40892.36000000,39061.88000000,39509.38000000,1742.17959000,69325150.56148430,62993
1646092800000,2022-03-01 00:00:00,BTC/EUR,38500.00000000,40298.61000000,38275.12000000,39951.11000000,2175.24751000,85347259.07866590,80516
1646006400000,2022-02-28 00:00:00,BTC/EUR,33757.25000000,39358.00000000,33504.93000000,38500.00000000,2516.91396000,89991773.30161700,84241
1645920000000,2022-02-27 00:00:00,BTC/EUR,34751.07000000,35394.45000000,33200.01000000,33758.19000000,1583.24308000,54202860.93482060,56529
1645833600000,2022-02-26 00:00:00,BTC/EUR,34839.78000000,35747.79000000,34282.80000000,34753.18000000,772.70969000,26970051.55151380,37822
1645747200000,2022-02-25 00:00:00,BTC/EUR,34197.11000000,35406.35000000,34029.40000000,34826.82000000,1726.51719000,59880699.34430690,64235
1645660800000,2022-02-24 00:00:00,BTC/EUR,32972.69000000,35533.87000000,30585.79000000,34203.36000000,4566.08987000,146637164.78307570,129053
1645574400000,2022-02-23 00:00:00,BTC/EUR,33786.02000000,34592.88000000,32800.00000000,32960.15000000,1486.96948000,50268647.63378240,57427
1645488000000,2022-02-22 00:00:00,BTC/EUR,32761.55000000,33963.60000000,32189.54000000,33774.86000000,1976.26225000,65319556.86016840,66449
1645401600000,2022-02-21 00:00:00,BTC/EUR,33932.03000000,34785.61000000,32563.13000000,32766.06000000,2368.60706000,80051165.63650620,84457
1645315200000,2022-02-20 00:00:00,BTC/EUR,35442.69000000,35482.09000000,33571.32000000,33919.03000000,1261.20600000,43082651.58318810,62222
1645228800000,2022-02-19 00:00:00,BTC/EUR,35355.89000000,35777.20000000,35052.67000000,35443.96000000,671.29847000,23761322.52688400,42404
1645142400000,2022-02-18 00:00:00,BTC/EUR,35688.71000000,36063.79000000,34850.42000000,35355.89000000,2029.24078000,72115467.97162110,81975
1645056000000,2022-02-17 00:00:00,BTC/EUR,38587.03000000,38846.18000000,35279.46000000,35685.81000000,2108.11447000,78505025.40665840,91814
1644969600000,2022-02-16 00:00:00,BTC/EUR,39223.78000000,39238.39000000,38161.31000000,38588.38000000,1363.48316000,52754205.79986790,63870
1644883200000,2022-02-15 00:00:00,BTC/EUR,37655.27000000,39403.02000000,37550.01000000,39221.43000000,1601.41878000,62105571.17625270,73892
1644796800000,2022-02-14 00:00:00,BTC/EUR,37059.64000000,37910.34000000,36625.38000000,37647.37000000,1848.20643000,69018124.58375330,77028
1644710400000,2022-02-13 00:00:00,BTC/EUR,37252.13000000,37753.31000000,36957.50000000,37053.38000000,1011.24074000,37777186.18240920,49384
1644624000000,2022-02-12 00:00:00,BTC/EUR,37375.22000000,37948.99000000,36824.41000000,37246.70000000,1141.23492000,42595514.64578480,55894
1644537600000,2022-02-11 00:00:00,BTC/EUR,38148.41000000,38590.00000000,37000.94000000,37380.40000000,2157.89018000,81861476.74405530,86608
1644451200000,2022-02-10 00:00:00,BTC/EUR,38909.13000000,39928.33000000,37941.88000000,38138.03000000,2802.89835000,109069942.43391750,120204
1644364800000,2022-02-09 00:00:00,BTC/EUR,38632.22000000,39223.54000000,37767.23000000,38909.14000000,1740.43643000,66935607.76951130,78934
1644278400000,2022-02-08 00:00:00,BTC/EUR,38372.40000000,39876.53000000,37401.00000000,38629.02000000,3179.12012000,122236613.49307030,110938
1644192000000,2022-02-07 00:00:00,BTC/EUR,37033.04000000,39030.59000000,36383.46000000,38360.21000000,2342.88996000,88555312.26829380,105076
1644105600000,2022-02-06 00:00:00,BTC/EUR,36180.55000000,37277.73000000,35963.51000000,37026.95000000,1267.26592000,46187830.65827310,63880
1644019200000,2022-02-05 00:00:00,BTC/EUR,36354.80000000,36649.99000000,35784.62000000,36180.55000000,1415.07262000,51347725.46833560,73365
1643932800000,2022-02-04 00:00:00,BTC/EUR,32661.62000000,36475.03000000,32373.89000000,36358.72000000,2907.56103000,98834326.50582550,110170
1643846400000,2022-02-03 00:00:00,BTC/EUR,32737.97000000,32906.94000000,31729.68000000,32661.22000000,1939.71345000,62857477.45420020,79660
1643760000000,2022-02-02 00:00:00,BTC/EUR,34375.21000000,34517.99000000,32471.52000000,32733.44000000,1845.88693000,61882549.42905530,79716
1643673600000,2022-02-01 00:00:00,BTC/EUR,34270.64000000,34967.64000000,33787.01000000,34384.39000000,2101.64029000,72154667.03331530,91463
1643587200000,2022-01-31 00:00:00,BTC/EUR,34022.36000000,34508.33000000,32887.10000000,34270.65000000,1941.62391000,65334746.95231270,80340
1643500800000,2022-01-30 00:00:00,BTC/EUR,34340.88000000,34521.42000000,33615.25000000,34027.34000000,1038.63219000,35433215.77745970,55385
1643414400000,2022-01-29 00:00:00,BTC/EUR,33900.28000000,34838.73000000,33555.01000000,34350.00000000,1172.53339000,39983514.64413270,60985
1643328000000,2022-01-28 00:00:00,BTC/EUR,33363.23000000,34144.96000000,32500.24000000,33907.38000000,1719.91755000,57119342.93678050,78026
1643241600000,2022-01-27 00:00:00,BTC/EUR,32806.22000000,33416.79000000,31664.99000000,33378.79000000,2125.40797000,69190028.13530330,87023
1643155200000,2022-01-26 00:00:00,BTC/EUR,32744.67000000,34500.00000000,32328.79000000,32809.65000000,2640.97504000,88277174.56161580,105248
1643068800000,2022-01-25 00:00:00,BTC/EUR,32431.00000000,33291.72000000,31605.29000000,32740.59000000,2070.84145000,67176193.21701770,89668
1642982400000,2022-01-24 00:00:00,BTC/EUR,32037.05000000,33199.55000000,29195.12000000,32433.33000000,3928.05126100,120169579.14598226,120081
1642896000000,2022-01-23 00:00:00,BTC/EUR,31052.04000000,32246.47000000,30620.21000000,32049.79000000,2332.36025000,73240641.44842670,88560
1642809600000,2022-01-22 00:00:00,BTC/EUR,32228.12000000,32544.51000000,30017.04000000,31038.61000000,3850.16490800,120301607.14248276,118240
1642723200000,2022-01-21 00:00:00,BTC/EUR,36005.17000000,36368.77000000,31327.41000000,32231.29000000,4818.54153800,163716225.31203279,151766
1642636800000,2022-01-20 00:00:00,BTC/EUR,36777.11000000,38371.34000000,35920.17000000,36008.93000000,2386.13322000,88888114.21162140,97387
1642550400000,2022-01-19 00:00:00,BTC/EUR,37430.39000000,37575.66000000,36333.90000000,36781.14000000,2001.79284000,74017794.36092220,75230
1642464000000,2022-01-18 00:00:00,BTC/EUR,37066.36000000,37705.84000000,36353.11000000,37431.28000000,1846.93759000,67995929.09996660,71369
1642377600000,2022-01-17 00:00:00,BTC/EUR,37790.42000000,37887.97000000,36519.56000000,37061.58000000,1460.99512000,54435885.75953700,58859
1642291200000,2022-01-16 00:00:00,BTC/EUR,37812.05000000,38139.85000000,37400.00000000,37789.85000000,877.86841000,33179642.43702660,45191
1642204800000,2022-01-15 00:00:00,BTC/EUR,37790.01000000,38432.66000000,37378.50000000,37817.25000000,990.40902000,37489894.60585580,46990
1642118400000,2022-01-14 00:00:00,BTC/EUR,37184.47000000,38122.15000000,36477.88000000,37795.46000000,1535.26278000,57270433.31542470,64248
1642032000000,2022-01-13 00:00:00,BTC/EUR,38466.37000000,38750.00000000,36947.58000000,37188.05000000,1710.40316000,64803589.30508370,70973
1641945600000,2022-01-12 00:00:00,BTC/EUR,37652.60000000,38798.27000000,37391.96000000,38468.05000000,1802.68880000,68684512.95960220,77858
1641859200000,2022-01-11 00:00:00,BTC/EUR,36946.41000000,37992.08000000,36467.20000000,37650.03000000,2014.73013000,75013191.86372950,80184
1641772800000,2022-01-10 00:00:00,BTC/EUR,36938.23000000,37262.05000000,35154.79000000,36936.32000000,2706.68150000,98657475.59297580,100791
1641686400000,2022-01-09 00:00:00,BTC/EUR,36764.95000000,37748.27000000,36339.44000000,36937.05000000,1488.48870000,55071215.62528300,55918
1641600000000,2022-01-08 00:00:00,BTC/EUR,36634.41000000,37336.98000000,35743.64000000,36764.16000000,1941.21686000,71113291.75251650,79210
1641513600000,2022-01-07 00:00:00,BTC/EUR,38178.91000000,38233.64000000,35854.50000000,36619.77000000,3275.57815000,121251960.14170420,110331
1641427200000,2022-01-06 00:00:00,BTC/EUR,38495.25000000,38794.52000000,37576.14000000,38175.62000000,2314.27209000,88238998.05800650,86245
1641340800000,2022-01-05 00:00:00,BTC/EUR,40642.89000000,41644.41000000,37671.58000000,38491.06000000,2734.91379000,109520222.07094480,93990
1641254400000,2022-01-04 00:00:00,BTC/EUR,41110.00000000,42113.88000000,40356.66000000,40643.21000000,1707.20987000,70270617.70907590,63111
1641168000000,2022-01-03 00:00:00,BTC/EUR,41631.48000000,41896.21000000,40480.01000000,41095.76000000,1829.06785000,75518893.71871160,60525
1641081600000,2022-01-02 00:00:00,BTC/EUR,42046.63000000,42245.31000000,41081.62000000,41629.29000000,1303.50481000,54299809.95837660,47599
1640995200000,2022-01-01 00:00:00,BTC/EUR,40634.64000000,42235.64000000,40634.36000000,42051.25000000,1207.11863000,50134031.53650220,44418
1640908800000,2021-12-31 00:00:00,BTC/EUR,41654.89000000,42938.58000000,40153.55000000,40643.60000000,1818.13780000,75935674.13331200,60451
1640822400000,2021-12-30 00:00:00,BTC/EUR,40953.63000000,42341.13000000,40510.07000000,41655.06000000,1714.82743000,71256892.50862500,87032
1640736000000,2021-12-29 00:00:00,BTC/EUR,42100.75000000,42613.14000000,40651.04000000,40951.77000000,2007.48355000,84097415.66444770,96975
1640649600000,2021-12-28 00:00:00,BTC/EUR,44790.30000000,44796.08000000,41869.74000000,42089.52000000,2494.52842000,107698367.66758340,83560
1640563200000,2021-12-27 00:00:00,BTC/EUR,44904.39000000,46010.55000000,44616.01000000,44800.01000000,1547.51318000,69954654.80619860,66021
1640476800000,2021-12-26 00:00:00,BTC/EUR,44656.94000000,45392.70000000,43719.93000000,44898.40000000,1469.69012000,65248946.71013590,54769
1640390400000,2021-12-25 00:00:00,BTC/EUR,44991.51000000,45314.14000000,44493.08000000,44662.54000000,1170.74930000,52673954.82344910,46756
1640304000000,2021-12-24 00:00:00,BTC/EUR,44884.67000000,45849.99000000,44585.09000000,44991.58000000,1566.24103000,70670226.58882450,63671
1640217600000,2021-12-23 00:00:00,BTC/EUR,42951.24000000,45352.23000000,42392.53000000,44869.90000000,1911.09807000,83083107.26294420,73706
1640131200000,2021-12-22 00:00:00,BTC/EUR,43322.64000000,43957.78000000,42800.78000000,42949.99000000,1370.54656000,59395388.81537490,61683
1640044800000,2021-12-21 00:00:00,BTC/EUR,41590.40000000,43696.74000000,41372.20000000,43328.59000000,1767.85325000,75949978.61963150,77505
1639958400000,2021-12-20 00:00:00,BTC/EUR,41520.20000000,42144.69000000,40380.50000000,41590.40000000,1843.53059000,75864634.16168040,78096
1639872000000,2021-12-19 00:00:00,BTC/EUR,41707.86000000,42972.89000000,41355.10000000,41517.04000000,1501.84984000,63175562.47998430,66414
1639785600000,2021-12-18 00:00:00,BTC/EUR,41050.42000000,42144.42000000,40509.00000000,41702.15000000,1323.32180000,54893108.48959370,63683
1639699200000,2021-12-17 00:00:00,BTC/EUR,42061.31000000,42379.99000000,40282.16000000,41049.14000000,2166.91148000,89833356.39372540,94182
1639612800000,2021-12-16 00:00:00,BTC/EUR,43263.51000000,43800.00000000,41957.95000000,42051.07000000,1663.85951000,71496349.51351250,77521
1639526400000,2021-12-15 00:00:00,BTC/EUR,42991.66000000,43845.27000000,41384.67000000,43253.95000000,2609.79577000,111565322.06007390,103567
1639440000000,2021-12-14 00:00:00,BTC/EUR,41465.35000000,43259.76000000,41101.06000000,42997.17000000,2294.36895000,96084690.56160990,99937
1639353600000,2021-12-13 00:00:00,BTC/EUR,44309.88000000,44421.22000000,40567.09000000,41440.43000000,3004.10731000,127066519.14295730,115830
1639267200000,2021-12-12 00:00:00,BTC/EUR,43799.99000000,44947.13000000,43158.43000000,44311.87000000,1529.55269000,67326950.25198210,67223
1639180800000,2021-12-11 00:00:00,BTC/EUR,41781.82000000,43875.44000000,41431.33000000,43782.75000000,1706.19342000,73159818.46316720,71486
1639094400000,2021-12-10 00:00:00,BTC/EUR,42140.12000000,44448.46000000,41540.60000000,41805.66000000,2615.53867000,111946699.15875340,94178
1639008000000,2021-12-09 00:00:00,BTC/EUR,44558.41000000,44842.33000000,41964.70000000,42144.21000000,2086.27281000,90194641.46729960,86009
1638921600000,2021-12-08 00:00:00,BTC/EUR,44941.61000000,45304.99000000,43166.37000000,44550.17000000,1839.81768000,81618199.26311270,80757
1638835200000,2021-12-07 00:00:00,BTC/EUR,44778.84000000,46213.44000000,44451.44000000,44930.02000000,1817.80727000,82414246.61663970,77328
1638748800000,2021-12-06 00:00:00,BTC/EUR,43779.30000000,45171.13000000,41816.29000000,44783.91000000,3410.49570000,147118918.36321840,116739
1638662400000,2021-12-05 00:00:00,BTC/EUR,43939.26000000,44390.82000000,42450.37000000,43775.03000000,2934.23615000,127776204.84671690,107570
1638576000000,2021-12-04 00:00:00,BTC/EUR,47507.74000000,47737.56000000,38444.00000000,43942.51000000,6426.74539000,276844105.41097100,231197
1638489600000,2021-12-03 00:00:00,BTC/EUR,50037.79000000,50981.50000000,45934.00000000,47513.61000000,2993.05771000,146565310.01822080,122252
1638403200000,2021-12-02 00:00:00,BTC/EUR,50564.04000000,50720.99000000,49311.54000000,50037.85000000,2164.54225000,108361420.52841790,91678
1638316800000,2021-12-01 00:00:00,BTC/EUR,50297.80000000,52135.14000000,50000.00000000,50562.85000000,2202.16597000,111854752.90011430,89818
1638230400000,2021-11-30 00:00:00,BTC/EUR,51200.07000000,51951.14000000,49480.32000000,50251.02000000,2823.37079000,143096641.45092130,108884
1638144000000,2021-11-29 00:00:00,BTC/EUR,50843.91000000,52319.95000000,50306.80000000,51205.08000000,1874.66656000,95925624.40843350,81533
1638057600000,2021-11-28 00:00:00,BTC/EUR,48603.44000000,50988.24000000,47253.10000000,50843.04000000,1555.59411000,75688999.01698330,71653
1637971200000,2021-11-27 00:00:00,BTC/EUR,47672.64000000,49054.58000000,47552.64000000,48626.20000000,1292.07297000,62675989.59966250,67083
1637884800000,2021-11-26 00:00:00,BTC/EUR,52612.72000000,52782.72000000,47474.33000000,47674.87000000,3327.79094000,163487579.62628820,138188
1637798400000,2021-11-25 00:00:00,BTC/EUR,51074.47000000,52939.48000000,50858.06000000,52598.85000000,1585.62875000,82520469.95205870,83961
1637712000000,2021-11-24 00:00:00,BTC/EUR,51176.74000000,51377.74000000,49912.90000000,51074.89000000,1663.45482000,84179146.14630280,77721
1637625600000,2021-11-23 00:00:00,BTC/EUR,50100.00000000,51450.00000000,49207.00000000,51172.52000000,1904.87670000,96266240.69074580,83207
1637539200000,2021-11-22 00:00:00,BTC/EUR,52086.86000000,52700.01000000,49552.98000000,50106.71000000,2313.67680000,117986266.35983660,89464
1637452800000,2021-11-21 00:00:00,BTC/EUR,53117.39000000,53401.18000000,52002.34000000,52074.81000000,1376.56494000,72434114.78742700,57496
1637366400000,2021-11-20 00:00:00,BTC/EUR,51537.14000000,53233.84000000,51071.79000000,53108.86000000,1638.32339000,85473641.15607480,71872
1637280000000,2021-11-19 00:00:00,BTC/EUR,50098.39000000,51638.45000000,48990.00000000,51535.38000000,2641.23867000,133392107.01000900,103593
1637193600000,2021-11-18 00:00:00,BTC/EUR,53477.88000000,53988.00000000,49782.59000000,50094.59000000,3056.63376000,158099324.50553290,117278
1637107200000,2021-11-17 00:00:00,BTC/EUR,53220.85000000,53849.99000000,51667.27000000,53473.12000000,2666.02856000,141041066.37180840,104608
1637020800000,2021-11-16 00:00:00,BTC/EUR,56078.33000000,56080.61000000,51721.01000000,53248.24000000,3915.25753000,209809299.34288620,156006
1636934400000,2021-11-15 00:00:00,BTC/EUR,57587.64000000,58131.97000000,55896.14000000,56076.24000000,1797.16589000,102352460.90624960,86253
1636848000000,2021-11-14 00:00:00,BTC/EUR,56574.99000000,57587.65000000,55907.45000000,57587.65000000,2090.27393000,118295621.93797640,70186
1636761600000,2021-11-13 00:00:00,BTC/EUR,56267.86000000,57095.29000000,55612.88000000,56576.66000000,1552.79319000,87345798.14625910,63739
1636675200000,2021-11-12 00:00:00,BTC/EUR,56890.08000000,57419.68000000,54625.26000000,56274.32000000,2423.89668000,135921573.93695380,104372
1636588800000,2021-11-11 00:00:00,BTC/EUR,56697.79000000,57408.03000000,55975.76000000,56892.10000000,1637.02456000,93018463.83092000,91460
1636502400000,2021-11-10 00:00:00,BTC/EUR,57944.01000000,59744.44000000,55003.43000000,56700.00000000,3212.68677500,185709300.73726786,144087
1636416000000,2021-11-09 00:00:00,BTC/EUR,58300.99000000,59165.45000000,57281.10000000,57938.47000000,2018.79975800,117740638.69624934,110628
1636329600000,2021-11-08 00:00:00,BTC/EUR,55061.31000000,58543.99000000,55061.31000000,58301.00000000,2419.09898700,137820488.84485757,124170
1636243200000,2021-11-07 00:00:00,BTC/EUR,53423.01000000,55067.39000000,53318.23000000,55061.30000000,1518.12990000,81987662.50658540,73146
1636156800000,2021-11-06 00:00:00,BTC/EUR,53052.68000000,53533.09000000,52338.83000000,53427.94000000,1605.78031000,85050263.23959550,70865
1636070400000,2021-11-05 00:00:00,BTC/EUR,53218.73000000,54288.53000000,52747.77000000,53057.65000000,1450.09889000,77398357.31629230,80424
1635984000000,2021-11-04 00:00:00,BTC/EUR,54241.26000000,54426.97000000,52602.51000000,53222.24000000,1775.22519000,94702229.54761340,89054
1635897600000,2021-11-03 00:00:00,BTC/EUR,54640.27000000,54867.11000000,52355.00000000,54248.77000000,1738.19408000,93994755.07622600,101520
1635811200000,2021-11-02 00:00:00,BTC/EUR,52767.68000000,55500.00000000,52542.00000000,54651.83000000,1714.57966000,93100777.57452910,100196
1635724800000,2021-11-01 00:00:00,BTC/EUR,53228.92000000,54227.09000000,51650.00000000,52770.44000000,1897.94764000,100920512.88326920,95552
1635638400000,2021-10-31 00:00:00,BTC/EUR,53674.39000000,54139.05000000,52052.06000000,53226.59000000,1581.46011000,83700512.12242990,76715
1635552000000,2021-10-30 00:00:00,BTC/EUR,53771.28000000,54044.72000000,52760.42000000,53684.45000000,1399.64873000,74630454.78449450,72538
1635465600000,2021-10-29 00:00:00,BTC/EUR,51945.90000000,54300.00000000,51640.25000000,53771.28000000,2058.18468000,109051111.31082590,96896
1635379200000,2021-10-28 00:00:00,BTC/EUR,50566.23000000,53595.00000000,49670.16000000,51960.07000000,2903.13160000,150590002.23766430,128350
1635292800000,2021-10-27 00:00:00,BTC/EUR,52175.65000000,53157.89000000,50264.99000000,50562.71000000,3538.02251000,181550078.94393410,141825
1635206400000,2021-10-26 00:00:00,BTC/EUR,54400.77000000,54570.83000000,51750.24000000,52165.44000000,1782.48686000,95421777.51295320,88694
1635120000000,2021-10-25 00:00:00,BTC/EUR,52435.99000000,54947.92000000,52263.55000000,54400.55000000,1539.48064000,83144862.93187160,85757
1635033600000,2021-10-24 00:00:00,BTC/EUR,52808.06000000,52975.32000000,51309.38000000,52445.33000000,1797.74338000,93773012.76730150,85513
1634947200000,2021-10-23 00:00:00,BTC/EUR,52301.38000000,53195.94000000,51450.00000000,52808.06000000,1284.55340000,67563449.59838570,74837
1634860800000,2021-10-22 00:00:00,BTC/EUR,53462.62000000,54786.10000000,51663.34000000,52305.84000000,1903.57428000,101489895.81908310,105888
1634774400000,2021-10-21 00:00:00,BTC/EUR,56323.24000000,57087.49000000,53018.92000000,53469.78000000,3239.78150000,178170332.36881390,154278
1634688000000,2021-10-20 00:00:00,BTC/EUR,55272.69000000,57540.07000000,54588.98000000,56328.76000000,2173.40158900,121969815.07790268,117247
1634601600000,2021-10-19 00:00:00,BTC/EUR,53540.02000000,55434.68000000,52790.00000000,55270.64000000,2318.74899900,125339821.79875762,111523
1634515200000,2021-10-18 00:00:00,BTC/EUR,53008.09000000,54056.75000000,51696.20000000,53537.36000000,2307.37513000,122677657.77110540,102832
1634428800000,2021-10-17 00:00:00,BTC/EUR,52367.26000000,53170.38000000,50835.00000000,53003.85000000,1734.90431000,90524772.35990800,76381
1634342400000,2021-10-16 00:00:00,BTC/EUR,53052.99000000,53646.72000000,51734.45000000,52368.45000000,1863.72673000,98226113.83620700,80663
1634256000000,2021-10-15 00:00:00,BTC/EUR,49418.96000000,54100.00000000,49005.49000000,53062.75000000,3160.68612600,163985559.12184817,147209
1634169600000,2021-10-14 00:00:00,BTC/EUR,49465.73000000,50425.27000000,48932.21000000,49416.55000000,1415.24028600,70264564.13073154,78641
1634083200000,2021-10-13 00:00:00,BTC/EUR,48672.96000000,49843.76000000,47163.39000000,49469.32000000,1885.66848000,91406787.47554200,87934
1633996800000,2021-10-12 00:00:00,BTC/EUR,49822.03000000,50020.72000000,46800.00000000,48695.75000000,2256.45591000,110597942.56171540,101657
1633910400000,2021-10-11 00:00:00,BTC/EUR,47309.11000000,50073.84000000,47118.56000000,49822.04000000,2070.22818500,101755666.25105363,98891
1633824000000,2021-10-10 00:00:00,BTC/EUR,47283.35000000,48806.18000000,46592.43000000,47321.16000000,1845.53620900,87925171.07396045,79732
1633737600000,2021-10-09 00:00:00,BTC/EUR,46328.59000000,47650.00000000,46084.87000000,47283.35000000,1272.55680000,59902802.69352850,63810
1633651200000,2021-10-08 00:00:00,BTC/EUR,46113.01000000,48035.42000000,45975.61000000,46329.72000000,2433.50444900,113958974.37878666,100122
1633564800000,2021-10-07 00:00:00,BTC/EUR,47455.22000000,47469.68000000,45765.62000000,46113.01000000,2496.70974000,116208244.49945700,110835
1633478400000,2021-10-06 00:00:00,BTC/EUR,44154.21000000,47790.11000000,43384.00000000,47454.52000000,2862.63706500,130586109.62373637,142962
1633392000000,2021-10-05 00:00:00,BTC/EUR,42307.16000000,44670.86000000,42162.30000000,44143.20000000,1945.01739000,84056028.53802600,107036
1633305600000,2021-10-04 00:00:00,BTC/EUR,41420.62000000,42506.32000000,40384.17000000,42304.47000000,1988.24475000,82435177.18333960,96464
1633219200000,2021-10-03 00:00:00,BTC/EUR,40963.47000000,42345.81000000,40485.36000000,41420.67000000,1433.13328000,59261409.39152919,71291
1633132800000,2021-10-02 00:00:00,BTC/EUR,41509.16000000,41636.00000000,40900.00000000,40942.41000000,1357.56790000,55936786.55947850,69090
1633046400000,2021-10-01 00:00:00,BTC/EUR,37898.99000000,41784.72000000,37439.17000000,41496.51000000,3488.68820100,139990793.40943866,131305
1632960000000,2021-09-30 00:00:00,BTC/EUR,35919.48000000,38150.00000000,35823.86000000,37895.64000000,2417.02373000,90337943.44201730,91439
1632873600000,2021-09-29 00:00:00,BTC/EUR,35365.22000000,36631.67000000,35125.06000000,35919.88000000,1866.36474000,67183407.76702910,78017
1632787200000,2021-09-28 00:00:00,BTC/EUR,36179.49000000,36726.32000000,35250.00000000,35368.22000000,2620.49406000,94357113.99143910,97695
1632700800000,2021-09-27 00:00:00,BTC/EUR,37025.52000000,38036.35000000,36127.81000000,36177.02000000,2009.09413000,74855187.94014390,87332
1632614400000,2021-09-26 00:00:00,BTC/EUR,36664.27000000,37667.08000000,35077.00000000,37030.52000000,2865.54111000,105004233.99502660,120874
1632528000000,2021-09-25 00:00:00,BTC/EUR,36810.01000000,36928.56000000,35800.00000000,36665.38000000,2116.24613000,77300891.24453790,96160
1632441600000,2021-09-24 00:00:00,BTC/EUR,38476.70000000,38716.75000000,34911.40000000,36792.51000000,4553.78549000,166807407.92857900,163826
1632355200000,2021-09-23 00:00:00,BTC/EUR,37506.40000000,38574.05000000,37110.39000000,38478.17000000,2915.24538000,110411768.50921740,110245
1632268800000,2021-09-22 00:00:00,BTC/EUR,35013.58000000,37739.04000000,34876.06000000,37513.69000000,2980.59512000,109054674.02282290,116089
1632182400000,2021-09-21 00:00:00,BTC/EUR,36927.07000000,37487.17000000,34000.00000000,35013.59000000,4654.94324700,168804152.11593573,175592
1632096000000,2021-09-20 00:00:00,BTC/EUR,40434.07000000,40515.38000000,36460.49000000,36928.25000000,4230.99212600,160909320.74588386,169305
1632009600000,2021-09-19 00:00:00,BTC/EUR,41261.94000000,41323.30000000,40100.27000000,40432.04000000,1189.77745000,48482396.70821260,70444
1631923200000,2021-09-18 00:00:00,BTC/EUR,40407.96000000,41704.70000000,40189.33000000,41263.80000000,1317.27522000,54332017.57301730,78407
1631836800000,2021-09-17 00:00:00,BTC/EUR,40679.29000000,41014.87000000,39950.42000000,40395.10000000,1408.88039000,57067824.68899380,76712
1631750400000,2021-09-16 00:00:00,BTC/EUR,40921.64000000,41250.65000000,40073.37000000,40676.57000000,1823.38478000,74296900.17142540,84394
1631664000000,2021-09-15 00:00:00,BTC/EUR,40188.01000000,41217.95000000,39827.20000000,40923.26000000,1699.39109000,68868467.37490970,80406
1631577600000,2021-09-14 00:00:00,BTC/EUR,38359.59000000,40319.07000000,38100.57000000,40207.74000000,1688.75406000,66405270.97406470,81818
1631491200000,2021-09-13 00:00:00,BTC/EUR,39255.84000000,40057.22000000,37220.40000000,38351.79000000,2940.70137300,112525239.78518621,113206
1631404800000,2021-09-12 00:00:00,BTC/EUR,38575.91000000,39590.00000000,38224.65000000,39253.82000000,1630.60991000,63558807.19812220,80313
1631318400000,2021-09-11 00:00:00,BTC/EUR,38305.80000000,39240.29000000,38201.56000000,38567.83000000,1415.47700000,54784923.44917520,76085
1631232000000,2021-09-10 00:00:00,BTC/EUR,39663.02000000,40203.13000000,37786.45000000,38311.95000000,2217.86114000,86654746.94667000,110750
1631145600000,2021-09-09 00:00:00,BTC/EUR,39406.26000000,40569.84000000,38918.38000000,39663.97000000,2394.47029000,95243794.42770780,111778
1631059200000,2021-09-08 00:00:00,BTC/EUR,40362.42000000,40743.33000000,38057.88000000,39420.20000000,3708.92840000,146557345.06854240,164736
1630972800000,2021-09-07 00:00:00,BTC/EUR,44719.86000000,44923.31000000,37252.64000000,40350.56000000,5032.47025500,209452082.63798157,227536
1630886400000,2021-09-06 00:00:00,BTC/EUR,43798.72000000,44798.56000000,43292.28000000,44732.29000000,1760.05556100,77290601.57393139,100630
1630800000000,2021-09-05 00:00:00,BTC/EUR,42388.74000000,43913.04000000,42015.00000000,43798.73000000,1557.44634800,66608479.76488794,84460
1630713600000,2021-09-04 00:00:00,BTC/EUR,42410.59000000,42846.08000000,41875.00000000,42384.41000000,1561.92238000,66200679.22145930,75141
