https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA3L,Volume USDT
1644796800,2022-02-14 00:00:00,MANA3L/USDT,0.7198,0.7787,0.6378,0.739,1229381.95542074,871020.539740771422
1644710400,2022-02-13 00:00:00,MANA3L/USDT,0.7873,0.8408,0.6725,0.7189,1126267.44581405,874634.986553673554
1644624000,2022-02-12 00:00:00,MANA3L/USDT,0.802,0.8871,0.7208,0.7879,1456856.57211622,1176577.81125469932
1644537600,2022-02-11 00:00:00,MANA3L/USDT,1.0189,1.1506,0.7342,0.8052,1784556.25911388,1795639.311588607867
1644451200,2022-02-10 00:00:00,MANA3L/USDT,1.2434,1.2623,0.9742,1.0129,1714103.09684601,1952753.819675847408
1644364800,2022-02-09 00:00:00,MANA3L/USDT,1.3913,1.498,1.1385,1.2432,1543010.01346577,1973528.150486288755
1644278400,2022-02-08 00:00:00,MANA3L/USDT,1.1919,1.4275,1.0051,1.3907,1649869.46975577,1899099.570378170305
1644192000,2022-02-07 00:00:00,MANA3L/USDT,1.2197,1.3837,1.1261,1.1925,1637188.66271683,2015213.73687395632
1644105600,2022-02-06 00:00:00,MANA3L/USDT,0.9467,1.3112,0.9467,1.2162,1874564.25667944,2095603.376738162931
1644019200,2022-02-05 00:00:00,MANA3L/USDT,0.7842,1.0346,0.7547,0.9436,1883166.10106581,1745483.426057136862
1643932800,2022-02-04 00:00:00,MANA3L/USDT,0.6834,0.79,0.6108,0.783,1666611.86552616,1165803.812107200706
1643846400,2022-02-03 00:00:00,MANA3L/USDT,0.5846,0.6836,0.5148,0.6834,1813196.89833935,1111439.199601870467
1643760000,2022-02-02 00:00:00,MANA3L/USDT,0.6952,0.7486,0.5581,0.5875,1519301.64151497,978216.254567478358
1643673600,2022-02-01 00:00:00,MANA3L/USDT,0.8093,0.8699,0.6701,0.6943,1348981.27057144,1025868.703675993165
1643587200,2022-01-31 00:00:00,MANA3L/USDT,0.581,0.8305,0.4814,0.8115,2224116.07277117,1492720.917665462936
1643500800,2022-01-30 00:00:00,MANA3L/USDT,0.4953,0.619,0.4898,0.5793,1302181.03899837,724701.625406620886
1643414400,2022-01-29 00:00:00,MANA3L/USDT,0.4426,0.5235,0.4359,0.4958,1034143.28828178,497938.113371509766
1643328000,2022-01-28 00:00:00,MANA3L/USDT,0.4248,0.4639,0.3751,0.4428,1585600.63361565,671290.427041564077
1643241600,2022-01-27 00:00:00,MANA3L/USDT,0.3768,0.4821,0.3106,0.4265,1882830.38870204,742708.776539526346
1643155200,2022-01-26 00:00:00,MANA3L/USDT,0.3465,0.4756,0.3246,0.3779,2377068.08436812,947594.724108549368
1643068800,2022-01-25 00:00:00,MANA3L/USDT,0.3372,0.3801,0.3059,0.3482,2829889.56870047,953515.216490983742
1642982400,2022-01-24 00:00:00,MANA3L/USDT,0.4068,0.4084,0.2351,0.3382,2271467.3069227,704766.574924470032
1642896000,2022-01-23 00:00:00,MANA3L/USDT,0.3647,0.4286,0.3406,0.408,1410459.79427726,544273.272573016599
1642809600,2022-01-22 00:00:00,MANA3L/USDT,0.5298,0.5598,0.2098,0.3616,1781819.85178941,602008.306603731256
1642723200,2022-01-21 00:00:00,MANA3L/USDT,0.9635,1.0493,0.4573,0.5292,699241.57699922,509890.760413026258
1642636800,2022-01-20 00:00:00,MANA3L/USDT,1.0845,1.2765,0.9405,0.9748,521068.85255018,593139.448071245999
1642550400,2022-01-19 00:00:00,MANA3L/USDT,1.2498,1.2984,1.0506,1.0845,380493.85006517,448835.979675915983
1642464000,2022-01-18 00:00:00,MANA3L/USDT,1.3152,1.3487,1.14,1.2459,370397.0146188,459282.522120089455
1642377600,2022-01-17 00:00:00,MANA3L/USDT,1.6551,1.7421,1.2436,1.31,558477.37806641,822703.119430660461
1642291200,2022-01-16 00:00:00,MANA3L/USDT,1.4617,1.7745,1.3701,1.6492,623812.81183672,977522.110586139363
1642204800,2022-01-15 00:00:00,MANA3L/USDT,1.4245,1.5656,1.3574,1.4623,452727.91738221,670815.461483607309
1642118400,2022-01-14 00:00:00,MANA3L/USDT,1.339,1.5141,1.212,1.4203,434354.60982157,592012.737319084133
1642032000,2022-01-13 00:00:00,MANA3L/USDT,1.6226,1.6524,1.3146,1.3356,449519.35695136,675387.403788402448
1641945600,2022-01-12 00:00:00,MANA3L/USDT,1.3981,1.6726,1.3828,1.6217,528215.70990362,810992.740801399231
1641859200,2022-01-11 00:00:00,MANA3L/USDT,1.2577,1.429,1.1772,1.3981,617938.69438901,800897.158851240488
1641772800,2022-01-10 00:00:00,MANA3L/USDT,1.44,1.4893,1,1.2552,562760.50689632,685249.245306962274
1641686400,2022-01-09 00:00:00,MANA3L/USDT,1.4332,1.6048,1.3061,1.445,558310.06940957,825320.623672505659
1641600000,2022-01-08 00:00:00,MANA3L/USDT,1.6335,1.7686,1.3,1.4376,474551.92430944,743439.984514574212
1641513600,2022-01-07 00:00:00,MANA3L/USDT,2.2996,2.371,1.5847,1.6334,1038712.20476133,1982550.498803579928
1641427200,2022-01-06 00:00:00,MANA3L/USDT,1.5388,2.3776,1.35,2.2946,967884.43652251,1901661.962807720286
1641340800,2022-01-05 00:00:00,MANA3L/USDT,2.193,2.3946,1.2094,1.5272,389899.37048238,765139.307591899315
1641254400,2022-01-04 00:00:00,MANA3L/USDT,2.3633,2.478,2.0719,2.192,229901.23528279,528843.385236543004
1641168000,2022-01-03 00:00:00,MANA3L/USDT,2.5695,2.6136,2.2552,2.3559,182621.77046824,443922.474643826086
1641081600,2022-01-02 00:00:00,MANA3L/USDT,2.5977,2.6874,2.4417,2.5688,210278.79479688,535043.390521641905
1640995200,2022-01-01 00:00:00,MANA3L/USDT,2.4437,2.6296,2.4346,2.5975,188842.45640779,477971.820197817397
1640908800,2021-12-31 00:00:00,MANA3L/USDT,2.4895,2.797,2.3032,2.4448,323696.92763934,838099.61402647838
1640822400,2021-12-30 00:00:00,MANA3L/USDT,2.4499,2.6808,2.26,2.4898,345614.85224779,863132.726252402832
1640736000,2021-12-29 00:00:00,MANA3L/USDT,2.6689,2.9957,2.3367,2.4579,434479.85113859,1163980.039898866302
1640649600,2021-12-28 00:00:00,MANA3L/USDT,3.8857,3.8857,2.5008,2.6551,534999.52755003,1723431.386288994544
