https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERG,Volume USDT
1643155200,2022-01-26 00:00:00,ERG/USDT,3.313,4.032,3.308,3.784,205235.63199124,779522.82023292931
1643068800,2022-01-25 00:00:00,ERG/USDT,3.275,3.327,3,3.326,118755.95272742,375751.42199145177
1642982400,2022-01-24 00:00:00,ERG/USDT,3.27,3.414,2.955,3.276,112884.44202533,354553.78763219172
1642896000,2022-01-23 00:00:00,ERG/USDT,3.089,3.29,2.82,3.266,126770.43011728,390304.08932199331
1642809600,2022-01-22 00:00:00,ERG/USDT,3.561,3.68,3.011,3.101,208155.0072506,684434.73897793107
1642723200,2022-01-21 00:00:00,ERG/USDT,4.182,4.186,3.5,3.564,192859.81979858,746076.2613937156
1642636800,2022-01-20 00:00:00,ERG/USDT,4.287,4.399,4.182,4.19,74926.97241624,322744.93404512361
1642550400,2022-01-19 00:00:00,ERG/USDT,4.454,4.48,4.196,4.287,68309.02595321,295104.4822573904
1642464000,2022-01-18 00:00:00,ERG/USDT,4.384,4.567,4.207,4.453,154727.65180433,679672.45951920176
1642377600,2022-01-17 00:00:00,ERG/USDT,4.175,4.49,4.168,4.384,130919.89954204,564132.50324745572
1642291200,2022-01-16 00:00:00,ERG/USDT,4.165,4.388,3.99,4.183,164952.49435254,689088.33515170951
1642204800,2022-01-15 00:00:00,ERG/USDT,4.282,4.34,4.125,4.174,44935.071095,189163.42693663083
1642118400,2022-01-14 00:00:00,ERG/USDT,4.351,4.355,4.156,4.283,73891.24576461,315712.0507826871
1642032000,2022-01-13 00:00:00,ERG/USDT,4.347,4.78,4.287,4.351,127708.1275716,573589.36671215792
1641945600,2022-01-12 00:00:00,ERG/USDT,4.13,4.388,4.091,4.336,119586.73768175,508715.05939020187
1641859200,2022-01-11 00:00:00,ERG/USDT,4.191,4.2,3.901,4.129,80958.64347137,330770.0297052815
1641772800,2022-01-10 00:00:00,ERG/USDT,4.281,4.5,3.941,4.191,88309.28021281,369342.81695057792
1641686400,2022-01-09 00:00:00,ERG/USDT,4.091,4.5,3.804,4.278,149357.94313219,605805.44779191202
1641600000,2022-01-08 00:00:00,ERG/USDT,4.325,4.397,4.01,4.079,83441.71763137,345197.7530178186
1641513600,2022-01-07 00:00:00,ERG/USDT,4.4,4.5,4.016,4.333,182187.04218915,765284.236727544
1641427200,2022-01-06 00:00:00,ERG/USDT,4.755,4.815,4.01,4.4,212245.58636136,945189.54506473823
1641340800,2022-01-05 00:00:00,ERG/USDT,4.938,5.02,4.675,4.766,145523.02661571,707385.07141564433
1641254400,2022-01-04 00:00:00,ERG/USDT,4.958,5.081,4.87,4.938,90560.16186699,447736.08849363493
1641168000,2022-01-03 00:00:00,ERG/USDT,5.096,5.168,4.95,4.951,55022.0553182,277432.06357010591
1641081600,2022-01-02 00:00:00,ERG/USDT,5.2,5.222,5,5.086,67144.92947573,342996.33915324219
1640995200,2022-01-01 00:00:00,ERG/USDT,4.905,5.236,4.761,5.217,108547.88094637,544944.80916951384
1640908800,2021-12-31 00:00:00,ERG/USDT,4.95,5.081,4.75,4.895,136993.43188884,675599.60538342245
1640822400,2021-12-30 00:00:00,ERG/USDT,4.905,5.221,4.75,4.948,111449.48591996,556767.84108336904
1640736000,2021-12-29 00:00:00,ERG/USDT,5.099,5.181,4.889,4.926,108867.77542539,547108.95926165898
1640649600,2021-12-28 00:00:00,ERG/USDT,5.38,5.424,5.011,5.099,150639.71122173,781359.47001666314
