https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CEUR,Volume BTC
1644624000,2022-02-12 00:00:00,CEUR/BTC,0.0000266,0.0000268,0.0000266,0.0000268,2162.0694,0.05794339406
1644537600,2022-02-11 00:00:00,CEUR/BTC,0.0000262,0.0000268,0.0000258,0.0000268,6977.449,0.18345840599
1644451200,2022-02-10 00:00:00,CEUR/BTC,0.0000258,0.000026,0.000025,0.0000257,8547.08821875,0.2167359564
1644364800,2022-02-09 00:00:00,CEUR/BTC,0.000026,0.0000263,0.0000256,0.0000256,5731.96533583,0.149177525809535
1644278400,2022-02-08 00:00:00,CEUR/BTC,0.000026,0.0000267,0.0000251,0.0000259,11099.61538593,0.286331297449959
1644192000,2022-02-07 00:00:00,CEUR/BTC,0.0000273,0.0000273,0.0000258,0.000026,12303.86269718,0.322885626949795
1644105600,2022-02-06 00:00:00,CEUR/BTC,0.0000273,0.0000274,0.0000268,0.0000268,2380.5847,0.06439795706
1644019200,2022-02-05 00:00:00,CEUR/BTC,0.0000273,0.0000277,0.0000269,0.0000274,79709.6074,2.16609544158
1643932800,2022-02-04 00:00:00,CEUR/BTC,0.0000306,0.0000307,0.0000274,0.0000274,23343.3159,0.68251483718
1643846400,2022-02-03 00:00:00,CEUR/BTC,0.0000305,0.0000311,0.0000304,0.0000304,23884.6107,0.73630945078
1643760000,2022-02-02 00:00:00,CEUR/BTC,0.0000291,0.0000309,0.0000291,0.0000305,69092.25014523,2.090642176659762
1643673600,2022-02-01 00:00:00,CEUR/BTC,0.0000291,0.0000294,0.0000288,0.0000291,19006.00542589,0.553489097959782
1643587200,2022-01-31 00:00:00,CEUR/BTC,0.0000292,0.000032,0.0000284,0.0000291,54411.5508,1.56707416051
1643500800,2022-01-30 00:00:00,CEUR/BTC,0.000029,0.0000296,0.000029,0.000029,3703.8895,0.10800747554
1643414400,2022-01-29 00:00:00,CEUR/BTC,0.0000292,0.0000296,0.0000287,0.0000291,8241.7609,0.23902524859
1643328000,2022-01-28 00:00:00,CEUR/BTC,0.0000295,0.0000304,0.0000292,0.0000298,9403.36853444,0.276872458059756
1643241600,2022-01-27 00:00:00,CEUR/BTC,0.000031,0.0000312,0.0000299,0.0000299,9816.463,0.2997065122
1643155200,2022-01-26 00:00:00,CEUR/BTC,0.0000302,0.0000305,0.0000291,0.0000305,14430.3806,0.42645371647
1643068800,2022-01-25 00:00:00,CEUR/BTC,0.0000309,0.0000313,0.00003,0.0000303,10045.58443883,0.307168619569847
1642982400,2022-01-24 00:00:00,CEUR/BTC,0.000031,0.0000336,0.00003,0.0000309,56860.2723,1.85044322337
1642896000,2022-01-23 00:00:00,CEUR/BTC,0.0000319,0.000032,0.0000312,0.0000312,962.0857,0.03068279452
1642809600,2022-01-22 00:00:00,CEUR/BTC,0.0000308,0.0000325,0.0000306,0.0000317,66199.65644975,2.086591872729438
1642723200,2022-01-21 00:00:00,CEUR/BTC,0.0000277,0.0000316,0.0000275,0.0000309,190818.5716572,5.66473087840028
1642636800,2022-01-20 00:00:00,CEUR/BTC,0.0000271,0.0000276,0.0000261,0.0000276,8322.17679091,0.225999172520025
1642550400,2022-01-19 00:00:00,CEUR/BTC,0.0000271,0.0000275,0.0000268,0.0000272,2569.39250909,0.069979122049975
1642464000,2022-01-18 00:00:00,CEUR/BTC,0.0000269,0.0000279,0.0000267,0.0000267,29607.49047272,0.8096611102498
1642377600,2022-01-17 00:00:00,CEUR/BTC,0.0000266,0.0000273,0.0000264,0.0000269,18717.29490299,0.503276235229833
1642291200,2022-01-16 00:00:00,CEUR/BTC,0.0000263,0.0000267,0.0000262,0.0000265,7498.54,0.19838910039
1642204800,2022-01-15 00:00:00,CEUR/BTC,0.0000266,0.0000267,0.0000259,0.0000263,6553.3742,0.17190020121
1642118400,2022-01-14 00:00:00,CEUR/BTC,0.0000267,0.0000271,0.0000264,0.0000266,15656.378,0.41679909126
1642032000,2022-01-13 00:00:00,CEUR/BTC,0.0000259,0.0000269,0.0000258,0.0000269,23282.46032835,0.612993938029935
1641945600,2022-01-12 00:00:00,CEUR/BTC,0.0000264,0.0000266,0.0000257,0.0000258,15825.3214,0.4130085042
1641859200,2022-01-11 00:00:00,CEUR/BTC,0.0000271,0.0000274,0.0000264,0.0000264,52390.428,1.41307290327
1641772800,2022-01-10 00:00:00,CEUR/BTC,0.000027,0.0000284,0.000027,0.0000271,22909.5899,0.63944658252
1641686400,2022-01-09 00:00:00,CEUR/BTC,0.0000274,0.0000274,0.0000267,0.000027,6838.1516,0.18480889748
1641600000,2022-01-08 00:00:00,CEUR/BTC,0.0000271,0.0000279,0.000027,0.0000272,21015.7978,0.58098191755
1641513600,2022-01-07 00:00:00,CEUR/BTC,0.0000264,0.0000278,0.0000264,0.0000271,113623.2332,3.09062440625
1641427200,2022-01-06 00:00:00,CEUR/BTC,0.0000259,0.0000265,0.0000259,0.0000261,13639.1365,0.35987787186
1641340800,2022-01-05 00:00:00,CEUR/BTC,0.0000246,0.0000265,0.0000241,0.000026,168541.1726,4.2660592063
1641254400,2022-01-04 00:00:00,CEUR/BTC,0.0000244,0.0000248,0.0000238,0.0000246,69009.9745,1.67657143133
1641168000,2022-01-03 00:00:00,CEUR/BTC,0.0000241,0.0000246,0.0000239,0.0000243,61491.84167489,1.493645863719827
1641081600,2022-01-02 00:00:00,CEUR/BTC,0.000024,0.0000243,0.0000237,0.000024,38285.5492,0.92256975061
1640995200,2022-01-01 00:00:00,CEUR/BTC,0.0000245,0.0000245,0.0000238,0.0000239,46504.0693078,1.12250808274954
1640908800,2021-12-31 00:00:00,CEUR/BTC,0.000024,0.0000249,0.0000233,0.0000245,73630.09012409,1.777816767429841
1640822400,2021-12-30 00:00:00,CEUR/BTC,0.0000244,0.0000246,0.0000236,0.000024,39526.29716885,0.95396623771994
1640736000,2021-12-29 00:00:00,CEUR/BTC,0.0000237,0.0000245,0.0000235,0.0000245,93696.6141,2.24695806308
1640649600,2021-12-28 00:00:00,CEUR/BTC,0.0000224,0.0000238,0.0000224,0.0000237,75728.8041,1.75530905944
