https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STMX,Volume USDT
1644105600,2022-02-06 00:00:00,STMX/USDT,0.01714,0.01737,0.0163,0.01732,2539037.69787854,42563.4729547662712
1644019200,2022-02-05 00:00:00,STMX/USDT,0.01613,0.01797,0.01608,0.01708,11304177.92516624,193140.9769597197726
1643932800,2022-02-04 00:00:00,STMX/USDT,0.01514,0.0162,0.01505,0.0162,3132504.86628,49365.8251073428644
1643846400,2022-02-03 00:00:00,STMX/USDT,0.01462,0.01522,0.01429,0.01522,905890.76327267,13319.9681184043523
1643760000,2022-02-02 00:00:00,STMX/USDT,0.01514,0.01536,0.01446,0.01462,1663355.70325611,24901.5593073910792
1643673600,2022-02-01 00:00:00,STMX/USDT,0.01534,0.01597,0.01509,0.01514,2846841.92795988,43735.6961618512756
1643587200,2022-01-31 00:00:00,STMX/USDT,0.01509,0.0155,0.01402,0.01534,2473106.84129978,36219.678884636058
1643500800,2022-01-30 00:00:00,STMX/USDT,0.01532,0.01551,0.01464,0.01509,2297517.87721665,34684.4568876264193
1643414400,2022-01-29 00:00:00,STMX/USDT,0.01428,0.01567,0.01416,0.01531,7699636.51333981,117124.3757052311195
1643328000,2022-01-28 00:00:00,STMX/USDT,0.01364,0.01442,0.01352,0.01423,6171662.43858997,87061.7536269822236
1643241600,2022-01-27 00:00:00,STMX/USDT,0.01339,0.01427,0.013,0.0136,2494384.57247451,33751.1859418242921
1643155200,2022-01-26 00:00:00,STMX/USDT,0.01318,0.01451,0.01304,0.0134,5142570.9824903,70556.0377143401413
1643068800,2022-01-25 00:00:00,STMX/USDT,0.01305,0.01345,0.01256,0.01325,6972372.62967166,90318.4082842902467
1642982400,2022-01-24 00:00:00,STMX/USDT,0.01322,0.0134,0.01139,0.01308,4958401.17171229,61406.3352088842509
1642896000,2022-01-23 00:00:00,STMX/USDT,0.01248,0.01358,0.01223,0.01333,6233425.40934699,81292.2650603836316
1642809600,2022-01-22 00:00:00,STMX/USDT,0.01387,0.01427,0.0111,0.01244,10651023.34226858,133771.9619105850616
1642723200,2022-01-21 00:00:00,STMX/USDT,0.01611,0.01636,0.01331,0.01383,10812229.57912897,157709.663964852566
1642636800,2022-01-20 00:00:00,STMX/USDT,0.0169,0.01786,0.01603,0.01617,7153773.8223016,122636.9231609606685
1642550400,2022-01-19 00:00:00,STMX/USDT,0.0179,0.01795,0.01655,0.01695,3153111.82285812,53774.2207193339624
1642464000,2022-01-18 00:00:00,STMX/USDT,0.01822,0.01846,0.01736,0.0179,5331232.56166608,94226.7134661933584
1642377600,2022-01-17 00:00:00,STMX/USDT,0.01912,0.01921,0.01787,0.01822,4202043.37611192,76623.0313238628143
1642291200,2022-01-16 00:00:00,STMX/USDT,0.01893,0.01912,0.01855,0.01904,4242725.75819943,80091.8949699115491
1642204800,2022-01-15 00:00:00,STMX/USDT,0.01864,0.01914,0.01843,0.01897,7300169.78840606,137179.2428018767427
1642118400,2022-01-14 00:00:00,STMX/USDT,0.01851,0.01885,0.01804,0.01864,6030173.84344902,112154.1211088744191
1642032000,2022-01-13 00:00:00,STMX/USDT,0.0195,0.02011,0.01847,0.01859,7803679.81281158,149932.9513236088459
1641945600,2022-01-12 00:00:00,STMX/USDT,0.01857,0.01948,0.01851,0.01948,5709533.91332016,108898.4897822727547
1641859200,2022-01-11 00:00:00,STMX/USDT,0.01772,0.01971,0.0161,0.01847,14205111.69962461,256433.3201642388332
1641772800,2022-01-10 00:00:00,STMX/USDT,0.0186,0.01893,0.01675,0.01772,8000097.34783788,143351.9398993065935
1641686400,2022-01-09 00:00:00,STMX/USDT,0.01822,0.02039,0.01807,0.01859,7686008.0193234,143389.022939551768
1641600000,2022-01-08 00:00:00,STMX/USDT,0.01921,0.02006,0.01749,0.01822,14284480.90324092,264781.1386118481023
1641513600,2022-01-07 00:00:00,STMX/USDT,0.02044,0.02088,0.01845,0.01918,7900753.53096106,152404.6026956823429
1641427200,2022-01-06 00:00:00,STMX/USDT,0.02027,0.02055,0.01935,0.02037,7675440.38259066,153472.8059662553331
1641340800,2022-01-05 00:00:00,STMX/USDT,0.02212,0.02295,0.0194,0.02028,9108069.75763147,191085.2012913868959
1641254400,2022-01-04 00:00:00,STMX/USDT,0.02283,0.02345,0.02192,0.02212,6532669.10197805,147182.4726257526531
1641168000,2022-01-03 00:00:00,STMX/USDT,0.02322,0.02374,0.02238,0.02284,5864603.2586515,135493.4882734578468
1641081600,2022-01-02 00:00:00,STMX/USDT,0.02174,0.02383,0.02153,0.02321,7469725.72783294,168671.8813242337973
1640995200,2022-01-01 00:00:00,STMX/USDT,0.02108,0.02182,0.02098,0.02182,2428684.85540044,51844.5657747899719
1640908800,2021-12-31 00:00:00,STMX/USDT,0.02145,0.02199,0.02059,0.02104,6430133.21670753,137067.0016830880422
1640822400,2021-12-30 00:00:00,STMX/USDT,0.0213,0.02216,0.02092,0.02158,5811478.36551053,125710.3911442991378
1640736000,2021-12-29 00:00:00,STMX/USDT,0.02208,0.02243,0.02101,0.02129,7203829.13743664,157178.3436001305787
1640649600,2021-12-28 00:00:00,STMX/USDT,0.02433,0.02433,0.02179,0.02196,12145433.04534311,278875.8172758180379
