https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAG,Volume USDT
1644364800,2022-02-09 00:00:00,DAG/USDT,0.180907,0.195953,0.18059,0.195032,8073301.8970737,1532937.89145496504145
1644278400,2022-02-08 00:00:00,DAG/USDT,0.180712,0.18439,0.179,0.181114,7412717.00434065,1342508.95491085430343
1644192000,2022-02-07 00:00:00,DAG/USDT,0.181224,0.184723,0.175,0.180334,10906030.59094937,1966164.23395754992805
1644105600,2022-02-06 00:00:00,DAG/USDT,0.184608,0.185744,0.179265,0.180441,3212143.1361033,585520.19545078400021
1644019200,2022-02-05 00:00:00,DAG/USDT,0.182767,0.186166,0.177119,0.184601,5628900.32471505,1021686.01173130026074
1643932800,2022-02-04 00:00:00,DAG/USDT,0.171007,0.183486,0.170834,0.182807,6464666.32113009,1144231.98831930309222
1643846400,2022-02-03 00:00:00,DAG/USDT,0.173,0.18336,0.169837,0.171276,10069131.13166502,1775959.33828882724187
1643760000,2022-02-02 00:00:00,DAG/USDT,0.174223,0.181018,0.167214,0.173289,9055402.88872596,1578028.02201739136053
1643673600,2022-02-01 00:00:00,DAG/USDT,0.182892,0.1894,0.166526,0.174223,14627806.40426109,2600381.45286457476716
1643587200,2022-01-31 00:00:00,DAG/USDT,0.16085,0.1852,0.160069,0.182855,9698029.88289918,1682254.48028172923255
1643500800,2022-01-30 00:00:00,DAG/USDT,0.156238,0.162645,0.154438,0.16083,6083606.72333986,964380.63536194072634
1643414400,2022-01-29 00:00:00,DAG/USDT,0.159109,0.160572,0.153104,0.156218,5775737.87863963,906487.94235097536472
1643328000,2022-01-28 00:00:00,DAG/USDT,0.152124,0.159466,0.148034,0.159114,6462211.55063006,987403.21215145313678
1643241600,2022-01-27 00:00:00,DAG/USDT,0.151702,0.1582,0.1492,0.151755,7388872.98907855,1136656.75917420654574
1643155200,2022-01-26 00:00:00,DAG/USDT,0.156873,0.160185,0.148371,0.151705,8691503.31277757,1361725.25225280136908
1643068800,2022-01-25 00:00:00,DAG/USDT,0.152728,0.159089,0.1492,0.156873,7736589.00497589,1182824.64614078759015
1642982400,2022-01-24 00:00:00,DAG/USDT,0.158394,0.159333,0.136436,0.152594,13448670.34085382,1994389.5302647854878
1642896000,2022-01-23 00:00:00,DAG/USDT,0.144434,0.162613,0.144075,0.158,7374273.28779906,1147118.88684691496832
1642809600,2022-01-22 00:00:00,DAG/USDT,0.153759,0.154307,0.14,0.144711,13148696.09632659,1926183.3155843588829
1642723200,2022-01-21 00:00:00,DAG/USDT,0.181764,0.181764,0.1525,0.153762,15379590.05265251,2520557.34610504768881
1642636800,2022-01-20 00:00:00,DAG/USDT,0.177017,0.186865,0.175867,0.181764,8351589.92222198,1513945.03479493483323
1642550400,2022-01-19 00:00:00,DAG/USDT,0.18548,0.186702,0.175487,0.177608,7931583.37748171,1424553.34407827321626
1642464000,2022-01-18 00:00:00,DAG/USDT,0.18909,0.191,0.185,0.18548,5749548.02636876,1078744.99688187164773
1642377600,2022-01-17 00:00:00,DAG/USDT,0.190566,0.190944,0.185,0.188756,8043683.02774451,1508038.42069381013295
1642291200,2022-01-16 00:00:00,DAG/USDT,0.195732,0.196816,0.186058,0.190903,5869743.37482505,1112717.08226807401153
1642204800,2022-01-15 00:00:00,DAG/USDT,0.188268,0.19666,0.184364,0.1956,6072548.9534835,1145967.5567370312709
1642118400,2022-01-14 00:00:00,DAG/USDT,0.196034,0.196798,0.183,0.188268,8202468.92824753,1541016.87563718137475
1642032000,2022-01-13 00:00:00,DAG/USDT,0.209048,0.214,0.190001,0.195698,8571593.88406865,1748900.5783420793724
1641945600,2022-01-12 00:00:00,DAG/USDT,0.205999,0.215004,0.194001,0.209083,9530072.80185031,1953774.32367598293574
1641859200,2022-01-11 00:00:00,DAG/USDT,0.189583,0.214704,0.1889,0.205999,9891141.30275107,1956137.09159225664282
1641772800,2022-01-10 00:00:00,DAG/USDT,0.195059,0.202,0.18,0.19014,10305057.95869854,1930711.00347212943938
1641686400,2022-01-09 00:00:00,DAG/USDT,0.195238,0.202,0.186001,0.195312,8095805.18698992,1568475.39236622459546
1641600000,2022-01-08 00:00:00,DAG/USDT,0.202228,0.216791,0.185001,0.195238,15061997.53500913,2996423.14773714205919
1641513600,2022-01-07 00:00:00,DAG/USDT,0.223645,0.236896,0.2,0.202222,12071093.93792225,2596014.71669054508915
1641427200,2022-01-06 00:00:00,DAG/USDT,0.230745,0.231,0.214405,0.223318,12134653.71887943,2688705.72661520222567
1641340800,2022-01-05 00:00:00,DAG/USDT,0.238999,0.265,0.21497,0.230217,27128839.27732839,6662464.62666221424216
1641254400,2022-01-04 00:00:00,DAG/USDT,0.21272,0.241749,0.21169,0.239,13993957.74209205,3212004.16370195765965
1641168000,2022-01-03 00:00:00,DAG/USDT,0.209106,0.220019,0.204854,0.211996,9005751.08045737,1904518.23011155820985
1641081600,2022-01-02 00:00:00,DAG/USDT,0.20791,0.214164,0.193328,0.208457,8689737.139348,1768219.87422739973414
1640995200,2022-01-01 00:00:00,DAG/USDT,0.207865,0.21647,0.203119,0.20745,8101501.8929943,1702430.54374266233539
1640908800,2021-12-31 00:00:00,DAG/USDT,0.197903,0.225,0.197052,0.207867,11944784.96653472,2483136.75310114812597
1640822400,2021-12-30 00:00:00,DAG/USDT,0.179796,0.2198,0.179052,0.197571,17251026.7698132,3427209.16579796162302
1640736000,2021-12-29 00:00:00,DAG/USDT,0.176,0.182893,0.170474,0.179738,6669997.21381259,1182857.17338949431428
1640649600,2021-12-28 00:00:00,DAG/USDT,0.188136,0.188744,0.165,0.1758,12350928.56551072,2159200.82313976749422
