https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume UST
1652587200,2022-05-15 04:00:00,ETH/UST,9263.38,11177.85,9191.42,11177.85,63.76586555,655567.8986315274
1652583600,2022-05-15 03:00:00,ETH/UST,8786.78,9959.05,8508.62,9666.94,80.42961077,760127.5735469115
1652580000,2022-05-15 02:00:00,ETH/UST,9962.89,11257.92,8606.83,8786.75,35.62406139,350259.0832778815
1652576400,2022-05-15 01:00:00,ETH/UST,12831.34,12831.34,9346.1,9963.01,31.4485527,343656.0282715313
1652572800,2022-05-15 00:00:00,ETH/UST,13601.5,13871.17,12830.78,12830.99,10.58077534,142310.4282954018
1652569200,2022-05-14 23:00:00,ETH/UST,12967.2,15808.57,12654.95,13601.49,22.9558834,313086.012661281
1652565600,2022-05-14 22:00:00,ETH/UST,13533.24,13787.64,12684.67,12969.62,4.485746,59177.1598431384
1652562000,2022-05-14 21:00:00,ETH/UST,13675.74,13894.81,12964.01,13531.02,6.93607818,94009.1710006117
1652558400,2022-05-14 20:00:00,ETH/UST,13068.82,13794.07,12387.08,13675.42,10.14586222,132518.9920611962
1652554800,2022-05-14 19:00:00,ETH/UST,13542.99,14036.91,12943.97,13128.13,11.71197061,156751.2940281382
1652551200,2022-05-14 18:00:00,ETH/UST,14289.59,14542.14,13407.92,13552.85,6.40768304,89685.9751643603
1652547600,2022-05-14 17:00:00,ETH/UST,13084.31,15267.82,12903.34,14502.21,15.59442456,217014.0166626944
1652544000,2022-05-14 16:00:00,ETH/UST,13052.99,13439.87,12279.04,12831.34,52.28205955,685668.4108502388
1652540400,2022-05-14 15:00:00,ETH/UST,11940.85,13200,11940.84,13052.6,21.40603689,267770.5760441412
1652536800,2022-05-14 14:00:00,ETH/UST,13290.51,13365.09,11442.92,11858.37,39.33856101,481515.4783814924
1652533200,2022-05-14 13:00:00,ETH/UST,13058.43,13895.76,12277.94,13547.5,54.3815941,706143.8132393917
1652529600,2022-05-14 12:00:00,ETH/UST,12302.27,14231.67,11544.1,13264.35,119.76291093,1564414.765321115
1652526000,2022-05-14 11:00:00,ETH/UST,11876.56,14414.85,11616.32,12300.38,64.21017282,817133.1380451231
1652522400,2022-05-14 10:00:00,ETH/UST,10393.73,12302.26,10176.56,11876.55,35.66949767,413632.6967836186
1652518800,2022-05-14 09:00:00,ETH/UST,13916.1,13916.11,10295.64,10411.84,31.30016131,364929.2276993433
1652515200,2022-05-14 08:00:00,ETH/UST,14137.19,14932.64,12505.01,13916.25,21.1362519,293036.3436991993
1652511600,2022-05-14 07:00:00,ETH/UST,16506.31,16603.07,13766.78,14135.43,21.02749481,310846.0729468563
1652508000,2022-05-14 06:00:00,ETH/UST,18196.62,18879.06,15777.57,16562.6,17.24138736,309061.0133764284
1652504400,2022-05-14 05:00:00,ETH/UST,18747.61,19445.28,17884.99,18216.23,13.71633032,256581.2226072625
1652500800,2022-05-14 04:00:00,ETH/UST,18246.73,20075.58,17703.74,18452.35,17.19763899,328645.4215665533
1652497200,2022-05-14 03:00:00,ETH/UST,20694.16,21029.52,15836.4,17931.73,28.87516994,534881.6219126956
1652493600,2022-05-14 02:00:00,ETH/UST,22269.97,22987.15,17303.72,20652.27,25.74927942,543748.5209851373
1652490000,2022-05-14 01:00:00,ETH/UST,27485.91,27485.91,18600.03,22536.9,23.95605216,547916.2489484529
1652486400,2022-05-14 00:00:00,ETH/UST,25245.74,28088.28,22940.56,27485.91,14.57590633,374262.7925615866
1652482800,2022-05-13 23:00:00,ETH/UST,27765.81,27863.12,24882.05,25130.42,17.47551776,461733.14834287
1652479200,2022-05-13 22:00:00,ETH/UST,21662.73,30110.86,20633.81,27739.21,32.23266565,810515.2927315051
1652475600,2022-05-13 21:00:00,ETH/UST,23715.37,24407.64,19986.14,21476.86,28.94499766,643063.8760782847
1652472000,2022-05-13 20:00:00,ETH/UST,20435.47,24272.21,20435.47,23715.47,26.5769579,601652.3478601491
1652468400,2022-05-13 19:00:00,ETH/UST,19246.32,21133.62,18059.17,19845.46,7.97280975,158724.2353861442
1652464800,2022-05-13 18:00:00,ETH/UST,18427.75,22749.08,16806.27,19242.3,25.35245337,489661.6774214055
1652461200,2022-05-13 17:00:00,ETH/UST,29794.84,30058.33,15940.73,17427.75,44.25803838,1005496.5104452267
1652457600,2022-05-13 16:00:00,ETH/UST,31544.29,31743.27,24030.22,29713.15,47.70593777,1330392.9901515006
1652454000,2022-05-13 15:00:00,ETH/UST,24514.07,32655.53,24356.89,31785.93,22.70308428,653325.14049207
1652450400,2022-05-13 14:00:00,ETH/UST,31274.6,34667.65,19000.02,24531.33,58.10947539,1598977.2656091551
1652446800,2022-05-13 13:00:00,ETH/UST,39178.26,39281.69,30223.14,31274.6,17.36162441,584517.0913982486
1652443200,2022-05-13 12:00:00,ETH/UST,40120.88,42875.18,35000,38882.89,16.15928681,600058.2646943367
1652439600,2022-05-13 11:00:00,ETH/UST,34630.47,41104.36,31220.38,40129.05,17.03488583,607539.4028681669
1652436000,2022-05-13 10:00:00,ETH/UST,35189.49,37899.73,30924.89,34631.06,10.9514946,391133.2543434162
1652432400,2022-05-13 09:00:00,ETH/UST,34639.3,38142.62,29424.14,35364.78,4.31780798,149232.0980048627
1652428800,2022-05-13 08:00:00,ETH/UST,29491.96,38924.86,27239.74,34757.36,16.64464672,587348.9183838401
1652425200,2022-05-13 07:00:00,ETH/UST,32042.49,33527.72,20807.64,29493.61,5.62009272,162194.7524706958
1652421600,2022-05-13 06:00:00,ETH/UST,33994.46,42965.74,20773.26,32043.94,12.15115759,387816.3641386292
1652418000,2022-05-13 05:00:00,ETH/UST,34889.92,44833.23,17023.69,34432.04,14.42291666,527068.2151173615
1652414400,2022-05-13 04:00:00,ETH/UST,27420.14,37954.72,26000,36964.91,15.11295659,476446.0665139324
1652410800,2022-05-13 03:00:00,ETH/UST,35302.99,35409.21,25000.01,27419.81,33.19369701,946603.061161344
1652407200,2022-05-13 02:00:00,ETH/UST,26000.09,51774.12,16000.02,35302.99,31.16692338,945028.567372046
1652403600,2022-05-13 01:00:00,ETH/UST,12404.14,54681.55,12325.94,31200.13,93.4303773,2297943.9646362909
1652400000,2022-05-13 00:00:00,ETH/UST,6442.97,13497.14,6415.2,12404.14,201.10353698,1777865.0528340137
1652396400,2022-05-12 23:00:00,ETH/UST,4945,7045.77,4945,6444.26,125.25705701,761918.5364209377
1652392800,2022-05-12 22:00:00,ETH/UST,4698.77,5394.14,4698.77,4933.95,102.76526361,524738.5441684353
1652389200,2022-05-12 21:00:00,ETH/UST,5465.49,5481.35,4289.6,4698.75,123.75419495,602614.1089260331
1652385600,2022-05-12 20:00:00,ETH/UST,6037.99,6079.13,5045.93,5465.49,96.42475342,534188.0476051559
1652382000,2022-05-12 19:00:00,ETH/UST,5678.66,6592.05,5678.66,6038,129.28474926,800882.8329234918
1652378400,2022-05-12 18:00:00,ETH/UST,5716.28,5918.66,5229.23,5680.77,63.51529228,355537.202381038
1652374800,2022-05-12 17:00:00,ETH/UST,6000.84,6855.55,5641.39,5716.28,124.89761499,772069.9643511893
1652371200,2022-05-12 16:00:00,ETH/UST,5216.48,8211.46,5173.15,6023.09,301.38849285,1876383.7999566069
1652367600,2022-05-12 15:00:00,ETH/UST,4531.05,5482.98,4409.49,5225.6,643.00132494,3328327.6339665634
1652364000,2022-05-12 14:00:00,ETH/UST,3237.69,5785.07,3192.91,4531.05,729.45219565,3150800.2094939984
1652360400,2022-05-12 13:00:00,ETH/UST,3105.8,3485.16,2987.04,3224.05,483.06553554,1534938.4308353991
1652356800,2022-05-12 12:00:00,ETH/UST,3351.82,3734.58,3086.96,3105.73,575.88500525,1906147.9988739093
1652353200,2022-05-12 11:00:00,ETH/UST,4576.38,4694.18,3331.39,3353.19,406.95537446,1638631.6156459478
1652349600,2022-05-12 10:00:00,ETH/UST,4695.74,5377.7,4012.91,4576.39,674.6513941,3180151.0524034629
1652346000,2022-05-12 09:00:00,ETH/UST,3170.1,4772.4,3160,4695.74,283.12668194,1084428.1182510247
1652342400,2022-05-12 08:00:00,ETH/UST,3138.69,3520.41,2870.62,3171.51,339.09100173,1037384.1987753916
1652338800,2022-05-12 07:00:00,ETH/UST,3612.21,4184.85,3120.8,3138.68,335.73362518,1232180.8497339813
1652335200,2022-05-12 06:00:00,ETH/UST,3285.4,3689.14,3147.01,3633.2,289.33145566,970752.2655228361
1652331600,2022-05-12 05:00:00,ETH/UST,3039.97,3702.31,2897.53,3285.31,187.16158258,578635.3480039476
1652328000,2022-05-12 04:00:00,ETH/UST,3081.92,3404.44,2826,3062.89,202.17492221,601521.6239402901
1652324400,2022-05-12 03:00:00,ETH/UST,3229.61,3762.06,2900,3085.39,234.74680467,749827.0895536674
1652320800,2022-05-12 02:00:00,ETH/UST,3436.95,3438.66,2800,3249.91,545.89871368,1676739.4701896168
1652317200,2022-05-12 01:00:00,ETH/UST,3279.41,3431.74,3156.7,3399.8,109.01395646,354747.9133001098
1652313600,2022-05-12 00:00:00,ETH/UST,3310.79,3633.19,2779.51,3279.42,164.18703584,542779.3828728586
1652310000,2022-05-11 23:00:00,ETH/UST,3457.55,3547.76,3216.34,3313.74,46.09684099,154196.1480728173
1652306400,2022-05-11 22:00:00,ETH/UST,3523.7,3709.02,3182,3494.12,192.28490282,646206.152519332
1652302800,2022-05-11 21:00:00,ETH/UST,3773.06,4084.78,3459.8,3529.27,342.53670029,1239407.3663010466
1652299200,2022-05-11 20:00:00,ETH/UST,4080.48,4164.11,3740.26,3783.7,163.07415883,652500.5855247003
1652295600,2022-05-11 19:00:00,ETH/UST,4269.61,5012.17,4000,4061.12,162.19501801,735714.6208665035
1652292000,2022-05-11 18:00:00,ETH/UST,3925.32,4307.36,3852.33,4272.66,73.15250151,293177.4832403458
1652288400,2022-05-11 17:00:00,ETH/UST,3740.07,4367.84,3581.38,3928.56,154.89173163,602644.7615991333
1652284800,2022-05-11 16:00:00,ETH/UST,4530.6,4630.82,3646.9,3713.91,157.52122502,659381.5306097999
1652281200,2022-05-11 15:00:00,ETH/UST,5362.33,5860,4500.01,4530.61,212.10836273,1086261.6146262807
1652277600,2022-05-11 14:00:00,ETH/UST,5119,5510.27,4220.81,5362.33,341.97311794,1688059.749077153
1652274000,2022-05-11 13:00:00,ETH/UST,7382.7,7728.35,4815.62,5096.96,681.93965085,4056359.387650903
1652270400,2022-05-11 12:00:00,ETH/UST,5790.76,9500,5777.14,7900.05,271.01340532,1858428.4450360179
1652266800,2022-05-11 11:00:00,ETH/UST,5142.67,6204.22,5141.09,5790.74,1073.80165726,6130339.8751353062
1652263200,2022-05-11 10:00:00,ETH/UST,5168.14,5478.57,4012.55,5147.64,1453.74044441,7049538.4334824203
1652259600,2022-05-11 09:00:00,ETH/UST,4742.64,5854.66,4713.5,5181.23,949.72419519,5075269.4941329579
1652256000,2022-05-11 08:00:00,ETH/UST,6627.75,6730.7,4528.56,4742.67,1294.50658096,7049209.345946579
1652252400,2022-05-11 07:00:00,ETH/UST,4747.73,10753.37,4714.75,6785.85,1274.98671042,8780116.5293985899
1652248800,2022-05-11 06:00:00,ETH/UST,3419.79,4747.73,3419.79,4699.58,1038.43309461,4161487.282244408
1652245200,2022-05-11 05:00:00,ETH/UST,3086.73,3465.55,3033.01,3415.36,500.25007891,1614754.5788067156
1652241600,2022-05-11 04:00:00,ETH/UST,2834.89,3120,2812.64,3086.73,235.01282177,686573.0727488564
1652238000,2022-05-11 03:00:00,ETH/UST,2806.76,2959.33,2803.89,2833.32,187.85799818,540090.4401625312
1652234400,2022-05-11 02:00:00,ETH/UST,2991.93,3102.18,2805.31,2805.31,206.61302472,604998.8894404816
1652230800,2022-05-11 01:00:00,ETH/UST,2954.4,2989.69,2896,2989.69,329.85876777,973004.761975347
1652227200,2022-05-11 00:00:00,ETH/UST,2935.7,2973.18,2806.1,2954.39,453.17563538,1302121.1180589757
1652223600,2022-05-10 23:00:00,ETH/UST,3228.61,3279.82,2912.56,2931.86,407.39968064,1255010.9129405231
1652220000,2022-05-10 22:00:00,ETH/UST,2924.02,3532.51,2828.15,3228.11,755.04803758,2374036.2427926903
1652216400,2022-05-10 21:00:00,ETH/UST,2576.88,2969.38,2571.82,2924.02,623.59156831,1752144.9348153471
1652212800,2022-05-10 20:00:00,ETH/UST,2592.83,2600.91,2560.99,2581.41,87.91275011,227029.6327699707
1652209200,2022-05-10 19:00:00,ETH/UST,2597.27,2648.16,2590.59,2591.63,192.94018142,504339.9171949792
1652205600,2022-05-10 18:00:00,ETH/UST,2617.31,2617.47,2586.94,2597.34,137.59550197,357337.7373003039
1652202000,2022-05-10 17:00:00,ETH/UST,2594.43,2632.84,2590.58,2618.86,154.81924917,404059.7371164369
1652198400,2022-05-10 16:00:00,ETH/UST,2602.73,2634.14,2584.53,2594.21,230.42701351,600323.4860045411
1652194800,2022-05-10 15:00:00,ETH/UST,2625.49,2671.26,2590.11,2603.92,236.78181835,621943.1519156104
1652191200,2022-05-10 14:00:00,ETH/UST,2614.95,2654.91,2573.58,2625.49,241.609461,629115.9328150273
1652187600,2022-05-10 13:00:00,ETH/UST,2651.46,2663.58,2590.59,2621.15,152.99433437,401600.6555336913
1652184000,2022-05-10 12:00:00,ETH/UST,2615.26,2662.97,2594.44,2651.46,155.4771641,406168.4640417998
1652180400,2022-05-10 11:00:00,ETH/UST,2630,2649.35,2607.41,2614.19,215.8063351,567311.3141154575
1652176800,2022-05-10 10:00:00,ETH/UST,2649.86,2673.21,2622.65,2630.86,139.82623574,370570.102751996
1652173200,2022-05-10 09:00:00,ETH/UST,2613.03,2698.3,2597.76,2649.87,262.28522672,696752.6758770784
1652169600,2022-05-10 08:00:00,ETH/UST,2635.92,2676.53,2605.28,2608.04,163.86002892,429744.9816456323
1652166000,2022-05-10 07:00:00,ETH/UST,2584.4,2757.97,2576.07,2635.92,273.5606385,732327.3845293935
1652162400,2022-05-10 06:00:00,ETH/UST,2732.08,2732.58,2544.27,2572.23,477.73949954,1267749.6488863277
1652158800,2022-05-10 05:00:00,ETH/UST,2832.64,2875.5,2698.19,2731.3,813.34240163,2274235.722638741
1652155200,2022-05-10 04:00:00,ETH/UST,3094.2,3185.35,2792.84,2832.64,1175.43941611,3529822.9237470098
1652151600,2022-05-10 03:00:00,ETH/UST,3227.37,3296.53,3058.55,3094.2,1012.84109905,3235015.3851498168
1652148000,2022-05-10 02:00:00,ETH/UST,2916.35,3282.96,2905.2,3227.37,781.169507,2455826.9804448448
1652144400,2022-05-10 01:00:00,ETH/UST,2837.6,3247.18,2700,2914.66,996.58078702,2977050.7085465611
1652140800,2022-05-10 00:00:00,ETH/UST,2946.76,3590.95,2830.01,2842,1333.81983441,4280027.1794606318
1652137200,2022-05-09 23:00:00,ETH/UST,2584.18,2962.6,2574.23,2935.6,456.47902992,1256601.2459603515
1652133600,2022-05-09 22:00:00,ETH/UST,2590.45,2726.35,2476.14,2582.19,440.09929414,1142663.9994225802
1652130000,2022-05-09 21:00:00,ETH/UST,2456.48,2592.23,2454.54,2589.96,514.47682218,1282327.5821904031
1652126400,2022-05-09 20:00:00,ETH/UST,2426.93,2472.4,2407.75,2455.78,283.32156827,691975.6830557171
1652122800,2022-05-09 19:00:00,ETH/UST,2422.27,2437,2373.81,2429.61,326.32002072,786954.0622042252
1652119200,2022-05-09 18:00:00,ETH/UST,2347.42,2451.87,2327.74,2423.49,737.78909735,1771829.9179885456
1652115600,2022-05-09 17:00:00,ETH/UST,2372.76,2396.87,2300,2348.26,673.36467577,1590721.1826965136
1652112000,2022-05-09 16:00:00,ETH/UST,2417.82,2452.59,2366.91,2372.76,338.59854462,817599.6759744219
1652108400,2022-05-09 15:00:00,ETH/UST,2411.72,2432.2,2374.49,2418.41,287.24025352,691406.7197987682
1652104800,2022-05-09 14:00:00,ETH/UST,2436.37,2439.7,2402.83,2415.58,976.00930155,2364843.7815369976
1652101200,2022-05-09 13:00:00,ETH/UST,2407.24,2461.59,2403.11,2434.83,540.57309381,1313179.7942005194
1652097600,2022-05-09 12:00:00,ETH/UST,2419.02,2431.92,2406.25,2407.24,257.7518209,622917.1980031299
1652094000,2022-05-09 11:00:00,ETH/UST,2389.83,2423.51,2378.8,2420.24,78.77014105,188716.5388628889
1652090400,2022-05-09 10:00:00,ETH/UST,2459.14,2462.11,2376.68,2384.49,356.37259296,862036.325638002
1652086800,2022-05-09 09:00:00,ETH/UST,2476.8,2481.57,2454.52,2455.25,128.7688348,317900.258446276
1652083200,2022-05-09 08:00:00,ETH/UST,2459.86,2478.48,2444.47,2477.3,101.55668658,249508.5498335318
1652079600,2022-05-09 07:00:00,ETH/UST,2465.83,2478.48,2459.51,2461.15,64.58437759,159341.818482592
1652076000,2022-05-09 06:00:00,ETH/UST,2459.29,2469.67,2438.77,2465.84,83.89065352,205983.2718320092
1652072400,2022-05-09 05:00:00,ETH/UST,2473.79,2480.82,2451.86,2454.39,93.09504771,229673.2589937357
1652068800,2022-05-09 04:00:00,ETH/UST,2470.13,2490.87,2466.69,2474.74,27.33533479,67911.7301722483
1652065200,2022-05-09 03:00:00,ETH/UST,2454.1,2483.98,2446.38,2470.13,100.59261389,248698.3480016715
1652061600,2022-05-09 02:00:00,ETH/UST,2519.3,2519.3,2438.44,2451.71,187.83448559,464282.0500781596
1652058000,2022-05-09 01:00:00,ETH/UST,2536.43,2542.56,2519.3,2519.3,7.8419229,19839.959698335
1652054400,2022-05-09 00:00:00,ETH/UST,2536,2541.19,2526.51,2536.92,79.61246655,202086.2697339952
1652050800,2022-05-08 23:00:00,ETH/UST,2549.66,2551.38,2522.69,2536,204.59722987,519613.5052425632
1652047200,2022-05-08 22:00:00,ETH/UST,2566.29,2566.29,2541.2,2552.29,183.78217491,468839.3681420465
1652043600,2022-05-08 21:00:00,ETH/UST,2555.08,2568.32,2554.04,2566.73,45.9956367,117717.755244332
1652040000,2022-05-08 20:00:00,ETH/UST,2575.1,2575.41,2553.54,2553.54,171.29513343,439233.3338027713
1652036400,2022-05-08 19:00:00,ETH/UST,2574.42,2582.24,2572,2577.32,128.82258908,331943.6089934985
1652032800,2022-05-08 18:00:00,ETH/UST,2539.59,2581.22,2527.46,2575.77,332.96757096,853801.058032834
1652029200,2022-05-08 17:00:00,ETH/UST,2527.66,2543.39,2500,2540.32,390.18978218,984448.4627996213
1652025600,2022-05-08 16:00:00,ETH/UST,2522.2,2545.1,2522.2,2527.9,27.96293498,70969.6274531695
1652022000,2022-05-08 15:00:00,ETH/UST,2531.31,2550.81,2523.39,2523.39,166.20664271,420822.025814391
1652018400,2022-05-08 14:00:00,ETH/UST,2543.14,2562.11,2524.17,2532.6,404.79638706,1031042.6712883564
1652014800,2022-05-08 13:00:00,ETH/UST,2573.63,2578.76,2544.06,2544.56,434.71278259,1114184.8882032966
1652011200,2022-05-08 12:00:00,ETH/UST,2585.59,2595.8,2572.63,2575,196.65388165,508050.904284421
1652007600,2022-05-08 11:00:00,ETH/UST,2586.42,2593.77,2582.5,2587.32,83.43439928,215954.0050092066
1652004000,2022-05-08 10:00:00,ETH/UST,2566,2592.7,2560.64,2584.54,95.30187153,245800.4425415911
1652000400,2022-05-08 09:00:00,ETH/UST,2577.97,2580.87,2563.53,2564.8,74.29559786,190951.6030523034
1651996800,2022-05-08 08:00:00,ETH/UST,2568.51,2579.49,2563.95,2576.95,48.98516117,125959.8125221428
1651993200,2022-05-08 07:00:00,ETH/UST,2573.02,2579.34,2566.77,2567.53,62.66798913,161271.1779584033
1651989600,2022-05-08 06:00:00,ETH/UST,2546.44,2578.03,2546.44,2570.84,151.73494149,389818.7770349577
1651986000,2022-05-08 05:00:00,ETH/UST,2542.55,2558.58,2537.68,2544.64,404.38460464,1029772.9880033214
1651982400,2022-05-08 04:00:00,ETH/UST,2558.43,2568.4,2542.94,2542.94,56.55275451,144840.8244337836
1651978800,2022-05-08 03:00:00,ETH/UST,2567.47,2569.57,2534.99,2557.09,269.25166369,686383.3382985845
1651975200,2022-05-08 02:00:00,ETH/UST,2624.69,2630,2549.4,2566.83,807.54974019,2089756.2312563632
1651971600,2022-05-08 01:00:00,ETH/UST,2638.64,2647.64,2626.07,2626.07,510.30282517,1347199.2492027721
1651968000,2022-05-08 00:00:00,ETH/UST,2650.61,2656.21,2637.51,2638.42,394.01548398,1043156.7910433431
1651964400,2022-05-07 23:00:00,ETH/UST,2629.73,2667.83,2629.73,2651,634.54710708,1681145.5488833483
1651960800,2022-05-07 22:00:00,ETH/UST,2636.07,2657.67,2621.89,2634.34,64.71407043,170714.0259178896
1651957200,2022-05-07 21:00:00,ETH/UST,2682.77,2689.09,2631.03,2631.03,121.93828844,324995.9817596042
1651953600,2022-05-07 20:00:00,ETH/UST,2685.49,2686.62,2676.64,2685.11,31.53507466,84662.0592825294
1651950000,2022-05-07 19:00:00,ETH/UST,2691.39,2695.31,2687,2687,21.69976896,58442.2160625383
1651946400,2022-05-07 18:00:00,ETH/UST,2685.55,2702.02,2685.55,2691.39,32.06094629,86292.7778620126
1651942800,2022-05-07 17:00:00,ETH/UST,2693.11,2693.11,2682.08,2683.1,71.38640378,191769.0823571084
1651939200,2022-05-07 16:00:00,ETH/UST,2693.84,2696.38,2684.5,2693.15,29.32360791,78860.1364532729
1651935600,2022-05-07 15:00:00,ETH/UST,2689.47,2705.53,2687.27,2693.66,45.15024831,121692.6650416607
1651932000,2022-05-07 14:00:00,ETH/UST,2674.41,2691.27,2673.64,2689.93,72.3271802,194127.5526577022
1651928400,2022-05-07 13:00:00,ETH/UST,2690.78,2690.78,2673.1,2676.33,20.19069353,54112.934587429
1651924800,2022-05-07 12:00:00,ETH/UST,2688.27,2690.07,2681.22,2689.37,30.8527762,82841.539467735
1651921200,2022-05-07 11:00:00,ETH/UST,2695.12,2697.23,2686.88,2689.07,8.59999857,23145.23550688
1651917600,2022-05-07 10:00:00,ETH/UST,2680.39,2695.37,2680.39,2688.52,9.99001387,26836.9216200286
1651914000,2022-05-07 09:00:00,ETH/UST,2686.21,2693.39,2682.52,2685.05,1.61893279,4347.3171381869
1651910400,2022-05-07 08:00:00,ETH/UST,2673.96,2692.62,2672.32,2685.88,14.75963627,39529.4743823025
1651906800,2022-05-07 07:00:00,ETH/UST,2663.62,2674.37,2658.13,2674.37,12.37157058,32979.9574829794
1651903200,2022-05-07 06:00:00,ETH/UST,2678.65,2679.23,2660.03,2662.87,2.70112569,7205.7397803991
1651899600,2022-05-07 05:00:00,ETH/UST,2654.2,2678.65,2653.94,2676.63,29.24521399,77910.3430387239
1651896000,2022-05-07 04:00:00,ETH/UST,2670.1,2671.81,2656.68,2656.68,19.2382043,51238.539616466
1651892400,2022-05-07 03:00:00,ETH/UST,2682.97,2682.97,2666.03,2671.06,19.86319598,53113.4892777934
1651888800,2022-05-07 02:00:00,ETH/UST,2687.63,2687.63,2679.97,2682.87,3.98158741,10686.2485752474
1651885200,2022-05-07 01:00:00,ETH/UST,2687.76,2695.51,2678.97,2687.48,5.6353175,15142.077985544
1651881600,2022-05-07 00:00:00,ETH/UST,2695.29,2697.11,2684.77,2690.79,4.96628977,13370.0175067329
1651878000,2022-05-06 23:00:00,ETH/UST,2700.28,2708.14,2697.33,2701.14,9.57184975,25830.312474745
1651874400,2022-05-06 22:00:00,ETH/UST,2690.69,2701.54,2686.73,2698.16,4.77247794,12844.2732499422
1651870800,2022-05-06 21:00:00,ETH/UST,2705.33,2705.64,2683.77,2689.85,27.3329327,73499.0713398084
1651867200,2022-05-06 20:00:00,ETH/UST,2684.78,2706.71,2676.64,2706.71,23.14730233,62154.6021789817
1651863600,2022-05-06 19:00:00,ETH/UST,2684.3,2703.56,2671.21,2687.11,26.16896329,70302.6290184719
1651860000,2022-05-06 18:00:00,ETH/UST,2686.78,2693.39,2675.83,2685.43,9.21966568,24749.9454987357
1651856400,2022-05-06 17:00:00,ETH/UST,2709.16,2709.16,2682,2682.75,63.383722,170525.870574886
1651852800,2022-05-06 16:00:00,ETH/UST,2689.92,2713.02,2688.03,2712.23,118.25907848,319804.5293828848
1651849200,2022-05-06 15:00:00,ETH/UST,2700.32,2728.55,2685.02,2687.23,176.49113542,476882.9599985402
1651845600,2022-05-06 14:00:00,ETH/UST,2665.3,2705.21,2653.95,2700.34,249.33393317,666600.2430114405
1651842000,2022-05-06 13:00:00,ETH/UST,2689.27,2699.57,2636.17,2666.53,298.30186947,792524.4902606002
1651838400,2022-05-06 12:00:00,ETH/UST,2683.22,2724.39,2670.16,2685.89,145.62235928,393348.0966792296
1651834800,2022-05-06 11:00:00,ETH/UST,2686.74,2704.62,2662.3,2677.47,120.29508687,323211.541176566
1651831200,2022-05-06 10:00:00,ETH/UST,2736.39,2736.39,2678.52,2690.11,162.43887794,437858.1351462634
1651827600,2022-05-06 09:00:00,ETH/UST,2724.42,2737.43,2719.53,2732.9,1.42864818,3894.4347958542
1651824000,2022-05-06 08:00:00,ETH/UST,2731.74,2743.37,2719.34,2723.96,18.0679452,49365.8584334536
1651820400,2022-05-06 07:00:00,ETH/UST,2743.69,2746.59,2696.13,2732.51,146.02651945,396576.7801789024
1651816800,2022-05-06 06:00:00,ETH/UST,2752.68,2754.78,2743.95,2743.95,6.99161052,19205.945954707
1651813200,2022-05-06 05:00:00,ETH/UST,2748.18,2752.38,2746.17,2749.28,14.07967689,38714.3693323775
1651809600,2022-05-06 04:00:00,ETH/UST,2745.27,2745.27,2734.69,2742,22.43394111,61466.2826284759
1651806000,2022-05-06 03:00:00,ETH/UST,2748.47,2748.47,2741,2744.93,7.71423068,21167.4796119997
1651802400,2022-05-06 02:00:00,ETH/UST,2742.44,2757.99,2741.91,2746.7,42.27034664,116332.17103553
1651798800,2022-05-06 01:00:00,ETH/UST,2740.32,2740.78,2727.62,2740.78,11.29537103,30897.3878658598
1651795200,2022-05-06 00:00:00,ETH/UST,2747.99,2750.35,2727.28,2740.74,13.62303713,37291.2196473798
1651791600,2022-05-05 23:00:00,ETH/UST,2737.89,2752.62,2737.53,2749.66,39.27541668,107802.0680089057
1651788000,2022-05-05 22:00:00,ETH/UST,2739.43,2746.13,2734.53,2734.65,25.97016118,71121.0745407936
1651784400,2022-05-05 21:00:00,ETH/UST,2754.2,2756.2,2736.11,2736.11,15.25958314,41924.2357208359
1651780800,2022-05-05 20:00:00,ETH/UST,2728.43,2756.56,2716.76,2756.56,15.77780624,43231.6450742376
1651777200,2022-05-05 19:00:00,ETH/UST,2729.57,2734.54,2692.36,2730.9,173.06864733,469356.4389445889
1651773600,2022-05-05 18:00:00,ETH/UST,2743.18,2749.91,2707.4,2729.1,181.79835882,496631.5433399522
1651770000,2022-05-05 17:00:00,ETH/UST,2764,2770.25,2744.08,2744.65,39.18392417,108098.7227223754
1651766400,2022-05-05 16:00:00,ETH/UST,2740,2766.18,2731.89,2761.08,205.93743411,565542.8951361683
1651762800,2022-05-05 15:00:00,ETH/UST,2825.04,2825.97,2730.9,2744,361.23461872,1001137.5822424218
1651759200,2022-05-05 14:00:00,ETH/UST,2893.12,2901.01,2819.45,2829.38,124.99450183,355796.3135652887
1651755600,2022-05-05 13:00:00,ETH/UST,2923.65,2926.84,2893.12,2894.56,60.6474693,176677.42448098
1651752000,2022-05-05 12:00:00,ETH/UST,2926.13,2934.6,2922.8,2932.23,6.52208716,19112.0064898074
1651748400,2022-05-05 11:00:00,ETH/UST,2929.71,2931.37,2922.34,2923.68,10.69640454,31330.3547919876
1651744800,2022-05-05 10:00:00,ETH/UST,2923.01,2937.19,2923.01,2926.28,11.59130909,33945.5179609037
1651741200,2022-05-05 09:00:00,ETH/UST,2928.35,2932.75,2916.24,2923.29,4.6367556,13539.008981141
1651737600,2022-05-05 08:00:00,ETH/UST,2932.16,2933.84,2922.09,2926.72,35.1369468,102939.4044503694
