https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume JPY
1659398400000.0,2022-08-02 00:00:00,ETH/JPY,214234.06,222023.9,204671.69,217537.81,173.0303319844031,37640639.48346
1659312000000.0,2022-08-01 00:00:00,ETH/JPY,223824.84,225673.53,211991.72,214234.06,48.32244465679267,10352313.50795
1659225600000.0,2022-07-31 00:00:00,ETH/JPY,225992.08,233662.56,222829.3,223824.84,16.329402114617842,3654925.8156
1659139200000.0,2022-07-30 00:00:00,ETH/JPY,229634.47,232168.46,223608.16,225992.08,19.467284340406977,4399452.08004
1659052800000.0,2022-07-29 00:00:00,ETH/JPY,231800.01,235328.98,222488.48,229634.47,17.29818375529597,3972259.25861
1658966400000.0,2022-07-28 00:00:00,ETH/JPY,223410.46,239489.43,216872.98,231800.01,159.4591128786405,36962623.95986
1658880000000.0,2022-07-27 00:00:00,ETH/JPY,199112.95,228981.03,195177.74,222829.06,97.0200918103321,21618895.85921
1658793600000.0,2022-07-26 00:00:00,ETH/JPY,196734.09,199228.68,186000.0,199112.95,32.25846781477548,6423078.68908
1658707200000.0,2022-07-25 00:00:00,ETH/JPY,218288.09,219671.31,196181.91,196532.22,33.73198217528912,6629421.34191
1658620800000.0,2022-07-24 00:00:00,ETH/JPY,211397.97,226518.63,211111.94,218288.09,24.08185092164213,5256781.24135
1658534400000.0,2022-07-23 00:00:00,ETH/JPY,208977.63,217209.97,203157.53,211397.97,49.09199447132818,10377947.97449
1658448000000.0,2022-07-22 00:00:00,ETH/JPY,215865.29,226152.2,206789.65,208977.63,68.0036332673502,14211238.1116
1658361600000.0,2022-07-21 00:00:00,ETH/JPY,210946.93,220371.88,202955.78,215865.29,31.896923007584963,6885438.53514
1658275200000.0,2022-07-20 00:00:00,ETH/JPY,212968.75,223605.16,206028.27,210946.93,123.00237500972402,25946973.39101
1658188800000.0,2022-07-19 00:00:00,ETH/JPY,219498.44,225050.36,206547.79,212968.75,101.02819716827,21515848.86568
1658102400000.0,2022-07-18 00:00:00,ETH/JPY,185358.3,220414.07,185136.28,219498.44,24.559196894656747,5390705.40603
1658016000000.0,2022-07-17 00:00:00,ETH/JPY,187643.1,191506.13,182823.5,185358.3,37.14352591661663,6884860.81991
1657929600000.0,2022-07-16 00:00:00,ETH/JPY,170937.38,196904.56,165512.86,187643.1,32.1445347494259,6031700.14844
1657843200000.0,2022-07-15 00:00:00,ETH/JPY,166196.93,178614.99,164001.14,170937.38,16.848285509407013,2880001.78247
1657756800000.0,2022-07-14 00:00:00,ETH/JPY,153394.07,168154.22,149358.26,166196.93,6.919060342570709,1149926.58742
1657670400000.0,2022-07-13 00:00:00,ETH/JPY,142095.28,153621.87,138842.35,153394.07,61.90636699300045,9496069.59197
1657584000000.0,2022-07-12 00:00:00,ETH/JPY,150489.31,150834.5,141237.2,142095.28,81.59136477925234,11593747.82389
1657497600000.0,2022-07-11 00:00:00,ETH/JPY,159063.5,159597.98,150057.25,150489.31,18.29475322007922,2753164.78871
1657411200000.0,2022-07-10 00:00:00,ETH/JPY,165908.07,165908.08,157474.58,159030.11,11.593176003085203,1843664.05502
1657324800000.0,2022-07-09 00:00:00,ETH/JPY,165469.85,167604.92,164237.57,165908.07,13.338912101322137,2213033.16263
1657238400000.0,2022-07-08 00:00:00,ETH/JPY,168508.56,173000.0,162944.94,165469.85,13.038291403902281,2157444.12286
1657152000000.0,2022-07-07 00:00:00,ETH/JPY,161574.94,170339.16,158193.12,168508.56,25.05318217495895,4221675.65172
1657065600000.0,2022-07-06 00:00:00,ETH/JPY,153296.06,163607.88,150614.37,161574.94,50.78237868966561,8205159.78984
1656979200000.0,2022-07-05 00:00:00,ETH/JPY,156658.23,159346.29,146839.64,153224.16,8.184756465951583,1254102.4343
1656892800000.0,2022-07-04 00:00:00,ETH/JPY,145363.41,157461.28,141343.52,156658.23,26.53689594348155,4157223.1482
1656806400000.0,2022-07-03 00:00:00,ETH/JPY,144631.91,147024.16,140852.37,145363.41,13.978662263357744,2031986.01384
1656720000000.0,2022-07-02 00:00:00,ETH/JPY,143632.35,145785.57,139317.04,144631.91,7.487751664967986,1082967.82491
1656633600000.0,2022-07-01 00:00:00,ETH/JPY,145382.16,151153.55,140100.0,143632.35,61.51116659875021,8834993.40982
1656547200000.0,2022-06-30 00:00:00,ETH/JPY,150007.0,151099.83,135919.67,145382.16,82.32188456926214,11968133.39395
1656460800000.0,2022-06-29 00:00:00,ETH/JPY,155879.02,157065.97,148514.88,150007.0,20.602159924470193,3090468.20379
1656374400000.0,2022-06-28 00:00:00,ETH/JPY,161654.32,168301.22,154889.85,155879.02,6.608273788736932,1030091.24208
1656288000000.0,2022-06-27 00:00:00,ETH/JPY,161935.99,167126.39,158773.18,161654.32,41.17613393492979,6656299.93148
1656201600000.0,2022-06-26 00:00:00,ETH/JPY,168306.06,172877.59,161705.39,161935.99,4.435423392848001,718254.67819
1656115200000.0,2022-06-25 00:00:00,ETH/JPY,165985.62,169623.61,159904.0,168306.06,62.298622840912564,10485235.75378
1656028800000.0,2022-06-24 00:00:00,ETH/JPY,154137.07,168395.65,152636.2,165985.62,24.250919025154104,4025303.82996
1655942400000.0,2022-06-23 00:00:00,ETH/JPY,143190.1,155400.68,142447.25,154137.07,47.95060710126383,7390966.08331
1655856000000.0,2022-06-22 00:00:00,ETH/JPY,154092.07,156136.81,142563.61,143190.1,61.322774577921244,8780814.22409
1655769600000.0,2022-06-21 00:00:00,ETH/JPY,152900.35,161827.02,150187.98,153899.07,34.16758513888355,5258359.57702
1655683200000.0,2022-06-20 00:00:00,ETH/JPY,152848.3,157877.14,142012.54,152900.35,1397.2876858108564,213645776.21117
1655596800000.0,2022-06-19 00:00:00,ETH/JPY,134502.95,156537.53,126461.97,152848.3,1432.951726480962,219024235.37468
1655510400000.0,2022-06-18 00:00:00,ETH/JPY,146677.88,148248.52,118918.89,134502.95,688.7508664175024,92639023.34821
1655424000000.0,2022-06-17 00:00:00,ETH/JPY,141576.47,150667.97,139745.86,146677.88,924.3276589412801,135578421.43887
1655337600000.0,2022-06-16 00:00:00,ETH/JPY,166250.31,169074.7,139571.72,141576.47,2340.372959779192,331341742.12899
1655251200000.0,2022-06-15 00:00:00,ETH/JPY,162868.91,167603.27,136606.42,166449.11,180.2649736700905,30004944.43156
1655164800000.0,2022-06-14 00:00:00,ETH/JPY,162996.98,171090.19,144899.25,162868.91,51.0063643583665,8307350.96611
1655078400000.0,2022-06-13 00:00:00,ETH/JPY,193747.2,195978.83,156042.05,162996.98,61.06754964963154,9953826.16889
1654992000000.0,2022-06-12 00:00:00,ETH/JPY,206311.39,207895.94,191675.43,193747.2,18.79433406624715,3641349.6012
1654905600000.0,2022-06-11 00:00:00,ETH/JPY,224194.98,225854.92,202007.49,206311.39,4.5453112094780606,937749.47361
1654819200000.0,2022-06-10 00:00:00,ETH/JPY,240345.5,241599.9,222550.28,223608.02,48.53704530575424,10853272.59747
1654732800000.0,2022-06-09 00:00:00,ETH/JPY,241863.89,244794.7,238007.1,240345.5,26.74876188416259,6428944.54943
1654646400000.0,2022-06-08 00:00:00,ETH/JPY,240889.92,246394.18,235005.85,241863.89,27.126418761932587,6560901.16353
1654560000000.0,2022-06-07 00:00:00,ETH/JPY,246099.13,248527.55,229114.83,240889.92,6.820034620170076,1642877.59405
1654473600000.0,2022-06-06 00:00:00,ETH/JPY,235923.95,250976.07,235923.95,246099.13,0.8151177014725732,200599.75718
1654387200000.0,2022-06-05 00:00:00,ETH/JPY,236378.6,239302.86,232253.84,235923.95,0.15067741231867302,35548.41029
1654300800000.0,2022-06-04 00:00:00,ETH/JPY,232476.11,237867.47,229006.47,236775.27,0.0,0.0
1654214400000.0,2022-06-03 00:00:00,ETH/JPY,238231.45,239145.43,227087.95,232476.11,0.2158933069294733,50190.03617
1654128000000.0,2022-06-02 00:00:00,ETH/JPY,237308.56,240474.69,231444.85,238231.45,0.0,0.0
1654041600000.0,2022-06-01 00:00:00,ETH/JPY,250327.36,255138.14,229908.84,236811.57,1.2831647449911336,303868.25783
1653955200000.0,2022-05-31 00:00:00,ETH/JPY,255270.36,257811.28,248042.65,250327.36,6.901275250296252,1727578.01404
1653868800000.0,2022-05-30 00:00:00,ETH/JPY,230628.72,256948.4,229447.09,255270.36,0.03442207031008222,8786.93428
1653782400000.0,2022-05-29 00:00:00,ETH/JPY,227712.62,232200.75,224272.47,230628.72,2.110136306527652,486658.0354
1653696000000.0,2022-05-28 00:00:00,ETH/JPY,219426.46,229870.26,218077.12,227712.62,1.3791311972959601,314045.57826
1653609600000.0,2022-05-27 00:00:00,ETH/JPY,227982.25,231370.17,216852.59,219426.46,11.05393121449437,2425524.99548
1653523200000.0,2022-05-26 00:00:00,ETH/JPY,247479.08,250165.15,221411.57,227982.25,3.250364362181705,741025.38061
1653436800000.0,2022-05-25 00:00:00,ETH/JPY,251245.13,256974.45,245941.3,247274.5,3.0795777103583264,761501.03854
1653350400000.0,2022-05-24 00:00:00,ETH/JPY,252143.58,254401.72,242416.32,251245.13,1.000320615806563,251325.68316
1653264000000.0,2022-05-23 00:00:00,ETH/JPY,261189.93,266560.04,250450.84,252143.58,71.73757364502401,18088168.63937
1653177600000.0,2022-05-22 00:00:00,ETH/JPY,252859.13,262962.72,251743.63,261189.93,112.92480970043523,29494823.14092
1653091200000.0,2022-05-21 00:00:00,ETH/JPY,251185.76,254506.53,248173.91,252859.13,29.252600936458176,7396787.22303
1653004800000.0,2022-05-20 00:00:00,ETH/JPY,258170.14,264151.21,245837.62,251185.76,54.82599929593938,13771510.30091
1652918400000.0,2022-05-19 00:00:00,ETH/JPY,245338.79,260615.66,244556.82,258170.14,26.683472124158122,6888875.73398
1652832000000.0,2022-05-18 00:00:00,ETH/JPY,270513.73,272823.49,245014.82,245338.79,14.765696297597293,3622598.06316
1652745600000.0,2022-05-17 00:00:00,ETH/JPY,260809.59,275275.6,260231.89,270513.73,10.933653560098412,2957703.40707
1652659200000.0,2022-05-16 00:00:00,ETH/JPY,277592.06,277592.06,255967.37,260849.03,0.3919889845095456,102249.94638
1652572800000.0,2022-05-15 00:00:00,ETH/JPY,265702.45,279582.9,258941.07,277592.06,5.475081592823656,1519839.17802
1652486400000.0,2022-05-14 00:00:00,ETH/JPY,260318.03,267486.29,252754.87,265702.45,3.889846428890663,1033541.72628
1652400000000.0,2022-05-13 00:00:00,ETH/JPY,251847.73,278165.79,248881.9,260318.04,5.6704794655030435,1476128.10032
1652313600000.0,2022-05-12 00:00:00,ETH/JPY,270021.5,283613.98,224017.76,251760.17,4.1900015152515975,1054875.49378
1652227200000.0,2022-05-11 00:00:00,ETH/JPY,305633.53,318365.22,261824.85,270021.5,15.649497480015482,4225700.7838
1652140800000.0,2022-05-10 00:00:00,ETH/JPY,292805.82,319887.53,286715.44,305633.53,5.869566461310707,1793936.31714
1652054400000.0,2022-05-09 00:00:00,ETH/JPY,329618.77,330976.95,290503.76,292805.82,9.297701821022546,2722421.20582
1651968000000.0,2022-05-08 00:00:00,ETH/JPY,343700.53,345011.35,324927.36,329618.77,0.7850784667693529,258776.59857
1651881600000.0,2022-05-07 00:00:00,ETH/JPY,351092.94,353240.25,338240.47,344218.22,0.7045274974694833,242511.20112
1651795200000.0,2022-05-06 00:00:00,ETH/JPY,358118.44,360704.21,343949.35,351092.94,0.21339480255569934,74921.40861
1651708800000.0,2022-05-05 00:00:00,ETH/JPY,380041.45,381882.95,350314.54,358229.64,16.959036971842977,6075229.70917
1651622400000.0,2022-05-04 00:00:00,ETH/JPY,362495.48,382396.23,361068.94,380041.45,0.11507165499973752,43731.99862
1651536000000.0,2022-05-03 00:00:00,ETH/JPY,371762.56,372305.81,359552.55,362495.48,16.598061494697813,6016722.26859
1651449600000.0,2022-05-02 00:00:00,ETH/JPY,368022.78,375523.48,362129.76,371762.56,0.0,0.0
1651363200000.0,2022-05-01 00:00:00,ETH/JPY,354936.22,370683.49,353177.68,368022.78,0.9886564706673863,363848.1028
1651276800000.0,2022-04-30 00:00:00,ETH/JPY,365885.44,369068.9,352966.97,355423.92,2.7902070047789693,991706.31125
1651190400000.0,2022-04-29 00:00:00,ETH/JPY,384692.44,385300.95,360947.91,365885.44,3.993023607279918,1460989.19948
1651104000000.0,2022-04-28 00:00:00,ETH/JPY,371236.74,390770.18,369732.94,384692.44,7.90961616729458,3042769.54286
1651017600000.0,2022-04-27 00:00:00,ETH/JPY,358159.22,374464.68,356571.0,371236.74,6.060683060814509,2249948.22167
1650931200000.0,2022-04-26 00:00:00,ETH/JPY,384575.26,387181.05,352470.76,358159.22,9.203821799422057,3296433.6367
1650844800000.0,2022-04-25 00:00:00,ETH/JPY,377336.87,387680.28,358752.25,384575.26,6.436289266059393,2475237.61793
1650758400000.0,2022-04-24 00:00:00,ETH/JPY,376639.62,381485.12,374599.19,376200.19,3.104719413778074,1167996.03336
1650672000000.0,2022-04-23 00:00:00,ETH/JPY,380802.07,382895.82,375234.54,376985.91,0.26707906117764457,100685.04292
1650585600000.0,2022-04-22 00:00:00,ETH/JPY,383587.1,388434.67,377920.61,380802.07,1.1256770663562832,428660.15702
1650499200000.0,2022-04-21 00:00:00,ETH/JPY,393862.35,407718.63,378270.81,383587.1,32.68691915974234,12538280.52842
1650412800000.0,2022-04-20 00:00:00,ETH/JPY,401652.71,405000.0,388588.36,393857.21,103.77020206406783,40870642.26609
1650326400000.0,2022-04-19 00:00:00,ETH/JPY,387587.85,403338.46,387587.85,401652.71,8.80870553762727,3538040.45078
1650240000000.0,2022-04-18 00:00:00,ETH/JPY,379994.06,390259.6,365501.15,388546.52,0.3322214685901703,129083.49549
1650153600000.0,2022-04-17 00:00:00,ETH/JPY,387116.31,390058.66,378381.25,379994.06,0.28347568988315236,107719.07831
1650067200000.0,2022-04-16 00:00:00,ETH/JPY,384714.58,390507.11,381301.48,386136.87,0.0785009155950324,30312.09784
1649980800000.0,2022-04-15 00:00:00,ETH/JPY,381572.305,387374.14,379107.3,384714.58,108.08864031662122,41583275.86218
