https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIL,Volume USDT
1659355200,2022-08-01 12:00:00,FIL/USDT,9.3768,9.4299,9.0459,9.1412,79097.80646822,727932.156026338334
1659351600,2022-08-01 11:00:00,FIL/USDT,9.2942,9.4994,9.2629,9.37,61188.81944366,574203.732635297668
1659348000,2022-08-01 10:00:00,FIL/USDT,9.9204,9.9222,9.22,9.2832,129105.29003409,1223146.701985578647
1659344400,2022-08-01 09:00:00,FIL/USDT,10.0376,10.292,9.8887,9.9206,90632.07493927,906291.702629927976
1659340800,2022-08-01 08:00:00,FIL/USDT,10.0224,10.1574,9.8011,10.0553,49678.6490163,497088.160301658216
1659337200,2022-08-01 07:00:00,FIL/USDT,9.9083,10.15,9.7292,10.0126,70503.64596527,701881.906553752136
1659333600,2022-08-01 06:00:00,FIL/USDT,10.3336,10.3521,9.8,9.9101,91317.95466856,917011.97762590601
1659330000,2022-08-01 05:00:00,FIL/USDT,10.6059,10.7053,10.144,10.3418,71280.88342941,741148.482760690191
1659326400,2022-08-01 04:00:00,FIL/USDT,11.2209,11.2932,10.5497,10.6051,89428.0368032,969826.263839550957
1659322800,2022-08-01 03:00:00,FIL/USDT,10.8637,11.3793,10.732,11.2292,74378.99508784,818391.476120530615
1659319200,2022-08-01 02:00:00,FIL/USDT,10.8156,11.0627,10.6638,10.8767,64506.88328707,700306.183866076675
1659315600,2022-08-01 01:00:00,FIL/USDT,10.2529,11.0632,10.0893,10.83,106161.56614876,1126129.992213514005
1659312000,2022-08-01 00:00:00,FIL/USDT,9.7709,10.3404,9.7052,10.2696,51461.26397822,519825.780606290426
1659308400,2022-07-31 23:00:00,FIL/USDT,10.045,10.1374,9.6274,9.7764,71990.83321974,711468.528473090237
1659304800,2022-07-31 22:00:00,FIL/USDT,10.2935,10.38,9.55,10.055,87828.64862734,882842.286858388895
1659301200,2022-07-31 21:00:00,FIL/USDT,10.4146,10.4388,10.1,10.2857,63545.80474696,651664.674892929512
1659297600,2022-07-31 20:00:00,FIL/USDT,10.1258,10.6309,10.1149,10.406,78852.08890235,819880.201241333328
1659294000,2022-07-31 19:00:00,FIL/USDT,10.0711,10.4017,10.0395,10.1265,90433.81056468,923017.663470420096
1659290400,2022-07-31 18:00:00,FIL/USDT,10.165,10.7,9.5902,10.0667,169983.74714885,1720119.752234648148
1659286800,2022-07-31 17:00:00,FIL/USDT,10.1231,10.5,10.0116,10.1636,97238.83105973,994984.135172308651
1659283200,2022-07-31 16:00:00,FIL/USDT,9.8032,10.4248,9.7366,10.1198,165294.65074977,1686078.867932568829
1659279600,2022-07-31 15:00:00,FIL/USDT,9.3767,9.9753,9.3174,9.8078,118639.85291682,1148086.24735975062
1659276000,2022-07-31 14:00:00,FIL/USDT,9.2873,9.5828,9.1252,9.3708,111856.28218692,1042616.207070189362
1659272400,2022-07-31 13:00:00,FIL/USDT,9.1774,9.4081,9.01,9.2921,86819.28863517,796771.323531694188
1659268800,2022-07-31 12:00:00,FIL/USDT,8.3847,9.389,8.3231,9.1876,146511.65366232,1313006.703687423018
1659265200,2022-07-31 11:00:00,FIL/USDT,8.4177,8.4498,8.311,8.3922,19935.41206058,166957.963511935286
1659261600,2022-07-31 10:00:00,FIL/USDT,8.292,8.4632,8.2402,8.4051,31436.00340669,263040.144517950202
1659258000,2022-07-31 09:00:00,FIL/USDT,8.1349,8.3034,8.1,8.2915,25599.86225225,210631.866225002802
1659254400,2022-07-31 08:00:00,FIL/USDT,8.3142,8.4206,8.0478,8.1303,48821.99102934,400357.37280667793
1659250800,2022-07-31 07:00:00,FIL/USDT,8.3422,8.4917,8.2868,8.3107,25643.51675772,214801.736295429153
1659247200,2022-07-31 06:00:00,FIL/USDT,8.2725,8.4231,8.2616,8.3453,35436.94282554,295507.812905212381
1659243600,2022-07-31 05:00:00,FIL/USDT,8.4608,8.5056,8.2642,8.2642,36913.85152353,310095.63484905595
1659240000,2022-07-31 04:00:00,FIL/USDT,8.3244,8.545,8.2764,8.4598,41513.79304207,349068.032704795078
1659236400,2022-07-31 03:00:00,FIL/USDT,8.4208,8.5123,8.2364,8.3113,46232.57020203,385917.604474212314
1659232800,2022-07-31 02:00:00,FIL/USDT,8.6841,8.7781,8.3576,8.4112,82639.14214265,708975.90345738859
1659229200,2022-07-31 01:00:00,FIL/USDT,8.2134,8.8083,8.0248,8.6808,79003.85432848,665474.772368797208
1659225600,2022-07-31 00:00:00,FIL/USDT,8.0337,8.3468,7.9191,8.2197,56032.95631606,457100.712712231227
1659222000,2022-07-30 23:00:00,FIL/USDT,8.1711,8.38,7.7863,8.032,61004.82196338,488765.222649168054
1659218400,2022-07-30 22:00:00,FIL/USDT,8.6893,8.6944,8.1063,8.1795,76437.15984118,636921.148214956753
1659214800,2022-07-30 21:00:00,FIL/USDT,8.7896,8.896,8.5572,8.6927,45543.882672,397255.785275306515
1659211200,2022-07-30 20:00:00,FIL/USDT,8.5489,8.8426,8.5395,8.7978,61241.35407608,532332.410456430672
1659207600,2022-07-30 19:00:00,FIL/USDT,8.7598,8.79,8.4373,8.5482,128246.46845503,1107254.910396476996
1659204000,2022-07-30 18:00:00,FIL/USDT,8.4896,8.8725,8.4886,8.7598,87253.48047837,756794.461812566426
1659200400,2022-07-30 17:00:00,FIL/USDT,8.2587,8.6,8.1725,8.4877,145365.27156241,1218837.000105571732
1659196800,2022-07-30 16:00:00,FIL/USDT,7.7276,8.3792,7.7136,8.2636,117968.66464547,950547.082623505473
1659193200,2022-07-30 15:00:00,FIL/USDT,7.4355,7.7468,7.4355,7.7276,73757.566255,559157.204926526015
1659189600,2022-07-30 14:00:00,FIL/USDT,7.3045,7.6143,7.293,7.4271,48256.05222044,359288.153275761929
1659186000,2022-07-30 13:00:00,FIL/USDT,7.3654,7.39,7.2269,7.3008,28987.13724568,212103.787469459357
1659182400,2022-07-30 12:00:00,FIL/USDT,7.3868,7.58,7.274,7.37,43174.99364569,320538.69023887186
1659178800,2022-07-30 11:00:00,FIL/USDT,7.3657,7.524,7.3025,7.3871,41978.59018148,310900.778342329973
1659175200,2022-07-30 10:00:00,FIL/USDT,7.3924,7.498,7.1283,7.3665,58364.88048051,426361.828499474158
1659171600,2022-07-30 09:00:00,FIL/USDT,7.3348,7.47,7.2797,7.3902,57329.44292695,422146.778424906348
1659168000,2022-07-30 08:00:00,FIL/USDT,7.0798,7.608,6.998,7.3379,89868.68350723,656189.074373764445
1659164400,2022-07-30 07:00:00,FIL/USDT,6.7616,7.1449,6.753,7.0787,64691.59883136,453180.141311639232
1659160800,2022-07-30 06:00:00,FIL/USDT,6.8221,6.8325,6.729,6.7586,42475.93871711,288032.736709248324
1659157200,2022-07-30 05:00:00,FIL/USDT,6.533,6.8593,6.5194,6.8259,61055.51849659,409355.900225385745
1659153600,2022-07-30 04:00:00,FIL/USDT,6.5135,6.6394,6.4076,6.5306,49579.26754182,324513.513649458171
1659150000,2022-07-30 03:00:00,FIL/USDT,6.4913,6.5421,6.441,6.5178,20648.97232652,133866.063491599573
1659146400,2022-07-30 02:00:00,FIL/USDT,6.5709,6.5709,6.4266,6.4949,39049.24654232,253167.917050195491
1659142800,2022-07-30 01:00:00,FIL/USDT,6.6017,6.683,6.428,6.5652,59591.3191632,390116.447457717957
1659139200,2022-07-30 00:00:00,FIL/USDT,5.9621,6.6151,5.9596,6.6,98902.25646437,632373.403979460106
1659135600,2022-07-29 23:00:00,FIL/USDT,6,6.0685,5.9284,5.9621,19468.07950823,116941.377202040446
1659132000,2022-07-29 22:00:00,FIL/USDT,5.9402,6.0128,5.9081,5.9988,12465.91493377,74278.177572915701
1659128400,2022-07-29 21:00:00,FIL/USDT,5.975,5.9861,5.88,5.9399,8195.62407953,48619.995707448237
1659124800,2022-07-29 20:00:00,FIL/USDT,5.9254,5.9835,5.9144,5.974,14886.70902588,88598.933569863049
1659121200,2022-07-29 19:00:00,FIL/USDT,5.9234,5.976,5.8841,5.9272,13797.64484561,81867.983354434239
1659117600,2022-07-29 18:00:00,FIL/USDT,5.8873,5.9712,5.8779,5.9213,9811.71922523,58176.743718609935
1659114000,2022-07-29 17:00:00,FIL/USDT,5.8826,5.9036,5.7906,5.8885,13351.86990138,78166.307132668259
1659110400,2022-07-29 16:00:00,FIL/USDT,5.995,6,5.8124,5.8826,27537.40980171,161616.442578689399
1659106800,2022-07-29 15:00:00,FIL/USDT,5.9688,6.0029,5.925,5.9961,16665.62022207,99473.013278875888
1659103200,2022-07-29 14:00:00,FIL/USDT,5.9404,6.0535,5.9359,5.967,26272.18759949,157525.20680376708
1659099600,2022-07-29 13:00:00,FIL/USDT,5.8401,5.9612,5.8343,5.9412,19339.56927598,114050.357619460072
1659096000,2022-07-29 12:00:00,FIL/USDT,5.9036,5.9252,5.7804,5.8403,24009.8451371,140696.665078774155
1659092400,2022-07-29 11:00:00,FIL/USDT,6.0612,6.0885,5.8676,5.9059,32808.7200449,195250.526292662821
1659088800,2022-07-29 10:00:00,FIL/USDT,6.0536,6.0795,5.9953,6.0602,40801.80109082,246395.920733309314
1659085200,2022-07-29 09:00:00,FIL/USDT,6.0143,6.069,5.9469,6.0538,7261.9375802,43585.377822125225
1659081600,2022-07-29 08:00:00,FIL/USDT,6.0017,6.033,5.9331,6.0123,15186.66482053,91032.029276085743
1659078000,2022-07-29 07:00:00,FIL/USDT,6.0534,6.061,5.941,6.0055,14369.85014295,86086.375549035845
1659074400,2022-07-29 06:00:00,FIL/USDT,6.1106,6.1878,6.0218,6.0535,20566.16191093,125702.800763508442
1659070800,2022-07-29 05:00:00,FIL/USDT,6.1557,6.1622,6.0524,6.11,9498.32342622,57997.161962241166
1659067200,2022-07-29 04:00:00,FIL/USDT,6.041,6.2171,6.0261,6.1558,20676.97543932,126703.458870190322
1659063600,2022-07-29 03:00:00,FIL/USDT,5.9409,6.0465,5.925,6.0425,9528.87644303,57028.877848786623
1659060000,2022-07-29 02:00:00,FIL/USDT,5.9529,6.0114,5.9284,5.9284,9530.607159,56925.659454513237
1659056400,2022-07-29 01:00:00,FIL/USDT,5.9763,5.9883,5.92,5.9554,5553.96696866,33150.572688388572
1659052800,2022-07-29 00:00:00,FIL/USDT,5.9353,5.9924,5.8536,5.9791,38499.707681,227131.348968931724
1659049200,2022-07-28 23:00:00,FIL/USDT,5.9861,5.9861,5.9048,5.9289,11549.07925828,68566.467628165746
1659045600,2022-07-28 22:00:00,FIL/USDT,6.0125,6.0125,5.9572,5.9877,8983.77195154,53774.047923926554
1659042000,2022-07-28 21:00:00,FIL/USDT,6.0081,6.0225,5.9627,6.0155,13962.58096184,83758.793612930992
1659038400,2022-07-28 20:00:00,FIL/USDT,5.9512,6.0625,5.9479,6.0031,17351.71539375,104011.553382910972
1659034800,2022-07-28 19:00:00,FIL/USDT,5.896,5.9683,5.88,5.9494,28185.08627303,166881.210049976036
1659031200,2022-07-28 18:00:00,FIL/USDT,5.9533,5.9577,5.862,5.8978,38722.11558769,228563.784261615457
1659027600,2022-07-28 17:00:00,FIL/USDT,5.9125,6.0234,5.9046,5.9559,32325.82886227,193093.000026950247
1659024000,2022-07-28 16:00:00,FIL/USDT,5.8032,5.9784,5.799,5.9122,37834.71322001,222747.511665281963
1659020400,2022-07-28 15:00:00,FIL/USDT,5.7161,5.8257,5.7011,5.8001,21510.41498049,124204.778635944184
1659016800,2022-07-28 14:00:00,FIL/USDT,5.6644,5.7195,5.6494,5.7177,18220.96666187,103573.716105323779
1659013200,2022-07-28 13:00:00,FIL/USDT,5.6766,5.7618,5.6069,5.6619,16909.23739162,96160.954922891303
1659009600,2022-07-28 12:00:00,FIL/USDT,5.7701,5.7704,5.5703,5.6725,23332.3384373,132268.939512842719
1659006000,2022-07-28 11:00:00,FIL/USDT,5.6573,5.7718,5.6483,5.7695,37355.79543731,214503.143746720537
1659002400,2022-07-28 10:00:00,FIL/USDT,5.6426,5.6819,5.637,5.6627,8710.68171638,49311.061201156441
1658998800,2022-07-28 09:00:00,FIL/USDT,5.6423,5.6722,5.6085,5.6426,14793.51079964,83466.376302595244
1658995200,2022-07-28 08:00:00,FIL/USDT,5.5974,5.6528,5.5974,5.6434,12781.85058462,71936.540255277593
1658991600,2022-07-28 07:00:00,FIL/USDT,5.6505,5.6505,5.592,5.5924,5753.57165199,32292.266137916861
1658988000,2022-07-28 06:00:00,FIL/USDT,5.6831,5.6899,5.6324,5.6421,5330.62676187,30179.810412477222
1658984400,2022-07-28 05:00:00,FIL/USDT,5.6198,5.6848,5.6177,5.6821,7931.99629628,44762.899351406064
1658980800,2022-07-28 04:00:00,FIL/USDT,5.6431,5.6593,5.6167,5.6167,3643.18851433,20534.414700307406
1658977200,2022-07-28 03:00:00,FIL/USDT,5.7083,5.7083,5.6275,5.6327,7576.73997367,43022.398514538607
1658973600,2022-07-28 02:00:00,FIL/USDT,5.6392,5.741,5.6145,5.7042,21627.68396249,122767.384779505094
1658970000,2022-07-28 01:00:00,FIL/USDT,5.589,5.6414,5.554,5.6414,9105.5496852,50949.617542077048
1658966400,2022-07-28 00:00:00,FIL/USDT,5.6556,5.66,5.5538,5.5823,11154.0019892,62452.020669990968
1658962800,2022-07-27 23:00:00,FIL/USDT,5.5754,5.6558,5.5713,5.6558,8743.15487289,49047.357739300787
1658959200,2022-07-27 22:00:00,FIL/USDT,5.5277,5.5935,5.5202,5.5754,6640.63196271,36900.290923696318
1658955600,2022-07-27 21:00:00,FIL/USDT,5.532,5.5565,5.5145,5.5279,2799.3130931,15479.602925351682
1658952000,2022-07-27 20:00:00,FIL/USDT,5.5268,5.56,5.516,5.5322,20416.22711148,112814.832260355601
1658948400,2022-07-27 19:00:00,FIL/USDT,5.4922,5.5693,5.4922,5.5251,19107.22416175,105593.663323064303
1658944800,2022-07-27 18:00:00,FIL/USDT,5.297,5.5173,5.297,5.4807,44951.41357612,244526.838302531651
1658941200,2022-07-27 17:00:00,FIL/USDT,5.2585,5.309,5.2494,5.282,7606.23596078,40164.607789922487
1658937600,2022-07-27 16:00:00,FIL/USDT,5.2969,5.3678,5.2408,5.257,13223.05754101,70011.032822210641
1658934000,2022-07-27 15:00:00,FIL/USDT,5.314,5.3241,5.2852,5.2948,4952.48673436,26272.088343277481
1658930400,2022-07-27 14:00:00,FIL/USDT,5.3407,5.3418,5.3095,5.3125,4951.51205902,26350.360233531716
1658926800,2022-07-27 13:00:00,FIL/USDT,5.3133,5.3516,5.2816,5.3407,11039.32006007,58664.93531300667
1658923200,2022-07-27 12:00:00,FIL/USDT,5.2598,5.3217,5.2422,5.3124,4394.64839573,23232.542017152566
1658919600,2022-07-27 11:00:00,FIL/USDT,5.2769,5.2998,5.244,5.2595,3082.6359539,16259.415634473598
1658916000,2022-07-27 10:00:00,FIL/USDT,5.2645,5.2931,5.2637,5.2785,2589.89223705,13672.017005969246
1658912400,2022-07-27 09:00:00,FIL/USDT,5.2845,5.2944,5.2614,5.2662,4381.35315255,23116.411495561703
1658908800,2022-07-27 08:00:00,FIL/USDT,5.3012,5.3283,5.2853,5.2853,3706.58176405,19675.587409784488
1658905200,2022-07-27 07:00:00,FIL/USDT,5.3022,5.3475,5.2916,5.3033,5206.04455938,27728.944231299041
1658901600,2022-07-27 06:00:00,FIL/USDT,5.314,5.3156,5.2781,5.3066,1109.9042627,5876.798115951599
1658898000,2022-07-27 05:00:00,FIL/USDT,5.2659,5.33,5.2643,5.3108,5511.42654712,29267.643812894922
1658894400,2022-07-27 04:00:00,FIL/USDT,5.2305,5.2731,5.2305,5.2672,3843.76032025,20216.496815163171
1658890800,2022-07-27 03:00:00,FIL/USDT,5.2765,5.2797,5.2211,5.2303,6011.11737795,31446.152796718349
1658887200,2022-07-27 02:00:00,FIL/USDT,5.2503,5.2796,5.2408,5.2767,1821.51506681,9576.825626421232
1658883600,2022-07-27 01:00:00,FIL/USDT,5.2785,5.2906,5.2435,5.2435,1958.01722867,10301.297548763125
1658880000,2022-07-27 00:00:00,FIL/USDT,5.3169,5.3239,5.2618,5.2752,2957.19707255,15650.20302466929
1658876400,2022-07-26 23:00:00,FIL/USDT,5.2751,5.3227,5.2458,5.3144,3217.18383706,17010.34228611222
1658872800,2022-07-26 22:00:00,FIL/USDT,5.2163,5.2856,5.2149,5.2692,4028.12019685,21226.029317962398
1658869200,2022-07-26 21:00:00,FIL/USDT,5.2279,5.2733,5.2092,5.2112,14720.07685542,77238.823532392227
1658865600,2022-07-26 20:00:00,FIL/USDT,5.1764,5.2271,5.155,5.2171,10943.2468641,56807.701959028686
1658862000,2022-07-26 19:00:00,FIL/USDT,5.174,5.1877,5.1346,5.1764,26349.2746333,135567.307810616001
1658858400,2022-07-26 18:00:00,FIL/USDT,5.2037,5.2239,5.1623,5.1772,3453.50913532,17911.66776563026
1658854800,2022-07-26 17:00:00,FIL/USDT,5.2242,5.2507,5.195,5.2002,7578.72236876,39559.355986738816
1658851200,2022-07-26 16:00:00,FIL/USDT,5.1642,5.222,5.1511,5.222,14972.534057,77802.907297022184
1658847600,2022-07-26 15:00:00,FIL/USDT,5.192,5.1967,5.1454,5.17,6800.46439712,35142.647728989298
1658844000,2022-07-26 14:00:00,FIL/USDT,5.1519,5.2,5.1386,5.1947,3952.84484199,20426.35680461851
1658840400,2022-07-26 13:00:00,FIL/USDT,5.1635,5.175,5.1056,5.1484,15644.43409003,80520.524950280117
1658836800,2022-07-26 12:00:00,FIL/USDT,5.2096,5.2358,5.1414,5.1602,6097.58778745,31611.965219314193
1658833200,2022-07-26 11:00:00,FIL/USDT,5.2314,5.2408,5.15,5.2106,5877.92325076,30623.831086252915
1658829600,2022-07-26 10:00:00,FIL/USDT,5.2593,5.2643,5.2271,5.2333,2500.75481366,13098.663177309305
1658826000,2022-07-26 09:00:00,FIL/USDT,5.2481,5.2731,5.229,5.2579,2951.48157335,15507.169379887412
1658822400,2022-07-26 08:00:00,FIL/USDT,5.1827,5.3107,5.1698,5.2594,8661.99045749,45395.43675473615
1658818800,2022-07-26 07:00:00,FIL/USDT,5.1833,5.2064,5.1719,5.1888,5458.00610473,28316.464372526954
1658815200,2022-07-26 06:00:00,FIL/USDT,5.2134,5.2161,5.1768,5.1828,4951.03907021,25708.830407284516
1658811600,2022-07-26 05:00:00,FIL/USDT,5.2089,5.2263,5.181,5.2121,2694.98366579,14045.31170381778
1658808000,2022-07-26 04:00:00,FIL/USDT,5.2147,5.2303,5.1934,5.2102,7284.06391474,37947.543822992885
1658804400,2022-07-26 03:00:00,FIL/USDT,5.1989,5.2144,5.114,5.2128,18951.84554352,98166.910997959041
1658800800,2022-07-26 02:00:00,FIL/USDT,5.1887,5.207,5.1826,5.1952,9476.74244522,49253.499914082567
1658797200,2022-07-26 01:00:00,FIL/USDT,5.155,5.2035,5.155,5.1886,14868.86783039,77087.729458382288
1658793600,2022-07-26 00:00:00,FIL/USDT,5.239,5.239,5.1464,5.1543,47871.31664928,248437.246100323041
1658790000,2022-07-25 23:00:00,FIL/USDT,5.3802,5.3817,5.2146,5.2388,11308.51040352,59624.171592492668
1658786400,2022-07-25 22:00:00,FIL/USDT,5.3849,5.3952,5.334,5.3824,8428.40638867,45156.380986808377
1658782800,2022-07-25 21:00:00,FIL/USDT,5.418,5.4327,5.3849,5.3942,4796.23170463,25975.303114853863
1658779200,2022-07-25 20:00:00,FIL/USDT,5.3561,5.4351,5.3549,5.4155,18455.13732372,99829.388875962901
1658775600,2022-07-25 19:00:00,FIL/USDT,5.4752,5.4812,5.2597,5.3593,34732.96546788,186188.92669561038
1658772000,2022-07-25 18:00:00,FIL/USDT,5.483,5.4973,5.4558,5.4717,1594.50609071,8737.830328203397
1658768400,2022-07-25 17:00:00,FIL/USDT,5.5097,5.5318,5.4739,5.4825,4663.24497837,25693.569038522191
1658764800,2022-07-25 16:00:00,FIL/USDT,5.5086,5.5228,5.475,5.5163,6045.33970537,33267.50142270387
1658761200,2022-07-25 15:00:00,FIL/USDT,5.5001,5.5165,5.4686,5.513,6900.14354278,37938.421934369587
1658757600,2022-07-25 14:00:00,FIL/USDT,5.5079,5.5117,5.4426,5.4981,11449.22326585,62702.939251489566
1658754000,2022-07-25 13:00:00,FIL/USDT,5.5067,5.5194,5.4651,5.502,12875.36978792,70849.592830901961
1658750400,2022-07-25 12:00:00,FIL/USDT,5.5069,5.5152,5.4609,5.512,7489.53135079,41073.920436630719
1658746800,2022-07-25 11:00:00,FIL/USDT,5.5365,5.5504,5.5035,5.5035,4688.32991738,25901.617505542111
1658743200,2022-07-25 10:00:00,FIL/USDT,5.5407,5.5469,5.519,5.5389,5160.25569018,28564.059002393872
1658739600,2022-07-25 09:00:00,FIL/USDT,5.5378,5.5564,5.525,5.5416,2041.14914245,11311.863374163888
1658736000,2022-07-25 08:00:00,FIL/USDT,5.5226,5.551,5.4911,5.5394,4495.71940975,24816.886336517675
1658732400,2022-07-25 07:00:00,FIL/USDT,5.5166,5.537,5.5023,5.5279,2242.79284321,12388.978581854132
1658728800,2022-07-25 06:00:00,FIL/USDT,5.527,5.5286,5.5,5.515,1366.47751313,7540.193425124859
1658725200,2022-07-25 05:00:00,FIL/USDT,5.5123,5.5284,5.4934,5.5267,3542.46221624,19509.963813238667
1658721600,2022-07-25 04:00:00,FIL/USDT,5.4746,5.5144,5.4668,5.511,3501.85609626,19222.222375637774
1658718000,2022-07-25 03:00:00,FIL/USDT,5.4917,5.4975,5.4607,5.4842,5179.83357023,28381.071690933389
1658714400,2022-07-25 02:00:00,FIL/USDT,5.5065,5.5111,5.448,5.4943,8768.88203466,48030.265607298549
1658710800,2022-07-25 01:00:00,FIL/USDT,5.5098,5.5307,5.4866,5.5151,6821.61773678,37567.991321487439
1658707200,2022-07-25 00:00:00,FIL/USDT,5.6417,5.6885,5.5,5.5149,19176.52463253,106680.048014149776
1658703600,2022-07-24 23:00:00,FIL/USDT,5.6723,5.6848,5.6134,5.6441,7490.91399618,42286.487369507331
1658700000,2022-07-24 22:00:00,FIL/USDT,5.727,5.7679,5.65,5.6777,8078.1865851,46083.053381785621
1658696400,2022-07-24 21:00:00,FIL/USDT,5.6802,5.7401,5.68,5.7252,3500.45659912,19942.907361882437
1658692800,2022-07-24 20:00:00,FIL/USDT,5.6606,5.7067,5.6587,5.6877,4868.8340224,27670.33721727248
1658689200,2022-07-24 19:00:00,FIL/USDT,5.6693,5.6913,5.6531,5.6619,5029.16085088,28478.8446567809
1658685600,2022-07-24 18:00:00,FIL/USDT,5.7035,5.7044,5.6582,5.6706,3989.27139594,22655.272270962416
1658682000,2022-07-24 17:00:00,FIL/USDT,5.6861,5.7214,5.6801,5.7029,3139.2883617,17902.228248745425
1658678400,2022-07-24 16:00:00,FIL/USDT,5.736,5.7421,5.6722,5.6811,2752.45524633,15683.308897822091
1658674800,2022-07-24 15:00:00,FIL/USDT,5.7307,5.7442,5.7086,5.7329,2778.70682183,15917.85649695192
1658671200,2022-07-24 14:00:00,FIL/USDT,5.681,5.7371,5.6669,5.7271,8335.67505661,47534.547290729127
1658667600,2022-07-24 13:00:00,FIL/USDT,5.6494,5.691,5.6418,5.6835,9086.15923199,51524.074931309896
1658664000,2022-07-24 12:00:00,FIL/USDT,5.7201,5.7462,5.6285,5.6506,4377.00939736,24922.480139209227
1658660400,2022-07-24 11:00:00,FIL/USDT,5.7078,5.7769,5.7051,5.7197,6571.65155753,37694.478825744626
1658656800,2022-07-24 10:00:00,FIL/USDT,5.752,5.7565,5.7054,5.7073,6501.27003358,37246.710086421069
1658653200,2022-07-24 09:00:00,FIL/USDT,5.7237,5.7772,5.7171,5.7455,6692.9110442,38455.436028077934
1658649600,2022-07-24 08:00:00,FIL/USDT,5.7535,5.7595,5.6913,5.7242,10030.14137576,57314.766214407725
1658646000,2022-07-24 07:00:00,FIL/USDT,5.7648,5.7866,5.7472,5.7472,6080.57239905,35073.479571097042
1658642400,2022-07-24 06:00:00,FIL/USDT,5.7609,5.8069,5.7471,5.7664,11144.26001701,64350.329148168229
1658638800,2022-07-24 05:00:00,FIL/USDT,5.7781,5.8261,5.7547,5.7606,9855.79239195,57138.021740914603
1658635200,2022-07-24 04:00:00,FIL/USDT,5.7335,5.7866,5.7135,5.7734,10792.18404422,61993.579894603821
1658631600,2022-07-24 03:00:00,FIL/USDT,5.7263,5.7961,5.6749,5.7327,19619.79962016,112681.992498810308
1658628000,2022-07-24 02:00:00,FIL/USDT,5.6151,5.9145,5.6076,5.726,31766.37863673,183173.069976425858
1658624400,2022-07-24 01:00:00,FIL/USDT,5.5632,5.6226,5.5454,5.6144,12449.46662449,69525.062930320469
1658620800,2022-07-24 00:00:00,FIL/USDT,5.5743,5.62,5.5579,5.5598,7654.14438782,42736.240829917775
1658617200,2022-07-23 23:00:00,FIL/USDT,5.5925,5.6192,5.565,5.5781,13708.68783432,76592.470450189216
1658613600,2022-07-23 22:00:00,FIL/USDT,5.5225,5.6126,5.5225,5.5943,4838.01683904,27030.366509351445
1658610000,2022-07-23 21:00:00,FIL/USDT,5.5716,5.5804,5.5223,5.5248,3629.30740632,20168.856396804007
1658606400,2022-07-23 20:00:00,FIL/USDT,5.5277,5.5758,5.5224,5.5643,6257.9972925,34729.474962791005
1658602800,2022-07-23 19:00:00,FIL/USDT,5.4446,5.5375,5.4268,5.5275,6632.76321233,36233.039690449543
1658599200,2022-07-23 18:00:00,FIL/USDT,5.4569,5.4882,5.4371,5.4487,4656.89126921,25418.246584696411
1658595600,2022-07-23 17:00:00,FIL/USDT,5.5135,5.529,5.443,5.4648,10557.94308385,57889.763501518311
1658592000,2022-07-23 16:00:00,FIL/USDT,5.5044,5.5434,5.49,5.5112,6573.7652138,36268.03268859881
1658588400,2022-07-23 15:00:00,FIL/USDT,5.4635,5.5082,5.4595,5.5053,5268.6023224,28921.508705937461
1658584800,2022-07-23 14:00:00,FIL/USDT,5.5097,5.5177,5.4361,5.4605,7609.89953386,41688.25076808595
1658581200,2022-07-23 13:00:00,FIL/USDT,5.4583,5.5201,5.4571,5.5122,2455.0714762,13495.449364664539
1658577600,2022-07-23 12:00:00,FIL/USDT,5.4386,5.4799,5.3973,5.4624,7896.68655212,42961.049848174639
1658574000,2022-07-23 11:00:00,FIL/USDT,5.5132,5.5144,5.4318,5.4381,11409.85695054,62339.35504355327
1658570400,2022-07-23 10:00:00,FIL/USDT,5.5548,5.5744,5.4938,5.5107,8078.28461139,44592.04047155451
1658566800,2022-07-23 09:00:00,FIL/USDT,5.547,5.5788,5.5362,5.5571,1457.17858967,8107.926036326265
1658563200,2022-07-23 08:00:00,FIL/USDT,5.5999,5.6254,5.532,5.535,5502.32067556,30750.404491328239
1658559600,2022-07-23 07:00:00,FIL/USDT,5.6045,5.6206,5.5594,5.6002,8794.87253721,49165.560073329179
1658556000,2022-07-23 06:00:00,FIL/USDT,5.6103,5.6281,5.5848,5.6104,4764.20990082,26716.487672003806
1658552400,2022-07-23 05:00:00,FIL/USDT,5.614,5.6571,5.6047,5.6097,4749.53914758,26721.274067183239
1658548800,2022-07-23 04:00:00,FIL/USDT,5.5538,5.6433,5.5538,5.6201,6129.24394338,34323.566968734658
1658545200,2022-07-23 03:00:00,FIL/USDT,5.576,5.588,5.5527,5.5527,6418.2914981,35750.558908539517
1658541600,2022-07-23 02:00:00,FIL/USDT,5.5624,5.603,5.5588,5.5663,4060.04742331,22655.942733751682
1658538000,2022-07-23 01:00:00,FIL/USDT,5.5435,5.5728,5.529,5.56,3418.71296567,18962.915461093731
1658534400,2022-07-23 00:00:00,FIL/USDT,5.4901,5.5465,5.4149,5.5429,6846.48164656,37563.330347767489
1658530800,2022-07-22 23:00:00,FIL/USDT,5.5022,5.5108,5.4642,5.4834,4193.91201139,23030.433620085364
1658527200,2022-07-22 22:00:00,FIL/USDT,5.4823,5.5095,5.4544,5.5075,3884.23086502,21291.147625299798
